u,v,key,osmid,highway,oneway,reversed,length,tunnel,name,geometry,lanes,bridge,maxspeed
3090420321,3090420313,0,304495401,footway,False,True,60.42699999999999,,,"LINESTRING (114.3973638 30.5211052, 114.3973031 30.521059, 114.3972424 30.5210489, 114.3971396 30.521073, 114.3969715 30.5210911, 114.3968851 30.5211133, 114.3968221 30.5211273, 114.3967684 30.5211434)",,,
3090420321,3090420325,0,304495402,footway,False,False,33.87,,,"LINESTRING (114.3973638 30.5211052, 114.3974385 30.5210911, 114.3975132 30.5210771, 114.3975973 30.521061, 114.3977118 30.5210631)",,,
3090420321,3090420287,0,304495403,footway,False,False,21.503999999999998,,,"LINESTRING (114.3973638 30.5211052, 114.3973358 30.5211374, 114.3973381 30.5211696, 114.3973218 30.5212118, 114.3973125 30.5212878)",,,
3090420325,4807859899,0,282495545,residential,False,False,14.923,,,"LINESTRING (114.3977118 30.5210631, 114.3977127 30.5209289)",,,
3090420325,3090408444,0,282495545,residential,False,True,25.119,,,"LINESTRING (114.3977118 30.5210631, 114.3977103 30.521289)",,,
3090420325,3090420321,0,304495402,footway,False,True,33.870000000000005,,,"LINESTRING (114.3977118 30.5210631, 114.3975973 30.521061, 114.3975132 30.5210771, 114.3974385 30.5210911, 114.3973638 30.5211052)",,,
3404840772,2864420729,0,282489701,residential,False,False,71.593,,,"LINESTRING (114.3945691 30.5213574, 114.3953165 30.5213539)",,,
3404840772,3404840777,0,282489701,residential,False,True,36.61,,,"LINESTRING (114.3945691 30.5213574, 114.3941869 30.521358)",,,
3404840772,3404840773,0,333372260,residential,False,True,67.826,,,"LINESTRING (114.3945691 30.5213574, 114.3945903 30.5219671)",,,
3404840773,3404840772,0,333372260,residential,False,False,67.826,,,"LINESTRING (114.3945903 30.5219671, 114.3945691 30.5213574)",,,
3404840773,3404840774,0,333372260,residential,False,True,117.385,,,"LINESTRING (114.3945903 30.5219671, 114.3933649 30.5219555)",,,
3404840773,3404840775,0,333372261,residential,False,False,44.756,,,"LINESTRING (114.3945903 30.5219671, 114.3945903 30.5223696)",,,
3404840773,2865944161,0,333372262,residential,False,False,93.564,,,"LINESTRING (114.3945903 30.5219671, 114.395567 30.521956)",,,
3404840774,2864420725,0,282489695,residential,False,False,66.306,,,"LINESTRING (114.3933649 30.5219555, 114.3933518 30.5213593)",,,
3404840774,3404840776,0,282489695,residential,False,True,47.389,,,"LINESTRING (114.3933649 30.5219555, 114.3933743 30.5223816)",,,
3404840774,3404840773,0,333372260,residential,False,False,117.385,,,"LINESTRING (114.3933649 30.5219555, 114.3945903 30.5219671)",,,
3404840775,3404840776,0,333372261,residential,False,False,116.484,,,"LINESTRING (114.3945903 30.5223696, 114.3933743 30.5223816)",,,
3404840775,3404840773,0,333372261,residential,False,True,44.756,,,"LINESTRING (114.3945903 30.5223696, 114.3945903 30.5219671)",,,
3404840775,4807242030,0,488421046,residential,False,False,96.726,,,"LINESTRING (114.3945903 30.5223696, 114.3956001 30.5223704)",,,
3404840775,8434929754,0,908411929,residential,False,False,58.033,,,"LINESTRING (114.3945903 30.5223696, 114.3945927 30.5228915)",,,
3404840776,3404840774,0,282489695,residential,False,False,47.389,,,"LINESTRING (114.3933743 30.5223816, 114.3933649 30.5219555)",,,
3404840776,2864420726,0,282489695,residential,False,True,58.822,,,"LINESTRING (114.3933743 30.5223816, 114.3933859 30.5229105)",,,
3404840776,3404840775,0,333372261,residential,False,True,116.484,,,"LINESTRING (114.3933743 30.5223816, 114.3945903 30.5223696)",,,
3404840777,3404840772,0,282489701,residential,False,False,36.61,,,"LINESTRING (114.3941869 30.521358, 114.3945691 30.5213574)",,,
3404840777,2864420725,0,282489701,residential,False,True,79.993,,,"LINESTRING (114.3941869 30.521358, 114.3933518 30.5213593)",,,
3404840777,3404840778,0,333372263,footway,False,False,95.408,,,"LINESTRING (114.3941869 30.521358, 114.3941938 30.5205)",,,
3404840778,3404840777,0,333372263,footway,False,True,95.408,,,"LINESTRING (114.3941938 30.5205, 114.3941869 30.521358)",,,
3404840778,2864420725,0,"[304389407, 282489703]",residential,False,False,175.076,,,"LINESTRING (114.3941938 30.5205, 114.3933525 30.5205096, 114.3933518 30.5213593)",,,
3404840778,3090394031,0,"[282489702, 282489703]",residential,False,True,157.733,,,"LINESTRING (114.3941938 30.5205, 114.3953109 30.5204872, 114.395315 30.5209433)",,,
4208946477,2864441883,0,421056769,residential,False,False,6.127,,,"LINESTRING (114.395732 30.5209381, 114.3957959 30.5209356)",,,
4208946477,4807859901,0,421056769,residential,False,True,5.339,,,"LINESTRING (114.395732 30.5209381, 114.3956763 30.5209398)",,,
4806115390,4807101997,0,282489699,residential,False,True,17.273,,,"LINESTRING (114.3958388 30.5228741, 114.3956585 30.5228768)",,,
4806115390,4807242033,0,282489693,residential,False,False,241.401,,,"LINESTRING (114.3958388 30.5228741, 114.3959465 30.523482, 114.3959558 30.523836, 114.3958718 30.5238722, 114.3945706 30.5238906)",,,
4806115390,4807859898,0,282489699,residential,False,False,17.271,,,"LINESTRING (114.3958388 30.5228741, 114.3959418 30.5228726, 114.3960191 30.5228722)",,,
4806115391,4807859875,0,283999854,residential,False,False,107.651,,,"LINESTRING (114.3977188 30.5185879, 114.396595 30.5185824)",,,
4806115391,4806115398,0,283999854,residential,False,True,79.507,,,"LINESTRING (114.3977188 30.5185879, 114.3985488 30.5185919)",,,
4806115391,2864441893,0,488499350,residential,False,True,48.919,,,"LINESTRING (114.3977188 30.5185879, 114.3977257 30.5190278)",,,
4806115398,4806115391,0,283999854,residential,False,False,79.507,,,"LINESTRING (114.3985488 30.5185919, 114.3977188 30.5185879)",,,
4806115398,2877837885,0,488293577,residential,False,True,29.812,,,"LINESTRING (114.3985488 30.5185919, 114.3985464 30.51886)",,,
4806115398,2877837886,0,"[283999848, 283999854]",residential,False,True,129.54399999999998,,,"LINESTRING (114.3985488 30.5185919, 114.399544 30.5185968, 114.3995488 30.5187683, 114.3994467 30.5188722)",,,
4806115399,2877837889,0,283999851,residential,False,True,65.12,,,"LINESTRING (114.4001228 30.5191492, 114.399443 30.5191534)",,,
4806115401,2877837886,0,283999850,residential,False,True,59.965,,,"LINESTRING (114.4000727 30.5188701, 114.3994467 30.5188722)",,,
4806115403,2877837880,0,283999845,service,False,True,10.528,,,"LINESTRING (114.3997169 30.5197487, 114.3997438 30.5198405)",,,
4806115403,2877837880,1,283999845,service,False,False,83.751,,,"LINESTRING (114.3997169 30.5197487, 114.3995723 30.5196602, 114.3995157 30.5196732, 114.3994037 30.5198261, 114.3994223 30.5199085, 114.3997438 30.5198405)",,,
4806115403,2877837872,0,488293580,service,False,False,82.71,,,"LINESTRING (114.3997169 30.5197487, 114.3998999 30.5197327, 114.4000632 30.5197685, 114.4001431 30.5199283, 114.4001664 30.5199931, 114.399939 30.5200244)",,,
4806115413,4806115414,0,488293581,residential,False,False,84.597,,,"LINESTRING (114.4012223 30.5218935, 114.4012245 30.5226543)",,,
4806115413,4806115420,0,488293581,residential,False,True,110.144,,,"LINESTRING (114.4012223 30.5218935, 114.4018184 30.5218963, 114.4018115 30.5214193)",,,
4806115413,4806115418,0,488293582,residential,False,False,92.795,,,"LINESTRING (114.4012223 30.5218935, 114.4008117 30.5218958, 114.400808 30.521415)",,,
4806115414,2864441900,0,488293581,residential,False,False,74.447,,,"LINESTRING (114.4012245 30.5226543, 114.4012306 30.5233238)",,,
4806115414,4806115413,0,488293581,residential,False,True,84.597,,,"LINESTRING (114.4012245 30.5226543, 114.4012223 30.5218935)",,,
4806115414,4807102324,0,304390223,residential,False,False,87.27,,,"LINESTRING (114.4012245 30.5226543, 114.4015283 30.5224874, 114.4019146 30.5223441, 114.4020378 30.5223079)",,,
4806115414,4807102328,0,304390223,residential,False,True,34.048,,,"LINESTRING (114.4012245 30.5226543, 114.4009812 30.5228201, 114.4009475 30.5228461)",,,
4806115416,4807101977,0,488293581,residential,False,False,51.343,,,"LINESTRING (114.4018008 30.5206828, 114.4018075 30.5211445)",,,
4806115416,2877837891,0,488293581,residential,False,True,53.831,,,"LINESTRING (114.4018008 30.5206828, 114.4018046 30.5201987)",,,
4806115416,4806115419,0,282495548,residential,False,True,118.576,,,"LINESTRING (114.4018008 30.5206828, 114.4015965 30.5206852, 114.4016075 30.520883, 114.400804 30.5208986)",,,
4806115418,4807101976,0,488293582,residential,False,False,30.357,,,"LINESTRING (114.400808 30.521415, 114.4008059 30.521142)",,,
4806115418,4806115420,0,488293583,residential,False,False,96.124,,,"LINESTRING (114.400808 30.521415, 114.4018115 30.5214193)",,,
4806115418,4806115413,0,488293582,residential,False,True,92.795,,,"LINESTRING (114.400808 30.521415, 114.4008117 30.5218958, 114.4012223 30.5218935)",,,
4806115419,2877837871,0,282495548,residential,False,True,83.158,,,"LINESTRING (114.400804 30.5208986, 114.3999359 30.5209062)",,,
4806115419,4807101976,0,488293582,residential,False,True,27.065,,,"LINESTRING (114.400804 30.5208986, 114.4008059 30.521142)",,,
4806115419,4806115416,0,282495548,residential,False,False,118.576,,,"LINESTRING (114.400804 30.5208986, 114.4016075 30.520883, 114.4015965 30.5206852, 114.4018008 30.5206828)",,,
4806115420,4807101977,0,488293581,residential,False,True,30.559,,,"LINESTRING (114.4018115 30.5214193, 114.4018075 30.5211445)",,,
4806115420,4806115418,0,488293583,residential,False,True,96.124,,,"LINESTRING (114.4018115 30.5214193, 114.400808 30.521415)",,,
4806115420,4806115413,0,488293581,residential,False,False,110.144,,,"LINESTRING (114.4018115 30.5214193, 114.4018184 30.5218963, 114.4012223 30.5218935)",,,
4807101957,2864448090,0,282496084,residential,False,False,20.063,,,"LINESTRING (114.3948926 30.5294829, 114.394995 30.5296403)",,,
4807101957,2864448080,0,488404066,residential,False,False,86.905,,,"LINESTRING (114.3948926 30.5294829, 114.3942304 30.5300172)",,,
4807101957,2864448083,0,488404066,residential,False,True,38.777,,,"LINESTRING (114.3948926 30.5294829, 114.3951578 30.5292194)",,,
4807101976,4806115419,0,488293582,residential,False,False,27.065,,,"LINESTRING (114.4008059 30.521142, 114.400804 30.5208986)",,,
4807101976,4806115418,0,488293582,residential,False,True,30.357,,,"LINESTRING (114.4008059 30.521142, 114.400808 30.521415)",,,
4807101976,4807101977,0,488404069,residential,False,False,95.942,,,"LINESTRING (114.4008059 30.521142, 114.4018075 30.5211445)",,,
4807101977,4806115420,0,488293581,residential,False,False,30.559,,,"LINESTRING (114.4018075 30.5211445, 114.4018115 30.5214193)",,,
4807101977,4806115416,0,488293581,residential,False,True,51.343,,,"LINESTRING (114.4018075 30.5211445, 114.4018008 30.5206828)",,,
4807101977,4807101976,0,488404069,residential,False,True,95.942,,,"LINESTRING (114.4018075 30.5211445, 114.4008059 30.521142)",,,
4807101979,2877837871,0,282495554,residential,False,False,80.052,,,"LINESTRING (114.3999152 30.5216259, 114.3999359 30.5209062)",,,
4807101979,4807102329,0,282495554,residential,False,True,55.112,,,"LINESTRING (114.3999152 30.5216259, 114.3999082 30.5221215)",,,
4807101979,6502917047,0,282495553,residential,False,True,91.386,,,"LINESTRING (114.3999152 30.5216259, 114.3993152 30.5216189, 114.3989613 30.5216118)",,,
4807101980,6454009700,0,282495545,residential,False,False,33.081,,,"LINESTRING (114.3977057 30.5219701, 114.3977077 30.5216726)",,,
4807101980,6454009696,0,282495545,residential,False,True,44.657,,,"LINESTRING (114.3977057 30.5219701, 114.397703 30.5223717)",,,
4807101980,4807101981,0,488404070,residential,False,False,78.162,,,"LINESTRING (114.3977057 30.5219701, 114.3985217 30.5219701)",,,
4807101981,2864441896,0,282495549,residential,False,False,40.076,,,"LINESTRING (114.3985217 30.5219701, 114.3985252 30.5216097)",,,
4807101981,2864443002,0,282495549,residential,False,True,17.346,,,"LINESTRING (114.3985217 30.5219701, 114.3985217 30.5221261)",,,
4807101981,4807101980,0,488404070,residential,False,True,78.162,,,"LINESTRING (114.3985217 30.5219701, 114.3977057 30.5219701)",,,
4807101995,4807101996,0,488404074,footway,False,False,117.094,,,"LINESTRING (114.3964779 30.5227755, 114.3977003 30.5227849)",,,
4807101995,4807242027,0,488404075,footway,False,True,59.725,,地大天桥,"LINESTRING (114.3964779 30.5227755, 114.3958544 30.5227803)",,yes,
4807101995,6454009697,0,"[688300641, 488499351]","['steps', 'footway']",False,False,43.657000000000004,,,"LINESTRING (114.3964779 30.5227755, 114.3964641 30.522687, 114.396417 30.5223864)",,,
4807101996,6454009696,0,282495545,residential,False,False,45.947,,,"LINESTRING (114.3977003 30.5227849, 114.397703 30.5223717)",,,
4807101996,2864441881,0,282495545,residential,False,True,7.65,,,"LINESTRING (114.3977003 30.5227849, 114.3976998 30.5228537)",,,
4807101996,4807101995,0,488404074,footway,False,True,117.094,,,"LINESTRING (114.3977003 30.5227849, 114.3964779 30.5227755)",,,
4807101997,4806115390,0,282489699,residential,False,False,17.273,,,"LINESTRING (114.3956585 30.5228768, 114.3958388 30.5228741)",,,
4807101997,4807242032,0,282489699,residential,False,True,36.344,,,"LINESTRING (114.3956585 30.5228768, 114.3952791 30.5228807)",,,
4807101997,4807242027,0,"[488404073, 488404075]",footway,False,False,29.289,,地大天桥,"LINESTRING (114.3956585 30.5228768, 114.3956615 30.5227796, 114.3958544 30.5227803)",,yes,
4807102000,4807102001,0,282495549,residential,False,True,20.717,,,"LINESTRING (114.3986378 30.5236369, 114.3986778 30.52382)",,,
4807102000,6502960022,0,692666992,residential,False,False,38.65,,,"LINESTRING (114.3986378 30.5236369, 114.3990413 30.523639)",,,
4807102000,6502960021,0,692666992,residential,False,True,66.772,,,"LINESTRING (114.3986378 30.5236369, 114.3979408 30.5236469)",,,
4807102000,6502960023,0,282495549,residential,False,False,35.407,,,"LINESTRING (114.3986378 30.5236369, 114.398607 30.5235068, 114.398602 30.5233212)",,,
4807102001,4807102000,0,282495549,residential,False,False,20.717,,,"LINESTRING (114.3986778 30.52382, 114.3986378 30.5236369)",,,
4807102001,6502960018,0,282495549,residential,False,True,53.318,,,"LINESTRING (114.3986778 30.52382, 114.3986778 30.5242995)",,,
4807102001,6502960020,0,692666991,residential,False,True,70.163,,,"LINESTRING (114.3986778 30.52382, 114.3979453 30.5238204)",,,
4807102322,2864441900,0,488404076,residential,False,True,78.376,,,"LINESTRING (114.4020487 30.5233108, 114.4012306 30.5233238)",,,
4807102322,4807102324,0,488404077,residential,False,False,111.522,,,"LINESTRING (114.4020487 30.5233108, 114.4020378 30.5223079)",,,
4807102322,6507420200,0,"[693124353, 488404076]",residential,False,False,137.725,,,"LINESTRING (114.4020487 30.5233108, 114.4021238 30.5236573, 114.4022533 30.523719, 114.4023383 30.5237922, 114.4024197 30.5238653, 114.4024728 30.5239964, 114.4025152 30.5241428, 114.4026104 30.5243938)",,,
4807102324,4807102322,0,488404077,residential,False,True,111.522,,,"LINESTRING (114.4020378 30.5223079, 114.4020487 30.5233108)",,,
4807102324,4806115414,0,304390223,residential,False,True,87.27000000000001,,,"LINESTRING (114.4020378 30.5223079, 114.4019146 30.5223441, 114.4015283 30.5224874, 114.4012245 30.5226543)",,,
4807102327,2864443004,0,282495554,residential,False,False,29.234,,,"LINESTRING (114.3999328 30.5228578, 114.3999181 30.5225952)",,,
4807102327,4807102331,0,282495554,residential,False,True,18.901,,,"LINESTRING (114.3999328 30.5228578, 114.3999677 30.5230251)",,,
4807102327,2864441874,0,282495556,residential,False,False,72.176,,,"LINESTRING (114.3999328 30.5228578, 114.3991793 30.5228609)",,,
4807102327,4807102328,0,282495556,residential,False,True,97.203,,,"LINESTRING (114.3999328 30.5228578, 114.4009475 30.5228461)",,,
4807102328,4807102327,0,282495556,residential,False,False,97.203,,,"LINESTRING (114.4009475 30.5228461, 114.3999328 30.5228578)",,,
4807102328,4806115414,0,304390223,residential,False,False,34.048,,,"LINESTRING (114.4009475 30.5228461, 114.4009812 30.5228201, 114.4012245 30.5226543)",,,
4807102328,3061061131,0,304390223,residential,False,True,63.70399999999999,,,"LINESTRING (114.4009475 30.5228461, 114.4008256 30.5229403, 114.4007612 30.5230835, 114.400729 30.5232822, 114.4006545 30.5233259)",,,
4807102329,4807101979,0,282495554,residential,False,False,55.112,,,"LINESTRING (114.3999082 30.5221215, 114.3999152 30.5216259)",,,
4807102329,2864443004,0,282495554,residential,False,True,52.682,,,"LINESTRING (114.3999082 30.5221215, 114.3999181 30.5225952)",,,
4807102329,2864443001,0,282495557,residential,False,False,71.027,,,"LINESTRING (114.3999082 30.5221215, 114.3991667 30.5221239)",,,
4807102330,2864441874,0,282495544,residential,False,False,17.383,,,"LINESTRING (114.399176 30.5230172, 114.3991793 30.5228609)",,,
4807102330,2864441899,0,282495544,residential,False,True,34.593,,,"LINESTRING (114.399176 30.5230172, 114.3991747 30.5233283)",,,
4807102330,4807102331,0,488404079,residential,False,False,75.839,,,"LINESTRING (114.399176 30.5230172, 114.3999677 30.5230251)",,,
4807102331,4807102327,0,282495554,residential,False,False,18.901,,,"LINESTRING (114.3999677 30.5230251, 114.3999328 30.5228578)",,,
4807102331,2864441897,0,282495554,residential,False,True,33.735,,,"LINESTRING (114.3999677 30.5230251, 114.3999593 30.5233284)",,,
4807102331,4807102330,0,488404079,residential,False,True,75.839,,,"LINESTRING (114.3999677 30.5230251, 114.399176 30.5230172)",,,
4807108540,8474631020,0,488405069,residential,False,True,35.709,,,"LINESTRING (114.3905266 30.5246554, 114.3908994 30.5246573)",,,
4807108541,8474631018,0,488405070,path,False,True,18.483,,,"LINESTRING (114.3910979 30.5249086, 114.390905 30.5249128)",,,
4807108541,8474631019,0,912270600,residential,False,False,18.825,,,"LINESTRING (114.3910979 30.5249086, 114.3910983 30.5250779)",,,
4807108541,2864431748,0,912270602,residential,False,False,27.833000000000002,,,"LINESTRING (114.3910979 30.5249086, 114.3910971 30.5248335, 114.3910963 30.5247584, 114.3910952 30.5246583)",,,
4807241917,2864431746,0,282494420,residential,False,False,211.327,,,"LINESTRING (114.392065 30.5232545, 114.3920594 30.521354)",,,
4807241917,2864431745,0,282494420,residential,False,True,72.396,,,"LINESTRING (114.392065 30.5232545, 114.3920763 30.5239055)",,,
4807241917,4807241918,0,488421041,residential,False,False,47.332,,,"LINESTRING (114.392065 30.5232545, 114.3915709 30.5232486)",,,
4807241918,4807241917,0,488421041,residential,False,True,47.332,,,"LINESTRING (114.3915709 30.5232486, 114.392065 30.5232545)",,,
4807242027,4807101995,0,488404075,footway,False,False,59.725,,地大天桥,"LINESTRING (114.3958544 30.5227803, 114.3964779 30.5227755)",,yes,
4807242027,4807101997,0,"[488404073, 488404075]",footway,False,True,29.289,,地大天桥,"LINESTRING (114.3958544 30.5227803, 114.3956615 30.5227796, 114.3956585 30.5228768)",,yes,
4807242027,2864420729,0,488421044,path,False,False,178.46599999999998,,,"LINESTRING (114.3958544 30.5227803, 114.3957157 30.5219491, 114.395604 30.5214646, 114.3953165 30.5213539)",,,
4807242030,3404840775,0,488421046,residential,False,True,96.726,,,"LINESTRING (114.3956001 30.5223704, 114.3945903 30.5223696)",,,
4807242031,2864420726,0,282489695,residential,False,False,30.328,,,"LINESTRING (114.3933919 30.5231832, 114.3933859 30.5229105)",,,
4807242031,2864420724,0,282489695,residential,False,True,79.263,,,"LINESTRING (114.3933919 30.5231832, 114.3934075 30.5238959)",,,
4807242031,4807242040,0,488421048,residential,False,False,199.328,,,"LINESTRING (114.3933919 30.5231832, 114.3941095 30.52318, 114.3941084 30.5231024, 114.3949107 30.5231037, 114.3949107 30.5231881, 114.3952837 30.523187)",,,
4807242032,4807101997,0,282489699,residential,False,False,36.344,,,"LINESTRING (114.3952791 30.5228807, 114.3956585 30.5228768)",,,
4807242032,8434929754,0,282489699,residential,False,True,65.759,,,"LINESTRING (114.3952791 30.5228807, 114.3945927 30.5228915)",,,
4807242032,4807242040,0,488421048,residential,False,True,34.062,,,"LINESTRING (114.3952791 30.5228807, 114.3952837 30.523187)",,,
4807242033,2864420724,0,282489693,residential,False,False,111.41,,,"LINESTRING (114.3945706 30.5238906, 114.3934075 30.5238959)",,,
4807242033,4806115390,0,282489693,residential,False,True,241.401,,,"LINESTRING (114.3945706 30.5238906, 114.3958718 30.5238722, 114.3959558 30.523836, 114.3959465 30.523482, 114.3958388 30.5228741)",,,
4807242033,4807242040,0,488421047,footway,False,False,135.48899999999998,,,"LINESTRING (114.3945706 30.5238906, 114.3945746 30.5236238, 114.3948519 30.5235972, 114.3951627 30.5235401, 114.3952359 30.5235211, 114.3952891 30.5234948, 114.3953194 30.5234547, 114.3952932 30.5233751, 114.3952837 30.523187)",,,
4807242040,4807242032,0,488421048,residential,False,False,34.062,,,"LINESTRING (114.3952837 30.523187, 114.3952791 30.5228807)",,,
4807242040,4807242033,0,488421047,footway,False,True,135.489,,,"LINESTRING (114.3952837 30.523187, 114.3952932 30.5233751, 114.3953194 30.5234547, 114.3952891 30.5234948, 114.3952359 30.5235211, 114.3951627 30.5235401, 114.3948519 30.5235972, 114.3945746 30.5236238, 114.3945706 30.5238906)",,,
4807242040,4807242031,0,488421048,residential,False,True,199.328,,,"LINESTRING (114.3952837 30.523187, 114.3949107 30.5231881, 114.3949107 30.5231037, 114.3941084 30.5231024, 114.3941095 30.52318, 114.3933919 30.5231832)",,,
4807242045,2864431745,0,282494420,residential,False,False,11.653,,,"LINESTRING (114.3920761 30.5240103, 114.3920763 30.5239055)",,,
4807242045,2864431749,0,282494420,residential,False,True,68.896,,,"LINESTRING (114.3920761 30.5240103, 114.392076 30.5246299)",,,
4807242045,4807242050,0,488421050,path,False,False,139.795,,,"LINESTRING (114.3920761 30.5240103, 114.3920137 30.524022, 114.392006 30.5242941, 114.3911894 30.5242941, 114.3911856 30.5241448, 114.391096 30.5241481)",,,
4807242050,2864431748,0,282494421,residential,False,False,56.732,,,"LINESTRING (114.391096 30.5241481, 114.3910952 30.5246583)",,,
4807242050,8474624052,0,282494421,residential,False,True,92.047,,,"LINESTRING (114.391096 30.5241481, 114.3910961 30.5233203)",,,
4807242050,4807242045,0,488421050,path,False,True,139.795,,,"LINESTRING (114.391096 30.5241481, 114.3911856 30.5241448, 114.3911894 30.5242941, 114.392006 30.5242941, 114.3920137 30.524022, 114.3920761 30.5240103)",,,
4807242062,2864431751,0,282489695,residential,False,False,28.482,,,"LINESTRING (114.3934349 30.5249929, 114.3934294 30.5247368)",,,
4807242062,2864431754,0,282489695,residential,False,True,48.389,,,"LINESTRING (114.3934349 30.5249929, 114.3934443 30.525428)",,,
4807242062,4807242063,0,488421052,path,False,False,12.751,,,"LINESTRING (114.3934349 30.5249929, 114.3935672 30.5249802)",,,
4807242063,2864434512,0,282494439,residential,False,False,75.031,,,"LINESTRING (114.3935672 30.5249802, 114.3935931 30.5256546)",,,
4807242063,4807242062,0,488421052,path,False,True,12.751,,,"LINESTRING (114.3935672 30.5249802, 114.3934349 30.5249929)",,,
4807242063,2864434510,0,282494439,residential,False,True,191.246,,,"LINESTRING (114.3935672 30.5249802, 114.3935408 30.5242931, 114.3947393 30.5242851)",,,
4807242065,8974257772,0,282494420,residential,False,False,36.715,,,"LINESTRING (114.3921159 30.5257658, 114.3921 30.5254359)",,,
4807242065,4807242066,0,488421053,path,False,False,127.925,,,"LINESTRING (114.3921159 30.5257658, 114.3934514 30.5257546)",,,
4807242065,1802899072,0,"[282494424, 282494420]",residential,False,"[False, True]",198.52800000000002,,,"LINESTRING (114.3921159 30.5257658, 114.3921427 30.5262706, 114.3922129 30.5263262, 114.3928889 30.5263048, 114.3934552 30.5259299)",,,
4807242066,2864431754,0,282489695,residential,False,False,36.323,,,"LINESTRING (114.3934514 30.5257546, 114.3934443 30.525428)",,,
4807242066,1802899072,0,282489695,residential,False,True,19.496,,,"LINESTRING (114.3934514 30.5257546, 114.3934552 30.5259299)",,,
4807242066,4807242065,0,488421053,path,False,True,127.925,,,"LINESTRING (114.3934514 30.5257546, 114.3921159 30.5257658)",,,
4807265689,4807859897,0,282495542,residential,True,False,3.2,,,"LINESTRING (114.3961724 30.5228695, 114.396139 30.5228699)",,,
4807265689,4807859900,0,488424590,cycleway,False,True,217.435,,,"LINESTRING (114.3961724 30.5228695, 114.3958579 30.5209942, 114.3958467 30.5209343)",,,
4807859866,3090420306,0,282495546,residential,True,False,20.404,,,"LINESTRING (114.3960981 30.5209329, 114.3963111 30.520931)",,,
4807859866,4807859872,0,488499343,path,False,False,158.655,,,"LINESTRING (114.3960981 30.5209329, 114.3960942 30.520837, 114.3960466 30.5206918, 114.3959293 30.520635, 114.3958707 30.5204582, 114.3957681 30.5198617, 114.3957242 30.5195871)",,,
4807859872,4807859874,0,282495552,residential,False,False,83.998,,,"LINESTRING (114.3957242 30.5195871, 114.3966011 30.5195871)",,,
4807859872,2864441892,0,282495552,residential,False,True,151.167,,,"LINESTRING (114.3957242 30.5195871, 114.3956619 30.5190347, 114.3957589 30.519037, 114.3965957 30.5190324)",,,
4807859872,4807859866,0,488499343,path,False,True,158.655,,,"LINESTRING (114.3957242 30.5195871, 114.3957681 30.5198617, 114.3958707 30.5204582, 114.3959293 30.520635, 114.3960466 30.5206918, 114.3960942 30.520837, 114.3960981 30.5209329)",,,
4807859874,4807859872,0,282495552,residential,False,True,83.998,,,"LINESTRING (114.3966011 30.5195871, 114.3957242 30.5195871)",,,
4807859874,2864441892,0,778752445,residential,False,True,61.682,,,"LINESTRING (114.3966011 30.5195871, 114.3965957 30.5190324)",,,
4807859874,2864441890,0,"[778752445, 282495550]",residential,False,"[False, True]",167.619,,,"LINESTRING (114.3966011 30.5195871, 114.3966065 30.5201368, 114.3977182 30.5201278)",,,
4807859875,4806115391,0,283999854,residential,False,True,107.651,,,"LINESTRING (114.396595 30.5185824, 114.3977188 30.5185879)",,,
4807859875,2864441892,0,778752445,residential,False,False,50.038,,,"LINESTRING (114.396595 30.5185824, 114.3965957 30.5190324)",,,
4807859897,2864441873,0,282495542,residential,True,False,5.681,,,"LINESTRING (114.396139 30.5228699, 114.3960797 30.5228705)",,,
4807859898,2864441873,0,282489699,residential,False,False,5.808,,,"LINESTRING (114.3960191 30.5228722, 114.3960797 30.5228705)",,,
4807859898,4806115390,0,282489699,residential,False,True,17.271,,,"LINESTRING (114.3960191 30.5228722, 114.3959418 30.5228726, 114.3958388 30.5228741)",,,
4807859898,4807859901,0,488424591,cycleway,False,True,217.373,,,"LINESTRING (114.3960191 30.5228722, 114.3960128 30.5228275, 114.3957473 30.5213106, 114.3956763 30.5209398)",,,
4807859899,3090420325,0,282495545,residential,False,True,14.923,,,"LINESTRING (114.3977127 30.5209289, 114.3977118 30.5210631)",,,
4807859899,2864441888,0,488499349,residential,False,False,77.527,,,"LINESTRING (114.3977127 30.5209289, 114.3985218 30.5209113)",,,
4807859899,2864441890,0,488499350,residential,False,False,89.08,,,"LINESTRING (114.3977127 30.5209289, 114.3977182 30.5201278)",,,
4807859899,6502932638,0,692664265,path,False,False,16.843,,,"LINESTRING (114.3977127 30.5209289, 114.3978401 30.5210333)",,,
4807859900,4807859866,0,282495546,residential,True,False,24.082,,,"LINESTRING (114.3958467 30.5209343, 114.3960115 30.5209337, 114.3960981 30.5209329)",,,
4807859900,4807265689,0,488424590,cycleway,False,False,217.435,,,"LINESTRING (114.3958467 30.5209343, 114.3958579 30.5209942, 114.3961724 30.5228695)",,,
4807859901,4208946477,0,421056769,residential,False,False,5.339,,,"LINESTRING (114.3956763 30.5209398, 114.395732 30.5209381)",,,
4807859901,3090394031,0,421056769,residential,False,True,34.611,,,"LINESTRING (114.3956763 30.5209398, 114.3954839 30.5209426, 114.395315 30.5209433)",,,
4807859901,4807859898,0,488424591,cycleway,False,False,217.373,,,"LINESTRING (114.3956763 30.5209398, 114.3957473 30.5213106, 114.3960128 30.5228275, 114.3960191 30.5228722)",,,
