u,v,key,osmid,name,highway,access,oneway,reversed,length,geometry,maxspeed
3051268236,6021660194,0,301016547,康乐路,service,permissive,False,True,134.462,"LINESTRING (113.2971144 23.098233, 113.296889 23.0982741, 113.2958263 23.0984747)",
3051268237,3051268127,0,301016432,,footway,,False,False,21.349,"LINESTRING (113.2867388 23.0982381, 113.2866915 23.0980511)",
3051268237,3051268256,0,301016532,,footway,,False,False,40.38,"LINESTRING (113.2867388 23.0982381, 113.2867448 23.0986012)",
3051268237,3051268238,0,301016535,,footway,,False,True,41.824,"LINESTRING (113.2867388 23.0982381, 113.2863307 23.0982618)",
3051268238,3051268237,0,301016535,,footway,,False,False,41.824,"LINESTRING (113.2863307 23.0982618, 113.2867388 23.0982381)",
3051268238,3051268131,0,301016535,,footway,,False,True,45.71,"LINESTRING (113.2863307 23.0982618, 113.28591 23.0981231)",
3051268238,3051268265,0,301016540,,footway,,False,False,61.75,"LINESTRING (113.2863307 23.0982618, 113.2861259 23.0987842)",
3051268238,3051268128,0,301016540,,footway,,False,True,20.566,"LINESTRING (113.2863307 23.0982618, 113.286371 23.0980806)",
3051268239,8694878738,0,300949478,,footway,,False,False,25.122,"LINESTRING (113.2916155 23.0982629, 113.291565 23.0980418)",
3051268239,3050561844,0,300949478,,footway,,False,True,26.458,"LINESTRING (113.2916155 23.0982629, 113.2916439 23.0984994)",
3051268239,3051268233,0,301016480,,footway,,False,False,44.519,"LINESTRING (113.2916155 23.0982629, 113.2920419 23.0981825)",
3051268241,3051268271,0,301016542,园东路,unclassified,permissive,False,False,62.507,"LINESTRING (113.2984103 23.0983468, 113.298357 23.0989068)",30
3051268241,3051268124,0,301016542,园东路,unclassified,permissive,False,True,39.782,"LINESTRING (113.2984103 23.0983468, 113.2984443 23.0979904)",30
3051268241,3051268251,0,301016523,,footway,,False,True,77.99000000000001,"LINESTRING (113.2984103 23.0983468, 113.2990702 23.0984192, 113.2990613 23.0985089)",
3051268243,3051268269,0,301016516,,footway,,False,False,51.917,"LINESTRING (113.2936802 23.0983924, 113.2937847 23.0988493)",
3051268243,3051268247,0,301016547,康乐路,service,permissive,False,False,68.32,"LINESTRING (113.2936802 23.0983924, 113.2937294 23.0983728, 113.2943409 23.0984271)",
3051268243,3051268248,0,301016547,康乐路,service,permissive,False,True,16.857,"LINESTRING (113.2936802 23.0983924, 113.2936301 23.0984123, 113.2935215 23.0984297)",
3051268245,3050561844,0,300949480,,footway,,False,False,47.523,"LINESTRING (113.2920991 23.0984137, 113.2916439 23.0984994)",
3051268245,3050561843,0,300949480,,footway,,False,True,45.542,"LINESTRING (113.2920991 23.0984137, 113.2925353 23.0983315)",
3051268245,3051268233,0,301016440,,footway,,False,False,26.366,"LINESTRING (113.2920991 23.0984137, 113.2920419 23.0981825)",
3051268247,3051268262,0,300949472,,footway,,False,False,34.17,"LINESTRING (113.2943409 23.0984271, 113.2944071 23.0987283)",
3051268247,3051268253,0,301016547,康乐路,service,permissive,False,False,65.927,"LINESTRING (113.2943409 23.0984271, 113.2949256 23.098511, 113.2949784 23.098511)",
3051268247,3051268243,0,301016547,康乐路,service,permissive,False,True,68.32,"LINESTRING (113.2943409 23.0984271, 113.2937294 23.0983728, 113.2936802 23.0983924)",
3051268248,3051268117,0,301016434,,footway,,False,False,67.007,"LINESTRING (113.2935215 23.0984297, 113.2935858 23.09783)",
3051268248,3050561845,0,301016547,康乐路,service,permissive,False,True,52.315,"LINESTRING (113.2935215 23.0984297, 113.2930176 23.0985104)",
3051268248,3051268243,0,301016547,康乐路,service,permissive,False,False,16.857,"LINESTRING (113.2935215 23.0984297, 113.2936301 23.0984123, 113.2936802 23.0983924)",
3051268249,3051268261,0,301016428,,footway,,False,False,24.088,"LINESTRING (113.2873297 23.0984825, 113.2873875 23.0986925)",
3051268249,3051268125,0,301016428,,footway,,False,True,55.541,"LINESTRING (113.2873297 23.0984825, 113.2872003 23.0979974)",
3051268249,3051268256,0,301016455,,footway,,False,True,61.263,"LINESTRING (113.2873297 23.0984825, 113.2867448 23.0986012)",
3051268250,3051268234,0,301016430,,service,permissive,False,False,32.681,"LINESTRING (113.2891104 23.0984934, 113.2891906 23.0982089)",
3051268250,3050561848,0,301016430,,service,permissive,False,True,45.913,"LINESTRING (113.2891104 23.0984934, 113.2889978 23.0988931)",
3051268250,3051268266,0,301016463,,footway,,False,False,80.229,"LINESTRING (113.2891104 23.0984934, 113.2898153 23.0988099)",
3051268251,3051268255,0,301016453,,footway,,False,False,57.077,"LINESTRING (113.2990613 23.0985089, 113.299617 23.0985559)",
3051268251,3051268241,0,301016523,,footway,,False,False,77.99000000000001,"LINESTRING (113.2990613 23.0985089, 113.2990702 23.0984192, 113.2984103 23.0983468)",
3051268251,3051268286,0,301016523,,footway,,False,True,146.578,"LINESTRING (113.2990613 23.0985089, 113.2989912 23.099216, 113.2983327 23.0991613)",
3051268253,3051268113,0,301016522,,footway,,False,False,86.284,"LINESTRING (113.2949784 23.098511, 113.2950106 23.0977356)",
3051268253,3051268254,0,301016547,康乐路,service,permissive,False,False,67.025,"LINESTRING (113.2949784 23.098511, 113.2956337 23.098511)",
3051268253,3051268247,0,301016547,康乐路,service,permissive,False,True,65.927,"LINESTRING (113.2949784 23.098511, 113.2949256 23.098511, 113.2943409 23.0984271)",
3051268254,6021660194,0,301016547,康乐路,service,permissive,False,False,20.109,"LINESTRING (113.2956337 23.098511, 113.2958263 23.0984747)",
3051268254,3051268253,0,301016547,康乐路,service,permissive,False,True,67.025,"LINESTRING (113.2956337 23.098511, 113.2949784 23.098511)",
3051268254,8818460953,0,952731797,,service,,False,False,6.605,"LINESTRING (113.2956337 23.098511, 113.2956344 23.0985704)",
3051268255,3051268251,0,301016453,,footway,,False,True,57.077,"LINESTRING (113.299617 23.0985559, 113.2990613 23.0985089)",
3051268256,3051268249,0,301016455,,footway,,False,False,61.263,"LINESTRING (113.2867448 23.0986012, 113.2873297 23.0984825)",
3051268256,3051268264,0,301016532,,footway,,False,False,20.138,"LINESTRING (113.2867448 23.0986012, 113.286744 23.0987823)",
3051268256,3051268237,0,301016532,,footway,,False,True,40.38,"LINESTRING (113.2867448 23.0986012, 113.2867388 23.0982381)",
3051268257,3051268121,0,301016427,,footway,,False,False,74.69,"LINESTRING (113.28794 23.0985914, 113.2877772 23.0979366)",
3051268257,3051268282,0,301016427,,footway,,False,True,50.476,"LINESTRING (113.28794 23.0985914, 113.2880501 23.0990339)",
3051268257,3051268259,0,301016482,,footway,,False,True,23.931,"LINESTRING (113.28794 23.0985914, 113.2877105 23.0986333)",
3051268258,3051268260,0,300949480,,footway,,False,False,44.924,"LINESTRING (113.29115 23.0985925, 113.2907197 23.0986735)",
3051268258,3050561844,0,300949480,,footway,,False,True,51.566,"LINESTRING (113.29115 23.0985925, 113.2916439 23.0984994)",
3051268258,3051268268,0,301016438,,footway,,False,True,28.733,"LINESTRING (113.29115 23.0985925, 113.2912198 23.0988428)",
3051268259,3051268324,0,301016469,,footway,,False,True,141.618,"LINESTRING (113.2877105 23.0986333, 113.2880146 23.0998758)",
3051268259,3051268257,0,301016482,,footway,,False,False,23.931,"LINESTRING (113.2877105 23.0986333, 113.28794 23.0985914)",
3051268259,3051268261,0,301016482,,footway,,False,True,33.686,"LINESTRING (113.2877105 23.0986333, 113.2873875 23.0986925)",
3051268260,3050561846,0,300949480,,footway,,False,False,17.279,"LINESTRING (113.2907197 23.0986735, 113.2905542 23.0987047)",
3051268260,3051268258,0,300949480,,footway,,False,True,44.924,"LINESTRING (113.2907197 23.0986735, 113.29115 23.0985925)",
3051268260,3051268132,0,301016506,,footway,,False,False,101.327,"LINESTRING (113.2907197 23.0986735, 113.290617 23.098218, 113.2910919 23.0981277)",
3051268261,3051268274,0,301016428,,footway,,False,False,30.543,"LINESTRING (113.2873875 23.0986925, 113.2874567 23.0989597)",
3051268261,3051268249,0,301016428,,footway,,False,True,24.088,"LINESTRING (113.2873875 23.0986925, 113.2873297 23.0984825)",
3051268261,3051268259,0,301016482,,footway,,False,False,33.686,"LINESTRING (113.2873875 23.0986925, 113.2877105 23.0986333)",
3051268262,3050561853,0,300949472,,footway,,False,False,87.786,"LINESTRING (113.2944071 23.0987283, 113.2945773 23.0995021)",
3051268262,3051268247,0,300949472,,footway,,False,True,34.17,"LINESTRING (113.2944071 23.0987283, 113.2943409 23.0984271)",
3051268262,3051268269,0,301016489,,footway,,False,True,65.066,"LINESTRING (113.2944071 23.0987283, 113.2937847 23.0988493)",
3051268263,3050561844,0,300949478,,footway,,False,False,28.058,"LINESTRING (113.2917005 23.0987463, 113.2916439 23.0984994)",
3051268263,3050561849,0,300949478,,footway,,False,True,49.831,"LINESTRING (113.2917005 23.0987463, 113.291801 23.0991848)",
3051268263,3051268268,0,301016504,,footway,,False,False,50.324,"LINESTRING (113.2917005 23.0987463, 113.2912198 23.0988428)",
3051268264,3051268265,0,301016460,,footway,,False,False,63.22,"LINESTRING (113.286744 23.0987823, 113.2861259 23.0987842)",
3051268264,3051268281,0,301016532,,footway,,False,False,27.878,"LINESTRING (113.286744 23.0987823, 113.2867464 23.099033)",
3051268264,3051268256,0,301016532,,footway,,False,True,20.138,"LINESTRING (113.286744 23.0987823, 113.2867448 23.0986012)",
3051268265,3051268264,0,301016460,,footway,,False,True,63.22,"LINESTRING (113.2861259 23.0987842, 113.286744 23.0987823)",
3051268265,3051268284,0,301016540,,footway,,False,False,40.155,"LINESTRING (113.2861259 23.0987842, 113.2860187 23.0991316)",
3051268265,3051268238,0,301016540,,footway,,False,True,61.75,"LINESTRING (113.2861259 23.0987842, 113.2863307 23.0982618)",
3051268266,3051268270,0,300949480,,footway,,False,False,40.946,"LINESTRING (113.2898153 23.0988099, 113.2894174 23.0988504)",
3051268266,3050561847,0,300949480,,footway,,False,True,40.35,"LINESTRING (113.2898153 23.0988099, 113.2902074 23.0987699)",
3051268266,3051268250,0,301016463,,footway,,False,True,80.229,"LINESTRING (113.2898153 23.0988099, 113.2891104 23.0984934)",
3051268266,3051268292,0,301016529,,footway,,False,True,53.465999999999994,"LINESTRING (113.2898153 23.0988099, 113.2898632 23.0991037, 113.2899006 23.0992842)",
3051268267,3051268272,0,301016497,,footway,,False,True,33.34,"LINESTRING (113.2852232 23.0988104, 113.2855212 23.0989319)",
3051268268,3051268258,0,301016438,,footway,,False,False,28.733,"LINESTRING (113.2912198 23.0988428, 113.29115 23.0985925)",
3051268268,3051268276,0,301016504,,footway,,False,False,63.661,"LINESTRING (113.2912198 23.0988428, 113.2906117 23.0989649)",
3051268268,3051268263,0,301016504,,footway,,False,True,50.324,"LINESTRING (113.2912198 23.0988428, 113.2917005 23.0987463)",
3051268269,3051268262,0,301016489,,footway,,False,False,65.066,"LINESTRING (113.2937847 23.0988493, 113.2944071 23.0987283)",
3051268269,3051268278,0,301016489,,footway,,False,True,69.382,"LINESTRING (113.2937847 23.0988493, 113.293121 23.0989783)",
3051268269,3051268307,0,301016516,,footway,,False,False,86.473,"LINESTRING (113.2937847 23.0988493, 113.2939588 23.0996103)",
3051268269,3051268243,0,301016516,,footway,,False,True,51.917,"LINESTRING (113.2937847 23.0988493, 113.2936802 23.0983924)",
3051268270,3050561848,0,300949480,,footway,,False,False,43.179,"LINESTRING (113.2894174 23.0988504, 113.2889978 23.0988931)",
3051268270,3051268266,0,300949480,,footway,,False,True,40.946,"LINESTRING (113.2894174 23.0988504, 113.2898153 23.0988099)",
3051268270,3051268296,0,301016484,,footway,,False,True,55.326,"LINESTRING (113.2894174 23.0988504, 113.2894943 23.0993429)",
3051268271,3051268273,0,301016465,,footway,,False,False,51.572,"LINESTRING (113.298357 23.0989068, 113.2988589 23.0989513)",
3051268271,3051268286,0,301016542,园东路,unclassified,permissive,False,False,28.408,"LINESTRING (113.298357 23.0989068, 113.2983327 23.0991613)",30
3051268271,3051268241,0,301016542,园东路,unclassified,permissive,False,True,62.507,"LINESTRING (113.298357 23.0989068, 113.2984103 23.0983468)",30
3051268272,3051268267,0,301016497,,footway,,False,False,33.34,"LINESTRING (113.2855212 23.0989319, 113.2852232 23.0988104)",
3051268272,3051268284,0,301016497,,footway,,False,True,55.519,"LINESTRING (113.2855212 23.0989319, 113.2860187 23.0991316)",
3051268272,3051268131,0,301016540,,footway,,False,False,98.334,"LINESTRING (113.2855212 23.0989319, 113.28591 23.0981231)",
3051268272,3051268312,0,301016540,,footway,,False,True,128.054,"LINESTRING (113.2855212 23.0989319, 113.2852526 23.0994907, 113.285802 23.0996828)",
3051268273,3051268271,0,301016465,,footway,,False,True,51.572,"LINESTRING (113.2988589 23.0989513, 113.298357 23.0989068)",
3051268274,3051268287,0,301016428,,footway,,False,False,26.35,"LINESTRING (113.2874567 23.0989597, 113.2875213 23.0991891)",
3051268274,3051268261,0,301016428,,footway,,False,True,30.543,"LINESTRING (113.2874567 23.0989597, 113.2873875 23.0986925)",
3051268274,3051268279,0,301016479,,footway,,False,True,37.378,"LINESTRING (113.2874567 23.0989597, 113.2870938 23.0989993)",
3051268276,3050561846,0,300949474,,footway,,False,False,29.525,"LINESTRING (113.2906117 23.0989649, 113.2905542 23.0987047)",
3051268276,3050561851,0,300949474,,footway,,False,True,48.285,"LINESTRING (113.2906117 23.0989649, 113.2907059 23.0993904)",
3051268276,3051268280,0,301016504,,footway,,False,False,35.728,"LINESTRING (113.2906117 23.0989649, 113.2902691 23.0990276)",
3051268276,3051268268,0,301016504,,footway,,False,True,63.661,"LINESTRING (113.2906117 23.0989649, 113.2912198 23.0988428)",
3051268277,3051268282,0,300949480,,footway,,False,False,46.207,"LINESTRING (113.2884961 23.0989677, 113.2880501 23.0990339)",
3051268277,3050561848,0,300949480,,footway,,False,True,51.98,"LINESTRING (113.2884961 23.0989677, 113.2889978 23.0988931)",
3051268277,3051268288,0,301016528,,footway,,False,True,27.604,"LINESTRING (113.2884961 23.0989677, 113.2885497 23.099211)",
3051268278,3050561854,0,300949482,逸仙路,unclassified,permissive,False,False,85.055,"LINESTRING (113.293121 23.0989783, 113.2932866 23.0997279)",
3051268278,3050561845,0,300949482,逸仙路,unclassified,permissive,False,True,53.092,"LINESTRING (113.293121 23.0989783, 113.2930176 23.0985104)",
3051268278,3051268269,0,301016489,,footway,,False,False,69.382,"LINESTRING (113.293121 23.0989783, 113.2937847 23.0988493)",
3051268279,3051268274,0,301016479,,footway,,False,False,37.378,"LINESTRING (113.2870938 23.0989993, 113.2874567 23.0989597)",
3051268279,3051268281,0,301016479,,footway,,False,True,35.729,"LINESTRING (113.2870938 23.0989993, 113.2867464 23.099033)",
3051268279,3051268290,0,301016515,,footway,,False,False,29.233,"LINESTRING (113.2870938 23.0989993, 113.287153 23.0992565)",
3051268280,3051268319,0,301016486,,footway,,False,False,85.07,"LINESTRING (113.2902691 23.0990276, 113.2904417 23.099776)",
3051268280,3050561847,0,301016486,,footway,,False,True,29.342,"LINESTRING (113.2902691 23.0990276, 113.2902074 23.0987699)",
3051268280,3051268276,0,301016504,,footway,,False,True,35.728,"LINESTRING (113.2902691 23.0990276, 113.2906117 23.0989649)",
3051268281,3051268279,0,301016479,,footway,,False,False,35.729,"LINESTRING (113.2867464 23.099033, 113.2870938 23.0989993)",
3051268281,3051268295,0,301016532,,footway,,False,False,33.06,"LINESTRING (113.2867464 23.099033, 113.2867493 23.0993303)",
3051268281,3051268264,0,301016532,,footway,,False,True,27.878,"LINESTRING (113.2867464 23.099033, 113.286744 23.0987823)",
3051268282,3051268277,0,300949480,,footway,,False,True,46.207,"LINESTRING (113.2880501 23.0990339, 113.2884961 23.0989677)",
3051268282,3051268257,0,301016427,,footway,,False,False,50.476,"LINESTRING (113.2880501 23.0990339, 113.28794 23.0985914)",
3051268282,3051268291,0,301016427,,footway,,False,True,27.22,"LINESTRING (113.2880501 23.0990339, 113.2881119 23.099272)",
3051268284,3051268272,0,301016497,,footway,,False,False,55.519,"LINESTRING (113.2860187 23.0991316, 113.2855212 23.0989319)",
3051268284,3051268294,0,301016540,,footway,,False,False,22.715,"LINESTRING (113.2860187 23.0991316, 113.285958 23.0993281)",
3051268284,3051268265,0,301016540,,footway,,False,True,40.155,"LINESTRING (113.2860187 23.0991316, 113.2861259 23.0987842)",
3051268285,3050561848,0,301016430,,service,permissive,False,False,27.595,"LINESTRING (113.289038 23.0991385, 113.2889978 23.0988931)",
3051268285,3051268298,0,301016430,,service,permissive,False,True,29.7,"LINESTRING (113.289038 23.0991385, 113.2890814 23.0994026)",
3051268285,3051268288,0,301016487,,footway,,False,True,50.59,"LINESTRING (113.289038 23.0991385, 113.2885497 23.099211)",
3051268286,3051268303,0,301016542,园东路,unclassified,permissive,False,False,37.025,"LINESTRING (113.2983327 23.0991613, 113.2983011 23.099493)",30
3051268286,3051268271,0,301016542,园东路,unclassified,permissive,False,True,28.408,"LINESTRING (113.2983327 23.0991613, 113.298357 23.0989068)",30
3051268286,3051268251,0,301016523,,footway,,False,False,146.578,"LINESTRING (113.2983327 23.0991613, 113.2989912 23.099216, 113.2990613 23.0985089)",
3051268287,3051268328,0,301016428,,footway,,False,False,82.947,"LINESTRING (113.2875213 23.0991891, 113.2877162 23.0999132)",
3051268287,3051268274,0,301016428,,footway,,False,True,26.35,"LINESTRING (113.2875213 23.0991891, 113.2874567 23.0989597)",
3051268287,3051268290,0,301016511,,footway,,False,False,38.408,"LINESTRING (113.2875213 23.0991891, 113.287153 23.0992565)",
3051268288,3051268285,0,301016487,,footway,,False,False,50.59,"LINESTRING (113.2885497 23.099211, 113.289038 23.0991385)",
3051268288,3051268291,0,301016487,,footway,,False,True,45.289,"LINESTRING (113.2885497 23.099211, 113.2881119 23.099272)",
3051268288,3051268277,0,301016528,,footway,,False,False,27.604,"LINESTRING (113.2885497 23.099211, 113.2884961 23.0989677)",
3051268288,3051268301,0,301016528,,footway,,False,True,29.373,"LINESTRING (113.2885497 23.099211, 113.2886067 23.0994699)",
3051268290,3051268295,0,301016511,,footway,,False,False,42.098,"LINESTRING (113.287153 23.0992565, 113.2867493 23.0993303)",
3051268290,3051268287,0,301016511,,footway,,False,True,38.408,"LINESTRING (113.287153 23.0992565, 113.2875213 23.0991891)",
3051268290,3051268279,0,301016515,,footway,,False,True,29.233,"LINESTRING (113.287153 23.0992565, 113.2870938 23.0989993)",
3051268290,3051268305,0,301016515,,footway,,False,False,70.054,"LINESTRING (113.287153 23.0992565, 113.2871994 23.0994629, 113.2867513 23.0995396)",
3051268291,3051268282,0,301016427,,footway,,False,False,27.22,"LINESTRING (113.2881119 23.099272, 113.2880501 23.0990339)",
3051268291,3051268304,0,301016427,,footway,,False,True,30.502,"LINESTRING (113.2881119 23.099272, 113.2881812 23.0995388)",
3051268291,3051268288,0,301016487,,footway,,False,False,45.289,"LINESTRING (113.2881119 23.099272, 113.2885497 23.099211)",
3051268292,3051268296,0,301016528,,footway,,False,False,42.066,"LINESTRING (113.2899006 23.0992842, 113.2894943 23.0993429)",
3051268292,3051268306,0,301016529,,footway,,False,True,36.405,"LINESTRING (113.2899006 23.0992842, 113.2899673 23.0996058)",
3051268292,3051268266,0,301016529,,footway,,False,False,53.465999999999994,"LINESTRING (113.2899006 23.0992842, 113.2898632 23.0991037, 113.2898153 23.0988099)",
3051268294,3051268295,0,301016511,,footway,,False,True,80.935,"LINESTRING (113.285958 23.0993281, 113.2867493 23.0993303)",
3051268294,3051268312,0,301016540,,footway,,False,False,42.546,"LINESTRING (113.285958 23.0993281, 113.285802 23.0996828)",
3051268294,3051268284,0,301016540,,footway,,False,True,22.715,"LINESTRING (113.285958 23.0993281, 113.2860187 23.0991316)",
3051268295,3051268294,0,301016511,,footway,,False,False,80.935,"LINESTRING (113.2867493 23.0993303, 113.285958 23.0993281)",
3051268295,3051268290,0,301016511,,footway,,False,True,42.098,"LINESTRING (113.2867493 23.0993303, 113.287153 23.0992565)",
3051268295,3051268305,0,301016532,,footway,,False,False,23.274,"LINESTRING (113.2867493 23.0993303, 113.2867513 23.0995396)",
3051268295,3051268281,0,301016532,,footway,,False,True,33.06,"LINESTRING (113.2867493 23.0993303, 113.2867464 23.099033)",
3051268296,3051268270,0,301016484,,footway,,False,False,55.326,"LINESTRING (113.2894943 23.0993429, 113.2894174 23.0988504)",
3051268296,3051268310,0,301016484,,footway,,False,True,33.622,"LINESTRING (113.2894943 23.0993429, 113.289541 23.0996422)",
3051268296,3051268298,0,301016528,,footway,,False,False,42.75,"LINESTRING (113.2894943 23.0993429, 113.2890814 23.0994026)",
3051268296,3051268292,0,301016528,,footway,,False,True,42.066,"LINESTRING (113.2894943 23.0993429, 113.2899006 23.0992842)",
3051268297,6021660201,0,301016481,岭南路,service,permissive,False,False,76.796,"LINESTRING (113.2969817 23.0993969, 113.2977302 23.0994514)",
3051268297,6021660191,0,301016481,岭南路,service,permissive,False,True,107.155,"LINESTRING (113.2969817 23.0993969, 113.2959373 23.0993209)",
3051268297,3051268321,0,301016510,,footway,,False,False,47.534,"LINESTRING (113.2969817 23.0993969, 113.2969327 23.099822)",
3051268297,3051268236,0,301016510,,footway,,False,True,130.13,"LINESTRING (113.2969817 23.0993969, 113.2971144 23.098233)",
3051268298,3051268285,0,301016430,,service,permissive,False,False,29.7,"LINESTRING (113.2890814 23.0994026, 113.289038 23.0991385)",
3051268298,3051268311,0,301016430,,service,permissive,False,True,30.925,"LINESTRING (113.2890814 23.0994026, 113.2891265 23.0996776)",
3051268298,3051268301,0,301016528,,footway,,False,False,49.126,"LINESTRING (113.2890814 23.0994026, 113.2886067 23.0994699)",
3051268298,3051268296,0,301016528,,footway,,False,True,42.75,"LINESTRING (113.2890814 23.0994026, 113.2894943 23.0993429)",
3051268299,3050561853,0,301016481,岭南路,service,permissive,False,True,44.794,"LINESTRING (113.2950056 23.099418, 113.2945773 23.0995021)",
3051268299,3051268313,0,301016531,,footway,,False,True,30.88,"LINESTRING (113.2950056 23.099418, 113.2950627 23.0996907)",
3051268299,6021660191,0,301016481,岭南路,service,permissive,False,False,96.80600000000001,"LINESTRING (113.2950056 23.099418, 113.2956193 23.0992977, 113.2959373 23.0993209)",
3051268301,3051268304,0,301016454,,footway,,False,False,44.189,"LINESTRING (113.2886067 23.0994699, 113.2881812 23.0995388)",
3051268301,3051268288,0,301016528,,footway,,False,False,29.373,"LINESTRING (113.2886067 23.0994699, 113.2885497 23.099211)",
3051268301,3051268298,0,301016528,,footway,,False,True,49.126,"LINESTRING (113.2886067 23.0994699, 113.2890814 23.0994026)",
3051268303,6021660201,0,301016481,岭南路,service,permissive,False,True,58.575,"LINESTRING (113.2983011 23.099493, 113.2977302 23.0994514)",
3051268303,3051268337,0,301016542,园东路,unclassified,permissive,False,False,67.312,"LINESTRING (113.2983011 23.099493, 113.298232 23.100095)",30
3051268303,3051268286,0,301016542,园东路,unclassified,permissive,False,True,37.025,"LINESTRING (113.2983011 23.099493, 113.2983327 23.0991613)",30
3051268304,3051268291,0,301016427,,footway,,False,False,30.502,"LINESTRING (113.2881812 23.0995388, 113.2881119 23.099272)",
3051268304,3051268322,0,301016427,,footway,,False,True,33.507,"LINESTRING (113.2881812 23.0995388, 113.2882577 23.0998318)",
3051268304,3051268301,0,301016454,,footway,,False,True,44.189,"LINESTRING (113.2881812 23.0995388, 113.2886067 23.0994699)",
3051268305,3051268295,0,301016532,,footway,,False,True,23.274,"LINESTRING (113.2867513 23.0995396, 113.2867493 23.0993303)",
3051268305,3051268290,0,301016515,,footway,,False,True,70.054,"LINESTRING (113.2867513 23.0995396, 113.2871994 23.0994629, 113.287153 23.0992565)",
3051268305,3051268312,0,"[301016474, 301016532]",,footway,,False,False,123.11,"LINESTRING (113.2867513 23.0995396, 113.286753 23.0997212, 113.2858245 23.0997507, 113.285802 23.0996828)",
3051268306,3051268310,0,301016428,,footway,,False,True,43.789,"LINESTRING (113.2899673 23.0996058, 113.289541 23.0996422)",
3051268306,3051268292,0,301016529,,footway,,False,False,36.405,"LINESTRING (113.2899673 23.0996058, 113.2899006 23.0992842)",
3051268306,3051268316,0,301016529,,footway,,False,True,14.943,"LINESTRING (113.2899673 23.0996058, 113.2899947 23.0997378)",
3051268307,3050561853,0,301016481,岭南路,service,permissive,False,False,64.394,"LINESTRING (113.2939588 23.0996103, 113.2945773 23.0995021)",
3051268307,3050561854,0,301016481,岭南路,service,permissive,False,True,69.985,"LINESTRING (113.2939588 23.0996103, 113.2932866 23.0997279)",
3051268307,3051268326,0,301016516,,footway,,False,False,32.034,"LINESTRING (113.2939588 23.0996103, 113.2940202 23.0998928)",
3051268307,3051268269,0,301016516,,footway,,False,True,86.473,"LINESTRING (113.2939588 23.0996103, 113.2937847 23.0988493)",
3051268310,3051268306,0,301016428,,footway,,False,False,43.789,"LINESTRING (113.289541 23.0996422, 113.2899673 23.0996058)",
3051268310,3051268311,0,301016428,,footway,,False,True,42.577,"LINESTRING (113.289541 23.0996422, 113.2891265 23.0996776)",
3051268310,3051268296,0,301016484,,footway,,False,False,33.622,"LINESTRING (113.289541 23.0996422, 113.2894943 23.0993429)",
3051268311,3051268310,0,301016428,,footway,,False,False,42.577,"LINESTRING (113.2891265 23.0996776, 113.289541 23.0996422)",
3051268311,3051268322,0,301016428,,footway,,False,True,90.5,"LINESTRING (113.2891265 23.0996776, 113.2882577 23.0998318)",
3051268311,3051268298,0,301016430,,service,permissive,False,False,30.925,"LINESTRING (113.2891265 23.0996776, 113.2890814 23.0994026)",
3051268311,3061180292,0,301016430,,service,permissive,False,True,30.735,"LINESTRING (113.2891265 23.0996776, 113.2891714 23.0999509)",
3051268312,3051268294,0,301016540,,footway,,False,True,42.546,"LINESTRING (113.285802 23.0996828, 113.285958 23.0993281)",
3051268312,3051268305,0,"[301016474, 301016532]",,footway,,False,True,123.11,"LINESTRING (113.285802 23.0996828, 113.2858245 23.0997507, 113.286753 23.0997212, 113.2867513 23.0995396)",
3051268312,3051268272,0,301016540,,footway,,False,False,128.054,"LINESTRING (113.285802 23.0996828, 113.2852526 23.0994907, 113.2855212 23.0989319)",
3051268313,3051268299,0,301016531,,footway,,False,False,30.88,"LINESTRING (113.2950627 23.0996907, 113.2950056 23.099418)",
3051268313,3051268347,0,301016531,,footway,,False,True,62.845,"LINESTRING (113.2950627 23.0996907, 113.2951788 23.1002457)",
3051268313,3051268326,0,301016533,,footway,,False,True,108.969,"LINESTRING (113.2950627 23.0996907, 113.2940202 23.0998928)",
3051268313,3051268321,0,301016533,,footway,,False,False,192.387,"LINESTRING (113.2950627 23.0996907, 113.2955558 23.0997697, 113.2964548 23.0998394, 113.2969327 23.099822)",
3051268314,3051268330,0,301016423,,footway,,False,True,94.542,"LINESTRING (113.2995104 23.0997015, 113.2989452 23.0996317, 113.2989114 23.0999559)",
3051268316,3051268319,0,301016525,,footway,,False,True,45.916,"LINESTRING (113.2899947 23.0997378, 113.2904417 23.099776)",
3051268316,3051268306,0,301016529,,footway,,False,False,14.943,"LINESTRING (113.2899947 23.0997378, 113.2899673 23.0996058)",
3051268316,3050561856,0,301016529,,footway,,False,True,61.012,"LINESTRING (113.2899947 23.0997378, 113.2900036 23.0997806, 113.2903582 23.1001663)",
3051268319,3051268280,0,301016486,,footway,,False,True,85.07,"LINESTRING (113.2904417 23.099776, 113.2902691 23.0990276)",
3051268319,3051268316,0,301016525,,footway,,False,False,45.916,"LINESTRING (113.2904417 23.099776, 113.2899947 23.0997378)",
3051268319,3051268325,0,301016525,,footway,,False,True,26.564,"LINESTRING (113.2904417 23.099776, 113.2906714 23.0998875)",
3051268321,3051268346,0,301016510,,footway,,False,False,45.555,"LINESTRING (113.2969327 23.099822, 113.2968948 23.1002302)",
3051268321,3051268297,0,301016510,,footway,,False,True,47.534,"LINESTRING (113.2969327 23.099822, 113.2969817 23.0993969)",
