u,v,key,osmid,oneway,name,highway,reversed,length,geometry,tunnel,access,width,bridge,service
3186609244,3186609235,0,312772215,False,,footway,False,38.601,"LINESTRING (114.3575375 30.5334254, 114.3574045 30.5330977)",,,,,
3186609244,3186609260,0,312772215,False,,footway,True,75.019,"LINESTRING (114.3575375 30.5334254, 114.3568068 30.5336684)",,,,,
3186609244,4162357220,0,1081570655,False,,footway,False,5.504,"LINESTRING (114.3575375 30.5334254, 114.3575593 30.5333796)",,,,,
3186609255,3299900023,0,312772200,False,,steps,True,15.203,"LINESTRING (114.3540204 30.5343318, 114.3538791 30.5343941)",,,,,
3186609260,3186609244,0,312772215,False,,footway,False,75.019,"LINESTRING (114.3568068 30.5336684, 114.3575375 30.5334254)",,,,,
3186609260,7414974242,0,103747784,False,,footway,False,195.435,"LINESTRING (114.3568068 30.5336684, 114.3572072 30.5346437, 114.3563943 30.5348244)",,,,,
3186609260,3186609965,0,312772215,False,,footway,True,53.69800000000001,"LINESTRING (114.3568068 30.5336684, 114.3564594 30.5338128, 114.3563058 30.5338849)",,,,,
3186609965,3186609971,0,312772193,False,,steps,True,22.156,"LINESTRING (114.3563058 30.5338849, 114.356089 30.5339544)",,,,,
3186609965,3186609260,0,312772215,False,,footway,False,53.69800000000001,"LINESTRING (114.3563058 30.5338849, 114.3564594 30.5338128, 114.3568068 30.5336684)",,,,,
3186609965,3186609995,0,312772215,False,,footway,True,133.827,"LINESTRING (114.3563058 30.5338849, 114.3563179 30.5339093, 114.3551292 30.534303, 114.3550438 30.5343346)",,,,,
3186609967,3186609969,0,312772215,False,,footway,False,4.349,"LINESTRING (114.3549367 30.5339388, 114.3548943 30.5339528)",,,,,
3186609967,5785449232,0,312772215,False,,footway,True,246.251,"LINESTRING (114.3549367 30.5339388, 114.3559567 30.5335993, 114.3573267 30.5331225)",,,,,
3186609967,5785451569,0,312772217,False,,footway,True,9.935,"LINESTRING (114.3549367 30.5339388, 114.3549613 30.5340071, 114.3549626 30.5340249)",,,,,
3186609969,3186609974,0,312772207,False,,footway,False,2.613,"LINESTRING (114.3548943 30.5339528, 114.354907 30.5339736)",,,,,
3186609969,3186609967,0,312772215,False,,footway,True,4.349,"LINESTRING (114.3548943 30.5339528, 114.3549367 30.5339388)",,,,,
3186609969,3186609976,0,"[312772199, 312772215]",False,,footway,False,25.647,"LINESTRING (114.3548943 30.5339528, 114.3547852 30.533988, 114.3546469 30.5340408)",,,,,
3186609971,3186609965,0,312772193,False,,steps,False,22.156,"LINESTRING (114.356089 30.5339544, 114.3563058 30.5338849)",,,,,
3186609972,3186609974,0,312772205,False,,steps,True,22.092,"LINESTRING (114.3546947 30.5340513, 114.3547985 30.5340133, 114.354907 30.5339736)",,,,,
3186609974,3186609979,0,312772207,False,,footway,False,16.788,"LINESTRING (114.354907 30.5339736, 114.354876 30.5341222)",,,,,
3186609974,3186609969,0,312772207,False,,footway,True,2.613,"LINESTRING (114.354907 30.5339736, 114.3548943 30.5339528)",,,,,
3186609974,3186609972,0,312772205,False,,steps,False,22.092,"LINESTRING (114.354907 30.5339736, 114.3547985 30.5340133, 114.3546947 30.5340513)",,,,,
3186609976,3186609969,0,"[312772215, 312772199]",False,,footway,True,25.647,"LINESTRING (114.3546469 30.5340408, 114.3547852 30.533988, 114.3548943 30.5339528)",,,,,
3186609976,1199840512,0,312772206,False,,path,True,40.848,"LINESTRING (114.3546469 30.5340408, 114.3546277 30.5339908, 114.3546187 30.5339674, 114.354517 30.5336909)",,,,,
3186609976,3299900023,0,312772220,False,,footway,False,86.05199999999999,"LINESTRING (114.3546469 30.5340408, 114.3542434 30.5342099, 114.3538648 30.5343773, 114.3538791 30.5343941)",,,,,
3186609979,3186609986,0,312772207,False,,footway,False,13.82,"LINESTRING (114.354876 30.5341222, 114.3548561 30.5342453)",,,,,
3186609979,3186609974,0,312772207,False,,footway,True,16.788,"LINESTRING (114.354876 30.5341222, 114.354907 30.5339736)",,,,,
3186609979,3186610009,0,312772191,False,,footway,False,104.58000000000001,"LINESTRING (114.354876 30.5341222, 114.3546961 30.5342308, 114.3544875 30.5342848, 114.3542701 30.5342951, 114.3540765 30.5343886, 114.353966 30.5345472)",,,,,
3186609986,3186609979,0,312772207,False,,footway,True,13.82,"LINESTRING (114.3548561 30.5342453, 114.354876 30.5341222)",,,,,
3186609986,3186609992,0,312772217,False,,footway,False,17.876,"LINESTRING (114.3548561 30.5342453, 114.35503 30.5343037)",,,,,
3186609986,3186610009,0,312772191,False,,footway,True,94.541,"LINESTRING (114.3548561 30.5342453, 114.3546538 30.5343165, 114.3544401 30.5343418, 114.3542269 30.5343615, 114.353966 30.5345472)",,,,,
3186609988,3186609992,0,312772194,False,,steps,True,11.574,"LINESTRING (114.3551393 30.5342593, 114.35503 30.5343037)",,,,,
3186609992,3186609988,0,312772194,False,,steps,False,11.574,"LINESTRING (114.35503 30.5343037, 114.3551393 30.5342593)",,,,,
3186609992,3186609995,0,312772215,False,,footway,False,3.681,"LINESTRING (114.35503 30.5343037, 114.3550438 30.5343346)",,,,,
3186609992,3186609986,0,312772217,False,,footway,True,17.876,"LINESTRING (114.35503 30.5343037, 114.3548561 30.5342453)",,,,,
3186609992,3186610039,0,312772215,False,,footway,True,166.512,"LINESTRING (114.35503 30.5343037, 114.3547083 30.53444, 114.3543779 30.5345808, 114.3539578 30.5348045, 114.3535222 30.5350452)",,,,,
3186609992,5785451569,0,312772217,False,,footway,False,31.908,"LINESTRING (114.35503 30.5343037, 114.3549717 30.5341483, 114.3549626 30.5340249)",,,,,
3186609995,3186609992,0,312772215,False,,footway,True,3.681,"LINESTRING (114.3550438 30.5343346, 114.35503 30.5343037)",,,,,
3186609995,1196701958,0,306232292,False,,path,True,64.044,"LINESTRING (114.3550438 30.5343346, 114.3550546 30.5343534, 114.3552853 30.5348716)",,,,,
3186609995,3186609965,0,312772215,False,,footway,False,133.82699999999997,"LINESTRING (114.3550438 30.5343346, 114.3551292 30.534303, 114.3563179 30.5339093, 114.3563058 30.5338849)",,,,,
3186610009,3186610017,0,312772197,False,,footway,False,25.296,"LINESTRING (114.353966 30.5345472, 114.3537373 30.534661)",,,,,
3186610009,3186609986,0,312772191,False,,footway,False,94.541,"LINESTRING (114.353966 30.5345472, 114.3542269 30.5343615, 114.3544401 30.5343418, 114.3546538 30.5343165, 114.3548561 30.5342453)",,,,,
3186610009,3186609979,0,312772191,False,,footway,True,104.58000000000001,"LINESTRING (114.353966 30.5345472, 114.3540765 30.5343886, 114.3542701 30.5342951, 114.3544875 30.5342848, 114.3546961 30.5342308, 114.354876 30.5341222)",,,,,
3186610014,3186610022,0,312772196,False,,footway,False,9.78,"LINESTRING (114.3533474 30.5346364, 114.3533309 30.5347232)",,,,,
3186610014,3299900023,0,312772220,False,,footway,True,57.612,"LINESTRING (114.3533474 30.5346364, 114.3538791 30.5343941)",,,,,
3186610014,3186610017,0,312772209,False,,footway,True,37.524,"LINESTRING (114.3533474 30.5346364, 114.3535742 30.5346397, 114.3537373 30.534661)",,,,,
3186610014,3186610030,0,312772213,False,,footway,False,42.274,"LINESTRING (114.3533474 30.5346364, 114.3531668 30.5347339, 114.3529707 30.5348345)",,,,,
3186610017,3186610009,0,312772197,False,,footway,True,25.296,"LINESTRING (114.3537373 30.534661, 114.353966 30.5345472)",,,,,
3186610017,3186610014,0,312772209,False,,footway,False,37.524,"LINESTRING (114.3537373 30.534661, 114.3535742 30.5346397, 114.3533474 30.5346364)",,,,,
3186610017,3186610027,0,312772210,False,,footway,True,27.043,"LINESTRING (114.3537373 30.534661, 114.3536939 30.5346977, 114.3535327 30.5348286)",,,,,
3186610022,3186610014,0,312772196,False,,footway,True,9.78,"LINESTRING (114.3533309 30.5347232, 114.3533474 30.5346364)",,,,,
3186610022,3186610028,0,312772218,False,,footway,False,20.576,"LINESTRING (114.3533309 30.5347232, 114.3531562 30.5348309)",,,,,
3186610022,3186610027,0,312772218,False,,footway,True,22.603,"LINESTRING (114.3533309 30.5347232, 114.3535327 30.5348286)",,,,,
3186610027,3186610039,0,312772210,False,,footway,True,24.106,"LINESTRING (114.3535327 30.5348286, 114.3535222 30.5350452)",,,,,
3186610027,3186610022,0,312772218,False,,footway,False,22.603,"LINESTRING (114.3535327 30.5348286, 114.3533309 30.5347232)",,,,,
3186610027,3186610017,0,312772210,False,,footway,False,27.043,"LINESTRING (114.3535327 30.5348286, 114.3536939 30.5346977, 114.3537373 30.534661)",,,,,
3186610027,3186610040,0,312772218,False,,footway,True,38.522000000000006,"LINESTRING (114.3535327 30.5348286, 114.3534368 30.5349603, 114.3532274 30.5350231)",,,,,
3186610028,3186610030,0,312772203,False,,footway,False,17.771,"LINESTRING (114.3531562 30.5348309, 114.3529707 30.5348345)",,,,,
3186610028,3186610040,0,312772218,False,,footway,False,22.433,"LINESTRING (114.3531562 30.5348309, 114.3532274 30.5350231)",,,,,
3186610028,3186610022,0,312772218,False,,footway,True,20.576,"LINESTRING (114.3531562 30.5348309, 114.3533309 30.5347232)",,,,,
3186610030,3186610028,0,312772203,False,,footway,True,17.771,"LINESTRING (114.3529707 30.5348345, 114.3531562 30.5348309)",,,,,
3186610030,3186610037,0,312772213,False,,footway,False,23.567,"LINESTRING (114.3529707 30.5348345, 114.3527643 30.5349499)",,,,,
3186610030,3186610014,0,312772213,False,,footway,True,42.274,"LINESTRING (114.3529707 30.5348345, 114.3531668 30.5347339, 114.3533474 30.5346364)",,,,,
3186610037,3186610030,0,312772213,False,,footway,True,23.567,"LINESTRING (114.3527643 30.5349499, 114.3529707 30.5348345)",,,,,
3186610037,9722659998,0,312772222,False,,footway,False,43.414,"LINESTRING (114.3527643 30.5349499, 114.3528752 30.5350411, 114.3529027 30.5350744, 114.3530695 30.5352377)",,,,,
3186610037,1199840473,0,312772222,False,,footway,True,81.638,"LINESTRING (114.3527643 30.5349499, 114.3526017 30.5348978, 114.3523997 30.5348312, 114.3522499 30.534694, 114.3522339 30.5346629, 114.3522132 30.5346226, 114.3521844 30.5344929)",,,,,
3186610039,3186610027,0,312772210,False,,footway,False,24.106,"LINESTRING (114.3535222 30.5350452, 114.3535327 30.5348286)",,,,,
3186610039,3186610042,0,312772215,False,,footway,True,17.082,"LINESTRING (114.3535222 30.5350452, 114.3533716 30.5351275)",,,,,
3186610039,3186609992,0,312772215,False,,footway,False,166.512,"LINESTRING (114.3535222 30.5350452, 114.3539578 30.5348045, 114.3543779 30.5345808, 114.3547083 30.53444, 114.35503 30.5343037)",,,,,
3186610040,3186610042,0,312772202,False,,footway,False,18.042,"LINESTRING (114.3532274 30.5350231, 114.3533716 30.5351275)",,,,,
3186610040,3186610028,0,312772218,False,,footway,True,22.433,"LINESTRING (114.3532274 30.5350231, 114.3531562 30.5348309)",,,,,
3186610040,9722659998,0,312772212,False,,footway,True,28.61,"LINESTRING (114.3532274 30.5350231, 114.3531294 30.53519, 114.3530695 30.5352377)",,,,,
3186610040,3186610027,0,312772218,False,,footway,False,38.522000000000006,"LINESTRING (114.3532274 30.5350231, 114.3534368 30.5349603, 114.3535327 30.5348286)",,,,,
3186610042,3186610040,0,312772202,False,,footway,True,18.042,"LINESTRING (114.3533716 30.5351275, 114.3532274 30.5350231)",,,,,
3186610042,3186610039,0,312772215,False,,footway,False,17.082,"LINESTRING (114.3533716 30.5351275, 114.3535222 30.5350452)",,,,,
3186610042,3186610049,0,312772215,False,,footway,True,31.142,"LINESTRING (114.3533716 30.5351275, 114.3531124 30.5352966)",,,,,
3186610049,3186610042,0,312772215,False,,footway,False,31.142,"LINESTRING (114.3531124 30.5352966, 114.3533716 30.5351275)",,,,,
3186610049,9722659998,0,312772219,False,,footway,True,7.731,"LINESTRING (114.3531124 30.5352966, 114.3530695 30.5352377)",,,,,
3186610049,3186610056,0,312772219,False,,footway,False,99.609,"LINESTRING (114.3531124 30.5352966, 114.3533097 30.5356085, 114.3534622 30.5358174, 114.3535265 30.5358987, 114.353607 30.5359267, 114.3537463 30.5359399)",,,,,
3186610056,2787756197,0,103939869,False,学府东路,residential,False,4.181,"LINESTRING (114.3537463 30.5359399, 114.3537109 30.5359619)",,,,,
3186610056,3110802174,0,103939869,False,学府东路,residential,True,16.1,"LINESTRING (114.3537463 30.5359399, 114.3538788 30.5358508)",,,,,
3186610056,3186610049,0,312772219,False,,footway,True,99.60900000000001,"LINESTRING (114.3537463 30.5359399, 114.353607 30.5359267, 114.3535265 30.5358987, 114.3534622 30.5358174, 114.3533097 30.5356085, 114.3531124 30.5352966)",,,,,
3299900023,3186609255,0,312772200,False,,steps,False,15.203,"LINESTRING (114.3538791 30.5343941, 114.3540204 30.5343318)",,,,,
3299900023,3186610014,0,312772220,False,,footway,False,57.612,"LINESTRING (114.3538791 30.5343941, 114.3533474 30.5346364)",,,,,
3299900023,3186609976,0,312772220,False,,footway,True,86.05199999999999,"LINESTRING (114.3538791 30.5343941, 114.3538648 30.5343773, 114.3542434 30.5342099, 114.3546469 30.5340408)",,,,,
3631666386,8101928711,0,358205719,True,,residential,False,24.078000000000003,"LINESTRING (114.3510228 30.538559, 114.3510061 30.5384861, 114.3510021 30.5384034, 114.3510188 30.5383457)",,,,,
3631666386,8101928715,0,"[869323041, 869323042]",True,,service,False,52.212,"LINESTRING (114.3510228 30.538559, 114.3510575 30.5385355, 114.3510997 30.5385297, 114.3511534 30.5385343, 114.3512122 30.5385421, 114.351553 30.5385874)",yes,,,,
3631666613,9158437414,0,991212147,False,,service,False,78.422,"LINESTRING (114.3525913 30.5383407, 114.3533636 30.5381063)",,,,,
3631666613,3631666614,0,1144290347,False,,residential,False,7.548,"LINESTRING (114.3525913 30.5383407, 114.3526111 30.5384064)",,,,,
3631666614,8101995043,0,869323043,False,,footway,True,66.503,"LINESTRING (114.3526111 30.5384064, 114.3519291 30.5382939)",,,,,
3631666614,4808835848,0,1144290347,False,,residential,False,13.303,"LINESTRING (114.3526111 30.5384064, 114.352646 30.5385222)",,,,,
3631666614,3631666613,0,1144290347,False,,residential,True,7.548,"LINESTRING (114.3526111 30.5384064, 114.3525913 30.5383407)",,,,,
3631666634,3631666636,0,358205723,True,,service,False,20.664,"LINESTRING (114.351814 30.537668, 114.3519103 30.5378343)",,,,,
3631666634,9158437405,0,358205722,False,,service,True,171.479,"LINESTRING (114.351814 30.537668, 114.3518006 30.5375895, 114.351755 30.5373954, 114.3517577 30.5372591, 114.3518086 30.5371113, 114.3518998 30.5369611, 114.3519803 30.5368687, 114.3521761 30.5368063, 114.3526508 30.5367163, 114.3527562 30.5367146)",,,,,
3631666636,8101995042,0,358205720,True,,residential,False,10.615,"LINESTRING (114.3519103 30.5378343, 114.3520201 30.5378473)",,,,,
3631666639,8101928709,0,358205720,True,,residential,False,11.033,"LINESTRING (114.3516551 30.5378063, 114.3517698 30.5378155)",,,,,
3631666639,3631666634,0,358205724,True,,service,False,22.477,"LINESTRING (114.3516551 30.5378063, 114.3517174 30.5377836, 114.3517764 30.5377304, 114.351814 30.537668)",,,,,
3631666640,9158437415,0,991212147,False,,service,False,21.63,"LINESTRING (114.3543099 30.5378075, 114.3545254 30.5377493)",,,,,
3631666640,9158437414,0,991212147,False,,service,True,96.527,"LINESTRING (114.3543099 30.5378075, 114.3533636 30.5381063)",,,,,
3631666640,3631666647,0,358205725,False,,service,False,137.878,"LINESTRING (114.3543099 30.5378075, 114.3543222 30.5379056, 114.3543088 30.5380096, 114.3542901 30.5381251, 114.3544027 30.5387396, 114.3544617 30.5388112, 114.3545288 30.5388736, 114.354651 30.5389412)",,,,,
3631666647,3631666640,0,358205725,False,,service,True,137.87800000000001,"LINESTRING (114.354651 30.5389412, 114.3545288 30.5388736, 114.3544617 30.5388112, 114.3544027 30.5387396, 114.3542901 30.5381251, 114.3543088 30.5380096, 114.3543222 30.5379056, 114.3543099 30.5378075)",,,,,
3631666647,979935879,0,1144290345,False,桂园一路,residential,False,38.457,"LINESTRING (114.354651 30.5389412, 114.3546769 30.5389214, 114.3548236 30.5388295, 114.3549973 30.5387734)",,,,,
3631666647,1199831195,0,1144290345,False,桂园一路,residential,True,23.514000000000003,"LINESTRING (114.354651 30.5389412, 114.3545724 30.5390014, 114.3544757 30.539089)",,,,,
3631666659,1197829887,0,103642343,False,,residential,False,51.944,"LINESTRING (114.3577274 30.5354747, 114.3575747 30.5352811, 114.3574521 30.5350733)",,,,,
3631666659,1196701861,0,103642343,False,,residential,True,50.330999999999996,"LINESTRING (114.3577274 30.5354747, 114.3578054 30.5355537, 114.3581633 30.5357172)",,,,,
3631666659,1197829874,0,103747547,False,,living_street,True,70.773,"LINESTRING (114.3577274 30.5354747, 114.3580308 30.5352951, 114.3583578 30.5351445)",,,,,
3631666661,1807154817,0,402874261,False,,residential,True,26.523,"LINESTRING (114.3581287 30.5358121, 114.3578676 30.5357326)",,,,,
3631666661,1196701861,0,527572904,False,珞珈山路,residential,False,11.229,"LINESTRING (114.3581287 30.5358121, 114.3581348 30.5357664, 114.3581633 30.5357172)",,,,,
3631666661,1196672273,0,527572904,False,珞珈山路,residential,True,73.713,"LINESTRING (114.3581287 30.5358121, 114.3581133 30.5359281, 114.3580757 30.5364733)",,,,,
3631666662,1196672273,0,358205727,False,,footway,True,22.519,"LINESTRING (114.357949 30.5363027, 114.3580757 30.5364733)",,,,,
3631666662,1807154817,0,402874261,False,,residential,False,64.001,"LINESTRING (114.357949 30.5363027, 114.357903 30.5361106, 114.3578783 30.5359247, 114.3578676 30.5357326)",,,,,
3631666662,3631666666,0,402874261,False,,residential,True,177.21299999999997,"LINESTRING (114.357949 30.5363027, 114.3578323 30.5364337, 114.3577261 30.5364856, 114.3577084 30.5365892, 114.3576871 30.5366563, 114.3576376 30.5366989, 114.3573899 30.536766, 114.357266 30.5367995, 114.3571775 30.5368514, 114.3571067 30.5369306, 114.3570218 30.5370251, 114.3568484 30.5370708, 114.3566183 30.5371044, 114.3565298 30.5371409)",,,,,
3631666665,3110802362,0,103642345,False,科技路,residential,False,79.075,"LINESTRING (114.3562863 30.5372648, 114.356467 30.5379587)",,,,,
3631666665,3110802257,0,103642345,False,科技路,residential,True,17.047,"LINESTRING (114.3562863 30.5372648, 114.3562474 30.5371152)",,,,,
3631666665,3631666666,0,402874261,False,,residential,False,27.086,"LINESTRING (114.3562863 30.5372648, 114.3565298 30.5371409)",,,,,
3631666666,8512203975,0,366939505,False,,footway,True,44.208,"LINESTRING (114.3565298 30.5371409, 114.3564276 30.5367532)",,,,,
3631666666,3709156199,0,402874260,False,,footway,False,111.631,"LINESTRING (114.3565298 30.5371409, 114.3567801 30.5381214)",,,,,
3631666666,3631666665,0,402874261,False,,residential,True,27.086,"LINESTRING (114.3565298 30.5371409, 114.3562863 30.5372648)",,,,,
3631666666,3631666662,0,402874261,False,,residential,False,177.21300000000002,"LINESTRING (114.3565298 30.5371409, 114.3566183 30.5371044, 114.3568484 30.5370708, 114.3570218 30.5370251, 114.3571067 30.5369306, 114.3571775 30.5368514, 114.357266 30.5367995, 114.3573899 30.536766, 114.3576376 30.5366989, 114.3576871 30.5366563, 114.3577084 30.5365892, 114.3577261 30.5364856, 114.3578323 30.5364337, 114.357949 30.5363027)",,,,,
3631666685,3631666688,0,358205731,False,,footway,False,68.642,"LINESTRING (114.3593892 30.5406098, 114.3596315 30.5405426, 114.3598633 30.5405005, 114.3600886 30.5405014)",,,,,
3631666688,1196701971,0,103642344,False,文体路,residential,True,61.714,"LINESTRING (114.3600886 30.5405014, 114.3604125 30.5400216)",,,,,
3631666688,1197863009,0,103642344,False,文体路,residential,False,114.44800000000001,"LINESTRING (114.3600886 30.5405014, 114.3600475 30.5405622, 114.3599671 30.5415186)",,,,,
3631666688,3631666685,0,358205731,False,,footway,True,68.642,"LINESTRING (114.3600886 30.5405014, 114.3598633 30.5405005, 114.3596315 30.5405426, 114.3593892 30.5406098)",,,,,
3631666689,1807168549,0,103642344,False,文体路,residential,False,52.054,"LINESTRING (114.3589187 30.5410849, 114.3584345 30.5408722)",,,,,
3631666689,3631666691,0,103642344,False,文体路,residential,True,50.419,"LINESTRING (114.3589187 30.5410849, 114.3593877 30.5412909)",,,,,
3631666689,3631666690,0,358205732,False,,service,False,47.809,"LINESTRING (114.3589187 30.5410849, 114.3591362 30.5406979)",,,,,
3631666690,3631666689,0,358205732,False,,service,True,47.809,"LINESTRING (114.3591362 30.5406979, 114.3589187 30.5410849)",,,,,
3631666691,3631666689,0,103642344,False,文体路,residential,False,50.419,"LINESTRING (114.3593877 30.5412909, 114.3589187 30.5410849)",,,,,
3631666691,3631666692,0,358205733,False,,service,False,47.705,"LINESTRING (114.3593877 30.5412909, 114.3596032 30.5409041)",,,,,
3631666691,1197863009,0,103642344,False,文体路,residential,True,61.132000000000005,"LINESTRING (114.3593877 30.5412909, 114.3597902 30.5414677, 114.3599671 30.5415186)",,,,,
3631666692,3631666691,0,358205733,False,,service,True,47.705,"LINESTRING (114.3596032 30.5409041, 114.3593877 30.5412909)",,,,,
3631666699,1199744371,0,103940635,False,,residential,True,7.979,"LINESTRING (114.3646921 30.5413062, 114.3646851 30.5413777)",,,,,
3631666699,1199744364,0,103940635,False,,residential,False,251.939,"LINESTRING (114.3646921 30.5413062, 114.3647441 30.5407724, 114.3648728 30.54068, 114.3649255 30.5406559, 114.3650017 30.5406308, 114.366695 30.5407602)",,,,,
3631666699,3631666701,0,358205734,False,,service,False,158.99800000000002,"LINESTRING (114.3646921 30.5413062, 114.3660208 30.5414468, 114.3662773 30.5416138)",,,,,
3631666701,1196701947,0,103642349,False,侧船山路,residential,True,38.386,"LINESTRING (114.3662773 30.5416138, 114.3666428 30.5414721)",,,,,
3631666701,1199744365,0,103642349,False,侧船山路,residential,False,99.498,"LINESTRING (114.3662773 30.5416138, 114.3661563 30.5416522, 114.3659588 30.5422853, 114.365856 30.542378)",,,,,
3631666701,3631666699,0,358205734,False,,service,True,158.99800000000002,"LINESTRING (114.3662773 30.5416138, 114.3660208 30.5414468, 114.3646921 30.5413062)",,,,,
3631666702,3631666703,0,358205735,False,,footway,True,32.926,"LINESTRING (114.3657123 30.5391051, 114.3657145 30.5394012)",,,,,
3631666702,1196701945,0,103642340,False,枫园路,residential,False,106.624,"LINESTRING (114.3657123 30.5391051, 114.3658697 30.5390217, 114.3662559 30.5389893, 114.3665456 30.5390494, 114.3667843 30.5390863)",,,,,
3631666702,3631666719,0,103642340,False,枫园路,residential,True,163.195,"LINESTRING (114.3657123 30.5391051, 114.3655907 30.5391695, 114.3653493 30.5392296, 114.3651401 30.5392527, 114.3647702 30.5392434, 114.3644108 30.5392157, 114.3640522 30.5391438)",,,,,
3631666703,3631666702,0,358205735,False,,footway,False,32.926,"LINESTRING (114.3657145 30.5394012, 114.3657123 30.5391051)",,,,,
3631666703,3631666718,0,358205735,False,,footway,True,178.79500000000002,"LINESTRING (114.3657145 30.5394012, 114.3657128 30.5394713, 114.3656632 30.5395384, 114.3655641 30.5395963, 114.3654562 30.539642, 114.3653323 30.5396664, 114.3651482 30.5396618, 114.365035 30.5396405, 114.3649748 30.5396252, 114.3648881 30.5395262, 114.3647731 30.5394515, 114.3646315 30.5393875, 114.364582 30.5393265, 114.3644829 30.539296, 114.3642882 30.5392777, 114.3641644 30.5392503)",,,,,
3631666703,3631666727,0,358205736,False,,footway,False,83.081,"LINESTRING (114.3657145 30.5394012, 114.3659711 30.5394302, 114.3660118 30.5395018, 114.3660348 30.5395643, 114.3661304 30.53961, 114.366233 30.539674, 114.3662861 30.5397289, 114.3663592 30.539812)",,,,,
3631666718,3631666719,0,488587939,False,,steps,False,15.991,"LINESTRING (114.3641644 30.5392503, 114.3640522 30.5391438)",,,,,
3631666718,3631666703,0,358205735,False,,footway,False,178.79499999999996,"LINESTRING (114.3641644 30.5392503, 114.3642882 30.5392777, 114.3644829 30.539296, 114.364582 30.5393265, 114.3646315 30.5393875, 114.3647731 30.5394515, 114.3648881 30.5395262, 114.3649748 30.5396252, 114.365035 30.5396405, 114.3651482 30.5396618, 114.3653323 30.5396664, 114.3654562 30.539642, 114.3655641 30.5395963, 114.3656632 30.5395384, 114.3657128 30.5394713, 114.3657145 30.5394012)",,,,,
3631666718,3151899810,0,358205735,False,,footway,True,256.77200000000005,"LINESTRING (114.3641644 30.5392503, 114.3638231 30.5392118, 114.3635871 30.5391402, 114.3634503 30.5390825, 114.3631982 30.5390016, 114.3628548 30.5389115, 114.3626429 30.5389231, 114.3623479 30.538997, 114.3621253 30.5390963, 114.3620475 30.5392442, 114.3619509 30.5393805, 114.3617935 30.5394142)",,,,,
3631666719,3631666718,0,488587939,False,,steps,True,15.991,"LINESTRING (114.3640522 30.5391438, 114.3641644 30.5392503)",,,,,
3631666719,3631666702,0,103642340,False,枫园路,residential,False,163.195,"LINESTRING (114.3640522 30.5391438, 114.3644108 30.5392157, 114.3647702 30.5392434, 114.3651401 30.5392527, 114.3653493 30.5392296, 114.3655907 30.5391695, 114.3657123 30.5391051)",,,,,
3631666719,1197846031,0,103642340,False,枫园路,residential,True,219.458,"LINESTRING (114.3640522 30.5391438, 114.3640192 30.5391372, 114.3637349 30.5390863, 114.3633545 30.5389404, 114.3628073 30.5387972, 114.3624318 30.5388618, 114.3621636 30.5389219, 114.3620134 30.5389635, 114.3618523 30.5389634)",,,,,
3631666726,3631666727,0,358205736,False,,footway,True,10.303,"LINESTRING (114.3664241 30.5398859, 114.3663592 30.539812)",,,,,
3631666727,3631666726,0,358205736,False,,footway,False,10.303,"LINESTRING (114.3663592 30.539812, 114.3664241 30.5398859)",,,,,
3631666727,3631666728,0,358205737,False,,footway,False,49.308,"LINESTRING (114.3663592 30.539812, 114.36687 30.5398676)",,,,,
3631666727,3631666703,0,358205736,False,,footway,True,83.081,"LINESTRING (114.3663592 30.539812, 114.3662861 30.5397289, 114.366233 30.539674, 114.3661304 30.53961, 114.3660348 30.5395643, 114.3660118 30.5395018, 114.3659711 30.5394302, 114.3657145 30.5394012)",,,,,
3631666728,1196701983,0,103642349,False,侧船山路,residential,False,20.902,"LINESTRING (114.36687 30.5398676, 114.3668763 30.5400555)",,,,,
3631666728,3631666727,0,358205737,False,,footway,True,49.308,"LINESTRING (114.36687 30.5398676, 114.3663592 30.539812)",,,,,
3631666728,3631666729,0,103642349,False,侧船山路,residential,True,52.013999999999996,"LINESTRING (114.36687 30.5398676, 114.3668779 30.5397469, 114.3669331 30.5394033)",,,,,
3631666729,1196701950,0,103642349,False,侧船山路,residential,True,28.424,"LINESTRING (114.3669331 30.5394033, 114.3670022 30.5391547)",,,,,
3631666729,3631666728,0,103642349,False,侧船山路,residential,False,52.013999999999996,"LINESTRING (114.3669331 30.5394033, 114.3668779 30.5397469, 114.36687 30.5398676)",,,,,
3631666729,3631666733,0,103939866,False,,residential,False,64.123,"LINESTRING (114.3669331 30.5394033, 114.3669886 30.5394035, 114.3676 30.5394526)",,,,,
3631666729,4808835822,0,"[488587937, 972797595]",False,,footway,False,7.8870000000000005,"LINESTRING (114.3669331 30.5394033, 114.366915 30.5394023, 114.3668511 30.5393968)",,,,yes,
3631666733,3631666734,0,358205739,False,,footway,False,40.953,"LINESTRING (114.3676 30.5394526, 114.3676263 30.539085)",,,,,
3631666733,1196701860,0,103939866,False,,residential,False,125.77099999999999,"LINESTRING (114.3676 30.5394526, 114.3685387 30.5395279, 114.3685791 30.5392107)",,,,,
3631666733,3631666729,0,103939866,False,,residential,True,64.123,"LINESTRING (114.3676 30.5394526, 114.3669886 30.5394035, 114.3669331 30.5394033)",,,,,
3631666734,3631666733,0,358205739,False,,footway,True,40.953,"LINESTRING (114.3676263 30.539085, 114.3676 30.5394526)",,,,,
3631666734,1196701860,0,488587938,False,扬波路,residential,False,92.349,"LINESTRING (114.3676263 30.539085, 114.3677016 30.5390887, 114.3685791 30.5392107)",,,,,
