u,v,key,osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,service,tunnel,bridge,ref,junction,access
6510750598,6510750622,1,693487415,,footway,False,True,23.403999999999996,"LINESTRING (113.3433304 23.1602338, 113.3433231 23.1602447, 113.3433096 23.1602518, 113.3432932 23.1602591, 113.3432791 23.1602655, 113.3432631 23.1602741, 113.343237 23.1603012, 113.3432137 23.1603134, 113.3432007 23.1603464, 113.3431986 23.1603696, 113.3431926 23.1603845)",,,,,,,,
6510750598,6510750495,0,1144274898,,footway,False,False,29.832,"LINESTRING (113.3433304 23.1602338, 113.3433302 23.1602325, 113.3433337 23.1602121, 113.3433382 23.1601999, 113.343347 23.1601812, 113.3433523 23.1601731, 113.3433629 23.1601593, 113.34337 23.1601519, 113.3433815 23.1601422, 113.3433895 23.1601332, 113.3434019 23.1601202, 113.3434089 23.1601064, 113.3434125 23.1600974, 113.3434213 23.1600763, 113.3434249 23.16006, 113.343424 23.1600429, 113.3434222 23.1600315, 113.3434353 23.1599924)",,,,,,,,
6510750622,6510750598,0,693487414,,footway,False,False,44.454,"LINESTRING (113.3431926 23.1603845, 113.343218 23.160389, 113.3432278 23.1604052, 113.3432393 23.1604117, 113.34325 23.1604182, 113.343265 23.1604279, 113.34328 23.1604353, 113.3432907 23.1604401, 113.3433039 23.1604401, 113.3433181 23.1604418, 113.3433314 23.160441, 113.3433446 23.1604377, 113.3433597 23.1604344, 113.3433738 23.1604222, 113.3433818 23.1604165, 113.3433889 23.1604035, 113.3433915 23.1603938, 113.3433924 23.1603799, 113.3433924 23.1603629, 113.343388 23.1603523, 113.3433827 23.1603385, 113.3433721 23.1603238, 113.3433641 23.1603084, 113.3433544 23.1602905, 113.3433446 23.1602717, 113.3433446 23.1602571, 113.3433304 23.1602338)",,,,,,,,
6510750622,6510750598,1,693487415,,footway,False,False,23.404000000000003,"LINESTRING (113.3431926 23.1603845, 113.3431986 23.1603696, 113.3432007 23.1603464, 113.3432137 23.1603134, 113.343237 23.1603012, 113.3432631 23.1602741, 113.3432791 23.1602655, 113.3432932 23.1602591, 113.3433096 23.1602518, 113.3433231 23.1602447, 113.3433304 23.1602338)",,,,,,,,
6510750622,6510750505,0,693487414,,footway,False,True,133.141,"LINESTRING (113.3431926 23.1603845, 113.3431865 23.1603834, 113.3431729 23.1603898, 113.3431568 23.1603942, 113.3431416 23.1604038, 113.3431367 23.1604206, 113.343127 23.1604255, 113.3431155 23.1604312, 113.3431022 23.1604353, 113.3430854 23.160432, 113.343073 23.1604263, 113.3430606 23.1604165, 113.3430518 23.1604092, 113.3430429 23.1603995, 113.3430314 23.1603905, 113.3430111 23.1603816, 113.3430031 23.1603751, 113.3429827 23.1603686, 113.3429712 23.1603645, 113.3429589 23.160362, 113.3429474 23.160362, 113.3429323 23.1603637, 113.3429164 23.1603686, 113.3429031 23.1603775, 113.3428898 23.1603824, 113.3428783 23.1603864, 113.3428624 23.1603873, 113.3428456 23.1603848, 113.3428288 23.1603783, 113.3428199 23.1603726, 113.3428076 23.1603669, 113.3427961 23.1603547, 113.3427863 23.1603433, 113.3427766 23.1603303, 113.3427633 23.1603067, 113.3427554 23.1602905, 113.3427474 23.1602628, 113.3427412 23.1602441, 113.342743 23.1602237, 113.3427465 23.160205, 113.3427624 23.1601692, 113.3427757 23.1601579, 113.342812 23.1601522, 113.3428447 23.1601473, 113.3428713 23.1601457, 113.3428819 23.1601383, 113.3428996 23.1601253, 113.3429208 23.1601066, 113.3429482 23.1600903, 113.3429827 23.1600789, 113.3430075 23.1600757, 113.3430296 23.1600789, 113.3430633 23.1600846, 113.3430942 23.1600822, 113.3431172 23.1600814, 113.3431402 23.1600708, 113.3431526 23.1600611, 113.343165 23.1600488, 113.3431783 23.1600342, 113.3431862 23.1600204, 113.3431969 23.1600082, 113.3432057 23.1599911, 113.3432199 23.1599748, 113.3432358 23.1599602, 113.34325 23.1599472, 113.3432697 23.1599191)",,,,,,,,
6510750622,8915416764,0,1144274897,,footway,False,True,26.669,"LINESTRING (113.3431926 23.1603845, 113.3431915 23.1603932, 113.3431977 23.1604127, 113.3432083 23.1604306, 113.3432313 23.1604485, 113.3432499 23.1604599, 113.343264 23.1604738, 113.343272 23.1604884, 113.3432746 23.1605055, 113.3432698 23.1605949)",,,,,,,,
6510750650,6510750651,0,693487417,,unclassified,False,False,33.085,"LINESTRING (113.3433418 23.1597926, 113.3436654 23.1597889)",,,,,,,,
6510750650,10651144716,0,693487416,,unclassified,True,False,9.869,"LINESTRING (113.3433418 23.1597926, 113.3433292 23.1598135, 113.3433118 23.159828, 113.3432903 23.1598368, 113.3432669 23.159839)",,,,,,,,
6510750651,6510750650,0,693487417,,unclassified,False,True,33.085,"LINESTRING (113.3436654 23.1597889, 113.3433418 23.1597926)",,,,,,,,
6510750651,10651144721,0,858352692,华农长江路,residential,False,False,59.924,"LINESTRING (113.3436654 23.1597889, 113.3437046 23.1592512)",,,,,,,,
6510750651,8915416763,0,858352692,华农长江路,residential,False,True,17.339,"LINESTRING (113.3436654 23.1597889, 113.343649 23.1599441)",,,,,,,,
6510750653,5808417511,0,"[693487418, 613986270]",,living_street,False,True,52.903999999999996,"LINESTRING (113.3393318 23.1594085, 113.33947 23.1594117, 113.3395248 23.1594822, 113.3396247 23.1597276)",,,,,,,,
6510750675,5808417158,0,858352691,,residential,False,False,34.578,"LINESTRING (113.3451164 23.1593775, 113.3454546 23.1593736)",,,,,,,,
6510750675,5808417168,0,858352691,,residential,False,True,2.73,"LINESTRING (113.3451164 23.1593775, 113.3450897 23.1593779)",,,,,,,,
6510750675,5808417419,0,693487420,,footway,False,True,180.781,"LINESTRING (113.3451164 23.1593775, 113.345114 23.1593049, 113.3450835 23.1591722, 113.3450205 23.1590283, 113.3450205 23.1589255, 113.3450348 23.1588171, 113.3450388 23.1586806, 113.3450348 23.1585797, 113.3450063 23.1584956, 113.3449433 23.1583966, 113.3449311 23.1582601, 113.3449372 23.1581685, 113.3449516 23.1581217, 113.3449636 23.1580826, 113.3449677 23.1580003, 113.3449677 23.1579256, 113.3449937 23.1577927)",,,,,,,,
6510750678,5808417440,0,693487421,,footway,False,True,45.125,"LINESTRING (113.3435746 23.1610138, 113.3435791 23.160608)",,,,,,,,
6510750678,6510750685,0,693487421,,footway,False,False,81.023,"LINESTRING (113.3435746 23.1610138, 113.3439354 23.1610212, 113.3439984 23.1610434, 113.3440185 23.1610878, 113.3440145 23.1611926, 113.3440065 23.1612715, 113.3439984 23.161327, 113.3440142 23.1613713)",,,,,,,,
6510750678,11185197751,0,1207094786,,footway,False,True,47.073,"LINESTRING (113.3435746 23.1610138, 113.3431673 23.1610179, 113.3431633 23.1610666)",,,,,,,,
6510750685,6508613084,0,613986267,华农扬子江路,residential,False,False,40.547,"LINESTRING (113.3440142 23.1613713, 113.3436272 23.1614511)",,,,,,,,
6510750685,5808417463,0,613986267,华农扬子江路,residential,False,True,11.832,"LINESTRING (113.3440142 23.1613713, 113.3441271 23.1613479)",,,,,,,,
6510750685,6510750678,0,693487421,,footway,False,True,81.023,"LINESTRING (113.3440142 23.1613713, 113.3439984 23.161327, 113.3440065 23.1612715, 113.3440145 23.1611926, 113.3440185 23.1610878, 113.3439984 23.1610434, 113.3439354 23.1610212, 113.3435746 23.1610138)",,,,,,,,
6521899179,7961592379,0,694564819,,residential,False,False,8.595,"LINESTRING (113.3523837 23.1556282, 113.3523837 23.1557055)",,,,,,,,
6521899179,2154470537,0,852603759,华农紫荆路,residential,True,False,130.404,"LINESTRING (113.3523837 23.1556282, 113.3536592 23.1556288)",2,20,,,,,,
6521899180,7965380579,0,854103394,,service,False,False,114.475,"LINESTRING (113.3523798 23.15652, 113.3534995 23.1565237)",,,driveway,,,,,
6521899180,7961592379,0,694564819,,residential,False,True,90.569,"LINESTRING (113.3523798 23.15652, 113.3523837 23.1557742, 113.3523837 23.1557055)",,,,,,,,
6521899180,7965414885,0,"[854103395, 854103396]",,"['residential', 'steps']",False,False,89.253,"LINESTRING (113.3523798 23.15652, 113.3523728 23.1565639, 113.352365 23.1566133, 113.3520293 23.1569423, 113.3517495 23.1569407)",,,,,,,,
7054588024,7054588025,0,852603750,,service,False,False,48.709,"LINESTRING (113.3460388 23.1624093, 113.3460462 23.1619713)",,,driveway,,,,,
7054588024,5808417400,0,755197933,,service,False,True,143.89700000000002,"LINESTRING (113.3460388 23.1624093, 113.3458395 23.162502, 113.3451609 23.1625029, 113.3449922 23.1624372, 113.3448347 23.1623017, 113.344755 23.1622365)",,,driveway,,,,,
7054588024,5808417325,0,"[852603750, 852603751]",,service,False,"[False, True]",82.031,"LINESTRING (113.3460388 23.1624093, 113.346094 23.1627596, 113.3461431 23.1631407)",,,driveway,,,,,
7054588025,8148183236,0,613986264,华农华山路,residential,False,True,37.596,"LINESTRING (113.3460462 23.1619713, 113.3456788 23.1619861)",,,,,,,,
7054588025,7054588024,0,852603750,,service,False,True,48.709,"LINESTRING (113.3460462 23.1619713, 113.3460388 23.1624093)",,,driveway,,,,,
7054588025,5808417387,0,"[613986264, 857432464]",华农华山路,residential,False,False,117.43700000000001,"LINESTRING (113.3460462 23.1619713, 113.3466275 23.1619527, 113.3468637 23.1619031, 113.3470294 23.1618283, 113.3471415 23.1617509)",,,,,,,,
7054588026,5808417383,0,613986263,,service,False,False,26.369,"LINESTRING (113.3439823 23.163231, 113.3440013 23.1629945)",,,,,,,,
7054588026,8526973965,0,613986263,,service,False,True,27.186,"LINESTRING (113.3439823 23.163231, 113.343953 23.163474)",,,,,,,,
7054588026,6509105207,0,755197934,,service,False,False,18.776,"LINESTRING (113.3439823 23.163231, 113.3441659 23.1632355)",,,driveway,,,,,
7054588026,9759915525,0,"[1062376773, 755197934]",,"['service', 'steps']",False,"[False, True]",66.655,"LINESTRING (113.3439823 23.163231, 113.3434651 23.1631281, 113.343344 23.1631092)",,,driveway,,,,,
7054588030,7953385825,0,852603747,,service,False,True,12.48,"LINESTRING (113.3448401 23.1638693, 113.3448431 23.1637571)",,,driveway,,,,,
7054588030,6509558821,0,755197935,,footway,False,True,15.315999999999999,"LINESTRING (113.3448401 23.1638693, 113.3448123 23.1638724, 113.3447499 23.163874, 113.3447005 23.1639043)",,,,,,,,
7054588030,8526973945,0,"[852603747, 871201141]",,service,False,False,32.85,"LINESTRING (113.3448401 23.1638693, 113.3448407 23.1640855, 113.3448757 23.1641579)",,,driveway,,,,,
7953385825,7054588030,0,852603747,,service,False,False,12.48,"LINESTRING (113.3448431 23.1637571, 113.3448401 23.1638693)",,,driveway,,,,,
7953385825,5808417316,0,852603747,,service,False,True,47.13,"LINESTRING (113.3448431 23.1637571, 113.3448555 23.1633334)",,,driveway,,,,,
7953385825,7953385826,0,852603749,,service,False,False,53.927,"LINESTRING (113.3448431 23.1637571, 113.3453706 23.1637572)",,,driveway,,,,,
7953385826,7953385825,0,852603749,,service,False,True,53.927,"LINESTRING (113.3453706 23.1637572, 113.3448431 23.1637571)",,,driveway,,,,,
7961592357,2154564574,0,205493514,泰山公寓二路,living_street,False,True,132.806,"LINESTRING (113.3623488 23.1544379, 113.3623368 23.1556322)",,,,,,,,
7961592357,7961592358,0,853584757,,footway,False,False,49.658,"LINESTRING (113.3623488 23.1544379, 113.3628345 23.1544401)",,,,,,,,
7961592357,2154564598,0,853584759,,steps,False,False,22.645,"LINESTRING (113.3623488 23.1544379, 113.3623464 23.1543196, 113.3623442 23.1542343)",,,,,,,,
7961592358,2154564607,0,205493506,泰山公寓三路,living_street,False,True,132.601,"LINESTRING (113.3628345 23.1544401, 113.3628295 23.1556326)",,,,,,,,
7961592358,7961592357,0,853584757,,footway,False,True,49.658,"LINESTRING (113.3628345 23.1544401, 113.3623488 23.1544379)",,,,,,,,
7961592358,7961592362,0,853584760,,steps,False,False,22.618,"LINESTRING (113.3628345 23.1544401, 113.3628356 23.1543196, 113.3628366 23.1542367)",,,,,,,,
7961592360,2154564598,0,853584755,华农泰山一路,living_street,False,False,71.087,"LINESTRING (113.3616489 23.1542308, 113.3623442 23.1542343)",,,,,,,,
7961592360,2154564578,0,"[853584754, 853584755]",华农泰山一路,living_street,False,True,77.413,"LINESTRING (113.3616489 23.1542308, 113.3613091 23.1542291, 113.36121 23.1541368, 113.3611388 23.1540596, 113.3610555 23.1540552, 113.3609976 23.1541096)",,,,,,,,
7961592360,2154564592,0,"[205493509, 853584758]",泰山公寓一路,"['steps', 'living_street']",False,True,155.765,"LINESTRING (113.3616489 23.1542308, 113.3616494 23.1543196, 113.3616501 23.1544461, 113.3616414 23.1556316)",,,,,,,,
7961592362,2154564587,0,853584755,华农泰山一路,living_street,False,False,38.514,"LINESTRING (113.3628366 23.1542367, 113.3632133 23.1542386)",,,,,,,,
7961592362,2154564598,0,853584755,华农泰山一路,living_street,False,True,50.343,"LINESTRING (113.3628366 23.1542367, 113.3623442 23.1542343)",,,,,,,,
7961592362,7961592358,0,853584760,,steps,False,True,22.618,"LINESTRING (113.3628366 23.1542367, 113.3628356 23.1543196, 113.3628345 23.1544401)",,,,,,,,
7961592363,2154564602,0,853584755,华农泰山一路,living_street,False,False,94.572,"LINESTRING (113.3633394 23.1542392, 113.3642644 23.1542438)",,,,,,,,
7961592363,2154564587,0,853584755,华农泰山一路,living_street,False,True,12.892,"LINESTRING (113.3633394 23.1542392, 113.3632133 23.1542386)",,,,,,,,
7961592363,2154564591,0,"[205493504, 853584761]",泰山公寓四路,"['steps', 'living_street']",False,True,154.999,"LINESTRING (113.3633394 23.1542392, 113.3633389 23.1543196, 113.3633381 23.1544356, 113.3633283 23.1556331)",,,,,,,,
7961592371,7965414891,0,853584763,华农紫荆路,residential,True,False,45.455,"LINESTRING (113.3609809 23.1556921, 113.3605363 23.1556941)",2,20,,,,,,
7961592371,2154564612,0,853584774,,living_street,False,False,6.797,"LINESTRING (113.3609809 23.1556921, 113.3609827 23.155631)",,,,,,,,
7961592371,5726340656,0,"[205493513, 853584762]",,living_street,False,True,165.492,"LINESTRING (113.3609809 23.1556921, 113.3609594 23.1564276, 113.3608842 23.1565755, 113.3602433 23.1565769)",,,,,,,,
7961592373,2154564577,0,205493507,,residential,False,True,6.672,"LINESTRING (113.3590465 23.1556407, 113.3590459 23.1557007)",,,,,,,,
7961592373,2154564593,0,852603757,华农紫荆路,residential,True,False,57.949,"LINESTRING (113.3590465 23.1556407, 113.3596133 23.1556378)",2,20,,,,,,
7961592373,8857415220,0,205493507,,residential,False,False,75.28099999999999,"LINESTRING (113.3590465 23.1556407, 113.359047 23.1555887, 113.3590526 23.1549637)",,,,,,,,
7961592374,2154564577,0,853584763,华农紫荆路,residential,True,False,58.041,"LINESTRING (113.3596136 23.1556982, 113.3590459 23.1557007)",2,20,,,,,,
7961592374,2154564593,0,853584764,,residential,False,False,6.716,"LINESTRING (113.3596136 23.1556982, 113.3596133 23.1556378)",,,,,,,,
7961592374,2154564600,0,853584764,,residential,False,True,97.864,"LINESTRING (113.3596136 23.1556982, 113.3596182 23.1565783)",,,,,,,,
7961592375,5726340657,0,603105945,,living_street,False,False,6.75,"LINESTRING (113.3602431 23.1556954, 113.3602431 23.1556347)",,,,,,,,
7961592375,5726340656,0,603105945,,living_street,False,True,98.018,"LINESTRING (113.3602431 23.1556954, 113.3602433 23.1565769)",,,,,,,,
7961592375,7961613987,0,853584763,华农紫荆路,residential,True,False,56.702,"LINESTRING (113.3602431 23.1556954, 113.3599403 23.1556967, 113.3596885 23.1556978)",2,20,,,,,,
7961592378,6508654235,0,853584772,华农紫荆路,residential,True,False,11.723,"LINESTRING (113.3517604 23.1557022, 113.3516519 23.1556681)",2,,,,,,,
7961592378,7965414907,0,853584773,岳洲路,residential,True,False,19.533,"LINESTRING (113.3517604 23.1557022, 113.3517654 23.1558778)",2,,,,,,,
7961592379,6521899179,0,694564819,,residential,False,True,8.595,"LINESTRING (113.3523837 23.1557055, 113.3523837 23.1556282)",,,,,,,,
7961592379,7961613996,0,853584766,华农紫荆路,residential,True,False,30.446,"LINESTRING (113.3523837 23.1557055, 113.3520859 23.155706)",2,20,,,,,,
7961592379,6521899180,0,694564819,,residential,False,False,90.569,"LINESTRING (113.3523837 23.1557055, 113.3523837 23.1557742, 113.3523798 23.15652)",,,,,,,,
7961613986,7961613987,0,853584768,,footway,False,False,6.705,"LINESTRING (113.3596891 23.1556375, 113.3596885 23.1556978)",,,,,,,,
7961613986,5726340657,0,852603757,华农紫荆路,residential,True,False,56.641000000000005,"LINESTRING (113.3596891 23.1556375, 113.35994 23.1556362, 113.3602431 23.1556347)",2,20,,,,,,
7961613987,7961592374,0,853584763,华农紫荆路,residential,True,False,7.658,"LINESTRING (113.3596885 23.1556978, 113.3596136 23.1556982)",2,20,,,,,,
7961613987,7961613986,0,853584768,,footway,False,True,6.705,"LINESTRING (113.3596885 23.1556978, 113.3596891 23.1556375)",,,,,,,,
7961613990,7961613993,0,853584766,华农紫荆路,residential,True,False,25.109,"LINESTRING (113.3542098 23.1557024, 113.3539642 23.1557028)",2,20,,,,,,
7961613990,7965380575,0,853584769,,steps,False,False,35.352000000000004,"LINESTRING (113.3542098 23.1557024, 113.3542134 23.1558858, 113.354347 23.1559406)",,,,,,,,
7961613992,7961613993,0,853584770,,footway,False,False,8.217,"LINESTRING (113.3539642 23.1556289, 113.3539642 23.1557028)",,,,,,,,
7961613992,8637281575,0,"[188244779, 852603759]","['华农紫荆路', '紫荆桥']",residential,True,False,442.774,"LINESTRING (113.3539642 23.1556289, 113.3559032 23.1556299, 113.358295 23.1556435)",2,20,,,yes,,,
7961613993,7965380572,0,853584766,华农紫荆路,residential,True,False,25.089,"LINESTRING (113.3539642 23.1557028, 113.3537188 23.1557032)",2,20,,,,,,
7961613993,7961613992,0,853584770,,footway,False,True,8.217,"LINESTRING (113.3539642 23.1557028, 113.3539642 23.1556289)",,,,,,,,
7961613993,7981964899,0,"[856024876, 856024877]",,"['steps', 'footway']",False,False,37.9,"LINESTRING (113.3539642 23.1557028, 113.3539669 23.1559102, 113.3539405 23.1560414)",,,,,,,,
7961613996,7961592378,0,853584766,华农紫荆路,residential,True,False,33.281,"LINESTRING (113.3520859 23.155706, 113.3517604 23.1557022)",2,20,,,,,,
7961613996,7961613997,0,853584771,,footway,False,False,8.673,"LINESTRING (113.3520859 23.155706, 113.3520861 23.155628)",,,,,,,,
7961613997,6521899179,0,852603759,华农紫荆路,residential,True,False,30.426,"LINESTRING (113.3520861 23.155628, 113.3523837 23.1556282)",2,20,,,,,,
7961613997,7961613996,0,853584771,,footway,False,True,8.673,"LINESTRING (113.3520861 23.155628, 113.3520859 23.155706)",,,,,,,,
7965380571,7981964899,0,854103391,,residential,False,True,23.529,"LINESTRING (113.3537183 23.1560965, 113.3539405 23.1560414)",,,,,,,,
7965380571,7965380579,0,854103392,,service,False,False,52.506,"LINESTRING (113.3537183 23.1560965, 113.3534995 23.1565237)",,,driveway,,,,,
7965380571,7965380572,0,854103390,,residential,False,False,43.733000000000004,"LINESTRING (113.3537183 23.1560965, 113.3537187 23.155764, 113.3537188 23.1557032)",4,,,,,,,
7965380572,7961592379,0,853584766,华农紫荆路,residential,True,False,136.497,"LINESTRING (113.3537188 23.1557032, 113.3523837 23.1557055)",2,20,,,,,,
7965380572,7965380571,0,854103390,,residential,False,True,43.733000000000004,"LINESTRING (113.3537188 23.1557032, 113.3537187 23.155764, 113.3537183 23.1560965)",4,,,,,,,
7965380573,7965380575,0,854103391,,residential,False,False,218.785,"LINESTRING (113.3564833 23.1558761, 113.354655 23.1558976, 113.354347 23.1559406)",,,,,,,,
7965380575,7981964899,0,854103391,,residential,False,False,43.044,"LINESTRING (113.354347 23.1559406, 113.3539405 23.1560414)",,,,,,,,
7965380575,7961613990,0,853584769,,steps,False,True,35.352000000000004,"LINESTRING (113.354347 23.1559406, 113.3542134 23.1558858, 113.3542098 23.1557024)",,,,,,,,
7965380575,7965380573,0,854103391,,residential,False,True,218.785,"LINESTRING (113.354347 23.1559406, 113.354655 23.1558976, 113.3564833 23.1558761)",,,,,,,,
7965380575,7967862901,0,"[854396418, 854396419]",,service,False,False,83.45,"LINESTRING (113.354347 23.1559406, 113.3545106 23.156045, 113.3545438 23.1560662, 113.3550027 23.1563873)",,,,,,,,
7965380579,7965380571,0,854103392,,service,False,True,52.506,"LINESTRING (113.3534995 23.1565237, 113.3537183 23.1560965)",,,driveway,,,,,
7965380579,6521899180,0,854103394,,service,False,True,114.475,"LINESTRING (113.3534995 23.1565237, 113.3523798 23.15652)",,,driveway,,,,,
7965380579,7965380581,0,854103393,,service,False,False,61.134,"LINESTRING (113.3534995 23.1565237, 113.3534605 23.1566635, 113.3535228 23.1570649)",,,driveway,,,,,
7965380581,7965380579,0,854103393,,service,False,True,61.134,"LINESTRING (113.3535228 23.1570649, 113.3534605 23.1566635, 113.3534995 23.1565237)",,,driveway,,,,,
7965414885,7965414897,0,853584773,岳洲路,residential,True,False,21.097,"LINESTRING (113.3517495 23.1569407, 113.3517458 23.1571304)",2,,,,,,,
7965414885,6521899180,0,"[854103395, 854103396]",,"['residential', 'steps']",False,True,89.253,"LINESTRING (113.3517495 23.1569407, 113.3520293 23.1569423, 113.352365 23.1566133, 113.3523728 23.1565639, 113.3523798 23.15652)",,,,,,,,
7965414890,2154564612,0,852603757,华农紫荆路,residential,True,False,45.67,"LINESTRING (113.360536 23.1556332, 113.3609827 23.155631)",2,20,,,,,,
7965414890,7965414891,0,854103397,,footway,False,False,6.772,"LINESTRING (113.360536 23.1556332, 113.3605363 23.1556941)",,,,,,,,
7965414891,7961592375,0,853584763,华农紫荆路,residential,True,False,29.976,"LINESTRING (113.3605363 23.1556941, 113.3602431 23.1556954)",2,20,,,,,,
7965414891,7965414890,0,854103397,,footway,False,True,6.772,"LINESTRING (113.3605363 23.1556941, 113.360536 23.1556332)",,,,,,,,
7965414896,7965414897,0,854103401,,footway,False,False,9.57,"LINESTRING (113.3516522 23.1571293, 113.3517458 23.1571304)",,,,,,,,
7965414896,7965414906,0,854103399,岳洲路,residential,True,False,139.36399999999998,"LINESTRING (113.3516522 23.1571293, 113.351665 23.1563766, 113.3516584 23.1558761)",,,,,,,,
7965414897,5809450726,0,853584773,岳洲路,residential,True,False,14.802,"LINESTRING (113.3517458 23.1571304, 113.3517432 23.1572635)",2,,,,,,,
7965414897,7965414896,0,854103401,,footway,False,True,9.57,"LINESTRING (113.3517458 23.1571304, 113.3516522 23.1571293)",,,,,,,,
7965414898,7965414899,0,854103402,,footway,False,False,9.436,"LINESTRING (113.3516486 23.1573364, 113.3517409 23.1573366)",,,,,,,,
7965414898,5809450725,0,865860599,岳洲路,residential,True,False,8.076,"LINESTRING (113.3516486 23.1573364, 113.3516509 23.1572638)",,,,,,,,
7965414899,7967862929,0,852603761,岳洲路,residential,True,False,103.352,"LINESTRING (113.3517409 23.1573366, 113.351722 23.1582659)",2,,,,,,,
7965414899,7965414898,0,854103402,,footway,False,True,9.436,"LINESTRING (113.3517409 23.1573366, 113.3516486 23.1573364)",,,,,,,,
7965414901,5809450750,0,852603761,岳洲路,residential,True,False,8.163,"LINESTRING (113.3517138 23.158666, 113.3517123 23.1587394)",2,,,,,,,
7965414901,5809450729,0,854103403,,footway,False,True,8.987,"LINESTRING (113.3517138 23.158666, 113.3516259 23.1586657)",,,,,,,,
7965414902,5809450750,0,854103405,,residential,True,False,8.97,"LINESTRING (113.3516246 23.1587418, 113.3517123 23.1587394)",,,,,,,,
7965414902,5809450729,0,865860599,岳洲路,residential,True,False,8.463,"LINESTRING (113.3516246 23.1587418, 113.3516259 23.1586657)",,,,,,,,
7965414904,7965414905,0,854103407,,footway,False,False,15.97,"LINESTRING (113.3517784 23.1587507, 113.3517871 23.1588941)",,,,,,,,
7965414904,5809450744,0,"[871061289, 854103398]",岳洲路,residential,True,False,181.602,"LINESTRING (113.3517784 23.1587507, 113.3519444 23.1587791, 113.3528651 23.1599906)",,,,,,,,
7965414905,7965414904,0,854103407,,footway,False,True,15.97,"LINESTRING (113.3517871 23.1588941, 113.3517784 23.1587507)",,,,,,,,
7965414905,5809450728,0,871061290,岳洲路,residential,True,False,11.711,"LINESTRING (113.3517871 23.1588941, 113.3516739 23.158878)",,,,,,,,
7965414906,6508654235,0,854103399,岳洲路,residential,True,False,23.138,"LINESTRING (113.3516584 23.1558761, 113.3516519 23.1556681)",,,,,,,,
7965414906,7965414907,0,854103408,,footway,False,False,10.941,"LINESTRING (113.3516584 23.1558761, 113.3517654 23.1558778)",,,,,,,,
7965414907,7965414906,0,854103408,,footway,False,True,10.941,"LINESTRING (113.3517654 23.1558778, 113.3516584 23.1558761)",,,,,,,,
7965414907,7965414885,0,853584773,岳洲路,residential,True,False,118.202,"LINESTRING (113.3517654 23.1558778, 113.3517605 23.1563776, 113.3517495 23.1569407)",2,,,,,,,
7965414908,7965414909,0,854103409,,footway,False,False,11.023,"LINESTRING (113.3516479 23.1555417, 113.3517556 23.1555371)",,,,,,,,
7965414909,1988660599,0,614119176,岳洲路,residential,True,False,10.1,"LINESTRING (113.3517556 23.1555371, 113.3517582 23.1556279)",,,,,,,,
7965414909,7965414908,0,854103409,,footway,False,True,11.023,"LINESTRING (113.3517556 23.1555371, 113.3516479 23.1555417)",,,,,,,,
7967862887,7972736817,0,614119181,华农巢湖路,residential,True,False,5.608,"LINESTRING (113.3490799 23.160224, 113.3490727 23.160274)",,,,,,,,
7967862887,7975842546,0,854396409,,living_street,False,False,8.392,"LINESTRING (113.3490799 23.160224, 113.3489997 23.1602079)",,,,,,,,
7967862887,1988787409,0,854396409,,living_street,False,True,69.419,"LINESTRING (113.3490799 23.160224, 113.3491891 23.1602426, 113.3497475 23.160338)",,,,,,,,
7967862901,7967862909,0,"[854396419, 854396420]",,"['path', 'service']",False,False,265.83099999999996,"LINESTRING (113.3550027 23.1563873, 113.3556007 23.1568307, 113.3557309 23.1570287, 113.3558084 23.1573527, 113.3557962 23.1574535, 113.3556926 23.1575516, 113.3551898 23.1578906, 113.355138 23.1579354, 113.3550958 23.1580233, 113.3550681 23.1580531, 113.3550313 23.1580606, 113.3549522 23.1580446)",,,,,,,,
7967862901,7967862909,1,854849162,,path,False,True,189.21,"LINESTRING (113.3550027 23.1563873, 113.3550235 23.1564725, 113.3549702 23.1565595, 113.3549358 23.1565784, 113.354953 23.1566606, 113.3550329 23.1571525, 113.3549939 23.1573428, 113.3549651 23.1578748, 113.3549522 23.1580446)",,,,,,,,
7967862901,7965380575,0,"[854396418, 854396419]",,service,False,True,83.45,"LINESTRING (113.3550027 23.1563873, 113.3545438 23.1560662, 113.3545106 23.156045, 113.354347 23.1559406)",,,,,,,,
7967862901,7972736876,0,"[854849160, 854849158]",,path,False,False,659.0549999999997,"LINESTRING (113.3550027 23.1563873, 113.3551783 23.1563897, 113.3554108 23.1563766, 113.3557924 23.1563389, 113.3562069 23.1562219, 113.3563095 23.1561427, 113.3563587 23.1561389, 113.3563986 23.1561946, 113.3564021 23.1562503, 113.356474 23.1564552, 113.356742 23.156753, 113.3565024 23.1577274, 113.3564818 23.1577576, 113.3564695 23.1578066, 113.356527 23.1581877, 113.3566008 23.1583424, 113.3566008 23.1584292, 113.3566624 23.1585725, 113.3566624 23.1586593, 113.3566214 23.1586971, 113.3565393 23.1586895, 113.3564695 23.1586669, 113.3563382 23.1586971, 113.35617 23.1587386, 113.3557678 23.1587838, 113.3556914 23.1584707, 113.355654 23.1584294, 113.3555941 23.158411, 113.3555067 23.1584179, 113.3553245 23.1583881, 113.3550973 23.1583422, 113.3550249 23.1582894, 113.354945 23.1582159)",,,,,,,,
7967862909,7972736878,0,854396420,,path,False,False,7.627,"LINESTRING (113.3549522 23.1580446, 113.3549099 23.1581011)",,,,,,,,
