element_type,osmid,nodes,building,building:levels,name,name:zh,geometry,source,name:en,amenity,leisure,sport,alt_name,smoking,cuisine,diet:halal,office,shelter_type,layer,ref,height,museum,operator,operator:type,tourism,building:min_level,construction,ways,type,alt_name:en,alt_name:zh
way,806848397,"[7545152389, 7545152390, 7856068816, 5338377649, 2271615198, 2271615201, 9131723263, 7545152402, 7545152391, 7545152394, 7545152399, 7545152392, 7545152400, 7545152401, 7545152445, 7856068822, 7545152435, 7545152343, 7545152344, 7545152434, 7856068823, 7545152393, 7545152450, 7545152451, 7545152458, 7545152452, 7856068821, 7545152389]",yes,1,,,"POLYGON ((103.925691 30.7527906, 103.9257233 30.7524202, 103.9259467 30.7522823, 103.9259769 30.7522639, 103.9261372 30.7521575, 103.9262731 30.7521742, 103.9263494 30.7521841, 103.9264345 30.7521935, 103.9265558 30.7522108, 103.9266471 30.7523086, 103.9268207 30.7525082, 103.9268796 30.7525759, 103.9268595 30.7526852, 103.9268334 30.7528275, 103.9268118 30.7529451, 103.9267171 30.7530087, 103.9267009 30.7529942, 103.9266705 30.7530158, 103.9265419 30.7530999, 103.9265138 30.7531188, 103.9265302 30.7531342, 103.9264172 30.75321, 103.9263706 30.7532037, 103.9260406 30.7531591, 103.9260097 30.753155, 103.9260016 30.7531538, 103.9258259 30.7529483, 103.925691 30.7527906))",,,,,,,,,,,,,,,,,,,,,,,,
way,806848399,"[7545152403, 7545152400, 7545152401, 5338377651, 5338377653, 2271615306, 7545152403]",yes,,,,"POLYGON ((103.9270628 30.752717, 103.9268595 30.7526852, 103.9268334 30.7528275, 103.9268555 30.7528306, 103.9269647 30.7528463, 103.927036 30.7528565, 103.9270628 30.752717))",,,,,,,,,,,,,,,,,,,,,,,,
way,806848401,"[7545152407, 7545152408, 7545152409, 7545152410, 7545152411, 7545152412, 7545152413, 7545152414, 7545152407]",yes,2,,,"POLYGON ((103.9250731 30.7525936, 103.9250033 30.7525222, 103.9250355 30.752317, 103.9251227 30.752264, 103.9255123 30.752313, 103.9255733 30.7523896, 103.9255425 30.752589, 103.9254446 30.7526536, 103.9250731 30.7525936))",,,,,,,,,,,,,,,,,,,,,,,,
way,806848402,"[7545152415, 9139805592, 7545152416, 7545152417, 7545152418, 7545152419, 7545152420, 7545152421, 7545152422, 7545152415]",yes,1,电子科技博物馆,,"POLYGON ((103.9251285 30.7522028, 103.9250325 30.7522627, 103.9249917 30.7522881, 103.9249514 30.7525267, 103.9250467 30.7526396, 103.9254597 30.7526996, 103.9256086 30.7526039, 103.9256394 30.7523769, 103.9255496 30.7522616, 103.9251285 30.7522028))",,,,,,,,,,,,,,,technology,电子科技大学,public,museum,,,,,,
way,806848403,"[7545152424, 7545152459, 7545152454, 7545152453, 7545152425, 7545152431, 7545152438, 7545152426, 7545152439, 7545152442, 7545152427, 5338377654, 7545152428, 7545152429, 7545152430, 7545152424]",yes,4,,,"POLYGON ((103.9258773 30.7534889, 103.9259078 30.7533177, 103.925985 30.7533266, 103.9260158 30.7533302, 103.9264648 30.7533823, 103.9266992 30.7532295, 103.9267708 30.7531829, 103.9268756 30.7531145, 103.9268914 30.7530363, 103.9269007 30.75299, 103.9269079 30.7529543, 103.9269417 30.7529587, 103.9271091 30.7529805, 103.9270664 30.7532181, 103.9265095 30.753571, 103.9258773 30.7534889))",,,,,,,,,,,,,,,,,,,,,,,,
way,806848404,"[7545152431, 7545152432, 7545152433, 7856068823, 7545152434, 7545152344, 7545152343, 7545152435, 7856068822, 7545152444, 7545152436, 7545152437, 7545152438, 7545152431]",yes,,,,"POLYGON ((103.9266992 30.7532295, 103.9266653 30.7531877, 103.9266095 30.7532249, 103.9265302 30.7531342, 103.9265138 30.7531188, 103.9265419 30.7530999, 103.9266705 30.7530158, 103.9267009 30.7529942, 103.9267171 30.7530087, 103.9267544 30.7530535, 103.9267966 30.7531003, 103.926735 30.7531413, 103.9267708 30.7531829, 103.9266992 30.7532295))",,,,,,,,,,,,,,,,,,,,,,,,
way,806848405,"[7545152439, 7545152436, 7545152437, 7545152438, 7545152426, 7545152439]",yes,3,,,"POLYGON ((103.9268914 30.7530363, 103.9267966 30.7531003, 103.926735 30.7531413, 103.9267708 30.7531829, 103.9268756 30.7531145, 103.9268914 30.7530363))",,,,,,,,,,,,,,,,,,,,,,,,
way,806848406,"[7545152433, 7545152440, 7545152447, 7545152441, 7545152453, 7545152425, 7545152431, 7545152432, 7545152433]",yes,3,,,"POLYGON ((103.9266095 30.7532249, 103.9264479 30.7533197, 103.9264233 30.7533169, 103.9260243 30.7532714, 103.9260158 30.7533302, 103.9264648 30.7533823, 103.9266992 30.7532295, 103.9266653 30.7531877, 103.9266095 30.7532249))",,,,,,,,,,,,,,,,,,,,,,,,
way,806848407,"[7545152442, 7545152443, 7545152444, 7545152436, 7545152439, 7545152442]",yes,2,,,"POLYGON ((103.9269007 30.75299, 103.9268576 30.7529846, 103.9267544 30.7530535, 103.9267966 30.7531003, 103.9268914 30.7530363, 103.9269007 30.75299))",,,,,,,,,,,,,,,,,,,,,,,,
way,806848408,"[7545152447, 7545152448, 7545152449, 7545152450, 7545152451, 7545152441, 7545152447]",yes,2,,,"POLYGON ((103.9264233 30.7533169, 103.9264315 30.7532826, 103.9263603 30.7532746, 103.9263706 30.7532037, 103.9260406 30.7531591, 103.9260243 30.7532714, 103.9264233 30.7533169))",,,,,,,,,,,,,,,,,,,,,,,,
way,806848409,"[7545152458, 7545152454, 7545152453, 7545152441, 7545152451, 7545152458]",yes,4,,,"POLYGON ((103.9260097 30.753155, 103.925985 30.7533266, 103.9260158 30.7533302, 103.9260243 30.7532714, 103.9260406 30.7531591, 103.9260097 30.753155))",,,,,,,,,,,,,,,,,,,,,,,,
way,806848410,"[7545152458, 7545152387, 7545152457, 7545152451, 7545152458]",yes,4,,,"POLYGON ((103.9260097 30.753155, 103.9260179 30.7530976, 103.9260492 30.7531017, 103.9260406 30.7531591, 103.9260097 30.753155))",,,,,,,,,,,,,,,,,,,,,,,,
way,814133732,"[7605228918, 7605228919, 7605235404, 7605235408, 7605235413, 7605235414, 7605228920, 7605235419, 7605235496, 7605235493, 7605235492, 7605228921, 7605228922, 7605235481, 7605235398, 7605235470, 7605228923, 7605228924, 7605228972, 7605228969, 7605228925, 7605228926, 7605228927, 7605228928, 7605228929, 7605228930, 7605228931, 7605228932, 7605228933, 7605228934, 7605235399, 7605228935, 7605228936, 7605228938, 7605228937, 7605228918]",yes,4,B区,B区,"POLYGON ((103.9292555 30.7515567, 103.9291527 30.7514383, 103.9292065 30.7514035, 103.9292513 30.7513746, 103.9297048 30.7510813, 103.9297373 30.7510603, 103.9301428 30.7507982, 103.9301823 30.7508034, 103.9303342 30.7508235, 103.9308478 30.7508915, 103.9308889 30.7508969, 103.930946 30.7509045, 103.9310487 30.7510209, 103.9309917 30.7513334, 103.9309888 30.7513496, 103.9309838 30.7513768, 103.930932 30.751661, 103.9307966 30.7517393, 103.9302929 30.7516744, 103.9302312 30.7516664, 103.9301895 30.751661, 103.9301918 30.7516349, 103.9301731 30.7516089, 103.9301614 30.7515747, 103.9301638 30.7515326, 103.9301778 30.7515005, 103.9302035 30.7514724, 103.930215 30.7514629, 103.9302186 30.7514425, 103.9307711 30.751507, 103.9308037 30.7513272, 103.9308543 30.7510483, 103.9301931 30.750963, 103.9294026 30.7514635, 103.9292778 30.7515425, 103.9292555 30.7515567))",,Section B,,,,,,,,,,,,,,,,,,,,,,
way,814133734,"[7605228937, 7605235394, 7605228942, 7605228945, 7605228946, 7605228940, 7605228941, 7605228939, 7605228943, 7605228947, 7605228948, 7605228944, 7605235395, 7605228938, 7605228937]",yes,4,,,"POLYGON ((103.9292778 30.7515425, 103.9292883 30.7515542, 103.9293492 30.7516273, 103.9293391 30.7516335, 103.9294518 30.7517685, 103.9294659 30.7517598, 103.9295327 30.7518392, 103.9296594 30.7517628, 103.9295917 30.7516822, 103.9296003 30.7516768, 103.9294876 30.7515419, 103.9294751 30.7515496, 103.9294162 30.7514796, 103.9294026 30.7514635, 103.9292778 30.7515425))",,,,,,,,,,,,,,,,,,,3,,,,,
way,814133736,"[7605228969, 7605235396, 7605235466, 7605228970, 7605228953, 7605228971, 7605235438, 5515456156, 7605235480, 7605228972, 7605228969]",yes,2,,,"POLYGON ((103.9302312 30.7516664, 103.9302237 30.7517136, 103.9302195 30.7517402, 103.9302114 30.7517906, 103.9302653 30.751797, 103.9302728 30.7518058, 103.9302811 30.7517515, 103.9302858 30.7517208, 103.9302894 30.7516972, 103.9302929 30.7516744, 103.9302312 30.7516664))",,,,,,,,,,,,,,,,,,,,,,,,
way,828726368,"[7736111143, 9050478409, 7736111144, 7736111145, 9050478408, 7736111146, 7736111143]",yes,2,,,"POLYGON ((103.9245283 30.756738, 103.9244372 30.7566885, 103.9243329 30.7566319, 103.9243539 30.7566033, 103.9244588 30.756658, 103.9245513 30.7567062, 103.9245283 30.756738))",,,,,,,,,,,,1,,,,,,,2,,,,,
way,828726369,"[7736111147, 9050478411, 7736111148, 7736111149, 9050478410, 7736111150, 7736111147]",yes,2,,,"POLYGON ((103.9236853 30.7563285, 103.9236082 30.7562352, 103.9235382 30.7561504, 103.9235713 30.7561287, 103.9236415 30.7562115, 103.9237207 30.756305, 103.9236853 30.7563285))",,,,,,,,,,,,1,,,,,,,2,,,,,
way,828726392,"[7736111312, 7736111313, 7736111314, 7736111315, 7736111312]",yes,3,,,"POLYGON ((103.9205634 30.7501007, 103.9204286 30.7499347, 103.9206229 30.749818, 103.9207578 30.749984, 103.9205634 30.7501007))",,,,,,,,,,,,,,,,,,,,,,,,
way,828726393,"[7278956938, 7278956958, 7736111316, 7736111317, 7278956938]",yes,6,,,"POLYGON ((103.9219921 30.7490614, 103.9219065 30.7488685, 103.9217603 30.7489614, 103.9218453 30.7491612, 103.9219921 30.7490614))",,,,,,,,,,,,,,20,,,,,,,,,,
way,828726394,"[7278956957, 7736111318, 7736111321, 7736111324, 7736111319, 7736111320, 7278956957]",yes,6,,,"POLYGON ((103.9217003 30.7483611, 103.9216236 30.7481588, 103.9215874 30.7481883, 103.9215131 30.748249, 103.921482 30.7482744, 103.9215627 30.7484547, 103.9217003 30.7483611))",,,,,,,,,,,,,,20,,,,,,,,,,
way,828726395,"[7736111321, 9751988511, 7736111322, 7736111323, 9751988512, 7736111324, 7736111321]",yes,4,,,"POLYGON ((103.9215874 30.7481883, 103.9215742 30.7481574, 103.9215339 30.7480633, 103.9214648 30.7481137, 103.9215037 30.7482226, 103.9215131 30.748249, 103.9215874 30.7481883))",,,,,,,,,,,,,,,,,,,,,,,,
way,836647781,"[5260247557, 7808583495, 7808583494, 7808583528, 5260247557]",yes,,,,"POLYGON ((103.9300132 30.7589602, 103.9301163 30.7587438, 103.9302281 30.7587832, 103.9301251 30.7589995, 103.9300132 30.7589602))",,,,,,,,,,,,,,,,,,,,,,,,
way,842746197,"[7861895818, 7861895819, 7861895820, 7861895821, 7861895818]",yes,6,,,"POLYGON ((103.9209253 30.7490914, 103.9209974 30.7490454, 103.9209533 30.7489909, 103.9208793 30.7490356, 103.9209253 30.7490914))",,,,,,,,,,,,,,23,,,,,,,,,,
way,842746200,"[7861895831, 7861895832, 7861895833, 7861895834, 7861895831]",yes,6,,,"POLYGON ((103.9212174 30.7497922, 103.921291 30.7497455, 103.9212469 30.749691, 103.9211718 30.7497369, 103.9212174 30.7497922))",,,,,,,,,,,,,,23,,,,,,,,,,
way,844548980,"[7878394940, 10760794044, 10760794040, 10760794039, 10760794038, 10760794037, 10760794042, 10760794041, 10760794043, 9131668089, 7878394942, 9131668092, 9131668093, 7878394943, 7878394946, 7878394947, 7878394948, 7878394949, 7878394950, 7878394951, 10760794036, 10760794035, 7878394952, 7878394953, 9131668087, 9131668097, 10760794034, 7878394955, 9131668096, 7878394956, 7878394957, 9131668088, 7878394958, 7878394960, 9131668091, 9131668090, 7878394961, 7878394940]",construction,8,宣邦楼,宣邦楼,"POLYGON ((103.9303345 30.7482162, 103.9302883 30.74825, 103.9302677 30.7482307, 103.9302941 30.7482106, 103.9301941 30.7481139, 103.9300864 30.7481961, 103.9301864 30.7482929, 103.9302112 30.7482739, 103.9302306 30.7482923, 103.9301706 30.7483362, 103.9304724 30.7486402, 103.9303967 30.7486957, 103.9303841 30.748683, 103.9303408 30.7487155, 103.9304283 30.7488016, 103.9304562 30.7487807, 103.930917 30.7492398, 103.9308688 30.7492751, 103.9309489 30.7493559, 103.9309939 30.749323, 103.9310563 30.7493851, 103.9311536 30.749313, 103.9311403 30.7495082, 103.9314619 30.7495243, 103.9314816 30.7492332, 103.9312926 30.7492237, 103.9314129 30.7491364, 103.9313444 30.7490666, 103.9313797 30.7490408, 103.9312995 30.7489598, 103.931269 30.7489822, 103.9308096 30.7485155, 103.9308451 30.7484888, 103.9307575 30.7484026, 103.930708 30.7484398, 103.9307218 30.7484538, 103.930634 30.7485182, 103.9303345 30.7482162))",,Xuanbang Building,,,,,,,,,,,,,,,,,,building,,,,
way,848026375,"[7278970762, 6800987380, 6942926800, 7913199819, 7913199820, 7913199821, 7278970762]",yes,,,,"POLYGON ((103.9293634 30.7596875, 103.9292868 30.7597694, 103.9292262 30.7597885, 103.929249 30.7598378, 103.9293172 30.7598131, 103.9294101 30.7597199, 103.9293634 30.7596875))",,,,,,,,,,,,,,,,,,,,,,,,
way,852606258,"[7953414241, 8794836170, 7953414242, 7953414243, 8794836168, 7953414244, 7953414241]",yes,2,,,"POLYGON ((103.9270531 30.7584511, 103.9270306 30.7584024, 103.9270216 30.7583829, 103.9270835 30.7583616, 103.9270923 30.7583826, 103.9271124 30.7584306, 103.9270531 30.7584511))",,,,,,,,,,,,,,,,,,,2,,,,,
way,868013621,"[8090868043, 8090868044, 8090868045, 8090868046, 8090868043]",yes,,,,"POLYGON ((103.9215423 30.7537122, 103.9214081 30.7535611, 103.9215929 30.7534399, 103.9217271 30.753591, 103.9215423 30.7537122))",,,,,,,,,,,,,,,,,,,,,,,,
way,949704499,"[2271615508, 8791837722, 8791837723, 2271615512, 2271615526, 2271615514, 2271615508]",university,,,,"POLYGON ((103.9331812 30.7539961, 103.9332261 30.7539127, 103.9333967 30.753962, 103.9333896 30.7539776, 103.9333433 30.7540732, 103.9333018 30.7540529, 103.9331812 30.7539961))",,,,,,,,,,,,,,,,,,,,,,,,
way,950008591,"[8794835941, 8794835942, 8794835943, 8794835944, 8794835941]",yes,,,,"POLYGON ((103.9345552 30.752517, 103.9346094 30.7525234, 103.9346221 30.7524433, 103.934568 30.752437, 103.9345552 30.752517))",,,,,,,,,,,,,,,,,,,,,,,,
way,950008597,"[8794835974, 8794835975, 5588803130, 5588803125, 8794835974]",yes,,,,"POLYGON ((103.9309445 30.7558184, 103.9308317 30.7558908, 103.9309255 30.756005, 103.931045 30.7559333, 103.9309445 30.7558184))",,,,,,,,,,,,,,,,,,,,,,,,
way,950008613,"[8794836076, 8794836077, 8794836078, 8794836079, 8794836080, 8794836081, 8794836082, 8794836083, 8794836076]",yes,,,,"POLYGON ((103.9207407 30.7516846, 103.9205552 30.7517986, 103.9205166 30.751782, 103.9204651 30.7517419, 103.9204377 30.7517087, 103.9204168 30.7516659, 103.9204056 30.7516258, 103.9205897 30.7515095, 103.9207407 30.7516846))",,,,,,,,,,,,,,,,,,,,,,,,
way,1061419153,"[9751988402, 9751988403, 9751988404, 9751988405, 9751988402]",yes,,,,"POLYGON ((103.9208697 30.7513356, 103.921025 30.7515132, 103.9212754 30.7513514, 103.9211201 30.7511738, 103.9208697 30.7513356))",,,,,,,,,,,,,,,,,,,,,,,,
relation,8407525,"[[[5717238300, 5717238301, 5717238302, 5717238303, 5717238300], [5717238312, 5717238313, 5717238314, 5717238315, 5717238312], [5717238308, 5717238309, 5717238310, 5717238311, 5717238308], [5717238304, 5717238305, 5717238306, 5717238307, 5717238304]]]",school,,南门,南门,"MULTIPOLYGON (((103.922796 30.7466592, 103.9228457 30.7466268, 103.9228064 30.7465823, 103.9227567 30.7466148, 103.922796 30.7466592)), ((103.9228502 30.7465533, 103.9228353 30.7465645, 103.9228853 30.7466138, 103.9229002 30.7466026, 103.9228502 30.7465533)), ((103.9229495 30.74649, 103.9229346 30.7465012, 103.9229846 30.7465505, 103.9229995 30.7465393, 103.9229495 30.74649)), ((103.9230231 30.7465213, 103.9230728 30.7464889, 103.9230335 30.7464444, 103.9229838 30.7464769, 103.9230231 30.7465213)))",,,,,,,,,,,,,,,,,,,,,"[601600522, 601600525, 601600524, 601600523]",multipolygon,,
relation,8426842,"[[[5738170214, 5738170215, 5738170216, 5738170217, 5738170218, 5738170219, 5738170220, 5738170221, 5738170227, 5738170229, 5738170228, 5738170226, 5738170214], [5738170222, 5738170223, 5738170224, 5738170225, 5738170222]]]",school,,五号科研楼,,"POLYGON ((103.924859 30.7579447, 103.9248877 30.7579272, 103.9250627 30.7581315, 103.9250425 30.7581507, 103.9251771 30.7582973, 103.9260105 30.7577384, 103.9258764 30.7575846, 103.925793 30.757644, 103.9256101 30.7574362, 103.9256995 30.7573768, 103.9255572 30.7572195, 103.9247198 30.7577877, 103.924859 30.7579447), (103.9251195 30.7577708, 103.9254626 30.7575448, 103.9256396 30.7577432, 103.9252964 30.7579692, 103.9251195 30.7577708))",,,,,,,,,,,,,,,,,,,,,"[604832426, 604832427]",multipolygon,,
relation,10807928,"[[[7278956934, 7278956948, 7278956935, 7278956936, 7861895831, 7861895834, 7278956937, 7278956949, 7736111317, 7278956938, 9847487794, 9847487816, 7278956939, 7278956934], [7278956940, 7278956941, 7278956950, 7278956942, 7278956943, 7278956946, 7278956947, 7278956944, 7278956945, 7278956940]]]",school,5,,,"POLYGON ((103.9221982 30.7495687, 103.9221383 30.7494212, 103.9220753 30.7492663, 103.9219921 30.7490614, 103.9218453 30.7491612, 103.9217683 30.7492136, 103.92109 30.7496377, 103.9211718 30.7497369, 103.9212174 30.7497922, 103.9212496 30.7498312, 103.9213105 30.7497929, 103.9213844 30.7498813, 103.9214964 30.7500145, 103.9221982 30.7495687), (103.9213513 30.7497673, 103.9213804 30.749749, 103.9214096 30.7497306, 103.921359 30.7496693, 103.9216966 30.7494547, 103.9216961 30.7494386, 103.9218286 30.7493606, 103.9219076 30.7495546, 103.9214254 30.7498559, 103.9213513 30.7497673))",,,,,,,,,,,,,,20,,,,,,,"[779496155, 779496156]",multipolygon,,
relation,10807929,"[[[7278956951, 7278956952, 7278956953, 7278956954, 7861895818, 7861895821, 7278956955, 7278956956, 7736111320, 7278956957, 7278956958, 7736111316, 7278956951], [7278956959, 7278956960, 7278956961, 7278956962, 7278956963, 7278956964, 7278956965, 7278956966, 7278956967, 7278956959]]]",school,5,,,"POLYGON ((103.9217603 30.7489614, 103.9219065 30.7488685, 103.9217003 30.7483611, 103.9215627 30.7484547, 103.9214766 30.7485133, 103.9207983 30.7489374, 103.9208793 30.7490356, 103.9209253 30.7490914, 103.9209579 30.749131, 103.9210188 30.7490927, 103.9210927 30.749181, 103.9212047 30.7493142, 103.9217603 30.7489614), (103.9210596 30.749067, 103.9210887 30.7490487, 103.9211178 30.7490304, 103.9210672 30.748969, 103.9214049 30.7487544, 103.9214044 30.7487384, 103.9215369 30.7486603, 103.9216158 30.7488543, 103.9211337 30.7491557, 103.9210596 30.749067))",,,,,,,,,,,,,,20,,,,,,,"[779496159, 779496160]",multipolygon,,
relation,10807930,"[[[7278956980, 7278956981, 7278975814, 9751988398, 7278975785, 7278975786, 7278975787, 9751988360, 9751988368, 9751988361, 7278975788, 7278975789, 7278956980], [7278975815, 9751988397, 7278975816, 7278956984, 9751988396, 7278956983, 7278956982, 7278975815]]]",school,4,,,"POLYGON ((103.9221101 30.7512448, 103.922224 30.7508461, 103.9221432 30.7507512, 103.9220678 30.7506628, 103.9219995 30.7505826, 103.9218454 30.7504018, 103.9210759 30.7508862, 103.9212073 30.7510404, 103.9214192 30.7512911, 103.9214942 30.7513798, 103.9211531 30.7515929, 103.9212915 30.7517565, 103.9221101 30.7512448), (103.9214872 30.7512448, 103.921276 30.7509971, 103.9218206 30.7506542, 103.9219091 30.750758, 103.9220172 30.7508848, 103.9219669 30.7510844, 103.9215647 30.7513357, 103.9214872 30.7512448))",,,,,,,,,,,,,,24,,,,,,,"[779496171, 779496172]",multipolygon,,
relation,11031411,"[[[7441680545, 7441680531, 7441680532, 7441680533, 7441685100, 7441680534, 7441680546, 7441680547, 7441680548, 7441680549, 7441680518, 7441680544, 7441685105, 7441685107, 7441685088, 7441680537, 7441685091, 7441680570, 7441680571, 7441680536, 7441680553, 7441680550, 7441680538, 6784744388, 7441521903, 7441521949, 7441521950, 7441521947, 7441521960, 7441521946, 7441680569, 7441680564, 7441680563, 7441680562, 7441680526, 7441680579, 7441680580, 7441680521, 7441680516, 7441680545], [7441680528, 7441680527, 7441680578, 7441680577, 7441680520, 7441680519, 7441680543, 7441680539, 7441680559, 7441680558, 7441680557, 7441680556, 7441680555, 7441680554, 7441680540, 7441680542, 7441680528]]]",school,3,电子科学技术研究院大楼,,"POLYGON ((103.9230063 30.7555581, 103.9231201 30.755483, 103.9229831 30.7553296, 103.92314 30.7552261, 103.9232241 30.7553204, 103.9232792 30.755382, 103.9234329 30.7552806, 103.9234861 30.7553402, 103.9239213 30.755054, 103.9242505 30.7548371, 103.9241706 30.7547476, 103.9239632 30.7545153, 103.9238926 30.7545618, 103.9238413 30.7545044, 103.9235842 30.7546739, 103.923514 30.7545953, 103.9234437 30.7545166, 103.9234619 30.7545046, 103.9235379 30.7544544, 103.9235577 30.7544414, 103.9237196 30.7543347, 103.9235454 30.7541397, 103.9234017 30.7542345, 103.9233851 30.7542454, 103.9229935 30.7545036, 103.9228446 30.7546019, 103.9227399 30.7546709, 103.9225876 30.7547713, 103.9226513 30.7548426, 103.9225939 30.7548804, 103.9225411 30.7548214, 103.9223386 30.7549551, 103.9224289 30.7550562, 103.9223792 30.755089, 103.9225131 30.7552388, 103.9226067 30.7553436, 103.9225084 30.7554085, 103.9226206 30.7555341, 103.9227771 30.7557093, 103.9230063 30.7555581), (103.9230465 30.7551236, 103.9230973 30.7551802, 103.9229406 30.755282, 103.9226891 30.7550019, 103.9227507 30.7549572, 103.9227607 30.7549683, 103.9233714 30.7545634, 103.9234209 30.7546201, 103.9232635 30.7546761, 103.9232051 30.7547343, 103.9232939 30.7548467, 103.9233802 30.7548125, 103.9234796 30.7546875, 103.9235123 30.7547249, 103.9234955 30.7547361, 103.9235465 30.754793, 103.9230465 30.7551236))",,,,,,,,,,,,,,,,,,,,,"[795612396, 795612397]",multipolygon,,
relation,11032065,"[[[7442371792, 7442371793, 7442371804, 7442371815, 7442371814, 7442371802, 7442371801, 7442371811, 7442371812, 7442371800, 7442371797, 7442371796, 7442371799, 7442371798, 7442371827, 7442371826, 7442371825, 7442371876, 7442371824, 7442371823, 7442371822, 7442371794, 7442371795, 7442371792], [7442371805, 7442371806, 7442371807, 7442371808, 7442371809, 7442371810, 7442371816, 7442371817, 7442371818, 7442371819, 7442371820, 7442371821, 7442371805]]]",school,6,创新中心,创新中心,"POLYGON ((103.9227848 30.7522147, 103.922676 30.7520899, 103.9225608 30.7521638, 103.922522 30.7521182, 103.922566 30.7520907, 103.9224255 30.751925, 103.9222715 30.7517434, 103.9222154 30.7517785, 103.9221704 30.7517256, 103.922399 30.7515825, 103.9222961 30.7514632, 103.9214937 30.7519744, 103.9215966 30.7520938, 103.9217188 30.7520128, 103.9217607 30.752062, 103.9217081 30.752096, 103.9217317 30.7521269, 103.921972 30.7524094, 103.9220069 30.7524509, 103.9220708 30.7524119, 103.9221074 30.752455, 103.9219725 30.752543, 103.9220814 30.7526679, 103.9227848 30.7522147), (103.9221014 30.7523933, 103.9221394 30.7523702, 103.9218359 30.7520138, 103.9217911 30.7520419, 103.9217498 30.7519933, 103.922141 30.751744, 103.922186 30.7517969, 103.9221374 30.7518273, 103.922432 30.7521746, 103.9224824 30.752143, 103.9225212 30.7521886, 103.9221376 30.7524359, 103.9221014 30.7523933))",,Innovation Centre,,,,,,,,,,,,,,,,,,,"[795677487, 795677488]",multipolygon,,
relation,11043352,"[[[7456696830, 7456696831, 7456699023, 7456696832, 7456696827, 7456699024, 7456696833, 7456696834, 7456699026, 7456698886, 8794836175, 7456696835, 7456698945, 7456698948, 7456696836, 7456696837, 7456696838, 7456696839, 7456696840, 7456696841, 7456696842, 7456696803, 7456696804, 7456696830], [7456696843, 7456696851, 7456696852, 7456696808, 7456696816, 7456696809, 7456696815, 7456696813, 7456696814, 7456696810, 7456696811, 7456696853, 7456696854, 7456696855, 7456696856, 7456696818, 7456696819, 7456696820, 7456696821, 7456696822, 7456696823, 7456696824, 7456699038, 7456696825, 7456696857, 7456696858, 7456696848, 7456696847, 7456696850, 7456696845, 7456696844, 7456696843]]]",school,4,A区,A区,"POLYGON ((103.9296552 30.7544823, 103.9297469 30.754588, 103.9297841 30.7545642, 103.9298237 30.7546157, 103.9304542 30.7546978, 103.9304961 30.7544619, 103.9305417 30.7544678, 103.9305875 30.7542068, 103.9305425 30.754201, 103.9305572 30.7541208, 103.9305668 30.7540653, 103.9305829 30.7539739, 103.9304629 30.7539576, 103.930045 30.7539007, 103.9299744 30.7538911, 103.9299458 30.7538872, 103.9298926 30.7539201, 103.9298763 30.7539009, 103.9297522 30.7539784, 103.929768 30.7539971, 103.9297193 30.7540272, 103.9296503 30.7544149, 103.9296884 30.7544611, 103.9296552 30.7544823), (103.9299387 30.7544849, 103.9299102 30.7544491, 103.9299425 30.7544294, 103.9299563 30.7544183, 103.9299663 30.754406, 103.9299687 30.7543868, 103.9299629 30.7543719, 103.9299471 30.7543614, 103.9299279 30.754356, 103.9299059 30.75436, 103.9298619 30.7543885, 103.9298503 30.7543739, 103.9298857 30.7541321, 103.9299078 30.7541154, 103.9299343 30.7541484, 103.9299471 30.7541604, 103.9299613 30.7541692, 103.9299835 30.7541714, 103.9300009 30.7541667, 103.9300133 30.7541533, 103.93002 30.7541368, 103.9300169 30.7541236, 103.9300156 30.7541179, 103.9299747 30.7540701, 103.9300042 30.75405, 103.9303367 30.7540907, 103.9303231 30.7541783, 103.9303866 30.7541856, 103.9303438 30.7544373, 103.9302777 30.7544293, 103.9302624 30.7545227, 103.9299387 30.7544849))",,Section A,,,,,,,,,,,,16,,,,,,,"[797290162, 797290165]",multipolygon,,
