u,v,key,osmid,highway,oneway,reversed,length,width,geometry,lanes,name,access,bridge,service,maxspeed,junction,tunnel
6893117738,6893117740,0,736274809,footway,False,False,11.489,,"LINESTRING (-83.7072724 42.2956846, -83.7073237 42.2956808, -83.7073512 42.295685, -83.707382 42.2956962, -83.707393 42.2957134)",,,,,,,,
6893117739,62484008,0,441190713,residential,False,True,13.511,,"LINESTRING (-83.7072537 42.2956358, -83.7074116 42.2956023)",2,Hubbard Street,,,,,,
6893117739,6893117722,0,736274804,footway,False,False,5.327,,"LINESTRING (-83.7072537 42.2956358, -83.7072361 42.2955897)",,,,,,,,
6893117739,6893117738,0,736274804,footway,False,True,5.64,,"LINESTRING (-83.7072537 42.2956358, -83.7072724 42.2956846)",,,,,,,,
6893117739,62484019,0,441190713,residential,False,False,48.78,,"LINESTRING (-83.7072537 42.2956358, -83.70703 42.29567, -83.706843 42.2956911, -83.7066677 42.2956851)",2,Hubbard Street,,,,,,
6893117740,6893117742,0,736274805,footway,False,False,5.813,,"LINESTRING (-83.707393 42.2957134, -83.707459 42.2956947)",,,,,,,,
6893117740,6893117772,0,736274809,footway,False,False,75.13799999999999,,"LINESTRING (-83.707393 42.2957134, -83.7074213 42.2957464, -83.7074504 42.2958128, -83.7074652 42.2958607, -83.7074899 42.2959323, -83.7075279 42.2959839, -83.7075811 42.2960396, -83.7076737 42.2961171, -83.7077891 42.2961861, -83.7078556 42.2962058, -83.7079197 42.2962237)",,,,,,,,
6893117740,6893117738,0,736274809,footway,False,True,11.489,,"LINESTRING (-83.707393 42.2957134, -83.707382 42.2956962, -83.7073512 42.295685, -83.7073237 42.2956808, -83.7072724 42.2956846)",,,,,,,,
6893117741,6893117742,0,736274805,footway,False,True,6.122,,"LINESTRING (-83.7075283 42.2956746, -83.707459 42.2956947)",,,,,,,,
6893117741,6893117804,0,736274810,footway,False,False,30.62,,"LINESTRING (-83.7075283 42.2956746, -83.7075403 42.2957052, -83.7075509 42.2957323, -83.7075756 42.2957648, -83.7076742 42.2958585, -83.7077195 42.2959074)",,,,,,,,
6893117741,6893117736,0,736274810,footway,False,True,9.966000000000001,,"LINESTRING (-83.7075283 42.2956746, -83.7075255 42.2956524, -83.7075365 42.2956225, -83.7075524 42.2956097, -83.7075713 42.2955969)",,,,,,,,
6893117742,62484008,0,8722056,residential,False,False,10.989,,"LINESTRING (-83.707459 42.2956947, -83.7074116 42.2956023)",2,Hubbard Road,,,,,,
6893117742,6893117741,0,736274805,footway,False,False,6.122,,"LINESTRING (-83.707459 42.2956947, -83.7075283 42.2956746)",,,,,,,,
6893117742,6893117740,0,736274805,footway,False,True,5.813,,"LINESTRING (-83.707459 42.2956947, -83.707393 42.2957134)",,,,,,,,
6893117742,2036650047,0,8722056,residential,False,True,68.973,,"LINESTRING (-83.707459 42.2956947, -83.7074736 42.2957232, -83.7075277 42.2958204, -83.7076036 42.295922, -83.7076988 42.2960166, -83.7077986 42.2960957, -83.7079522 42.2961817)",2,Hubbard Road,,,,,,
6893117743,6893117745,0,736274806,footway,False,False,7.683,,"LINESTRING (-83.7067568 42.2957584, -83.706664 42.2957505)",,,,,,,,
6893117743,6893117866,0,"[736274835, 736274807]",footway,False,False,40.656,,"LINESTRING (-83.7067568 42.2957584, -83.7067353 42.2957878, -83.7067171 42.2958724, -83.7066699 42.2959734, -83.7066653 42.2960637, -83.7066591 42.2961128)",,,,,,,,
6893117743,6893117738,0,736274807,footway,False,True,43.452000000000005,,"LINESTRING (-83.7067568 42.2957584, -83.7067853 42.2957456, -83.7068121 42.2957427, -83.7068651 42.2957373, -83.7069666 42.295731, -83.7070811 42.2957189, -83.7071967 42.2956989, -83.7072724 42.2956846)",,,,,,,,
8662401320,4505452646,0,934714686,footway,False,True,10.245,,"LINESTRING (-83.6981192 42.3000429, -83.6980249 42.2999827)",,,,,,,,
4026794289,957658952,0,8725395,residential,False,False,81.645,,"LINESTRING (-83.7145998 42.2939745, -83.7136072 42.2939796)",2,Hayward Street,,,,,,
4026794289,308163100,0,8725395,residential,False,True,10.076,,"LINESTRING (-83.7145998 42.2939745, -83.7147223 42.2939736)",2,Hayward Street,,,,,,
4026794289,6431757227,0,82245046,service,False,True,4.748,24',"LINESTRING (-83.7145998 42.2939745, -83.7146004 42.2939318)",,,,,parking_aisle,,,
6893117745,62484019,0,82246289,service,False,False,7.279,33',"LINESTRING (-83.706664 42.2957505, -83.7066677 42.2956851)",3,,,,,20 mph,,
6893117745,6893117743,0,736274806,footway,False,True,7.683,,"LINESTRING (-83.706664 42.2957505, -83.7067568 42.2957584)",,,,,,,,
6893117745,2958898292,0,82246289,service,False,True,39.467,33',"LINESTRING (-83.706664 42.2957505, -83.7066599 42.2957804, -83.7066031 42.2959884, -83.7065672 42.2960979)",3,,,,,20 mph,,
6893117745,5366535750,0,"[736274808, 736274806]",footway,False,False,136.817,,"LINESTRING (-83.706664 42.2957505, -83.7065725 42.2957431, -83.7065182 42.2957263, -83.7063938 42.2957133, -83.7060653 42.2956496, -83.7057128 42.2955871, -83.7051773 42.2954657, -83.7050854 42.2954615, -83.7050569 42.2954733)",,,,,,,,
4026794291,957658950,0,82245046,service,False,True,16.771,24',"LINESTRING (-83.7138097 42.2937854, -83.7136058 42.2937862)",,,,,parking_aisle,,,
4026794291,6431757227,0,82245046,service,False,False,78.22500000000001,24',"LINESTRING (-83.7138097 42.2937854, -83.7145198 42.2937825, -83.7145657 42.2937968, -83.7145899 42.2938241, -83.7146006 42.2938539, -83.7146004 42.2939318)",,,,,parking_aisle,,,
4026794291,9848568693,0,400048994,service,False,False,40.391999999999996,22',"LINESTRING (-83.7138097 42.2937854, -83.7138073 42.2934618, -83.7137537 42.293462)",,,,,parking_aisle,,,
4026794297,6431757200,0,686198443,footway,False,True,14.472,,"LINESTRING (-83.7147415 42.2936072, -83.7147269 42.2937369)",,,,yes,,,,
2004877633,62500869,0,189878634,secondary_link,False,True,21.41,,"LINESTRING (-83.7052854 42.2916898, -83.7050392 42.2917523)",2,,,,,,,
2004877633,69371377,0,222786840,secondary,True,False,311.74899999999997,,"LINESTRING (-83.7052854 42.2916898, -83.7051978 42.2915518, -83.7047855 42.2909977, -83.7045513 42.2905659, -83.704361 42.2900757, -83.7040608 42.2890562)",2,Huron Parkway,,,,40 mph,,
6893117772,3704548292,0,366478248,footway,False,False,18.119,,"LINESTRING (-83.7079197 42.2962237, -83.7078161 42.2963675)",,,,,,,,
6893117772,2036650047,0,366478248,footway,False,True,5.381,,"LINESTRING (-83.7079197 42.2962237, -83.7079522 42.2961817)",,,,,,,,
6893117772,6893117775,0,736274809,footway,False,False,32.251,,"LINESTRING (-83.7079197 42.2962237, -83.7079833 42.2962463, -83.7080728 42.2962773, -83.7081697 42.2963004, -83.7082849 42.2963276)",,,,,,,,
6893117772,6893117740,0,736274809,footway,False,True,75.13799999999999,,"LINESTRING (-83.7079197 42.2962237, -83.7078556 42.2962058, -83.7077891 42.2961861, -83.7076737 42.2961171, -83.7075811 42.2960396, -83.7075279 42.2959839, -83.7074899 42.2959323, -83.7074652 42.2958607, -83.7074504 42.2958128, -83.7074213 42.2957464, -83.707393 42.2957134)",,,,,,,,
6893117775,6893117786,0,366478247,footway,False,True,105.45499999999998,,"LINESTRING (-83.7082849 42.2963276, -83.708521 42.2964782, -83.7087151 42.2966081, -83.7089 42.2966924, -83.7090355 42.2967927, -83.7092455 42.2969509)",,,,,,,,
6893117775,6893117779,0,736274809,footway,False,False,73.593,,"LINESTRING (-83.7082849 42.2963276, -83.7085433 42.2963739, -83.7087652 42.2964084, -83.7089109 42.2964251, -83.709033 42.2964343, -83.709163 42.2964511)",,,,,,,,
6893117775,6893117772,0,736274809,footway,False,True,32.251,,"LINESTRING (-83.7082849 42.2963276, -83.7081697 42.2963004, -83.7080728 42.2962773, -83.7079833 42.2962463, -83.7079197 42.2962237)",,,,,,,,
6893117779,6893117780,0,736274809,footway,False,False,6.307,,"LINESTRING (-83.709163 42.2964511, -83.7092273 42.296482)",,,,,,,,
6893117779,6893117808,0,736274814,footway,False,True,5.315,,"LINESTRING (-83.709163 42.2964511, -83.709174 42.296404)",,,,,,,,
6893117779,6893117775,0,736274809,footway,False,True,73.593,,"LINESTRING (-83.709163 42.2964511, -83.709033 42.2964343, -83.7089109 42.2964251, -83.7087652 42.2964084, -83.7085433 42.2963739, -83.7082849 42.2963276)",,,,,,,,
6893117780,6893117779,0,736274809,footway,False,True,6.307,,"LINESTRING (-83.7092273 42.296482, -83.709163 42.2964511)",,,,,,,,
6893117780,6893117810,0,736274815,footway,False,False,7.202,,"LINESTRING (-83.7092273 42.296482, -83.7093144 42.2964887)",,,,,,,,
6893117780,6893117786,0,736274809,footway,False,False,52.726,,"LINESTRING (-83.7092273 42.296482, -83.7092392 42.2965375, -83.7092261 42.2965888, -83.7092087 42.2966811, -83.7092073 42.296809, -83.7092181 42.2968506, -83.7092455 42.2969509)",,,,,,,,
6893117786,6893117775,0,366478247,footway,False,False,105.455,,"LINESTRING (-83.7092455 42.2969509, -83.7090355 42.2967927, -83.7089 42.2966924, -83.7087151 42.2966081, -83.708521 42.2964782, -83.7082849 42.2963276)",,,,,,,,
6893117786,9426377014,0,736274809,footway,False,False,42.339,,"LINESTRING (-83.7092455 42.2969509, -83.7093126 42.2970664, -83.7093797 42.2971483, -83.7093951 42.2972356, -83.709443 42.2972974)",,,,,,,,
6893117786,6893117780,0,736274809,footway,False,True,52.726,,"LINESTRING (-83.7092455 42.2969509, -83.7092181 42.2968506, -83.7092073 42.296809, -83.7092087 42.2966811, -83.7092261 42.2965888, -83.7092392 42.2965375, -83.7092273 42.296482)",,,,,,,,
4444823901,4505452647,0,453870093,service,True,False,38.719,,"LINESTRING (-83.6984205 42.299724, -83.6983341 42.2997774, -83.6982456 42.299831, -83.6981624 42.2998806, -83.6980739 42.2999579)",,Wolverine Avenue,private,,,,,
4444823901,4444313587,0,453870095,service,True,False,19.972,,"LINESTRING (-83.6984205 42.299724, -83.6984095 42.2997682, -83.6984131 42.299813, -83.6984311 42.2998559, -83.6984625 42.2998943)",,,private,,,,roundabout,
8359149922,8359150607,0,"[899677552, 722371555]",footway,False,False,214.80999999999995,,"LINESTRING (-83.7246312 42.2936585, -83.7246348 42.2936554, -83.7252849 42.2937348, -83.7253761 42.2937586, -83.7254419 42.2937812, -83.7255079 42.2938174, -83.7256021 42.2938816, -83.7256605 42.2939345, -83.7257278 42.2940188, -83.7257983 42.2941512, -83.7261771 42.2948461, -83.7261702 42.2948751, -83.7261811 42.2948768, -83.7261923 42.2948809, -83.7262213 42.2949315)",,,,,,,,
8359149922,6775917362,0,722371555,footway,False,True,31.671,,"LINESTRING (-83.7246312 42.2936585, -83.7245895 42.2936949, -83.7245634 42.2937644, -83.7245064 42.2938897, -83.7244845 42.2939182)",,,,,,,,
8359149922,6784123365,0,"[899677545, 723285290]",footway,False,False,8.23,,"LINESTRING (-83.7246312 42.2936585, -83.7246139 42.2936522, -83.7245345 42.2936412)",,,,,,,,
6893117804,957655757,0,736274811,footway,False,True,8.239,,"LINESTRING (-83.7077195 42.2959074, -83.7078069 42.2958712)",,,,,,,,
6893117804,6893117806,0,"[736274810, 736274812]",footway,False,False,100.30199999999999,,"LINESTRING (-83.7077195 42.2959074, -83.7077742 42.2959594, -83.7078595 42.2960273, -83.7079184 42.2960615, -83.7079986 42.2961107, -83.7080456 42.2961448, -83.7080895 42.2961761, -83.7081361 42.2961962, -83.7082028 42.2962109, -83.708398 42.2962523, -83.7085534 42.2962778, -83.7087052 42.2962959, -83.708764 42.2963035)",,,,,,,,
6893117804,6893117741,0,736274810,footway,False,True,30.62,,"LINESTRING (-83.7077195 42.2959074, -83.7076742 42.2958585, -83.7075756 42.2957648, -83.7075509 42.2957323, -83.7075403 42.2957052, -83.7075283 42.2956746)",,,,,,,,
6893117806,957655858,0,82244821,service,False,False,10.819,,"LINESTRING (-83.708764 42.2963035, -83.7087808 42.296207)",,,,,parking_aisle,,,
6893117806,62483992,0,82244821,service,False,True,6.065,,"LINESTRING (-83.708764 42.2963035, -83.7087546 42.2963576)",,,,,parking_aisle,,,
6893117806,6893117808,0,"[736274812, 736274813, 736274814]",footway,False,False,40.997,,"LINESTRING (-83.708764 42.2963035, -83.7088438 42.296314, -83.7090129 42.2963388, -83.709185 42.2963513, -83.709174 42.296404)",,,,,,,,
6893117806,6893117804,0,"[736274810, 736274812]",footway,False,True,100.30200000000002,,"LINESTRING (-83.708764 42.2963035, -83.7087052 42.2962959, -83.7085534 42.2962778, -83.708398 42.2962523, -83.7082028 42.2962109, -83.7081361 42.2961962, -83.7080895 42.2961761, -83.7080456 42.2961448, -83.7079986 42.2961107, -83.7079184 42.2960615, -83.7078595 42.2960273, -83.7077742 42.2959594, -83.7077195 42.2959074)",,,,,,,,
6893117808,62483990,0,8722056,residential,False,True,12.566,,"LINESTRING (-83.709174 42.296404, -83.7093258 42.2964168)",2,Hubbard Road,,,,,,
6893117808,6893117779,0,736274814,footway,False,False,5.315,,"LINESTRING (-83.709174 42.296404, -83.709163 42.2964511)",,,,,,,,
6893117808,62483992,0,8722056,residential,False,False,34.88,,"LINESTRING (-83.709174 42.296404, -83.7091523 42.2964022, -83.7087546 42.2963576)",2,Hubbard Road,,,,,,
6893117808,6893117806,0,"[736274812, 736274813, 736274814]",footway,False,True,40.997,,"LINESTRING (-83.709174 42.296404, -83.709185 42.2963513, -83.7090129 42.2963388, -83.7088438 42.296314, -83.708764 42.2963035)",,,,,,,,
6893117810,62483990,0,8724929,residential,False,True,8.05,,"LINESTRING (-83.7093144 42.2964887, -83.7093258 42.2964168)",2,McIntyre Drive,,,,,,
6893117810,6893117780,0,736274815,footway,False,True,7.202,,"LINESTRING (-83.7093144 42.2964887, -83.7092273 42.296482)",,,,,,,,
6893117810,2036715800,0,8724929,residential,False,False,90.252,,"LINESTRING (-83.7093144 42.2964887, -83.7093109 42.2965111, -83.7092915 42.2966876, -83.7092803 42.2967858, -83.7092895 42.2968662, -83.7093068 42.29694, -83.7093477 42.297017, -83.7094069 42.2971017, -83.7095374 42.2972534)",2,McIntyre Drive,,,,,,
6893117810,6893117820,0,"[736274816, 736274817, 736274815]",footway,False,False,248.85,,"LINESTRING (-83.7093144 42.2964887, -83.7094691 42.2965007, -83.7095345 42.2964883, -83.7098686 42.2965078, -83.7100345 42.2965007, -83.7103327 42.2964565, -83.7106796 42.2963839, -83.7111261 42.2962447, -83.7115201 42.2960831, -83.7120312 42.2958565, -83.7121186 42.2958126)",,,,,,,,
6893117819,6893117820,0,736274817,footway,False,True,8.881,,"LINESTRING (-83.7122056 42.2957653, -83.7121186 42.2958126)",,,,,,,,
6893117819,6893117822,0,736274818,footway,False,False,7.422,,"LINESTRING (-83.7122056 42.2957653, -83.712152 42.2957116)",,,,,,,,
6893117819,9426397944,0,228374731,footway,False,True,37.529999999999994,,"LINESTRING (-83.7122056 42.2957653, -83.712198 42.2957957, -83.7122255 42.2958473, -83.7122684 42.2959118, -83.7122925 42.2960427, -83.712286 42.2960896)",,,,,,,,
6893117819,6893117826,0,736274820,footway,False,False,162.502,,"LINESTRING (-83.7122056 42.2957653, -83.712568 42.2955495, -83.712741 42.2954612, -83.7130294 42.2953868, -83.7140017 42.295231)",,,,,,,,
6893117820,308163113,0,28063705,residential,False,True,6.394,,"LINESTRING (-83.7121186 42.2958126, -83.712076 42.2957645)",2,Beal Avenue,,,,,,
6893117820,6893117819,0,736274817,footway,False,False,8.881,,"LINESTRING (-83.7121186 42.2958126, -83.7122056 42.2957653)",,,,,,,,
6893117820,62469852,0,28063705,residential,False,False,32.691,,"LINESTRING (-83.7121186 42.2958126, -83.7121421 42.2958406, -83.7121887 42.2959095, -83.7122124 42.2959603, -83.7122201 42.2960078, -83.7122194 42.2960902)",2,Beal Avenue,,,,,,
6893117820,6893117810,0,"[736274816, 736274817, 736274815]",footway,False,True,248.85000000000002,,"LINESTRING (-83.7121186 42.2958126, -83.7120312 42.2958565, -83.7115201 42.2960831, -83.7111261 42.2962447, -83.7106796 42.2963839, -83.7103327 42.2964565, -83.7100345 42.2965007, -83.7098686 42.2965078, -83.7095345 42.2964883, -83.7094691 42.2965007, -83.7093144 42.2964887)",,,,,,,,
6893117822,308163113,0,8722056,residential,False,False,8.583,,"LINESTRING (-83.712152 42.2957116, -83.712076 42.2957645)",2,Hubbard Road,,,,,,
6893117822,6893117819,0,736274818,footway,False,True,7.422,,"LINESTRING (-83.712152 42.2957116, -83.7122056 42.2957653)",,,,,,,,
6893117822,6893117833,0,8722056,residential,False,True,165.89,,"LINESTRING (-83.712152 42.2957116, -83.712409 42.295533, -83.712615 42.295435, -83.712832 42.295364, -83.713406 42.295269, -83.7137426 42.2952193, -83.7139864 42.2951763)",2,Hubbard Road,,,,,,
6893117822,308163084,0,"[736274818, 736274819]","['cycleway', 'footway']",False,"[False, True]",119.61000000000001,,"LINESTRING (-83.712152 42.2957116, -83.712123 42.2956826, -83.7122491 42.2956067, -83.7123408 42.2954043, -83.7124111 42.295057, -83.7124645 42.2947045)",,,,,,,,
6893117826,6893117833,0,736274822,footway,False,False,6.211,,"LINESTRING (-83.7140017 42.295231, -83.7139864 42.2951763)",,,,,,,,
6893117826,6893117834,0,736274823,footway,False,False,7.935,,"LINESTRING (-83.7140017 42.295231, -83.7140963 42.295217)",,,,,,,,
6893117826,6893117819,0,736274820,footway,False,True,162.50199999999998,,"LINESTRING (-83.7140017 42.295231, -83.7130294 42.2953868, -83.712741 42.2954612, -83.712568 42.2955495, -83.7122056 42.2957653)",,,,,,,,
6893117826,6893117839,0,736274824,footway,False,False,30.619999999999997,,"LINESTRING (-83.7140017 42.295231, -83.7140347 42.2952395, -83.714065 42.2952643, -83.7140786 42.2953002, -83.7141328 42.2954424, -83.7141432 42.2954725)",,,,,,,,
6893117828,6893117833,0,736274822,footway,False,True,4.678,,"LINESTRING (-83.7139749 42.2951351, -83.7139864 42.2951763)",,,,,,,,
6893117828,6893117831,0,1167975957,footway,False,False,107.96199999999999,,"LINESTRING (-83.7139749 42.2951351, -83.7145382 42.2950439, -83.7148806 42.2949927, -83.7152656 42.2949663)",,,,,,,,
6893117828,308163084,0,"[28063715, 1167975957]","['cycleway', 'footway']",False,True,150.81300000000002,,"LINESTRING (-83.7139749 42.2951351, -83.7136527 42.2951832, -83.7134288 42.2951597, -83.713051 42.2951197, -83.7127741 42.2950867, -83.712674 42.2950287, -83.7125919 42.2949478, -83.7125274 42.2948251, -83.7124645 42.2947045)",,,,,,,,
6893117831,308163095,0,310699385,footway,False,True,5.17,,"LINESTRING (-83.7152656 42.2949663, -83.7152714 42.2950126)",,,,,,,,
6893117831,308163100,0,"[754045960, 754045961]",footway,False,False,121.89399999999999,,"LINESTRING (-83.7152656 42.2949663, -83.7152585 42.2948889, -83.7152393 42.2947866, -83.7152212 42.2947123, -83.7151843 42.29464, -83.7150679 42.2944704, -83.7149329 42.2943637, -83.7148042 42.2942113, -83.7147639 42.2941324, -83.7147255 42.2940129, -83.7147223 42.2939736)",,,,,,,,
6893117831,6893117828,0,1167975957,footway,False,True,107.96199999999999,,"LINESTRING (-83.7152656 42.2949663, -83.7148806 42.2949927, -83.7145382 42.2950439, -83.7139749 42.2951351)",,,,,,,,
6893117833,62583437,0,8722056,residential,False,True,7.896,,"LINESTRING (-83.7139864 42.2951763, -83.7140798 42.2951599)",2,Hubbard Road,,,,,,
6893117833,6893117828,0,736274822,footway,False,False,4.678,,"LINESTRING (-83.7139864 42.2951763, -83.7139749 42.2951351)",,,,,,,,
6893117833,6893117826,0,736274822,footway,False,True,6.211,,"LINESTRING (-83.7139864 42.2951763, -83.7140017 42.295231)",,,,,,,,
6893117833,6893117822,0,8722056,residential,False,False,165.89,,"LINESTRING (-83.7139864 42.2951763, -83.7137426 42.2952193, -83.713406 42.295269, -83.712832 42.295364, -83.712615 42.295435, -83.712409 42.295533, -83.712152 42.2957116)",2,Hubbard Road,,,,,,
6893117834,62583437,0,8731955,residential,False,True,6.493,,"LINESTRING (-83.7140963 42.295217, -83.7140798 42.2951599)",2,Cram Circle,,,,,,
6893117834,5768612385,0,736274823,footway,False,False,9.318,,"LINESTRING (-83.7140963 42.295217, -83.7142074 42.2952006)",,,,,,,,
6893117834,6893117826,0,736274823,footway,False,True,7.935,,"LINESTRING (-83.7140963 42.295217, -83.7140017 42.295231)",,,,,,,,
6893117834,2370482491,0,8731955,residential,False,False,59.211999999999996,,"LINESTRING (-83.7140963 42.295217, -83.7141274 42.2953247, -83.7141705 42.2954314, -83.7142537 42.2955259, -83.7144483 42.2956622)",2,Cram Circle,,,,,,
8359149966,8359149967,0,899677476,service,False,True,5.715,,"LINESTRING (-83.7228747 42.2942639, -83.7229057 42.2943099)",,,,,,,,
8359149967,8359149966,0,899677476,service,False,False,5.715,,"LINESTRING (-83.7229057 42.2943099, -83.7228747 42.2942639)",,,,,,,,
8359149967,2984576633,0,899677476,service,False,True,7.715,,"LINESTRING (-83.7229057 42.2943099, -83.7229285 42.2943772)",,,,,,,,
8359149967,3025121666,0,"[899677549, 899677477]",footway,False,True,86.951,,"LINESTRING (-83.7229057 42.2943099, -83.7229536 42.2942847, -83.7231193 42.2942721, -83.7232639 42.2942592, -83.7234276 42.294229, -83.7236424 42.2941504, -83.7238696 42.2940322)",,,,,,,,
8359149968,62583423,0,294836415,service,False,False,8.52,,"LINESTRING (-83.7229321 42.2944749, -83.7229348 42.2945515)",,,,,parking_aisle,,,
8359149968,2984576633,0,294836415,service,False,True,10.868,,"LINESTRING (-83.7229321 42.2944749, -83.7229285 42.2943772)",,,,,parking_aisle,,,
8359149968,6775917381,0,"[722371561, 722371562, 899677478, 899677479]",footway,False,False,29.407,,"LINESTRING (-83.7229321 42.2944749, -83.7228796 42.2944748, -83.722866 42.2944747, -83.7228385 42.294504, -83.7226978 42.2945123, -83.7226507 42.2944966, -83.722601 42.2944904)",,,,,,,,
6893117839,6893117826,0,736274824,footway,False,True,30.62,,"LINESTRING (-83.7141432 42.2954725, -83.7141328 42.2954424, -83.7140786 42.2953002, -83.714065 42.2952643, -83.7140347 42.2952395, -83.7140017 42.295231)",,,,,,,,
8359149973,6775907168,0,722371540,footway,False,False,15.899999999999999,,"LINESTRING (-83.7219949 42.2946507, -83.7220178 42.2946392, -83.7221832 42.2946327)",,,,,,,,
8359149973,6775907162,0,722371540,footway,False,True,17.025,,"LINESTRING (-83.7219949 42.2946507, -83.7219815 42.2946575, -83.7219788 42.2946922, -83.7219762 42.2947217, -83.7220142 42.2947472, -83.7220656 42.294755)",,,,,,,,
8359149973,6775917294,0,"[899677483, 722371547]",footway,False,False,6.742000000000001,,"LINESTRING (-83.7219949 42.2946507, -83.7219883 42.2946453, -83.7219816 42.2946399, -83.72192 42.2946464)",,,,,,,,
8359149976,6775917294,0,"[899677482, 899677483]",footway,False,True,6.866,,"LINESTRING (-83.7218443 42.2946659, -83.7218493 42.2946611, -83.7218542 42.2946563, -83.72192 42.2946464)",,,,,,,,
8359149976,6775907160,0,899677484,footway,False,False,15.199000000000002,,"LINESTRING (-83.7218443 42.2946659, -83.7218567 42.2946758, -83.721855 42.2947145, -83.7218337 42.2947498, -83.7217727 42.2947577)",,,,,,,,
8359149976,6775907134,0,899677484,footway,False,True,33.904,,"LINESTRING (-83.7218443 42.2946659, -83.721824 42.2946497, -83.7217497 42.294649, -83.72154 42.2946569, -83.7214904 42.2946719, -83.7214508 42.2946869)",,,,,,,,
6893117849,62593468,0,556849175,footway,False,False,7.243,,"LINESTRING (-83.7151018 42.2962108, -83.7150353 42.2962535)",,,,,,,,
6893117849,3533592726,0,556849175,footway,False,True,15.425,,"LINESTRING (-83.7151018 42.2962108, -83.7152498 42.2961256)",,,,,,,,
6893117849,6893117852,0,736274826,footway,False,False,39.75,,"LINESTRING (-83.7151018 42.2962108, -83.7151512 42.2963007, -83.7152157 42.2964522, -83.7152428 42.2965518)",,,,,,,,
6893117849,6893117864,0,"[736274826, 736274834]",footway,False,"[False, True]",80.11,,"LINESTRING (-83.7151018 42.2962108, -83.715044 42.2961345, -83.7149502 42.29603, -83.714843 42.2959205, -83.7145595 42.2956814, -83.7145104 42.295641)",,,,,,,,
5931909532,8359149991,0,8730916,residential,False,True,5.329,,"LINESTRING (-83.7205611 42.2946592, -83.7206254 42.2946533)",2,Hubbard Road,,,,,,
5931909532,6775907161,0,628346471,service,False,False,5.326,,"LINESTRING (-83.7205611 42.2946592, -83.7205607 42.2947071)",,,,,driveway,,,
5931909532,2037494839,0,8730916,residential,False,False,42.076,,"LINESTRING (-83.7205611 42.2946592, -83.7205152 42.2946635, -83.720294 42.2946986, -83.7200668 42.2947536)",2,Hubbard Road,,,,,,
5931909533,5931909539,0,628346471,service,False,True,18.436,,"LINESTRING (-83.720558 42.2950771, -83.7205592 42.2949113)",,,,,driveway,,,
5931909533,5931909539,1,628346472,service,False,False,102.27199999999999,,"LINESTRING (-83.720558 42.2950771, -83.7200903 42.2950815, -83.7200326 42.2950624, -83.7200168 42.2950136, -83.7200163 42.2949631, -83.7200362 42.2949313, -83.7200764 42.2949145, -83.7205592 42.2949113)",,,,,parking_aisle,,,
5931909533,6775917347,0,722371554,service,False,False,18.009,,"LINESTRING (-83.720558 42.2950771, -83.7205872 42.2951066, -83.7205886 42.295232)",,,,,alley,,,
6893117852,3533592751,0,346912300,footway,False,True,14.961,,"LINESTRING (-83.7152428 42.2965518, -83.7153929 42.2964758)",,,,,,,,
6893117852,6893117853,0,736274827,footway,False,False,2.039,,"LINESTRING (-83.7152428 42.2965518, -83.7152502 42.2965693)",,,,,,,,
6893117852,6893117849,0,736274826,footway,False,True,39.75,,"LINESTRING (-83.7152428 42.2965518, -83.7152157 42.2964522, -83.7151512 42.2963007, -83.7151018 42.2962108)",,,,,,,,
6893117853,6893117852,0,736274827,footway,False,True,2.039,,"LINESTRING (-83.7152502 42.2965693, -83.7152428 42.2965518)",,,,,,,,
6893117853,6893117854,0,736274828,footway,False,False,7.513,,"LINESTRING (-83.7152502 42.2965693, -83.7152671 42.2966357)",,,,,,,,
6893117853,6893117862,0,346912302,footway,False,True,17.205000000000002,,"LINESTRING (-83.7152502 42.2965693, -83.7154379 42.2966186, -83.7154479 42.2966187)",,,,,,,,
6893117854,6893117853,0,736274828,footway,False,True,7.513,,"LINESTRING (-83.7152671 42.2966357, -83.7152502 42.2965693)",,,,,,,,
6893117854,6893117857,0,736274829,footway,False,False,7.32,,"LINESTRING (-83.7152671 42.2966357, -83.7151802 42.2966499)",,,,,,,,
6893117854,6893117861,0,736274832,footway,False,False,22.551,,"LINESTRING (-83.7152671 42.2966357, -83.7154452 42.2967899)",,,,,,,,
6893117854,6893117860,0,"[736274828, 736274831]",footway,False,False,25.406000000000002,,"LINESTRING (-83.7152671 42.2966357, -83.7152845 42.2967842, -83.7152875 42.2968636)",,,,,,,,
6893117857,2370396942,0,8731955,residential,False,False,7.016,,"LINESTRING (-83.7151802 42.2966499, -83.7151898 42.2967126)",2,Cram Circle,,,,,,
6893117857,6893117854,0,736274829,footway,False,True,7.32,,"LINESTRING (-83.7151802 42.2966499, -83.7152671 42.2966357)",,,,,,,,
6893117857,62593468,0,8731955,residential,False,True,45.814,,"LINESTRING (-83.7151802 42.2966499, -83.7151659 42.2965567, -83.7150353 42.2962535)",2,Cram Circle,,,,,,
6893117857,6893117858,0,"[736274829, 736274830]",footway,False,False,16.82,,"LINESTRING (-83.7151802 42.2966499, -83.7151474 42.2966536, -83.7151246 42.296528)",,,,,,,,
