u,v,key,osmid,oneway,name,highway,reversed,length,access,geometry,tunnel,width,bridge
3027585751,3112589252,0,265032053,False,红专路,pedestrian,True,24.161,permissive,"LINESTRING (117.2637127 31.8397008, 117.2634575 31.8396863)",,,
3027585751,3027585758,0,298812611,False,,pedestrian,True,18.572000000000003,,"LINESTRING (117.2637127 31.8397008, 117.263676 31.8397593, 117.2636631 31.8397821, 117.2636597 31.8398073, 117.263666 31.8398318, 117.2636812 31.8398532)",,,
3027585752,3114546344,0,265032053,False,红专路,pedestrian,False,35.043,permissive,"LINESTRING (117.2637999 31.8397065, 117.26417 31.8397281)",,,
3027585752,3114546369,0,265032053,False,红专路,pedestrian,True,4.216,permissive,"LINESTRING (117.2637999 31.8397065, 117.2637554 31.8397036)",,,
3027585752,3114546369,1,298812611,False,,pedestrian,True,4.216,,"LINESTRING (117.2637999 31.8397065, 117.2637554 31.8397036)",,,
3027585752,3027585749,0,298812611,False,,pedestrian,False,18.166999999999998,,"LINESTRING (117.2637999 31.8397065, 117.2638273 31.8397646, 117.263838 31.8397883, 117.263839 31.8398136, 117.2638303 31.8398375, 117.263813 31.8398578)",,,
3027585758,3027585751,0,298812611,False,,pedestrian,False,18.572000000000003,,"LINESTRING (117.2636812 31.8398532, 117.263666 31.8398318, 117.2636597 31.8398073, 117.2636631 31.8397821, 117.263676 31.8397593, 117.2637127 31.8397008)",,,
3027585758,3027585749,0,298812611,False,,pedestrian,True,13.919,,"LINESTRING (117.2636812 31.8398532, 117.2637038 31.8398693, 117.2637313 31.8398783, 117.2637607 31.8398794, 117.263789 31.8398723, 117.263813 31.8398578)",,,
3027585758,3027585761,0,298812612,False,,pedestrian,False,5.816,,"LINESTRING (117.2636812 31.8398532, 117.2636548 31.8398646, 117.2636515 31.8398916)",,,
3027585761,3027585758,0,298812612,False,,pedestrian,True,5.816,,"LINESTRING (117.2636515 31.8398916, 117.2636548 31.8398646, 117.2636812 31.8398532)",,,
3027585763,3027585749,0,298812613,False,,pedestrian,True,5.348,,"LINESTRING (117.2638344 31.839898, 117.263836 31.8398782, 117.263813 31.8398578)",,,
3027585766,3026593081,0,298812614,False,,service,True,50.936,,"LINESTRING (117.2651399 31.8430745, 117.2650169 31.8430771, 117.2648989 31.843109, 117.2646857 31.8430657, 117.2646129 31.8430719)",,,
3027585766,2936366183,0,298812615,False,,service,False,63.278,,"LINESTRING (117.2651399 31.8430745, 117.2652858 31.8431355, 117.265793 31.8431434)",,,
3027585766,2896638824,0,298812616,False,,footway,False,44.766999999999996,,"LINESTRING (117.2651399 31.8430745, 117.2652465 31.8428168, 117.2652974 31.8427795, 117.2653774 31.8427547)",,,
3064296110,2706839901,0,302181056,False,,service,True,90.535,permissive,"LINESTRING (117.2620584 31.8386636, 117.2630146 31.8387188)",,,
3112589246,3112589267,0,265032055,False,郭沫若路,residential,False,18.769,permissive,"LINESTRING (117.2628745 31.8403542, 117.2628911 31.840186)",,,
3112589246,2705289522,0,265032055,False,郭沫若路,residential,True,26.747,permissive,"LINESTRING (117.2628745 31.8403542, 117.2628509 31.8405939)",,,
3112589246,3112589247,0,306371632,False,,footway,False,49.231,,"LINESTRING (117.2628745 31.8403542, 117.2633955 31.8403656)",,,
3112589247,3112589246,0,306371632,False,,footway,True,49.231,,"LINESTRING (117.2633955 31.8403656, 117.2628745 31.8403542)",,,
3112589247,3112589249,0,306371634,False,,footway,False,12.96,,"LINESTRING (117.2633955 31.8403656, 117.2634062 31.8402494)",,,
3112589247,3112589250,0,306371634,False,,footway,True,29.323999999999998,,"LINESTRING (117.2633955 31.8403656, 117.2634062 31.8405069, 117.2634167 31.8406287)",,,
3112589248,3112589249,0,306371633,False,,footway,False,20.612,,"LINESTRING (117.263624 31.8402607, 117.2634062 31.8402494)",,,
3112589249,3112589248,0,306371633,False,,footway,True,20.612,,"LINESTRING (117.2634062 31.8402494, 117.263624 31.8402607)",,,
3112589249,3112589253,0,306371634,False,,footway,False,35.581,,"LINESTRING (117.2634062 31.8402494, 117.2634357 31.8399304)",,,
3112589249,3112589247,0,306371634,False,,footway,True,12.96,,"LINESTRING (117.2634062 31.8402494, 117.2633955 31.8403656)",,,
3112589250,3112601122,0,268836529,False,勤奋路,service,False,13.178,permissive,"LINESTRING (117.2634167 31.8406287, 117.2632775 31.8406208)",,,
3112589250,2712228956,0,268836529,False,勤奋路,service,True,24.065,permissive,"LINESTRING (117.2634167 31.8406287, 117.2636708 31.8406443)",,,
3112589250,3112589247,0,306371634,False,,footway,False,29.323999999999998,,"LINESTRING (117.2634167 31.8406287, 117.2634062 31.8405069, 117.2633955 31.8403656)",,,
3112589252,3027585751,0,265032053,False,红专路,pedestrian,False,24.161,permissive,"LINESTRING (117.2634575 31.8396863, 117.2637127 31.8397008)",,,
3112589252,2705289533,0,265032053,False,红专路,pedestrian,True,48.921,permissive,"LINESTRING (117.2634575 31.8396863, 117.2629414 31.8396498)",,,
3112589252,3112589253,0,306371634,False,,footway,True,27.220999999999997,,"LINESTRING (117.2634575 31.8396863, 117.2634503 31.8397667, 117.2634357 31.8399304)",,,
3112589253,3112589249,0,306371634,False,,footway,True,35.581,,"LINESTRING (117.2634357 31.8399304, 117.2634062 31.8402494)",,,
3112589253,3027002422,0,306371635,False,,footway,True,16.532,,"LINESTRING (117.2634357 31.8399304, 117.2636105 31.8399376)",,,
3112589253,3112589252,0,306371634,False,,footway,False,27.220999999999997,,"LINESTRING (117.2634357 31.8399304, 117.2634503 31.8397667, 117.2634575 31.8396863)",,,
3112589258,3112589264,0,306371636,False,,footway,False,37.190999999999995,,"LINESTRING (117.262277 31.8403793, 117.2623226 31.8404158, 117.2623763 31.8404454, 117.262446 31.8404545, 117.2625131 31.8404477, 117.2625748 31.8404135, 117.2626096 31.840377)",,,
3112589258,3112589264,1,306371637,False,,footway,False,34.373,,"LINESTRING (117.262277 31.8403793, 117.2623387 31.8403451, 117.2624031 31.8403269, 117.2625077 31.8403269, 117.2626096 31.840377)",,,
3112589258,3027583724,0,306371636,False,,footway,True,62.94200000000001,,"LINESTRING (117.262277 31.8403793, 117.2621215 31.8403041, 117.2619498 31.8402517, 117.2618828 31.8402471, 117.2618962 31.8401241, 117.2618877 31.840046)",,,
3112589264,3112589267,0,306371636,False,,footway,False,34.524,,"LINESTRING (117.2626096 31.840377, 117.262674 31.8403087, 117.2627411 31.8402563, 117.2628911 31.840186)",,,
3112589264,3112589258,0,306371636,False,,footway,True,37.191,,"LINESTRING (117.2626096 31.840377, 117.2625748 31.8404135, 117.2625131 31.8404477, 117.262446 31.8404545, 117.2623763 31.8404454, 117.2623226 31.8404158, 117.262277 31.8403793)",,,
3112589264,3112589258,1,306371637,False,,footway,True,34.373000000000005,,"LINESTRING (117.2626096 31.840377, 117.2625077 31.8403269, 117.2624031 31.8403269, 117.2623387 31.8403451, 117.262277 31.8403793)",,,
3112589267,2705289521,0,265032055,False,郭沫若路,residential,False,11.036,permissive,"LINESTRING (117.2628911 31.840186, 117.2629009 31.8400871)",,,
3112589267,3112589246,0,265032055,False,郭沫若路,residential,True,18.769,permissive,"LINESTRING (117.2628911 31.840186, 117.2628745 31.8403542)",,,
3112589267,3112589264,0,306371636,False,,footway,True,34.524,,"LINESTRING (117.2628911 31.840186, 117.2627411 31.8402563, 117.262674 31.8403087, 117.2626096 31.840377)",,,
3112589845,2705289532,0,306371645,False,,service,True,126.89799999999998,,"LINESTRING (117.262033 31.8407712, 117.2625748 31.8407917, 117.2626123 31.8408168, 117.2625828 31.841211, 117.2625962 31.8412622, 117.2627183 31.8412702, 117.262799 31.8413261)",,,
3112601122,2705289522,0,268836529,False,勤奋路,service,False,40.408,permissive,"LINESTRING (117.2632775 31.8406208, 117.2628509 31.8405939)",,,
3112601122,3112589250,0,268836529,False,勤奋路,service,True,13.178,permissive,"LINESTRING (117.2632775 31.8406208, 117.2634167 31.8406287)",,,
3112601122,3112601124,0,306372988,False,,service,False,38.189,,"LINESTRING (117.2632775 31.8406208, 117.2632574 31.840876, 117.2632212 31.8409581)",,,
3112601124,3112601122,0,306372988,False,,service,True,38.189,,"LINESTRING (117.2632212 31.8409581, 117.2632574 31.840876, 117.2632775 31.8406208)",,,
3112601125,3114546343,0,268836529,False,勤奋路,service,False,8.762,permissive,"LINESTRING (117.2640837 31.8406642, 117.2639911 31.8406597)",,,
3112601125,2735666646,0,268836529,False,勤奋路,service,True,37.06,permissive,"LINESTRING (117.2640837 31.8406642, 117.2644754 31.840683)",,,
3112601125,3112601127,0,306372990,False,,service,False,40.754999999999995,,"LINESTRING (117.2640837 31.8406642, 117.264062 31.8409501, 117.2641036 31.8410219)",,,
3112601127,3112601125,0,306372990,False,,service,True,40.754999999999995,,"LINESTRING (117.2641036 31.8410219, 117.264062 31.8409501, 117.2640837 31.8406642)",,,
3112601128,3112601128,0,306372992,False,,service,False,142.869,,"LINESTRING (117.2652167 31.8419925, 117.2651913 31.8420894, 117.2651483 31.8421327, 117.2648117 31.8421144, 117.2647608 31.8420905, 117.264738 31.8420415, 117.264742 31.8419299, 117.2647755 31.8418535, 117.2648265 31.8418045, 117.2651886 31.8418273, 117.2652194 31.8418661, 117.2652194 31.8419435, 117.2652167 31.8419925)",,,
3112601128,3112601128,1,306372992,False,,service,True,142.869,,"LINESTRING (117.2652167 31.8419925, 117.2652194 31.8419435, 117.2652194 31.8418661, 117.2651886 31.8418273, 117.2648265 31.8418045, 117.2647755 31.8418535, 117.264742 31.8419299, 117.264738 31.8420415, 117.2647608 31.8420905, 117.2648117 31.8421144, 117.2651483 31.8421327, 117.2651913 31.8420894, 117.2652167 31.8419925)",,,
3112601128,3112603838,0,306372992,False,,service,False,19.412,,"LINESTRING (117.2652167 31.8419925, 117.2653187 31.8420073, 117.2654198 31.8420189)",,,
3112603838,3114546337,0,268206609,False,石榴园路,residential,False,24.381,permissive,"LINESTRING (117.2654198 31.8420189, 117.2654072 31.8422379)",,,
3112603838,3026597045,0,268206609,False,石榴园路,residential,True,46.98,permissive,"LINESTRING (117.2654198 31.8420189, 117.2654441 31.8415969)",,,
3112603838,3112601128,0,306372992,False,,service,True,19.412,,"LINESTRING (117.2654198 31.8420189, 117.2653187 31.8420073, 117.2652167 31.8419925)",,,
3112603847,3112603883,0,"[840891954, 306373005, 306372998]",False,,footway,"[False, True]",50.077,,"LINESTRING (117.2640507 31.8420524, 117.2641118 31.8420544, 117.2641646 31.8420615, 117.2641835 31.8420813, 117.2641955 31.8420888, 117.2642839 31.8420938, 117.2643718 31.8420552, 117.2644308 31.8420256, 117.2645035 31.8419504)",,,yes
3112603848,3112603859,0,"[306373000, 840891953, 306372996]",False,,footway,"[False, True]",21.490000000000002,,"LINESTRING (117.2640118 31.8420729, 117.2640051 31.8420905, 117.2639796 31.8421127, 117.2639374 31.8421212, 117.2639139 31.8421395, 117.263852 31.8421538, 117.26383 31.8421709)",,,yes
3112603859,3112603871,0,306373000,False,,footway,False,70.363,,"LINESTRING (117.26383 31.8421709, 117.2638461 31.8422432, 117.2637804 31.842307, 117.2637549 31.8423582, 117.2637388 31.8424106, 117.2637321 31.8424551, 117.2637321 31.842487, 117.2637429 31.8425109, 117.2637643 31.8425246, 117.2637657 31.8425405, 117.2637563 31.8425553, 117.2637201 31.842561, 117.2635149 31.8425405)",,,
3112603859,3112603848,0,"[306373000, 840891953, 306372996]",False,,footway,"[False, True]",21.49,,"LINESTRING (117.26383 31.8421709, 117.263852 31.8421538, 117.2639139 31.8421395, 117.2639374 31.8421212, 117.2639796 31.8421127, 117.2640051 31.8420905, 117.2640118 31.8420729)",,,yes
3112603859,3112603898,0,306373007,False,,footway,False,88.595,,"LINESTRING (117.26383 31.8421709, 117.2638139 31.8421566, 117.2637764 31.8421292, 117.2637522 31.8420951, 117.2637549 31.8420483, 117.2637764 31.8420005, 117.2637844 31.8419458, 117.2638113 31.8419071, 117.2638072 31.8418501, 117.2637885 31.8418057, 117.2637871 31.8417271, 117.2637764 31.8416712, 117.2637777 31.8416257, 117.2637469 31.8415699, 117.2636946 31.8415266, 117.2636075 31.8414783)",,,
3112603871,2936365052,0,264872432,False,玉泉北路,service,True,76.532,permissive,"LINESTRING (117.2635149 31.8425405, 117.2635745 31.8418541)",,,
3112603871,3112603859,0,306373000,False,,footway,True,70.363,,"LINESTRING (117.2635149 31.8425405, 117.2637201 31.842561, 117.2637563 31.8425553, 117.2637657 31.8425405, 117.2637643 31.8425246, 117.2637429 31.8425109, 117.2637321 31.842487, 117.2637321 31.8424551, 117.2637388 31.8424106, 117.2637549 31.8423582, 117.2637804 31.842307, 117.2638461 31.8422432, 117.26383 31.8421709)",,,
3112603871,2705289543,0,"[268206608, 478776411, 345670547, 478776412]",False,玉泉北路,residential,False,126.2,permissive,"LINESTRING (117.2635149 31.8425405, 117.2635095 31.8425994, 117.2635053 31.8426453, 117.2634979 31.8427261, 117.263549 31.8427969, 117.2644523 31.8429727, 117.2645187 31.8430273)",,,
3112603883,10583324151,0,265575543,False,天使路,service,False,54.04,permissive,"LINESTRING (117.2645035 31.8419504, 117.2644845 31.8423115, 117.2645375 31.8424276)",,,
3112603883,2708347216,0,265575543,False,天使路,service,True,58.186,permissive,"LINESTRING (117.2645035 31.8419504, 117.2645071 31.8418813, 117.2644362 31.8414312)",,,
3112603883,3112603847,0,"[840891954, 306373005, 306372998]",False,,footway,"[False, True]",50.077,,"LINESTRING (117.2645035 31.8419504, 117.2644308 31.8420256, 117.2643718 31.8420552, 117.2642839 31.8420938, 117.2641955 31.8420888, 117.2641835 31.8420813, 117.2641646 31.8420615, 117.2641118 31.8420544, 117.2640507 31.8420524)",,,yes
3112603898,2936365052,0,264872432,False,玉泉北路,service,False,41.903,permissive,"LINESTRING (117.2636075 31.8414783, 117.2635745 31.8418541)",,,
3112603898,2705289539,0,264872432,False,玉泉北路,service,True,11.507,permissive,"LINESTRING (117.2636075 31.8414783, 117.2636165 31.8413751)",,,
3112603898,3112603859,0,306373007,False,,footway,True,88.59499999999998,,"LINESTRING (117.2636075 31.8414783, 117.2636946 31.8415266, 117.2637469 31.8415699, 117.2637777 31.8416257, 117.2637764 31.8416712, 117.2637871 31.8417271, 117.2637885 31.8418057, 117.2638072 31.8418501, 117.2638113 31.8419071, 117.2637844 31.8419458, 117.2637764 31.8420005, 117.2637549 31.8420483, 117.2637522 31.8420951, 117.2637764 31.8421292, 117.2638139 31.8421566, 117.26383 31.8421709)",,,
3112611566,3112611567,0,265583821,False,天使路,pedestrian,False,17.182,permissive,"LINESTRING (117.2644952 31.8404519, 117.2645049 31.8402976)",,,
3112611566,2735666646,0,265583821,False,天使路,pedestrian,True,25.765,permissive,"LINESTRING (117.2644952 31.8404519, 117.2644754 31.840683)",,,
3112611566,3112611571,0,"[306373627, 306373630]",False,,footway,True,27.136,,"LINESTRING (117.2644952 31.8404519, 117.2645934 31.8404602, 117.2646009 31.8404528, 117.264603 31.840444, 117.264611 31.8403027)",,,
3112611567,10586958105,0,265583821,False,天使路,pedestrian,False,31.869,permissive,"LINESTRING (117.2645049 31.8402976, 117.2645229 31.8400114)",,,
3112611567,3112611566,0,265583821,False,天使路,pedestrian,True,17.182,permissive,"LINESTRING (117.2645049 31.8402976, 117.2644952 31.8404519)",,,
3112611567,3112611571,0,"[306373628, 306373631]",False,,footway,False,10.042,,"LINESTRING (117.2645049 31.8402976, 117.2645683 31.8403018, 117.2646018 31.8403027, 117.264611 31.8403027)",,,
3112611571,3112611566,0,"[306373627, 306373630]",False,,footway,False,27.136,,"LINESTRING (117.264611 31.8403027, 117.264603 31.840444, 117.2646009 31.8404528, 117.2645934 31.8404602, 117.2644952 31.8404519)",,,
3112611571,7842893290,0,306373631,False,,footway,False,8.739,,"LINESTRING (117.264611 31.8403027, 117.2646448 31.8403031, 117.2647035 31.840304)",,,
3112611571,3112611567,0,"[306373628, 306373631]",False,,footway,True,10.042,,"LINESTRING (117.264611 31.8403027, 117.2646018 31.8403027, 117.2645683 31.8403018, 117.2645049 31.8402976)",,,
3112611574,2936366192,0,290099139,False,,service,False,12.951,permissive,"LINESTRING (117.2648466 31.8398928, 117.264856 31.8397766)",,,
3112611574,3112611576,0,306373632,False,,footway,False,27.628,,"LINESTRING (117.2648466 31.8398928, 117.265139 31.8398871)",,,
3112611574,2768927314,0,306373632,False,,footway,True,15.495000000000001,,"LINESTRING (117.2648466 31.8398928, 117.2648416 31.8399646, 117.2648351 31.8400318)",,,
3112611576,2936366196,0,290099137,False,,service,False,4.364,permissive,"LINESTRING (117.265139 31.8398871, 117.2651188 31.8398518)",,,
3112611576,3112611574,0,306373632,False,,footway,True,27.628,,"LINESTRING (117.265139 31.8398871, 117.2648466 31.8398928)",,,
3112611576,3112611577,0,306373632,False,,footway,False,42.809,,"LINESTRING (117.265139 31.8398871, 117.2652288 31.8399315, 117.2655775 31.8399486)",,,
3112611577,3112611576,0,306373632,False,,footway,True,42.809,,"LINESTRING (117.2655775 31.8399486, 117.2652288 31.8399315, 117.265139 31.8398871)",,,
3114535077,3114535097,0,306495981,False,,service,False,14.334,,"LINESTRING (117.2664868 31.8394957, 117.2664989 31.8393672)",,,
3114535077,3114535079,0,306495983,False,,service,False,58.653,,"LINESTRING (117.2664868 31.8394957, 117.2658672 31.8394615)",,,
3114535077,2706849486,0,306495981,False,,service,True,20.262,,"LINESTRING (117.2664868 31.8394957, 117.2665351 31.8395025, 117.2665834 31.8395823, 117.2665973 31.8396318)",,,
3114535079,3114535077,0,306495983,False,,service,True,58.653,,"LINESTRING (117.2658672 31.8394615, 117.2664868 31.8394957)",,,
3114535092,3114535095,0,306495986,False,,service,False,44.676,,"LINESTRING (117.2668095 31.8395641, 117.266839 31.8391631)",,,
3114535092,3114535095,1,306495984,False,,service,True,74.935,,"LINESTRING (117.2668095 31.8395641, 117.2669677 31.8395641, 117.2669946 31.8395368, 117.2670187 31.8391882, 117.266839 31.8391631)",,,
3114535092,3114535096,0,306495984,False,,service,False,33.057,,"LINESTRING (117.2668095 31.8395641, 117.2666807 31.8395436, 117.2666271 31.8395208, 117.2666384 31.8393861)",,,
3114535095,3114535092,0,306495986,False,,service,True,44.676,,"LINESTRING (117.266839 31.8391631, 117.2668095 31.8395641)",,,
3114535095,3114535092,1,306495984,False,,service,False,74.935,,"LINESTRING (117.266839 31.8391631, 117.2670187 31.8391882, 117.2669946 31.8395368, 117.2669677 31.8395641, 117.2668095 31.8395641)",,,
3114535095,3114535096,0,306495984,False,,service,True,41.349000000000004,,"LINESTRING (117.266839 31.8391631, 117.2666566 31.8391699, 117.2666384 31.8393861)",,,
3114535096,3114535097,0,306495985,False,,service,False,13.344,,"LINESTRING (117.2666384 31.8393861, 117.2664989 31.8393672)",,,
3114535096,3114535095,0,306495984,False,,service,False,41.349000000000004,,"LINESTRING (117.2666384 31.8393861, 117.2666566 31.8391699, 117.266839 31.8391631)",,,
3114535096,3114535092,0,306495984,False,,service,True,33.057,,"LINESTRING (117.2666384 31.8393861, 117.2666271 31.8395208, 117.2666807 31.8395436, 117.2668095 31.8395641)",,,
3114535097,3114535077,0,306495981,False,,service,True,14.334,,"LINESTRING (117.2664989 31.8393672, 117.2664868 31.8394957)",,,
3114535097,3114535096,0,306495985,False,,service,True,13.344,,"LINESTRING (117.2664989 31.8393672, 117.2666384 31.8393861)",,,
3114535097,10583324243,0,306495981,False,,service,False,302.519,,"LINESTRING (117.2664989 31.8393672, 117.266527 31.8390445, 117.2665243 31.8381878, 117.2665243 31.8375224, 117.266527 31.8369573, 117.2661626 31.8369448)",,,
3114546337,3114546340,0,268206609,False,石榴园路,residential,False,25.338,permissive,"LINESTRING (117.2654072 31.8422379, 117.2653941 31.8424655)",,,
3114546337,3112603838,0,268206609,False,石榴园路,residential,True,24.381,permissive,"LINESTRING (117.2654072 31.8422379, 117.2654198 31.8420189)",,,
3114546337,3026597043,0,306496879,False,,service,False,51.514,,"LINESTRING (117.2654072 31.8422379, 117.2659514 31.842268)",,,
3114546339,3114546342,0,298742072,False,东二路,service,True,24.6,permissive,"LINESTRING (117.2665979 31.8422929, 117.266586 31.8425139)",,,
3114546339,3026597046,0,298742072,False,东二路,service,False,70.905,permissive,"LINESTRING (117.2665979 31.8422929, 117.266607 31.8421241, 117.2666369 31.8416561)",,,
3114546339,3026597042,0,306496880,False,,service,True,55.29,,"LINESTRING (117.2665979 31.8422929, 117.2661046 31.8422767, 117.2660134 31.8422845)",,,
3114546340,2896638824,0,268206609,False,石榴园路,residential,False,32.196,permissive,"LINESTRING (117.2653941 31.8424655, 117.2653774 31.8427547)",,,
3114546340,3114546337,0,268206609,False,石榴园路,residential,True,25.338,permissive,"LINESTRING (117.2653941 31.8424655, 117.2654072 31.8422379)",,,
3114546340,3114546341,0,306496881,False,,service,False,57.782,,"LINESTRING (117.2653941 31.8424655, 117.2660052 31.8424887)",,,
3114546341,3026597042,0,298742074,False,东一路,service,False,22.719,permissive,"LINESTRING (117.2660052 31.8424887, 117.2660134 31.8422845)",,,
3114546341,3664675488,0,298742074,False,东一路,service,True,25.056,permissive,"LINESTRING (117.2660052 31.8424887, 117.2659962 31.8427139)",,,
3114546341,3114546342,0,306496881,False,,service,False,54.934,,"LINESTRING (117.2660052 31.8424887, 117.266586 31.8425139)",,,
3114546341,3114546340,0,306496881,False,,service,True,57.782,,"LINESTRING (117.2660052 31.8424887, 117.2653941 31.8424655)",,,
3114546342,3114546339,0,298742072,False,东二路,service,False,24.6,permissive,"LINESTRING (117.266586 31.8425139, 117.2665979 31.8422929)",,,
3114546342,3114546341,0,306496881,False,,service,True,54.934,,"LINESTRING (117.266586 31.8425139, 117.2660052 31.8424887)",,,
3114546342,2706849493,0,298742072,False,东二路,service,True,23.842,permissive,"LINESTRING (117.266586 31.8425139, 117.2665802 31.8426208, 117.2666232 31.8427218)",,,
3114546343,2712228956,0,268836529,False,勤奋路,service,False,30.305,permissive,"LINESTRING (117.2639911 31.8406597, 117.2636708 31.8406443)",,,
3114546343,3112601125,0,268836529,False,勤奋路,service,True,8.762,permissive,"LINESTRING (117.2639911 31.8406597, 117.2640837 31.8406642)",,,
3114546343,3114546345,0,306496882,False,,footway,False,40.905,,"LINESTRING (117.2639911 31.8406597, 117.2640606 31.8402966)",,,
3114546344,2706839896,0,265032053,False,红专路,pedestrian,False,35.029,permissive,"LINESTRING (117.26417 31.8397281, 117.2645402 31.8397463)",,,
3114546344,3027585752,0,265032053,False,红专路,pedestrian,True,35.043,permissive,"LINESTRING (117.26417 31.8397281, 117.2637999 31.8397065)",,,
3114546344,3114546346,0,306496882,False,,footway,True,27.768,,"LINESTRING (117.26417 31.8397281, 117.2641222 31.8399745)",,,
3114546345,3114546346,0,306496882,False,,footway,False,36.286,,"LINESTRING (117.2640606 31.8402966, 117.2641222 31.8399745)",,,
3114546345,3114546343,0,306496882,False,,footway,True,40.905,,"LINESTRING (117.2640606 31.8402966, 117.2639911 31.8406597)",,,
3114546345,3114546360,0,306496883,False,,footway,True,25.67,,"LINESTRING (117.2640606 31.8402966, 117.2637907 31.8402697)",,,
3114546346,3114546344,0,306496882,False,,footway,False,27.768,,"LINESTRING (117.2641222 31.8399745, 117.26417 31.8397281)",,,
3114546346,3114546345,0,306496882,False,,footway,True,36.286,,"LINESTRING (117.2641222 31.8399745, 117.2640606 31.8402966)",,,
3114546346,3114546364,0,306496884,False,,footway,True,25.538,,"LINESTRING (117.2641222 31.8399745, 117.2638526 31.8399574)",,,
3114546360,3114546345,0,306496883,False,,footway,False,25.67,,"LINESTRING (117.2637907 31.8402697, 117.2640606 31.8402966)",,,
3114546364,3114546346,0,306496884,False,,footway,False,25.538,,"LINESTRING (117.2638526 31.8399574, 117.2641222 31.8399745)",,,
3114546369,3027585752,0,265032053,False,红专路,pedestrian,False,4.216,permissive,"LINESTRING (117.2637554 31.8397036, 117.2637999 31.8397065)",,,
3114546369,3027585752,1,298812611,False,,pedestrian,False,4.216,,"LINESTRING (117.2637554 31.8397036, 117.2637999 31.8397065)",,,
3114546369,3027585751,0,265032053,False,红专路,pedestrian,True,4.046,permissive,"LINESTRING (117.2637554 31.8397036, 117.2637127 31.8397008)",,,
3114546369,3027585751,1,298812611,False,,pedestrian,True,4.046,,"LINESTRING (117.2637554 31.8397036, 117.2637127 31.8397008)",,,
3114546369,3114546370,0,306496886,False,,pedestrian,False,30.707,,"LINESTRING (117.2637554 31.8397036, 117.2637838 31.8394285)",,,
3114546370,3114546369,0,306496886,False,,pedestrian,True,30.707,,"LINESTRING (117.2637838 31.8394285, 117.2637554 31.8397036)",,,
3139668515,2705289518,0,270792805,False,中直路,residential,True,9.023,permissive,"LINESTRING (117.2617278 31.8401199, 117.2616357 31.8401414)",,,
3139668515,3139668516,0,308701261,False,,service,False,24.847,,"LINESTRING (117.2617278 31.8401199, 117.2617494 31.8398972)",,,
3139668515,3027583724,0,270792805,False,中直路,residential,False,17.282,permissive,"LINESTRING (117.2617278 31.8401199, 117.2617558 31.8401134, 117.2618877 31.840046)",,,
3139668516,3139668515,0,308701261,False,,service,True,24.847,,"LINESTRING (117.2617494 31.8398972, 117.2617278 31.8401199)",,,
3139668516,3139668520,0,"[308701266, 308701261]",False,,"['footway', 'service']",False,118.24700000000001,,"LINESTRING (117.2617494 31.8398972, 117.261217 31.8398607, 117.2611311 31.839724, 117.2611391 31.8396204, 117.2611526 31.8394471, 117.2611754 31.8393514, 117.2612129 31.8392785)",,,
3139668516,2712228922,0,"[308701268, 365518967]",False,,"['path', 'service']","[False, True]",91.32499999999999,,"LINESTRING (117.2617494 31.8398972, 117.2617861 31.8397067, 117.2614247 31.839646, 117.2614463 31.8394642, 117.2614597 31.8393321)",,0.5,
3139668520,3139668522,0,265575541,False,,service,False,11.947,permissive,"LINESTRING (117.2612129 31.8392785, 117.2611083 31.8392181)",,,
3139668520,2712228922,0,265575541,False,,service,True,24.134,permissive,"LINESTRING (117.2612129 31.8392785, 117.261331 31.8393127, 117.2614597 31.8393321)",,,
3139668520,3139668516,0,"[308701266, 308701261]",False,,"['footway', 'service']",True,118.247,,"LINESTRING (117.2612129 31.8392785, 117.2611754 31.8393514, 117.2611526 31.8394471, 117.2611391 31.8396204, 117.2611311 31.839724, 117.261217 31.8398607, 117.2617494 31.8398972)",,,
3139668522,3139668520,0,265575541,False,,service,True,11.947,permissive,"LINESTRING (117.2611083 31.8392181, 117.2612129 31.8392785)",,,
3139668525,2706839905,0,308701271,False,,footway,True,168.013,,"LINESTRING (117.2619159 31.8392271, 117.2620616 31.8377212)",,,
3139668525,2712228922,0,265575541,False,,service,False,44.711,permissive,"LINESTRING (117.2619159 31.8392271, 117.2615313 31.8393236, 117.2614597 31.8393321)",,,
3139668525,2705289534,0,265575541,False,,service,True,106.51400000000001,permissive,"LINESTRING (117.2619159 31.8392271, 117.262083 31.8391851, 117.2622042 31.8391318, 117.2622847 31.83906, 117.2629836 31.839095)",,,
3290374839,3026597044,0,298742074,False,东一路,service,False,80.549,permissive,"LINESTRING (117.2660191 31.8416254, 117.2660952 31.8409039)",,,
3290374839,3026597046,0,298742075,False,,service,False,58.458,permissive,"LINESTRING (117.2660191 31.8416254, 117.2666369 31.8416561)",,,
3290374839,3026597045,0,298742075,False,,service,True,54.408,permissive,"LINESTRING (117.2660191 31.8416254, 117.2654441 31.8415969)",,,
3290374839,3026597043,0,298742074,False,东一路,service,True,71.74,permissive,"LINESTRING (117.2660191 31.8416254, 117.2659929 31.8418739, 117.2659514 31.842268)",,,
3313384352,2705289522,0,"[265032056, 264872429]",False,,residential,True,126.75699999999999,permissive,"LINESTRING (117.2615383 31.8403883, 117.261645 31.840384, 117.2618814 31.8404134, 117.2620647 31.8404721, 117.2623011 31.840524, 117.2624551 31.8405488, 117.2628509 31.8405939)",yes,,
