u,v,key,osmid,oneway,name,highway,reversed,length,maxspeed,access,geometry,service,junction
1984469018,1684951046,0,192257614,False,,service,True,23.161,5,permissive,"LINESTRING (118.7729093 32.0585227, 118.7728893 32.0587303)",,
1984469028,1984469030,0,187809830,False,,footway,True,44.428,,,"LINESTRING (118.772073 32.0588134, 118.7725443 32.0588234)",,
1984469030,1984469035,0,187809826,False,,footway,False,4.527,,,"LINESTRING (118.7725443 32.0588234, 118.772543 32.0588641)",,
1984469030,1984469028,0,187809830,False,,footway,False,44.428,,,"LINESTRING (118.7725443 32.0588234, 118.772073 32.0588134)",,
1984469030,1984469032,0,187809830,False,,footway,True,10.897,,,"LINESTRING (118.7725443 32.0588234, 118.7726599 32.0588258)",,
1984469030,2024986330,0,187809826,False,,footway,True,15.735,,,"LINESTRING (118.7725443 32.0588234, 118.7725908 32.0587586, 118.7726626 32.0587339)",,
1984469032,2024986330,0,187809828,False,,footway,False,10.222,,,"LINESTRING (118.7726599 32.0588258, 118.7726626 32.0587339)",,
1984469032,1984469030,0,187809830,False,,footway,False,10.897,,,"LINESTRING (118.7726599 32.0588258, 118.7725443 32.0588234)",,
1984469032,1984469033,0,187809830,False,,footway,True,20.71,,,"LINESTRING (118.7726599 32.0588258, 118.7728796 32.0588304)",,
1984469033,1984469032,0,187809830,False,,footway,False,20.71,,,"LINESTRING (118.7728796 32.0588304, 118.7726599 32.0588258)",,
1984469033,1684951046,0,192257614,False,,service,False,11.168,5,permissive,"LINESTRING (118.7728796 32.0588304, 118.7728893 32.0587303)",,
1984469033,1984584742,0,192257614,False,,service,True,27.671,5,permissive,"LINESTRING (118.7728796 32.0588304, 118.7727854 32.0590661)",,
1984469035,1984469030,0,187809826,False,,footway,True,4.527,,,"LINESTRING (118.772543 32.0588641, 118.7725443 32.0588234)",,
1984514216,1984514219,0,187812261,False,,footway,True,4.666,,,"LINESTRING (118.7757739 32.0524126, 118.7757712 32.0524545)",,
1984514219,1984514216,0,187812261,False,,footway,False,4.666,,,"LINESTRING (118.7757712 32.0524545, 118.7757739 32.0524126)",,
1984514219,1984514224,0,187812262,False,,footway,False,8.19,,,"LINESTRING (118.7757712 32.0524545, 118.7758349 32.0525046)",,
1984514219,1984514220,0,187812262,False,,footway,True,9.409,,,"LINESTRING (118.7757712 32.0524545, 118.7756714 32.0524568)",,
1984514220,1684982491,0,156231213,False,,service,False,7.946,10,permissive,"LINESTRING (118.7756714 32.0524568, 118.7756748 32.0523854)",parking_aisle,
1984514220,1155818426,0,156231213,False,,service,True,34.131,10,permissive,"LINESTRING (118.7756714 32.0524568, 118.775657 32.0527635)",parking_aisle,
1984514220,1984514219,0,187812262,False,,footway,False,9.409,,,"LINESTRING (118.7756714 32.0524568, 118.7757712 32.0524545)",,
1984514224,1984514219,0,187812262,False,,footway,True,8.19,,,"LINESTRING (118.7758349 32.0525046, 118.7757712 32.0524545)",,
1984584675,1683882129,0,156085174,False,,service,True,71.325,10,permissive,"LINESTRING (118.7775679 32.0548259, 118.7768245 32.0547056)",,
1984584675,1984584689,0,187815913,False,,footway,False,35.802,,,"LINESTRING (118.7775679 32.0548259, 118.7775034 32.0551432)",,
1984584675,1683882125,0,187815913,False,,footway,True,102.262,,,"LINESTRING (118.7775679 32.0548259, 118.7776219 32.0545622, 118.7768603 32.0544701)",,
1984584689,1683871043,0,99978633,False,,service,False,69.7,10,permissive,"LINESTRING (118.7775034 32.0551432, 118.7767719 32.0550508)",,
1984584689,1984584675,0,187815913,False,,footway,True,35.802,,,"LINESTRING (118.7775034 32.0551432, 118.7775679 32.0548259)",,
1984584689,1155818396,0,187815913,False,,footway,False,108.787,,,"LINESTRING (118.7775034 32.0551432, 118.7774288 32.055505, 118.776719 32.0553978)",,
1984584706,1984584708,0,187815909,False,,service,True,10.498,,,"LINESTRING (118.7713988 32.0566072, 118.7714004 32.0567016)",driveway,
1984584708,1984584710,0,187815906,False,,service,False,45.769,,,"LINESTRING (118.7714004 32.0567016, 118.7709149 32.0567124)",driveway,
1984584708,1984584706,0,187815909,False,,service,False,10.498,,,"LINESTRING (118.7714004 32.0567016, 118.7713988 32.0566072)",driveway,
1984584708,1984584717,0,187815909,False,,service,True,14.546,,,"LINESTRING (118.7714004 32.0567016, 118.7714027 32.0568324)",driveway,
1984584710,1984584708,0,187815906,False,,service,True,45.769,,,"LINESTRING (118.7709149 32.0567124, 118.7714004 32.0567016)",driveway,
1984584711,1984584717,0,187815912,False,,service,False,38.661,,,"LINESTRING (118.7717968 32.056808, 118.7717281 32.0568075, 118.7714167 32.0568098, 118.7714027 32.0568324)",driveway,
1984584717,1984584708,0,187815909,False,,service,False,14.546,,,"LINESTRING (118.7714027 32.0568324, 118.7714004 32.0567016)",driveway,
1984584717,1984584721,0,187815912,False,,service,False,9.965,,,"LINESTRING (118.7714027 32.0568324, 118.7713901 32.0568526, 118.7713187 32.0568808)",driveway,
1984584717,1984584711,0,187815912,False,,service,True,38.661,,,"LINESTRING (118.7714027 32.0568324, 118.7714167 32.0568098, 118.7717281 32.0568075, 118.7717968 32.056808)",driveway,
1984584721,1684824362,0,156205176,False,,service,False,60.778999999999996,,,"LINESTRING (118.7713187 32.0568808, 118.7716293 32.0568857, 118.7716247 32.0570954, 118.7715379 32.0570941)",driveway,
1984584721,1684824430,0,156205176,False,,service,True,95.84,,,"LINESTRING (118.7713187 32.0568808, 118.7707098 32.0568713, 118.7707022 32.057217)",driveway,
1984584721,1984584717,0,187815912,False,,service,True,9.965,,,"LINESTRING (118.7713187 32.0568808, 118.7713901 32.0568526, 118.7714027 32.0568324)",driveway,
1984584723,1984584726,0,187815908,False,,service,True,27.447,,,"LINESTRING (118.7727606 32.0573907, 118.7727559 32.0576375)",driveway,
1984584725,1984584726,0,187815903,False,,service,False,34.374,,,"LINESTRING (118.7723912 32.0576325, 118.7727559 32.0576375)",driveway,
1984584726,1984584725,0,187815903,False,,service,True,34.374,,,"LINESTRING (118.7727559 32.0576375, 118.7723912 32.0576325)",driveway,
1984584726,1984584723,0,187815908,False,,service,False,27.447,,,"LINESTRING (118.7727559 32.0576375, 118.7727606 32.0573907)",driveway,
1984584726,1984584729,0,187815908,False,,service,True,28.058,,,"LINESTRING (118.7727559 32.0576375, 118.7727511 32.0578898)",driveway,
1984584729,1683601249,0,156050906,False,南秀村,residential,False,18.019,,,"LINESTRING (118.7727511 32.0578898, 118.7729423 32.057889)",alley,
1984584729,1984584726,0,187815908,False,,service,False,28.058,,,"LINESTRING (118.7727511 32.0578898, 118.7727559 32.0576375)",driveway,
1984584729,1683601266,0,156050906,False,南秀村,residential,True,84.401,,,"LINESTRING (118.7727511 32.0578898, 118.7721527 32.057892, 118.7718555 32.0578905)",alley,
1984584735,1683601266,0,156066596,False,金银街,residential,False,65.629,,,"LINESTRING (118.7718897 32.05848, 118.7718555 32.0578905)",,
1984584735,2024911761,0,156066596,False,金银街,residential,True,95.585,,,"LINESTRING (118.7718897 32.05848, 118.7717047 32.0593252)",,
1984584735,2024911737,0,187815911,False,,service,False,13.983,,,"LINESTRING (118.7718897 32.05848, 118.7717415 32.0584739)",driveway,
1984584738,1683685567,0,156066597,False,,service,False,83.928,,,"LINESTRING (118.7708233 32.0585306, 118.7708237 32.0584426, 118.7708844 32.0577778)",,
1984584738,1984584744,0,156066597,False,,service,True,62.625,,,"LINESTRING (118.7708233 32.0585306, 118.7708214 32.0589751, 118.7708043 32.0590929)",,
1984584738,2024911737,0,187815911,False,,service,True,90.842,,,"LINESTRING (118.7708233 32.0585306, 118.7711761 32.058529, 118.7712158 32.0584836, 118.7712416 32.0584534, 118.7717415 32.0584739)",driveway,
1984584742,1984469033,0,192257614,False,,service,False,27.671,5,permissive,"LINESTRING (118.7727854 32.0590661, 118.7728796 32.0588304)",,
1984584742,1030354727,0,192257614,False,,service,True,86.532,5,permissive,"LINESTRING (118.7727854 32.0590661, 118.7727833 32.0598443)",,
1984584742,1984584757,0,187815914,False,,footway,False,84.24000000000001,,,"LINESTRING (118.7727854 32.0590661, 118.7722684 32.0590749, 118.7722473 32.0591355, 118.7722039 32.0591581, 118.7721211 32.0592437, 118.7720917 32.059277, 118.772092 32.0593377)",,
1984584744,1984584746,0,187815907,False,,footway,False,8.981,,,"LINESTRING (118.7708043 32.0590929, 118.7708996 32.0590938)",,
1984584744,1984584738,0,156066597,False,,service,False,62.625,,,"LINESTRING (118.7708043 32.0590929, 118.7708214 32.0589751, 118.7708233 32.0585306)",,
1984584744,1984584761,0,156066597,False,,service,True,37.653,,,"LINESTRING (118.7708043 32.0590929, 118.77077 32.0593294, 118.7707457 32.0594276)",,
1984584746,1984584744,0,187815907,False,,footway,True,8.981,,,"LINESTRING (118.7708996 32.0590938, 118.7708043 32.0590929)",,
1984584755,1984584757,0,187815910,False,,footway,False,26.514,,,"LINESTRING (118.7718109 32.0593276, 118.772092 32.0593377)",,
1984584755,2024911761,0,191930711,False,,footway,False,10.012,,,"LINESTRING (118.7718109 32.0593276, 118.7717047 32.0593252)",,
1984584755,1984584769,0,187815910,False,,footway,True,87.74000000000001,,,"LINESTRING (118.7718109 32.0593276, 118.7717642 32.0596585, 118.7717613 32.0601143)",,
1984584757,1984584755,0,187815910,False,,footway,True,26.514,,,"LINESTRING (118.772092 32.0593377, 118.7718109 32.0593276)",,
1984584757,1984584770,0,187815914,False,,footway,False,86.377,,,"LINESTRING (118.772092 32.0593377, 118.7720959 32.0601145)",,
1984584757,1984584742,0,187815914,False,,footway,True,84.24000000000001,,,"LINESTRING (118.772092 32.0593377, 118.7720917 32.059277, 118.7721211 32.0592437, 118.7722039 32.0591581, 118.7722473 32.0591355, 118.7722684 32.0590749, 118.7727854 32.0590661)",,
1984584759,1984584761,0,187815905,False,,footway,True,14.911,,,"LINESTRING (118.7709039 32.059425, 118.7707457 32.0594276)",,
1984584761,1984584766,0,156066597,False,,service,True,13.214,,,"LINESTRING (118.7707457 32.0594276, 118.7707169 32.0595439)",,
1984584761,1984584759,0,187815905,False,,footway,False,14.911,,,"LINESTRING (118.7707457 32.0594276, 118.7709039 32.059425)",,
1984584761,1984584744,0,156066597,False,,service,False,37.653,,,"LINESTRING (118.7707457 32.0594276, 118.77077 32.0593294, 118.7708043 32.0590929)",,
1984584766,1984584761,0,156066597,False,,service,False,13.214,,,"LINESTRING (118.7707169 32.0595439, 118.7707457 32.0594276)",,
1984584766,1683685649,0,156066597,False,,service,True,24.812,,,"LINESTRING (118.7707169 32.0595439, 118.7706629 32.0597623)",,
1984584766,1984584767,0,187815904,False,,footway,False,17.784,,,"LINESTRING (118.7707169 32.0595439, 118.7709055 32.0595494)",,
1984584767,1984584766,0,187815904,False,,footway,True,17.784,,,"LINESTRING (118.7709055 32.0595494, 118.7707169 32.0595439)",,
1984584769,1984584770,0,191930709,False,,service,False,31.532,10,permissive,"LINESTRING (118.7717613 32.0601143, 118.7720959 32.0601145)",,
1984584769,1984584755,0,187815910,False,,footway,False,87.74000000000001,,,"LINESTRING (118.7717613 32.0601143, 118.7717642 32.0596585, 118.7718109 32.0593276)",,
1984584769,1030354718,0,191930709,False,,service,True,15.474,10,permissive,"LINESTRING (118.7717613 32.0601143, 118.7716821 32.0601142, 118.7715971 32.0601141)",,
1984584770,1984584757,0,187815914,False,,footway,True,86.377,,,"LINESTRING (118.7720959 32.0601145, 118.772092 32.0593377)",,
1984584770,1686027134,0,191930709,False,,service,False,9.461,10,permissive,"LINESTRING (118.7720959 32.0601145, 118.7721963 32.0601146)",,
1984584770,1984584769,0,191930709,False,,service,True,31.532,10,permissive,"LINESTRING (118.7720959 32.0601145, 118.7717613 32.0601143)",,
1984623655,1984623660,0,187817179,False,,service,False,6.537,,,"LINESTRING (118.7706663 32.0598468, 118.7706702 32.0599055)",driveway,
1984623655,1683685649,0,187817180,False,,service,False,9.401,,,"LINESTRING (118.7706663 32.0598468, 118.7706629 32.0597623)",driveway,
1984623655,1984623673,0,187817179,False,,service,True,168.017,,,"LINESTRING (118.7706663 32.0598468, 118.7700118 32.0598948, 118.7700515 32.060269, 118.7700702 32.0602961, 118.7701302 32.0603136, 118.7707101 32.0602703)",driveway,
1984623660,1984623673,0,187817179,False,,service,False,40.738,,,"LINESTRING (118.7706702 32.0599055, 118.7707101 32.0602703)",driveway,
1984623660,1984623655,0,187817179,False,,service,True,6.537,,,"LINESTRING (118.7706702 32.0599055, 118.7706663 32.0598468)",driveway,
1984623660,1984623671,0,187817181,False,,service,True,96.315,,,"LINESTRING (118.7706702 32.0599055, 118.771364 32.0598773, 118.7714278 32.0599044, 118.7714522 32.0599616, 118.7714769 32.0601164)",driveway,
1984623671,1030354718,0,88778550,False,,service,False,11.33,,,"LINESTRING (118.7714769 32.0601164, 118.771537 32.0601152, 118.7715971 32.0601141)",,
1984623671,1984623660,0,187817181,False,,service,False,96.315,,,"LINESTRING (118.7714769 32.0601164, 118.7714522 32.0599616, 118.7714278 32.0599044, 118.771364 32.0598773, 118.7706702 32.0599055)",driveway,
1984623671,1984623682,0,187817181,False,,service,True,119.042,,,"LINESTRING (118.7714769 32.0601164, 118.7715347 32.0604782, 118.7715103 32.0605243, 118.7714785 32.0605386, 118.770745 32.0605978)",driveway,
1984623673,1984623682,0,187817179,False,,service,False,36.565,,,"LINESTRING (118.7707101 32.0602703, 118.770745 32.0605978)",driveway,
1984623673,1984623660,0,187817179,False,,service,True,40.738,,,"LINESTRING (118.7707101 32.0602703, 118.7706702 32.0599055)",driveway,
1984623673,1984623655,0,187817179,False,,service,False,168.017,,,"LINESTRING (118.7707101 32.0602703, 118.7701302 32.0603136, 118.7700702 32.0602961, 118.7700515 32.060269, 118.7700118 32.0598948, 118.7706663 32.0598468)",driveway,
1984623682,1984623673,0,187817179,False,,service,True,36.565,,,"LINESTRING (118.770745 32.0605978, 118.7707101 32.0602703)",driveway,
1984623682,1984623684,0,187817179,False,,service,False,72.022,,,"LINESTRING (118.770745 32.0605978, 118.7707695 32.0608279, 118.7702809 32.0608743)",driveway,
1984623682,1984623671,0,187817181,False,,service,False,119.042,,,"LINESTRING (118.770745 32.0605978, 118.7714785 32.0605386, 118.7715103 32.0605243, 118.7715347 32.0604782, 118.7714769 32.0601164)",driveway,
1984623684,1984623682,0,187817179,False,,service,True,72.022,,,"LINESTRING (118.7702809 32.0608743, 118.7707695 32.0608279, 118.770745 32.0605978)",driveway,
1985403049,1684918716,0,156220849,False,,footway,False,31.984,,,"LINESTRING (118.7747044 32.056143, 118.7747447 32.0558574)",,
1985403049,1684918717,0,156220849,False,,footway,True,35.914,,,"LINESTRING (118.7747044 32.056143, 118.7746592 32.0564637)",,
1985403049,1984421596,0,187900723,False,,footway,True,43.61,,,"LINESTRING (118.7747044 32.056143, 118.7751525 32.0560451)",,
1985866068,1155818442,0,187814573,False,,service,False,23.864,10,permissive,"LINESTRING (118.7766541 32.0528132, 118.7764026 32.0527883)",,
1985866068,1155818387,0,187814573,False,,service,True,42.877,10,permissive,"LINESTRING (118.7766541 32.0528132, 118.777106 32.0528578)",,
1985866068,1699099703,0,157652883,False,,footway,False,58.881,,,"LINESTRING (118.7766541 32.0528132, 118.7766744 32.0526714, 118.7771273 32.0527181)",,
1985866070,1155818442,0,156085177,False,,steps,True,10.694,,,"LINESTRING (118.7763857 32.0528834, 118.7764026 32.0527883)",,
1985873498,1155818401,0,156085162,False,,service,False,61.333,10,permissive,"LINESTRING (118.7777057 32.0532283, 118.7770615 32.05315)",,
1985873498,1985873500,0,187954200,False,,footway,True,35.615,,,"LINESTRING (118.7777057 32.0532283, 118.7776477 32.0535448)",,
1985873498,1683882090,0,156085162,False,,service,True,41.617999999999995,10,permissive,"LINESTRING (118.7777057 32.0532283, 118.7777982 32.0532395, 118.7778492 32.0529476)",,
1985873500,1686024190,0,156343489,False,,service,False,3.299,10,permissive,"LINESTRING (118.7776477 32.0535448, 118.7776824 32.0535487)",,
1985873500,1686024187,0,156343489,False,,service,True,23.73,10,permissive,"LINESTRING (118.7776477 32.0535448, 118.7773981 32.0535167)",,
1985873500,1985873498,0,187954200,False,,footway,False,35.615,,,"LINESTRING (118.7776477 32.0535448, 118.7777057 32.0532283)",,
1985873507,1683870998,0,99978633,False,,service,False,22.852,10,permissive,"LINESTRING (118.7762715 32.0549897, 118.7760315 32.0549604)",,
1985873507,1683871043,0,99978633,False,,service,True,47.646,10,permissive,"LINESTRING (118.7762715 32.0549897, 118.7767719 32.0550508)",,
1985873507,1985873517,0,187954201,False,,footway,True,17.741,,,"LINESTRING (118.7762715 32.0549897, 118.7762422 32.0551473)",,
1985873517,1985873507,0,187954201,False,,footway,False,17.741,,,"LINESTRING (118.7762422 32.0551473, 118.7762715 32.0549897)",,
1997461849,1167714386,0,101149967,False,,steps,False,11.164,,,"LINESTRING (118.7762879 32.0593684, 118.7761711 32.0593516)",,
1997461854,1684901858,0,187808010,False,,service,True,28.847,10,permissive,"LINESTRING (118.7743904 32.0594062, 118.7744304 32.059149)",,
1997461854,1684918724,0,187808010,False,,service,False,95.759,10,permissive,"LINESTRING (118.7743904 32.0594062, 118.7743185 32.0598685, 118.7738526 32.0598632)",,
1997461854,1997461863,0,189100260,False,,footway,False,132.687,,,"LINESTRING (118.7743904 32.0594062, 118.7746856 32.0594314, 118.7750563 32.059515, 118.7749104 32.0601192)",,
1997461863,1997461854,0,189100260,False,,footway,True,132.687,,,"LINESTRING (118.7749104 32.0601192, 118.7750563 32.059515, 118.7746856 32.0594314, 118.7743904 32.0594062)",,
2024911728,1683871195,0,88779378,False,金大路,footway,False,25.824,,,"LINESTRING (118.7759809 32.0575886, 118.776018 32.0573585)",,
2024911728,1030357729,0,88779378,False,金大路,footway,True,23.511,,,"LINESTRING (118.7759809 32.0575886, 118.7759472 32.0577981)",,
2024911728,1984452109,0,187808006,False,,footway,False,35.946,,,"LINESTRING (118.7759809 32.0575886, 118.7763586 32.0576337)",,
2024911737,1984584735,0,187815911,False,,service,True,13.983,,,"LINESTRING (118.7717415 32.0584739, 118.7718897 32.05848)",driveway,
2024911737,1984584738,0,187815911,False,,service,False,90.842,,,"LINESTRING (118.7717415 32.0584739, 118.7712416 32.0584534, 118.7712158 32.0584836, 118.7711761 32.058529, 118.7708233 32.0585306)",driveway,
2024911737,2024911760,0,191930710,False,,footway,False,95.877,,,"LINESTRING (118.7717415 32.0584739, 118.7717274 32.0588225, 118.7715902 32.0593226)",,
2024911759,2024911760,0,191930711,False,,footway,True,31.468,,,"LINESTRING (118.7712564 32.059315, 118.7715902 32.0593226)",,
2024911760,2024911759,0,191930711,False,,footway,False,31.468,,,"LINESTRING (118.7715902 32.0593226, 118.7712564 32.059315)",,
2024911760,2024911761,0,191930711,False,,footway,True,10.794,,,"LINESTRING (118.7715902 32.0593226, 118.7717047 32.0593252)",,
2024911760,2024911737,0,191930710,False,,footway,True,95.877,,,"LINESTRING (118.7715902 32.0593226, 118.7717274 32.0588225, 118.7717415 32.0584739)",,
2024911761,1984584735,0,156066596,False,金银街,residential,False,95.585,,,"LINESTRING (118.7717047 32.0593252, 118.7718897 32.05848)",,
2024911761,1683685632,0,156066596,False,金银街,residential,True,47.536,,,"LINESTRING (118.7717047 32.0593252, 118.7716046 32.0597442)",,
2024911761,2024911760,0,191930711,False,,footway,False,10.794,,,"LINESTRING (118.7717047 32.0593252, 118.7715902 32.0593226)",,
2024911761,1984584755,0,191930711,False,,footway,True,10.012,,,"LINESTRING (118.7717047 32.0593252, 118.7718109 32.0593276)",,
2024932748,2024932749,0,191934368,False,,footway,True,6.132,,,"LINESTRING (118.7770616 32.0568204, 118.7771264 32.0568254)",,
2024932749,1983392602,0,187708733,False,,service,False,29.763,10,permissive,"LINESTRING (118.7771264 32.0568254, 118.7771717 32.0565605)",,
2024932749,1983392604,0,187708733,False,,service,True,49.134,10,permissive,"LINESTRING (118.7771264 32.0568254, 118.7770516 32.0572627)",,
2024932749,2024932748,0,191934368,False,,footway,False,6.132,,,"LINESTRING (118.7771264 32.0568254, 118.7770616 32.0568204)",,
2024986325,1155818426,0,187814573,False,,service,False,8.571,10,permissive,"LINESTRING (118.7757446 32.0527428, 118.775657 32.0527635)",,
2024986325,2024986326,0,191939406,False,,service,False,27.216,10,permissive,"LINESTRING (118.7757446 32.0527428, 118.7757204 32.0529867)",parking_aisle,
2024986325,1155818442,0,187814573,False,,service,True,62.602,10,permissive,"LINESTRING (118.7757446 32.0527428, 118.7758029 32.0527291, 118.7764026 32.0527883)",,
2024986326,1155818444,0,156085162,False,,service,False,8.873,10,permissive,"LINESTRING (118.7757204 32.0529867, 118.7756272 32.0529754)",,
2024986326,1686024144,0,156085162,False,,service,True,11.273,10,permissive,"LINESTRING (118.7757204 32.0529867, 118.7758388 32.0530011)",,
2024986326,2024986325,0,191939406,False,,service,True,27.216,10,permissive,"LINESTRING (118.7757204 32.0529867, 118.7757446 32.0527428)",parking_aisle,
2024986330,1984469016,0,187809828,False,,footway,False,24.048,,,"LINESTRING (118.7726626 32.0587339, 118.7726689 32.0585177)",,
2024986330,1984469032,0,187809828,False,,footway,True,10.222,,,"LINESTRING (118.7726626 32.0587339, 118.7726599 32.0588258)",,
2024986330,1984469030,0,187809826,False,,footway,False,15.735,,,"LINESTRING (118.7726626 32.0587339, 118.7725908 32.0587586, 118.7725443 32.0588234)",,
2515885297,1683685593,0,156066578,False,,footway,False,33.265,,,"LINESTRING (118.7750362 32.0579508, 118.7749867 32.058247)",,
2515885297,1984452118,0,156085175,False,,footway,False,38.94,,,"LINESTRING (118.7750362 32.0579508, 118.7746269 32.0579028)",,
2515885297,1984452120,0,156085175,False,,footway,True,62.921,,,"LINESTRING (118.7750362 32.0579508, 118.7756971 32.0580312)",,
2515885297,1030350299,0,"[156066577, 156066578, 156066583]",False,中央大道,footway,True,28.839,,,"LINESTRING (118.7750362 32.0579508, 118.7750405 32.0579249, 118.7750632 32.0577891, 118.7750791 32.057694)",,
4712672737,1684824525,0,156205183,False,,service,False,6.883,,,"LINESTRING (118.7715541 32.057331, 118.7715532 32.0573929)",driveway,
4712672738,1684824527,0,156205193,False,,service,False,6.962,,,"LINESTRING (118.7717104 32.0573327, 118.771709 32.0573953)",driveway,
4725237257,1155818430,0,156085155,False,,service,True,70.011,10,permissive,"LINESTRING (118.7745749 32.0549248, 118.7745827 32.0548772, 118.7744996 32.054869, 118.7745124 32.0547725, 118.7749381 32.0548173, 118.7749893 32.0548421)",,
10806750264,1684918724,0,156220850,False,,service,False,36.94,10,permissive,"LINESTRING (118.7738356 32.0601951, 118.7738526 32.0598632)",,
10806750264,1684918726,0,156220850,False,,service,True,57.059,10,permissive,"LINESTRING (118.7738356 32.0601951, 118.7738104 32.0607078)",,
10806750264,10806750269,0,"[1161981173, 1161981174]",False,,footway,True,44.264,,,"LINESTRING (118.7738356 32.0601951, 118.7735546 32.0601939, 118.7733659 32.0601932)",,
10806750267,1030354668,0,1161981175,False,,service,True,9.045,,,"LINESTRING (118.7728758 32.0601397, 118.7727832 32.0601183)",,
10806750267,1684918727,0,1161981177,False,,service,False,62.885,,,"LINESTRING (118.7728758 32.0601397, 118.7728681 32.0607052)",,
10806750267,10806750269,0,"[1161981176, 1161981173]",False,,"['steps', 'footway']",False,48.452999999999996,,,"LINESTRING (118.7728758 32.0601397, 118.7729414 32.0601915, 118.7733659 32.0601932)",,
10806750269,10806750270,0,1161981178,False,,footway,False,57.089,,,"LINESTRING (118.7733659 32.0601932, 118.7733624 32.0607066)",,
10806750269,10806750264,0,"[1161981173, 1161981174]",False,,footway,False,44.264,,,"LINESTRING (118.7733659 32.0601932, 118.7735546 32.0601939, 118.7738356 32.0601951)",,
10806750269,10806750267,0,"[1161981176, 1161981173]",False,,"['steps', 'footway']",True,48.452999999999996,,,"LINESTRING (118.7733659 32.0601932, 118.7729414 32.0601915, 118.7728758 32.0601397)",,
10806750270,1684918726,0,156220850,False,,service,False,42.218,10,permissive,"LINESTRING (118.7733624 32.0607066, 118.7738104 32.0607078)",,
10806750270,1684918727,0,156220850,False,,service,True,46.581,10,permissive,"LINESTRING (118.7733624 32.0607066, 118.7728681 32.0607052)",,
10806750270,10806750269,0,1161981178,False,,footway,True,57.089,,,"LINESTRING (118.7733624 32.0607066, 118.7733659 32.0601932)",,
10858342214,1684951046,0,156224647,False,,footway,True,28.793,,,"LINESTRING (118.7731923 32.0587635, 118.7729701 32.0587405, 118.7728893 32.0587303)",,
