u,v,key,osmid,oneway,name,highway,reversed,length,bridge,geometry
8602650530,8602650531,0,273640666,False,学苑南路,unclassified,False,86.25,,"LINESTRING (117.1327522 34.2111967, 117.1327426 34.2117746, 117.1327441 34.2119723)"
8602650530,8602650524,0,273640666,False,学苑南路,unclassified,True,198.728,,"LINESTRING (117.1327522 34.2111967, 117.1327559 34.2109716, 117.132769 34.2107773, 117.1328564 34.2105565, 117.1329782 34.2103736, 117.1331391 34.2102161, 117.1333118 34.2100856, 117.133859 34.2098161)"
8602650531,8602650532,0,927170637,False,,service,False,104.734,,"LINESTRING (117.1327441 34.2119723, 117.133882 34.2119314)"
8602650531,2784759590,0,273640666,False,学苑南路,unclassified,False,85.963,,"LINESTRING (117.1327441 34.2119723, 117.1327454 34.2121381, 117.1326788 34.2124179, 117.1325162 34.2127106)"
8602650531,8602650530,0,273640666,False,学苑南路,unclassified,True,86.25,,"LINESTRING (117.1327441 34.2119723, 117.1327426 34.2117746, 117.1327522 34.2111967)"
8602650532,8602650529,0,927170634,False,,service,False,83.489,,"LINESTRING (117.133882 34.2119314, 117.1338739 34.2111806)"
8602650532,8602650523,0,927170634,False,,service,True,86.725,,"LINESTRING (117.133882 34.2119314, 117.1338905 34.2127113)"
8602650532,8602650533,0,927170637,False,,service,False,18.315,,"LINESTRING (117.133882 34.2119314, 117.1340811 34.2119269)"
8602650532,8602650531,0,927170637,False,,service,True,104.734,,"LINESTRING (117.133882 34.2119314, 117.1327441 34.2119723)"
8602650533,8602650522,0,927170633,False,,service,False,87.224,,"LINESTRING (117.1340811 34.2119269, 117.1340887 34.2127113)"
8602650533,8602650534,0,927170633,False,,service,True,24.241,,"LINESTRING (117.1340811 34.2119269, 117.134079 34.2117089)"
8602650533,8602650532,0,927170637,False,,service,True,18.315,,"LINESTRING (117.1340811 34.2119269, 117.133882 34.2119314)"
8602650534,8602650533,0,927170633,False,,service,False,24.241,,"LINESTRING (117.134079 34.2117089, 117.1340811 34.2119269)"
8602650534,8602650528,0,927170633,False,,service,True,58.735,,"LINESTRING (117.134079 34.2117089, 117.1340738 34.2111807)"
8602650534,2784758231,0,"[968461481, 968461482, 927170638]",False,,footway,False,111.78500000000001,,"LINESTRING (117.134079 34.2117089, 117.1346394 34.2117011, 117.1347168 34.2116991, 117.1350921 34.2116943, 117.1352721 34.2117708)"
8602650536,6708415276,0,273640666,False,学苑南路,unclassified,False,63.337,,"LINESTRING (117.1323702 34.2135585, 117.1324044 34.2141274)"
8602650536,8602650537,0,927170639,False,,footway,False,93.281,,"LINESTRING (117.1323702 34.2135585, 117.1333846 34.2135502)"
8602650536,2784759590,0,273640666,False,学苑南路,unclassified,True,96.542,,"LINESTRING (117.1323702 34.2135585, 117.1323675 34.2135135, 117.1323867 34.212987, 117.1325162 34.2127106)"
8602650536,4535621069,0,1182220160,False,,footway,False,234.077,,"LINESTRING (117.1323702 34.2135585, 117.1319771 34.2135944, 117.1314887 34.2136818, 117.1311437 34.2138712, 117.1308495 34.2141145, 117.130909 34.2142595, 117.1309959 34.2144273, 117.1312318 34.214709)"
8602650537,8602650520,0,927170632,False,,service,False,93.315,,"LINESTRING (117.1333846 34.2135502, 117.133386 34.212711)"
8602650537,6708415268,0,927170632,False,,service,True,76.937,,"LINESTRING (117.1333846 34.2135502, 117.13338 34.2142421)"
8602650537,8602650536,0,927170639,False,,footway,True,93.281,,"LINESTRING (117.1333846 34.2135502, 117.1323702 34.2135585)"
8602650538,8602624216,0,927170631,False,,service,True,92.975,,"LINESTRING (117.1337781 34.213547, 117.1338071 34.2127112)"
8602650538,8602650539,0,927170640,False,,footway,False,136.516,,"LINESTRING (117.1337781 34.213547, 117.1352627 34.2135391)"
8602650538,6708415274,0,927170631,False,,service,False,127.978,,"LINESTRING (117.1337781 34.213547, 117.1337576 34.2141389, 117.1339876 34.2142619, 117.1342141 34.2142824, 117.1342456 34.2144239)"
8602650539,8602624153,0,273640484,False,行健西路,unclassified,False,31.757,,"LINESTRING (117.1352627 34.2135391, 117.1352627 34.2132535)"
8602650539,8602650538,0,927170640,False,,footway,True,136.516,,"LINESTRING (117.1352627 34.2135391, 117.1337781 34.213547)"
8602650539,8602624133,0,273640484,False,行健西路,unclassified,True,55.352999999999994,,"LINESTRING (117.1352627 34.2135391, 117.1352627 34.2136013, 117.1352627 34.2140369)"
8602650565,2784758219,0,273640484,False,行健西路,unclassified,True,49.712,,"LINESTRING (117.1377981 34.2166308, 117.1381103 34.2169958)"
8602650565,4535621046,0,273640484,False,行健西路,unclassified,False,33.536,,"LINESTRING (117.1377981 34.2166308, 117.1376397 34.2164456, 117.1375744 34.2163939)"
8602650565,8602624135,0,927170644,False,,service,True,155.56400000000002,,"LINESTRING (117.1377981 34.2166308, 117.1383125 34.2162762, 117.1383475 34.2157877, 117.1387706 34.2157226)"
8602650566,4535620339,0,273640735,False,学苑西路,unclassified,False,9.286,,"LINESTRING (117.134964 34.2162587, 117.1348832 34.2163088)"
8602650566,4535620340,0,273640735,False,学苑西路,unclassified,True,10.202,,"LINESTRING (117.134964 34.2162587, 117.1350528 34.2162037)"
8602650566,8602650572,0,927170645,False,,service,False,107.59900000000002,,"LINESTRING (117.134964 34.2162587, 117.1351232 34.2163876, 117.1355363 34.2161237, 117.1356286 34.2161185, 117.1357332 34.216134, 117.1359035 34.2162576)"
8602650570,8602650572,0,927170645,False,,service,True,64.22,,"LINESTRING (117.1363141 34.2167248, 117.1359035 34.2162576)"
8602650570,8602650571,0,927170646,False,,footway,False,17.565,,"LINESTRING (117.1363141 34.2167248, 117.1361639 34.2168224)"
8602650570,8602650575,0,927170648,False,,footway,False,77.388,,"LINESTRING (117.1363141 34.2167248, 117.1365797 34.2166272, 117.1369015 34.2166582, 117.1371238 34.2166963)"
8602650571,4535621045,0,927170646,False,,footway,False,44.842,,"LINESTRING (117.1361639 34.2168224, 117.1364972 34.2171168)"
8602650571,8602650570,0,927170646,False,,footway,True,17.565,,"LINESTRING (117.1361639 34.2168224, 117.1363141 34.2167248)"
8602650571,8602650577,0,"[927170649, 927170650]",False,,"['service', 'footway']",False,122.881,,"LINESTRING (117.1361639 34.2168224, 117.135378 34.2173458, 117.135119 34.2175113)"
8602650572,8602650570,0,927170645,False,,service,False,64.22,,"LINESTRING (117.1359035 34.2162576, 117.1363141 34.2167248)"
8602650572,2784758224,0,927170647,False,,steps,False,31.551,,"LINESTRING (117.1359035 34.2162576, 117.1361124 34.2160325)"
8602650572,8602650566,0,927170645,False,,service,True,107.59899999999999,,"LINESTRING (117.1359035 34.2162576, 117.1357332 34.216134, 117.1356286 34.2161185, 117.1355363 34.2161237, 117.1351232 34.2163876, 117.134964 34.2162587)"
8602650575,4535621045,0,457409410,False,,footway,False,74.201,,"LINESTRING (117.1371238 34.2166963, 117.1364972 34.2171168)"
8602650575,4535621046,0,457409410,False,,footway,True,53.36,,"LINESTRING (117.1371238 34.2166963, 117.1375744 34.2163939)"
8602650575,8602650570,0,927170648,False,,footway,True,77.388,,"LINESTRING (117.1371238 34.2166963, 117.1369015 34.2166582, 117.1365797 34.2166272, 117.1363141 34.2167248)"
8602650577,4535621029,0,273640722,False,学苑北路,unclassified,False,120.767,,"LINESTRING (117.135119 34.2175113, 117.135669 34.2180875, 117.1359379 34.2183604)"
8602650577,2784759596,0,273640722,False,学苑北路,unclassified,True,118.265,,"LINESTRING (117.135119 34.2175113, 117.1346913 34.2170631, 117.1343202 34.2166777)"
8602650577,8602650571,0,"[927170649, 927170650]",False,,"['service', 'footway']",True,122.881,,"LINESTRING (117.135119 34.2175113, 117.135378 34.2173458, 117.1361639 34.2168224)"
8647689381,2784758657,0,932901057,False,,path,True,221.91400000000002,,"LINESTRING (117.1407825 34.2105048, 117.1408736 34.2105975, 117.1408339 34.210696, 117.1405514 34.2108775, 117.1404696 34.2109876, 117.1400657 34.2112116, 117.1397785 34.2112598, 117.1396314 34.2114298, 117.1396921 34.2115649, 117.1397038 34.2117735, 117.1396603 34.2119097)"
8647719838,8647719840,0,273640484,False,行健西路,unclassified,False,13.566,,"LINESTRING (117.1395822 34.2185462, 117.1394913 34.2184501)"
8647719838,4535620587,0,273640484,False,行健西路,unclassified,True,83.002,,"LINESTRING (117.1395822 34.2185462, 117.1401383 34.2191342)"
8647719838,8647719839,0,"[932901065, 968464098, 968464099]",False,,footway,False,71.75,yes,"LINESTRING (117.1395822 34.2185462, 117.1398338 34.2183719, 117.1400728 34.2182221, 117.1401901 34.2181419)"
8647719839,10978666783,0,927170625,False,,service,True,7.05,,"LINESTRING (117.1401901 34.2181419, 117.1402374 34.2181918)"
8647719839,8647719841,0,927170625,False,,service,False,13.563,,"LINESTRING (117.1401901 34.2181419, 117.1401175 34.2180652, 117.1400985 34.2180463)"
8647719839,8647719838,0,"[932901065, 968464098, 968464099]",False,,footway,True,71.75,yes,"LINESTRING (117.1401901 34.2181419, 117.1400728 34.2182221, 117.1398338 34.2183719, 117.1395822 34.2185462)"
8647719840,8647719838,0,273640484,False,行健西路,unclassified,True,13.566,,"LINESTRING (117.1394913 34.2184501, 117.1395822 34.2185462)"
8647719840,2784759997,0,273640484,False,行健西路,unclassified,False,16.723,,"LINESTRING (117.1394913 34.2184501, 117.1394243 34.2183793, 117.1393814 34.2183303)"
8647719840,8647719841,0,"[932901066, 968464100, 968464101]",False,,footway,False,71.654,yes,"LINESTRING (117.1394913 34.2184501, 117.1397488 34.2182831, 117.1399845 34.2181266, 117.1400985 34.2180463)"
8647719841,4535620624,0,927170625,False,,service,False,101.388,,"LINESTRING (117.1400985 34.2180463, 117.139675 34.2176241, 117.1396488 34.217554, 117.1396473 34.2175158, 117.1396611 34.2174865, 117.1396919 34.217461, 117.1398883 34.2173741)"
8647719841,8647719839,0,927170625,False,,service,True,13.563,,"LINESTRING (117.1400985 34.2180463, 117.1401175 34.2180652, 117.1401901 34.2181419)"
8647719841,8647719840,0,"[932901066, 968464100, 968464101]",False,,footway,True,71.654,yes,"LINESTRING (117.1400985 34.2180463, 117.1399845 34.2181266, 117.1397488 34.2182831, 117.1394913 34.2184501)"
8647719842,8602624170,0,927170621,False,,service,False,52.827,,"LINESTRING (117.1413551 34.2139316, 117.1418034 34.2136345)"
8647719842,8602624169,0,927170621,False,,service,True,80.36,,"LINESTRING (117.1413551 34.2139316, 117.1406731 34.2143835)"
8647719842,8647719846,0,932901067,False,,footway,False,74.178,,"LINESTRING (117.1413551 34.2139316, 117.1418568 34.214454)"
8647719843,4535620463,0,457409366,False,,service,False,50.574,,"LINESTRING (117.1425544 34.2151805, 117.1429865 34.2148991)"
8647719843,8647719844,0,932901067,False,,footway,True,76.619,,"LINESTRING (117.1425544 34.2151805, 117.1420362 34.2146409)"
8647719843,4535620464,0,457409366,False,,service,True,73.636,,"LINESTRING (117.1425544 34.2151805, 117.1419687 34.2155618, 117.1419317 34.2155959)"
8647719844,8647719843,0,932901067,False,,footway,False,76.619,,"LINESTRING (117.1420362 34.2146409, 117.1425544 34.2151805)"
8647719844,8647719846,0,932901067,False,,footway,True,26.534,,"LINESTRING (117.1420362 34.2146409, 117.1418568 34.214454)"
8647719844,8647719845,0,932901068,False,,footway,False,45.916,,"LINESTRING (117.1420362 34.2146409, 117.1424281 34.214385)"
8647719845,2784783215,0,273640238,False,行健东路,unclassified,True,4.291,,"LINESTRING (117.1424281 34.214385, 117.142457 34.2144153)"
8647719845,8647719844,0,932901068,False,,footway,True,45.916,,"LINESTRING (117.1424281 34.214385, 117.1420362 34.2146409)"
8647719845,2784783141,0,273640238,False,行健东路,unclassified,False,24.526,,"LINESTRING (117.1424281 34.214385, 117.1423745 34.2143288, 117.1422692 34.2142079)"
8647719846,8647719844,0,932901067,False,,footway,False,26.534,,"LINESTRING (117.1418568 34.214454, 117.1420362 34.2146409)"
8647719846,8647719842,0,932901067,False,,footway,True,74.178,,"LINESTRING (117.1418568 34.214454, 117.1413551 34.2139316)"
8647719846,2784783141,0,932901069,False,,footway,False,46.764,,"LINESTRING (117.1418568 34.214454, 117.1422692 34.2142079)"
8959855294,8602624142,0,927170611,False,,service,False,60.258,,"LINESTRING (117.1387534 34.2140268, 117.1380981 34.2140306)"
8959855294,8602624141,0,927170611,False,,service,True,45.69,,"LINESTRING (117.1387534 34.2140268, 117.1387546 34.2136159)"
8959855294,8602624168,0,927170610,False,,service,False,42.281,,"LINESTRING (117.1387534 34.2140268, 117.1387567 34.2142105, 117.1387651 34.2144069)"
10573859835,4535620482,0,457409369,False,,footway,False,63.667,,"LINESTRING (117.142633 34.2169606, 117.1420803 34.2173055)"
10573859835,4535620483,0,457409369,False,,footway,True,32.082,,"LINESTRING (117.142633 34.2169606, 117.1429115 34.2167868)"
10573859835,4535620420,0,"[457409363, 1134179631]",False,,footway,True,75.721,yes,"LINESTRING (117.142633 34.2169606, 117.1426957 34.217026, 117.1427741 34.2171169, 117.1428616 34.2170601, 117.1432338 34.2168143)"
10978666768,6708415275,0,273640484,False,行健西路,unclassified,False,16.635,,"LINESTRING (117.1352627 34.2145868, 117.1352627 34.2144372)"
10978666768,10978707306,0,273640484,False,行健西路,unclassified,True,55.821999999999996,,"LINESTRING (117.1352627 34.2145868, 117.1352627 34.214729, 117.1353234 34.2150853)"
10978666768,10978666776,0,"[1182220161, 1182220166]",False,,"['steps', 'path']",False,101.794,,"LINESTRING (117.1352627 34.2145868, 117.13557 34.2145868, 117.1357682 34.2146777, 117.1358415 34.2146753, 117.1359948 34.2146704, 117.1363061 34.2145449)"
10978666776,8602624137,0,927170611,False,,service,False,56.743,,"LINESTRING (117.1363061 34.2145449, 117.1363071 34.2140346)"
10978666776,8602624152,0,"[927170611, 927170612]",False,,service,"[False, True]",98.93799999999999,,"LINESTRING (117.1363061 34.2145449, 117.1363048 34.215178, 117.1366151 34.2151839)"
10978666776,10978666768,0,"[1182220161, 1182220166]",False,,"['steps', 'path']",True,101.794,,"LINESTRING (117.1363061 34.2145449, 117.1359948 34.2146704, 117.1358415 34.2146753, 117.1357682 34.2146777, 117.13557 34.2145868, 117.1352627 34.2145868)"
10978666782,8602624194,0,457409432,False,,pedestrian,False,102.226,,"LINESTRING (117.141497 34.2174232, 117.1421828 34.2181468)"
10978666782,4535621142,0,457409432,False,,pedestrian,True,98.833,,"LINESTRING (117.141497 34.2174232, 117.140834 34.2167236)"
10978666782,10978666783,0,1182220169,False,,service,False,143.937,,"LINESTRING (117.141497 34.2174232, 117.1402374 34.2181918)"
10978666783,8647719839,0,927170625,False,,service,False,7.05,,"LINESTRING (117.1402374 34.2181918, 117.1401901 34.2181419)"
10978666783,8602624193,0,927170625,False,,service,True,105.458,,"LINESTRING (117.1402374 34.2181918, 117.1409447 34.2189384)"
10978666783,10978666782,0,1182220169,False,,service,True,143.937,,"LINESTRING (117.1402374 34.2181918, 117.141497 34.2174232)"
10978666784,4535620392,0,457409361,False,,footway,False,117.588,,"LINESTRING (117.144404 34.2180531, 117.1434017 34.2187099)"
10978666784,4535620394,0,457409361,False,,footway,True,141.391,,"LINESTRING (117.144404 34.2180531, 117.1446037 34.2179222, 117.1458866 34.217919)"
10978666784,4535620389,0,"[1182220170, 457409370]",False,,service,False,168.215,,"LINESTRING (117.144404 34.2180531, 117.1438534 34.2174614, 117.1436552 34.2176006, 117.1432533 34.2171609)"
10978666786,10978666787,0,1182220171,False,,service,False,105.18,,"LINESTRING (117.1446348 34.2162267, 117.1446312 34.2171726)"
10978666786,8602624181,0,273640238,False,行健东路,unclassified,False,51.501000000000005,,"LINESTRING (117.1446348 34.2162267, 117.1444804 34.216077, 117.1442722 34.2158737)"
10978666786,4535620390,0,273640238,False,行健东路,unclassified,True,132.34099999999998,,"LINESTRING (117.1446348 34.2162267, 117.1448585 34.2164435, 117.145228 34.2168725, 117.1454681 34.2171425, 117.1454946 34.2171799)"
10978666787,4535620389,0,457409360,False,,service,False,126.703,,"LINESTRING (117.1446312 34.2171726, 117.1432533 34.2171609)"
10978666787,4535620390,0,457409360,False,,service,True,79.393,,"LINESTRING (117.1446312 34.2171726, 117.1454946 34.2171799)"
10978666787,10978666786,0,1182220171,False,,service,True,105.18,,"LINESTRING (117.1446312 34.2171726, 117.1446348 34.2162267)"
10978666799,4535620587,0,457409379,False,,service,True,97.752,,"LINESTRING (117.139299 34.2196738, 117.1401383 34.2191342)"
10978666799,10978666800,0,1182220173,False,,footway,False,113.807,,"LINESTRING (117.139299 34.2196738, 117.1385238 34.2188759)"
10978666799,8602624211,0,457409379,False,,service,False,204.065,,"LINESTRING (117.139299 34.2196738, 117.1384349 34.2202294, 117.1377285 34.2195056)"
10978666800,10978666799,0,1182220173,False,,footway,True,113.807,,"LINESTRING (117.1385238 34.2188759, 117.139299 34.2196738)"
10978666800,4535621044,0,273640722,False,学苑北路,unclassified,False,26.295,,"LINESTRING (117.1385238 34.2188759, 117.1386944 34.218759, 117.1387458 34.2187269)"
10978666800,4535620584,0,273640722,False,学苑北路,unclassified,True,94.10400000000001,,"LINESTRING (117.1385238 34.2188759, 117.1382228 34.2190749, 117.1378648 34.2192144, 117.1376292 34.2192613)"
10978707305,4535621064,0,273640666,False,学苑南路,unclassified,False,52.658,,"LINESTRING (117.1332606 34.2155086, 117.1336086 34.2158847)"
10978707305,4535621063,0,273640666,False,学苑南路,unclassified,True,24.033,,"LINESTRING (117.1332606 34.2155086, 117.1331017 34.215337)"
10978707305,4535620338,0,1182220176,False,,footway,True,64.09,,"LINESTRING (117.1332606 34.2155086, 117.133808 34.2151518)"
10978707306,10978666768,0,273640484,False,行健西路,unclassified,False,55.821999999999996,,"LINESTRING (117.1353234 34.2150853, 117.1352627 34.214729, 117.1352627 34.2145868)"
10978707306,2784758225,0,273640484,False,行健西路,unclassified,True,90.203,,"LINESTRING (117.1353234 34.2150853, 117.1353561 34.2152773, 117.1355056 34.2155168, 117.1357722 34.2157858)"
10978707306,10978707309,0,"[1182220177, 1182220178]",False,,"['steps', 'path']",False,103.05199999999999,,"LINESTRING (117.1353234 34.2150853, 117.1350003 34.2151178, 117.1349593 34.2152078, 117.134419 34.2155478)"
10978707309,10978707310,0,457409352,False,,footway,False,39.183,,"LINESTRING (117.134419 34.2155478, 117.134685 34.2158231)"
10978707309,10978707312,0,457409352,False,,footway,True,32.111,,"LINESTRING (117.134419 34.2155478, 117.134201 34.2153222)"
10978707309,10978707306,0,"[1182220177, 1182220178]",False,,"['steps', 'path']",True,103.05199999999999,,"LINESTRING (117.134419 34.2155478, 117.1349593 34.2152078, 117.1350003 34.2151178, 117.1353234 34.2150853)"
10978707310,4535620340,0,457409352,False,,footway,False,54.174,,"LINESTRING (117.134685 34.2158231, 117.1350528 34.2162037)"
10978707310,10978707309,0,457409352,False,,footway,True,39.183,,"LINESTRING (117.134685 34.2158231, 117.134419 34.2155478)"
10978707310,10978707311,0,1182220179,False,,steps,False,18.457,,"LINESTRING (117.134685 34.2158231, 117.1345247 34.215923)"
10978707311,10978707313,0,457409351,False,,footway,False,71.379,,"LINESTRING (117.1345247 34.215923, 117.1340517 34.215414)"
10978707311,4535620339,0,457409351,False,,footway,True,54.101,,"LINESTRING (117.1345247 34.215923, 117.1348832 34.2163088)"
10978707311,10978707310,0,1182220179,False,,steps,True,18.457,,"LINESTRING (117.1345247 34.215923, 117.134685 34.2158231)"
10978707312,10978707309,0,457409352,False,,footway,False,32.111,,"LINESTRING (117.134201 34.2153222, 117.134419 34.2155478)"
10978707312,4535620341,0,457409352,False,,footway,True,38.488,,"LINESTRING (117.134201 34.2153222, 117.1339397 34.2150518)"
10978707312,10978707313,0,1182220180,False,,steps,False,17.107,,"LINESTRING (117.134201 34.2153222, 117.1340517 34.215414)"
10978707313,4535620338,0,457409351,False,,footway,False,36.772,,"LINESTRING (117.1340517 34.215414, 117.133808 34.2151518)"
10978707313,10978707311,0,457409351,False,,footway,True,71.379,,"LINESTRING (117.1340517 34.215414, 117.1345247 34.215923)"
10978707313,10978707312,0,1182220180,False,,steps,True,17.107,,"LINESTRING (117.1340517 34.215414, 117.134201 34.2153222)"
10978707315,8602624138,0,1182220163,False,,footway,False,9.306,,"LINESTRING (117.1362036 34.21326, 117.1363048 34.2132607)"
10978707315,8602624153,0,"[927170617, 1182220163, 1182220164, 1182220165]",False,,"['steps', 'footway']",True,86.524,yes,"LINESTRING (117.1362036 34.21326, 117.1359155 34.213258, 117.1358173 34.2132573, 117.135706 34.2132584, 117.1352627 34.2132535)"
10978707315,4535620928,0,1182220182,False,,path,False,93.55000000000001,,"LINESTRING (117.1362036 34.21326, 117.1362253 34.2131889, 117.1364119 34.2131106, 117.1365228 34.2130323, 117.1365823 34.2128333, 117.1366823 34.2127706, 117.1368616 34.2126969)"
10978707321,8602624139,0,927170651,False,,service,True,64.061,,"LINESTRING (117.1372807 34.2126633, 117.1372855 34.2132394)"
10978707321,2784761228,0,1182220183,False,,path,True,10.89,,"LINESTRING (117.1372807 34.2126633, 117.1371624 34.2126679)"
10978707321,8602624160,0,927170651,False,,service,False,141.193,,"LINESTRING (117.1372807 34.2126633, 117.1372789 34.2124476, 117.1374854 34.2123922, 117.1385428 34.2124063)"
10978707322,8602624165,0,273640518,False,行健南路,unclassified,False,19.137,,"LINESTRING (117.1385694 34.2117868, 117.1387775 34.211789)"
10978707322,8602624160,0,1182220184,False,,service,False,68.929,,"LINESTRING (117.1385694 34.2117868, 117.1385428 34.2124063)"
10978707322,2784758231,0,"[835732969, 835732970, 273640518]",False,行健南路,unclassified,True,303.216,yes,"LINESTRING (117.1385694 34.2117868, 117.1385278 34.2117863, 117.1376547 34.2117767, 117.1373669 34.2117807, 117.1352721 34.2117708)"
10978707323,8602624143,0,927170611,False,,service,True,40.938,,"LINESTRING (117.1385409 34.2136089, 117.1380957 34.2136066)"
10978707323,8602624160,0,1182220184,False,,service,True,133.723,,"LINESTRING (117.1385409 34.2136089, 117.1385428 34.2124063)"
10978707323,8602624141,0,927170611,False,,service,False,19.674,,"LINESTRING (117.1385409 34.2136089, 117.1386351 34.2136094, 117.1387546 34.2136159)"
10978707324,8602624160,0,927170620,False,,service,True,22.777,,"LINESTRING (117.1387905 34.2124071, 117.1385428 34.2124063)"
10978707324,8602624141,0,968461483,False,,service,True,134.453,,"LINESTRING (117.1387905 34.2124071, 117.1387546 34.2136159)"
10978707324,8602624141,1,927170620,False,,service,False,345.2,,"LINESTRING (117.1387905 34.2124071, 117.1399024 34.2124103, 117.1399381 34.2136162, 117.1387546 34.2136159)"
10978707324,8602624165,0,968461483,False,,service,False,68.744,,"LINESTRING (117.1387905 34.2124071, 117.1387916 34.2123708, 117.1387775 34.211789)"
