u,v,key,osmid,highway,oneway,reversed,length,lanes,name,maxspeed,service,geometry,width,tunnel,access,bridge,junction
418161367,415963453,0,35468955,footway,False,False,18.107,,,,,"LINESTRING (6.5685711 46.5208068, 6.5684315 46.5207193, 6.5683962 46.5206971)",,,,,
418161367,415963448,0,35468955,footway,False,True,55.588,,,,,"LINESTRING (6.5685711 46.5208068, 6.5685981 46.520839, 6.5685985 46.5208474, 6.5686061 46.5210055, 6.5686245 46.521068, 6.5686434 46.521157, 6.5686429 46.5211747, 6.5686397 46.5212994)",,,,,
418161368,418161367,0,35767759,footway,False,True,28.955,,,,,"LINESTRING (6.5685697 46.5205464, 6.5685711 46.5208068)",,,,,
418161368,416453454,0,35767760,path,False,True,12.947000000000001,,,,,"LINESTRING (6.5685697 46.5205464, 6.5684721 46.5205466, 6.56845 46.5205467, 6.5684005 46.5205471)",,,,,
418161368,1341404008,0,35767761,steps,False,False,45.721999999999994,,,,,"LINESTRING (6.5685697 46.5205464, 6.5685722 46.520406, 6.5686273 46.5204065, 6.5686791 46.5204069, 6.5686756 46.5206041)",,,,,
418161369,9379387757,0,35767760,path,False,False,6.657,,,,,"LINESTRING (6.5681857 46.5205473, 6.5682727 46.5205472)",,,,,
418161369,9379387757,1,35544601,steps,False,True,19.262999999999998,,,,,"LINESTRING (6.5681857 46.5205473, 6.5682275 46.5205306, 6.5682256 46.5204869, 6.5682481 46.5204765, 6.5682718 46.5204923, 6.5682727 46.5205472)",,,,,
418161369,418161366,0,201760463,footway,False,False,39.023,,,,,"LINESTRING (6.5681857 46.5205473, 6.5682046 46.5201966)",,,,,
418161369,10180735144,0,201760463,footway,False,True,4.917,,,,,"LINESTRING (6.5681857 46.5205473, 6.568184 46.5205915)",,,,,
418161370,415915271,0,88954910,unclassified,True,False,20.998,,Avenue Auguste-Piccard,30,alley,"LINESTRING (6.5683812 46.5216572, 6.5683553 46.5218452)",,,,,
418161370,418161371,0,35767762,unclassified,True,False,18.839,,,30,,"LINESTRING (6.5683812 46.5216572, 6.568446 46.5217254, 6.5685389 46.5217858)",,,,,
418161371,415915271,0,975363571,footway,False,False,15.523,,,,,"LINESTRING (6.5685389 46.5217858, 6.5683553 46.5218452)",,,,,
418161371,9025996764,0,975363571,footway,False,True,4.676,,,,,"LINESTRING (6.5685389 46.5217858, 6.5685944 46.5217682)",,,,,
423204031,415957773,0,24450817,service,False,False,31.594,,Rue Robert-Mercier,30,driveway,"LINESTRING (6.5717311 46.5210746, 6.5713182 46.5210714)",,,,,
423204031,423204032,0,35468449,footway,False,False,63.223,,,,,"LINESTRING (6.5717311 46.5210746, 6.571733 46.5207028, 6.5717731 46.5206713, 6.571772 46.5205164)",,,,,
423204032,8675401667,0,1016890715,footway,False,False,3.125,,,,,"LINESTRING (6.571772 46.5205164, 6.5717719 46.5204883)",,,,,
423204032,423204031,0,35468449,footway,False,True,63.223,,,,,"LINESTRING (6.571772 46.5205164, 6.5717731 46.5206713, 6.571733 46.5207028, 6.5717311 46.5210746)",,,,,
423204032,266880742,0,"[119366818, 1016890714]",path,False,False,51.21,,La Méridienne,,,"LINESTRING (6.571772 46.5205164, 6.5717659 46.5205589, 6.5712518 46.5206114, 6.5711643 46.5206119)",,,,,
423801194,415963502,0,35468968,service,True,False,33.928,,,,parking_aisle,"LINESTRING (6.5636695 46.5178112, 6.5641129 46.5178136)",,,,,
423801194,423801195,0,36334126,service,False,False,17.982,,,,parking_aisle,"LINESTRING (6.5636695 46.5178112, 6.5636723 46.5176495)",,,,,
423801195,423801194,0,36334126,service,False,True,17.982,,,,parking_aisle,"LINESTRING (6.5636723 46.5176495, 6.5636695 46.5178112)",,,,,
423801195,9828699374,0,85711988,service,False,False,29.245,,,,parking_aisle,"LINESTRING (6.5636723 46.5176495, 6.5632901 46.5176477)",,,,,
423801195,423801196,0,85711989,service,False,False,17.092,,,,parking_aisle,"LINESTRING (6.5636723 46.5176495, 6.5636751 46.5174958)",,,,,
423801196,415963498,0,35468967,service,True,False,53.42,,,,parking_aisle,"LINESTRING (6.5636751 46.5174958, 6.562977 46.5174904)",,,,,
423801196,423801195,0,85711989,service,False,True,17.092,,,,parking_aisle,"LINESTRING (6.5636751 46.5174958, 6.5636723 46.5176495)",,,,,
566975620,9825558887,0,492122658,unclassified,False,True,10.64,,Allée de Savoie,30,,"LINESTRING (6.5656024 46.5173981, 6.5656085 46.5174937)",,,,,
654573172,654573181,0,742256718,unclassified,True,False,16.573,1,Rue Jean-Daniel-Colladon,30,,"LINESTRING (6.5613623 46.5181634, 6.5611803 46.5182442)",,,,,
654573172,253301629,0,825869007,unclassified,False,False,10.169,2,Rue Jean-Daniel-Colladon,30,,"LINESTRING (6.5613623 46.5181634, 6.5614913 46.5181414)",,,,,
654573181,6137181949,0,742256718,unclassified,True,False,11.989,1,Rue Jean-Daniel-Colladon,30,,"LINESTRING (6.5611803 46.5182442, 6.5610564 46.5183102)",,,,,
654573181,11338186866,0,825869004,footway,False,False,2.589,,,,,"LINESTRING (6.5611803 46.5182442, 6.5611918 46.5182661)",,,,,
654573181,654573183,0,825869004,footway,False,True,7.593,,,,,"LINESTRING (6.5611803 46.5182442, 6.5611513 46.5181789)",,,,,
654573183,654573172,0,654992902,unclassified,True,False,16.237,1,Rue Jean-Daniel-Colladon,30,,"LINESTRING (6.5611513 46.5181789, 6.5613623 46.5181634)",,,,,
654573183,654573181,0,825869004,footway,False,False,7.593,,,,,"LINESTRING (6.5611513 46.5181789, 6.5611803 46.5182442)",,,,,
654573183,861370812,0,"[1070645667, 825869004]","['path', 'footway']",False,True,11.879,,,,,"LINESTRING (6.5611513 46.5181789, 6.5611411 46.5181567, 6.5611301 46.5180735)",,,,,
654573217,253154864,0,51316823,unclassified,False,False,9.527,2,Route Jean-Daniel Colladon,30,,"LINESTRING (6.5632111 46.5180919, 6.5633356 46.5180929)",,,,,
654573217,312048903,0,51316823,unclassified,False,True,18.373,2,Route Jean-Daniel Colladon,30,,"LINESTRING (6.5632111 46.5180919, 6.562971 46.5180899)",,,,,
654573217,2942204088,0,51316826,service,False,False,4.993,,,,parking_aisle,"LINESTRING (6.5632111 46.5180919, 6.5632112 46.5181368)",,,,,
654573222,2942204088,0,51316826,service,False,True,24.506999999999998,,,,parking_aisle,"LINESTRING (6.5630488 46.5183151, 6.5631684 46.5182366, 6.5631838 46.5182237, 6.5631979 46.5182029, 6.5632058 46.5181805, 6.5632112 46.5181552, 6.5632112 46.5181368)",,,,,
654573322,415963477,0,23385359,unclassified,False,False,51.764,,Avenue Jean-Rodolphe-Perronet,30,,"LINESTRING (6.5622483 46.520251, 6.562012 46.5198148)",,,,,
654573322,8933519267,0,23385359,unclassified,False,True,13.331999999999999,,Avenue Jean-Rodolphe-Perronet,30,,"LINESTRING (6.5622483 46.520251, 6.5623095 46.5203437, 6.5623192 46.5203605)",,,,,
654573322,6610286664,0,"[160078091, 160078149]",service,True,False,148.576,,Rue Jean Tschumi,,driveway,"LINESTRING (6.5622483 46.520251, 6.5631036 46.5202629, 6.5640565 46.5202702, 6.5641899 46.5202712)",,,,,
752215478,2569871152,0,111629283,footway,False,True,5.256,,,,,"LINESTRING (6.5694958 46.5182222, 6.5694284 46.5182131)",,,,,
752215478,752215496,0,60431559,service,False,False,85.107,,,,driveway,"LINESTRING (6.5694958 46.5182222, 6.5694776 46.5187546, 6.5694715 46.5189874)",,,,,
752215478,10180762031,0,60431559,service,False,True,41.473,,,,driveway,"LINESTRING (6.5694958 46.5182222, 6.5695904 46.518211, 6.5696029 46.5179042)",,,,,
752215490,752215514,0,60431551,service,False,False,10.117,,,,driveway,"LINESTRING (6.5691257 46.517725, 6.5689935 46.5177237)",,,,,
752215490,8595833323,0,1112707663,footway,False,False,31.489,,,,,"LINESTRING (6.5691257 46.517725, 6.569385 46.5175051)",,,,,
752215490,10180762031,0,60431559,service,False,False,56.864,,,,driveway,"LINESTRING (6.5691257 46.517725, 6.5696105 46.5177265, 6.5696029 46.5179042)",,,,,
752215496,752215520,0,60431554,service,False,False,35.574,,,,driveway,"LINESTRING (6.5694715 46.5189874, 6.5690066 46.5189839)",,,,,
752215496,752215546,0,60431559,service,False,False,20.176000000000002,,,,driveway,"LINESTRING (6.5694715 46.5189874, 6.5694713 46.5190275, 6.5694662 46.5191688)",,,,,
752215496,752215478,0,60431559,service,False,True,85.107,,,,driveway,"LINESTRING (6.5694715 46.5189874, 6.5694776 46.5187546, 6.5694958 46.5182222)",,,,,
752215502,4474748113,0,60431549,footway,False,True,103.82600000000001,,,,,"LINESTRING (6.566616 46.5179443, 6.5666845 46.5179194, 6.5668389 46.5177926, 6.5669528 46.5177258, 6.5670578 46.5176756, 6.5671614 46.5176398, 6.5672894 46.517616, 6.5674386 46.5176153, 6.5676059 46.5176371, 6.5677112 46.517682, 6.5677695 46.5177082)",,,,,
752215514,4474748112,0,60431551,service,False,False,87.514,,,,driveway,"LINESTRING (6.5689935 46.5177237, 6.56785 46.517708)",,,,,
752215514,4474748112,1,60431550,footway,False,False,99.07100000000001,,,,,"LINESTRING (6.5689935 46.5177237, 6.5688702 46.5176426, 6.5687592 46.5175934, 6.5686441 46.5175653, 6.5685125 46.5175506, 6.5683408 46.5175487, 6.5682033 46.5175619, 6.5680914 46.517581, 6.5680002 46.5176096, 6.5679178 46.5176463, 6.5678721 46.5176857, 6.56785 46.517708)",,,,,
752215514,752215490,0,60431551,service,False,True,10.117,,,,driveway,"LINESTRING (6.5689935 46.5177237, 6.5691257 46.517725)",,,,,
752215514,2569871107,0,60442176,footway,False,True,9.502,,,,,"LINESTRING (6.5689935 46.5177237, 6.5689892 46.5178091)",,,,,
752215519,3412343719,0,334140665,footway,False,False,4.39,,,,,"LINESTRING (6.5717564 46.5186045, 6.5717662 46.5185656)",,,,,
752215519,2117738110,0,965697688,service,False,True,6.954,,,30,driveway,"LINESTRING (6.5717564 46.5186045, 6.5716716 46.518582)",,,,,
752215519,415911771,0,"[334140665, 60431545]",footway,False,"[False, True]",41.546,,,,,"LINESTRING (6.5717564 46.5186045, 6.5717405 46.5186529, 6.5717434 46.5186875, 6.571779 46.5187306, 6.571807 46.5187799, 6.5718161 46.518835, 6.5718095 46.5189663)",,,,,
752215520,752215496,0,60431554,service,False,True,35.574,,,,driveway,"LINESTRING (6.5690066 46.5189839, 6.5694715 46.5189874)",,,,,
752215520,752215531,0,60431554,service,False,False,54.169,,,,driveway,"LINESTRING (6.5690066 46.5189839, 6.5687863 46.5189805, 6.5682987 46.5189821)",,,,,
752215520,752215546,0,"[60431545, 60431555]",footway,False,True,44.697,,,,,"LINESTRING (6.5690066 46.5189839, 6.5691066 46.5190374, 6.5691523 46.5190707, 6.5692003 46.5191159, 6.5692436 46.5191678, 6.5694662 46.5191688)",,,,,
752215523,6433105365,0,60431547,service,False,False,4.293,,,,driveway,"LINESTRING (6.5671289 46.5189731, 6.5671297 46.5189345)",,,,,
752215523,4474748129,0,60431547,service,False,True,19.248,,,,driveway,"LINESTRING (6.5671289 46.5189731, 6.5671282 46.5190962, 6.5671282 46.5191462)",,,,,
752215523,4474748118,0,60431554,service,False,True,48.987,,,,driveway,"LINESTRING (6.5671289 46.5189731, 6.5673487 46.51898, 6.5675794 46.5189788, 6.5677689 46.5189783)",,,,,
752215523,772481652,0,"[450556560, 61964171]","['path', 'steps']",False,False,15.247999999999998,,,,,"LINESTRING (6.5671289 46.5189731, 6.5670343 46.5189721, 6.5669801 46.5189724, 6.56698 46.5189825, 6.5670158 46.5189828)",,,private,,
752215527,8595833323,0,540011181,footway,False,True,1.546,,,,,"LINESTRING (6.5693771 46.5175179, 6.569385 46.5175051)",,,,,
752215531,4474748118,0,60431554,service,False,False,40.54,,,,driveway,"LINESTRING (6.5682987 46.5189821, 6.5677689 46.5189783)",,,,,
752215531,2569875787,0,60431564,footway,False,False,9.542,,,,,"LINESTRING (6.5682987 46.5189821, 6.568288 46.5188966)",,,,,
752215531,8933486983,0,60431565,footway,False,True,4.361,,,,,"LINESTRING (6.5682987 46.5189821, 6.5683004 46.5190213)",,,,,
752215531,752215520,0,60431554,service,False,True,54.169,,,,driveway,"LINESTRING (6.5682987 46.5189821, 6.5687863 46.5189805, 6.5690066 46.5189839)",,,,,
752215536,8933671329,0,"[60727602, 60728227]","['service', 'footway']",False,"[False, True]",191.836,,,30,"['parking_aisle', 'driveway']","LINESTRING (6.570041 46.5188055, 6.5700334 46.5184734, 6.5700079 46.5181941, 6.5701983 46.5181982, 6.5703288 46.5182011, 6.5706005 46.5182547, 6.5712141 46.5184422, 6.5715273 46.5185379)",,,,,
752215539,760216065,0,60727156,service,False,False,59.616,,,,driveway,"LINESTRING (6.5671036 46.5180012, 6.5669567 46.5180048, 6.5667734 46.5180293, 6.5666136 46.5180777, 6.5664382 46.5181375, 6.5663787 46.518169)",,,,,
752215539,1271313689,0,"[60728234, 111629282]","['steps', 'footway']",False,True,12.039,,,,,"LINESTRING (6.5671036 46.5180012, 6.567197 46.5180017, 6.5672308 46.5180025, 6.5672609 46.5180032)",,,private,,
752215539,4474748113,0,"[922088912, 60431551]",service,False,True,76.878,,,,driveway,"LINESTRING (6.5671036 46.5180012, 6.5671384 46.5179003, 6.5671369 46.5177973, 6.5671463 46.5177623, 6.5671657 46.5177415, 6.5671862 46.5177265, 6.5672082 46.51772, 6.5672351 46.5177157, 6.5672895 46.5177097, 6.5674521 46.5177123, 6.5677695 46.5177082)",,,,,
752215546,265746811,0,60431559,service,False,False,5.075,,,,driveway,"LINESTRING (6.5694662 46.5191688, 6.5694633 46.5192144)",,,,,
752215546,752215520,0,"[60431545, 60431555]",footway,False,False,44.696999999999996,,,,,"LINESTRING (6.5694662 46.5191688, 6.5692436 46.5191678, 6.5692003 46.5191159, 6.5691523 46.5190707, 6.5691066 46.5190374, 6.5690066 46.5189839)",,,,,
752215546,415957804,0,60431545,footway,False,True,116.34899999999999,,,,,"LINESTRING (6.5694662 46.5191688, 6.5695364 46.5191516, 6.5696114 46.5191305, 6.5696676 46.5191305, 6.570076 46.5191572, 6.5702843 46.519157, 6.5707414 46.5191594, 6.5709746 46.5191607)",,,,,
752215546,752215496,0,60431559,service,False,True,20.176000000000002,,,,driveway,"LINESTRING (6.5694662 46.5191688, 6.5694713 46.5190275, 6.5694715 46.5189874)",,,,,
752215548,4474748113,0,60431551,service,False,False,3.696,,,,driveway,"LINESTRING (6.5678178 46.5177076, 6.5677695 46.5177082)",,,,,
752215548,4474748112,0,60431551,service,False,True,2.464,,,,driveway,"LINESTRING (6.5678178 46.5177076, 6.56785 46.517708)",,,,,
752215548,2570187687,0,72320784,footway,False,True,10.33,,,,,"LINESTRING (6.5678178 46.5177076, 6.567819 46.5178005)",,,,,
760216063,4474958172,0,492122658,unclassified,False,False,35.421,,Allée de Savoie,30,,"LINESTRING (6.5656193 46.5178523, 6.5656113 46.5175338)",,,,,
760216063,4841714872,0,492122661,unclassified,True,False,29.716,1,Allée de Savoie,30,,"LINESTRING (6.5656193 46.5178523, 6.5656419 46.5179224, 6.565636 46.5181178)",,,,,
760216065,4497482397,0,60431558,service,False,True,57.641,,Place Maurice Cosandey,,,"LINESTRING (6.5663787 46.518169, 6.5659801 46.5181666, 6.5657171 46.5181645, 6.565629 46.518147)",,,,,
760216065,752215539,0,60727156,service,False,True,59.616,,,,driveway,"LINESTRING (6.5663787 46.518169, 6.5664382 46.5181375, 6.5666136 46.5180777, 6.5667734 46.5180293, 6.5669567 46.5180048, 6.5671036 46.5180012)",,,,,
772481652,752215523,0,"[450556560, 61964171]","['path', 'steps']",False,True,15.248000000000001,,,,,"LINESTRING (6.5670158 46.5189828, 6.56698 46.5189825, 6.5669801 46.5189724, 6.5670343 46.5189721, 6.5671289 46.5189731)",,,private,,
861358294,9380036492,0,72570511,footway,False,False,13.661,,,,,"LINESTRING (6.5624807 46.5172597, 6.5624747 46.5173129, 6.5624738 46.5173824)",,,,,
861358294,861359606,0,72570511,footway,False,True,53.495,,,,,"LINESTRING (6.5624807 46.5172597, 6.5625128 46.517175, 6.5625457 46.5170588, 6.5625586 46.5170182, 6.56257 46.5169926, 6.5625802 46.5169732, 6.5625971 46.5169473, 6.5626142 46.5169278, 6.5626362 46.5169097, 6.5626595 46.5168918, 6.5626855 46.516877, 6.5627122 46.5168651, 6.5627355 46.5168579, 6.5627679 46.5168472)",,,,,
861358294,2117767827,0,72570515,footway,False,False,57.726,,,,,"LINESTRING (6.5624807 46.5172597, 6.562424 46.5172266, 6.5623868 46.5172069, 6.5623546 46.5171918, 6.5623201 46.5171802, 6.562277 46.51717, 6.5621948 46.5171555, 6.5621363 46.5171445, 6.562071 46.517124, 6.562012 46.5170993, 6.5619639 46.5170734, 6.5619198 46.5170443, 6.5618844 46.5170139, 6.5618507 46.5169933)",,,,,
861358410,2249915549,0,72570517,service,False,False,172.188,,Chemin Erna Hamburger,30,driveway,"LINESTRING (6.5613868 46.5180242, 6.5612008 46.5179207, 6.5611614 46.5178647, 6.5611663 46.5171904, 6.5610864 46.5171892, 6.5611019 46.5165969)",,,,,
861358410,253301629,0,72570517,service,False,True,15.449,,Chemin Erna Hamburger,30,driveway,"LINESTRING (6.5613868 46.5180242, 6.5614183 46.5180783, 6.5614913 46.5181414)",,,,,
861358410,861370812,0,72570817,footway,False,True,21.014999999999997,,,,,"LINESTRING (6.5613868 46.5180242, 6.561334 46.5180458, 6.5613027 46.5180484, 6.5612619 46.5180447, 6.5612312 46.5180444, 6.5611976 46.5180517, 6.5611627 46.518064, 6.5611301 46.5180735)",,,,,
861359387,9380036506,0,1016957175,footway,False,False,5.162,,,,,"LINESTRING (6.5621217 46.5175557, 6.5621237 46.5175093)",,,,,
861359387,2249908742,0,1016957175,footway,False,True,12.113,,,,,"LINESTRING (6.5621217 46.5175557, 6.5621175 46.5176646)",,,,,
861359387,9380036492,0,72570511,footway,False,True,39.094,,,,,"LINESTRING (6.5621217 46.5175557, 6.5622044 46.5175556, 6.5622826 46.5175514, 6.5623133 46.5175491, 6.5623475 46.5175425, 6.5623849 46.5175308, 6.5624029 46.5175194, 6.562422 46.5175071, 6.5624384 46.5174898, 6.562454 46.5174685, 6.5624615 46.517449, 6.5624673 46.5174262, 6.5624719 46.5174028, 6.5624738 46.5173824)",,,,,
861359596,861370883,0,72570815,footway,False,True,59.413999999999994,,,,,"LINESTRING (6.5611399 46.5165195, 6.5610933 46.5164811, 6.5610706 46.5164625, 6.5610445 46.5164532, 6.5610181 46.5164476, 6.5609702 46.5164459, 6.5607511 46.5164519, 6.5606887 46.5164523, 6.5606379 46.5164581, 6.5605842 46.5164624, 6.5605398 46.5164608, 6.5605084 46.5164579, 6.5604605 46.5164474, 6.5604119 46.5164398)",,,,,
861359606,861358294,0,72570511,footway,False,False,53.495000000000005,,,,,"LINESTRING (6.5627679 46.5168472, 6.5627355 46.5168579, 6.5627122 46.5168651, 6.5626855 46.516877, 6.5626595 46.5168918, 6.5626362 46.5169097, 6.5626142 46.5169278, 6.5625971 46.5169473, 6.5625802 46.5169732, 6.56257 46.5169926, 6.5625586 46.5170182, 6.5625457 46.5170588, 6.5625128 46.517175, 6.5624807 46.5172597)",,,,,
861370811,861370815,0,72570816,footway,False,True,10.384,,,,,"LINESTRING (6.5608424 46.5173595, 6.5607067 46.5173587)",,,,,
861370812,861358410,0,72570817,footway,False,False,21.014999999999997,,,,,"LINESTRING (6.5611301 46.5180735, 6.5611627 46.518064, 6.5611976 46.5180517, 6.5612312 46.5180444, 6.5612619 46.5180447, 6.5613027 46.5180484, 6.561334 46.5180458, 6.5613868 46.5180242)",,,,,
861370812,861370880,0,72570817,footway,False,True,11.699,,,,,"LINESTRING (6.5611301 46.5180735, 6.5611134 46.518073, 6.5610754 46.5180682, 6.5610358 46.5180591, 6.5609919 46.5180354)",,,,,
861370812,654573183,0,"[1070645667, 825869004]","['path', 'footway']",False,False,11.879,,,,,"LINESTRING (6.5611301 46.5180735, 6.5611411 46.5181567, 6.5611513 46.5181789)",,,,,
861370815,861370811,0,72570816,footway,False,False,10.384,,,,,"LINESTRING (6.5607067 46.5173587, 6.5608424 46.5173595)",,,,,
861370815,861370880,0,72570817,footway,False,False,78.44999999999999,,,,,"LINESTRING (6.5607067 46.5173587, 6.5607481 46.5174741, 6.5608067 46.5176257, 6.5608586 46.5177407, 6.5609413 46.5179388, 6.5609638 46.5179969, 6.5609764 46.5180162, 6.5609919 46.5180354)",,,,,
861370815,861370883,0,72570817,footway,False,True,104.661,,,,,"LINESTRING (6.5607067 46.5173587, 6.5606586 46.5172284, 6.5606228 46.5171242, 6.5605739 46.5169782, 6.560562 46.5169345, 6.5605197 46.5168041, 6.5604841 46.5166971, 6.5604119 46.5164398)",,,,,
861370880,861370812,0,72570817,footway,False,False,11.699,,,,,"LINESTRING (6.5609919 46.5180354, 6.5610358 46.5180591, 6.5610754 46.5180682, 6.5611134 46.518073, 6.5611301 46.5180735)",,,,,
861370880,861370815,0,72570817,footway,False,True,78.45,,,,,"LINESTRING (6.5609919 46.5180354, 6.5609764 46.5180162, 6.5609638 46.5179969, 6.5609413 46.5179388, 6.5608586 46.5177407, 6.5608067 46.5176257, 6.5607481 46.5174741, 6.5607067 46.5173587)",,,,,
861370883,861359596,0,72570815,footway,False,False,59.414,,,,,"LINESTRING (6.5604119 46.5164398, 6.5604605 46.5164474, 6.5605084 46.5164579, 6.5605398 46.5164608, 6.5605842 46.5164624, 6.5606379 46.5164581, 6.5606887 46.5164523, 6.5607511 46.5164519, 6.5609702 46.5164459, 6.5610181 46.5164476, 6.5610445 46.5164532, 6.5610706 46.5164625, 6.5610933 46.5164811, 6.5611399 46.5165195)",,,,,
861370883,861370815,0,72570817,footway,False,False,104.661,,,,,"LINESTRING (6.5604119 46.5164398, 6.5604841 46.5166971, 6.5605197 46.5168041, 6.560562 46.5169345, 6.5605739 46.5169782, 6.5606228 46.5171242, 6.5606586 46.5172284, 6.5607067 46.5173587)",,,,,
928175772,928175781,0,79514572,service,True,False,16.28,,,,parking_aisle,"LINESTRING (6.5639749 46.5173546, 6.5640149 46.5174984)",,,,,
928175781,423801196,0,35468967,service,True,False,26.002,,,,parking_aisle,"LINESTRING (6.5640149 46.5174984, 6.5636751 46.5174958)",,,,,
928175781,423801195,0,79514572,service,True,False,43.359,,,,parking_aisle,"LINESTRING (6.5640149 46.5174984, 6.564015 46.5176525, 6.5636723 46.5176495)",,,,,
938410552,8100314300,0,"[869054293, 869054294, 869054295]","['steps', 'footway']",False,True,15.91,,,,,"LINESTRING (6.5717672 46.5183883, 6.5718069 46.5183898, 6.5718029 46.5184257, 6.5717975 46.518471, 6.5717935 46.5184871, 6.5717885 46.5185047)",,,,,
1271313689,752215539,0,"[60728234, 111629282]","['steps', 'footway']",False,False,12.039,,,,,"LINESTRING (6.5672609 46.5180032, 6.5672308 46.5180025, 6.567197 46.5180017, 6.5671036 46.5180012)",,,private,,
1271743087,343329551,0,111668232,service,False,True,18.727,,,30,parking_aisle,"LINESTRING (6.5655608 46.5199442, 6.565751 46.5200502)",,yes,,,
1271743087,1973830474,0,"[51740696, 111648363]","['unclassified', 'service']",False,False,30.162000000000003,2,"['Chemin des Machines', 'Allée de Savoie']",30,parking_aisle,"LINESTRING (6.5655608 46.5199442, 6.5655621 46.5199098, 6.5655663 46.5197465, 6.565569 46.519673)",,,,,
1271743087,4949820074,0,111648363,service,False,True,40.533,,Chemin des Machines,30,parking_aisle,"LINESTRING (6.5655608 46.5199442, 6.5655553 46.5200788, 6.5654069 46.5202658, 6.5654064 46.5202826)",,,,,
1341404008,418161368,0,35767761,steps,False,True,45.721999999999994,,,,,"LINESTRING (6.5686756 46.5206041, 6.5686791 46.5204069, 6.5686273 46.5204065, 6.5685722 46.520406, 6.5685697 46.5205464)",,,,,
1341404008,416453452,0,"[450541982, 35544599]",path,False,False,30.817,,La Méridienne,,,"LINESTRING (6.5686756 46.5206041, 6.5686248 46.5206109, 6.5682738 46.5206084)",,,,yes,
1341404008,266880742,0,"[119366818, 450541982]",path,False,True,194.87999999999997,,La Méridienne,,,"LINESTRING (6.5686756 46.5206041, 6.5687266 46.5205973, 6.5689466 46.5205952, 6.5692723 46.5205305, 6.5704383 46.5205434, 6.5705619 46.520617, 6.5708778 46.5206267, 6.5709753 46.5206081, 6.5711643 46.5206119)",,,,,
1469825518,415963465,0,35468957,footway,False,False,3.03,,,,,"LINESTRING (6.5684517 46.5194802, 6.5684121 46.5194797)",,,,,
1473004455,265746828,0,24450819,service,True,False,85.677,,Chemin du Barrage,30,driveway,"LINESTRING (6.5658457 46.5218704, 6.5658502 46.5210999)",,,,,
1473004455,1473004457,0,133859694,service,False,False,35.211,,Chemin Gertrud Woker,30,driveway,"LINESTRING (6.5658457 46.5218704, 6.5653855 46.5218686)",,,,,
1473004457,1473004455,0,133859694,service,False,True,35.211,,Chemin Gertrud Woker,30,driveway,"LINESTRING (6.5653855 46.5218686, 6.5658457 46.5218704)",,,,,
1473004457,1473004468,0,133859696,service,False,False,85.989,,Chemin Gertrud Woker,30,driveway,"LINESTRING (6.5653855 46.5218686, 6.5653932 46.5210953)",,,,,
1473004457,343328977,0,"[30879203, 975370958, 975370959]","['steps', 'footway']",False,True,9.032,,,,,"LINESTRING (6.5653855 46.5218686, 6.5653851 46.5219091, 6.5653849 46.5219225, 6.5653832 46.5219498)",,,,,
1473004468,265746828,0,133859692,service,False,True,34.97,,Chemin Gertrud Woker,30,driveway,"LINESTRING (6.5653932 46.5210953, 6.5658502 46.5210999)",,,,,
1473004468,1473004457,0,133859696,service,False,True,85.989,,Chemin Gertrud Woker,30,driveway,"LINESTRING (6.5653932 46.5210953, 6.5653855 46.5218686)",,,,,
1473004468,4949820074,0,"[133859696, 111648363]",service,False,False,90.375,,"['Chemin des Machines', 'Chemin Gertrud Woker']",30,"['parking_aisle', 'driveway']","LINESTRING (6.5653932 46.5210953, 6.5653986 46.5205592, 6.5654064 46.5202826)",,,,,
1721528099,4949820074,0,"[504884283, 160078092]",service,False,False,57.998,,Rue Jean Tschumi,,"['parking_aisle', 'driveway']","LINESTRING (6.5646485 46.520274, 6.5651152 46.5202777, 6.5654064 46.5202826)",,yes,,,
1721528099,9032529375,0,"[975371264, 35464372, 160078092]",service,False,True,104.58699999999999,,Rue Jean Tschumi,,driveway,"LINESTRING (6.5646485 46.520274, 6.5646473 46.5204109, 6.564635 46.5210693, 6.5646379 46.5212145)",,"['building_passage', 'yes']",,,
1721530900,335535633,0,30403005,steps,False,False,13.945,,,,,"LINESTRING (6.564551 46.5211755, 6.5645532 46.5210501)",,,,,
1721530900,9032529375,0,976041212,footway,False,True,7.938,,,,,"LINESTRING (6.564551 46.5211755, 6.5646379 46.5212145)",,,,,
1721530900,9067376884,0,979328662,path,False,False,7.953,,,,,"LINESTRING (6.564551 46.5211755, 6.5645508 46.5211981, 6.5644797 46.5211976)",,,,,
1768232143,2249902152,0,30404105,service,False,False,23.584,,,,parking_aisle,"LINESTRING (6.5622593 46.51773, 6.562259 46.5179421)",,,,,
1803273483,369567491,0,51740696,unclassified,False,True,12.754,2,Allée de Savoie,30,parking_aisle,"LINESTRING (6.5656098 46.5183957, 6.56561 46.5185104)",,,,,
1803273483,4841714881,0,492122667,residential,True,False,26.147,2,Allée de Savoie,30,parking_aisle,"LINESTRING (6.5656098 46.5183957, 6.5655542 46.5182711, 6.5655048 46.5182075, 6.5654742 46.5181825)",,,,,
1973828559,335535681,0,24303216,steps,False,False,3.98,,,,,"LINESTRING (6.5629815 46.518671, 6.562944 46.5186462)",,,,,
1973830473,415933171,0,"[35544659, 492128340, 186641015]","['steps', 'footway']",False,True,30.676000000000002,,,,,"LINESTRING (6.5634118 46.5184778, 6.5634152 46.5183869, 6.5633423 46.5183323, 6.5632303 46.5182527)",,,,,
