u,v,key,osmid,name,highway,oneway,reversed,length,geometry,bridge,junction
2569335440,2569335616,0,250495178,,path,False,True,59.42100000000001,"LINESTRING (120.270034 31.4872854, 120.2700323 31.4873317, 120.2700152 31.487394, 120.2699894 31.4874552, 120.2700903 31.4875427, 120.2701691 31.4876359, 120.2701947 31.4876892, 120.2701992 31.4877529)",,
2569335445,2569260935,0,250489568,泰山路,unclassified,False,True,31.231,"LINESTRING (120.2649255 31.4899764, 120.2646202 31.489871)",,
2569335445,2569335521,0,250495209,,footway,False,False,17.51,"LINESTRING (120.2649255 31.4899764, 120.2649978 31.4898315)",,
2569335445,2569335487,0,250489568,泰山路,unclassified,False,False,54.887,"LINESTRING (120.2649255 31.4899764, 120.2649805 31.4899954, 120.2653991 31.4900967, 120.2654824 31.4901082)",,
2569335454,2569335433,0,250495203,,service,False,False,86.467,"LINESTRING (120.2647501 31.4888315, 120.265662 31.4888303)",,
2569335454,2569260938,0,250495203,,service,False,True,74.112,"LINESTRING (120.2647501 31.4888315, 120.2639685 31.4888326)",,
2569335454,2569335562,0,250495211,,footway,False,True,20.161,"LINESTRING (120.2647501 31.4888315, 120.2647483 31.4888938, 120.264743 31.4890127)",,
2569335460,2569335625,0,250495189,,footway,False,False,22.82,"LINESTRING (120.2651718 31.4890149, 120.2650273 31.4890241, 120.2649334 31.4890401)",,
2569335460,2569335610,0,250495189,,footway,False,True,26.180999999999997,"LINESTRING (120.2651718 31.4890149, 120.2652982 31.4890173, 120.2653858 31.4890362, 120.2654377 31.4890607)",,
2569335460,2569335498,0,250495195,,footway,False,True,24.133,"LINESTRING (120.2651718 31.4890149, 120.2651131 31.4890996, 120.2650773 31.4891643, 120.2650665 31.4892105)",,
2569335470,5085072470,0,256256103,井冈山路,service,False,False,111.231,"LINESTRING (120.2657112 31.4864671, 120.2645382 31.4864755)",,
2569335470,2569335372,0,256256103,井冈山路,service,False,True,17.713,"LINESTRING (120.2657112 31.4864671, 120.265898 31.4864664)",,
2569335487,2569335518,0,250489568,泰山路,unclassified,False,False,21.998,"LINESTRING (120.2654824 31.4901082, 120.2657114 31.4901399)",,
2569335487,2569335633,0,250495201,,footway,False,False,20.507,"LINESTRING (120.2654824 31.4901082, 120.2655262 31.4899276)",,
2569335487,2569335445,0,250489568,泰山路,unclassified,False,True,54.887,"LINESTRING (120.2654824 31.4901082, 120.2653991 31.4900967, 120.2649805 31.4899954, 120.2649255 31.4899764)",,
2569335494,2569335658,0,250489555,泰山路,unclassified,False,False,130.983,"LINESTRING (120.2700903 31.4903055, 120.2714717 31.4903055)",,
2569335494,2569348818,0,250489555,泰山路,unclassified,False,True,73.618,"LINESTRING (120.2700903 31.4903055, 120.2693139 31.4903055)",,
2569335494,2569335525,0,250495184,,service,False,False,26.51,"LINESTRING (120.2700903 31.4903055, 120.270093 31.4900671)",,
2569335497,5085072502,0,250489556,三江路,unclassified,False,False,32.248,"LINESTRING (120.2640529 31.4864791, 120.2640436 31.486769)",,
2569335497,5085072473,0,250489556,三江路,unclassified,False,True,45.051,"LINESTRING (120.2640529 31.4864791, 120.2640659 31.4860741)",,
2569335497,5085072470,0,256256103,井冈山路,service,False,True,46.019,"LINESTRING (120.2640529 31.4864791, 120.2645382 31.4864755)",,
2569335497,5085072504,0,521979347,,footway,False,False,74.883,"LINESTRING (120.2640529 31.4864791, 120.2632632 31.4864831)",,
2569335498,2569335439,0,250495188,,footway,False,False,21.819,"LINESTRING (120.2650665 31.4892105, 120.265139 31.4892421, 120.2652865 31.4892581)",,
2569335498,2569335625,0,250495188,,footway,False,True,23.130000000000003,"LINESTRING (120.2650665 31.4892105, 120.2650183 31.4891735, 120.2649763 31.4891248, 120.2649334 31.4890401)",,
2569335498,2569335460,0,250495195,,footway,False,False,24.133000000000003,"LINESTRING (120.2650665 31.4892105, 120.2650773 31.4891643, 120.2651131 31.4890996, 120.2651718 31.4890149)",,
2569335498,2569335576,0,250495195,,footway,False,True,10.751999999999999,"LINESTRING (120.2650665 31.4892105, 120.2650558 31.4892558, 120.2650495 31.489306)",,
2569335500,2569335673,0,250495196,,footway,False,False,17.436,"LINESTRING (120.2648042 31.489666, 120.2649629 31.4895868)",,
2569335500,2569335536,0,250495196,,footway,False,True,29.485,"LINESTRING (120.2648042 31.489666, 120.2645358 31.4897999)",,
2569335500,2569335539,0,250495211,,footway,False,False,25.054000000000002,"LINESTRING (120.2648042 31.489666, 120.2647068 31.4895644, 120.2646544 31.4894816)",,
2569335500,2569335521,0,250495211,,footway,False,True,26.237000000000002,"LINESTRING (120.2648042 31.489666, 120.2649056 31.489775, 120.2649978 31.4898315)",,
2569335502,2569335518,0,250489568,泰山路,unclassified,False,True,19.27,"LINESTRING (120.265912 31.4901677, 120.2657114 31.4901399)",,
2569335502,2931045246,0,250495186,北学院路,service,True,False,78.804,"LINESTRING (120.265912 31.4901677, 120.265911 31.4908764)",,
2569335502,9733577889,0,250489568,泰山路,unclassified,False,False,39.434999999999995,"LINESTRING (120.265912 31.4901677, 120.266277 31.4902182, 120.2663228 31.4902228)",,
2569335503,2569335388,0,250495196,,footway,False,False,23.191,"LINESTRING (120.2654672 31.48931, 120.2657113 31.489297)",,
2569335503,2569335439,0,250495188,,footway,False,True,18.085,"LINESTRING (120.2654672 31.48931, 120.2653572 31.4892803, 120.2652865 31.4892581)",,
2569335503,2569335610,0,250495189,,footway,False,False,28.764000000000003,"LINESTRING (120.2654672 31.48931, 120.2654662 31.4891323, 120.2654609 31.4890774, 120.2654377 31.4890607)",,
2569335503,2569335579,0,250495196,,footway,False,True,20.451999999999998,"LINESTRING (120.2654672 31.48931, 120.2654028 31.4893192, 120.2653536 31.4893473, 120.2653107 31.4894159)",,
2569335504,2569335502,0,250495186,北学院路,service,True,False,100.376,"LINESTRING (120.2659112 31.489265, 120.265912 31.4901677)",,
2569335504,9733584218,0,250495493,嵩山路,service,False,True,15.911,"LINESTRING (120.2659112 31.489265, 120.266079 31.4892655)",,
2569335512,2569335398,0,250495185,,service,False,True,48.992,"LINESTRING (120.2707872 31.4877451, 120.2702706 31.4877528)",,
2569335512,2569260948,0,250495200,,service,False,False,67.283,"LINESTRING (120.2707872 31.4877451, 120.2707995 31.4871401)",,
2569335512,2569335678,0,250495200,,service,False,True,18.182,"LINESTRING (120.2707872 31.4877451, 120.270785 31.4879086)",,
2569335517,2569335380,0,250495182,,path,False,True,70.978,"LINESTRING (120.2696102 31.4890118, 120.2696156 31.4883735)",,
2569335517,2569335531,0,250495205,,service,False,False,127.326,"LINESTRING (120.2696102 31.4890118, 120.2682674 31.4890065)",,
2569335517,2569335385,0,250495205,,service,False,True,17.096,"LINESTRING (120.2696102 31.4890118, 120.2697905 31.4890125)",,
2569335517,2569335525,0,250495182,,path,False,False,164.316,"LINESTRING (120.2696102 31.4890118, 120.2695949 31.4900647, 120.270093 31.4900671)",,
2569335518,2569335502,0,250489568,泰山路,unclassified,False,False,19.27,"LINESTRING (120.2657114 31.4901399, 120.265912 31.4901677)",,
2569335518,2569335487,0,250489568,泰山路,unclassified,False,True,21.998,"LINESTRING (120.2657114 31.4901399, 120.2654824 31.4901082)",,
2569335518,2569335580,0,250495202,北学院街,service,True,False,23.029,"LINESTRING (120.2657114 31.4901399, 120.2657114 31.4899328)",,
2569335521,2569335445,0,250495209,,footway,False,True,17.51,"LINESTRING (120.2649978 31.4898315, 120.2649255 31.4899764)",,
2569335521,2569335500,0,250495211,,footway,False,False,26.237000000000002,"LINESTRING (120.2649978 31.4898315, 120.2649056 31.489775, 120.2648042 31.489666)",,
2569335521,2569335633,0,250495211,,footway,False,True,51.438,"LINESTRING (120.2649978 31.4898315, 120.265147 31.4898642, 120.2652767 31.4898795, 120.2653804 31.4899123, 120.2655262 31.4899276)",,
2569335524,2569335360,0,250495212,,path,False,False,10.472,"LINESTRING (120.2718209 31.4886167, 120.2717128 31.488636)",,
2569335524,2569335594,0,250495212,,path,False,True,67.693,"LINESTRING (120.2718209 31.4886167, 120.2725348 31.4886193)",,
2569335524,2576543623,0,251436250,,path,False,True,27.444,"LINESTRING (120.2718209 31.4886167, 120.2718239 31.4883699)",,
2569335525,2569335355,0,250495184,,service,False,False,30.471,"LINESTRING (120.270093 31.4900671, 120.2700977 31.4897931)",,
2569335525,2569335494,0,250495184,,service,False,True,26.51,"LINESTRING (120.270093 31.4900671, 120.2700903 31.4903055)",,
2569335525,2569335517,0,250495182,,path,False,True,164.316,"LINESTRING (120.270093 31.4900671, 120.2695949 31.4900647, 120.2696102 31.4890118)",,
2569335526,2569335415,0,250495194,,path,False,False,100.532,"LINESTRING (120.268913 31.4881877, 120.2689162 31.4872836)",,
2569335526,2569335608,0,250495194,,path,False,True,20.783,"LINESTRING (120.268913 31.4881877, 120.2689111 31.4883746)",,
2569335526,2569335434,0,250495193,,path,False,True,26.076999999999998,"LINESTRING (120.268913 31.4881877, 120.269009 31.4881868, 120.2690962 31.4881687, 120.2691632 31.4881184)",,
2569335528,2569335380,0,250495182,,path,False,False,14.555,"LINESTRING (120.2696156 31.4882426, 120.2696156 31.4883735)",,
2569335531,2569260834,0,250488877,中央大道,unclassified,False,False,144.442,"LINESTRING (120.2682674 31.4890065, 120.2682661 31.4903055)",,
2569335531,2569335423,0,250488877,中央大道,unclassified,False,True,69.942,"LINESTRING (120.2682674 31.4890065, 120.2682681 31.4883775)",,
2569335531,2569335517,0,250495205,,service,False,True,127.326,"LINESTRING (120.2682674 31.4890065, 120.2696102 31.4890118)",,
2569335531,2697141645,0,"[250495493, 250495205, 250495494]","['嵩山路', '文昌桥']",service,False,False,64.574,"LINESTRING (120.2682674 31.4890065, 120.2680157 31.4890079, 120.2677529 31.4890093, 120.2675864 31.4890102)",yes,
2569335536,2569260935,0,250489563,,unclassified,False,False,11.249,"LINESTRING (120.2645358 31.4897999, 120.2646202 31.489871)",,
2569335536,2569335500,0,250495196,,footway,False,False,29.485,"LINESTRING (120.2645358 31.4897999, 120.2648042 31.489666)",,
2569335536,2569335407,0,250489563,,unclassified,False,True,39.06100000000001,"LINESTRING (120.2645358 31.4897999, 120.2644057 31.4896903, 120.2643053 31.4895964, 120.2642568 31.4895421)",,
2569335538,2569335380,0,250495197,,path,False,True,38.147,"LINESTRING (120.2700179 31.488373, 120.2696156 31.4883735)",,
2569335538,2569335385,0,250495205,,service,False,False,74.777,"LINESTRING (120.2700179 31.488373, 120.2699214 31.4885697, 120.2698624 31.4887, 120.269806 31.4888761, 120.2697905 31.4890125)",,
2569335538,2569335552,0,250495205,,service,False,True,37.928,"LINESTRING (120.2700179 31.488373, 120.2700957 31.4882403, 120.2701771 31.4881527, 120.2702415 31.4880932)",,
2569335539,2569335603,0,250495211,,footway,False,False,10.702,"LINESTRING (120.2646544 31.4894816, 120.2646008 31.4893969)",,
2569335539,2569335673,0,250495195,,footway,False,False,31.506,"LINESTRING (120.2646544 31.4894816, 120.2647456 31.4895113, 120.2649629 31.4895868)",,
2569335539,2569335659,0,250495195,,footway,False,True,28.997,"LINESTRING (120.2646544 31.4894816, 120.2646008 31.4894724, 120.2645194 31.489464, 120.2643504 31.48947)",,
2569335539,2569335500,0,250495211,,footway,False,True,25.054000000000002,"LINESTRING (120.2646544 31.4894816, 120.2647068 31.4895644, 120.2648042 31.489666)",,
2569335541,2569335544,0,250495191,,path,False,True,83.633,"LINESTRING (120.2716309 31.4896005, 120.2725129 31.4896049)",,
2569335541,2569335426,0,250495199,,service,False,False,29.753999999999998,"LINESTRING (120.2716309 31.4896005, 120.2715253 31.4897659, 120.2714728 31.4898313)",,
2569335541,2569335360,0,250495205,,service,False,False,110.149,"LINESTRING (120.2716309 31.4896005, 120.2717158 31.4894251, 120.271773 31.4891888, 120.2717854 31.4890118, 120.2717677 31.4888206, 120.2717128 31.488636)",,
2569335542,2569335581,0,250489565,天山路,unclassified,False,False,18.504,"LINESTRING (120.2659088 31.4923847, 120.2657139 31.4923932)",,
2569335542,2569245003,0,"[836732621, 250489565, 836732622]",天山路,unclassified,False,True,223.392,"LINESTRING (120.2659088 31.4923847, 120.2677108 31.492378, 120.268026 31.4923768, 120.2682648 31.4923759)",yes,
2569335544,2569335541,0,250495191,,path,False,False,83.633,"LINESTRING (120.2725129 31.4896049, 120.2716309 31.4896005)",,
2569335544,2569260919,0,250495354,,service,False,False,82.112,"LINESTRING (120.2725129 31.4896049, 120.2724952 31.4903432)",,
2569335544,2569335594,0,250495354,,service,False,True,109.614,"LINESTRING (120.2725129 31.4896049, 120.2725348 31.4886193)",,
2569335552,2569335616,0,250495178,,path,False,False,42.629,"LINESTRING (120.2702415 31.4880932, 120.2701744 31.4880338, 120.2701315 31.487972, 120.270144 31.4879132, 120.2701878 31.4878348, 120.2701992 31.4877529)",,
2569335552,2569335538,0,250495205,,service,False,False,37.928,"LINESTRING (120.2702415 31.4880932, 120.2701771 31.4881527, 120.2700957 31.4882403, 120.2700179 31.488373)",,
2569335552,2569335678,0,250495205,,service,False,True,56.83200000000001,"LINESTRING (120.2702415 31.4880932, 120.2703166 31.4880406, 120.270439 31.487975, 120.2705302 31.4879429, 120.2706331 31.4879194, 120.270785 31.4879086)",,
2569335562,2569335567,0,250495189,,footway,False,False,49.032000000000004,"LINESTRING (120.264743 31.4890127, 120.2645525 31.4889647, 120.2644828 31.4889464, 120.2644045 31.4889302, 120.264331 31.4889374, 120.2642673 31.4889928)",,
2569335562,2569335625,0,250495189,,footway,False,True,18.536,"LINESTRING (120.264743 31.4890127, 120.264861 31.4890424, 120.2649334 31.4890401)",,
2569335562,2569335454,0,250495211,,footway,False,False,20.161,"LINESTRING (120.264743 31.4890127, 120.2647483 31.4888938, 120.2647501 31.4888315)",,
2569335562,2569335603,0,250495211,,footway,False,True,48.394000000000005,"LINESTRING (120.264743 31.4890127, 120.2647188 31.4891019, 120.2646884 31.4892124, 120.2646428 31.4892901, 120.264574 31.489326, 120.2646008 31.4893969)",,
2569335567,2569335568,0,250495189,,footway,False,False,29.423,"LINESTRING (120.2642673 31.4889928, 120.2639761 31.4889014)",,
2569335567,2569335659,0,250495180,,footway,False,False,60.839999999999996,"LINESTRING (120.2642673 31.4889928, 120.2642441 31.4890401, 120.2642431 31.4890728, 120.2642655 31.4891088, 120.2642924 31.4891476, 120.2643379 31.4891728, 120.264388 31.4892009, 120.2644094 31.4892352, 120.2644094 31.4892718, 120.2643504 31.48947)",,
2569335567,2569335562,0,250495189,,footway,False,True,49.032,"LINESTRING (120.2642673 31.4889928, 120.264331 31.4889374, 120.2644045 31.4889302, 120.2644828 31.4889464, 120.2645525 31.4889647, 120.264743 31.4890127)",,
2569335568,2569260938,0,250489563,,unclassified,False,True,7.684,"LINESTRING (120.2639761 31.4889014, 120.2639685 31.4888326)",,
2569335568,2569335567,0,250495189,,footway,False,True,29.423,"LINESTRING (120.2639761 31.4889014, 120.2642673 31.4889928)",,
2569335568,2569335407,0,250489563,,unclassified,False,False,77.426,"LINESTRING (120.2639761 31.4889014, 120.2639866 31.4889968, 120.2640275 31.4891756, 120.2640965 31.489333, 120.2641824 31.4894588, 120.2642568 31.4895421)",,
2569335576,2569335579,0,250495192,,footway,False,False,29.35,"LINESTRING (120.2650495 31.489306, 120.2651292 31.4893878, 120.2652356 31.4894091, 120.2653107 31.4894159)",,
2569335576,2569335603,0,250495192,,footway,False,True,50.599000000000004,"LINESTRING (120.2650495 31.489306, 120.2649978 31.4892826, 120.2649227 31.4892666, 120.2648529 31.4892551, 120.2647939 31.4892437, 120.2647537 31.489278, 120.2647027 31.4893352, 120.2646008 31.4893969)",,
2569335576,2569335498,0,250495195,,footway,False,False,10.751999999999999,"LINESTRING (120.2650495 31.489306, 120.2650558 31.4892558, 120.2650665 31.4892105)",,
2569335576,2569335673,0,250495195,,footway,False,True,32.579,"LINESTRING (120.2650495 31.489306, 120.2650451 31.4893404, 120.2650344 31.4894228, 120.2650156 31.4894845, 120.2649629 31.4895868)",,
2569335577,2569335504,0,250495186,北学院路,service,True,False,48.592,"LINESTRING (120.2659108 31.488828, 120.2659112 31.489265)",,
2569335577,2569335657,0,250495203,,service,False,True,17.714,"LINESTRING (120.2659108 31.488828, 120.265724 31.4888302)",,
2569335579,2569335382,0,250495192,,footway,False,False,72.75800000000001,"LINESTRING (120.2653107 31.4894159, 120.2654206 31.4894251, 120.2654672 31.489461, 120.2655262 31.4895388, 120.2655842 31.4896195, 120.2655959 31.4897057, 120.2656066 31.4898109, 120.2656388 31.4898978, 120.2656539 31.4899312)",,
2569335579,2569335576,0,250495192,,footway,False,True,29.35,"LINESTRING (120.2653107 31.4894159, 120.2652356 31.4894091, 120.2651292 31.4893878, 120.2650495 31.489306)",,
2569335579,2569335503,0,250495196,,footway,False,False,20.451999999999998,"LINESTRING (120.2653107 31.4894159, 120.2653536 31.4893473, 120.2654028 31.4893192, 120.2654672 31.48931)",,
2569335579,2569335673,0,250495196,,footway,False,True,38.787000000000006,"LINESTRING (120.2653107 31.4894159, 120.2652526 31.4894678, 120.2651587 31.4895227, 120.2650729 31.4895616, 120.2649629 31.4895868)",,
2569335580,2569335388,0,250495202,北学院街,service,True,False,70.698,"LINESTRING (120.2657114 31.4899328, 120.2657113 31.489297)",,
2569335580,2569335382,0,250495211,,footway,False,False,5.455,"LINESTRING (120.2657114 31.4899328, 120.2656539 31.4899312)",,
2569335581,2697137455,0,250489565,天山路,unclassified,False,False,341.771,"LINESTRING (120.2657139 31.4923932, 120.2621094 31.4923818)",,
2569335581,2569335542,0,250489565,天山路,unclassified,False,True,18.504,"LINESTRING (120.2657139 31.4923932, 120.2659088 31.4923847)",,
2569335581,2697137494,0,250495202,北学院街,service,True,False,137.037,"LINESTRING (120.2657139 31.4923932, 120.2657125 31.4911608)",,
2569335594,2569335524,0,250495212,,path,False,False,67.693,"LINESTRING (120.2725348 31.4886193, 120.2718209 31.4886167)",,
2569335594,2569335544,0,250495354,,service,False,False,109.614,"LINESTRING (120.2725348 31.4886193, 120.2725129 31.4896049)",,
2569335594,2569260946,0,250495354,,service,False,True,178.80700000000002,"LINESTRING (120.2725348 31.4886193, 120.2724882 31.4878126, 120.27244 31.4874558, 120.2723549 31.4870206)",,
