u,v,key,osmid,highway,oneway,reversed,length,geometry,name,tunnel,bridge,service
5736651283,5736651284,0,604644300,footway,False,False,21.76,"LINESTRING (103.9291359 30.7574303, 103.9292128 30.7576145)",,,,
5736651283,7913199875,0,217855069,residential,False,True,92.34,"LINESTRING (103.9291359 30.7574303, 103.9288581 30.7574059, 103.9287615 30.7574022, 103.9286422 30.7574117, 103.928206 30.7575635)",,,,
5736651284,5736651286,0,544166219,residential,False,False,10.978,"LINESTRING (103.9292128 30.7576145, 103.9292642 30.7575262)",,,,
5736651284,2271615962,0,544166219,residential,False,True,5.452,"LINESTRING (103.9292128 30.7576145, 103.9292001 30.7576623)",,,,
5736651284,5736651283,0,604644300,footway,False,True,21.76,"LINESTRING (103.9292128 30.7576145, 103.9291359 30.7574303)",,,,
5736651286,2271615908,0,544166219,residential,False,False,7.613,"LINESTRING (103.9292642 30.7575262, 103.929287 30.7574606)",,,,
5736651286,5736651284,0,544166219,residential,False,True,10.978,"LINESTRING (103.9292642 30.7575262, 103.9292128 30.7576145)",,,,
5736651286,5736651287,0,604644305,footway,False,False,21.194,"LINESTRING (103.9292642 30.7575262, 103.9293568 30.7576994)",,,,
5736651287,2271615962,0,217855169,residential,False,False,15.531,"LINESTRING (103.9293568 30.7576994, 103.9292001 30.7576623)",,,,
5736651287,5315834736,0,217855169,residential,False,True,53.379,"LINESTRING (103.9293568 30.7576994, 103.9298763 30.7578759)",,,,
5736651287,5736651286,0,604644305,footway,False,True,21.194,"LINESTRING (103.9293568 30.7576994, 103.9292642 30.7575262)",,,,
5848171203,6443127406,0,217855052,cycleway,False,True,76.506,"LINESTRING (103.9247819 30.7481279, 103.9241365 30.748535)",,,,
5848171203,6443127416,0,544278521,cycleway,False,True,39.921,"LINESTRING (103.9247819 30.7481279, 103.9250338 30.7484143)",,,,
5848171203,2271614823,0,217855052,cycleway,False,False,59.628,"LINESTRING (103.9247819 30.7481279, 103.9247999 30.7481165, 103.9252849 30.7478106)",,,,
5922449565,6497887878,0,544166204,path,False,True,28.679,"LINESTRING (103.9256854 30.754293, 103.925771 30.7545402)",,,,
5922449565,5260256790,0,544166204,path,False,False,61.577000000000005,"LINESTRING (103.9256854 30.754293, 103.9256072 30.7541805, 103.9255901 30.7541153, 103.9256169 30.7540592, 103.9257642 30.7540186, 103.9258478 30.7539719, 103.9259122 30.7539189)",,,,
5922449565,5260256785,0,"[544161583, 627377941, 627377943]",path,False,True,62.176,"LINESTRING (103.9256854 30.754293, 103.9255306 30.7543431, 103.9252913 30.7544706, 103.9251009 30.7545328)",,,yes,
5956902249,7913199839,0,630914103,residential,False,True,55.205,"LINESTRING (103.9294271 30.7618187, 103.9292275 30.7613528)",丹桂路,,,
5956902249,7913199826,0,692240865,residential,False,False,72.466,"LINESTRING (103.9294271 30.7618187, 103.928672 30.7617579)",,,,
5956902249,6497888420,0,"[692240865, 1061419125]",residential,False,True,224.485,"LINESTRING (103.9294271 30.7618187, 103.9295783 30.7618316, 103.9296253 30.7618286, 103.9296831 30.761806, 103.9303693 30.7612791, 103.9298745 30.7603713)",,,,
5956902255,5500196270,0,544166219,residential,False,False,12.972,"LINESTRING (103.9304686 30.7597328, 103.9303443 30.7596859)",,,,
5956902255,5260013535,0,"[596904649, 544166219]",residential,False,True,120.996,"LINESTRING (103.9304686 30.7597328, 103.930657 30.7598058, 103.9310917 30.7589754)",,,,
5956902255,6497888420,0,630914106,residential,False,False,90.97000000000001,"LINESTRING (103.9304686 30.7597328, 103.9299702 30.7602862, 103.9298745 30.7603713)",,,,
5956902258,7913199839,0,630914103,residential,False,False,79.415,"LINESTRING (103.9289384 30.7606832, 103.9292275 30.7613528)",丹桂路,,,
5956902258,6759019375,0,630914103,residential,False,True,92.538,"LINESTRING (103.9289384 30.7606832, 103.928575 30.7599118)",丹桂路,,,
5956902258,7913199832,0,630914106,residential,False,False,31.824,"LINESTRING (103.9289384 30.7606832, 103.9286282 30.7607874)",,,,
5956902258,7913199843,0,630914106,residential,False,True,35.65,"LINESTRING (103.9289384 30.7606832, 103.9292883 30.7605719)",,,,
5956902259,7913199832,0,630914106,residential,False,True,70.043,"LINESTRING (103.9279455 30.7610168, 103.9286282 30.7607874)",,,,
5956902259,7913199825,0,692240865,residential,False,False,26.995,"LINESTRING (103.9279455 30.7610168, 103.9278429 30.7607906)",,,,
5956902259,7913199826,0,692240865,residential,False,True,122.81,"LINESTRING (103.9279455 30.7610168, 103.9282539 30.761697, 103.928266 30.7617142, 103.9282913 30.7617278, 103.9283224 30.7617334, 103.928672 30.7617579)",,,,
5994472105,7875257239,0,584727572,footway,False,True,12.867,"LINESTRING (103.9229741 30.7508636, 103.9230166 30.7509734)",,,,
5994472105,9751988379,0,635473031,service,False,False,13.807,"LINESTRING (103.9229741 30.7508636, 103.9228579 30.7509374)",,,,
5994472105,9751988365,0,635473031,service,False,True,5.829,"LINESTRING (103.9229741 30.7508636, 103.9230268 30.7508372)",,,,
5994472106,9751988389,0,635473031,service,False,False,5.916,"LINESTRING (103.921335 30.7519076, 103.9212846 30.7519385)",,,,
5994472106,9751988475,0,635473031,service,False,True,43.558,"LINESTRING (103.921335 30.7519076, 103.9217009 30.751674)",,,,
5994472106,7875257249,0,1061419143,service,False,False,131.885,"LINESTRING (103.921335 30.7519076, 103.9221302 30.752877)",,,,
5994472107,5994472108,0,828726385,service,False,False,66.837,"LINESTRING (103.9222115 30.7529731, 103.9216565 30.7533389)",,,,
5994472107,7736111252,0,828726385,service,False,True,89.105,"LINESTRING (103.9222115 30.7529731, 103.9229486 30.7524823)",,,,
5994472107,7875257249,0,1061419143,service,False,True,13.211,"LINESTRING (103.9222115 30.7529731, 103.9221302 30.752877)",,,,
5994472108,9775114736,0,828726385,service,False,False,1.757,"LINESTRING (103.9216565 30.7533389, 103.9216676 30.7533515)",,,,
5994472108,5994472107,0,828726385,service,False,True,66.837,"LINESTRING (103.9216565 30.7533389, 103.9222115 30.7529731)",,,,
5994472108,7875257249,0,844239449,service,False,False,79.667,"LINESTRING (103.9216565 30.7533389, 103.9215767 30.7532517, 103.9221302 30.752877)",,,,parking_aisle
6076946182,5315834711,0,550365562,service,False,False,53.577,"LINESTRING (103.9335836 30.7546495, 103.9339368 30.7542753)",,,,
6076946182,5315834710,0,550365562,service,False,True,75.807,"LINESTRING (103.9335836 30.7546495, 103.9330862 30.7551806)",,,,
6076946182,5315834718,0,550365564,service,False,False,30.976,"LINESTRING (103.9335836 30.7546495, 103.9333277 30.7544785)",,,,
6076946182,5315834714,0,550365564,service,False,True,37.486,"LINESTRING (103.9335836 30.7546495, 103.9339005 30.7548482)",,,,
6235289905,5315834737,0,550365571,service,False,False,46.502,"LINESTRING (103.9298946 30.7590098, 103.9298503 30.7589824, 103.9297651 30.7589297, 103.9295054 30.7587588)",,,,
6235289905,5260013536,0,604832423,residential,False,False,48.43,"LINESTRING (103.9298946 30.7590098, 103.9299581 30.7588251, 103.929992 30.7587029, 103.9300132 30.758587)",银杏大道,,,
6235289905,2684045561,0,604832423,residential,False,True,42.523,"LINESTRING (103.9298946 30.7590098, 103.929856 30.7590729, 103.9297608 30.7592142, 103.9296968 30.7592754, 103.9296293 30.759306)",银杏大道,,,
6389942796,9139805610,0,797290202,footway,False,False,4.852,"LINESTRING (103.9290888 30.7535779, 103.9291388 30.7535855)",,,,
6389942796,9139805605,0,797290202,footway,False,True,4.269,"LINESTRING (103.9290888 30.7535779, 103.9290446 30.7535723)",,,,
6389942796,5736623170,0,"[683646721, 544688571, 604832423]",residential,False,"[False, True]",65.22,"LINESTRING (103.9290888 30.7535779, 103.9291183 30.7534088, 103.9291235 30.7533792, 103.9291357 30.7533085, 103.9291582 30.7531821, 103.9291848 30.7530286, 103.9291911 30.752998)",银杏大道,,yes,
6389942796,7878394900,0,604832423,residential,False,True,53.179,"LINESTRING (103.9290888 30.7535779, 103.929067 30.7537027, 103.929024 30.7539487, 103.9290228 30.7540055, 103.9290409 30.7540493)",银杏大道,,,
6389942800,5260256757,0,544161582,residential,False,False,3.528,"LINESTRING (103.9310673 30.755049, 103.9310369 30.755067)",,,,
6389942800,6389942805,0,843471836,cycleway,False,False,11.433,"LINESTRING (103.9310673 30.755049, 103.9309903 30.7549703)",,,,
6389942800,5260256742,0,544161582,residential,False,True,14.288,"LINESTRING (103.9310673 30.755049, 103.9310992 30.7550285, 103.9311927 30.7549792)",,,,
6389942805,6389942800,0,843471836,cycleway,False,True,11.433,"LINESTRING (103.9309903 30.7549703, 103.9310673 30.755049)",,,,
6389942805,5515466555,0,"[568042667, 601600518]",footway,False,False,225.485,"LINESTRING (103.9309903 30.7549703, 103.9310302 30.7549477, 103.9316848 30.7545548, 103.9318576 30.7544185, 103.9319661 30.7543426, 103.9322986 30.7540659, 103.9325097 30.7538157, 103.9326542 30.7535737)",,,,
6389942805,5338398341,0,568042667,footway,False,True,19.698,"LINESTRING (103.9309903 30.7549703, 103.9309642 30.7549854, 103.9308306 30.7550821)",,,,
6389942805,7961813482,0,"[950008592, 843471836]","['footway', 'cycleway']",False,"[False, True]",241.44500000000002,"LINESTRING (103.9309903 30.7549703, 103.9306708 30.7546073, 103.9306352 30.7545669, 103.9307154 30.7540844, 103.9308026 30.7535596, 103.9308181 30.7534663, 103.9307588 30.7534587, 103.9308385 30.7530436, 103.9307447 30.7530313)",,,,
6389942863,6389942864,0,682340716,footway,False,False,29.23,"LINESTRING (103.929179 30.7518066, 103.9289306 30.75196)",,,,
6389942863,5502448237,0,572770087,service,False,False,60.116,"LINESTRING (103.929179 30.7518066, 103.929144 30.7517649, 103.9289365 30.7515264, 103.9289261 30.7514998, 103.9289397 30.7514731, 103.9290601 30.7513876)",,,,
6389942863,6389942865,0,572770087,service,False,True,107.231,"LINESTRING (103.929179 30.7518066, 103.9292283 30.7518654, 103.929835 30.752589)",,,,
6389942863,5502448094,0,"[814133744, 814133745, 572770092]",service,False,True,66.68299999999999,"LINESTRING (103.929179 30.7518066, 103.9291996 30.751794, 103.9293242 30.7517175, 103.9292282 30.7515987, 103.9292786 30.7515689, 103.9294199 30.7514782, 103.9295108 30.7514197)",,building_passage,,
6389942864,7878394913,0,682340716,footway,False,False,9.159,"LINESTRING (103.9289306 30.75196, 103.9288533 30.7520087)",,,,
6389942864,6389942863,0,682340716,footway,False,True,29.23,"LINESTRING (103.9289306 30.75196, 103.929179 30.7518066)",,,,
6389942864,5502448434,0,544161558,footway,False,False,76.299,"LINESTRING (103.9289306 30.75196, 103.9288956 30.7519195, 103.9285285 30.7514901, 103.9284584 30.7514067)",,,,
6389942864,5260256714,0,544161558,footway,False,True,126.88999999999999,"LINESTRING (103.9289306 30.75196, 103.928983 30.7520205, 103.92901 30.7520514, 103.9293049 30.7524112, 103.9293414 30.7524852, 103.9293471 30.7525725, 103.9293422 30.7526566, 103.9292903 30.7529886)",,,,
6389942865,5736620155,0,572770087,service,False,True,5.269,"LINESTRING (103.929835 30.752589, 103.9298673 30.7526274)",,,,
6389942865,6389942863,0,572770087,service,False,False,107.231,"LINESTRING (103.929835 30.752589, 103.9292283 30.7518654, 103.929179 30.7518066)",,,,
6389942865,5502448095,0,"[682340717, 795677496, 795677497, 795677499, 795677501]",footway,False,True,101.50699999999999,"LINESTRING (103.929835 30.752589, 103.9298826 30.7522475, 103.9298978 30.7521358, 103.9299461 30.7518637, 103.9299629 30.7517611, 103.9299767 30.7516844)",,building_passage,,
6389942866,5502448114,0,572770092,service,False,False,7.439,"LINESTRING (103.93077 30.7513241, 103.9307827 30.7512581)",,,,
6389942866,5502448229,0,572770092,service,False,True,5.883,"LINESTRING (103.93077 30.7513241, 103.93076 30.7513763)",,,,
6389942866,2271615127,0,"[814133748, 814133749, 814133750]",service,False,"[False, True]",35.033,"LINESTRING (103.93077 30.7513241, 103.930801 30.7513272, 103.9309808 30.7513496, 103.9310859 30.7513705, 103.9311227 30.751394)",,building_passage,,
6403468783,7605235524,0,"[950008593, 217855124, 683646717]",footway,False,True,28.695,"LINESTRING (103.9300036 30.7528639, 103.9299555 30.7528008, 103.9298638 30.7526995, 103.9298254 30.7526564)",,,yes,
6403469816,6784744449,0,544161580,residential,False,False,42.565,"LINESTRING (103.9261105 30.757753, 103.9262673 30.7581113)",,,,
6403469816,8794836034,0,683646729,service,False,False,36.29,"LINESTRING (103.9261105 30.757753, 103.9258164 30.7579595)",,,,
6403469816,6447660655,0,544161580,residential,False,True,109.568,"LINESTRING (103.9261105 30.757753, 103.9257029 30.7568948, 103.9256772 30.7568407)",,,,
6403469817,8794836034,0,683646729,service,False,True,86.441,"LINESTRING (103.9251159 30.7584514, 103.9258164 30.7579595)",,,,
6403469817,6583832659,0,574644707,service,False,False,92.106,"LINESTRING (103.9251159 30.7584514, 103.9247059 30.7579911, 103.924663 30.7579365, 103.9246462 30.7578941, 103.9246348 30.7578563, 103.9246281 30.757814, 103.9246119 30.7577595)",,,,
6403469817,5481830966,0,574644707,service,False,True,104.416,"LINESTRING (103.9251159 30.7584514, 103.9252486 30.7586132, 103.9257882 30.7591913)",,,,
6403469829,9050478404,0,683646739,service,False,False,17.524,"LINESTRING (103.9268096 30.7593033, 103.9266638 30.7593989)",,,,
6403469829,6403469833,0,687770523,service,False,False,38.991,"LINESTRING (103.9268096 30.7593033, 103.9269596 30.7596294)",,,,
6403469829,5728103645,0,687770523,service,False,True,25.428,"LINESTRING (103.9268096 30.7593033, 103.9267084 30.7590918)",,,,
6403469831,5515463899,0,574644708,service,False,True,16.999,"LINESTRING (103.9268888 30.7598807, 103.9270354 30.7597941)",,,,
6403469831,6403469832,0,683646741,service,False,False,19.425,"LINESTRING (103.9268888 30.7598807, 103.9267722 30.7597376)",,,,
6403469831,5515463900,0,574644708,service,False,False,37.923,"LINESTRING (103.9268888 30.7598807, 103.9268489 30.7599101, 103.9266914 30.760008, 103.9265699 30.7600835)",,,,
6403469832,9050478403,0,683646741,service,False,False,6.891,"LINESTRING (103.9267722 30.7597376, 103.9267309 30.7596868)",,,,
6403469832,6403469831,0,683646741,service,False,True,19.425,"LINESTRING (103.9267722 30.7597376, 103.9268888 30.7598807)",,,,
6403469832,6403469833,0,683646742,service,False,False,21.573,"LINESTRING (103.9267722 30.7597376, 103.9269596 30.7596294)",,,,
6403469833,6403469832,0,683646742,service,False,True,21.573,"LINESTRING (103.9269596 30.7596294, 103.9267722 30.7597376)",,,,
6403469833,5515463899,0,687770523,service,False,False,19.694,"LINESTRING (103.9269596 30.7596294, 103.9270354 30.7597941)",,,,
6403469833,6403469829,0,687770523,service,False,True,38.991,"LINESTRING (103.9269596 30.7596294, 103.9268096 30.7593033)",,,,
6443127406,5848171203,0,217855052,cycleway,False,False,76.506,"LINESTRING (103.9241365 30.748535, 103.9247819 30.7481279)",,,,
6443127406,6443127417,0,544688576,cycleway,False,False,40.091,"LINESTRING (103.9241365 30.748535, 103.9243821 30.7488273)",,,,
6443127406,2271614926,0,217855052,cycleway,False,True,64.149,"LINESTRING (103.9241365 30.748535, 103.9240884 30.7485653, 103.9235953 30.7488763)",,,,
6443127416,5848171203,0,544278521,cycleway,False,False,39.921,"LINESTRING (103.9250338 30.7484143, 103.9247819 30.7481279)",,,,
6443127416,5515470575,0,"[478788512, 544688574, 544688575]",cycleway,False,False,48.257,"LINESTRING (103.9250338 30.7484143, 103.9250943 30.7484844, 103.9252636 30.74868, 103.9253054 30.7487268, 103.9253366 30.7487616)",,yes,,
6443127416,5467635368,0,568303115,cycleway,False,False,60.637,"LINESTRING (103.9250338 30.7484143, 103.9250489 30.7484047, 103.9255434 30.7480894)",,,,
6443127416,6443127417,0,"[544278522, 568303115, 574645188]",cycleway,False,True,77.386,"LINESTRING (103.9250338 30.7484143, 103.9249236 30.7484853, 103.9245113 30.7487416, 103.9243821 30.7488273)",,yes,,
6443127417,6443127406,0,544688576,cycleway,False,True,40.091,"LINESTRING (103.9243821 30.7488273, 103.9241365 30.748535)",,,,
6443127417,6443127416,0,"[544278522, 568303115, 574645188]",cycleway,False,False,77.38600000000001,"LINESTRING (103.9243821 30.7488273, 103.9245113 30.7487416, 103.9249236 30.7484853, 103.9250338 30.7484143)",,yes,,
6443127417,5265110656,0,544278522,cycleway,False,True,62.198,"LINESTRING (103.9243821 30.7488273, 103.9243562 30.7488444, 103.9238319 30.7491259)",,,,
6443127417,7366368075,0,"[544688576, 478788513, 544688573]",cycleway,False,"[False, True]",47.995999999999995,"LINESTRING (103.9243821 30.7488273, 103.9244437 30.748901, 103.9246116 30.749094, 103.9246496 30.7491377, 103.9246811 30.7491741)",,yes,,
6443127454,5502448268,0,584727583,cycleway,False,False,77.17099999999999,"LINESTRING (103.9273848 30.7486418, 103.9274432 30.7485679, 103.9275762 30.7484525, 103.9277284 30.748343, 103.9279054 30.7482913, 103.9280328 30.748273)",,,,
6443127454,5588787957,0,584727583,cycleway,False,True,36.307,"LINESTRING (103.9273848 30.7486418, 103.9273435 30.7487162, 103.9273214 30.7488236, 103.9273471 30.7489568)",,,,
6443127454,5260008991,0,584727587,footway,False,False,36.046,"LINESTRING (103.9273848 30.7486418, 103.9273192 30.7485884, 103.9272769 30.7485446, 103.9272153 30.7485031, 103.9271294 30.7484778, 103.92708 30.7484904)",,,,
6443127454,5588787990,0,584727587,footway,False,True,32.431,"LINESTRING (103.9273848 30.7486418, 103.927462 30.7487072, 103.9275371 30.7487682, 103.927657 30.7488058)",,,,
6447660630,9131668085,0,687770517,cycleway,False,False,15.038,"LINESTRING (103.9263875 30.7519849, 103.9263431 30.7518723, 103.9263341 30.7518579)",,,,
6447660630,7856068833,0,687770517,cycleway,False,True,53.718,"LINESTRING (103.9263875 30.7519849, 103.9266647 30.7520118, 103.9268438 30.7522003)",,,,
6447660630,9131723263,0,987943169,steps,False,False,22.448,"LINESTRING (103.9263875 30.7519849, 103.9263795 30.7520223, 103.9263494 30.7521841)",,,,
6447660632,7856068833,0,687770517,cycleway,False,False,9.936,"LINESTRING (103.9269041 30.7522731, 103.9268438 30.7522003)",,,,
6447660632,7856068827,0,687770517,cycleway,False,True,13.348,"LINESTRING (103.9269041 30.7522731, 103.9269875 30.7523694)",,,,
6447660632,6447660633,0,687770518,cycleway,False,False,158.268,"LINESTRING (103.9269041 30.7522731, 103.9272365 30.7520639, 103.9276752 30.7517722, 103.9282245 30.751414)",,,,
6447660633,2271615321,0,544161548,footway,False,False,202.40900000000005,"LINESTRING (103.9282245 30.751414, 103.9282514 30.7514456, 103.9290207 30.7523483, 103.9290558 30.7523972, 103.9291 30.7524825, 103.9291191 30.7525486, 103.9291367 30.7526243, 103.9291388 30.7527393, 103.9290832 30.7529858)",,,,
6447660633,9131668080,0,544161548,footway,False,True,67.644,"LINESTRING (103.9282245 30.751414, 103.9282035 30.7513887, 103.9278014 30.7509263)",,,,
6447660633,7442371889,0,687770518,cycleway,False,False,9.718,"LINESTRING (103.9282245 30.751414, 103.9282735 30.7513816, 103.928305 30.7513606)",,,,
6447660633,6447660632,0,687770518,cycleway,False,True,158.268,"LINESTRING (103.9282245 30.751414, 103.9276752 30.7517722, 103.9272365 30.7520639, 103.9269041 30.7522731)",,,,
6447660638,7856068817,0,544161549,service,False,False,54.150999999999996,"LINESTRING (103.9258348 30.7531972, 103.9256879 30.7531909, 103.9255575 30.7530331, 103.9255771 30.7528669)",,,,
6447660638,9139805613,0,687770519,cycleway,False,True,40.014,"LINESTRING (103.9258348 30.7531972, 103.9257907 30.75351, 103.9258424 30.7535155)",,,,
6447660638,7856068820,0,"[842083670, 842083671]","['steps', 'footway']",False,True,27.609,"LINESTRING (103.9258348 30.7531972, 103.9258767 30.7531123, 103.9257681 30.7529872)",,,yes,
6447660639,7856068817,0,544161549,service,False,True,6.583,"LINESTRING (103.9255841 30.752808, 103.9255771 30.7528669)",,,,
6447660639,9139805597,0,544161549,service,False,False,48.028,"LINESTRING (103.9255841 30.752808, 103.9256552 30.7527323, 103.9257041 30.7524003)",,,,
6447660639,5310375304,0,"[687770520, 544161281]","['service', 'footway']",False,False,83.25,"LINESTRING (103.9255841 30.752808, 103.925251 30.7527631, 103.9249923 30.7527312, 103.9248489 30.7525319)",,,,
6447660655,6403469816,0,544161580,residential,False,False,109.568,"LINESTRING (103.9256772 30.7568407, 103.9257029 30.7568948, 103.9261105 30.757753)",,,,
6447660655,6801079192,0,544161580,residential,False,True,85.006,"LINESTRING (103.9256772 30.7568407, 103.9256571 30.7567965, 103.9253539 30.7561285)",,,,
6447660655,2271615958,0,544161581,residential,False,False,142.054,"LINESTRING (103.9256772 30.7568407, 103.9255933 30.7568969, 103.9245047 30.7576261)",,,,
6447660655,5336767862,0,"[544161582, 544161581, 552816781]",residential,False,True,37.06,"LINESTRING (103.9256772 30.7568407, 103.9257381 30.7567998, 103.9258946 30.7567017, 103.9259437 30.7566745, 103.9259928 30.7566473)",,,yes,
6466134015,8242445341,0,552968520,residential,False,False,37.173,"LINESTRING (103.9275199 30.7528345, 103.9275117 30.7528785, 103.9274584 30.7531646)",,,,
6466134015,2271615321,0,552968520,residential,False,True,152.862,"LINESTRING (103.9275199 30.7528345, 103.9275234 30.7528117, 103.9290832 30.7529858)",,,,
6466134015,6497887868,0,687770517,cycleway,False,False,34.261,"LINESTRING (103.9275199 30.7528345, 103.9274738 30.7528315, 103.9271642 30.7527963)",,,,
6491169291,3824112047,0,568303113,service,False,False,150.949,"LINESTRING (103.9316512 30.7469454, 103.9316289 30.7470137, 103.9315699 30.7471355, 103.9315082 30.7471935, 103.9313729 30.7472873, 103.9312582 30.7473439, 103.9311338 30.7473961, 103.9310092 30.7474378, 103.9308253 30.7475182, 103.9306881 30.7475549, 103.9305681 30.7476081, 103.9305112 30.7476544, 103.9304209 30.747709)",,,,
6491169291,5467635364,0,568303113,service,False,True,108.579,"LINESTRING (103.9316512 30.7469454, 103.9317233 30.7468417, 103.9318182 30.7467307, 103.9319264 30.7465932, 103.9321338 30.7462464, 103.9322262 30.7461052)",,,,
6491169291,9139805439,0,691679128,service,False,True,301.451,"LINESTRING (103.9316512 30.7469454, 103.9320967 30.7470886, 103.9324219 30.7471858, 103.9329629 30.7473347, 103.9330548 30.7473742, 103.93332 30.747517, 103.9339952 30.7478984, 103.9340553 30.7479425, 103.9341013 30.7480154, 103.9342669 30.7482971)",,,,
6497887868,7856068827,0,687770517,cycleway,False,False,59.768,"LINESTRING (103.9271642 30.7527963, 103.9270708 30.7527853, 103.9271184 30.7525196, 103.9269875 30.7523694)",,,,
6497887868,6466134015,0,687770517,cycleway,False,True,34.261,"LINESTRING (103.9271642 30.7527963, 103.9274738 30.7528315, 103.9275199 30.7528345)",,,,
6497887868,9139805613,0,687770519,cycleway,False,False,182.774,"LINESTRING (103.9271642 30.7527963, 103.9271352 30.7529836, 103.9270897 30.7532417, 103.9265154 30.7535991, 103.9258424 30.7535155)",,,,
6497887878,5922449565,0,544166204,path,False,False,28.679,"LINESTRING (103.925771 30.7545402, 103.9256854 30.754293)",,,,
6497887878,5260305562,0,544166204,path,False,True,118.73599999999999,"LINESTRING (103.925771 30.7545402, 103.9257804 30.7545675, 103.9258846 30.7546942, 103.9259618 30.7548153, 103.925986 30.7549059, 103.9260293 30.7549876, 103.9261433 30.755067, 103.9261973 30.7550918, 103.9263756 30.7551613, 103.9264399 30.7552363, 103.9264828 30.7553539)",,,,
6497887878,6497888386,0,"[692240859, 692240860, 692240861]",footway,False,False,65.499,"LINESTRING (103.925771 30.7545402, 103.9257192 30.7545593, 103.9255462 30.7546021, 103.9255297 30.7545477, 103.9253805 30.7545891, 103.9253264 30.7546031, 103.9253124 30.7545811, 103.9251803 30.7546239)",,,yes,
6497888386,5260256785,0,543806110,path,False,True,12.656,"LINESTRING (103.9251803 30.7546239, 103.9251009 30.7545328)",,,,
6497888386,5256920718,0,543806110,path,False,False,234.761,"LINESTRING (103.9251803 30.7546239, 103.9252071 30.7546547, 103.9253319 30.7547976, 103.9253682 30.7549271, 103.9254514 30.7550655, 103.9254877 30.7552039, 103.9254713 30.7552933, 103.9254566 30.7553736, 103.9254306 30.755512, 103.9254929 30.7556237, 103.9255449 30.7557666, 103.9256124 30.7558648, 103.9256852 30.755972, 103.9257891 30.7560836, 103.9258203 30.7561952, 103.925893 30.7563604, 103.9259346 30.7564765, 103.9259742 30.756553)",,,,
6497888386,6497887878,0,"[692240859, 692240860, 692240861]",footway,False,True,65.499,"LINESTRING (103.9251803 30.7546239, 103.9253124 30.7545811, 103.9253264 30.7546031, 103.9253805 30.7545891, 103.9255297 30.7545477, 103.9255462 30.7546021, 103.9257192 30.7545593, 103.925771 30.7545402)",,,yes,
6497888404,6583832659,0,692240864,service,False,False,141.339,"LINESTRING (103.9257851 30.757323, 103.9256933 30.7572198, 103.9256524 30.7571842, 103.9256046 30.7571714, 103.9255763 30.7571688, 103.9255303 30.7571723, 103.925493 30.7571905, 103.9246119 30.7577595)",,,,
6497888420,7913199833,0,630914106,residential,False,False,29.227,"LINESTRING (103.9298745 30.7603713, 103.9295893 30.7604663)",,,,
6497888420,5956902255,0,630914106,residential,False,True,90.97000000000001,"LINESTRING (103.9298745 30.7603713, 103.9299702 30.7602862, 103.9304686 30.7597328)",,,,
6497888420,5956902249,0,"[692240865, 1061419125]",residential,False,False,224.48500000000004,"LINESTRING (103.9298745 30.7603713, 103.9303693 30.7612791, 103.9296831 30.761806, 103.9296253 30.7618286, 103.9295783 30.7618316, 103.9294271 30.7618187)",,,,
6511004682,7954526321,0,544277137,residential,False,False,10.102,"LINESTRING (103.9230619 30.7508196, 103.9230986 30.7509048)",水杉路,,,
6511004682,9751988365,0,635473031,service,False,False,3.883,"LINESTRING (103.9230619 30.7508196, 103.9230268 30.7508372)",,,,
6511004682,2271615000,0,544277137,residential,False,True,148.857,"LINESTRING (103.9230619 30.7508196, 103.9225945 30.7496331, 103.9225446 30.7495585)",水杉路,,,
6583832659,2271615958,0,574644707,service,False,False,18.081000000000003,"LINESTRING (103.9246119 30.7577595, 103.9245639 30.7576887, 103.9245047 30.7576261)",,,,
6583832659,6403469817,0,574644707,service,False,True,92.106,"LINESTRING (103.9246119 30.7577595, 103.9246281 30.757814, 103.9246348 30.7578563, 103.9246462 30.7578941, 103.924663 30.7579365, 103.9247059 30.7579911, 103.9251159 30.7584514)",,,,
6583832659,6497888404,0,692240864,service,False,True,141.339,"LINESTRING (103.9246119 30.7577595, 103.925493 30.7571905, 103.9255303 30.7571723, 103.9255763 30.7571688, 103.9256046 30.7571714, 103.9256524 30.7571842, 103.9256933 30.7572198, 103.9257851 30.757323)",,,,
6583832675,5260305575,0,692240863,footway,False,True,141.384,"LINESTRING (103.9272234 30.7548887, 103.9268142 30.7561106)",,,,
6583832675,5736629070,0,604640279,residential,False,False,34.517999999999994,"LINESTRING (103.9272234 30.7548887, 103.9272536 30.7549567, 103.9272964 30.7550184, 103.9273518 30.7550839, 103.9274099 30.7551525)",,,,
6583832675,8242445344,0,604640279,residential,False,True,105.473,"LINESTRING (103.9272234 30.7548887, 103.9272069 30.7547882, 103.9272027 30.7546775, 103.927317 30.7539478)",,,,
6759019375,5956902258,0,630914103,residential,False,False,92.538,"LINESTRING (103.928575 30.7599118, 103.9289384 30.7606832)",丹桂路,,,
6759019375,6784723467,0,630914103,residential,False,True,9.273,"LINESTRING (103.928575 30.7599118, 103.9285283 30.7598387)",丹桂路,,,
6759019375,7913199823,0,720157624,residential,False,False,27.0,"LINESTRING (103.928575 30.7599118, 103.9283154 30.7600077)",,,,
6759019375,7913199841,0,720157624,residential,False,True,65.468,"LINESTRING (103.928575 30.7599118, 103.9289759 30.7597236, 103.9291221 30.7596444, 103.9291659 30.7596151)",,,,
6784723467,6759019375,0,630914103,residential,False,False,9.273,"LINESTRING (103.9285283 30.7598387, 103.928575 30.7599118)",丹桂路,,,
