osmid,y,x,street_count,geometry
3788622815,31.2277187,121.4025969,3,POINT (121.4025969 31.2277187)
3788622826,31.2283606,121.4029711,3,POINT (121.4029711 31.2283606)
3788863906,31.2301078,121.4020332,1,POINT (121.4020332 31.2301078)
3788863907,31.2301125,121.402053,3,POINT (121.402053 31.2301125)
3788863913,31.2301428,121.4021702,4,POINT (121.4021702 31.2301428)
3788863916,31.2301714,121.4021875,3,POINT (121.4021875 31.2301714)
3788863918,31.2303327,121.4022926,3,POINT (121.4022926 31.2303327)
3789194619,31.2300798,121.3989485,1,POINT (121.3989485 31.2300798)
3789194631,31.2301658,121.3989222,3,POINT (121.3989222 31.2301658)
3789194634,31.2301749,121.3986672,1,POINT (121.3986672 31.2301749)
3789194648,31.2302084,121.3988347,3,POINT (121.3988347 31.2302084)
3789195159,31.2302407,121.398972,3,POINT (121.398972 31.2302407)
3789195174,31.2302744,121.3991382,4,POINT (121.3991382 31.2302744)
3789195177,31.2302832,121.3988845,3,POINT (121.3988845 31.2302832)
3789195186,31.2303135,121.3993221,3,POINT (121.3993221 31.2303135)
3789195189,31.230367,121.3988596,1,POINT (121.3988596 31.230367)
3789195192,31.2305659,121.3990582,3,POINT (121.3990582 31.2305659)
3790337616,31.2278344,121.4020795,1,POINT (121.4020795 31.2278344)
3790337742,31.2279502,121.4025169,3,POINT (121.4025169 31.2279502)
3790337881,31.2296354,121.40188,3,POINT (121.40188 31.2296354)
3790337882,31.2297694,121.4023962,4,POINT (121.4023962 31.2297694)
3791127212,31.227733,121.4007408,3,POINT (121.4007408 31.227733)
3791158241,31.2277372,121.400881,3,POINT (121.400881 31.2277372)
3791158245,31.2278047,121.4007184,1,POINT (121.4007184 31.2278047)
3791158250,31.2280603,121.3996005,1,POINT (121.3996005 31.2280603)
3791158260,31.228375,121.3995005,3,POINT (121.3995005 31.228375)
3791158269,31.2284256,121.3997311,3,POINT (121.3997311 31.2284256)
3791158310,31.2284639,121.3994723,3,POINT (121.3994723 31.2284639)
3791158313,31.2285154,121.3997027,3,POINT (121.3997027 31.2285154)
3791158354,31.2285453,121.3994464,3,POINT (121.3994464 31.2285453)
3791158365,31.2285975,121.3996767,3,POINT (121.3996767 31.2285975)
3791158374,31.2288612,121.399346,1,POINT (121.399346 31.2288612)
3792673102,31.2297323,121.4015553,3,POINT (121.4015553 31.2297323)
3792673104,31.2299422,121.4017735,3,POINT (121.4017735 31.2299422)
3792792789,31.231521,121.4015495,3,POINT (121.4015495 31.231521)
3805651370,31.2292093,121.4023027,3,POINT (121.4023027 31.2292093)
3805651372,31.229399,121.4022349,3,POINT (121.4022349 31.229399)
3805651415,31.2300304,121.402102,3,POINT (121.402102 31.2300304)
3805651422,31.2300854,121.4023756,3,POINT (121.4023756 31.2300854)
3806362890,31.2283495,121.4041891,3,POINT (121.4041891 31.2283495)
3806928017,31.2290157,121.4021261,3,POINT (121.4021261 31.2290157)
3807157263,31.2289458,121.4016514,4,POINT (121.4016514 31.2289458)
