u,v,key,osmid,lanes,name,highway,oneway,reversed,length,maxspeed,geometry,service,access,tunnel
8750348174,10686541769,0,990567606,,,footway,False,False,5.784,,"LINESTRING (-73.5799024 45.5066865, -73.5798767 45.5066377)",,,
8750348174,229533920,0,133806983,,,service,False,False,307.88,,"LINESTRING (-73.5799024 45.5066865, -73.5796779 45.5065748, -73.5791181 45.5063032, -73.5790438 45.5062482, -73.5790235 45.5062152, -73.5790132 45.5061857, -73.5789988 45.5061396, -73.5789849 45.5060336, -73.5787882 45.5049864, -73.5787663 45.5048903, -73.5787855 45.5048063, -73.5788071 45.5047678, -73.5788412 45.5047246, -73.5789011 45.5046848, -73.5789773 45.5046539, -73.5790691 45.5046301, -73.5791592 45.5046175, -73.5792564 45.5046087, -73.5793518 45.5046183, -73.5794615 45.5046543)",,,
8750348174,10946298399,0,"[945180296, 945180297]",,,footway,False,True,6.871,,"LINESTRING (-73.5799024 45.5066865, -73.5798688 45.5067336, -73.579862 45.5067414)",,,
8750348175,10926982162,0,1175996882,,,footway,False,True,44.543,,"LINESTRING (-73.5799255 45.5069463, -73.5804012 45.5071684)",,,
8750348175,8750348170,0,945180298,,,footway,False,True,16.51,,"LINESTRING (-73.5799255 45.5069463, -73.5797984 45.5068858, -73.5797506 45.5068625)",,,
8750348175,11022857009,0,"[1218387377, 1218387378, 1218387373]",,,"['steps', 'footway']",False,False,26.525000000000002,,"LINESTRING (-73.5799255 45.5069463, -73.5798706 45.5070037, -73.5797929 45.5070851, -73.5797361 45.5071445)",,,
9153134867,229533920,0,143798693,,,service,False,False,178.004,,"LINESTRING (-73.5807218 45.5058029, -73.5808062 45.505568, -73.580819 45.5055239, -73.5808183 45.505485, -73.5808046 45.5054455, -73.5807767 45.5054074, -73.5807367 45.5053738, -73.5806662 45.5053296, -73.5795615 45.5047116, -73.5794615 45.5046543)",,,
9153134867,229533885,0,143798693,,,service,False,True,138.892,,"LINESTRING (-73.5807218 45.5058029, -73.5804137 45.5066496, -73.5803781 45.5066869, -73.5803261 45.5067231, -73.580239 45.5067524, -73.5801464 45.506759, -73.5800387 45.5067404, -73.5799497 45.5067124)",,,
9153134867,10946251293,0,990567606,,,footway,False,True,96.16199999999999,,"LINESTRING (-73.5807218 45.5058029, -73.5805205 45.5058651, -73.5804724 45.5058775, -73.5804257 45.5059002, -73.5803707 45.5059433, -73.5801647 45.5061578, -73.5800928 45.506236, -73.5799521 45.5063824, -73.579934 45.5064188, -73.5799299 45.5064288)",,,
9856792648,10946656081,0,1074650727,,,footway,False,True,42.733999999999995,,"LINESTRING (-73.5827924 45.5107553, -73.5827712 45.5107347, -73.5827057 45.5107072, -73.5825721 45.5106192, -73.5823963 45.5105265, -73.5823652 45.51052)",,,
9856792648,11014486022,0,"[1185782864, 1185782862]",,,"['steps', 'footway']",False,"[False, True]",5.646000000000001,,"LINESTRING (-73.5827924 45.5107553, -73.5827629 45.5107782, -73.5827437 45.5107929)",,,
9856792648,11020601392,0,"[1185830224, 1185782862]",,,"['steps', 'footway']",False,True,17.073999999999998,,"LINESTRING (-73.5827924 45.5107553, -73.5828704 45.5107016, -73.5829189 45.51067, -73.5829513 45.5106904)",,,
9856792648,11014486019,0,1185782863,,,footway,False,False,2.7169999999999996,,"LINESTRING (-73.5827924 45.5107553, -73.5827955 45.5107668, -73.5828071 45.5107766)",,,
10073405157,10946298504,0,1178357884,,,footway,False,True,0.912,,"LINESTRING (-73.5813198 45.5019353, -73.5813082 45.5019342)",,,
10073405157,11020665732,0,1178357884,,,footway,False,False,42.879,,"LINESTRING (-73.5813198 45.5019353, -73.5813312 45.5019497, -73.5813676 45.5019692, -73.5817642 45.5021598)",,,
10565869143,213285585,0,20169089,,,footway,False,False,13.83,,"LINESTRING (-73.5757924 45.5048162, -73.5756262 45.5048598)",,,
10565869143,1282745072,0,20169089,,,footway,False,True,22.77,,"LINESTRING (-73.5757924 45.5048162, -73.5760686 45.5047494)",,,
10565869143,10565869145,0,1133269326,,,footway,False,False,45.606,,"LINESTRING (-73.5757924 45.5048162, -73.5753807 45.5046076, -73.5753356 45.5046515)",,,
10565869145,11423890493,0,415845341,,,footway,False,False,20.137,,"LINESTRING (-73.5753356 45.5046515, -73.5752477 45.5047518, -73.5751981 45.5048048)",,,
10565869145,6106946860,0,415845341,,,footway,False,True,48.117,,"LINESTRING (-73.5753356 45.5046515, -73.5749903 45.5044808, -73.5749985 45.5044703, -73.5750069 45.5044455, -73.5749965 45.5044289, -73.5749449 45.5043744, -73.5749343 45.5043607)",,,
10565869145,10565869143,0,1133269326,,,footway,False,True,45.606,,"LINESTRING (-73.5753356 45.5046515, -73.5753807 45.5046076, -73.5757924 45.5048162)",,,
10686541765,10686541769,0,1148608507,,,footway,False,False,95.488,,"LINESTRING (-73.5790264 45.5060732, -73.5790376 45.5061547, -73.579053 45.5062012, -73.5790758 45.5062327, -73.5791063 45.5062597, -73.5791376 45.50628, -73.5798767 45.5066377)",,,
10686541769,8750348174,0,990567606,,,footway,False,True,5.784,,"LINESTRING (-73.5798767 45.5066377, -73.5799024 45.5066865)",,,
10686541769,10946251293,0,990567606,,,footway,False,False,24.521,,"LINESTRING (-73.5798767 45.5066377, -73.5799224 45.5065923, -73.5799219 45.5065492, -73.5799161 45.5064624, -73.5799299 45.5064288)",,,
10686541769,10686541765,0,1148608507,,,footway,False,True,95.48799999999999,,"LINESTRING (-73.5798767 45.5066377, -73.5791376 45.50628, -73.5791063 45.5062597, -73.5790758 45.5062327, -73.579053 45.5062012, -73.5790376 45.5061547, -73.5790264 45.5060732)",,,
10822695794,1028394536,0,143801172,,,service,False,True,5.92,,"LINESTRING (-73.5802144 45.5108457, -73.5802018 45.5107932)",,no,
10822695794,1028394536,1,143801182,,,service,False,False,5.92,,"LINESTRING (-73.5802144 45.5108457, -73.5802018 45.5107932)",driveway,,
10822695794,10839946888,0,143801172,,,service,False,False,23.793000000000003,,"LINESTRING (-73.5802144 45.5108457, -73.5802018 45.5109135, -73.5801434 45.5110278, -73.5801365 45.5110515)",,no,
10822695794,5339029889,0,143801182,,,service,False,True,63.568,,"LINESTRING (-73.5802144 45.5108457, -73.5803055 45.5108871, -73.5803695 45.5109265, -73.580397 45.5109984, -73.5804488 45.5110482, -73.580536 45.5111013, -73.580619 45.511132, -73.5806993 45.5111455, -73.5808352 45.5111467)",driveway,,
10822695809,2134484805,0,34015148,,,service,True,False,13.963,,"LINESTRING (-73.5772653 45.5057178, -73.5771157 45.5056487)",,yes,
10822695809,11582634054,0,1163714345,,,footway,False,True,23.816,,"LINESTRING (-73.5772653 45.5057178, -73.5772514 45.5057537, -73.5772463 45.5057685, -73.5772924 45.505927)",,,
10822695813,124072385,0,1218424084,,,service,False,True,7.898,,"LINESTRING (-73.5767594 45.5060686, -73.5768143 45.5060089)",,,
10822695813,11582634090,0,"[1245916523, 1245916524]",,,footway,False,False,5.319,,"LINESTRING (-73.5767594 45.5060686, -73.5767121 45.5060464, -73.5767024 45.5060423)",,,
10822695813,11069903354,0,"[1245916522, 1245916523]",,,footway,False,True,6.274000000000001,,"LINESTRING (-73.5767594 45.5060686, -73.5768132 45.5060939, -73.5768261 45.5061002)",,,
10839946888,10822695794,0,143801172,,,service,False,True,23.793,,"LINESTRING (-73.5801365 45.5110515, -73.5801434 45.5110278, -73.5802018 45.5109135, -73.5802144 45.5108457)",,no,
10839975492,4506326493,0,1165424517,,,footway,False,False,6.584,,"LINESTRING (-73.579585 45.5094031, -73.5796238 45.5093505)",,,
10839975492,10839975509,0,1165424517,,,footway,False,True,7.796,,"LINESTRING (-73.579585 45.5094031, -73.5795314 45.5094623)",,,
10839975493,4506326493,0,1165424517,,,footway,False,True,5.527,,"LINESTRING (-73.5796496 45.5093042, -73.5796238 45.5093505)",,,
10839975493,10839975498,0,1165424517,,,footway,False,False,116.94,,"LINESTRING (-73.5796496 45.5093042, -73.5797492 45.5091224, -73.5799529 45.5087546, -73.5800876 45.5084956, -73.5801691 45.5083436, -73.5801953 45.5083276)",,,
10839975498,10926982148,0,1175996880,,,footway,False,False,1.058,,"LINESTRING (-73.5801953 45.5083276, -73.5801892 45.5083191)",,,
10839975498,10839975510,0,1165424517,,,footway,False,False,196.958,,"LINESTRING (-73.5801953 45.5083276, -73.580216 45.5083252, -73.5802576 45.5083372, -73.5803221 45.5083672, -73.5807681 45.5085818, -73.5811737 45.5087811, -73.5816618 45.5090088, -73.5819211 45.5091288, -73.5821282 45.509237, -73.5822859 45.5093142)",,,
10839975498,10839975493,0,1165424517,,,footway,False,True,116.94,,"LINESTRING (-73.5801953 45.5083276, -73.5801691 45.5083436, -73.5800876 45.5084956, -73.5799529 45.5087546, -73.5797492 45.5091224, -73.5796496 45.5093042)",,,
10839975508,10839975512,0,1186548425,,,footway,False,True,7.224,,"LINESTRING (-73.5825789 45.5094569, -73.5825027 45.5094199)",,,
10839975509,10839975492,0,1165424517,,,footway,False,False,7.796,,"LINESTRING (-73.5795314 45.5094623, -73.579585 45.5094031)",,,
10839975509,1573611428,0,"[143801177, 143801167]",,,service,False,True,47.291,,"LINESTRING (-73.5795314 45.5094623, -73.5796708 45.509515, -73.5800717 45.5096559)",,,yes
10839975510,1550150634,0,88542746,,,service,False,False,48.982,,"LINESTRING (-73.5822859 45.5093142, -73.5820024 45.5096113, -73.5819679 45.5096908)",,,
10839975510,10839975511,0,"[1186548425, 1165424517]",,,footway,False,False,16.478,,"LINESTRING (-73.5822859 45.5093142, -73.5823973 45.5093687, -73.5824065 45.5093733, -73.5824588 45.5093995)",,,
10839975510,10839975498,0,1165424517,,,footway,False,True,196.95800000000003,,"LINESTRING (-73.5822859 45.5093142, -73.5821282 45.509237, -73.5819211 45.5091288, -73.5816618 45.5090088, -73.5811737 45.5087811, -73.5807681 45.5085818, -73.5803221 45.5083672, -73.5802576 45.5083372, -73.580216 45.5083252, -73.5801953 45.5083276)",,,
10839975511,10839975512,0,1186548425,,,footway,False,False,4.105,,"LINESTRING (-73.5824588 45.5093995, -73.5825027 45.5094199)",,,
10839975511,10946656073,0,141613741,,,service,False,True,33.289,,"LINESTRING (-73.5824588 45.5093995, -73.5824152 45.509523, -73.5824077 45.5096259, -73.5824 45.5096948)",driveway,,
10839975511,10839975510,0,"[1186548425, 1165424517]",,,footway,False,True,16.478,,"LINESTRING (-73.5824588 45.5093995, -73.5824065 45.5093733, -73.5823973 45.5093687, -73.5822859 45.5093142)",,,
10839975512,10839975508,0,1186548425,,,footway,False,False,7.224,,"LINESTRING (-73.5825027 45.5094199, -73.5825789 45.5094569)",,,
10839975512,10839975511,0,1186548425,,,footway,False,True,4.105,,"LINESTRING (-73.5825027 45.5094199, -73.5824588 45.5093995)",,,
10839975512,1550150667,0,141613740,,,service,False,True,100.577,,"LINESTRING (-73.5825027 45.5094199, -73.5825261 45.5094668, -73.5827821 45.5097657, -73.5828956 45.5098926, -73.5830257 45.5102372)",,,
10913137265,11020665733,0,164976437,,Promenade Sir-William-Osler,residential,False,False,27.69,,"LINESTRING (-73.5822818 45.5024745, -73.5819872 45.5023353)",,,
10913137265,2140279511,0,164976437,,Promenade Sir-William-Osler,residential,False,True,12.664,,"LINESTRING (-73.5822818 45.5024745, -73.5824167 45.502538)",,,
10913137265,10946656150,0,1174458611,,,service,False,False,6.059,,"LINESTRING (-73.5822818 45.5024745, -73.5823237 45.5024286)",driveway,,
10926982148,10926982153,0,1175996879,,,footway,False,True,9.681,,"LINESTRING (-73.5801892 45.5083191, -73.580085 45.5082717)",,,
10926982148,10839975498,0,1175996880,,,footway,False,True,1.058,,"LINESTRING (-73.5801892 45.5083191, -73.5801953 45.5083276)",,,
10926982150,10926982152,0,1175996879,,,footway,False,False,5.008,,"LINESTRING (-73.5800308 45.5081117, -73.5800131 45.508155)",,,
10926982150,10926982154,0,1175996879,,,footway,False,True,9.373,,"LINESTRING (-73.5800308 45.5081117, -73.5801431 45.5081419)",,,
10926982150,10926982156,0,1175996881,,,footway,False,False,3.395,,"LINESTRING (-73.5800308 45.5081117, -73.5800213 45.5080819)",,,
10926982151,10926982153,0,1175996879,,,footway,False,False,9.415,,"LINESTRING (-73.5799847 45.5082245, -73.580085 45.5082717)",,,
10926982151,10926982152,0,1175996879,,,footway,False,True,8.039,,"LINESTRING (-73.5799847 45.5082245, -73.5800131 45.508155)",,,
10926982151,11014316715,0,1185755131,,,footway,False,False,131.936,,"LINESTRING (-73.5799847 45.5082245, -73.5799604 45.5081988, -73.5799216 45.5081722, -73.579337 45.5078877, -73.5786315 45.5075438, -73.5786082 45.5075408)",,,
10926982152,10926982151,0,1175996879,,,footway,False,False,8.039,,"LINESTRING (-73.5800131 45.508155, -73.5799847 45.5082245)",,,
10926982152,10926982150,0,1175996879,,,footway,False,True,5.008,,"LINESTRING (-73.5800131 45.508155, -73.5800308 45.5081117)",,,
10926982152,29793981,0,1213614190,,Rue University,secondary,True,False,9.621,,"LINESTRING (-73.5800131 45.508155, -73.580112 45.5082068)",,,
10926982153,29793981,0,4886378,4,Avenue des Pins Ouest,secondary,False,False,7.517,,"LINESTRING (-73.580085 45.5082717, -73.580112 45.5082068)",,,
10926982153,10926982148,0,1175996879,,,footway,False,False,9.681,,"LINESTRING (-73.580085 45.5082717, -73.5801892 45.5083191)",,,
10926982153,10926982151,0,1175996879,,,footway,False,True,9.415,,"LINESTRING (-73.580085 45.5082717, -73.5799847 45.5082245)",,,
10926982154,29793981,0,453989311,4,Avenue des Pins Ouest,secondary,False,True,7.613,,"LINESTRING (-73.5801431 45.5081419, -73.580112 45.5082068)",,,
10926982154,10926982150,0,1175996879,,,footway,False,False,9.373,,"LINESTRING (-73.5801431 45.5081419, -73.5800308 45.5081117)",,,
10926982154,1573512778,0,453989311,4,Avenue des Pins Ouest,secondary,False,False,44.509,,"LINESTRING (-73.5801431 45.5081419, -73.5801506 45.5081233, -73.5802984 45.5077567)",,,
10926982156,10926982150,0,1175996881,,,footway,False,True,3.395,,"LINESTRING (-73.5800213 45.5080819, -73.5800308 45.5081117)",,,
10926982156,10926982162,0,664683494,,,footway,False,False,106.697,,"LINESTRING (-73.5800213 45.5080819, -73.5800532 45.5080678, -73.5800699 45.5080471, -73.5803772 45.5072615, -73.5803943 45.5072097, -73.5804012 45.5071684)",,,
10926982156,6576986597,0,664683494,,,footway,False,True,11.414,,"LINESTRING (-73.5800213 45.5080819, -73.5799619 45.5080436, -73.579908 45.5080172)",,,
10926982161,6221609161,0,664683494,,,footway,False,False,2.351,,"LINESTRING (-73.5803969 45.5071303, -73.5803823 45.5071118)",,,
10926982161,10926982162,0,664683494,,,footway,False,True,4.25,,"LINESTRING (-73.5803969 45.5071303, -73.5804012 45.5071684)",,,
10926982161,10946251231,0,1178322456,,,footway,False,False,7.892,,"LINESTRING (-73.5803969 45.5071303, -73.5804273 45.5070626)",,,
10926982162,10926982161,0,664683494,,,footway,False,False,4.25,,"LINESTRING (-73.5804012 45.5071684, -73.5803969 45.5071303)",,,
10926982162,8750348175,0,1175996882,,,footway,False,False,44.543,,"LINESTRING (-73.5804012 45.5071684, -73.5799255 45.5069463)",,,
10926982162,10926982156,0,664683494,,,footway,False,True,106.697,,"LINESTRING (-73.5804012 45.5071684, -73.5803943 45.5072097, -73.5803772 45.5072615, -73.5800699 45.5080471, -73.5800532 45.5080678, -73.5800213 45.5080819)",,,
10926982172,10926982182,0,"[1175996883, 1175996884]",,,footway,False,False,177.712,,"LINESTRING (-73.5784437 45.5060314, -73.5784312 45.5059578, -73.5784176 45.5058527, -73.5784069 45.5056614, -73.5783914 45.5054752, -73.5783773 45.5052865, -73.5783548 45.5050118, -73.5783407 45.5047608, -73.5783139 45.5044629, -73.5783521 45.5044633)",,,
10926982172,8750348170,0,1175996883,,,footway,False,True,141.31,,"LINESTRING (-73.5784437 45.5060314, -73.5784691 45.5060891, -73.5785207 45.5061784, -73.5785715 45.5062465, -73.5786482 45.5063197, -73.5786941 45.5063589, -73.57874 45.5063862, -73.5787869 45.5064099, -73.5788845 45.5064567, -73.5797506 45.5068625)",,,
10926982172,11289783885,0,"[1218387368, 1218387364]",,,"['steps', 'footway']",False,False,38.288,,"LINESTRING (-73.5784437 45.5060314, -73.5782096 45.5060952, -73.5781168 45.5061939, -73.5781751 45.5062229)",,,
10926982182,1574439786,0,34015048,,,service,False,True,12.399,,"LINESTRING (-73.5783521 45.5044633, -73.5783503 45.5043518)",,,
10926982182,31706828,0,"[34015048, 1218424091]",,,service,False,False,33.891,,"LINESTRING (-73.5783521 45.5044633, -73.5783564 45.5044992, -73.57836 45.504529, -73.5784445 45.5047604)",,,
10926982182,10926982188,0,"[1175996884, 1178322462]",,,footway,False,False,46.660000000000004,,"LINESTRING (-73.5783521 45.5044633, -73.578383 45.504462, -73.5784034 45.5044615, -73.5784154 45.5043656, -73.578433 45.5042673, -73.5784491 45.5042104, -73.5784604 45.50417, -73.5784859 45.5041146, -73.578497 45.5040847)",,,
10926982182,10926982172,0,"[1175996883, 1175996884]",,,footway,False,True,177.71200000000002,,"LINESTRING (-73.5783521 45.5044633, -73.5783139 45.5044629, -73.5783407 45.5047608, -73.5783548 45.5050118, -73.5783773 45.5052865, -73.5783914 45.5054752, -73.5784069 45.5056614, -73.5784176 45.5058527, -73.5784312 45.5059578, -73.5784437 45.5060314)",,,
10926982188,264346145,0,"[143798696, 24365504]",,,"['steps', 'footway']",False,True,9.995999999999999,,"LINESTRING (-73.578497 45.5040847, -73.5784643 45.5040593, -73.5784331 45.5040405, -73.5784225 45.5040147)",,,
10926982188,10926982182,0,"[1175996884, 1178322462]",,,footway,False,True,46.66,,"LINESTRING (-73.578497 45.5040847, -73.5784859 45.5041146, -73.5784604 45.50417, -73.5784491 45.5042104, -73.578433 45.5042673, -73.5784154 45.5043656, -73.5784034 45.5044615, -73.578383 45.504462, -73.5783521 45.5044633)",,,
10926982188,264345847,0,"[1178322466, 1178322463]",,,footway,False,"[False, True]",6.293,,"LINESTRING (-73.578497 45.5040847, -73.5785185 45.5040915, -73.5785686 45.5041108)",,,
10926982188,10926986709,0,1178322467,,,footway,False,False,8.296,,"LINESTRING (-73.578497 45.5040847, -73.5785157 45.5040407, -73.5785314 45.5040142)",,,
10926986708,332514089,0,142872175,,,service,False,True,45.649,,"LINESTRING (-73.5780455 45.5027135, -73.5777243 45.5030568)",alley,,
10926986708,11749038307,0,1175996885,,,footway,False,True,81.37,,"LINESTRING (-73.5780455 45.5027135, -73.5786847 45.5030283, -73.5789009 45.5031331)",,,
10926986709,10946298347,0,1175996885,,,footway,False,False,2.119,,"LINESTRING (-73.5785314 45.5040142, -73.5785445 45.5039975)",,,
10926986709,264346145,0,"[112977916, 1178322461]",,,"['steps', 'footway']",False,True,8.806,,"LINESTRING (-73.5785314 45.5040142, -73.5784966 45.5040087, -73.5784585 45.5040046, -73.5784225 45.5040147)",,,
10926986709,10926982188,0,1178322467,,,footway,False,True,8.296,,"LINESTRING (-73.5785314 45.5040142, -73.5785157 45.5040407, -73.578497 45.5040847)",,,
10946251230,10946251232,0,1178322456,,,footway,False,True,4.779,,"LINESTRING (-73.5804981 45.506905, -73.5804797 45.506946)",,,
10946251230,10946298400,0,1178322472,,,footway,False,False,48.997,,"LINESTRING (-73.5804981 45.506905, -73.5804755 45.5069084, -73.5804482 45.5069089, -73.5804223 45.5069059, -73.5802761 45.5068741, -73.5801343 45.5068348, -73.57994 45.5067707, -73.579912 45.5067602)",,,
10946251230,10946298366,0,1178322472,,,footway,False,True,181.072,,"LINESTRING (-73.5804981 45.506905, -73.5805209 45.5068978, -73.5805302 45.5068892, -73.5805972 45.506693, -73.580749 45.5062885, -73.5810326 45.5054975, -73.5810744 45.5053795, -73.5810729 45.5053537, -73.5810614 45.5053386)",,,
10946251231,10946251232,0,1178322456,,,footway,False,False,13.593,,"LINESTRING (-73.5804273 45.5070626, -73.5804797 45.506946)",,,
10946251231,10926982161,0,1178322456,,,footway,False,True,7.892,,"LINESTRING (-73.5804273 45.5070626, -73.5803969 45.5071303)",,,
10946251232,10946251230,0,1178322456,,,footway,False,False,4.779,,"LINESTRING (-73.5804797 45.506946, -73.5804981 45.506905)",,,
10946251232,10946251231,0,1178322456,,,footway,False,True,13.593,,"LINESTRING (-73.5804797 45.506946, -73.5804273 45.5070626)",,,
10946251255,10946251257,0,1178322458,,,footway,False,False,5.644,,"LINESTRING (-73.5802427 45.5049183, -73.580284 45.5048766)",,,
10946251255,10946298366,0,1178322472,,,footway,False,False,79.48700000000001,,"LINESTRING (-73.5802427 45.5049183, -73.5803978 45.504992, -73.580441 45.5050374, -73.5810398 45.5053275, -73.5810614 45.5053386)",,,
10946251255,10946298361,0,"[1178322472, 1178322470, 1178322471]",,,footway,False,True,68.90899999999999,,"LINESTRING (-73.5802427 45.5049183, -73.5801408 45.5048937, -73.5799633 45.5048107, -73.5799332 45.5047957, -73.5798762 45.5047362, -73.5796083 45.5046074, -73.5795267 45.5045681)",,,
10946251256,10946251257,0,1178322458,,,footway,False,True,5.128,,"LINESTRING (-73.5803221 45.504839, -73.580284 45.5048766)",,,
10946251256,10946656120,0,1178357871,,,footway,False,False,79.03399999999999,,"LINESTRING (-73.5803221 45.504839, -73.5801308 45.504746, -73.5796968 45.504534, -73.5794896 45.5044331)",,,
10946251256,10946656018,0,1178357871,,,footway,False,True,67.501,,"LINESTRING (-73.5803221 45.504839, -73.5805549 45.5049521, -73.5810326 45.5051862)",,,
10946251257,10946625098,0,13500459,,Rue McTavish,living_street,True,False,67.482,20,"LINESTRING (-73.580284 45.5048766, -73.5809956 45.5052224)",,,
10946251257,10946251256,0,1178322458,,,footway,False,False,5.128,,"LINESTRING (-73.580284 45.5048766, -73.5803221 45.504839)",,,
10946251257,10946251255,0,1178322458,,,footway,False,True,5.644,,"LINESTRING (-73.580284 45.5048766, -73.5802427 45.5049183)",,,
10946251293,9153134867,0,990567606,,,footway,False,False,96.162,,"LINESTRING (-73.5799299 45.5064288, -73.579934 45.5064188, -73.5799521 45.5063824, -73.5800928 45.506236, -73.5801647 45.5061578, -73.5803707 45.5059433, -73.5804257 45.5059002, -73.5804724 45.5058775, -73.5805205 45.5058651, -73.5807218 45.5058029)",,,
10946251293,10686541769,0,990567606,,,footway,False,True,24.521,,"LINESTRING (-73.5799299 45.5064288, -73.5799161 45.5064624, -73.5799219 45.5065492, -73.5799224 45.5065923, -73.5798767 45.5066377)",,,
10946251293,10946251297,0,1178322459,,,footway,False,False,73.981,,"LINESTRING (-73.5799299 45.5064288, -73.5798939 45.5064276, -73.5798164 45.5064386, -73.5797414 45.5065149, -73.5791616 45.5062375)",,,
10946251297,10946251293,0,1178322459,,,footway,False,True,73.981,,"LINESTRING (-73.5791616 45.5062375, -73.5797414 45.5065149, -73.5798164 45.5064386, -73.5798939 45.5064276, -73.5799299 45.5064288)",,,
10946298338,10946298341,0,1178322463,,,footway,False,False,5.49,,"LINESTRING (-73.5786883 45.5040395, -73.5786613 45.5040851)",,,
10946298338,10946298340,0,1178322463,,,footway,False,True,5.82,,"LINESTRING (-73.5786883 45.5040395, -73.5786194 45.5040193)",,,
10946298338,10946625078,0,1178357880,,,footway,False,True,1.888,,"LINESTRING (-73.5786883 45.5040395, -73.5787125 45.5040388)",,,
10946298339,264345847,0,1178322463,,,footway,False,False,5.819,,"LINESTRING (-73.5786338 45.5041363, -73.5785686 45.5041108)",,,
10946298339,10946298341,0,1178322463,,,footway,False,True,6.083,,"LINESTRING (-73.5786338 45.5041363, -73.5786613 45.5040851)",,,
10946298339,10946298348,0,1178322468,,,footway,False,False,2.992,,"LINESTRING (-73.5786338 45.5041363, -73.5786447 45.5041621)",,,
10946298340,31706827,0,263213889,,Avenue du Docteur-Penfield,secondary,True,False,5.266,,"LINESTRING (-73.5786194 45.5040193, -73.5785955 45.5040636)",,,
10946298340,10946298338,0,1178322463,,,footway,False,False,5.82,,"LINESTRING (-73.5786194 45.5040193, -73.5786883 45.5040395)",,,
10946298340,10946298347,0,"[1178322465, 1178322463]",,,footway,False,"[False, True]",6.321,,"LINESTRING (-73.5786194 45.5040193, -73.5785642 45.5040031, -73.5785445 45.5039975)",,,
10946298341,10946298401,0,13500459,,Rue McTavish,living_street,True,False,42.197,20,"LINESTRING (-73.5786613 45.5040851, -73.5791102 45.5042973)",,,
10946298341,10946298339,0,1178322463,,,footway,False,False,6.083,,"LINESTRING (-73.5786613 45.5040851, -73.5786338 45.5041363)",,,
10946298341,10946298338,0,1178322463,,,footway,False,True,5.49,,"LINESTRING (-73.5786613 45.5040851, -73.5786883 45.5040395)",,,
10946298347,10926986709,0,1175996885,,,footway,False,True,2.119,,"LINESTRING (-73.5785445 45.5039975, -73.5785314 45.5040142)",,,
10946298347,10946298407,0,1175996885,,,footway,False,False,95.664,,"LINESTRING (-73.5785445 45.5039975, -73.5786177 45.5039032, -73.5787002 45.5037916, -73.5787728 45.5037214, -73.5789398 45.5036028, -73.5790949 45.5035164, -73.5792641 45.5034245, -73.5793156 45.5033919, -73.5793321 45.5033741, -73.5793265 45.5033594)",,,
10946298347,10946298340,0,"[1178322465, 1178322463]",,,footway,False,"[False, True]",6.321,,"LINESTRING (-73.5785445 45.5039975, -73.5785642 45.5040031, -73.5786194 45.5040193)",,,
10946298348,10946298339,0,1178322468,,,footway,False,True,2.992,,"LINESTRING (-73.5786447 45.5041621, -73.5786338 45.5041363)",,,
10946298348,10946298361,0,"[1178322469, 1178322471]",,,footway,False,False,82.27199999999999,,"LINESTRING (-73.5786447 45.5041621, -73.5786629 45.5041672, -73.5787555 45.5042113, -73.5793187 45.504468, -73.5794567 45.5045344, -73.5795267 45.5045681)",,,
10946298348,10946298399,0,"[1178322472, 1178322469]",,,footway,False,True,337.7920000000001,,"LINESTRING (-73.5786447 45.5041621, -73.5786229 45.5041664, -73.5786084 45.5041749, -73.5785981 45.5041923, -73.5785824 45.5042381, -73.5785429 45.5044371, -73.5785293 45.5045441, -73.5785192 45.5046657, -73.5785285 45.5048473, -73.578535 45.5050087, -73.5785581 45.5053083, -73.5785789 45.5055948, -73.5785933 45.5058309, -73.5786164 45.5059934, -73.578643 45.5060559, -73.578661 45.5060882, -73.5786991 45.5061477, -73.5787452 45.5062012, -73.5788078 45.5062547, -73.5788769 45.506299, -73.5789165 45.5063207, -73.5794743 45.506575, -73.5797169 45.5066865, -73.579822 45.5067263, -73.579862 45.5067414)",,,
10946298361,229533923,0,133806983,,,service,False,False,5.99,,"LINESTRING (-73.5795267 45.5045681, -73.5795627 45.5045205)",,,
10946298361,229533920,0,133806983,,,service,False,True,10.849,,"LINESTRING (-73.5795267 45.5045681, -73.5794615 45.5046543)",,,
10946298361,10946251255,0,"[1178322472, 1178322470, 1178322471]",,,footway,False,False,68.909,,"LINESTRING (-73.5795267 45.5045681, -73.5796083 45.5046074, -73.5798762 45.5047362, -73.5799332 45.5047957, -73.5799633 45.5048107, -73.5801408 45.5048937, -73.5802427 45.5049183)",,,
10946298361,10946298348,0,"[1178322469, 1178322471]",,,footway,False,True,82.272,,"LINESTRING (-73.5795267 45.5045681, -73.5794567 45.5045344, -73.5793187 45.504468, -73.5787555 45.5042113, -73.5786629 45.5041672, -73.5786447 45.5041621)",,,
10946298366,10946251230,0,1178322472,,,footway,False,False,181.072,,"LINESTRING (-73.5810614 45.5053386, -73.5810729 45.5053537, -73.5810744 45.5053795, -73.5810326 45.5054975, -73.580749 45.5062885, -73.5805972 45.506693, -73.5805302 45.5068892, -73.5805209 45.5068978, -73.5804981 45.506905)",,,
10946298366,10946251255,0,1178322472,,,footway,False,True,79.487,,"LINESTRING (-73.5810614 45.5053386, -73.5810398 45.5053275, -73.580441 45.5050374, -73.5803978 45.504992, -73.5802427 45.5049183)",,,
