u,v,key,osmid,highway,oneway,reversed,length,name,geometry,tunnel,lanes,bridge
1223996767,1143435714,0,106362333,residential,False,True,100.512,,"LINESTRING (114.3479231 30.4821771, 114.3489719 30.4821892)",,,
1224005390,1143435677,0,98843972,footway,False,False,52.204,,"LINESTRING (114.3489932 30.4817738, 114.3484489 30.4817933)",,,
1224005390,1143435669,0,98843972,footway,False,True,12.324,,"LINESTRING (114.3489932 30.4817738, 114.3491215 30.4817662)",,,
1224005390,1143435737,0,98843977,footway,False,False,25.149,,"LINESTRING (114.3489932 30.4817738, 114.3490601 30.4815551)",,,
1224005390,1143435706,0,98843977,footway,False,True,17.258,,"LINESTRING (114.3489932 30.4817738, 114.3489727 30.481928)",,,
1224008790,1145382350,0,97053052,tertiary,False,False,57.705,学院路,"LINESTRING (114.3477098 30.4783433, 114.3471077 30.4783361)",,,
1224008790,1145382391,0,97053052,tertiary,False,True,38.968,学院路,"LINESTRING (114.3477098 30.4783433, 114.3481164 30.4783482)",,,
1224008790,1145375841,0,98837265,tertiary,False,False,34.049,翠竹路,"LINESTRING (114.3477098 30.4783433, 114.347681 30.4780381)",,,
1224008790,1399524951,0,98837265,tertiary,False,True,58.019,翠竹路,"LINESTRING (114.3477098 30.4783433, 114.3477568 30.4788635)",,,
1277004932,8544154527,0,112320585,unclassified,False,False,183.281,,"LINESTRING (114.3354597 30.4799577, 114.3346457 30.4799574, 114.3345638 30.4798985, 114.3345611 30.4797182, 114.3345906 30.4796974, 114.3353351 30.479689)",,,
1277004932,8544154527,1,112320585,unclassified,False,True,40.211999999999996,,"LINESTRING (114.3354597 30.4799577, 114.3354597 30.4797089, 114.3354168 30.4796881, 114.3353351 30.479689)",,,
1277004932,8544154464,0,112320585,unclassified,False,False,132.581,,"LINESTRING (114.3354597 30.4799577, 114.3354597 30.4800973, 114.3354865 30.4801666, 114.3356018 30.4802521, 114.3358345 30.4802662, 114.335861 30.4802664, 114.3361142 30.4802602, 114.3362832 30.4802417, 114.3364719 30.4801604, 114.336557 30.4801345)",,,
1295643045,1220989469,0,106034953,unclassified,False,True,23.103,,"LINESTRING (114.3484788 30.4747496, 114.3484725 30.4745419)",,,
1295643045,1220989480,0,106034953,unclassified,False,False,56.689,,"LINESTRING (114.3484788 30.4747496, 114.3484806 30.4748109, 114.3490009 30.4748025)",,,
1295643045,1295643076,0,"[114364906, 114364903]","['unclassified', 'footway']",False,False,140.85799999999998,,"LINESTRING (114.3484788 30.4747496, 114.3481225 30.4747592, 114.3481278 30.4749793, 114.3478898 30.4749788, 114.3478301 30.4750048, 114.347425 30.4750025, 114.3473278 30.4750986)",,,
1295643076,1124470943,0,97055876,unclassified,False,False,170.486,,"LINESTRING (114.3473278 30.4750986, 114.3474516 30.4735691)",,,
1295643076,1221088137,0,97055876,unclassified,False,True,100.863,,"LINESTRING (114.3473278 30.4750986, 114.3472823 30.4758947, 114.3472626 30.4760034)",,,
1295643076,1295643045,0,"[114364906, 114364903]","['unclassified', 'footway']",False,True,140.858,,"LINESTRING (114.3473278 30.4750986, 114.347425 30.4750025, 114.3478301 30.4750048, 114.3478898 30.4749788, 114.3481278 30.4749793, 114.3481225 30.4747592, 114.3484788 30.4747496)",,,
1295647774,1145375944,0,98841634,footway,False,True,17.298,,"LINESTRING (114.3478569 30.4765264, 114.3476781 30.4765051)",,,
1295647774,8734423172,0,114365642,footway,False,False,35.078,,"LINESTRING (114.3478569 30.4765264, 114.3476144 30.4767627)",,,
1295647774,1143403093,0,"[971627720, 98841634, 98841635, 971627719]","['unclassified', 'footway']",False,False,105.635,,"LINESTRING (114.3478569 30.4765264, 114.3480527 30.4764817, 114.348089 30.4764815, 114.3484015 30.4764795, 114.3484021 30.4764388, 114.348403 30.4762739, 114.3484055 30.4760047)",,,
1295647774,1295647799,0,114365641,footway,False,False,28.573,,"LINESTRING (114.3478569 30.4765264, 114.3478998 30.4766483, 114.3478833 30.4767771)",,,
1295647799,1145375947,0,99001171,unclassified,False,False,27.814,,"LINESTRING (114.3478833 30.4767771, 114.3475944 30.4768011)",,,
1295647799,8992856413,0,99001171,unclassified,False,True,51.875,,"LINESTRING (114.3478833 30.4767771, 114.3479715 30.4767703, 114.3484242 30.4767766)",,,
1295647799,1295647774,0,114365641,footway,False,True,28.573,,"LINESTRING (114.3478833 30.4767771, 114.3478998 30.4766483, 114.3478569 30.4765264)",,,
1295654436,1145375852,0,99001175,unclassified,False,False,32.347,,"LINESTRING (114.3486647 30.4777433, 114.3486661 30.4780342)",,,
1295654436,1145375873,0,99001175,unclassified,False,True,35.418,,"LINESTRING (114.3486647 30.4777433, 114.3486481 30.4774251)",,,
1295654436,1295654437,0,114367521,footway,False,False,53.292,,"LINESTRING (114.3486647 30.4777433, 114.3492208 30.4777458)",,,
1295654437,1124851792,0,97092796,living_street,False,False,23.051,,"LINESTRING (114.3492208 30.4777458, 114.349221 30.4775385)",,,
1295654437,1124851790,0,97092796,living_street,False,True,68.464,,"LINESTRING (114.3492208 30.4777458, 114.3492246 30.4783615)",,,
1295654437,1295654436,0,114367521,footway,False,True,53.292,,"LINESTRING (114.3492208 30.4777458, 114.3486647 30.4777433)",,,
1399501468,1399501513,0,126183276,unclassified,False,True,71.496,,"LINESTRING (114.3514591 30.4751135, 114.3518587 30.4751043, 114.3518614 30.4752314, 114.3520602 30.4752299)",,,
1399501513,1221037754,0,100100855,unclassified,False,False,38.077,,"LINESTRING (114.3520602 30.4752299, 114.3520656 30.4755723)",,,
1399501513,1221037815,0,100100855,unclassified,False,True,25.689,,"LINESTRING (114.3520602 30.4752299, 114.3520565 30.4749989)",,,
1399501513,1399501468,0,126183276,unclassified,False,False,71.496,,"LINESTRING (114.3520602 30.4752299, 114.3518614 30.4752314, 114.3518587 30.4751043, 114.3514591 30.4751135)",,,
1399508824,1399508896,0,98842989,unclassified,False,False,23.951,,"LINESTRING (114.3486597 30.4787906, 114.3486602 30.4785752)",,,
1399508824,1399508911,0,98842989,unclassified,False,True,23.051,,"LINESTRING (114.3486597 30.4787906, 114.3486593 30.4789979)",,,
1399508824,1399508922,0,"[126184025, 126184012]","['residential', 'steps']",False,True,40.095,,"LINESTRING (114.3486597 30.4787906, 114.3485897 30.4787909, 114.3482413 30.4787903)",,,
1399508825,1143420852,0,98842782,unclassified,False,False,47.848,,"LINESTRING (114.3487575 30.4803579, 114.3484864 30.4804457, 114.3483869 30.4804373, 114.3482998 30.4803798)",,,
1399508825,1143435700,0,98842782,unclassified,False,True,233.095,,"LINESTRING (114.3487575 30.4803579, 114.3500478 30.4799402, 114.3502302 30.4799217, 114.3509164 30.4798127, 114.3510679 30.4797413)",,,
1399508825,1124414320,0,126184011,cycleway,False,True,195.819,,"LINESTRING (114.3487575 30.4803579, 114.3488108 30.4800798, 114.3489691 30.4798971, 114.3493634 30.4798613, 114.3493553 30.4794834, 114.3489315 30.4793701, 114.3487858 30.4792897)",,,
1399508868,1399508922,0,98842991,residential,False,False,23.677,,"LINESTRING (114.3482371 30.4785774, 114.3482413 30.4787903)",,,
1399508868,1143424431,0,98842991,residential,False,True,25.334,,"LINESTRING (114.3482371 30.4785774, 114.3482327 30.4783496)",,,
1399508868,1399508896,0,"[126184026, 126184020]","['steps', 'residential']",False,False,40.55,,"LINESTRING (114.3482371 30.4785774, 114.3485815 30.4785774, 114.3486602 30.4785752)",,,
1399508896,1143424422,0,98842989,unclassified,False,False,24.574,,"LINESTRING (114.3486602 30.4785752, 114.3486606 30.4783542)",,,
1399508896,1399508824,0,98842989,unclassified,False,True,23.951,,"LINESTRING (114.3486602 30.4785752, 114.3486597 30.4787906)",,,
1399508896,1399508868,0,"[126184026, 126184020]","['residential', 'steps']",False,True,40.55,,"LINESTRING (114.3486602 30.4785752, 114.3485815 30.4785774, 114.3482371 30.4785774)",,,
1399508911,1399508824,0,98842989,unclassified,False,False,23.051,,"LINESTRING (114.3486593 30.4789979, 114.3486597 30.4787906)",,,
1399508911,1143424421,0,98842989,unclassified,False,True,34.749,,"LINESTRING (114.3486593 30.4789979, 114.3486587 30.4793104)",,,
1399508911,1143424430,0,"[126184018, 126184022]","['residential', 'steps']",False,True,29.482999999999997,,"LINESTRING (114.3486593 30.4789979, 114.3485936 30.4789956, 114.3483517 30.4789967)",,,
1399508922,1399508868,0,98842991,residential,False,True,23.677,,"LINESTRING (114.3482413 30.4787903, 114.3482371 30.4785774)",,,
1399508922,1143424430,0,"[126184018, 98842991]",residential,False,False,33.194,,"LINESTRING (114.3482413 30.4787903, 114.3482453 30.4789971, 114.3483517 30.4789967)",,,
1399508922,1399508824,0,"[126184025, 126184012]","['steps', 'residential']",False,False,40.095,,"LINESTRING (114.3482413 30.4787903, 114.3485897 30.4787909, 114.3486597 30.4787906)",,,
1399517914,1124470968,0,98582999,tertiary,False,False,57.339,狮子山大道,"LINESTRING (114.3534189 30.4760082, 114.3528206 30.4760035)",,,
1399517914,1140522989,0,98582999,tertiary,False,True,46.049,狮子山大道,"LINESTRING (114.3534189 30.4760082, 114.3538994 30.476005)",,,
1399517914,1399517923,0,"[126185131, 126185133]","['unclassified', 'footway']",False,False,264.79200000000003,,"LINESTRING (114.3534189 30.4760082, 114.353452 30.4780863, 114.3537327 30.4782688)",,,
1399517915,1399517986,0,126185132,footway,False,False,30.426,,"LINESTRING (114.3543595 30.4782599, 114.354677 30.4782589)",,,
1399517915,1399517961,0,126185132,footway,False,True,29.731,,"LINESTRING (114.3543595 30.4782599, 114.3540493 30.4782643)",,,
1399517915,1399517968,0,126185133,footway,False,True,32.82,,"LINESTRING (114.3543595 30.4782599, 114.3540537 30.4783928)",,,
1399517923,1399517961,0,126185132,footway,False,False,30.344,,"LINESTRING (114.3537327 30.4782688, 114.3540493 30.4782643)",,,
1399517923,1399517968,0,126185133,footway,False,False,33.71,,"LINESTRING (114.3537327 30.4782688, 114.3540537 30.4783928)",,,
1399517923,1124470966,0,126185132,footway,False,True,53.263,,"LINESTRING (114.3537327 30.4782688, 114.3534484 30.4782744, 114.3531822 30.4783201)",,,
1399517923,1399517914,0,"[126185131, 126185133]","['unclassified', 'footway']",False,True,264.79200000000003,,"LINESTRING (114.3537327 30.4782688, 114.353452 30.4780863, 114.3534189 30.4760082)",,,
1399517930,1157121740,0,97053052,tertiary,False,False,38.793,学院路,"LINESTRING (114.3502358 30.4783649, 114.349831 30.478367)",,,
1399517930,1153929931,0,920121545,unclassified,False,True,35.75,学院路,"LINESTRING (114.3502358 30.4783649, 114.3502341 30.4786864)",,,
1399517930,1143420736,0,106041963,pedestrian,False,True,106.831,,"LINESTRING (114.3502358 30.4783649, 114.3503552 30.4783537, 114.3513489 30.4783156)",,,
1399517930,1124851793,0,920121544,unclassified,False,False,91.72900000000001,,"LINESTRING (114.3502358 30.4783649, 114.3502466 30.478135, 114.3502913 30.4775414)",,,
1399517946,1143420755,0,97053059,unclassified,False,False,50.226,学院路,"LINESTRING (114.3540516 30.4786771, 114.3545756 30.4786865)",,,
1399517946,1157121747,0,97053059,unclassified,False,True,80.877,学院路,"LINESTRING (114.3540516 30.4786771, 114.3532081 30.4787012)",,,
1399517946,1399517968,0,126185125,footway,False,True,31.613,,"LINESTRING (114.3540516 30.4786771, 114.3540537 30.4783928)",,,
1399517961,1399517968,0,126185125,footway,False,False,14.295,,"LINESTRING (114.3540493 30.4782643, 114.3540537 30.4783928)",,,
1399517961,1399517915,0,126185132,footway,False,False,29.731,,"LINESTRING (114.3540493 30.4782643, 114.3543595 30.4782599)",,,
1399517961,1399517923,0,126185132,footway,False,True,30.344,,"LINESTRING (114.3540493 30.4782643, 114.3537327 30.4782688)",,,
1399517968,1399517946,0,126185125,footway,False,False,31.613,,"LINESTRING (114.3540537 30.4783928, 114.3540516 30.4786771)",,,
1399517968,1399517961,0,126185125,footway,False,True,14.295,,"LINESTRING (114.3540537 30.4783928, 114.3540493 30.4782643)",,,
1399517968,1399517915,0,126185133,footway,False,False,32.82,,"LINESTRING (114.3540537 30.4783928, 114.3543595 30.4782599)",,,
1399517968,1399517923,0,126185133,footway,False,True,33.71,,"LINESTRING (114.3540537 30.4783928, 114.3537327 30.4782688)",,,
1399517986,1124414324,0,100100850,unclassified,False,True,47.383,,"LINESTRING (114.354677 30.4782589, 114.3546826 30.478685)",,,
1399517986,1399517915,0,126185132,footway,False,True,30.426,,"LINESTRING (114.354677 30.4782589, 114.3543595 30.4782599)",,,
1399517986,1401837432,0,100100850,unclassified,False,False,56.661,,"LINESTRING (114.354677 30.4782589, 114.3546746 30.4780998, 114.3547303 30.4780346, 114.3547379 30.4777652)",,,
1399523472,1221088100,0,97053052,tertiary,False,False,7.006,学院路,"LINESTRING (114.34567 30.4783188, 114.3455969 30.4783179)",,,
1399523472,1145382388,0,97053052,tertiary,False,True,33.438,学院路,"LINESTRING (114.34567 30.4783188, 114.3460189 30.478323)",,,
1399523472,1399523488,0,126186092,footway,False,False,42.233,,"LINESTRING (114.34567 30.4783188, 114.3456673 30.4786986)",,,
1399523488,1145388000,0,99002089,residential,False,False,33.282,,"LINESTRING (114.3456673 30.4786986, 114.3460146 30.4786986)",,,
1399523488,1145388001,0,99002089,residential,False,True,25.443,,"LINESTRING (114.3456673 30.4786986, 114.3454018 30.4786986)",,,
1399523488,1399523472,0,126186092,footway,False,True,42.233,,"LINESTRING (114.3456673 30.4786986, 114.34567 30.4783188)",,,
1399524951,1224008790,0,98837265,tertiary,False,False,58.019,翠竹路,"LINESTRING (114.3477568 30.4788635, 114.3477098 30.4783433)",,,
1399524951,1145382389,0,98837265,tertiary,False,True,27.604,翠竹路,"LINESTRING (114.3477568 30.4788635, 114.3477791 30.479111)",,,
1399524951,1145387994,0,126186321,footway,False,True,23.057,,"LINESTRING (114.3477568 30.4788635, 114.3475162 30.4788629)",,,
1399536155,1143453733,0,236668169,tertiary,False,False,60.754,学院路,"LINESTRING (114.3414157 30.4789325, 114.3408245 30.4791298)",,,
1399536155,1143453799,0,97055902,living_street,False,False,39.204,,"LINESTRING (114.3414157 30.4789325, 114.3414163 30.4788197, 114.3414009 30.4785803)",,,
1399536155,1143465682,0,236668169,tertiary,False,True,160.002,学院路,"LINESTRING (114.3414157 30.4789325, 114.3414931 30.4789103, 114.3415127 30.4789015, 114.3430017 30.4784836)",,,
1401793830,1401794576,0,126458659,unclassified,False,False,29.316,,"LINESTRING (114.3386542 30.4802117, 114.338501 30.4799835)",,,
1401794576,1401793830,0,126458659,unclassified,False,True,29.316,,"LINESTRING (114.338501 30.4799835, 114.3386542 30.4802117)",,,
1401794576,9344335000,0,236668169,tertiary,False,True,33.811,学院路,"LINESTRING (114.338501 30.4799835, 114.3388189 30.4798516)",,,
1401818336,4742253082,0,913470218,unclassified,False,True,11.461,梧桐路,"LINESTRING (114.3436468 30.4760777, 114.343657 30.475975)",,,
1401818336,8485585490,0,930328401,tertiary,False,True,107.407,,"LINESTRING (114.3436468 30.4760777, 114.3436379 30.4770436)",,,
1401818336,1124471008,0,481287469,tertiary,True,False,222.239,狮子山大道,"LINESTRING (114.3436468 30.4760777, 114.3432512 30.4761285, 114.3428815 30.476199, 114.3421777 30.476345, 114.341616 30.4764738, 114.3414001 30.4765544)",,2,
1401818348,4742253086,0,126459715,unclassified,False,False,33.488,,"LINESTRING (114.3429552 30.4757672, 114.3429481 30.4760683)",,,
1401818349,4742253058,0,126459717,unclassified,False,False,96.947,,"LINESTRING (114.3407436 30.4756821, 114.3411313 30.4764874)",,,
1401832398,1401832447,0,126460348,living_street,False,False,47.98,,"LINESTRING (114.3394931 30.4799948, 114.3399896 30.4800505)",,,
1401832407,1401832444,0,98845213,living_street,False,False,16.692,,"LINESTRING (114.340716 30.4799395, 114.3407362 30.4797904)",,,
1401832407,1401832433,0,126460346,living_street,False,True,67.832,,"LINESTRING (114.340716 30.4799395, 114.340016 30.4798489)",,,
1401832407,1143453844,0,"[98845217, 98845213]","['steps', 'living_street']",False,True,27.429,,"LINESTRING (114.340716 30.4799395, 114.3407038 30.4800301, 114.3406256 30.4801702)",,,
1401832407,1143465488,0,"[126460346, 98845807]","['steps', 'living_street']",False,"[False, True]",110.687,,"LINESTRING (114.340716 30.4799395, 114.3407296 30.480108, 114.3407806 30.4801381, 114.3413305 30.4801335, 114.3413814 30.4801936, 114.3413519 30.4802999, 114.3412453 30.4803701)",,,
1401832427,1401832429,0,126460332,living_street,False,True,67.984,,"LINESTRING (114.3414646 30.4796434, 114.3407552 30.4796494)",,,
1401832429,1401832444,0,98845213,living_street,False,True,15.784,,"LINESTRING (114.3407552 30.4796494, 114.3407362 30.4797904)",,,
1401832429,1401832427,0,126460332,living_street,False,False,67.984,,"LINESTRING (114.3407552 30.4796494, 114.3414646 30.4796434)",,,
1401832429,1143453733,0,98845213,living_street,False,False,58.157,,"LINESTRING (114.3407552 30.4796494, 114.3408108 30.4792375, 114.3408245 30.4791298)",,,
1401832433,1401832447,0,98845194,living_street,False,True,22.559,,"LINESTRING (114.340016 30.4798489, 114.3399896 30.4800505)",,,
1401832433,1401832407,0,126460346,living_street,False,False,67.832,,"LINESTRING (114.340016 30.4798489, 114.340716 30.4799395)",,,
1401832433,1143453903,0,98845194,living_street,False,False,56.888,,"LINESTRING (114.340016 30.4798489, 114.3400705 30.4794317, 114.340046 30.4793424)",,,
1401832439,1401832444,0,126460326,living_street,False,True,65.267,,"LINESTRING (114.3413761 30.4798792, 114.3408316 30.4798746, 114.3407362 30.4797904)",,,
1401832444,1401832429,0,98845213,living_street,False,False,15.784,,"LINESTRING (114.3407362 30.4797904, 114.3407552 30.4796494)",,,
1401832444,1401832407,0,98845213,living_street,False,True,16.692,,"LINESTRING (114.3407362 30.4797904, 114.340716 30.4799395)",,,
1401832444,1401832439,0,126460326,living_street,False,False,65.267,,"LINESTRING (114.3407362 30.4797904, 114.3408316 30.4798746, 114.3413761 30.4798792)",,,
1401832447,1401832433,0,98845194,living_street,False,False,22.559,,"LINESTRING (114.3399896 30.4800505, 114.340016 30.4798489)",,,
1401832447,1143453792,0,98845194,living_street,False,True,30.944,,"LINESTRING (114.3399896 30.4800505, 114.3399152 30.4803213)",,,
1401832447,1401832398,0,126460348,living_street,False,True,47.98,,"LINESTRING (114.3399896 30.4800505, 114.3394931 30.4799948)",,,
1401832447,1143453844,0,126460348,living_street,False,False,63.994,,"LINESTRING (114.3399896 30.4800505, 114.3405875 30.4801265, 114.3406256 30.4801702)",,,
1401832938,1143465468,0,98845813,unclassified,False,False,52.941,,"LINESTRING (114.3425965 30.4788552, 114.342597 30.4787497, 114.3426371 30.4787119, 114.3430075 30.4787012)",,,
1401837351,9255428121,0,98582994,tertiary,False,True,71.298,金菊路,"LINESTRING (114.3582526 30.4760314, 114.3582533 30.4766726)",,,
1401837351,1124470957,0,943191009,tertiary,False,False,86.288,狮子山大道,"LINESTRING (114.3582526 30.4760314, 114.3573522 30.4760307)",,,
1401837351,1140523193,0,943191009,tertiary,False,True,36.122,狮子山大道,"LINESTRING (114.3582526 30.4760314, 114.3586295 30.4760275)",,,
1401837429,1401837432,0,126462390,unclassified,False,True,95.362,,"LINESTRING (114.355733 30.4777687, 114.3547379 30.4777652)",,,
1401837429,1401839438,0,920121543,unclassified,False,False,57.244,,"LINESTRING (114.355733 30.4777687, 114.3557358 30.4772539)",,,
1401837429,1143333550,0,920121543,unclassified,False,True,102.121,,"LINESTRING (114.355733 30.4777687, 114.3557482 30.478687)",,,
1401837432,1124414325,0,100100850,unclassified,False,False,194.847,,"LINESTRING (114.3547379 30.4777652, 114.3547393 30.4760129)",,,
1401837432,1401837429,0,126462390,unclassified,False,False,95.362,,"LINESTRING (114.3547379 30.4777652, 114.355733 30.4777687)",,,
1401837432,1399517986,0,100100850,unclassified,False,True,56.661,,"LINESTRING (114.3547379 30.4777652, 114.3547303 30.4780346, 114.3546746 30.4780998, 114.354677 30.4782589)",,,
1401839438,7966694356,0,126462643,unclassified,False,True,71.577,,"LINESTRING (114.3557358 30.4772539, 114.3564827 30.4772513)",,,
1401839438,1401837429,0,920121543,unclassified,False,True,57.244,,"LINESTRING (114.3557358 30.4772539, 114.355733 30.4777687)",,,
1401839438,1153929803,0,920121543,unclassified,False,False,136.60399999999998,,"LINESTRING (114.3557358 30.4772539, 114.3557512 30.4763948, 114.3557541 30.4760255)",,,
1401839443,1124470962,0,98842797,unclassified,False,True,17.02,学院路,"LINESTRING (114.3566326 30.4786968, 114.3564554 30.4786865)",,,
1401839443,1401839457,0,126462647,residential,True,False,25.786,,"LINESTRING (114.3566326 30.4786968, 114.3566215 30.4789285)",,,
1401839443,1124470964,0,98842797,unclassified,False,False,160.731,学院路,"LINESTRING (114.3566326 30.4786968, 114.3567539 30.4787055, 114.3581538 30.47929)",,,
1401839443,7966694356,0,854259594,unclassified,False,True,169.656,,"LINESTRING (114.3566326 30.4786968, 114.3566265 30.4783902, 114.356617 30.4774794, 114.3565765 30.4774324, 114.35648 30.4774163, 114.3564827 30.4772513)",,,
1401839457,1143420783,0,98842790,residential,False,True,54.662,,"LINESTRING (114.3566215 30.4789285, 114.3566958 30.4794159)",,,
1401839457,1124470962,0,126462647,residential,True,False,31.264,,"LINESTRING (114.3566215 30.4789285, 114.3564554 30.4786865)",,,
1401840215,1143420778,0,98582978,unclassified,False,True,78.695,,"LINESTRING (114.3557232 30.4793761, 114.354902 30.4793784)",,,
1401840215,1143333550,0,920121543,unclassified,False,False,76.662,,"LINESTRING (114.3557232 30.4793761, 114.3557482 30.478687)",,,
1401840215,1143421137,0,"[97055888, 920121543]","['unclassified', 'path']",False,True,163.862,,"LINESTRING (114.3557232 30.4793761, 114.3557586 30.4796396, 114.3562897 30.4802059, 114.3565667 30.4806226)",,,
1401841098,8676919191,0,126462877,living_street,False,False,21.441,,"LINESTRING (114.3591523 30.4785627, 114.3589306 30.4785367)",,,
1401841140,1157121749,0,98582994,tertiary,False,False,22.25,金菊路,"LINESTRING (114.3582547 30.4784603, 114.358256 30.4782602)",,,
1401841140,8676919184,0,98582994,tertiary,False,True,59.161,金菊路,"LINESTRING (114.3582547 30.4784603, 114.3582625 30.4789923)",,,
1401841140,8676919191,0,126462877,living_street,False,True,65.334,,"LINESTRING (114.3582547 30.4784603, 114.358314 30.4784645, 114.3589306 30.4785367)",,,
1401852860,9255428124,0,98582975,tertiary,False,False,43.285,樱花路,"LINESTRING (114.3596213 30.4769194, 114.359684 30.4765339)",,,
1401852860,9255428093,0,98582975,tertiary,False,True,14.625,樱花路,"LINESTRING (114.3596213 30.4769194, 114.3595946 30.4770489)",,,
1401852860,1401860883,0,126463984,footway,False,True,216.59799999999998,,"LINESTRING (114.3596213 30.4769194, 114.359786 30.4769377, 114.3601636 30.4770417, 114.3599591 30.4784942)",,,
1401860883,8672472208,0,931992762,unclassified,False,False,5.846,柑橘路,"LINESTRING (114.3599591 30.4784942, 114.359899 30.4784852)",,,
1401860883,1401852860,0,126463984,footway,False,False,216.59799999999998,,"LINESTRING (114.3599591 30.4784942, 114.3601636 30.4770417, 114.359786 30.4769377, 114.3596213 30.4769194)",,,
1401860883,8640068934,0,931992764,unclassified,True,False,65.292,柑橘路,"LINESTRING (114.3599591 30.4784942, 114.3602766 30.4785167, 114.3606254 30.4786026)",,,
1401881611,1401881620,0,126468484,service,False,False,66.165,,"LINESTRING (114.3567202 30.4707347, 114.3568784 30.4713139)",,,
1401881612,1401881627,0,126468482,service,False,False,41.409,,"LINESTRING (114.3572601 30.4708545, 114.357354 30.471218)",,,
1401881613,9255390806,0,98842768,tertiary,False,False,97.01,学府路,"LINESTRING (114.3552859 30.4716893, 114.3543253 30.4719644)",,,
1401881613,1140523132,0,98842768,tertiary,False,True,46.613,学府路,"LINESTRING (114.3552859 30.4716893, 114.3557553 30.4715795)",,,
1401881613,8485586122,0,126468483,service,False,True,178.917,,"LINESTRING (114.3552859 30.4716893, 114.3551224 30.4709901, 114.3555723 30.4708911, 114.3554503 30.4704068)",,,
1401881620,1153929877,0,98842768,tertiary,False,False,23.476,学府路,"LINESTRING (114.3568784 30.4713139, 114.3566432 30.4713729)",,,
1401881620,1401881627,0,98842768,tertiary,False,True,46.811,学府路,"LINESTRING (114.3568784 30.4713139, 114.357354 30.471218)",,,
1401881620,1401881611,0,126468484,service,False,True,66.165,,"LINESTRING (114.3568784 30.4713139, 114.3567202 30.4707347)",,,
1401881627,1401881620,0,98842768,tertiary,False,False,46.811,学府路,"LINESTRING (114.357354 30.471218, 114.3568784 30.4713139)",,,
1401881627,1140522970,0,98842768,tertiary,False,True,30.416,学府路,"LINESTRING (114.357354 30.471218, 114.3576642 30.4711602)",,,
1401881627,1401881612,0,126468482,service,False,True,41.409,,"LINESTRING (114.357354 30.471218, 114.3572601 30.4708545)",,,
1401884961,8370528824,0,98582979,residential,False,True,71.526,,"LINESTRING (114.357637 30.4737075, 114.3583833 30.4737004)",,,
1401884961,8370492816,0,126468831,residential,False,False,46.868,红豆路,"LINESTRING (114.357637 30.4737075, 114.3576581 30.4732864)",,,
1401884961,7925663816,0,849511848,living_street,False,True,48.482,红豆路,"LINESTRING (114.357637 30.4737075, 114.357618 30.4741432)",,,
1401884961,1140523028,0,98582979,residential,False,False,84.311,,"LINESTRING (114.357637 30.4737075, 114.3574624 30.4737209, 114.356783 30.4738814)",,,
4719839483,1153929834,0,99812517,service,False,False,7.161,,"LINESTRING (114.3536666 30.4726748, 114.3537367 30.4726525)",,,
4721403863,1145375875,0,98582988,service,False,False,52.408,,"LINESTRING (114.3488988 30.4768089, 114.3488647 30.4763385)",,,
4742253058,1401818349,0,126459717,unclassified,False,True,96.947,,"LINESTRING (114.3411313 30.4764874, 114.3407436 30.4756821)",,,
4742253058,4742253086,0,481287473,tertiary,True,False,180.24099999999999,狮子山大道,"LINESTRING (114.3411313 30.4764874, 114.3412188 30.4764657, 114.3412811 30.4764514, 114.3421305 30.4762515, 114.3429481 30.4760683)",,2,
4742253067,8485585488,0,"[943319219, 943191013]","['unclassified', 'path']",False,False,149.654,,"LINESTRING (114.3439642 30.47595, 114.3439336 30.4757795, 114.3436367 30.4746344)",,,
4742253082,4742253067,0,481287473,tertiary,True,False,29.571,狮子山大道,"LINESTRING (114.343657 30.475975, 114.3439642 30.47595)",,2,
4742253082,1401818336,0,913470218,unclassified,False,False,11.461,梧桐路,"LINESTRING (114.343657 30.475975, 114.3436468 30.4760777)",,,
4742253082,1124470975,0,913470218,unclassified,False,True,281.282,梧桐路,"LINESTRING (114.343657 30.475975, 114.3436034 30.4753554, 114.3433757 30.4738567, 114.3433129 30.4734636)",,,
4742253084,9255428273,0,943191018,tertiary,False,False,37.563,,"LINESTRING (114.3366856 30.4774356, 114.3367188 30.477099)",,,
4742253084,1124414329,0,943191018,tertiary,False,True,11.551,,"LINESTRING (114.3366856 30.4774356, 114.3366809 30.4775394)",,,
4742253084,4742253058,0,481287473,tertiary,True,False,439.69499999999994,狮子山大道,"LINESTRING (114.3366856 30.4774356, 114.3378067 30.4772943, 114.3389683 30.4770496, 114.3395234 30.476916, 114.3411313 30.4764874)",,2,
4742253086,1401818348,0,126459715,unclassified,False,True,33.488,,"LINESTRING (114.3429481 30.4760683, 114.3429552 30.4757672)",,,
4742253086,4742253082,0,481287473,tertiary,True,False,68.754,狮子山大道,"LINESTRING (114.3429481 30.4760683, 114.3433217 30.4760098, 114.343657 30.475975)",,2,
7059127309,1124470975,0,126459716,tertiary,False,False,542.2710000000001,学府路,"LINESTRING (114.337708 30.4739751, 114.3385893 30.4739568, 114.3392723 30.4738988, 114.3401536 30.4737372, 114.3413463 30.4735237, 114.3419869 30.4734566, 114.3433129 30.4734636)",,,
7059127309,9255428273,0,943191018,tertiary,False,True,360.47400000000005,,"LINESTRING (114.337708 30.4739751, 114.3372053 30.4753759, 114.3368396 30.4764948, 114.3367188 30.477099)",,,
