u,v,key,osmid,name,highway,access,oneway,reversed,length,geometry,service,maxspeed,lanes,bridge,width
7867520907,7867520892,0,843421772,,service,,False,True,184.14499999999998,"LINESTRING (106.4263112 29.8263311, 106.4261585 29.8261802, 106.4255676 29.8255963, 106.42547 29.8254999, 106.4254146 29.8254304, 106.4254023 29.8253742, 106.4254115 29.8253047, 106.4254392 29.8252486, 106.4254947 29.8251925, 106.4256765 29.8250642)",driveway,,,,
7867521045,8543063179,0,367700099,,service,,False,False,108.725,"LINESTRING (106.4275968 29.8275059, 106.4270642 29.8271613, 106.4266902 29.826925)",,,,,
7867521045,7867521050,0,367700099,,service,,False,True,35.735,"LINESTRING (106.4275968 29.8275059, 106.4278521 29.8276711, 106.4278898 29.8277021)",,,,,
7867521045,7867521050,1,843421785,,service,,False,False,44.339,"LINESTRING (106.4275968 29.8275059, 106.4275821 29.8275688, 106.4276003 29.8276146, 106.4277345 29.8277046, 106.4278057 29.8277204, 106.4278898 29.8277021)",driveway,,,,
7867521050,7867521045,0,367700099,,service,,False,False,35.735,"LINESTRING (106.4278898 29.8277021, 106.4278521 29.8276711, 106.4275968 29.8275059)",,,,,
7867521050,7867521045,1,843421785,,service,,False,True,44.339000000000006,"LINESTRING (106.4278898 29.8277021, 106.4278057 29.8277204, 106.4277345 29.8277046, 106.4276003 29.8276146, 106.4275821 29.8275688, 106.4275968 29.8275059)",driveway,,,,
7867521050,7867521229,0,367700099,,service,,False,True,197.52,"LINESTRING (106.4278898 29.8277021, 106.4288173 29.8284911, 106.4293263 29.8289673)",,,,,
7867521194,3724580354,0,368553904,,service,,False,False,8.824,"LINESTRING (106.4248584 29.827306, 106.4248197 29.8273779)",,,,,
7867521194,3715906644,0,368553904,,service,,False,True,94.894,"LINESTRING (106.4248584 29.827306, 106.4253643 29.8265741)",,,,,
7867521194,7867521372,0,843421802,,service,,False,False,89.247,"LINESTRING (106.4248584 29.827306, 106.4251338 29.8275028, 106.4255758 29.8278128)",,,,,
7867521194,9935768680,0,846878930,,service,,False,False,62.510999999999996,"LINESTRING (106.4248584 29.827306, 106.4244227 29.8270679, 106.4243032 29.8270171)",,,,,
7867521203,7867521209,0,843421802,,service,,False,False,112.225,"LINESTRING (106.4270029 29.8292974, 106.4269663 29.8294738, 106.4268768 29.8297242, 106.4268077 29.8299181, 106.4267711 29.8300486, 106.4267874 29.8301544, 106.4268362 29.8302708)",,,,,
7867521203,7867521392,0,843421802,,service,,False,True,27.714,"LINESTRING (106.4270029 29.8292974, 106.4269907 29.8291422, 106.4269553 29.8290537)",,,,,
7867521203,7867916274,0,843465247,,service,,False,True,85.468,"LINESTRING (106.4270029 29.8292974, 106.4269093 29.8291695, 106.4268503 29.8290858, 106.4267055 29.8289974, 106.4265231 29.8289043, 106.4264051 29.8288624, 106.4263246 29.8288484)",,,,,
7867521209,7867521214,0,843421802,,service,,False,False,97.14099999999999,"LINESTRING (106.4268362 29.8302708, 106.4269277 29.8303962, 106.4271554 29.8306008, 106.4273017 29.8307559, 106.427379 29.8308653, 106.4274318 29.8309676)",,,,,
7867521209,7867521203,0,843421802,,service,,False,True,112.225,"LINESTRING (106.4268362 29.8302708, 106.4267874 29.8301544, 106.4267711 29.8300486, 106.4268077 29.8299181, 106.4268768 29.8297242, 106.4269663 29.8294738, 106.4270029 29.8292974)",,,,,
7867521209,7867916264,0,843465248,,service,,False,False,655.5759999999999,"LINESTRING (106.4268362 29.8302708, 106.426696 29.8303529, 106.426314 29.8305186, 106.4262 29.8305961, 106.4259165 29.8309035, 106.4257039 29.8311306, 106.4256208 29.8312509, 106.4255283 29.8314006, 106.4253712 29.8317187, 106.4252572 29.8319298, 106.425211 29.8319939, 106.4251524 29.8320394, 106.4248721 29.832149, 106.4247303 29.8321971, 106.4245824 29.8322078, 106.42445 29.8321623, 106.4243144 29.8321009, 106.4242374 29.8320234, 106.424222 29.8319245, 106.4242312 29.8318069, 106.4242682 29.8316625, 106.4243113 29.8316011, 106.4244161 29.8315102, 106.4245547 29.8313819, 106.4247026 29.8312349, 106.4247642 29.8311413, 106.4248474 29.8308687, 106.424909 29.8307244, 106.4249861 29.8306736, 106.4251586 29.8306522, 106.4252942 29.8306469, 106.4254698 29.8305346, 106.4255838 29.830425, 106.4256269 29.8303689, 106.4256423 29.8302967, 106.4256309 29.8299607)",,,,,
7867521214,7867521215,0,843421802,,service,,False,False,60.034,"LINESTRING (106.4274318 29.8309676, 106.4280172 29.8311509)",,,,,
7867521214,7867521209,0,843421802,,service,,False,True,97.141,"LINESTRING (106.4274318 29.8309676, 106.427379 29.8308653, 106.4273017 29.8307559, 106.4271554 29.8306008, 106.4269277 29.8303962, 106.4268362 29.8302708)",,,,,
7867521215,7867521214,0,843421802,,service,,False,True,60.034,"LINESTRING (106.4280172 29.8311509, 106.4274318 29.8309676)",,,,,
7867521215,7867521220,0,843421802,,service,,False,False,240.62400000000002,"LINESTRING (106.4280172 29.8311509, 106.4282408 29.8312215, 106.4284197 29.8312638, 106.4288438 29.8314106, 106.4292186 29.8315737, 106.4294065 29.8315257, 106.4296482 29.8313032, 106.4302951 29.8313062)",,,,,
7867521215,7867521386,0,843421804,,service,,False,True,173.878,"LINESTRING (106.4280172 29.8311509, 106.4281464 29.8301219, 106.428187 29.8299667, 106.4282724 29.8298256, 106.4283618 29.8297198, 106.428425 29.829663)",,,,,
7867521220,7867521215,0,843421802,,service,,False,True,240.62399999999997,"LINESTRING (106.4302951 29.8313062, 106.4296482 29.8313032, 106.4294065 29.8315257, 106.4292186 29.8315737, 106.4288438 29.8314106, 106.4284197 29.8312638, 106.4282408 29.8312215, 106.4280172 29.8311509)",,,,,
7867521229,7867521050,0,367700099,,service,,False,False,197.52,"LINESTRING (106.4293263 29.8289673, 106.4288173 29.8284911, 106.4278898 29.8277021)",,,,,
7867521229,8543063181,0,"[919983432, 367700099]",,"['service', 'steps']",,False,True,167.13,"LINESTRING (106.4293263 29.8289673, 106.4300823 29.8296746, 106.4302926 29.8300852, 106.4303059 29.8301736)",,,,,
7867521229,7867521386,0,843421804,,service,,False,False,116.397,"LINESTRING (106.4293263 29.8289673, 106.4284757 29.8296175, 106.428425 29.829663)",,,,,
7867521372,7867521387,0,843421802,,service,,False,False,129.34900000000002,"LINESTRING (106.4255758 29.8278128, 106.4257922 29.8279646, 106.4260958 29.8281915, 106.4262779 29.8283374, 106.4265623 29.8285984)",,,,,
7867521372,7867521194,0,843421802,,service,,False,True,89.247,"LINESTRING (106.4255758 29.8278128, 106.4251338 29.8275028, 106.4248584 29.827306)",,,,,
7867521372,7867521390,0,843421817,,service,,False,False,182.452,"LINESTRING (106.4255758 29.8278128, 106.4257399 29.8277407, 106.425933 29.8277198, 106.4263299 29.8277291, 106.4265767 29.827764, 106.4269817 29.8279292, 106.4271132 29.8279897, 106.4271453 29.8280851, 106.4271675 29.828218)",,,,,
7867521386,7867521215,0,843421804,,service,,False,False,173.878,"LINESTRING (106.428425 29.829663, 106.4283618 29.8297198, 106.4282724 29.8298256, 106.428187 29.8299667, 106.4281464 29.8301219, 106.4280172 29.8311509)",,,,,
7867521386,7867521229,0,843421804,,service,,False,True,116.397,"LINESTRING (106.428425 29.829663, 106.4284757 29.8296175, 106.4293263 29.8289673)",,,,,
7867521386,7867521391,0,843421817,,service,,False,True,146.316,"LINESTRING (106.428425 29.829663, 106.4280761 29.8293184, 106.4274994 29.8287809, 106.4274042 29.8286899)",,,,,
7867521387,7867521392,0,843421802,,service,,False,False,64.02199999999999,"LINESTRING (106.4265623 29.8285984, 106.4266001 29.8286331, 106.4267793 29.8287931, 106.4269175 29.8289588, 106.4269553 29.8290537)",,,,,
7867521387,7867521372,0,843421802,,service,,False,True,129.349,"LINESTRING (106.4265623 29.8285984, 106.4262779 29.8283374, 106.4260958 29.8281915, 106.4257922 29.8279646, 106.4255758 29.8278128)",,,,,
7867521387,7867521390,0,"[843421818, 843421819, 843421820]",,"['steps', 'footway']",,False,False,74.893,"LINESTRING (106.4265623 29.8285984, 106.4266202 29.8285451, 106.4266855 29.828485, 106.426968 29.8282459, 106.4271675 29.828218)",,,,,
7867521390,7867521391,0,843421817,,service,,False,False,58.15,"LINESTRING (106.4271675 29.828218, 106.4271748 29.828262, 106.4272124 29.8284039, 106.4272875 29.8285482, 106.427368 29.8286552, 106.4274042 29.8286899)",,,,,
7867521390,7867521372,0,843421817,,service,,False,True,182.452,"LINESTRING (106.4271675 29.828218, 106.4271453 29.8280851, 106.4271132 29.8279897, 106.4269817 29.8279292, 106.4265767 29.827764, 106.4263299 29.8277291, 106.425933 29.8277198, 106.4257399 29.8277407, 106.4255758 29.8278128)",,,,,
7867521390,7867521387,0,"[843421818, 843421819, 843421820]",,"['steps', 'footway']",,False,True,74.893,"LINESTRING (106.4271675 29.828218, 106.426968 29.8282459, 106.4266855 29.828485, 106.4266202 29.8285451, 106.4265623 29.8285984)",,,,,
7867521391,7867521392,0,843421821,,steps,,False,False,59.258,"LINESTRING (106.4274042 29.8286899, 106.4269553 29.8290537)",,,,,
7867521391,7867521386,0,843421817,,service,,False,False,146.316,"LINESTRING (106.4274042 29.8286899, 106.4274994 29.8287809, 106.4280761 29.8293184, 106.428425 29.829663)",,,,,
7867521391,7867521390,0,843421817,,service,,False,True,58.14999999999999,"LINESTRING (106.4274042 29.8286899, 106.427368 29.8286552, 106.4272875 29.8285482, 106.4272124 29.8284039, 106.4271748 29.828262, 106.4271675 29.828218)",,,,,
7867521392,7867521391,0,843421821,,steps,,False,True,59.258,"LINESTRING (106.4269553 29.8290537, 106.4274042 29.8286899)",,,,,
7867521392,7867521203,0,843421802,,service,,False,False,27.714,"LINESTRING (106.4269553 29.8290537, 106.4269907 29.8291422, 106.4270029 29.8292974)",,,,,
7867521392,7867521387,0,843421802,,service,,False,True,64.02199999999999,"LINESTRING (106.4269553 29.8290537, 106.4269175 29.8289588, 106.4267793 29.8287931, 106.4266001 29.8286331, 106.4265623 29.8285984)",,,,,
7867521412,3754268626,0,842765844,,service,,False,False,84.974,"LINESTRING (106.4190529 29.8238125, 106.4184181 29.8232827)",,,,,
7867521412,3754268632,0,371876815,,path,,False,True,82.917,"LINESTRING (106.4190529 29.8238125, 106.4192691 29.8237083, 106.4194193 29.8236013, 106.4195105 29.8235035, 106.4196109 29.8232834)",,,,,
7867521412,7862085051,0,842765844,,service,,False,True,78.977,"LINESTRING (106.4190529 29.8238125, 106.4192724 29.8239219, 106.4195993 29.8240759, 106.4197519 29.8241792)",,,,,
7867521424,7867916146,0,842765844,,service,,False,False,77.342,"LINESTRING (106.4170308 29.8245702, 106.4173894 29.8251923)",,,,,
7867521424,7902519435,0,842765844,,service,,False,True,23.237,"LINESTRING (106.4170308 29.8245702, 106.4169433 29.8243755)",,,,,
7867521424,8137198619,0,"[874025893, 874025894]",,"['steps', 'footway']",,False,False,106.457,"LINESTRING (106.4170308 29.8245702, 106.4166537 29.8248728, 106.4162152 29.8252151)",,,,,
7867521427,7867916163,0,842765844,,service,,False,False,18.227,"LINESTRING (106.4179024 29.8258925, 106.4180522 29.8259924)",,,,,
7867521427,7902519437,0,846878952,,steps,,False,True,40.745,"LINESTRING (106.4179024 29.8258925, 106.4176141 29.8261603)",,,,,
7867521427,7867916146,0,842765844,,service,,False,True,92.913,"LINESTRING (106.4179024 29.8258925, 106.417778 29.8257856, 106.4175912 29.8255425, 106.4173894 29.8251923)",,,,,
7867521437,7877391355,0,842765844,,service,,False,True,27.448,"LINESTRING (106.4195682 29.8275631, 106.4195832 29.8273166)",,,,,
7867521437,7867916249,0,842765844,,service,,False,False,129.629,"LINESTRING (106.4195682 29.8275631, 106.4194619 29.8277181, 106.4193835 29.8278066, 106.4193055 29.8279105, 106.4196992 29.8281236, 106.4200415 29.8283036)",,,,,
7867521437,7902519451,0,846878955,,service,,False,False,80.788,"LINESTRING (106.4195682 29.8275631, 106.419776 29.827666, 106.4202078 29.8278772, 106.4202944 29.8279248)",,,,,
7867916109,7867916110,0,843465229,,service,,False,False,42.019,"LINESTRING (106.4200142 29.8244186, 106.4197764 29.8247352)",,,,,
7867916109,3110234071,0,842765844,,service,,False,False,30.088,"LINESTRING (106.4200142 29.8244186, 106.4198655 29.8242985, 106.4198047 29.8242203)",,,,,
7867916109,7867916111,0,842765844,,service,,False,True,96.34899999999999,"LINESTRING (106.4200142 29.8244186, 106.4201358 29.8244846, 106.4204815 29.824712, 106.4207914 29.8248959, 106.4208124 29.8249084, 106.4208316 29.8249148)",,,,,
7867916110,7867916109,0,843465229,,service,,False,True,42.019,"LINESTRING (106.4197764 29.8247352, 106.4200142 29.8244186)",,,,,
7867916110,7867916118,0,843465230,,service,,False,False,105.292,"LINESTRING (106.4197764 29.8247352, 106.4193748 29.8243969, 106.4192674 29.8245002, 106.4193385 29.8248164)",,,,,
7867916110,7867916112,0,843465230,,service,,False,True,94.30499999999999,"LINESTRING (106.4197764 29.8247352, 106.4198792 29.8247838, 106.4201313 29.8248608, 106.420589 29.8250005, 106.4206964 29.8250107)",,,,,
7867916111,7867916112,0,843465230,,service,,False,False,16.847,"LINESTRING (106.4208316 29.8249148, 106.4206964 29.8250107)",,,,,
7867916111,7867916109,0,842765844,,service,,False,False,96.349,"LINESTRING (106.4208316 29.8249148, 106.4208124 29.8249084, 106.4207914 29.8248959, 106.4204815 29.824712, 106.4201358 29.8244846, 106.4200142 29.8244186)",,,,,
7867916111,3110234075,0,842765844,,service,,False,True,94.101,"LINESTRING (106.4208316 29.8249148, 106.4211379 29.8250165, 106.4217789 29.8250959)",,,,,
7867916112,7867916111,0,843465230,,service,,False,True,16.847,"LINESTRING (106.4206964 29.8250107, 106.4208316 29.8249148)",,,,,
7867916112,7867916145,0,843465233,,service,,False,False,74.704,"LINESTRING (106.4206964 29.8250107, 106.4214576 29.8251342)",driveway,,,,
7867916112,7867916110,0,843465230,,service,,False,False,94.30499999999999,"LINESTRING (106.4206964 29.8250107, 106.420589 29.8250005, 106.4201313 29.8248608, 106.4198792 29.8247838, 106.4197764 29.8247352)",,,,,
7867916112,7867916127,0,843465232,,service,,False,True,169.60399999999998,"LINESTRING (106.4206964 29.8250107, 106.4207221 29.8250937, 106.4207174 29.8251606, 106.4206731 29.8253571, 106.4206404 29.8254523, 106.420596 29.8254725, 106.420526 29.8254563, 106.4200076 29.8253003, 106.4197531 29.8253125, 106.4195326 29.825123)",,,,,
7867916118,7867916110,0,843465230,,service,,False,True,105.292,"LINESTRING (106.4193385 29.8248164, 106.4192674 29.8245002, 106.4193748 29.8243969, 106.4197764 29.8247352)",,,,,
7867916118,7867916131,0,843465231,,service,,False,False,52.61,"LINESTRING (106.4193385 29.8248164, 106.4192623 29.8248305, 106.4191962 29.8248663, 106.4191481 29.8249195, 106.4191237 29.8249837, 106.4191259 29.8250512, 106.4191545 29.8251141, 106.419206 29.8251648)",,,,,
7867916118,7867916127,0,843465231,,service,,False,True,47.922,"LINESTRING (106.4193385 29.8248164, 106.4194089 29.8248238, 106.4194732 29.8248498, 106.419525 29.8248919, 106.4195592 29.8249459, 106.4195724 29.8250064, 106.4195632 29.8250674, 106.4195326 29.825123)",,,,,
7867916127,7867916118,0,843465231,,service,,False,False,47.922000000000004,"LINESTRING (106.4195326 29.825123, 106.4195632 29.8250674, 106.4195724 29.8250064, 106.4195592 29.8249459, 106.419525 29.8248919, 106.4194732 29.8248498, 106.4194089 29.8248238, 106.4193385 29.8248164)",,,,,
7867916127,7867916131,0,843465231,,service,,False,True,35.565,"LINESTRING (106.4195326 29.825123, 106.4194837 29.8251675, 106.4194212 29.8251967, 106.4193514 29.8252076, 106.4192744 29.8251973, 106.419206 29.8251648)",,,,,
7867916127,7867916112,0,843465232,,service,,False,False,169.604,"LINESTRING (106.4195326 29.825123, 106.4197531 29.8253125, 106.4200076 29.8253003, 106.420526 29.8254563, 106.420596 29.8254725, 106.4206404 29.8254523, 106.4206731 29.8253571, 106.4207174 29.8251606, 106.4207221 29.8250937, 106.4206964 29.8250107)",,,,,
7867916131,7867916171,0,844474387,,footway,,False,True,37.466,"LINESTRING (106.419206 29.8251648, 106.4189166 29.8253895)",,,,,
7867916131,7867916127,0,843465231,,service,,False,False,35.565,"LINESTRING (106.419206 29.8251648, 106.4192744 29.8251973, 106.4193514 29.8252076, 106.4194212 29.8251967, 106.4194837 29.8251675, 106.4195326 29.825123)",,,,,
7867916131,7867916118,0,843465231,,service,,False,True,52.61,"LINESTRING (106.419206 29.8251648, 106.4191545 29.8251141, 106.4191259 29.8250512, 106.4191237 29.8249837, 106.4191481 29.8249195, 106.4191962 29.8248663, 106.4192623 29.8248305, 106.4193385 29.8248164)",,,,,
7867916145,7867916112,0,843465233,,service,,False,True,74.704,"LINESTRING (106.4214576 29.8251342, 106.4206964 29.8250107)",driveway,,,,
7867916146,7867521424,0,842765844,,service,,False,True,77.342,"LINESTRING (106.4173894 29.8251923, 106.4170308 29.8245702)",,,,,
7867916146,7867521427,0,842765844,,service,,False,False,92.91299999999998,"LINESTRING (106.4173894 29.8251923, 106.4175912 29.8255425, 106.417778 29.8257856, 106.4179024 29.8258925)",,,,,
7867916146,7867916171,0,843465234,,service,,False,False,170.803,"LINESTRING (106.4173894 29.8251923, 106.4176355 29.8250533, 106.4177983 29.8249888, 106.4180248 29.8249673, 106.4182478 29.8249888, 106.4184248 29.8250318, 106.4186053 29.8250902, 106.4187929 29.8252283, 106.4188582 29.8253145, 106.4189166 29.8253895)",,,,,
7867916155,7867916171,0,843465234,,service,,False,True,17.21,"LINESTRING (106.4190304 29.8255087, 106.4189166 29.8253895)",,,,,
7867916155,7867916162,0,843465234,,service,,False,False,102.63100000000001,"LINESTRING (106.4190304 29.8255087, 106.4190087 29.8255814, 106.4189627 29.8256858, 106.4188778 29.8257933, 106.4187327 29.8259008, 106.4186088 29.8259775, 106.4184389 29.8260573, 106.4182953 29.8261225)",,,,,
7867916155,7867916229,0,"[843465236, 997193623]",,"['service', 'footway']",,False,False,263.315,"LINESTRING (106.4190304 29.8255087, 106.4194129 29.8255769, 106.419495 29.826165, 106.4195069 29.8262726, 106.4199951 29.826487, 106.4202883 29.8264929, 106.4208462 29.8268469)",driveway,,,,
7867916162,7902519449,0,842765844,,service,,False,True,10.66,"LINESTRING (106.4182953 29.8261225, 106.4181936 29.826085)",,,,,
7867916162,7902519450,0,842765844,,service,,False,False,24.47,"LINESTRING (106.4182953 29.8261225, 106.418329 29.8261381, 106.4185342 29.8261951)",,,,,
7867916162,7867916155,0,843465234,,service,,False,True,102.63099999999999,"LINESTRING (106.4182953 29.8261225, 106.4184389 29.8260573, 106.4186088 29.8259775, 106.4187327 29.8259008, 106.4188778 29.8257933, 106.4189627 29.8256858, 106.4190087 29.8255814, 106.4190304 29.8255087)",,,,,
7867916163,7867521427,0,842765844,,service,,False,True,18.227,"LINESTRING (106.4180522 29.8259924, 106.4179024 29.8258925)",,,,,
7867916163,7902519449,0,842765844,,service,,False,False,17.098,"LINESTRING (106.4180522 29.8259924, 106.4181282 29.8260449, 106.4181936 29.826085)",,,,,
7867916163,7867916171,0,843465235,,service,,False,False,115.79599999999999,"LINESTRING (106.4180522 29.8259924, 106.418085 29.8258793, 106.4181558 29.8257626, 106.4182301 29.8256674, 106.4183752 29.8255446, 106.4184743 29.8254832, 106.4186053 29.8254402, 106.4188176 29.8254095, 106.4189166 29.8253895)",,,,,
7867916171,7867916155,0,843465234,,service,,False,False,17.21,"LINESTRING (106.4189166 29.8253895, 106.4190304 29.8255087)",,,,,
7867916171,7867916131,0,844474387,,footway,,False,False,37.466,"LINESTRING (106.4189166 29.8253895, 106.419206 29.8251648)",,,,,
7867916171,7867916146,0,843465234,,service,,False,True,170.803,"LINESTRING (106.4189166 29.8253895, 106.4188582 29.8253145, 106.4187929 29.8252283, 106.4186053 29.8250902, 106.4184248 29.8250318, 106.4182478 29.8249888, 106.4180248 29.8249673, 106.4177983 29.8249888, 106.4176355 29.8250533, 106.4173894 29.8251923)",,,,,
7867916171,7867916163,0,843465235,,service,,False,True,115.796,"LINESTRING (106.4189166 29.8253895, 106.4188176 29.8254095, 106.4186053 29.8254402, 106.4184743 29.8254832, 106.4183752 29.8255446, 106.4182301 29.8256674, 106.4181558 29.8257626, 106.418085 29.8258793, 106.4180522 29.8259924)",,,,,
7867916229,9935768685,0,843465241,,service,,False,False,4.207,"LINESTRING (106.4208462 29.8268469, 106.4208444 29.8268847)",,,,,
7867916229,9207921027,0,843465241,,service,,False,True,151.546,"LINESTRING (106.4208462 29.8268469, 106.420881 29.8267004, 106.4209615 29.8265514, 106.4211198 29.8263187, 106.4213907 29.8259953, 106.4215435 29.8258068, 106.4216281 29.8256779)",,,,,
7867916229,7867916155,0,"[843465236, 997193623]",,"['service', 'footway']",,False,True,263.315,"LINESTRING (106.4208462 29.8268469, 106.4202883 29.8264929, 106.4199951 29.826487, 106.4195069 29.8262726, 106.419495 29.826165, 106.4194129 29.8255769, 106.4190304 29.8255087)",driveway,,,,
7867916234,7867916242,0,843465241,,service,,False,False,79.128,"LINESTRING (106.4206504 29.8273658, 106.4205538 29.8273565, 106.420468 29.827296, 106.4203768 29.8272379, 106.4202829 29.8272076, 106.4200952 29.8272099, 106.4200201 29.8272332, 106.4199825 29.8272844, 106.4199798 29.8273379)",,,,,
7867916234,7867916838,0,843465241,,service,,False,True,40.623,"LINESTRING (106.4206504 29.8273658, 106.420755 29.8273286, 106.4208033 29.8272751, 106.4208354 29.8272123, 106.4208373 29.8270817)",,,,,
7867916234,7867916247,0,843773075,,steps,,False,False,45.14,"LINESTRING (106.4206504 29.8273658, 106.4205959 29.8274593, 106.4205315 29.8275384, 106.4204224 29.8277195)",,,,,
7867916242,7867916247,0,843465241,,service,,False,False,64.33999999999999,"LINESTRING (106.4199798 29.8273379, 106.4200308 29.827431, 106.420122 29.8274822, 106.4203634 29.8275846, 106.4204117 29.8276474, 106.4204224 29.8277195)",,,,,
7867916242,7867916234,0,843465241,,service,,False,True,79.12800000000001,"LINESTRING (106.4199798 29.8273379, 106.4199825 29.8272844, 106.4200201 29.8272332, 106.4200952 29.8272099, 106.4202829 29.8272076, 106.4203768 29.8272379, 106.420468 29.827296, 106.4205538 29.8273565, 106.4206504 29.8273658)",,,,,
7867916242,7877391355,0,844474388,,steps,,False,False,46.86,"LINESTRING (106.4199798 29.8273379, 106.4198242 29.8273337, 106.4197449 29.8272648, 106.4196374 29.8273539, 106.4195832 29.8273166)",,,,,
7867916247,7867916364,0,843465241,,service,,False,False,8.798,"LINESTRING (106.4204224 29.8277195, 106.420381 29.82779)",,,,,
7867916247,7867916242,0,843465241,,service,,False,True,64.34,"LINESTRING (106.4204224 29.8277195, 106.4204117 29.8276474, 106.4203634 29.8275846, 106.420122 29.8274822, 106.4200308 29.827431, 106.4199798 29.8273379)",,,,,
7867916247,7867916234,0,843773075,,steps,,False,True,45.14,"LINESTRING (106.4204224 29.8277195, 106.4205315 29.8275384, 106.4205959 29.8274593, 106.4206504 29.8273658)",,,,,
7867916249,7902519457,0,842765844,,service,,False,False,85.739,"LINESTRING (106.4200415 29.8283036, 106.4208106 29.8286901)",,,,,
7867916249,7902519451,0,843465245,,service,,False,True,48.676,"LINESTRING (106.4200415 29.8283036, 106.4202944 29.8279248)",,,,,
7867916249,7867521437,0,842765844,,service,,False,True,129.62900000000002,"LINESTRING (106.4200415 29.8283036, 106.4196992 29.8281236, 106.4193055 29.8279105, 106.4193835 29.8278066, 106.4194619 29.8277181, 106.4195682 29.8275631)",,,,,
7867916264,7902519481,0,843465247,,service,,False,True,19.095,"LINESTRING (106.4256309 29.8299607, 106.4254631 29.8300518)",,,,,
7867916264,7867916274,0,843465247,,service,,False,False,162.84699999999998,"LINESTRING (106.4256309 29.8299607, 106.4259652 29.8298071, 106.4261215 29.8297188, 106.4262265 29.8295837, 106.4262495 29.8294488, 106.4262227 29.8292952, 106.4261744 29.8291323, 106.426153 29.8290299, 106.4261744 29.8289508, 106.4262495 29.8288903, 106.4263246 29.8288484)",,,,,
7867916264,7867521209,0,843465248,,service,,False,True,655.576,"LINESTRING (106.4256309 29.8299607, 106.4256423 29.8302967, 106.4256269 29.8303689, 106.4255838 29.830425, 106.4254698 29.8305346, 106.4252942 29.8306469, 106.4251586 29.8306522, 106.4249861 29.8306736, 106.424909 29.8307244, 106.4248474 29.8308687, 106.4247642 29.8311413, 106.4247026 29.8312349, 106.4245547 29.8313819, 106.4244161 29.8315102, 106.4243113 29.8316011, 106.4242682 29.8316625, 106.4242312 29.8318069, 106.424222 29.8319245, 106.4242374 29.8320234, 106.4243144 29.8321009, 106.42445 29.8321623, 106.4245824 29.8322078, 106.4247303 29.8321971, 106.4248721 29.832149, 106.4251524 29.8320394, 106.425211 29.8319939, 106.4252572 29.8319298, 106.4253712 29.8317187, 106.4255283 29.8314006, 106.4256208 29.8312509, 106.4257039 29.8311306, 106.4259165 29.8309035, 106.4262 29.8305961, 106.426314 29.8305186, 106.426696 29.8303529, 106.4268362 29.8302708)",,,,,
7867916274,7867916366,0,843465246,,service,,False,True,194.205,"LINESTRING (106.4263246 29.8288484, 106.4262071 29.8288201, 106.4260938 29.8287771, 106.4259452 29.8286973, 106.4257576 29.8286298, 106.4254143 29.8286205, 106.4252232 29.828642, 106.4245614 29.8289552, 106.4244729 29.8289951)",,,,,
7867916274,7867521203,0,843465247,,service,,False,False,85.468,"LINESTRING (106.4263246 29.8288484, 106.4264051 29.8288624, 106.4265231 29.8289043, 106.4267055 29.8289974, 106.4268503 29.8290858, 106.4269093 29.8291695, 106.4270029 29.8292974)",,,,,
7867916274,7867916264,0,843465247,,service,,False,True,162.84699999999998,"LINESTRING (106.4263246 29.8288484, 106.4262495 29.8288903, 106.4261744 29.8289508, 106.426153 29.8290299, 106.4261744 29.8291323, 106.4262227 29.8292952, 106.4262495 29.8294488, 106.4262265 29.8295837, 106.4261215 29.8297188, 106.4259652 29.8298071, 106.4256309 29.8299607)",,,,,
7867916352,7867916354,0,368553904,,service,,False,False,57.473,"LINESTRING (106.4239066 29.8289608, 106.4233929 29.8289162, 106.4233135 29.8289122)",,,,,
7867916352,3724580354,0,368553904,,service,,False,True,197.703,"LINESTRING (106.4239066 29.8289608, 106.4239486 29.8287825, 106.4240241 29.828633, 106.4244455 29.8280044, 106.4248197 29.8273779)",,,,,
7867916352,7867916366,0,843465246,,service,,False,False,54.908,"LINESTRING (106.4239066 29.8289608, 106.4242995 29.8290013, 106.4244729 29.8289951)",,,,,
7867916354,7867916847,0,368553904,,service,,False,False,81.145,"LINESTRING (106.4233135 29.8289122, 106.4231967 29.8288757, 106.4225757 29.8285647)",,,,,
7867916354,7867916352,0,368553904,,service,,False,True,57.473,"LINESTRING (106.4233135 29.8289122, 106.4233929 29.8289162, 106.4239066 29.8289608)",,,,,
7867916354,7867916683,0,"[843465276, 843465277]",,"['steps', 'footway']",,False,False,65.966,"LINESTRING (106.4233135 29.8289122, 106.4229796 29.8291568, 106.4229715 29.8293708)",,,,,
7867916361,7902519461,0,846878959,,steps,,False,False,35.986,"LINESTRING (106.4219078 29.8284949, 106.4217262 29.8287776)",,,,,
7867916361,7902519456,0,368553904,,service,,False,False,80.29599999999999,"LINESTRING (106.4219078 29.8284949, 106.4217864 29.8284787, 106.4216416 29.8284301, 106.4211632 29.8281872)",,,,,
7867916361,7867916847,0,368553904,,service,,False,True,67.506,"LINESTRING (106.4219078 29.8284949, 106.4220292 29.8284827, 106.4221693 29.8284625, 106.4222814 29.8284584, 106.4223935 29.8284746, 106.4225009 29.8285273, 106.4225757 29.8285647)",,,,,
7867916364,7902519456,0,368553904,,service,,False,True,87.43,"LINESTRING (106.420381 29.82779, 106.4211632 29.8281872)",,,,,
