u,v,key,osmid,highway,oneway,reversed,length,geometry
8985649197,8985649207,0,970888976,service,False,False,8.081,"LINESTRING (121.4953994 31.3071541, 121.4953556 31.3072164)"
8985649197,8985649215,0,970888976,service,False,True,131.358,"LINESTRING (121.4953994 31.3071541, 121.4955953 31.3067839, 121.4947908 31.3064258)"
8985649198,8985649203,0,970888974,service,False,True,114.46199999999999,"LINESTRING (121.4989963 31.3071735, 121.4981219 31.307201, 121.4980307 31.3072308, 121.4979959 31.3072652, 121.4979771 31.3073385, 121.4979154 31.3073958)"
8985649203,8985649204,0,970888974,service,False,True,58.675,"LINESTRING (121.4979154 31.3073958, 121.4972985 31.307421)"
8985649203,8985649183,0,970888970,service,False,False,168.97799999999998,"LINESTRING (121.4979154 31.3073958, 121.4979288 31.3075585, 121.4979529 31.3075791, 121.4980146 31.3075906, 121.4989963 31.3075974, 121.4991546 31.3076387, 121.4992189 31.3076731, 121.4992699 31.3077647, 121.4992595 31.3078914)"
8985649203,8985649198,0,970888974,service,False,False,114.462,"LINESTRING (121.4979154 31.3073958, 121.4979771 31.3073385, 121.4979959 31.3072652, 121.4980307 31.3072308, 121.4981219 31.307201, 121.4989963 31.3071735)"
8985649204,8985649203,0,970888974,service,False,False,58.675,"LINESTRING (121.4972985 31.307421, 121.4979154 31.3073958)"
8985649204,8985649205,0,970888974,service,False,True,68.356,"LINESTRING (121.4972985 31.307421, 121.4965796 31.3074462)"
8985649204,8985649205,1,970888962,service,False,True,105.569,"LINESTRING (121.4972985 31.307421, 121.4972126 31.307657, 121.4966896 31.3076662, 121.4966413 31.3076502, 121.4966279 31.3076227, 121.4965796 31.3074462)"
8985649205,8985649204,0,970888974,service,False,False,68.356,"LINESTRING (121.4965796 31.3074462, 121.4972985 31.307421)"
8985649205,8985649204,1,970888962,service,False,False,105.569,"LINESTRING (121.4965796 31.3074462, 121.4966279 31.3076227, 121.4966413 31.3076502, 121.4966896 31.3076662, 121.4972126 31.307657, 121.4972985 31.307421)"
8985649205,8985649206,0,970888974,service,False,True,59.164,"LINESTRING (121.4965796 31.3074462, 121.4959614 31.3075104)"
8985649206,8985649196,0,970888973,service,False,True,49.447,"LINESTRING (121.4959614 31.3075104, 121.4955483 31.3072399)"
8985649206,8985649205,0,970888974,service,False,False,59.164,"LINESTRING (121.4959614 31.3075104, 121.4965796 31.3074462)"
8985649206,8985649213,0,970888974,service,False,True,71.644,"LINESTRING (121.4959614 31.3075104, 121.495209 31.3075539)"
8985649207,8985649208,0,970888975,service,False,True,32.365,"LINESTRING (121.4953556 31.3072164, 121.4950508 31.3070864)"
8985649207,8985649213,0,970888976,service,False,False,40.029,"LINESTRING (121.4953556 31.3072164, 121.495209 31.3075539)"
8985649207,8985649197,0,970888976,service,False,True,8.081,"LINESTRING (121.4953556 31.3072164, 121.4953994 31.3071541)"
8985649208,8985649207,0,970888975,service,False,False,32.365,"LINESTRING (121.4950508 31.3070864, 121.4953556 31.3072164)"
8985649209,8985649158,0,970888976,service,False,True,237.14600000000002,"LINESTRING (121.4923847 31.308906, 121.4934468 31.3086562, 121.4936587 31.3085622, 121.4945934 31.3079813)"
8985649213,8985649206,0,970888974,service,False,False,71.644,"LINESTRING (121.495209 31.3075539, 121.4959614 31.3075104)"
8985649213,8985649207,0,970888976,service,False,True,40.029,"LINESTRING (121.495209 31.3075539, 121.4953556 31.3072164)"
8985649213,8985649193,0,970888976,service,False,False,45.626,"LINESTRING (121.495209 31.3075539, 121.4951473 31.3076227, 121.4948492 31.3078224)"
8985649215,8985649216,0,970888977,service,False,False,138.232,"LINESTRING (121.4947908 31.3064258, 121.4941737 31.3075516)"
8985649215,8985649197,0,970888976,service,False,False,131.358,"LINESTRING (121.4947908 31.3064258, 121.4955953 31.3067839, 121.4953994 31.3071541)"
8985649216,4899165961,0,970888971,service,False,False,66.975,"LINESTRING (121.4941737 31.3075516, 121.493526 31.3073138)"
8985649216,8985649193,0,970888971,service,False,True,70.888,"LINESTRING (121.4941737 31.3075516, 121.4948492 31.3078224)"
8985649216,8985649215,0,970888977,service,False,True,138.232,"LINESTRING (121.4941737 31.3075516, 121.4947908 31.3064258)"
8985650138,4899165969,0,498522016,living_street,False,False,73.271,"LINESTRING (121.4915331 31.3053986, 121.4908306 31.3051267)"
8985650138,4899165968,0,498522016,living_street,False,True,69.656,"LINESTRING (121.4915331 31.3053986, 121.4922012 31.3056566)"
8985650138,4899165970,0,498522017,living_street,False,True,53.731,"LINESTRING (121.4915331 31.3053986, 121.4917747 31.3049617)"
8985650138,4899165965,0,498522017,living_street,False,False,131.182,"LINESTRING (121.4915331 31.3053986, 121.4913241 31.3058509, 121.4919679 31.3060938, 121.4920107 31.3060092)"
