u,v,key,osmid,name,highway,oneway,reversed,length,geometry,lanes,junction,bridge,maxspeed,width,tunnel,service
6024420959,6050668064,0,580326324,,footway,False,True,76.91999999999999,"LINESTRING (113.9960038 22.6043421, 113.996037 22.6043624, 113.996108 22.604428, 113.9961438 22.6044653, 113.9961683 22.6044941, 113.9962022 22.6045284, 113.996382 22.6046289, 113.996396 22.604673, 113.9964948 22.6047459, 113.9965459 22.6048011)",,,,,,,
6024420959,6024420954,0,639323926,,footway,False,False,76.055,"LINESTRING (113.9960038 22.6043421, 113.9960511 22.6043145, 113.9961289 22.6042708, 113.9961458 22.6043114, 113.9961492 22.6043676, 113.9962067 22.6043707, 113.9963182 22.6043738, 113.9963419 22.6043488, 113.9964061 22.6043707, 113.9964974 22.6044019, 113.996609 22.6043769)",,,,,,,
6024420973,5173028185,0,639323929,,footway,False,False,3.966,"LINESTRING (113.9968161 22.6030257, 113.9968281 22.6029918)",,,,,,,
6024420973,6024420936,0,639323929,,footway,False,True,57.119,"LINESTRING (113.9968161 22.6030257, 113.9968426 22.6030395, 113.996859 22.6030529, 113.9968718 22.6030783, 113.9968711 22.6031124, 113.9968523 22.603173, 113.9968219 22.6032058, 113.9968215 22.6032521, 113.9967838 22.6032981, 113.9966694 22.6033047, 113.9965761 22.6032907)",,,,,,,
6024420973,8530804308,0,642817501,,path,False,True,84.747,"LINESTRING (113.9968161 22.6030257, 113.996359 22.6029805, 113.9961329 22.6029816, 113.9960241 22.6029767, 113.9959933 22.6029775)",,,,,,,
6024421191,5173029325,0,"[639323930, 639323931, 639323932, 639323933]",,"['steps', 'footway']",False,True,208.403,"LINESTRING (113.99397 22.6019871, 113.99397 22.6020657, 113.99397 22.6022669, 113.993978 22.6024873, 113.9939759 22.6025531, 113.9939727 22.6026508, 113.9939566 22.6026829, 113.9938949 22.6028092, 113.9938761 22.6028513, 113.9938761 22.6029306, 113.9938963 22.6030165, 113.9939297 22.6031584, 113.9939083 22.603198, 113.9937956 22.6033045, 113.9939083 22.6033515, 113.9939646 22.6033664, 113.9940977 22.6034155, 113.9942462 22.6034704, 113.9942254 22.6035021)",,,boardwalk,,2,,
6024421208,5173028191,0,533170991,立心路,unclassified,False,False,72.605,"LINESTRING (113.9946969 22.6037875, 113.9945765 22.6039232, 113.9941968 22.6042475)",,,,,,,
6024421208,7057414634,0,"[918536122, 533170991]",立心路,unclassified,False,True,52.745000000000005,"LINESTRING (113.9946969 22.6037875, 113.9949543 22.6034879, 113.9950161 22.6034158)",,,yes,,,,
6024421208,5173029325,0,533171018,,living_street,False,True,61.62500000000001,"LINESTRING (113.9946969 22.6037875, 113.9946375 22.6037339, 113.9945194 22.6036903, 113.9943887 22.603678, 113.9943319 22.6036188, 113.9942978 22.6035448, 113.9942254 22.6035021)",,,,,,,
6024426618,6017944225,0,926524856,明德路,unclassified,False,False,57.956,"LINESTRING (113.9986511 22.6065935, 113.9986099 22.6064818, 113.998475 22.6062097, 113.998419 22.6061195)",,,,,,,
6024426618,6017944218,0,926524856,明德路,unclassified,False,True,70.496,"LINESTRING (113.9986511 22.6065935, 113.998671 22.6066688, 113.998728 22.6070647, 113.9987529 22.6072201)",,,,,,,
6038249805,6038249833,0,641077790,,path,False,False,268.85499999999996,"LINESTRING (114.0012104 22.6042346, 114.0012311 22.6040817, 114.0012414 22.6040053, 114.0012518 22.603948, 114.0012622 22.6039097, 114.0012984 22.6038285, 114.0013139 22.6037616, 114.0013243 22.6036947, 114.0013346 22.6036135, 114.0013346 22.6035323, 114.0012829 22.6034606, 114.001257 22.603365, 114.0011949 22.6033316, 114.0012 22.6032838, 114.0011845 22.6032313, 114.0011742 22.60315, 114.0011172 22.6031022, 114.0010034 22.6030592, 114.0009568 22.6030258, 114.0009154 22.6029111, 114.0009464 22.6028299, 114.0009206 22.602763, 114.0009206 22.6026722, 114.0008636 22.6026292, 114.0007549 22.6026292, 114.0006256 22.6026197, 114.0004962 22.6025384, 114.0004134 22.6024524, 114.0002943 22.6024333)",,,,,,,
6038249805,7057414506,0,"[641077785, 641077790]",,"['path', 'service']",False,True,423.0,"LINESTRING (114.0012104 22.6042346, 114.0013036 22.6042394, 114.0014241 22.6042462, 114.0015778 22.6042128, 114.0016231 22.6040626, 114.0017135 22.6038872, 114.0018401 22.6038037, 114.0019396 22.6037119, 114.0019464 22.6035028, 114.0019486 22.6034364, 114.0018672 22.603211, 114.0018251 22.6031165, 114.0018039 22.6030691, 114.0017137 22.6027946, 114.001608 22.6024388, 114.0015292 22.602132, 114.0013659 22.6014235, 114.0012906 22.6011471, 114.0012501 22.6009609)",1,,,,,,
6038249805,6038249856,0,641077790,,path,False,True,93.02199999999999,"LINESTRING (114.0012104 22.6042346, 114.0011224 22.604206, 114.0009827 22.6041916, 114.0007912 22.60412, 114.0007084 22.6040722, 114.0005842 22.6040626, 114.0004651 22.6040626, 114.0003409 22.6040578)",,,,,,,
6038249805,6038249874,0,641077791,,path,False,True,121.955,"LINESTRING (114.0012104 22.6042346, 114.0011431 22.6043971, 114.0011483 22.6045213, 114.0010862 22.6046025, 114.0010862 22.6047172, 114.0010707 22.604808, 114.0010396 22.6049418, 114.0009413 22.6049752, 114.000874 22.6050087, 114.0008378 22.6050469, 114.0007964 22.6050851, 114.0007135 22.6051186)",,,,,,,
6038249833,6038249834,0,641077790,,path,False,False,18.057,"LINESTRING (114.0002943 22.6024333, 114.0001184 22.6024333)",,,,,,,
6038249833,6038249805,0,641077790,,path,False,True,268.855,"LINESTRING (114.0002943 22.6024333, 114.0004134 22.6024524, 114.0004962 22.6025384, 114.0006256 22.6026197, 114.0007549 22.6026292, 114.0008636 22.6026292, 114.0009206 22.6026722, 114.0009206 22.602763, 114.0009464 22.6028299, 114.0009154 22.6029111, 114.0009568 22.6030258, 114.0010034 22.6030592, 114.0011172 22.6031022, 114.0011742 22.60315, 114.0011845 22.6032313, 114.0012 22.6032838, 114.0011949 22.6033316, 114.001257 22.603365, 114.0012829 22.6034606, 114.0013346 22.6035323, 114.0013346 22.6036135, 114.0013243 22.6036947, 114.0013139 22.6037616, 114.0012984 22.6038285, 114.0012622 22.6039097, 114.0012518 22.603948, 114.0012414 22.6040053, 114.0012311 22.6040817, 114.0012104 22.6042346)",,,,,,,
6038249833,6038249854,0,727355739,,path,False,True,225.70000000000002,"LINESTRING (114.0002943 22.6024333, 114.0003871 22.6026605, 114.0005212 22.6028437, 114.0006446 22.6030517, 114.0006982 22.6033241, 114.0008109 22.6034281, 114.0009879 22.6035123, 114.0009879 22.6036311, 114.0009182 22.6037797, 114.0007143 22.6038243, 114.0004496 22.6037903)",,,,,,,
6038249834,6038249833,0,641077790,,path,False,True,18.057,"LINESTRING (114.0001184 22.6024333, 114.0002943 22.6024333)",,,,,,,
6038249834,6038249854,0,641077790,,path,False,False,274.07199999999995,"LINESTRING (114.0001184 22.6024333, 114.0000459 22.6024477, 113.9999786 22.6024668, 113.9998544 22.6025146, 113.9996836 22.6025432, 113.9995749 22.6025671, 113.9994818 22.602591, 113.9993679 22.6026388, 113.9993317 22.6027439, 113.9993058 22.6028156, 113.9993058 22.6028729, 113.9993317 22.6029446, 113.9995076 22.6030592, 113.9995646 22.6030879, 113.9997198 22.60315, 113.9999683 22.6032313, 114.0001028 22.6032981, 114.0002374 22.6033746, 114.0003668 22.6034988, 114.0004289 22.6036613, 114.0004496 22.6037903)",,,,,,,
6038249834,6038249971,0,641077797,,path,False,True,112.42799999999998,"LINESTRING (114.0001184 22.6024333, 114.0000628 22.6023584, 114.0000221 22.6022581, 113.9999226 22.602208, 113.9998773 22.6020743, 113.9997642 22.6019992, 113.9996149 22.6018738, 113.9995516 22.6018028, 113.9994792 22.6017611, 113.9994158 22.6017026)",,,,,,,
6038249854,6038249856,0,641077790,,path,False,False,31.843000000000004,"LINESTRING (114.0004496 22.6037903, 114.0004082 22.6038667, 114.0003409 22.6040578)",,,,,,,
6038249854,6038249834,0,641077790,,path,False,True,274.072,"LINESTRING (114.0004496 22.6037903, 114.0004289 22.6036613, 114.0003668 22.6034988, 114.0002374 22.6033746, 114.0001028 22.6032981, 113.9999683 22.6032313, 113.9997198 22.60315, 113.9995646 22.6030879, 113.9995076 22.6030592, 113.9993317 22.6029446, 113.9993058 22.6028729, 113.9993058 22.6028156, 113.9993317 22.6027439, 113.9993679 22.6026388, 113.9994818 22.602591, 113.9995749 22.6025671, 113.9996836 22.6025432, 113.9998544 22.6025146, 113.9999786 22.6024668, 114.0000459 22.6024477, 114.0001184 22.6024333)",,,,,,,
6038249854,6038249833,0,727355739,,path,False,False,225.7,"LINESTRING (114.0004496 22.6037903, 114.0007143 22.6038243, 114.0009182 22.6037797, 114.0009879 22.6036311, 114.0009879 22.6035123, 114.0008109 22.6034281, 114.0006982 22.6033241, 114.0006446 22.6030517, 114.0005212 22.6028437, 114.0003871 22.6026605, 114.0002943 22.6024333)",,,,,,,
6038249856,6038249805,0,641077790,,path,False,False,93.02199999999999,"LINESTRING (114.0003409 22.6040578, 114.0004651 22.6040626, 114.0005842 22.6040626, 114.0007084 22.6040722, 114.0007912 22.60412, 114.0009827 22.6041916, 114.0011224 22.604206, 114.0012104 22.6042346)",,,,,,,
6038249856,6038249854,0,641077790,,path,False,True,31.843000000000004,"LINESTRING (114.0003409 22.6040578, 114.0004082 22.6038667, 114.0004496 22.6037903)",,,,,,,
6038249856,6038249874,0,641077791,,path,False,False,128.43699999999998,"LINESTRING (114.0003409 22.6040578, 114.0003254 22.6041486, 114.0003099 22.6042155, 114.0003099 22.6042776, 114.0003668 22.6043732, 114.0003978 22.6044544, 114.0004496 22.6045595, 114.0004651 22.6046455, 114.0004762 22.6046823, 114.000491 22.6047315, 114.0005324 22.604851, 114.0005583 22.6049227, 114.0006463 22.6050087, 114.0007135 22.6051186)",,,,,,,
6038249856,5221545189,0,641077794,,path,False,False,98.55300000000001,"LINESTRING (114.0003409 22.6040578, 114.0002477 22.6040674, 114.000227 22.6040148, 114.0001908 22.6039671, 114.0001184 22.6038619, 114.000077 22.6037998, 113.9999527 22.6036995, 113.9998182 22.6036374, 113.9996057 22.6036226)",,,,,,,
6038249874,6038249805,0,641077791,,path,False,False,121.955,"LINESTRING (114.0007135 22.6051186, 114.0007964 22.6050851, 114.0008378 22.6050469, 114.000874 22.6050087, 114.0009413 22.6049752, 114.0010396 22.6049418, 114.0010707 22.604808, 114.0010862 22.6047172, 114.0010862 22.6046025, 114.0011483 22.6045213, 114.0011431 22.6043971, 114.0012104 22.6042346)",,,,,,,
6038249874,6038249856,0,641077791,,path,False,True,128.43699999999998,"LINESTRING (114.0007135 22.6051186, 114.0006463 22.6050087, 114.0005583 22.6049227, 114.0005324 22.604851, 114.000491 22.6047315, 114.0004762 22.6046823, 114.0004651 22.6046455, 114.0004496 22.6045595, 114.0003978 22.6044544, 114.0003668 22.6043732, 114.0003099 22.6042776, 114.0003099 22.6042155, 114.0003254 22.6041486, 114.0003409 22.6040578)",,,,,,,
6038249874,7057414505,0,641077792,,path,False,False,265.487,"LINESTRING (114.0007135 22.6051186, 114.0006049 22.6051472, 114.0005583 22.6052476, 114.0005169 22.6053288, 114.0004599 22.6054291, 114.0003254 22.6054578, 114.0002115 22.6054865, 114.0000304 22.6055199, 113.999901 22.6055151, 113.9998078 22.6055151, 113.9997147 22.6055342, 113.9996215 22.6055725, 113.9995283 22.6056107, 113.9994559 22.6056107, 113.9993627 22.6056107, 113.999254 22.6055916, 113.9991505 22.6055199, 113.9991505 22.6054578, 113.9991091 22.6053957, 113.9990988 22.6053383, 113.9989435 22.605324, 113.9988918 22.6052906, 113.9988038 22.6052858, 113.9987114 22.605287, 113.9985635 22.6052368)",,,,,,,
6038249909,7057414502,0,864686959,,unclassified,True,False,2.97,"LINESTRING (113.9983036 22.6058559, 113.998332 22.605861)",,roundabout,,,,,
6038249909,8841387676,0,"[669046552, 926524851]",明德路,unclassified,False,True,270.16900000000004,"LINESTRING (113.9983036 22.6058559, 113.9980294 22.6055179, 113.9978287 22.6053194, 113.9976739 22.6050626, 113.9976003 22.6047135, 113.9975612 22.6042795, 113.9975614 22.6039676, 113.9976246 22.6037034, 113.9976546 22.6036409)",,,,,,,
6038249925,7057414505,0,641077793,,service,False,True,165.333,"LINESTRING (113.9987831 22.6038715, 113.99884 22.6044114, 113.9988659 22.6046599, 113.9988659 22.6047937, 113.9988659 22.6049418, 113.9988038 22.6050517, 113.9985635 22.6052368)",1,,,,,,
6038249942,6038249971,0,"[641077794, 641077796]",,path,False,False,208.92700000000002,"LINESTRING (113.998576 22.6028729, 113.9984777 22.6028108, 113.9984622 22.6027009, 113.9984881 22.6026006, 113.9985088 22.6024477, 113.9985502 22.6023903, 113.9985812 22.6023187, 113.9986692 22.6022613, 113.9986951 22.6021801, 113.9987869 22.6021537, 113.9988186 22.6021203, 113.9988231 22.6020785, 113.9988548 22.6020284, 113.9989 22.6019699, 113.9989317 22.6018613, 113.9990267 22.6017485, 113.9991127 22.6017235, 113.9991896 22.6018655, 113.9993027 22.6018112, 113.9994158 22.6017026)",,,,,,,
6038249942,5221545189,0,641077794,,path,False,True,138.194,"LINESTRING (113.998576 22.6028729, 113.998752 22.6029207, 113.9989435 22.6030019, 113.9991402 22.6031214, 113.999254 22.6032265, 113.9993213 22.6032886, 113.9994145 22.6033889, 113.9994973 22.603494, 113.9996057 22.6036226)",,,,,,,
6038249942,6816440011,0,727355604,,path,False,False,59.447,"LINESTRING (113.998576 22.6028729, 113.9982561 22.6029044, 113.9979988 22.6028981)",,,,,,,
6038249960,5221545189,0,641077795,,path,False,True,107.62499999999999,"LINESTRING (113.9986134 22.6037784, 113.998701 22.6037284, 113.9989408 22.603624, 113.9991082 22.6035655, 113.9992089 22.6035776, 113.9992997 22.6035879, 113.9996057 22.6036226)",,,,,,,
6038249971,6038249984,0,641077796,,path,False,False,187.329,"LINESTRING (113.9994158 22.6017026, 113.9994837 22.6016316, 113.9995154 22.6015021, 113.9995199 22.6013434, 113.9994656 22.6012807, 113.9994656 22.6011596, 113.9995289 22.6009842, 113.9995968 22.6009173, 113.9998185 22.6009382, 113.999918 22.6010217, 114.0000085 22.6010928, 114.0001623 22.6011596, 114.00028 22.6011429, 114.0003298 22.6010385)",,,,,,,
6038249971,6038249942,0,"[641077794, 641077796]",,path,False,True,208.92700000000005,"LINESTRING (113.9994158 22.6017026, 113.9993027 22.6018112, 113.9991896 22.6018655, 113.9991127 22.6017235, 113.9990267 22.6017485, 113.9989317 22.6018613, 113.9989 22.6019699, 113.9988548 22.6020284, 113.9988231 22.6020785, 113.9988186 22.6021203, 113.9987869 22.6021537, 113.9986951 22.6021801, 113.9986692 22.6022613, 113.9985812 22.6023187, 113.9985502 22.6023903, 113.9985088 22.6024477, 113.9984881 22.6026006, 113.9984622 22.6027009, 113.9984777 22.6028108, 113.998576 22.6028729)",,,,,,,
6038249971,6038249834,0,641077797,,path,False,False,112.428,"LINESTRING (113.9994158 22.6017026, 113.9994792 22.6017611, 113.9995516 22.6018028, 113.9996149 22.6018738, 113.9997642 22.6019992, 113.9998773 22.6020743, 113.9999226 22.602208, 114.0000221 22.6022581, 114.0000628 22.6023584, 114.0001184 22.6024333)",,,,,,,
6038249984,6038249971,0,641077796,,path,False,True,187.329,"LINESTRING (114.0003298 22.6010385, 114.00028 22.6011429, 114.0001623 22.6011596, 114.0000085 22.6010928, 113.999918 22.6010217, 113.9998185 22.6009382, 113.9995968 22.6009173, 113.9995289 22.6009842, 113.9994656 22.6011596, 113.9994656 22.6012807, 113.9995199 22.6013434, 113.9995154 22.6015021, 113.9994837 22.6016316, 113.9994158 22.6017026)",,,,,,,
6050668064,6024420959,0,580326324,,footway,False,False,76.91999999999999,"LINESTRING (113.9965459 22.6048011, 113.9964948 22.6047459, 113.996396 22.604673, 113.996382 22.6046289, 113.9962022 22.6045284, 113.9961683 22.6044941, 113.9961438 22.6044653, 113.996108 22.604428, 113.996037 22.6043624, 113.9960038 22.6043421)",,,,,,,
6050668064,11178929337,0,580326324,,footway,False,True,24.098999999999997,"LINESTRING (113.9965459 22.6048011, 113.9965678 22.6048703, 113.996597 22.6050124)",,,,,,,
6050668064,6024420945,0,"[642817498, 642817499]",,path,False,False,250.255,"LINESTRING (113.9965459 22.6048011, 113.9966857 22.6048134, 113.9967958 22.6049151, 113.9968984 22.6049923, 113.996925 22.6051535, 113.9970123 22.605129, 113.9970997 22.6050028, 113.9971111 22.6048801, 113.9971528 22.6047503, 113.9971187 22.6045575, 113.9970541 22.6044313, 113.9969174 22.6043085, 113.9968756 22.6041648, 113.99683 22.6039579, 113.9967389 22.6038667, 113.9966705 22.6038317, 113.9965831 22.6037931, 113.9965482 22.6037651)",,,,,,,
6050668082,5555715915,0,580326324,,footway,False,False,92.19,"LINESTRING (113.9955273 22.6040279, 113.9954855 22.6039795, 113.9954271 22.6039422, 113.9954059 22.6039287, 113.9953926 22.6039054, 113.9953826 22.6038644, 113.9953727 22.6038319, 113.9953594 22.6037988, 113.9953448 22.6037682, 113.9953342 22.6037388, 113.9953309 22.6037137, 113.9953262 22.6036622, 113.9953123 22.6036101, 113.9952891 22.6035599, 113.9952599 22.6035188, 113.99523 22.603487, 113.995157 22.6034258, 113.9950672 22.6033558)",,,,,,,
6050668082,6024420959,0,580326324,,footway,False,True,61.03699999999999,"LINESTRING (113.9955273 22.6040279, 113.995603 22.6041186, 113.995664 22.6041688, 113.9957237 22.6042044, 113.9957941 22.6042338, 113.995956 22.6043128, 113.9960038 22.6043421)",,,,,,,
6050668082,6024420945,0,642817500,,path,False,False,113.51700000000001,"LINESTRING (113.9955273 22.6040279, 113.9957286 22.6039965, 113.9958273 22.6039193, 113.9959641 22.6038177, 113.9961881 22.6037616, 113.9963743 22.603737, 113.9965482 22.6037651)",,,,,,,
6050673388,5173028166,0,533170960,,unclassified,False,False,21.145,"LINESTRING (113.9958167 22.6028959, 113.9957819 22.6028968, 113.9957394 22.6028979, 113.9956108 22.6029011)",,,,,,,
6050673388,5173029159,0,533170960,,unclassified,False,True,96.613,"LINESTRING (113.9958167 22.6028959, 113.9959487 22.6029012, 113.9963404 22.6029225, 113.9966118 22.6029466, 113.9967524 22.6029753)",,,,,,,
6050673388,8530804308,0,642817501,,path,False,False,23.944,"LINESTRING (113.9958167 22.6028959, 113.9958594 22.6029787, 113.9959386 22.6029788, 113.9959933 22.6029775)",,,,,,,
6054372253,9007446714,0,926524849,创业路,residential,False,False,8.947,"LINESTRING (114.0024575 22.5999461, 114.0025006 22.5999368, 114.002543 22.5999308)",,,,,,,
6054372253,8059520659,0,926524849,创业路,residential,False,True,14.318999999999999,"LINESTRING (114.0024575 22.5999461, 114.0024413 22.5999496, 114.002393 22.5999673, 114.0023299 22.5999971)",,,,,,,
6265111313,9053038609,0,533170963,,service,False,True,41.713,"LINESTRING (113.9927381 22.5967313, 113.9931102 22.596882)",,,,,,,
6265111313,9326228300,0,669046555,创新路,unclassified,False,True,44.328,"LINESTRING (113.9927381 22.5967313, 113.9930277 22.5964356)",,,,,,,
6265111313,8549774001,0,669046555,创新路,unclassified,False,False,47.884,"LINESTRING (113.9927381 22.5967313, 113.9925068 22.5969422, 113.9925045 22.5969444, 113.9924311 22.5970128, 113.9924073 22.5970349)",,,,,,,
6265111359,5173027989,0,669046554,创新路,unclassified,False,True,41.478,"LINESTRING (113.995383 22.5972469, 113.9956507 22.5975263)",,,,,,,
6265111359,9399786562,0,918534489,卓越路,unclassified,False,False,109.998,"LINESTRING (113.995383 22.5972469, 113.9945248 22.5978392)",,,,,,,
6265111359,5173027965,0,669046554,创新路,unclassified,False,False,188.152,"LINESTRING (113.995383 22.5972469, 113.9953424 22.5972022, 113.9952692 22.5970783, 113.9952082 22.5969694, 113.995163 22.5968791, 113.9951239 22.5967425, 113.9950815 22.5966137, 113.9950272 22.5965153, 113.9949506 22.5964275, 113.994829 22.5963284, 113.9946716 22.5962055, 113.9945308 22.5961379, 113.9943991 22.5960872, 113.9942406 22.5960421)",,,,,,,
6531598503,6531598526,0,955564010,创意路,service,False,False,32.806,"LINESTRING (113.991497 22.604735, 113.9918149 22.6047652)",,,,,,,
6531598503,8509526147,0,876065298,,footway,False,False,65.94200000000001,"LINESTRING (113.991497 22.604735, 113.9915564 22.6046361, 113.9916514 22.6042996, 113.991657 22.6041675)",,,,,,,
6531598503,6531598505,0,927598100,创意路,service,False,True,141.70100000000002,"LINESTRING (113.991497 22.604735, 113.9907236 22.6046351, 113.9901242 22.604643)",,,,,,,
6531598505,662291027,0,926524845,大学路,unclassified,False,False,47.973,"LINESTRING (113.9901242 22.604643, 113.9902822 22.6048839, 113.9902833 22.6049906, 113.9902838 22.6050337)",,,,,,,
6531598505,8860444450,0,926524845,大学路,unclassified,False,True,67.615,"LINESTRING (113.9901242 22.604643, 113.9900975 22.6045923, 113.9900756 22.6045454, 113.9900528 22.6044868, 113.9900402 22.6044291, 113.9900375 22.6043414, 113.9900472 22.6042597, 113.9900889 22.6040537)",,,,,,,
6531598505,6531598503,0,927598100,创意路,service,False,False,141.70100000000002,"LINESTRING (113.9901242 22.604643, 113.9907236 22.6046351, 113.991497 22.604735)",,,,,,,
6531598511,8519620299,0,695571943,大学路,unclassified,False,True,35.274,"LINESTRING (113.9902109 22.6033675, 113.9902273 22.6032722, 113.9902295 22.6032589, 113.9902661 22.6030544)",,,,,,,
6531598511,8153829297,0,917300052,,unclassified,True,False,137.554,"LINESTRING (113.9902109 22.6033675, 113.9902656 22.6033756, 113.9903146 22.6033819, 113.9905613 22.6034139, 113.9908683 22.6034528, 113.9913564 22.6035167, 113.9915377 22.6035405)",,,,,,,
6531598511,8604452290,0,926524845,大学路,unclassified,False,False,37.525000000000006,"LINESTRING (113.9902109 22.6033675, 113.990186 22.6035144, 113.9901543 22.6037009)",,,,,,,
6531598525,6531598526,0,864686958,,service,False,False,37.402,"LINESTRING (113.991726 22.6050914, 113.9918149 22.6047652)",,,,,,,
6531598525,662291021,0,926524853,二线关路,unclassified,False,True,183.42499999999998,"LINESTRING (113.991726 22.6050914, 113.9918442 22.605111, 113.9919312 22.6051259, 113.9920195 22.6051465, 113.9921077 22.6051657, 113.9928768 22.6053209, 113.992891 22.6053237, 113.9931426 22.6053745, 113.9932643 22.6054039, 113.9933064 22.6054169, 113.9933696 22.6054365, 113.9934635 22.6054693)",,,,,,,
6531598525,662291027,0,955564009,二线关路,unclassified,False,False,148.377,"LINESTRING (113.991726 22.6050914, 113.9916018 22.6050773, 113.9914103 22.6050538, 113.9911244 22.6050365, 113.9902838 22.6050337)",,,,,,,
6531598526,6531598525,0,864686958,,service,False,True,37.402,"LINESTRING (113.9918149 22.6047652, 113.991726 22.6050914)",,,,,,,
6531598526,6531598503,0,955564010,创意路,service,False,True,32.806,"LINESTRING (113.9918149 22.6047652, 113.991497 22.604735)",,,,,,,
6531598526,8509526145,0,876065296,,living_street,True,False,63.221999999999994,"LINESTRING (113.9918149 22.6047652, 113.9918264 22.6047129, 113.9919369 22.6042079)",,,,,,,
6531598529,5173028191,0,864686956,立心路,unclassified,False,False,48.027,"LINESTRING (113.9939315 22.6046027, 113.9940327 22.6044498, 113.9940486 22.6044302, 113.9941968 22.6042475)",,,,,,,
6531598529,6531598530,0,864686956,立心路,unclassified,False,True,63.575,"LINESTRING (113.9939315 22.6046027, 113.993703 22.6050343, 113.9936596 22.6051164)",,,,,,,
6531598529,8059555087,0,"[864686957, 927406261, 957047910]",,"['corridor', 'footway']",False,"[False, True]",309.547,"LINESTRING (113.9939315 22.6046027, 113.99518 22.6048395, 113.9952555 22.6050027, 113.9953064 22.6051317, 113.9954349 22.6052917, 113.9961845 22.6055118, 113.9962809 22.6058679)",,,,,,,
6531598530,8059520674,0,695571947,创意路,service,False,False,134.768,"LINESTRING (113.9936596 22.6051164, 113.9937097 22.6051257, 113.9938507 22.6051517, 113.9940878 22.6052088, 113.9942373 22.6052612, 113.9943043 22.6053088, 113.994361 22.6053825, 113.9944125 22.6054587, 113.9944847 22.6055324, 113.9945723 22.6055681, 113.9946909 22.6056038, 113.9947914 22.6056323)",,,,,,,
6531598530,6531598529,0,864686956,立心路,unclassified,False,False,63.575,"LINESTRING (113.9936596 22.6051164, 113.993703 22.6050343, 113.9939315 22.6046027)",,,,,,,
6531598530,662291021,0,864686956,立心路,unclassified,False,True,44.103,"LINESTRING (113.9936596 22.6051164, 113.9936211 22.6051856, 113.9934995 22.6054046, 113.9934635 22.6054693)",,,,,,,
6531598530,6531598526,0,927598099,创意路,service,True,False,193.57799999999997,"LINESTRING (113.9936596 22.6051164, 113.9935991 22.605103, 113.9923958 22.6048358, 113.9918149 22.6047652)",,,,,,,
6531598531,8059555087,0,695571947,创意路,service,False,True,10.661,"LINESTRING (113.9963815 22.6058441, 113.9962809 22.6058679)",,,,,,,
6531598531,5555715920,0,695571947,创意路,service,False,False,15.995000000000001,"LINESTRING (113.9963815 22.6058441, 113.9964768 22.6058346, 113.9965367 22.605837)",,,,,,,
6531598531,6531598536,0,695571948,,footway,False,True,81.78,"LINESTRING (113.9963815 22.6058441, 113.9964087 22.6057712, 113.9963685 22.6056103, 113.9963691 22.6054517, 113.9962722 22.6053604, 113.9962148 22.6051605)",,,,,,,
6531598536,6531598531,0,695571948,,footway,False,False,81.78,"LINESTRING (113.9962148 22.6051605, 113.9962722 22.6053604, 113.9963691 22.6054517, 113.9963685 22.6056103, 113.9964087 22.6057712, 113.9963815 22.6058441)",,,,,,,
6531598536,5173028191,0,695571948,,footway,False,True,250.98499999999999,"LINESTRING (113.9962148 22.6051605, 113.9961065 22.6050784, 113.9957758 22.6049961, 113.9956322 22.60474, 113.9954619 22.6046869, 113.9953006 22.6045189, 113.9946968 22.6042417, 113.9943505 22.6043474, 113.9941968 22.6042475)",,,,,,,
6531598536,11178929337,0,1206400380,,steps,False,False,57.629,"LINESTRING (113.9962148 22.6051605, 113.9962785 22.6050841, 113.9964145 22.6051925, 113.9965433 22.6051153, 113.996597 22.6050124)",,,,,,,
6816440011,5164226692,0,542049863,明德路,unclassified,False,False,51.431999999999995,"LINESTRING (113.9979988 22.6028981, 113.9979678 22.6030659, 113.9979499 22.6031803, 113.9979467 22.6032006, 113.9979287 22.603237, 113.9978764 22.6033427)",,,,,,,
6816440011,5173029161,0,542049863,明德路,unclassified,False,True,161.85099999999997,"LINESTRING (113.9979988 22.6028981, 113.9980141 22.6026701, 113.9980653 22.6025378, 113.9981108 22.6024203, 113.9982314 22.6021507, 113.9982874 22.602009, 113.9983039 22.6019675, 113.9983175 22.6019436, 113.9983478 22.6018907, 113.9984131 22.601816, 113.9985052 22.601731, 113.9985761 22.6016594, 113.9986255 22.6015998)",,,,,,,
6816440011,6038249942,0,727355604,,path,False,True,59.447,"LINESTRING (113.9979988 22.6028981, 113.9982561 22.6029044, 113.998576 22.6028729)",,,,,,,
7057414502,7057414505,0,641077793,,service,False,False,77.647,"LINESTRING (113.998332 22.605861, 113.9983804 22.6057523, 113.9984001 22.6056441, 113.9983788 22.6054914, 113.9984018 22.6054111, 113.9984505 22.6053238, 113.9985635 22.6052368)",1,,,,,,
7057414502,662292241,0,864686959,,unclassified,True,False,17.783,"LINESTRING (113.998332 22.605861, 113.9983571 22.6058743, 113.9983762 22.6058942, 113.9983874 22.6059188, 113.9983894 22.6059454, 113.9983821 22.6059712, 113.9983662 22.6059934)",,roundabout,,,,,
