u,v,key,osmid,name,highway,oneway,reversed,length,lanes,bridge,geometry,tunnel
9671407473,9671382283,0,"[1052366107, 1052366109]",,"['service', 'footway']",False,"[False, True]",46.644000000000005,,,"LINESTRING (121.3864691 31.3203719, 121.3861689 31.3203433, 121.3859808 31.3203278)",
9671407474,9671407423,0,1052366125,,service,False,True,44.305,,,"LINESTRING (121.387387 31.3208578, 121.3869221 31.3208257)",
9671407474,9671382285,0,49051529,北外环路,unclassified,False,False,82.505,,,"LINESTRING (121.387387 31.3208578, 121.3877755 31.3203983, 121.3878747 31.320245)",
9671407474,2603059279,0,49051529,北外环路,unclassified,False,True,68.38499999999999,,,"LINESTRING (121.387387 31.3208578, 121.387054 31.3212515, 121.3869654 31.3213563)",
9671407479,9671407472,0,1052366120,,service,False,False,56.765,,,"LINESTRING (121.3856836 31.3212485, 121.3862801 31.3212793)",
9671407479,9671407486,0,1052366124,,service,False,False,49.511,,,"LINESTRING (121.3856836 31.3212485, 121.3857014 31.3211742, 121.3857033 31.3210889, 121.3856865 31.321018, 121.3856589 31.320969, 121.3855482 31.3208432)",
9671407479,9671407482,0,1052366124,,service,False,True,33.073,,,"LINESTRING (121.3856836 31.3212485, 121.385646 31.3213186, 121.3855936 31.3213836, 121.3854753 31.3214825)",
9671407482,622397825,0,49051529,北外环路,unclassified,False,False,25.74,,,"LINESTRING (121.3854753 31.3214825, 121.3857421 31.321523)",
9671407482,622397772,0,49051529,北外环路,unclassified,False,True,44.928,,,"LINESTRING (121.3854753 31.3214825, 121.3850096 31.3214119)",
9671407482,9671407479,0,1052366124,,service,False,False,33.073,,,"LINESTRING (121.3854753 31.3214825, 121.3855936 31.3213836, 121.385646 31.3213186, 121.3856836 31.3212485)",
9671407483,9671407473,0,1052366122,,service,False,False,46.911,,,"LINESTRING (121.3864031 31.32079, 121.3864691 31.3203719)",
9671407483,9671382282,0,1052366125,,service,False,False,39.844,,,"LINESTRING (121.3864031 31.32079, 121.3868212 31.3208188)",
9671407483,9671407472,0,1052366119,,service,False,True,57.657000000000004,,,"LINESTRING (121.3864031 31.32079, 121.3863626 31.3212038, 121.3862801 31.3212793)",
9671407483,9671407486,0,1052366125,,service,False,True,81.489,,,"LINESTRING (121.3864031 31.32079, 121.3860439 31.3208039, 121.3858328 31.3208297, 121.3855482 31.3208432)",
9671407486,9671407520,0,1052366123,,footway,False,True,10.884,,,"LINESTRING (121.3855482 31.3208432, 121.385434 31.3208352)",
9671407486,9671407479,0,1052366124,,service,False,True,49.511,,,"LINESTRING (121.3855482 31.3208432, 121.3856589 31.320969, 121.3856865 31.321018, 121.3857033 31.3210889, 121.3857014 31.3211742, 121.3856836 31.3212485)",
9671407486,9671407483,0,1052366125,,service,False,False,81.489,,,"LINESTRING (121.3855482 31.3208432, 121.3858328 31.3208297, 121.3860439 31.3208039, 121.3864031 31.32079)",
9671407487,9671407520,0,1052366123,,footway,False,False,24.07,,,"LINESTRING (121.3851819 31.3208134, 121.385434 31.3208352)",
9671407487,9671407615,0,1052366139,,footway,False,False,22.524,,,"LINESTRING (121.3851819 31.3208134, 121.3853258 31.3206524)",
9671407487,9671407618,0,1052366139,,footway,False,True,62.572,,,"LINESTRING (121.3851819 31.3208134, 121.3851394 31.320866, 121.3850974 31.3209352, 121.3849283 31.3213305)",
9671407492,9671407525,0,1052366129,,footway,False,False,9.088,,,"LINESTRING (121.3856871 31.3202766, 121.3856077 31.320231)",
9671407492,9671407584,0,1052366129,,footway,False,True,6.805,,,"LINESTRING (121.3856871 31.3202766, 121.3857533 31.3203)",
9671407492,9671407438,0,1052366126,,footway,False,False,23.99,,,"LINESTRING (121.3856871 31.3202766, 121.385702 31.3202455, 121.3857259 31.3202188, 121.385757 31.3201982, 121.3857933 31.3201853, 121.3858323 31.3201808, 121.3858714 31.3201851, 121.3858866 31.3201904)",
9671407492,9671407494,0,1052366126,,footway,False,True,7.481,,,"LINESTRING (121.3856871 31.3202766, 121.3856821 31.32031, 121.3856874 31.3203433)",
9671407494,9671407614,0,1052366121,,footway,False,True,37.448,,,"LINESTRING (121.3856874 31.3203433, 121.3853964 31.3205705)",
9671407494,9671407492,0,1052366126,,footway,False,False,7.481,,,"LINESTRING (121.3856874 31.3203433, 121.3856821 31.32031, 121.3856871 31.3202766)",
9671407494,9671382283,0,1052366126,,footway,False,True,39.023,,,"LINESTRING (121.3856874 31.3203433, 121.3857025 31.3203743, 121.3857266 31.3204009, 121.3857579 31.3204213, 121.3857943 31.320434, 121.3858333 31.3204383, 121.3858723 31.3204338, 121.3859086 31.3204209, 121.3859398 31.3204003, 121.3859636 31.3203736, 121.3859786 31.3203425, 121.3859808 31.3203278)",
9671407512,9671407521,0,1052366128,,footway,False,False,23.546,,,"LINESTRING (121.3854612 31.3203126, 121.3853715 31.3201152)",
9671407512,9671407522,0,1052366128,,footway,False,True,10.01,,,"LINESTRING (121.3854612 31.3203126, 121.3854994 31.3203965)",
9671407512,9671407615,0,1052366127,,footway,False,True,42.503,,,"LINESTRING (121.3854612 31.3203126, 121.3854157 31.3203948, 121.3853529 31.3204797, 121.3853045 31.3205295, 121.3853001 31.3205532, 121.385303 31.3205878, 121.3853258 31.3206524)",
9671407520,9671407486,0,1052366123,,footway,False,False,10.884,,,"LINESTRING (121.385434 31.3208352, 121.3855482 31.3208432)",
9671407520,9671407487,0,1052366123,,footway,False,True,24.07,,,"LINESTRING (121.385434 31.3208352, 121.3851819 31.3208134)",
9671407520,9671407615,0,1052366127,,footway,False,False,22.886,,,"LINESTRING (121.385434 31.3208352, 121.3853861 31.3207723, 121.385352 31.3207153, 121.3853258 31.3206524)",
9671407521,9671407512,0,1052366128,,footway,False,True,23.546,,,"LINESTRING (121.3853715 31.3201152, 121.3854612 31.3203126)",
9671407521,9671407470,0,1052366129,,footway,False,False,69.885,,,"LINESTRING (121.3853715 31.3201152, 121.3853183 31.3200963, 121.3846437 31.3200377)",
9671407521,9671407525,0,1052366129,,footway,False,True,25.872,,,"LINESTRING (121.3853715 31.3201152, 121.3854241 31.3201394, 121.3856077 31.320231)",
9671407522,9671407512,0,1052366128,,footway,False,False,10.01,,,"LINESTRING (121.3854994 31.3203965, 121.3854612 31.3203126)",
9671407522,9671407525,0,1052366139,,footway,False,False,21.165999999999997,,,"LINESTRING (121.3854994 31.3203965, 121.3855442 31.3203112, 121.3855857 31.3202564, 121.3856077 31.320231)",
9671407522,9671407614,0,1052366139,,footway,False,True,21.686,,,"LINESTRING (121.3854994 31.3203965, 121.3854829 31.3204278, 121.3853964 31.3205705)",
9671407525,9671407492,0,1052366129,,footway,False,True,9.088,,,"LINESTRING (121.3856077 31.320231, 121.3856871 31.3202766)",
9671407525,9671407521,0,1052366129,,footway,False,False,25.872,,,"LINESTRING (121.3856077 31.320231, 121.3854241 31.3201394, 121.3853715 31.3201152)",
9671407525,9671407574,0,1052366139,,footway,False,False,51.800000000000004,,,"LINESTRING (121.3856077 31.320231, 121.385651 31.3201812, 121.3856994 31.3201162, 121.3857303 31.3200311, 121.3857626 31.3199439, 121.385822 31.3198578, 121.3858445 31.3198157)",
9671407525,9671407522,0,1052366139,,footway,False,True,21.166,,,"LINESTRING (121.3856077 31.320231, 121.3855857 31.3202564, 121.3855442 31.3203112, 121.3854994 31.3203965)",
9671407532,9671407547,0,1052366131,,footway,False,False,14.152999999999999,,,"LINESTRING (121.3861437 31.3194436, 121.3861412 31.3194132, 121.38614 31.3193972, 121.3861462 31.3193841, 121.3861615 31.3193706, 121.3861867 31.3193615, 121.3862153 31.31936)",
9671407532,9671407546,0,1052366132,,footway,False,False,16.3,,,"LINESTRING (121.3861437 31.3194436, 121.3861689 31.3194453, 121.3861874 31.3194459, 121.3862055 31.3194436, 121.3862265 31.3194356, 121.3862559 31.3194136, 121.3862766 31.3193974, 121.3862932 31.3193889)",
9671407532,9671407561,0,1052366132,,footway,False,True,12.600999999999999,,,"LINESTRING (121.3861437 31.3194436, 121.3861168 31.3194445, 121.3860869 31.3194497, 121.3860587 31.3194702, 121.3860498 31.3194852, 121.3860493 31.319501)",
9671407533,622398317,0,1052366137,,footway,False,False,18.534,,,"LINESTRING (121.3864007 31.3193974, 121.3865283 31.3192713)",
9671407533,9671407546,0,1052366132,,footway,False,True,10.437999999999999,,,"LINESTRING (121.3864007 31.3193974, 121.3863606 31.3193866, 121.386327 31.3193847, 121.3862932 31.3193889)",
9671407533,9671407566,0,1052366137,,footway,False,True,38.265,,,"LINESTRING (121.3864007 31.3193974, 121.3862435 31.3195665, 121.3861623 31.3196743)",
9671407546,9671407547,0,1052366116,,footway,False,True,8.149,,,"LINESTRING (121.3862932 31.3193889, 121.3862549 31.3193803, 121.3862153 31.31936)",
9671407546,9671407533,0,1052366132,,footway,False,False,10.438,,,"LINESTRING (121.3862932 31.3193889, 121.386327 31.3193847, 121.3863606 31.3193866, 121.3864007 31.3193974)",
9671407546,9671407532,0,1052366132,,footway,False,True,16.3,,,"LINESTRING (121.3862932 31.3193889, 121.3862766 31.3193974, 121.3862559 31.3194136, 121.3862265 31.3194356, 121.3862055 31.3194436, 121.3861874 31.3194459, 121.3861689 31.3194453, 121.3861437 31.3194436)",
9671407547,9671407546,0,1052366116,,footway,False,False,8.149,,,"LINESTRING (121.3862153 31.31936, 121.3862549 31.3193803, 121.3862932 31.3193889)",
9671407547,9671407440,0,1052366116,,footway,False,True,8.55,,,"LINESTRING (121.3862153 31.31936, 121.3861748 31.3193385, 121.3861412 31.3193165)",
9671407547,9671407532,0,1052366131,,footway,False,True,14.152999999999999,,,"LINESTRING (121.3862153 31.31936, 121.3861867 31.3193615, 121.3861615 31.3193706, 121.3861462 31.3193841, 121.38614 31.3193972, 121.3861412 31.3194132, 121.3861437 31.3194436)",
9671407552,9671407555,0,1052366134,,footway,False,False,8.321,,,"LINESTRING (121.3858462 31.3194236, 121.3858916 31.3193596)",
9671407552,9183287652,0,1052366139,,footway,False,False,20.161,,,"LINESTRING (121.3858462 31.3194236, 121.3858101 31.3193917, 121.3857547 31.3193676, 121.3857152 31.3193554, 121.3856676 31.31933)",
9671407552,9671407574,0,1052366139,,footway,False,True,45.861000000000004,,,"LINESTRING (121.3858462 31.3194236, 121.3858632 31.3194481, 121.3858818 31.3194833, 121.3859065 31.3195344, 121.3859089 31.3196176, 121.3858936 31.319691, 121.3858763 31.3197565, 121.3858445 31.3198157)",
9671407555,9671407552,0,1052366134,,footway,False,True,8.321,,,"LINESTRING (121.3858916 31.3193596, 121.3858462 31.3194236)",
9671407555,9671407461,0,1052366135,,footway,False,False,5.833,,,"LINESTRING (121.3858916 31.3193596, 121.3858825 31.3193431, 121.3858677 31.3193113)",
9671407555,9671407558,0,1052366135,,footway,False,True,10.074,,,"LINESTRING (121.3858916 31.3193596, 121.385906 31.3193769, 121.3859312 31.31939, 121.3859781 31.3194086)",
9671407558,9671407440,0,1052366133,,footway,False,False,19.943,,,"LINESTRING (121.3859781 31.3194086, 121.3860107 31.3193913, 121.3860364 31.319349, 121.3860705 31.3193271, 121.3861061 31.3193157, 121.3861412 31.3193165)",
9671407558,9671407555,0,1052366135,,footway,False,False,10.074,,,"LINESTRING (121.3859781 31.3194086, 121.3859312 31.31939, 121.385906 31.3193769, 121.3858916 31.3193596)",
9671407558,9671407561,0,1052366135,,footway,False,True,12.358,,,"LINESTRING (121.3859781 31.3194086, 121.3859949 31.3194229, 121.3860266 31.3194685, 121.3860493 31.319501)",
9671407561,9671407532,0,1052366132,,footway,False,False,12.601,,,"LINESTRING (121.3860493 31.319501, 121.3860498 31.3194852, 121.3860587 31.3194702, 121.3860869 31.3194497, 121.3861168 31.3194445, 121.3861437 31.3194436)",
9671407561,9671407558,0,1052366135,,footway,False,False,12.358,,,"LINESTRING (121.3860493 31.319501, 121.3860266 31.3194685, 121.3859949 31.3194229, 121.3859781 31.3194086)",
9671407561,9671407566,0,1052366135,,footway,False,True,22.417,,,"LINESTRING (121.3860493 31.319501, 121.3860987 31.3195479, 121.3861185 31.3195762, 121.3861328 31.3196104, 121.3861442 31.3196467, 121.3861623 31.3196743)",
9671407566,9671407561,0,1052366135,,footway,False,False,22.417,,,"LINESTRING (121.3861623 31.3196743, 121.3861442 31.3196467, 121.3861328 31.3196104, 121.3861185 31.3195762, 121.3860987 31.3195479, 121.3860493 31.319501)",
9671407566,9671407533,0,1052366137,,footway,False,False,38.265,,,"LINESTRING (121.3861623 31.3196743, 121.3862435 31.3195665, 121.3864007 31.3193974)",
9671407566,9671407572,0,1052366137,,footway,False,True,34.174,,,"LINESTRING (121.3861623 31.3196743, 121.3861318 31.3197147, 121.3861081 31.3197649, 121.3860691 31.31987, 121.3860468 31.3199258, 121.3860275 31.3199577)",
9671407567,9671382288,0,1052366107,,service,False,False,8.162,,,"LINESTRING (121.3869003 31.3201795, 121.3868913 31.3202525)",
9671407567,9671382278,0,1052366111,,service,False,True,69.911,,,"LINESTRING (121.3869003 31.3201795, 121.3869517 31.3200858, 121.3870585 31.3199566, 121.3872137 31.3197624, 121.3873047 31.3196558)",
9671407567,9671407572,0,"[1052366112, 1052366136]",,"['service', 'footway']",False,True,87.987,,,"LINESTRING (121.3869003 31.3201795, 121.3865998 31.3201508, 121.3864012 31.3201162, 121.3862588 31.3200765, 121.3861308 31.320025, 121.3860275 31.3199577)",
9671407572,9671407438,0,1052366137,,footway,False,True,29.132,,,"LINESTRING (121.3860275 31.3199577, 121.3858866 31.3201904)",
9671407572,9671407567,0,"[1052366136, 1052366112]",,"['service', 'footway']",False,False,87.987,,,"LINESTRING (121.3860275 31.3199577, 121.3861308 31.320025, 121.3862588 31.3200765, 121.3864012 31.3201162, 121.3865998 31.3201508, 121.3869003 31.3201795)",
9671407572,9671407574,0,1052366136,,footway,False,True,23.508,,,"LINESTRING (121.3860275 31.3199577, 121.3859411 31.3198971, 121.3858445 31.3198157)",
9671407572,9671407566,0,1052366137,,footway,False,False,34.17399999999999,,,"LINESTRING (121.3860275 31.3199577, 121.3860468 31.3199258, 121.3860691 31.31987, 121.3861081 31.3197649, 121.3861318 31.3197147, 121.3861623 31.3196743)",
9671407574,9671407572,0,1052366136,,footway,False,False,23.508,,,"LINESTRING (121.3858445 31.3198157, 121.3859411 31.3198971, 121.3860275 31.3199577)",
9671407574,9671407552,0,1052366139,,footway,False,False,45.861,,,"LINESTRING (121.3858445 31.3198157, 121.3858763 31.3197565, 121.3858936 31.319691, 121.3859089 31.3196176, 121.3859065 31.3195344, 121.3858818 31.3194833, 121.3858632 31.3194481, 121.3858462 31.3194236)",
9671407574,9671407525,0,1052366139,,footway,False,True,51.8,,,"LINESTRING (121.3858445 31.3198157, 121.385822 31.3198578, 121.3857626 31.3199439, 121.3857303 31.3200311, 121.3856994 31.3201162, 121.385651 31.3201812, 121.3856077 31.320231)",
9671407584,9671407492,0,1052366129,,footway,False,False,6.805,,,"LINESTRING (121.3857533 31.3203, 121.3856871 31.3202766)",
9671407584,9671407594,0,1052366138,,footway,False,False,11.761,,,"LINESTRING (121.3857533 31.3203, 121.3857604 31.3202798, 121.385776 31.3202634, 121.3857978 31.3202533, 121.3858224 31.3202511, 121.3858462 31.3202572)",
9671407584,9671382284,0,1052366138,,footway,False,True,17.767,,,"LINESTRING (121.3857533 31.3203, 121.3857559 31.3203211, 121.3857677 31.3203397, 121.3857869 31.320353, 121.3858106 31.3203591, 121.3858352 31.3203569, 121.385857 31.3203469, 121.3858726 31.3203304, 121.3858765 31.3203192)",
9671407594,9671407438,0,1052366137,,footway,False,False,8.361,,,"LINESTRING (121.3858462 31.3202572, 121.3858866 31.3201904)",
9671407594,9671382284,0,1052366138,,footway,False,False,8.100999999999999,,,"LINESTRING (121.3858462 31.3202572, 121.3858654 31.3202705, 121.3858771 31.3202891, 121.3858797 31.3203102, 121.3858765 31.3203192)",
9671407594,9671407584,0,1052366138,,footway,False,True,11.761000000000001,,,"LINESTRING (121.3858462 31.3202572, 121.3858224 31.3202511, 121.3857978 31.3202533, 121.385776 31.3202634, 121.3857604 31.3202798, 121.3857533 31.3203)",
9671407614,9671407494,0,1052366121,,footway,False,False,37.448,,,"LINESTRING (121.3853964 31.3205705, 121.3856874 31.3203433)",
9671407614,9671407615,0,1052366139,,footway,False,True,11.31,,,"LINESTRING (121.3853964 31.3205705, 121.3853258 31.3206524)",
9671407614,9671407522,0,1052366139,,footway,False,False,21.686,,,"LINESTRING (121.3853964 31.3205705, 121.3854829 31.3204278, 121.3854994 31.3203965)",
9671407615,9671407614,0,1052366139,,footway,False,False,11.31,,,"LINESTRING (121.3853258 31.3206524, 121.3853964 31.3205705)",
9671407615,9671407487,0,1052366139,,footway,False,True,22.524,,,"LINESTRING (121.3853258 31.3206524, 121.3851819 31.3208134)",
9671407615,9671407512,0,1052366127,,footway,False,False,42.503,,,"LINESTRING (121.3853258 31.3206524, 121.385303 31.3205878, 121.3853001 31.3205532, 121.3853045 31.3205295, 121.3853529 31.3204797, 121.3854157 31.3203948, 121.3854612 31.3203126)",
9671407615,9671407520,0,1052366127,,footway,False,True,22.886000000000003,,,"LINESTRING (121.3853258 31.3206524, 121.385352 31.3207153, 121.3853861 31.3207723, 121.385434 31.3208352)",
9671407618,6541410532,0,993986764,西外环路,unclassified,False,False,116.341,2,,"LINESTRING (121.3849283 31.3213305, 121.3841337 31.3205343)",
9671407618,622397772,0,993986764,西外环路,unclassified,False,True,11.898,2,,"LINESTRING (121.3849283 31.3213305, 121.3850096 31.3214119)",
9671407618,9671407487,0,1052366139,,footway,False,False,62.572,,,"LINESTRING (121.3849283 31.3213305, 121.3850974 31.3209352, 121.3851394 31.320866, 121.3851819 31.3208134)",
9671443518,6544027567,0,696817186,,path,False,False,49.405,,,"LINESTRING (121.384336 31.3148021, 121.3843759 31.3143591)",
9671443518,9183287700,0,696817186,,path,False,True,177.876,,,"LINESTRING (121.384336 31.3148021, 121.3842101 31.3162019, 121.3841958 31.316236, 121.3841917 31.3162698, 121.3842031 31.3163042, 121.3842659 31.3163762)",
9671443518,7613802405,0,"[1052370504, 815114961, 1052370505, 1052370503]",,"['steps', 'footway']",False,True,190.828,,yes,"LINESTRING (121.384336 31.3148021, 121.3834161 31.3147414, 121.3832501 31.3147327, 121.3832394 31.3148894, 121.3826542 31.3148564, 121.3825049 31.314848)",
