u,v,key,osmid,highway,maxspeed,oneway,reversed,length,geometry,lanes,name,bridge,tunnel,access,service
7772407223,10252608223,0,832499628,footway,,False,True,91.297,"LINESTRING (116.1448496 40.2562635, 116.1447793 40.2564207, 116.1447258 40.2565504, 116.1446002 40.2569453, 116.1445718 40.2570558)",,,,,,
7772407228,7772407232,0,833425794,footway,,False,False,133.572,"LINESTRING (116.1422438 40.2537208, 116.1416728 40.2535759, 116.1416105 40.2535597, 116.1407586 40.2535585, 116.1407051 40.2535665)",,,,,,
7772407228,8551045618,0,833425794,footway,,False,True,33.567,"LINESTRING (116.1422438 40.2537208, 116.1425444 40.253795, 116.1426185 40.2538172)",,,,,,
7772407228,8747952983,0,944918527,footway,,False,True,265.82700000000006,"LINESTRING (116.1422438 40.2537208, 116.1421718 40.2539961, 116.1421412 40.2540894, 116.1420669 40.2542061, 116.1420058 40.2543627, 116.1419883 40.2544527, 116.1419883 40.2545527, 116.141984 40.2546493, 116.1419665 40.2547393, 116.1419272 40.2548726, 116.1418792 40.254986, 116.1418311 40.2550993, 116.1417875 40.2551926, 116.1417612 40.2552759, 116.141735 40.2555059, 116.1417132 40.2556225, 116.1416652 40.2557392, 116.1416084 40.2558458, 116.1415254 40.2559292, 116.1414463 40.255998)",,,,,,
7772407232,8502590329,0,832499631,footway,,False,False,6.539,"LINESTRING (116.1407051 40.2535665, 116.1407039 40.2535077)",,,,,,
7772407232,7772407234,0,"[832499642, 833425794]",footway,,False,"[False, True]",3.197,"LINESTRING (116.1407051 40.2535665, 116.1406982 40.2535778, 116.1406857 40.253591)",,,,,,
7772407232,7772407228,0,833425794,footway,,False,True,133.572,"LINESTRING (116.1407051 40.2535665, 116.1407586 40.2535585, 116.1416105 40.2535597, 116.1416728 40.2535759, 116.1422438 40.2537208)",,,,,,
7772407234,8502590326,0,832499632,footway,,False,False,7.13,"LINESTRING (116.1406857 40.253591, 116.1406017 40.2535899)",,,,,,
7772407234,7772407232,0,"[832499642, 833425794]",footway,,False,"[False, True]",3.197,"LINESTRING (116.1406857 40.253591, 116.1406982 40.2535778, 116.1407051 40.2535665)",,,,,,
7772407234,7772407261,0,832499642,footway,,False,True,264.449,"LINESTRING (116.1406857 40.253591, 116.1406781 40.25362, 116.1406784 40.2537992, 116.140679 40.2543267, 116.1406724 40.2553096, 116.1406722 40.2553363, 116.140678 40.2553857, 116.1406969 40.2554697, 116.1407674 40.255614, 116.1409204 40.2558634, 116.1409583 40.2559251)",,,,,,
7772407238,8502590326,0,832499632,footway,,False,True,6.824,"LINESTRING (116.1405213 40.2535888, 116.1406017 40.2535899)",,,,,,
7772407238,8113772760,0,832499635,footway,,False,False,341.43,"LINESTRING (116.1405213 40.2535888, 116.1405215 40.253622, 116.1405201 40.2537848, 116.1405148 40.2544186, 116.1405129 40.2552177, 116.1405084 40.2553656, 116.1405555 40.2555343, 116.140666 40.2557224, 116.1407675 40.2558883, 116.1407848 40.2559317, 116.1408382 40.2560653, 116.1408817 40.2562714, 116.1408653 40.2564014, 116.1408 40.2566029)",,,,,,
7772407238,7772407242,0,"[832499635, 984915151]",footway,,False,True,6.766,"LINESTRING (116.1405213 40.2535888, 116.140506 40.2535695, 116.1404569 40.2535616)",,,,,,
7772407239,8502590327,0,832499633,footway,,False,True,9.057,"LINESTRING (116.140496 40.253435, 116.1406027 40.2534334)",,,,,,
7772407239,7809878914,0,832499637,footway,,False,False,148.594,"LINESTRING (116.140496 40.253435, 116.1404964 40.2534036, 116.1404895 40.2531215, 116.1404893 40.2527576, 116.1404789 40.2527318, 116.1404425 40.2527159, 116.1396565 40.2527166)",,,,,,
7772407239,7772407247,0,"[832499636, 832499637]",footway,,False,True,4.104,"LINESTRING (116.140496 40.253435, 116.1404768 40.2534503, 116.1404562 40.2534501)",,,,,,
7772407242,9105698579,0,984915155,footway,,False,False,5.882,"LINESTRING (116.1404569 40.2535616, 116.1404565 40.2535087)",,,,,,
7772407242,7772407238,0,"[832499635, 984915151]",footway,,False,False,6.766,"LINESTRING (116.1404569 40.2535616, 116.140506 40.2535695, 116.1405213 40.2535888)",,,,,,
7772407242,9105698565,0,984915151,footway,,False,True,70.246,"LINESTRING (116.1404569 40.2535616, 116.1404201 40.2535603, 116.1403238 40.253559, 116.1396292 40.2535604)",,,,,,
7772407247,9105698579,0,984915155,footway,,False,True,6.516,"LINESTRING (116.1404562 40.2534501, 116.1404565 40.2535087)",,,,,,
7772407247,7772407239,0,"[832499636, 832499637]",footway,,False,False,4.104,"LINESTRING (116.1404562 40.2534501, 116.1404768 40.2534503, 116.140496 40.253435)",,,,,,
7772407247,9105698563,0,832499636,footway,,False,True,70.258,"LINESTRING (116.1404562 40.2534501, 116.1399145 40.2534514, 116.1396284 40.2534458)",,,,,,
7772407261,6305075134,0,944918526,footway,,False,False,6.194,"LINESTRING (116.1409583 40.2559251, 116.140892 40.2559484)",,,,,,
7772407261,7772407234,0,832499642,footway,,False,False,264.449,"LINESTRING (116.1409583 40.2559251, 116.1409204 40.2558634, 116.1407674 40.255614, 116.1406969 40.2554697, 116.140678 40.2553857, 116.1406722 40.2553363, 116.1406724 40.2553096, 116.140679 40.2543267, 116.1406784 40.2537992, 116.1406781 40.25362, 116.1406857 40.253591)",,,,,,
7772407261,7772407275,0,"[832499641, 832499642, 832499627, 832499643]",footway,,False,"[False, True]",182.03900000000002,"LINESTRING (116.1409583 40.2559251, 116.1409841 40.2559762, 116.1410546 40.2562308, 116.1410804 40.2563633, 116.1410666 40.2564539, 116.1410356 40.2565484, 116.1409651 40.2567216, 116.1407794 40.25711, 116.1407537 40.2571559, 116.1407433 40.2571809, 116.1407468 40.2571992, 116.1407604 40.2572137, 116.1407908 40.2572282, 116.141078 40.2572963, 116.1410858 40.2572977, 116.1411241 40.257296)",,,yes,,,
7772407261,8747952983,0,944918526,footway,,False,True,43.327,"LINESTRING (116.1409583 40.2559251, 116.1411886 40.2559147, 116.1414463 40.255998)",,,,,,
7772407273,7772407274,0,832499639,footway,,False,False,5.124,"LINESTRING (116.1410752 40.2573948, 116.1410979 40.2573521)",,,,,,
7772407273,6305642008,0,832499638,path,,False,False,32.88,"LINESTRING (116.1410752 40.2573948, 116.140993 40.2576141, 116.1409619 40.2576774)",,,,,,
7772407273,7780080130,0,832499640,footway,,False,False,216.468,"LINESTRING (116.1410752 40.2573948, 116.1411956 40.2574199, 116.1413955 40.2574683, 116.1417759 40.2575563, 116.1419341 40.2575849, 116.142215 40.2576039, 116.1425902 40.2576251, 116.1428006 40.2576387, 116.1429802 40.2576546, 116.1432333 40.257694, 116.1434586 40.2577478, 116.1435607 40.2577825)",,,,,,
7772407273,8113772770,0,"[832499640, 832499644, 832499645]",footway,,False,"[False, True]",166.525,"LINESTRING (116.1410752 40.2573948, 116.1410606 40.2573914, 116.14076 40.2573178, 116.140724 40.2573086, 116.1406941 40.2573114, 116.1406677 40.257321, 116.1406432 40.2573365, 116.1405893 40.2574261, 116.140536 40.2574773, 116.1403869 40.2575789, 116.1402639 40.2576073, 116.1393049 40.257606)",,,yes,,,
7772407274,6305075146,0,673274036,unclassified,20,False,False,7.372,"LINESTRING (116.1410979 40.2573521, 116.1411838 40.257362)",2,化育路,,,,
7772407274,7772407275,0,832499639,footway,,False,False,6.622,"LINESTRING (116.1410979 40.2573521, 116.1411241 40.257296)",,,,,,
7772407274,7772407273,0,832499639,footway,,False,True,5.124,"LINESTRING (116.1410979 40.2573521, 116.1410752 40.2573948)",,,,,,
7772407274,6305075143,0,"[673274036, 674073573, 673348319]",unclassified,20,False,True,40.75299999999999,"LINESTRING (116.1410979 40.2573521, 116.1410748 40.2573464, 116.1408391 40.2572902, 116.1407784 40.2572747, 116.1407562 40.257269, 116.1406835 40.2572417, 116.1406449 40.2572322)",2,化育路,yes,,,
7772407275,7772407274,0,832499639,footway,,False,True,6.622,"LINESTRING (116.1411241 40.257296, 116.1410979 40.2573521)",,,,,,
7772407275,8551045623,0,832499641,footway,,False,False,6.823,"LINESTRING (116.1411241 40.257296, 116.1412002 40.2573158)",,,,,,
7772407275,7772407261,0,"[832499641, 832499642, 832499643, 832499627]",footway,,False,"[False, True]",182.03900000000002,"LINESTRING (116.1411241 40.257296, 116.1410858 40.2572977, 116.141078 40.2572963, 116.1407908 40.2572282, 116.1407604 40.2572137, 116.1407468 40.2571992, 116.1407433 40.2571809, 116.1407537 40.2571559, 116.1407794 40.25711, 116.1409651 40.2567216, 116.1410356 40.2565484, 116.1410666 40.2564539, 116.1410804 40.2563633, 116.1410546 40.2562308, 116.1409841 40.2559762, 116.1409583 40.2559251)",,,yes,,,
7772407352,6305629339,0,673329004,service,,False,True,6.086,"LINESTRING (116.1430329 40.2475711, 116.1429754 40.2476038)",,,,,,
7772407352,6305629451,0,673329004,service,,False,False,119.748,"LINESTRING (116.1430329 40.2475711, 116.1431254 40.2475184, 116.1432726 40.2474546, 116.1434089 40.2473825, 116.1435232 40.2472902, 116.1436067 40.2472013, 116.1436177 40.2471174, 116.1435825 40.2470319, 116.1435144 40.246943, 116.1434727 40.246885, 116.1434182 40.2468232, 116.1433862 40.2467889, 116.1433581 40.2467588)",,,,,,
7772407352,7588367074,0,812421539,footway,,False,False,201.292,"LINESTRING (116.1430329 40.2475711, 116.1432603 40.2476344, 116.1436385 40.2477105, 116.143797 40.2477361, 116.1438196 40.2477316, 116.1438314 40.2477211, 116.1438373 40.2477068, 116.1438365 40.2476923, 116.1437444 40.2465523)",,,,,,
7772407428,7772407430,0,832499653,service,,False,False,84.464,"LINESTRING (116.1409637 40.2471373, 116.1405336 40.24733, 116.1405087 40.2473354, 116.1404902 40.2473353, 116.1404722 40.2473309, 116.1404557 40.2473227, 116.1404425 40.2473082, 116.1402753 40.2471, 116.1402395 40.2470537)",,,,,,
7772407430,6305075409,0,673274040,unclassified,20,False,False,46.812,"LINESTRING (116.1402395 40.2470537, 116.1397613 40.2472635)",,,,,,
7772407430,10837519031,0,673274040,unclassified,20,False,True,48.458999999999996,"LINESTRING (116.1402395 40.2470537, 116.1402469 40.2470504, 116.1407292 40.2468296)",,,,,,
7772407430,7772407428,0,832499653,service,,False,True,84.464,"LINESTRING (116.1402395 40.2470537, 116.1402753 40.2471, 116.1404425 40.2473082, 116.1404557 40.2473227, 116.1404722 40.2473309, 116.1404902 40.2473353, 116.1405087 40.2473354, 116.1405336 40.24733, 116.1409637 40.2471373)",,,,,,
7772407473,6305629451,0,673329007,footway,,False,True,21.582,"LINESTRING (116.1435468 40.2466287, 116.1433581 40.2467588)",,,,,,
7772407473,7772407474,0,832499658,footway,,False,False,54.388,"LINESTRING (116.1435468 40.2466287, 116.1431189 40.2462646)",,,,,,
7772407473,7588367074,0,832499657,steps,,False,False,19.819,"LINESTRING (116.1435468 40.2466287, 116.1435622 40.2466182, 116.1436513 40.2465574, 116.1437444 40.2465523)",,,,,,
7772407474,6305629447,0,673329008,footway,,False,True,19.753,"LINESTRING (116.1431189 40.2462646, 116.1429501 40.2463869)",,,,,,
7772407474,7772407473,0,832499658,footway,,False,True,54.388,"LINESTRING (116.1431189 40.2462646, 116.1435468 40.2466287)",,,,,,
7772407474,6305629455,0,832499656,steps,,False,False,20.117,"LINESTRING (116.1431189 40.2462646, 116.1431343 40.2462536, 116.1432915 40.2461406)",,,,,,
7772407555,7588367162,0,"[831068563, 812421547]",footway,,False,True,449.14700000000005,"LINESTRING (116.1448211 40.2478153, 116.1448102 40.2477978, 116.1448167 40.2477804, 116.1448311 40.2477528, 116.1448755 40.2477411, 116.1452245 40.2476631, 116.1454864 40.2475785, 116.1456502 40.2475146, 116.1458897 40.2473939, 116.1460298 40.2473087, 116.1463657 40.2470917, 116.1464484 40.2470438, 116.1465071 40.2470191, 116.1465753 40.2469933, 116.1466523 40.2469831, 116.1467274 40.2469783, 116.1468204 40.2469802, 116.1477724 40.2471404, 116.1483973 40.2472404, 116.1484845 40.2472677, 116.1485871 40.2473154, 116.1487035 40.2474028, 116.1487554 40.2474903, 116.1487809 40.2475485, 116.1488019 40.2476406, 116.14879 40.2481028)",,,,,,
7772407555,7772407558,0,832499663,footway,,False,False,9.905,"LINESTRING (116.1448211 40.2478153, 116.1447904 40.2478036, 116.1447393 40.2477921, 116.1447108 40.2477875)",,,,,,
7772407555,7759808695,0,993004505,footway,,False,False,166.715,"LINESTRING (116.1448211 40.2478153, 116.1448457 40.247822, 116.1450128 40.2478786, 116.1451169 40.2479137, 116.1453279 40.2480055, 116.1454807 40.2480819, 116.1455848 40.2481418, 116.14577 40.2482759, 116.1459537 40.2484462, 116.1460347 40.2485363, 116.1461785 40.2487082, 116.1462469 40.2487935)",,,,,,
7772407558,7772407555,0,832499663,footway,,False,True,9.905000000000001,"LINESTRING (116.1447108 40.2477875, 116.1447393 40.2477921, 116.1447904 40.2478036, 116.1448211 40.2478153)",,,,,,
7780080129,7780080130,0,832499640,footway,,False,True,73.595,"LINESTRING (116.1442735 40.2581515, 116.1441673 40.2580689, 116.1440095 40.2579735, 116.1438388 40.2578947, 116.1436323 40.2578068, 116.1435607 40.2577825)",,,,,,
7780080130,9956798471,0,1086669092,footway,,False,True,3.601,"LINESTRING (116.1435607 40.2577825, 116.1435672 40.2577505)",,,,,,
7780080130,6305642047,0,673330133,footway,,False,False,64.526,"LINESTRING (116.1435607 40.2577825, 116.1435259 40.2578672, 116.1435152 40.2579001, 116.1435184 40.2579272, 116.1435851 40.2579907, 116.1436385 40.2580604, 116.1436864 40.2581249, 116.1437055 40.2581565, 116.143673 40.2581967, 116.1436248 40.2582396, 116.1435743 40.2582797)",,,,,,
7780080130,7780080129,0,832499640,footway,,False,False,73.595,"LINESTRING (116.1435607 40.2577825, 116.1436323 40.2578068, 116.1438388 40.2578947, 116.1440095 40.2579735, 116.1441673 40.2580689, 116.1442735 40.2581515)",,,,,,
7780080130,7772407273,0,832499640,footway,,False,True,216.468,"LINESTRING (116.1435607 40.2577825, 116.1434586 40.2577478, 116.1432333 40.257694, 116.1429802 40.2576546, 116.1428006 40.2576387, 116.1425902 40.2576251, 116.142215 40.2576039, 116.1419341 40.2575849, 116.1417759 40.2575563, 116.1413955 40.2574683, 116.1411956 40.2574199, 116.1410752 40.2573948)",,,,,,
7780080177,7759736742,0,673328965,unclassified,20,False,False,3.555,"LINESTRING (116.14474 40.2599868, 116.1447642 40.2600129)",,化育路,,,,
7780080177,6305075156,0,673328965,unclassified,20,False,True,221.81099999999995,"LINESTRING (116.14474 40.2599868, 116.144786 40.259764, 116.1448098 40.2595095, 116.1448297 40.2592581, 116.1448535 40.2590429, 116.1448614 40.2589172, 116.1448555 40.2588203, 116.1448336 40.2587203, 116.1448039 40.2586233, 116.1447642 40.2585415, 116.1447244 40.2584749, 116.144655 40.2583885, 116.1445537 40.2582946, 116.1444088 40.2581855, 116.144331 40.2581265)",,化育路,,,,
7780080177,7780082038,0,674073571,footway,,False,True,145.65499999999997,"LINESTRING (116.14474 40.2599868, 116.1447063 40.2599868, 116.1446338 40.2599868, 116.1445693 40.2599845, 116.1445157 40.259983, 116.144469 40.2599769, 116.1444254 40.2599807, 116.144338 40.2599815, 116.1442785 40.2599815, 116.1442447 40.2599792, 116.1441872 40.2599671, 116.1441522 40.2599607, 116.1440809 40.2599523, 116.1440488 40.2599497, 116.1440027 40.2599531, 116.1439464 40.2599629, 116.1439218 40.259969, 116.1438908 40.2599798, 116.1438569 40.259986, 116.1438267 40.2599848, 116.1437966 40.2599814, 116.1437714 40.2599773, 116.1437528 40.2599675, 116.1437416 40.2599554, 116.1437361 40.2599403, 116.1437377 40.2599222, 116.1437407 40.2599022, 116.1437328 40.2598792, 116.1437219 40.2598637, 116.1436891 40.2598504, 116.1436506 40.2598384, 116.1435986 40.2598259, 116.1435595 40.2598157, 116.1435199 40.2598028, 116.1434833 40.2597911, 116.1434655 40.2597779, 116.1434576 40.2597613, 116.1434596 40.2597394, 116.1435071 40.2597001, 116.1435586 40.259682, 116.1436219 40.2596579, 116.1436516 40.2596421)",,,,,,
7780082038,7780080177,0,674073571,footway,,False,False,145.65500000000003,"LINESTRING (116.1436516 40.2596421, 116.1436219 40.2596579, 116.1435586 40.259682, 116.1435071 40.2597001, 116.1434596 40.2597394, 116.1434576 40.2597613, 116.1434655 40.2597779, 116.1434833 40.2597911, 116.1435199 40.2598028, 116.1435595 40.2598157, 116.1435986 40.2598259, 116.1436506 40.2598384, 116.1436891 40.2598504, 116.1437219 40.2598637, 116.1437328 40.2598792, 116.1437407 40.2599022, 116.1437377 40.2599222, 116.1437361 40.2599403, 116.1437416 40.2599554, 116.1437528 40.2599675, 116.1437714 40.2599773, 116.1437966 40.2599814, 116.1438267 40.2599848, 116.1438569 40.259986, 116.1438908 40.2599798, 116.1439218 40.259969, 116.1439464 40.2599629, 116.1440027 40.2599531, 116.1440488 40.2599497, 116.1440809 40.2599523, 116.1441522 40.2599607, 116.1441872 40.2599671, 116.1442447 40.2599792, 116.1442785 40.2599815, 116.144338 40.2599815, 116.1444254 40.2599807, 116.144469 40.2599769, 116.1445157 40.259983, 116.1445693 40.2599845, 116.1446338 40.2599868, 116.1447063 40.2599868, 116.14474 40.2599868)",,,,,,
7780082038,6312618216,0,674073571,footway,,False,True,10.391,"LINESTRING (116.1436516 40.2596421, 116.143713 40.2596095, 116.1437367 40.2595975, 116.143742 40.2595834)",,,,,,
7780082038,6305642025,0,833425786,footway,,False,True,207.18699999999998,"LINESTRING (116.1436516 40.2596421, 116.1435864 40.2596354, 116.1435059 40.2596318, 116.1433827 40.259621, 116.143288 40.2596119, 116.1432003 40.2595956, 116.1431198 40.259574, 116.1430227 40.2595649, 116.1428995 40.2595667, 116.1427787 40.2595559, 116.1426768 40.2595577, 116.1425892 40.2595721, 116.1424684 40.2595812, 116.1423476 40.2595866, 116.1422481 40.2595866, 116.1420894 40.259592, 116.1419923 40.2595938, 116.1419165 40.2596011, 116.1417933 40.2595938, 116.1416393 40.2595884, 116.1415019 40.259583, 116.1414451 40.2595866, 116.1413787 40.2595866, 116.141329 40.2595776, 116.1412275 40.2595843)",,,,,,
7780082068,6305642188,0,673330133,footway,,False,False,42.008,"LINESTRING (116.1435082 40.2587088, 116.143513 40.2587317, 116.143502 40.2587478, 116.1434803 40.2587608, 116.1433798 40.2588088, 116.143329 40.2588255, 116.1433092 40.258834, 116.1432354 40.2588657, 116.1432408 40.2588885, 116.1432455 40.2589078, 116.1432847 40.2589574)",,,,,,
7780082068,6305642047,0,673330133,footway,,False,True,49.426,"LINESTRING (116.1435082 40.2587088, 116.1434912 40.258684, 116.143481 40.2586619, 116.143473 40.2586408, 116.1434697 40.2586058, 116.143484 40.2585697, 116.143502 40.2585266, 116.1435225 40.2584698, 116.1435743 40.2582797)",,,,,,
7780082068,6312618216,0,833425787,path,,False,True,153.44700000000003,"LINESTRING (116.1435082 40.2587088, 116.1435652 40.2587122, 116.1436772 40.2587344, 116.1437556 40.2587224, 116.1438564 40.258784, 116.1439639 40.2588472, 116.1440288 40.2589259, 116.1441419 40.2591732, 116.1441938 40.259314, 116.1441907 40.2593339, 116.1441785 40.2593631, 116.1441601 40.2594051, 116.1441234 40.2594519, 116.1440989 40.2594752, 116.1440621 40.2594974, 116.1440284 40.2595161, 116.1440085 40.2595255, 116.1439718 40.2595442, 116.1439228 40.2595687, 116.1438876 40.2595792, 116.14386 40.2595839, 116.1438126 40.2595827, 116.1437712 40.2595827, 116.143742 40.2595834)",,,,,,
7780082112,10733367621,0,1154089593,service,,False,False,29.314,"LINESTRING (116.1444517 40.2579691, 116.1447954 40.2579956)",,,,,,
7780082112,10733367620,0,1154089593,service,,False,True,4.86,"LINESTRING (116.1444517 40.2579691, 116.1443955 40.2579607)",,,,,,
7780082112,7780082137,0,"[833425789, 833425790]",footway,,False,False,141.07399999999998,"LINESTRING (116.1444517 40.2579691, 116.1444333 40.2580343, 116.1444226 40.2580623, 116.144415 40.2580833, 116.1444119 40.2581009, 116.144415 40.2581149, 116.1444287 40.2581336, 116.1444578 40.2581511, 116.1444961 40.2581745, 116.1445451 40.2582048, 116.1445895 40.2582364, 116.1446354 40.2582679, 116.144686 40.25831, 116.1447105 40.2583345, 116.1447549 40.2583836, 116.1447992 40.2584315, 116.144836 40.2584794, 116.144862 40.258525, 116.1448865 40.2585682, 116.1449171 40.2586441, 116.1449279 40.2586874, 116.1449416 40.2587399, 116.1449462 40.2588077, 116.1449462 40.2588883, 116.1449432 40.2589538, 116.1449263 40.259094)",,,,,,
7780082112,7780082138,0,833425790,footway,,False,True,66.44500000000001,"LINESTRING (116.1444517 40.2579691, 116.1445395 40.2576915, 116.144599 40.2574996, 116.1446301 40.2573873)",,,,,,
7780082137,7780082112,0,"[833425789, 833425790]",footway,,False,True,141.074,"LINESTRING (116.1449263 40.259094, 116.1449432 40.2589538, 116.1449462 40.2588883, 116.1449462 40.2588077, 116.1449416 40.2587399, 116.1449279 40.2586874, 116.1449171 40.2586441, 116.1448865 40.2585682, 116.144862 40.258525, 116.144836 40.2584794, 116.1447992 40.2584315, 116.1447549 40.2583836, 116.1447105 40.2583345, 116.144686 40.25831, 116.1446354 40.2582679, 116.1445895 40.2582364, 116.1445451 40.2582048, 116.1444961 40.2581745, 116.1444578 40.2581511, 116.1444287 40.2581336, 116.144415 40.2581149, 116.1444119 40.2581009, 116.144415 40.2580833, 116.1444226 40.2580623, 116.1444333 40.2580343, 116.1444517 40.2579691)",,,,,,
7780082138,9956798461,0,1086669086,service,,False,False,19.969,"LINESTRING (116.1446301 40.2573873, 116.1448604 40.2574242)",,,,,,
7780082138,9956798460,0,1086669086,service,,False,True,4.852,"LINESTRING (116.1446301 40.2573873, 116.1445743 40.2573778)",,,,,,
7780082138,7780082112,0,833425790,footway,,False,False,66.44500000000001,"LINESTRING (116.1446301 40.2573873, 116.144599 40.2574996, 116.1445395 40.2576915, 116.1444517 40.2579691)",,,,,,
7780082138,7780082152,0,833425790,footway,,False,True,109.798,"LINESTRING (116.1446301 40.2573873, 116.1446382 40.2573582, 116.144699 40.2571725, 116.1447207 40.2571075, 116.1447423 40.2570239, 116.1447964 40.2568403, 116.1448275 40.2567464, 116.1448572 40.2566617, 116.1448924 40.256541, 116.1449194 40.2564585, 116.1449329 40.2564276)",,,,,,
7780082152,7780082138,0,833425790,footway,,False,False,109.79799999999997,"LINESTRING (116.1449329 40.2564276, 116.1449194 40.2564585, 116.1448924 40.256541, 116.1448572 40.2566617, 116.1448275 40.2567464, 116.1447964 40.2568403, 116.1447423 40.2570239, 116.1447207 40.2571075, 116.144699 40.2571725, 116.1446382 40.2573582, 116.1446301 40.2573873)",,,,,,
7780082152,7780082171,0,833425790,footway,,False,True,109.12,"LINESTRING (116.1449329 40.2564276, 116.1449411 40.2564089, 116.1449722 40.2563594, 116.1450573 40.2562201, 116.1450884 40.2561582, 116.1451331 40.2560901, 116.1451682 40.2560282, 116.1452101 40.255958, 116.1452615 40.255861, 116.1453237 40.2557434, 116.1453575 40.2556928, 116.1453967 40.2556165, 116.1454474 40.2555289)",,,,,,
7780082152,9956798468,0,1154089592,footway,,False,True,13.225000000000001,"LINESTRING (116.1449329 40.2564276, 116.1449612 40.2564345, 116.1450814 40.2564637)",,,,,,
7780082166,9186850997,0,833425791,footway,,False,False,6.229,"LINESTRING (116.1459669 40.2546901, 116.1459964 40.2546388)",,,,,,
7780082166,7780082175,0,833425788,footway,,False,False,2.909,"LINESTRING (116.1459669 40.2546901, 116.145944 40.2546948, 116.1459357 40.2546998)",,,,,,
7780082166,7780082170,0,833425788,footway,,False,True,61.452,"LINESTRING (116.1459669 40.2546901, 116.1461629 40.254745, 116.1463573 40.2547918, 116.1465946 40.254863, 116.1466421 40.2548864)",,,,,,
7780082170,7780082166,0,833425788,footway,,False,False,61.452,"LINESTRING (116.1466421 40.2548864, 116.1465946 40.254863, 116.1463573 40.2547918, 116.1461629 40.254745, 116.1459669 40.2546901)",,,,,,
7780082171,7780082152,0,833425790,footway,,False,False,109.11999999999999,"LINESTRING (116.1454474 40.2555289, 116.1453967 40.2556165, 116.1453575 40.2556928, 116.1453237 40.2557434, 116.1452615 40.255861, 116.1452101 40.255958, 116.1451682 40.2560282, 116.1451331 40.2560901, 116.1450884 40.2561582, 116.1450573 40.2562201, 116.1449722 40.2563594, 116.1449411 40.2564089, 116.1449329 40.2564276)",,,,,,
7780082172,7780082175,0,833425788,footway,,False,True,12.107000000000001,"LINESTRING (116.1458717 40.2547963, 116.1459041 40.2547404, 116.1459179 40.2547193, 116.1459286 40.2547041, 116.1459357 40.2546998)",,,,,,
7780082173,9186850997,0,833425791,footway,,False,True,6.253,"LINESTRING (116.146026 40.2545873, 116.1459964 40.2546388)",,,,,,
7780082173,7780082173,0,"[944919552, 833425795]",footway,,False,False,549.956,"LINESTRING (116.146026 40.2545873, 116.1460387 40.2545674, 116.1460777 40.2545518, 116.1462337 40.2543222, 116.1464249 40.2540317, 116.1466663 40.2536653, 116.1467397 40.2535392, 116.1467637 40.2535306, 116.1484661 40.2537344, 116.1485031 40.2537641, 116.1485229 40.253791, 116.1485009 40.25385, 116.1483375 40.2540775, 116.1480305 40.2542578, 116.1469596 40.2548072, 116.1469088 40.2548123, 116.1468483 40.2547998, 116.1461306 40.2546085, 116.1460517 40.2545901, 116.146026 40.2545873)",,,,,,
7780082173,7780082173,1,"[944919552, 833425795]",footway,,False,True,549.956,"LINESTRING (116.146026 40.2545873, 116.1460517 40.2545901, 116.1461306 40.2546085, 116.1468483 40.2547998, 116.1469088 40.2548123, 116.1469596 40.2548072, 116.1480305 40.2542578, 116.1483375 40.2540775, 116.1485009 40.25385, 116.1485229 40.253791, 116.1485031 40.2537641, 116.1484661 40.2537344, 116.1467637 40.2535306, 116.1467397 40.2535392, 116.1466663 40.2536653, 116.1464249 40.2540317, 116.1462337 40.2543222, 116.1460777 40.2545518, 116.1460387 40.2545674, 116.146026 40.2545873)",,,,,,
7780082174,6305075163,0,833425792,footway,,False,False,8.873,"LINESTRING (116.145779 40.2546669, 116.1458798 40.2546881)",,,,,,
7780082174,7772407218,0,"[833425794, 832499628]",footway,,False,False,1.4500000000000002,"LINESTRING (116.145779 40.2546669, 116.1457776 40.2546612, 116.1457766 40.254654)",,,,,,
7780082174,10252608217,0,832499628,footway,,False,True,92.693,"LINESTRING (116.145779 40.2546669, 116.1457797 40.2546771, 116.1457805 40.2546943, 116.1457744 40.2547198, 116.1453565 40.2554319)",,,,,,
7780082175,6305075163,0,833425792,footway,,False,True,4.919,"LINESTRING (116.1459357 40.2546998, 116.1458798 40.2546881)",,,,,,
7780082175,7780082172,0,833425788,footway,,False,False,12.107,"LINESTRING (116.1459357 40.2546998, 116.1459286 40.2547041, 116.1459179 40.2547193, 116.1459041 40.2547404, 116.1458717 40.2547963)",,,,,,
7780082175,7780082166,0,833425788,footway,,False,True,2.909,"LINESTRING (116.1459357 40.2546998, 116.145944 40.2546948, 116.1459669 40.2546901)",,,,,,
7780082176,9186850998,0,833425793,footway,,False,True,5.374,"LINESTRING (116.1458368 40.2545439, 116.1458124 40.2545885)",,,,,,
7780082176,9186851004,0,833425796,footway,,False,False,103.847,"LINESTRING (116.1458368 40.2545439, 116.1453642 40.2544091, 116.1446818 40.2542358)",,,,,,
7780082176,6305628969,0,833425796,footway,,False,True,11.219999999999999,"LINESTRING (116.1458368 40.2545439, 116.1458622 40.2545522, 116.1458767 40.2545635, 116.1459235 40.2546166)",,,,,,
7780082260,7822189971,0,673328960,unclassified,20,False,False,15.196,"LINESTRING (116.146007 40.252436, 116.1460217 40.2522998)",,,,,permit,
7780082260,7780082343,0,673328960,unclassified,20,False,True,27.883,"LINESTRING (116.146007 40.252436, 116.1459802 40.2526741, 116.1459763 40.2526855)",,,,,permit,
