u,v,key,osmid,highway,oneway,reversed,length,geometry,name,bridge,tunnel,access
3575935745,3575935715,0,351781702,service,False,False,35.718,"LINESTRING (120.0397443 30.232518, 120.0397402 30.2328392)",,,,
3575935745,3575935714,0,351781702,service,False,True,29.294,"LINESTRING (120.0397443 30.232518, 120.039734 30.2322547)",,,,
3575935745,3575935746,0,351781715,footway,False,True,30.885,"LINESTRING (120.0397443 30.232518, 120.0394231 30.2325064)",,,,
3575935746,3575935745,0,351781715,footway,False,False,30.885,"LINESTRING (120.0394231 30.2325064, 120.0397443 30.232518)",,,,
3575935746,3575935744,0,351781715,footway,False,True,33.001,"LINESTRING (120.0394231 30.2325064, 120.0390796 30.2325061)",,,,
3575935746,3575935752,0,351781716,footway,False,False,29.534,"LINESTRING (120.0394231 30.2325064, 120.0394027 30.2324883, 120.0393802 30.2324581, 120.0393777 30.2324108, 120.0393453 30.2323548, 120.0393389 30.2322605)",,,,
3575935752,3575935714,0,351781702,service,False,False,37.963,"LINESTRING (120.0393389 30.2322605, 120.039734 30.2322547)",,,,
3575935752,3575935713,0,351781702,service,False,True,23.876,"LINESTRING (120.0393389 30.2322605, 120.0390904 30.2322636)",,,,
3575935752,3575935746,0,351781716,footway,False,True,29.534000000000002,"LINESTRING (120.0393389 30.2322605, 120.0393453 30.2323548, 120.0393777 30.2324108, 120.0393802 30.2324581, 120.0394027 30.2324883, 120.0394231 30.2325064)",,,,
5257229926,1327558234,0,543842179,footway,False,True,25.416,"LINESTRING (120.0306684 30.2261962, 120.0304685 30.2263459)",,,,
5257229926,3575378610,0,351708625,service,False,False,93.816,"LINESTRING (120.0306684 30.2261962, 120.0306856 30.2262159, 120.0307657 30.2262702, 120.0308525 30.226276, 120.0316115 30.2262818)",,,,
5257229926,3575424313,0,351708625,service,False,True,35.474000000000004,"LINESTRING (120.0306684 30.2261962, 120.0306198 30.2261409, 120.0306064 30.2260791, 120.0306089 30.2258924)",,,,
5257229927,3575424320,0,351708625,service,False,False,4.104,"LINESTRING (120.0306141 30.2254481, 120.0306135 30.225485)",,,,
5257229927,3575424324,0,351708625,service,False,True,107.514,"LINESTRING (120.0306141 30.2254481, 120.0306179 30.225228, 120.0306408 30.2251571, 120.0307152 30.2251184, 120.0308315 30.2251192, 120.03115 30.2251431, 120.0313607 30.2252288, 120.0313807 30.2252392)",,,,
5257229927,5257229930,0,543842180,footway,False,False,51.68900000000001,"LINESTRING (120.0306141 30.2254481, 120.0304679 30.2254501, 120.0302904 30.2253875, 120.0300904 30.2253834)",,,,
5257229930,1329050319,0,118109379,service,False,False,90.324,"LINESTRING (120.0300904 30.2253834, 120.0300867 30.2261957)",,,,
5257229930,5257229927,0,543842180,footway,False,True,51.68900000000001,"LINESTRING (120.0300904 30.2253834, 120.0302904 30.2253875, 120.0304679 30.2254501, 120.0306141 30.2254481)",,,,
5257229931,3575424368,0,351711809,service,False,False,148.81900000000002,"LINESTRING (120.0292874 30.2252474, 120.0292881 30.2257479, 120.0292398 30.2258062, 120.0283531 30.2258011)",,,,
5257229931,3575424354,0,351711809,service,False,True,167.541,"LINESTRING (120.0292874 30.2252474, 120.0292896 30.2245677, 120.0292192 30.224512, 120.0283576 30.2245018)",,,,
5257229931,1329050360,0,"[837092834, 837092835, 543842181]",footway,False,False,56.631,"LINESTRING (120.0292874 30.2252474, 120.0294261 30.2252434, 120.029638 30.2252405, 120.0298767 30.225239)",,yes,,
5257637359,1329050108,0,351708022,service,False,True,73.662,"LINESTRING (120.0342958 30.2283107, 120.0335291 30.2283136)",,,,
5257637359,1327558381,0,351708022,service,False,False,161.519,"LINESTRING (120.0342958 30.2283107, 120.034467 30.2283102, 120.0347334 30.2283158, 120.0349216 30.2283394, 120.0351078 30.2283962, 120.0352704 30.2284514, 120.0353916 30.2285065, 120.0358523 30.2287568)",,,,
5257637359,5257637362,0,543885035,footway,False,False,36.349000000000004,"LINESTRING (120.0342958 30.2283107, 120.0343004 30.2284145, 120.0342964 30.228494, 120.0342363 30.2285358, 120.034152 30.2285601)",,,,
5257637362,5306827216,0,549381307,footway,False,False,18.831,"LINESTRING (120.034152 30.2285601, 120.033956 30.2285588)",,,,
5257637362,5257637366,0,543885035,footway,False,False,166.986,"LINESTRING (120.034152 30.2285601, 120.0341465 30.2295217, 120.0341427 30.2298037, 120.0341418 30.2299234, 120.0341443 30.2300618)",,,,
5257637362,5257637359,0,543885035,footway,False,True,36.349000000000004,"LINESTRING (120.034152 30.2285601, 120.0342363 30.2285358, 120.0342964 30.228494, 120.0343004 30.2284145, 120.0342958 30.2283107)",,,,
5257637366,5257637367,0,543885035,footway,False,False,8.674,"LINESTRING (120.0341443 30.2300618, 120.034227 30.2300931)",,,,
5257637366,5306827217,0,549381308,footway,False,False,30.312,"LINESTRING (120.0341443 30.2300618, 120.0338288 30.2300633)",,,,
5257637366,5257637362,0,543885035,footway,False,True,166.986,"LINESTRING (120.0341443 30.2300618, 120.0341418 30.2299234, 120.0341427 30.2298037, 120.0341465 30.2295217, 120.034152 30.2285601)",,,,
5257637367,5257637366,0,543885035,footway,False,True,8.674,"LINESTRING (120.034227 30.2300931, 120.0341443 30.2300618)",,,,
5257637367,3575883381,0,543885035,footway,False,False,46.756,"LINESTRING (120.034227 30.2300931, 120.0343049 30.2301485, 120.0343386 30.2301871, 120.0343706 30.2302404, 120.0343895 30.2302797, 120.0344242 30.2303266, 120.0344939 30.2303709, 120.0345462 30.2303965)",,,,
5257637367,5306827222,0,549381309,footway,False,False,50.944,"LINESTRING (120.034227 30.2300931, 120.0342603 30.2300855, 120.0345802 30.2300855, 120.0347281 30.2301678)",,,,
5262100952,1327558381,0,351704232,service,False,True,53.213,"LINESTRING (120.0361544 30.2283557, 120.0358523 30.2287568)",支干路,,,
5262100952,5262100960,0,544342602,footway,False,False,88.485,"LINESTRING (120.0361544 30.2283557, 120.0360449 30.2282909, 120.0359556 30.2282829, 120.035857 30.2282962, 120.0357368 30.2282776, 120.0356382 30.2282137, 120.0355273 30.2280886, 120.0354842 30.2280087, 120.0354965 30.2279501)",,,,
5262100960,5262100952,0,544342602,footway,False,True,88.485,"LINESTRING (120.0354965 30.2279501, 120.0354842 30.2280087, 120.0355273 30.2280886, 120.0356382 30.2282137, 120.0357368 30.2282776, 120.035857 30.2282962, 120.0359556 30.2282829, 120.0360449 30.2282909, 120.0361544 30.2283557)",,,,
5262100961,3575883361,0,351776328,service,False,False,9.696,"LINESTRING (120.0357024 30.2306493, 120.0357024 30.2305621)",,,,
5262100961,3575883376,0,351776328,service,False,True,18.358,"LINESTRING (120.0357024 30.2306493, 120.0357024 30.2308144)",,,,
5262100961,5262100962,0,544342603,footway,False,False,13.23,"LINESTRING (120.0357024 30.2306493, 120.0358401 30.2306478)",,,,
5262100962,5262100963,0,544342603,footway,False,False,34.725,"LINESTRING (120.0358401 30.2306478, 120.0362015 30.2306428)",,,,
5262100962,5262100961,0,544342603,footway,False,True,13.23,"LINESTRING (120.0358401 30.2306478, 120.0357024 30.2306493)",,,,
5262100962,3575883303,0,351776334,footway,False,False,56.293,"LINESTRING (120.0358401 30.2306478, 120.0358593 30.230702, 120.0359124 30.2307566, 120.0359959 30.230796, 120.0360751 30.2308505, 120.0361642 30.2309521, 120.0362186 30.2310182)",,,,
5262100962,5262100965,0,351776334,footway,False,True,35.196,"LINESTRING (120.0358401 30.2306478, 120.035836 30.2306154, 120.0358411 30.2305553, 120.0358643 30.2305083, 120.0358977 30.2304622, 120.0359147 30.2304084, 120.035916 30.230346)",,,,
5262100963,5338321472,0,351776329,service,False,False,16.763,"LINESTRING (120.0362015 30.2306428, 120.0362062 30.2304921)",,,,
5262100963,5262100962,0,544342603,footway,False,True,34.725,"LINESTRING (120.0362015 30.2306428, 120.0358401 30.2306478)",,,,
5262100963,3575883524,0,351776329,service,False,True,27.785,"LINESTRING (120.0362015 30.2306428, 120.0362092 30.2307337, 120.0362197 30.2308103, 120.0362351 30.2308908)",,,,
5262100964,3575883355,0,351776328,service,False,False,15.434,"LINESTRING (120.0357024 30.2303488, 120.0357024 30.23021)",,,,
5262100964,3575883361,0,351776328,service,False,True,23.718,"LINESTRING (120.0357024 30.2303488, 120.0357024 30.2305621)",,,,
5262100964,5262100965,0,544342604,footway,False,False,20.524,"LINESTRING (120.0357024 30.2303488, 120.035916 30.230346)",,,,
5262100965,5262100966,0,544342604,footway,False,False,28.987,"LINESTRING (120.035916 30.230346, 120.0362177 30.2303433)",,,,
5262100965,5262100964,0,544342604,footway,False,True,20.524,"LINESTRING (120.035916 30.230346, 120.0357024 30.2303488)",,,,
5262100965,5262100962,0,351776334,footway,False,False,35.196000000000005,"LINESTRING (120.035916 30.230346, 120.0359147 30.2304084, 120.0358977 30.2304622, 120.0358643 30.2305083, 120.0358411 30.2305553, 120.035836 30.2306154, 120.0358401 30.2306478)",,,,
5262100965,3575883340,0,351776334,footway,False,True,33.778,"LINESTRING (120.035916 30.230346, 120.0358922 30.230273, 120.0358496 30.2302306, 120.0357874 30.2301794, 120.0357034 30.2301142)",,,,
5262100966,5262100965,0,544342604,footway,False,True,28.987,"LINESTRING (120.0362177 30.2303433, 120.035916 30.230346)",,,,
5262100966,5306827232,0,351776329,service,False,False,25.529,"LINESTRING (120.0362177 30.2303433, 120.0362426 30.2302004, 120.0362362 30.2301155)",,,,
5262100966,5338321472,0,351776329,service,False,True,16.614,"LINESTRING (120.0362177 30.2303433, 120.0362096 30.2303857, 120.0362062 30.2304921)",,,,
5262100967,3575370528,0,351708022,service,False,False,183.51500000000001,"LINESTRING (120.0309434 30.2272199, 120.030994 30.2273149, 120.0311413 30.2275228, 120.0313274 30.2277245, 120.03155 30.2278936, 120.0317619 30.2280211, 120.0319416 30.2281069, 120.0321646 30.228191, 120.0323585 30.2282489)",,,,
5262100967,3575370506,0,351708022,service,False,True,77.82600000000001,"LINESTRING (120.0309434 30.2272199, 120.0308563 30.2270561, 120.0307239 30.226772, 120.0306193 30.2265787)",,,,
5262100967,5262100977,0,544342605,service,False,False,170.935,"LINESTRING (120.0309434 30.2272199, 120.0307336 30.2272516, 120.0306652 30.2273269, 120.0306237 30.2275227, 120.030566 30.2276421, 120.0305097 30.2277441, 120.0303997 30.2278171, 120.0301807 30.2278741, 120.0300054 30.227904, 120.0299085 30.2279413, 120.0298412 30.2279725, 120.0297552 30.2281436)",,,,
5262100977,11221793562,0,351711802,service,False,False,74.877,"LINESTRING (120.0297552 30.2281436, 120.0298551 30.2282259, 120.0301895 30.2284312, 120.0303798 30.2285445)",乌溪江路,,,
5262100977,1327558395,0,351711802,service,False,True,284.881,"LINESTRING (120.0297552 30.2281436, 120.0296099 30.2280239, 120.0293419 30.227748, 120.0290967 30.2274968, 120.0288914 30.2272849, 120.0287204 30.2270632, 120.0285721 30.2268071, 120.0284638 30.2265361, 120.0283954 30.2262651, 120.0283528 30.2259608)",乌溪江路,,,
5262100977,5262100967,0,544342605,service,False,True,170.93500000000003,"LINESTRING (120.0297552 30.2281436, 120.0298412 30.2279725, 120.0299085 30.2279413, 120.0300054 30.227904, 120.0301807 30.2278741, 120.0303997 30.2278171, 120.0305097 30.2277441, 120.030566 30.2276421, 120.0306237 30.2275227, 120.0306652 30.2273269, 120.0307336 30.2272516, 120.0309434 30.2272199)",,,,
5305995486,3575935721,0,549284716,service,False,False,61.202,"LINESTRING (120.0396351 30.2342631, 120.0399249 30.2338917, 120.0399903 30.2338062)",,,,
5305995486,5305995509,0,549284716,service,False,True,49.673,"LINESTRING (120.0396351 30.2342631, 120.03955 30.2343701, 120.0395168 30.2344411, 120.0395199 30.2346814)",,,,
5305995486,5306825870,0,549381297,footway,False,False,52.839,"LINESTRING (120.0396351 30.2342631, 120.0396622 30.2342766, 120.0397126 30.2342897, 120.0397639 30.2342903, 120.0398219 30.2342852, 120.0398908 30.2342757, 120.0399489 30.2342508, 120.0400132 30.2342158, 120.0400867 30.2341659, 120.0401343 30.234147)",,,,
5305995488,7233571962,0,116484112,unclassified,False,False,94.779,"LINESTRING (120.0410234 30.2325043, 120.041615 30.2318222)",,,,
5305995488,8992051832,0,549284716,service,False,True,25.909,"LINESTRING (120.0410234 30.2325043, 120.0408652 30.232693)",,,,
5305995488,3575935730,0,351781711,service,False,True,35.519000000000005,"LINESTRING (120.0410234 30.2325043, 120.0408594 30.2323707, 120.0407265 30.2323221)",,,,
5305995488,5306014547,0,1053659904,footway,False,False,88.16300000000001,"LINESTRING (120.0410234 30.2325043, 120.0410635 30.2325386, 120.0412154 30.2325396, 120.0412672 30.2325519, 120.0414169 30.2324834, 120.0414631 30.2325662, 120.0415467 30.2326993, 120.0415897 30.2327745, 120.0416397 30.2328567)",,,,
5305995509,5306014559,0,116484151,service,False,True,96.454,"LINESTRING (120.0395199 30.2346814, 120.0405239 30.2346788)",乌溪江路,,,
5305995509,3575935703,0,116484151,service,False,False,226.43800000000005,"LINESTRING (120.0395199 30.2346814, 120.0391167 30.2346664, 120.0389218 30.2346584, 120.0387103 30.2346333, 120.0385223 30.2345792, 120.038358 30.2344833, 120.0382275 30.2344004, 120.0378139 30.2340842, 120.0375386 30.2338738, 120.0374887 30.2338357)",乌溪江路,,,
5305995509,5305995486,0,549284716,service,False,False,49.673,"LINESTRING (120.0395199 30.2346814, 120.0395168 30.2344411, 120.03955 30.2343701, 120.0396351 30.2342631)",,,,
5306013699,5306827171,0,549286310,service,False,False,57.483000000000004,"LINESTRING (120.0439133 30.2357877, 120.0438988 30.2357247, 120.0438675 30.235659, 120.0438004 30.2355624, 120.0437333 30.2354831, 120.0436634 30.2354035, 120.0436088 30.2353506)",,,,
5306013699,5306827171,1,549381304,service,False,False,96.551,"LINESTRING (120.0439133 30.2357877, 120.0439579 30.2357205, 120.0440027 30.2356431, 120.0440432 30.2355675, 120.0440795 30.2354845, 120.0440902 30.2354126, 120.0440816 30.2353757, 120.0440582 30.2353517, 120.0440027 30.2353388, 120.0439088 30.2353333, 120.0438234 30.235337, 120.0437082 30.2353444, 120.0436088 30.2353506)",,,,
5306013699,5306014559,0,549286310,service,False,True,501.01,"LINESTRING (120.0439133 30.2357877, 120.0438907 30.2358418, 120.0438341 30.2359291, 120.0437411 30.2360514, 120.0436199 30.2361736, 120.0434632 30.2363026, 120.0432762 30.2364226, 120.0430625 30.2365149, 120.0428381 30.236598, 120.0426191 30.2366395, 120.0423574 30.236658, 120.0421009 30.2366395, 120.0418605 30.2365841, 120.0416201 30.2365011, 120.0413797 30.2363718, 120.0411928 30.2362195, 120.0410378 30.2360626, 120.0408616 30.2358503, 120.0407596 30.2356518, 120.0406673 30.2354478, 120.0406108 30.2352949, 120.0405727 30.2351198, 120.0405271 30.2349112, 120.0405239 30.2346788)",,,,
5306014524,5306014528,0,549286310,service,False,False,72.329,"LINESTRING (120.0438989 30.2335577, 120.043794 30.2334114, 120.0436569 30.2332616, 120.0435199 30.2331362, 120.0434215 30.2330588)",,,,
5306014524,5306827192,0,549286310,service,False,True,57.29,"LINESTRING (120.0438989 30.2335577, 120.0438835 30.2336204, 120.043871 30.2336644, 120.0438449 30.2337106, 120.0437845 30.2337956, 120.0437152 30.2339175, 120.0436252 30.2340074)",,,,
5306014524,5306827192,1,549381305,service,False,False,96.20499999999998,"LINESTRING (120.0438989 30.2335577, 120.0439472 30.2336343, 120.044023 30.2337689, 120.0440865 30.2338875, 120.0440856 30.2339655, 120.0440551 30.2340017, 120.0439784 30.234021, 120.0438013 30.2340215, 120.0436252 30.2340074)",,,,
5306014528,7233571964,0,1071810230,service,False,False,25.34,"LINESTRING (120.0434215 30.2330588, 120.0431944 30.2331747)",,,,
5306014528,5306014532,0,549286310,service,False,False,74.222,"LINESTRING (120.0434215 30.2330588, 120.0432352 30.2329246, 120.0430927 30.2328572, 120.0429142 30.2327863, 120.042745 30.2327643)",,,,
5306014528,5306014524,0,549286310,service,False,True,72.329,"LINESTRING (120.0434215 30.2330588, 120.0435199 30.2331362, 120.0436569 30.2332616, 120.043794 30.2334114, 120.0438989 30.2335577)",,,,
5306014532,5306014528,0,549286310,service,False,True,74.222,"LINESTRING (120.042745 30.2327643, 120.0429142 30.2327863, 120.0430927 30.2328572, 120.0432352 30.2329246, 120.0434215 30.2330588)",,,,
5306014532,5306014545,0,549286313,service,False,False,107.79600000000002,"LINESTRING (120.042745 30.2327643, 120.0427214 30.232836, 120.0426804 30.2329016, 120.0426238 30.232958, 120.0425545 30.2330024, 120.0424757 30.2330327, 120.0423911 30.2330475, 120.0423048 30.2330461, 120.0422209 30.2330286, 120.0421434 30.2329957, 120.0420761 30.2329491, 120.042022 30.232891, 120.0419838 30.2328241, 120.0419634 30.2327516)",,,,
5306014532,5306014570,0,549286313,service,False,True,25.416999999999998,"LINESTRING (120.042745 30.2327643, 120.0427499 30.2326882, 120.0427351 30.2326131, 120.0427014 30.2325427)",,,,
5306014545,5306014547,0,549286310,service,False,False,33.253,"LINESTRING (120.0419634 30.2327516, 120.0418031 30.2327968, 120.0416397 30.2328567)",,,,
5306014545,5306014565,0,549286313,service,False,False,56.098,"LINESTRING (120.0419634 30.2327516, 120.0419628 30.2326675, 120.041986 30.2325859, 120.0420316 30.2325116, 120.0420968 30.2324492, 120.0421777 30.2324024, 120.0422694 30.2323742)",,,,
5306014545,5306014532,0,549286313,service,False,True,107.796,"LINESTRING (120.0419634 30.2327516, 120.0419838 30.2328241, 120.042022 30.232891, 120.0420761 30.2329491, 120.0421434 30.2329957, 120.0422209 30.2330286, 120.0423048 30.2330461, 120.0423911 30.2330475, 120.0424757 30.2330327, 120.0425545 30.2330024, 120.0426238 30.232958, 120.0426804 30.2329016, 120.0427214 30.232836, 120.042745 30.2327643)",,,,
5306014547,5306827149,0,549286310,service,False,False,26.671,"LINESTRING (120.0416397 30.2328567, 120.0414132 30.2329954)",,,,
5306014547,5306014545,0,549286310,service,False,True,33.253,"LINESTRING (120.0416397 30.2328567, 120.0418031 30.2327968, 120.0419634 30.2327516)",,,,
5306014547,5305995488,0,1053659904,footway,False,True,88.163,"LINESTRING (120.0416397 30.2328567, 120.0415897 30.2327745, 120.0415467 30.2326993, 120.0414631 30.2325662, 120.0414169 30.2324834, 120.0412672 30.2325519, 120.0412154 30.2325396, 120.0410635 30.2325386, 120.0410234 30.2325043)",,,,
5306014549,9834985270,0,549286310,service,False,False,5.89,"LINESTRING (120.041307 30.2330812, 120.0412692 30.2331229)",,,,
5306014549,5306827149,0,549286310,service,False,True,13.968,"LINESTRING (120.041307 30.2330812, 120.0414132 30.2329954)",,,,
5306014549,7233571974,0,775337454,service,False,False,20.026,"LINESTRING (120.041307 30.2330812, 120.0414614 30.2332022)",,,,
5306014552,5306825913,0,549286310,service,False,False,8.012,"LINESTRING (120.0409474 30.2334603, 120.0408976 30.2335181)",,,,
5306014552,7233571971,0,775337456,service,False,True,48.479,"LINESTRING (120.0409474 30.2334603, 120.041452 30.2334567)",,,,
5306014552,9834985270,0,549286310,service,False,True,49.318,"LINESTRING (120.0409474 30.2334603, 120.041076 30.2332912, 120.0412074 30.2331496, 120.0412692 30.2331229)",,,,
5306014556,5306014559,0,549286310,service,False,False,57.16000000000001,"LINESTRING (120.040574 30.2341675, 120.0405471 30.2343298, 120.0405233 30.2345216, 120.0405239 30.2346788)",,,,
5306014556,5306825913,0,549286310,service,False,True,78.77300000000001,"LINESTRING (120.040574 30.2341675, 120.0406462 30.2339803, 120.0407274 30.2338079, 120.0408412 30.2336113, 120.0408976 30.2335181)",,,,
5306014556,5306825870,0,549381297,footway,False,True,42.418,"LINESTRING (120.040574 30.2341675, 120.0404986 30.2341603, 120.040372 30.2341445, 120.0402244 30.2341442, 120.0401343 30.234147)",,,,
5306014556,7233571971,0,775337455,service,False,False,159.89600000000002,"LINESTRING (120.040574 30.2341675, 120.0414075 30.2341486, 120.0414505 30.2341346, 120.041452 30.2334567)",,,,
5306014559,5305995509,0,116484151,service,False,False,96.454,"LINESTRING (120.0405239 30.2346788, 120.0395199 30.2346814)",乌溪江路,,,
5306014559,5306013699,0,549286310,service,False,False,501.00999999999993,"LINESTRING (120.0405239 30.2346788, 120.0405271 30.2349112, 120.0405727 30.2351198, 120.0406108 30.2352949, 120.0406673 30.2354478, 120.0407596 30.2356518, 120.0408616 30.2358503, 120.0410378 30.2360626, 120.0411928 30.2362195, 120.0413797 30.2363718, 120.0416201 30.2365011, 120.0418605 30.2365841, 120.0421009 30.2366395, 120.0423574 30.236658, 120.0426191 30.2366395, 120.0428381 30.236598, 120.0430625 30.2365149, 120.0432762 30.2364226, 120.0434632 30.2363026, 120.0436199 30.2361736, 120.0437411 30.2360514, 120.0438341 30.2359291, 120.0438907 30.2358418, 120.0439133 30.2357877)",,,,
5306014559,5306014556,0,549286310,service,False,True,57.160000000000004,"LINESTRING (120.0405239 30.2346788, 120.0405233 30.2345216, 120.0405471 30.2343298, 120.040574 30.2341675)",,,,
5306014565,5306014570,0,549286313,service,False,False,48.704,"LINESTRING (120.0422694 30.2323742, 120.0423703 30.2323662, 120.0424703 30.2323808, 120.0425627 30.2324168, 120.0426415 30.232472, 120.0427014 30.2325427)",,,,
5306014565,5306014545,0,549286313,service,False,True,56.098,"LINESTRING (120.0422694 30.2323742, 120.0421777 30.2324024, 120.0420968 30.2324492, 120.0420316 30.2325116, 120.041986 30.2325859, 120.0419628 30.2326675, 120.0419634 30.2327516)",,,,
5306014565,7233571962,0,775337452,service,False,True,90.0,"LINESTRING (120.0422694 30.2323742, 120.0421543 30.2321673, 120.041615 30.2318222)",,,,
5306014570,5306014532,0,549286313,service,False,False,25.417,"LINESTRING (120.0427014 30.2325427, 120.0427351 30.2326131, 120.0427499 30.2326882, 120.042745 30.2327643)",,,,
5306014570,5306014565,0,549286313,service,False,True,48.704,"LINESTRING (120.0427014 30.2325427, 120.0426415 30.232472, 120.0425627 30.2324168, 120.0424703 30.2323808, 120.0423703 30.2323662, 120.0422694 30.2323742)",,,,
5306825870,5306014556,0,549381297,footway,False,False,42.418000000000006,"LINESTRING (120.0401343 30.234147, 120.0402244 30.2341442, 120.040372 30.2341445, 120.0404986 30.2341603, 120.040574 30.2341675)",,,,
5306825870,5305995486,0,549381297,footway,False,True,52.839000000000006,"LINESTRING (120.0401343 30.234147, 120.0400867 30.2341659, 120.0400132 30.2342158, 120.0399489 30.2342508, 120.0398908 30.2342757, 120.0398219 30.2342852, 120.0397639 30.2342903, 120.0397126 30.2342897, 120.0396622 30.2342766, 120.0396351 30.2342631)",,,,
5306825870,5306825878,0,549381298,footway,False,False,27.71,"LINESTRING (120.0401343 30.234147, 120.0401154 30.2341145, 120.0401089 30.2340902, 120.0401009 30.2340605, 120.0401018 30.2340183, 120.0401075 30.2339803, 120.0401145 30.2339454, 120.0401198 30.2339042)",,,,
5306825878,5306825887,0,549381298,footway,False,False,16.936,"LINESTRING (120.0401198 30.2339042, 120.0401073 30.2338849, 120.0400924 30.2338629, 120.0400821 30.2338483, 120.0400568 30.2338256, 120.0400081 30.2337885)",,,,
5306825878,5306825870,0,549381298,footway,False,True,27.71,"LINESTRING (120.0401198 30.2339042, 120.0401145 30.2339454, 120.0401075 30.2339803, 120.0401018 30.2340183, 120.0401009 30.2340605, 120.0401089 30.2340902, 120.0401154 30.2341145, 120.0401343 30.234147)",,,,
5306825878,5306825906,0,549381299,footway,False,False,66.248,"LINESTRING (120.0401198 30.2339042, 120.0401896 30.233867, 120.0402494 30.2338539, 120.0403262 30.2338379, 120.0403763 30.2338186, 120.040424 30.2337864, 120.0404505 30.2337562, 120.0404951 30.2336976, 120.0405442 30.2336149, 120.0405821 30.2335559, 120.040608 30.2335287)",,,,
5306825887,8992051829,0,549284716,service,False,False,29.121,"LINESTRING (120.0400081 30.2337885, 120.0401636 30.2335637)",,,,
5306825887,3575935721,0,549284716,service,False,True,2.607,"LINESTRING (120.0400081 30.2337885, 120.0399903 30.2338062)",,,,
5306825887,5306825878,0,549381298,footway,False,True,16.936,"LINESTRING (120.0400081 30.2337885, 120.0400568 30.2338256, 120.0400821 30.2338483, 120.0400924 30.2338629, 120.0401073 30.2338849, 120.0401198 30.2339042)",,,,
5306825906,5306825913,0,549381299,footway,False,False,30.011000000000003,"LINESTRING (120.040608 30.2335287, 120.0406233 30.2335161, 120.0406428 30.2335079, 120.0406799 30.2334919, 120.040715 30.2334831, 120.0407477 30.2334793, 120.0407893 30.2334835, 120.0408223 30.2334871, 120.0408976 30.2335181)",,,,
5306825906,5306825878,0,549381299,footway,False,True,66.248,"LINESTRING (120.040608 30.2335287, 120.0405821 30.2335559, 120.0405442 30.2336149, 120.0404951 30.2336976, 120.0404505 30.2337562, 120.040424 30.2337864, 120.0403763 30.2338186, 120.0403262 30.2338379, 120.0402494 30.2338539, 120.0401896 30.233867, 120.0401198 30.2339042)",,,,
5306825906,5306827121,0,549381300,footway,False,False,20.894,"LINESTRING (120.040608 30.2335287, 120.040598 30.2335097, 120.0405949 30.2334863, 120.0405949 30.2334598, 120.0406005 30.2334277, 120.0406074 30.2334001, 120.0406143 30.2333811, 120.0405768 30.2333646)",,,,
5306825913,5306014552,0,549286310,service,False,True,8.012,"LINESTRING (120.0408976 30.2335181, 120.0409474 30.2334603)",,,,
5306825913,5306014556,0,549286310,service,False,False,78.77300000000001,"LINESTRING (120.0408976 30.2335181, 120.0408412 30.2336113, 120.0407274 30.2338079, 120.0406462 30.2339803, 120.040574 30.2341675)",,,,
5306825913,5306825906,0,549381299,footway,False,True,30.010999999999996,"LINESTRING (120.0408976 30.2335181, 120.0408223 30.2334871, 120.0407893 30.2334835, 120.0407477 30.2334793, 120.040715 30.2334831, 120.0406799 30.2334919, 120.0406428 30.2335079, 120.0406233 30.2335161, 120.040608 30.2335287)",,,,
5306827121,3575935723,0,549381300,footway,False,False,24.667,"LINESTRING (120.0405768 30.2333646, 120.0403564 30.2332508)",,,,
5306827121,5306825906,0,549381300,footway,False,True,20.894000000000002,"LINESTRING (120.0405768 30.2333646, 120.0406143 30.2333811, 120.0406074 30.2334001, 120.0406005 30.2334277, 120.0405949 30.2334598, 120.0405949 30.2334863, 120.040598 30.2335097, 120.040608 30.2335287)",,,,
5306827121,5306827137,0,549381301,footway,False,False,70.148,"LINESTRING (120.0405768 30.2333646, 120.0406028 30.2333253, 120.0406376 30.2332888, 120.0406633 30.2332659, 120.0407113 30.2332272, 120.0407387 30.2332007, 120.040776 30.2331599, 120.0408075 30.2331183, 120.0408382 30.2330682, 120.0408624 30.2330221, 120.0408836 30.2329709, 120.0409027 30.2329279, 120.0409312 30.2328941, 120.040964 30.2328657, 120.040981 30.2328483)",,,,
5306827137,5306827145,0,549381301,footway,False,False,25.847999999999995,"LINESTRING (120.040981 30.2328483, 120.0410085 30.2328438, 120.0410466 30.2328447, 120.0410879 30.2328538, 120.0411196 30.2328648, 120.0411418 30.2328749, 120.0411662 30.2328932, 120.0411873 30.232916, 120.0412145 30.232935)",,,,
5306827137,5306827121,0,549381301,footway,False,True,70.148,"LINESTRING (120.040981 30.2328483, 120.040964 30.2328657, 120.0409312 30.2328941, 120.0409027 30.2329279, 120.0408836 30.2329709, 120.0408624 30.2330221, 120.0408382 30.2330682, 120.0408075 30.2331183, 120.040776 30.2331599, 120.0407387 30.2332007, 120.0407113 30.2332272, 120.0406633 30.2332659, 120.0406376 30.2332888, 120.0406028 30.2333253, 120.0405768 30.2333646)",,,,
5306827137,8992051832,0,549381303,footway,False,False,23.729999999999997,"LINESTRING (120.040981 30.2328483, 120.0410002 30.2328402, 120.0409921 30.2328128, 120.0409685 30.2327702, 120.0409442 30.2327409, 120.0408652 30.232693)",,,,
