u,v,key,osmid,highway,oneway,reversed,length,geometry
6831831072,6831831073,0,729205966,service,False,False,37.54200000000001,"LINESTRING (113.659116 34.7829791, 113.6591108 34.7829484, 113.6590953 34.7829205, 113.6590708 34.7828974, 113.6590392 34.782881, 113.6590032 34.7828727, 113.6589658 34.7828732, 113.6589302 34.7828824, 113.6589018 34.7828978, 113.6588792 34.7829188, 113.6588641 34.7829439, 113.6588575 34.7829713, 113.6588584 34.7829819)"
6831831072,6831831073,1,729205966,service,False,True,36.443,"LINESTRING (113.659116 34.7829791, 113.6591103 34.7830091, 113.6590943 34.7830369, 113.6590694 34.7830597, 113.6590375 34.7830757, 113.6590006 34.7830837, 113.6589625 34.7830825, 113.6589265 34.7830722, 113.6588957 34.7830537, 113.6588728 34.7830286, 113.6588598 34.7829992, 113.6588584 34.7829819)"
6831831073,6831831075,0,729205965,service,False,True,64.965,"LINESTRING (113.6588584 34.7829819, 113.6581471 34.782989)"
6831831073,6831831072,0,729205966,service,False,False,36.443,"LINESTRING (113.6588584 34.7829819, 113.6588598 34.7829992, 113.6588728 34.7830286, 113.6588957 34.7830537, 113.6589265 34.7830722, 113.6589625 34.7830825, 113.6590006 34.7830837, 113.6590375 34.7830757, 113.6590694 34.7830597, 113.6590943 34.7830369, 113.6591103 34.7830091, 113.659116 34.7829791)"
6831831073,6831831072,1,729205966,service,False,True,37.542,"LINESTRING (113.6588584 34.7829819, 113.6588575 34.7829713, 113.6588641 34.7829439, 113.6588792 34.7829188, 113.6589018 34.7828978, 113.6589302 34.7828824, 113.6589658 34.7828732, 113.6590032 34.7828727, 113.6590392 34.782881, 113.6590708 34.7828974, 113.6590953 34.7829205, 113.6591108 34.7829484, 113.659116 34.7829791)"
6831831074,6831830737,0,729165849,service,False,False,27.343,"LINESTRING (113.6581601 34.7838662, 113.6584595 34.7838667)"
6831831074,6831491246,0,729165849,service,False,True,142.532,"LINESTRING (113.6581601 34.7838662, 113.6565994 34.7838638)"
6831831074,6831831075,0,729205964,service,False,False,97.548,"LINESTRING (113.6581601 34.7838662, 113.6581471 34.782989)"
6831831075,6831831071,0,729205964,service,False,False,110.781,"LINESTRING (113.6581471 34.782989, 113.6581323 34.7819928)"
6831831075,6831831074,0,729205964,service,False,True,97.548,"LINESTRING (113.6581471 34.782989, 113.6581601 34.7838662)"
6831831075,6831831073,0,729205965,service,False,False,64.965,"LINESTRING (113.6581471 34.782989, 113.6588584 34.7829819)"
