osmid,y,x,street_count,highway,geometry
4519817450,39.3303238,-76.619799,3,,POINT (-76.619799 39.3303238)
4519817452,39.3305569,-76.6205307,1,,POINT (-76.6205307 39.3305569)
4519817453,39.3298422,-76.620092,1,,POINT (-76.620092 39.3298422)
4519817454,39.3298683,-76.6207072,3,,POINT (-76.6207072 39.3298683)
4519817455,39.3298238,-76.6207051,3,,POINT (-76.6207051 39.3298238)
4519817456,39.3299746,-76.6212513,4,crossing,POINT (-76.6212513 39.3299746)
4519817461,39.3298093,-76.6212161,4,crossing,POINT (-76.6212161 39.3298093)
4519817462,39.3297946,-76.6212655,3,,POINT (-76.6212655 39.3297946)
4519817465,39.3296915,-76.6211648,1,,POINT (-76.6211648 39.3296915)
4519817479,39.3292226,-76.6219808,4,crossing,POINT (-76.6219808 39.3292226)
4519817480,39.3292394,-76.6220349,4,,POINT (-76.6220349 39.3292394)
4519817488,39.328241,-76.6220051,3,,POINT (-76.6220051 39.328241)
4519817591,39.3280817,-76.6224202,3,,POINT (-76.6224202 39.3280817)
4519821826,39.3251469,-76.6224983,3,,POINT (-76.6224983 39.3251469)
4519821836,39.3255706,-76.6224606,3,,POINT (-76.6224606 39.3255706)
4519821839,39.3257343,-76.6225911,3,,POINT (-76.6225911 39.3257343)
4519821840,39.3255897,-76.6228834,3,,POINT (-76.6228834 39.3255897)
4519821844,39.3247969,-76.6222052,3,,POINT (-76.6222052 39.3247969)
4519821847,39.3248282,-76.6222194,3,,POINT (-76.6222194 39.3248282)
4519821849,39.3245752,-76.6226743,3,,POINT (-76.6226743 39.3245752)
4519821850,39.3245082,-76.6228163,3,,POINT (-76.6228163 39.3245082)
4519821852,39.3241286,-76.6236199,4,,POINT (-76.6236199 39.3241286)
4519821853,39.3253364,-76.6226594,3,,POINT (-76.6226594 39.3253364)
4519871391,39.3258602,-76.6249638,3,,POINT (-76.6249638 39.3258602)
4519871392,39.3257367,-76.6248712,3,,POINT (-76.6248712 39.3257367)
4519871399,39.3256579,-76.6233692,1,,POINT (-76.6233692 39.3256579)
4519871403,39.3253677,-76.6232651,1,,POINT (-76.6232651 39.3253677)
4519871404,39.3253242,-76.6233509,3,,POINT (-76.6233509 39.3253242)
4519871414,39.3245777,-76.6228768,3,,POINT (-76.6228768 39.3245777)
4519871425,39.325278,-76.622089,3,,POINT (-76.622089 39.325278)
4519871452,39.3279271,-76.620147,3,,POINT (-76.620147 39.3279271)
4519871453,39.3279285,-76.6200666,1,,POINT (-76.6200666 39.3279285)
4519871454,39.3275656,-76.6200432,1,,POINT (-76.6200432 39.3275656)
4519871456,39.3268331,-76.619748,5,,POINT (-76.619748 39.3268331)
4519871469,39.3271672,-76.6180738,1,,POINT (-76.6180738 39.3271672)
4519871477,39.3312298,-76.6186097,3,,POINT (-76.6186097 39.3312298)
4519871480,39.3312398,-76.6182795,3,,POINT (-76.6182795 39.3312398)
4519934734,39.3312351,-76.6184449,3,,POINT (-76.6184449 39.3312351)
4519934736,39.3310737,-76.6184382,3,,POINT (-76.6184382 39.3310737)
4519934738,39.3310687,-76.6184164,3,,POINT (-76.6184164 39.3310687)
4519934739,39.3309985,-76.6184115,1,,POINT (-76.6184115 39.3309985)
4519934740,39.3310633,-76.6183015,3,,POINT (-76.6183015 39.3310633)
4519934764,39.3324375,-76.6206157,3,,POINT (-76.6206157 39.3324375)
4519934765,39.3325138,-76.620727,1,,POINT (-76.620727 39.3325138)
4519935120,39.335772,-76.6231405,3,,POINT (-76.6231405 39.335772)
4519935123,39.33594,-76.6233971,3,,POINT (-76.6233971 39.33594)
4519935131,39.3341804,-76.620714,3,,POINT (-76.620714 39.3341804)
4519935146,39.3325932,-76.622796,1,,POINT (-76.622796 39.3325932)
4519935150,39.3316546,-76.6197139,4,,POINT (-76.6197139 39.3316546)
4519935152,39.3316048,-76.6197575,3,,POINT (-76.6197575 39.3316048)
4519935153,39.3316591,-76.6197616,3,,POINT (-76.6197616 39.3316591)
4519935157,39.3311395,-76.6201624,1,,POINT (-76.6201624 39.3311395)
4519935159,39.3293051,-76.621139,3,,POINT (-76.621139 39.3293051)
4519935161,39.328672,-76.6211011,3,,POINT (-76.6211011 39.328672)
4519935162,39.328612,-76.6210952,3,,POINT (-76.6210952 39.328612)
4519935163,39.3287338,-76.6212845,1,,POINT (-76.6212845 39.3287338)
4519935164,39.3289934,-76.6210066,3,,POINT (-76.6210066 39.3289934)
4519935165,39.3289896,-76.6211204,4,,POINT (-76.6211204 39.3289896)
4519935168,39.3290445,-76.6197525,3,,POINT (-76.6197525 39.3290445)
4519935169,39.3290522,-76.6195473,1,,POINT (-76.6195473 39.3290522)
4519935170,39.3290478,-76.6196649,4,,POINT (-76.6196649 39.3290478)
4519935175,39.3308245,-76.6213315,3,,POINT (-76.6213315 39.3308245)
4519935181,39.3305566,-76.6218024,3,,POINT (-76.6218024 39.3305566)
4519935182,39.3305193,-76.6218143,3,,POINT (-76.6218143 39.3305193)
4519935296,39.330249,-76.6216282,3,,POINT (-76.6216282 39.330249)
4520038549,39.3305054,-76.6189281,4,,POINT (-76.6189281 39.3305054)
4520038551,39.3293932,-76.6190127,4,,POINT (-76.6190127 39.3293932)
4520038589,39.3308465,-76.6189487,4,,POINT (-76.6189487 39.3308465)
4520038592,39.3305083,-76.6187232,4,,POINT (-76.6187232 39.3305083)
4520038663,39.330591,-76.6208054,1,,POINT (-76.6208054 39.330591)
4520038665,39.3305898,-76.620822,4,,POINT (-76.620822 39.3305898)
4520038666,39.3306103,-76.6208241,1,,POINT (-76.6208241 39.3306103)
4520038719,39.3307322,-76.6223069,3,,POINT (-76.6223069 39.3307322)
4520038721,39.3306368,-76.6222192,3,,POINT (-76.6222192 39.3306368)
4520038722,39.3305919,-76.6221257,1,,POINT (-76.6221257 39.3305919)
4520038734,39.3291534,-76.6227604,1,,POINT (-76.6227604 39.3291534)
4520038735,39.3286784,-76.6218034,3,,POINT (-76.6218034 39.3286784)
4520038736,39.328627,-76.6218009,1,,POINT (-76.6218009 39.328627)
4520038779,39.3283589,-76.6196703,1,,POINT (-76.6196703 39.3283589)
4520038960,39.3300757,-76.6220396,1,,POINT (-76.6220396 39.3300757)
4520077191,39.3301778,-76.6188568,3,,POINT (-76.6188568 39.3301778)
4520077218,39.3328835,-76.620488,3,,POINT (-76.620488 39.3328835)
4520077223,39.3328425,-76.6204609,3,,POINT (-76.6204609 39.3328425)
4520077234,39.3322299,-76.6207557,3,,POINT (-76.6207557 39.3322299)
4520077236,39.3323741,-76.6207216,3,,POINT (-76.6207216 39.3323741)
4520077241,39.3324596,-76.620648,4,,POINT (-76.620648 39.3324596)
4520077244,39.3326138,-76.6204025,3,,POINT (-76.6204025 39.3326138)
4520077245,39.3326332,-76.6203519,3,,POINT (-76.6203519 39.3326332)
4520077280,39.3333206,-76.6194012,3,,POINT (-76.6194012 39.3333206)
4520077307,39.3334468,-76.6195925,3,,POINT (-76.6195925 39.3334468)
4520077309,39.333346,-76.6196789,3,,POINT (-76.6196789 39.333346)
4520077311,39.3332955,-76.6200458,3,,POINT (-76.6200458 39.3332955)
4520077315,39.3335646,-76.6216817,3,,POINT (-76.6216817 39.3335646)
4520077317,39.3340947,-76.621233,3,,POINT (-76.621233 39.3340947)
4520077318,39.3340609,-76.6205318,3,,POINT (-76.6205318 39.3340609)
4520077329,39.3316895,-76.6187872,3,,POINT (-76.6187872 39.3316895)
4520077330,39.3316419,-76.618784,1,,POINT (-76.618784 39.3316419)
4520077335,39.3311911,-76.6186379,3,,POINT (-76.6186379 39.3311911)
4520077336,39.3311892,-76.6186843,1,,POINT (-76.6186843 39.3311892)
4520096217,39.3317681,-76.6196632,1,,POINT (-76.6196632 39.3317681)
4520096228,39.3318822,-76.619238,3,,POINT (-76.619238 39.3318822)
4520096230,39.3319184,-76.61891,3,,POINT (-76.61891 39.3319184)
4520096231,39.3319774,-76.6190038,3,,POINT (-76.6190038 39.3319774)
4520096235,39.3321251,-76.6186574,1,,POINT (-76.6186574 39.3321251)
4520153281,39.3264993,-76.6205148,3,,POINT (-76.6205148 39.3264993)
4520153282,39.3260723,-76.6204756,3,,POINT (-76.6204756 39.3260723)
4520153292,39.3256676,-76.6209986,4,,POINT (-76.6209986 39.3256676)
4520153351,39.3245467,-76.6229211,3,,POINT (-76.6229211 39.3245467)
4520153355,39.3248266,-76.622911,1,,POINT (-76.622911 39.3248266)
4520153372,39.324626,-76.6226381,3,,POINT (-76.6226381 39.324626)
4520153374,39.3247455,-76.6228826,1,,POINT (-76.6228826 39.3247455)
4520153376,39.3248049,-76.6230226,1,,POINT (-76.6230226 39.3248049)
4520153377,39.325323,-76.6235016,4,,POINT (-76.6235016 39.325323)
4520153378,39.3252334,-76.623197,3,,POINT (-76.623197 39.3252334)
4520153379,39.3253119,-76.6230162,1,,POINT (-76.6230162 39.3253119)
4520153381,39.3250586,-76.623465,1,,POINT (-76.623465 39.3250586)
4520153384,39.3249712,-76.6238979,3,,POINT (-76.6238979 39.3249712)
4520153385,39.325118,-76.623578,3,,POINT (-76.623578 39.325118)
4520153386,39.3245637,-76.6233781,3,,POINT (-76.6233781 39.3245637)
4520153387,39.3249577,-76.6236888,3,,POINT (-76.6236888 39.3249577)
4520153388,39.3250169,-76.6235578,3,,POINT (-76.6235578 39.3250169)
4520153389,39.3248932,-76.6238319,3,,POINT (-76.6238319 39.3248932)
4520153390,39.3250885,-76.6239971,3,,POINT (-76.6239971 39.3250885)
4520172030,39.3292334,-76.6213151,1,,POINT (-76.6213151 39.3292334)
4520172045,39.3295567,-76.6213478,3,,POINT (-76.6213478 39.3295567)
4520172049,39.329506,-76.6215586,3,,POINT (-76.6215586 39.329506)
4520172054,39.330757,-76.6225865,3,,POINT (-76.6225865 39.330757)
4520237285,39.3308597,-76.6187469,3,,POINT (-76.6187469 39.3308597)
4520237286,39.330952,-76.6185822,1,,POINT (-76.6185822 39.330952)
4520237288,39.3304232,-76.6185466,1,,POINT (-76.6185466 39.3304232)
4520237292,39.3309456,-76.6187526,1,,POINT (-76.6187526 39.3309456)
4520237293,39.3304168,-76.618717,1,,POINT (-76.618717 39.3304168)
4520237294,39.3296867,-76.6227894,3,,POINT (-76.6227894 39.3296867)
4520237295,39.3296929,-76.6228297,1,,POINT (-76.6228297 39.3296929)
4520237300,39.3282325,-76.6195664,4,crossing,POINT (-76.6195664 39.3282325)
4520237303,39.3285619,-76.6196678,1,,POINT (-76.6196678 39.3285619)
4520237304,39.328211,-76.6195145,3,,POINT (-76.6195145 39.328211)
5138208548,39.3297537,-76.6218951,3,,POINT (-76.6218951 39.3297537)
5243595857,39.3338109,-76.6217568,3,,POINT (-76.6217568 39.3338109)
5243595861,39.334068,-76.6215448,3,,POINT (-76.6215448 39.334068)
5243595866,39.3342421,-76.6211619,3,,POINT (-76.6211619 39.3342421)
5243595877,39.3341371,-76.6213086,3,,POINT (-76.6213086 39.3341371)
5243596457,39.3327134,-76.6221117,4,,POINT (-76.6221117 39.3327134)
5243596458,39.3328289,-76.6219286,3,,POINT (-76.6219286 39.3328289)
5243596462,39.3321158,-76.6229155,3,,POINT (-76.6229155 39.3321158)
5243596463,39.3320541,-76.6229994,1,,POINT (-76.6229994 39.3320541)
