u,v,key,osmid,highway,access,oneway,reversed,length,name,geometry,bridge,tunnel,maxspeed,service,width
9176512397,371156965,0,32954719,residential,permissive,False,False,98.833,,"LINESTRING (116.3224649 39.9948941, 116.3213074 39.9948336)",,,,,
9176512397,2353963981,0,32954719,residential,permissive,False,True,4.327,,"LINESTRING (116.3224649 39.9948941, 116.3225155 39.9948975)",,,,,
9176512397,2353962596,0,993276071,cycleway,,True,False,145.872,,"LINESTRING (116.3224649 39.9948941, 116.3225931 39.9936762, 116.3226648 39.9936049)",,,,,
9176580580,937461945,0,743595590,cycleway,permissive,False,False,6.43,,"LINESTRING (116.3262482 39.9963299, 116.3262893 39.9962814)",,,,,
9176580580,9176580595,0,743595590,cycleway,permissive,False,True,4.866,,"LINESTRING (116.3262482 39.9963299, 116.3262391 39.9963731)",,,,,
9176580580,9176580581,0,993282141,cycleway,,True,False,44.842,,"LINESTRING (116.3262482 39.9963299, 116.3257224 39.9963105)",,,,,
9176580581,975566047,0,83787060,service,permissive,False,False,6.543,,"LINESTRING (116.3257224 39.9963105, 116.3257254 39.9962517)",,,,,
9176580581,9176580596,0,83787060,service,permissive,False,True,5.13,,"LINESTRING (116.3257224 39.9963105, 116.3257201 39.9963566)",,,,,
9176580581,10186099503,0,993282141,cycleway,,True,False,89.073,,"LINESTRING (116.3257224 39.9963105, 116.3246777 39.9962766)",,,,,
9176580582,9176580597,0,853328371,service,,False,False,3.348,,"LINESTRING (116.3236791 39.9962442, 116.3236784 39.9962743)",,,,,
9176580582,992548499,0,853328371,service,,False,True,5.824,,"LINESTRING (116.3236791 39.9962442, 116.3236827 39.9961919)",,,,,
9176580582,9176580583,0,993282141,cycleway,,True,False,107.928,,"LINESTRING (116.3236791 39.9962442, 116.3224146 39.9961835)",,,,,
9176580583,9176580598,0,993276070,cycleway,,True,False,3.961,,"LINESTRING (116.3224146 39.9961835, 116.322403 39.996218)",,,,,
9176580583,9176580584,0,993282141,cycleway,,True,False,5.007,,"LINESTRING (116.3224146 39.9961835, 116.3223564 39.9961772)",,,,,
9176580584,371156933,0,743595613,unclassified,permissive,False,False,70.422,学堂路,"LINESTRING (116.3223564 39.9961772, 116.3221798 39.9967959)",,,,,
9176580584,245133700,0,743595613,unclassified,permissive,False,True,4.667,学堂路,"LINESTRING (116.3223564 39.9961772, 116.3223681 39.9961362)",,,,,
9176580584,9176580585,0,993282141,cycleway,,True,False,5.275,,"LINESTRING (116.3223564 39.9961772, 116.3222945 39.9961759)",,,,,
9176580585,9176580589,0,993276071,cycleway,,True,False,11.961,,"LINESTRING (116.3222945 39.9961759, 116.3223112 39.9960691)",,,,,
9176580589,9176580590,0,993282142,cycleway,,True,False,5.508,,"LINESTRING (116.3223112 39.9960691, 116.3223757 39.9960726)",,,,,
9176580589,9176512397,0,993276071,cycleway,,True,False,131.353,,"LINESTRING (116.3223112 39.9960691, 116.3223643 39.9957805, 116.3223957 39.9954513, 116.322422 39.9952062, 116.3224588 39.9949388, 116.3224649 39.9948941)",,,,,
9176580590,245133700,0,743595613,unclassified,permissive,False,False,7.102,学堂路,"LINESTRING (116.3223757 39.9960726, 116.3223681 39.9961362)",,,,,
9176580590,9176580591,0,993282142,cycleway,,True,False,4.998,,"LINESTRING (116.3223757 39.9960726, 116.3224341 39.9960769)",,,,,
9176580590,7074061917,0,743595613,unclassified,permissive,False,True,121.815,学堂路,"LINESTRING (116.3223757 39.9960726, 116.32241 39.9957842, 116.3224492 39.995455, 116.3224784 39.9952097, 116.3225055 39.9949816)",,,,,
9176580591,9176512383,0,993276070,cycleway,,True,False,6.898,,"LINESTRING (116.3224341 39.9960769, 116.3224271 39.9961387)",,,,,
9176580591,9176580592,0,993282142,cycleway,,True,False,106.549,,"LINESTRING (116.3224341 39.9960769, 116.3236822 39.9961397)",,,,,
9176580592,9176580593,0,993282142,cycleway,,True,False,84.825,,"LINESTRING (116.3236822 39.9961397, 116.3246765 39.9961812)",,,,,
9176580592,992548499,0,1063557302,cycleway,,False,False,5.805,,"LINESTRING (116.3236822 39.9961397, 116.3236827 39.9961919)",,,,,
9176580592,9769277582,0,"[1063557298, 1063557299, 1063557300, 1063557301, 1063557302]",cycleway,,False,True,125.40700000000001,,"LINESTRING (116.3236822 39.9961397, 116.3236874 39.9959807, 116.3236982 39.9957848, 116.3237089 39.9954537, 116.3237196 39.9951763, 116.323725 39.9950124)",,building_passage,,,
9176580593,10702077794,0,757478030,service,,False,False,115.383,,"LINESTRING (116.3246765 39.9961812, 116.3247317 39.9951444)",,,,,
9176580593,992562845,0,757478030,service,,False,True,4.485,,"LINESTRING (116.3246765 39.9961812, 116.3246744 39.9962215)",,,,,
9176580593,10070266147,0,993282142,cycleway,,True,False,139.989,,"LINESTRING (116.3246765 39.9961812, 116.3263187 39.9962283)",,,,,
9176580594,7074061920,0,80320283,cycleway,permissive,True,False,88.27600000000001,,"LINESTRING (116.3263308 39.9962286, 116.3264276 39.9961186, 116.3264441 39.9954575)",,,,,
9176580595,9176580580,0,743595590,cycleway,permissive,False,False,4.866,,"LINESTRING (116.3262391 39.9963731, 116.3262482 39.9963299)",,,,,
9176580595,9740745700,0,743595590,cycleway,permissive,False,True,111.187,,"LINESTRING (116.3262391 39.9963731, 116.326183 39.9973721)",,,,,
9176580595,9176580596,0,993282143,footway,,False,False,44.249,,"LINESTRING (116.3262391 39.9963731, 116.3257201 39.9963566)",,,,,
9176580595,10893634998,0,1172474738,footway,,False,False,8.396,,"LINESTRING (116.3262391 39.9963731, 116.3263133 39.9963234)",,,,,
9176580596,9176580581,0,83787060,service,permissive,False,False,5.13,,"LINESTRING (116.3257201 39.9963566, 116.3257224 39.9963105)",,,,,
9176580596,10186099504,0,993282143,footway,,False,False,89.065,,"LINESTRING (116.3257201 39.9963566, 116.324676 39.9963145)",,,,,
9176580596,9176580595,0,993282143,footway,,False,True,44.249,,"LINESTRING (116.3257201 39.9963566, 116.3262391 39.9963731)",,,,,
9176580596,10186099514,0,83787060,service,permissive,False,True,87.40899999999999,,"LINESTRING (116.3257201 39.9963566, 116.3257179 39.9963989, 116.3257098 39.9965366, 116.3256909 39.996963, 116.3254871 39.9969569, 116.3254859 39.9969799)",,,,,
9176580597,9797846836,0,853328371,service,,False,False,6.326,,"LINESTRING (116.3236784 39.9962743, 116.3236743 39.9963311)",,,,,
9176580597,9176580582,0,853328371,service,,False,True,3.348,,"LINESTRING (116.3236784 39.9962743, 116.3236791 39.9962442)",,,,,
9176580597,9176580598,0,993282143,footway,,False,False,108.825,,"LINESTRING (116.3236784 39.9962743, 116.322403 39.996218)",,,,,
9176580597,10186099504,0,993282143,footway,,False,True,85.098,,"LINESTRING (116.3236784 39.9962743, 116.324676 39.9963145)",,,,,
9176580598,9176580597,0,993282143,footway,,False,True,108.825,,"LINESTRING (116.322403 39.996218, 116.3236784 39.9962743)",,,,,
9176580598,9797846841,0,993276070,cycleway,,True,False,99.691,,"LINESTRING (116.322403 39.996218, 116.3222435 39.9967939, 116.3221975 39.9970997)",,,,,
9176635518,975702234,0,83805332,service,,False,True,4.015,,"LINESTRING (116.3240339 39.9997406, 116.3240328 39.9997767)",,,,,
9176635518,9330994762,0,993287102,footway,,False,False,96.324,,"LINESTRING (116.3240339 39.9997406, 116.3251637 39.9997774)",,,,,
9176635518,9176512388,0,993287102,footway,,False,True,183.541,,"LINESTRING (116.3240339 39.9997406, 116.3218817 39.9996608)",,,,,
9176635518,9769277574,0,83805332,service,,False,False,88.961,,"LINESTRING (116.3240339 39.9997406, 116.3240361 39.9996927, 116.3240594 39.9989408)",,,,,
9176635519,953857984,0,80320305,cycleway,permissive,False,True,3.77,,"LINESTRING (116.3256071 39.9997919, 116.3256064 39.9998258)",,,,,
9176635519,10314633598,0,993287102,footway,,False,True,11.152,,"LINESTRING (116.3256071 39.9997919, 116.3254763 39.9997876)",,,,,
9176635519,937461944,0,80320305,cycleway,permissive,False,False,84.07300000000001,,"LINESTRING (116.3256071 39.9997919, 116.3256084 39.9997237, 116.3256179 39.9996915, 116.3256569 39.999589, 116.3257133 39.9994791, 116.325793 39.9993744, 116.3259324 39.9992725, 116.3260452 39.9992038, 116.3261065 39.9991844)",,,,,
9176635520,10314633597,0,993287103,footway,,False,False,11.347,,"LINESTRING (116.325605 39.9998724, 116.3254719 39.9998682)",,,,,
9176635520,953857984,0,1060203659,service,permissive,False,False,5.183,,"LINESTRING (116.325605 39.9998724, 116.3256064 39.9998258)",,,,,
9176635520,9756804050,0,"[1060203658, 1060203659, 479392036]",service,permissive,False,True,118.96000000000001,,"LINESTRING (116.325605 39.9998724, 116.3255984 40.0001002, 116.3255918 40.0004365, 116.3255918 40.0005186, 116.3255772 40.000942)",,building_passage,,,
9176635521,6959725348,0,743595613,unclassified,permissive,False,True,5.4,学堂路,"LINESTRING (116.3218227 39.9997561, 116.3218259 39.9997076)",,,,,
9176635521,9176635522,0,993287103,footway,,False,False,8.072,,"LINESTRING (116.3218227 39.9997561, 116.3217281 39.9997519)",,,,,
9176635521,10188911967,0,993287103,footway,,False,True,10.83,,"LINESTRING (116.3218227 39.9997561, 116.3219497 39.9997607)",,,,,
9176635521,937644146,0,743595613,unclassified,permissive,False,False,138.44199999999998,学堂路,"LINESTRING (116.3218227 39.9997561, 116.321819 39.9998038, 116.321732 40.0009992)",,,,,
9176635522,9176635521,0,993287103,footway,,False,True,8.072,,"LINESTRING (116.3217281 39.9997519, 116.3218227 39.9997561)",,,,,
9176635522,11104295275,0,1113711569,footway,,False,True,68.223,,"LINESTRING (116.3217281 39.9997519, 116.3216815 40.0003644)",,,,,
9176635522,9176648418,0,"[993288487, 993288486, 993287103]",footway,,False,False,159.56199999999998,,"LINESTRING (116.3217281 39.9997519, 116.3203516 39.9997382, 116.3202183 39.9997424, 116.319928 39.9997516, 116.319856 39.999759)",yes,,,,
9176648418,974490968,0,32954897,service,permissive,False,True,5.171,,"LINESTRING (116.319856 39.999759, 116.3198558 39.9997125)",,,,,
9176648418,977305211,0,32954897,service,permissive,False,False,67.613,,"LINESTRING (116.319856 39.999759, 116.3198562 39.9998222, 116.3199921 40.0000509, 116.320135 40.0003233)",,,,,
9176648418,9801013441,0,"[1067508256, 993288486]",footway,,False,"[False, True]",148.909,,"LINESTRING (116.319856 39.999759, 116.3187405 39.999704, 116.3186985 40.0001858)",,,,,
9176648418,9176635522,0,"[993287103, 993288486, 993288487]",footway,,False,True,159.562,,"LINESTRING (116.319856 39.999759, 116.319928 39.9997516, 116.3202183 39.9997424, 116.3203516 39.9997382, 116.3217281 39.9997519)",yes,,,,
9176648471,2354395945,0,33432105,service,permissive,False,True,40.394,,"LINESTRING (116.3199096 39.9983369, 116.3194354 39.998335)",,,,,
9176648471,2356767826,0,226628307,service,permissive,False,False,69.47,,"LINESTRING (116.3199096 39.9983369, 116.320725 39.998325)",,,,,
9176648471,380423856,0,226628306,service,permissive,False,False,117.415,,"LINESTRING (116.3199096 39.9983369, 116.3201415 39.9988215, 116.3202132 39.9993585)",,,,,
9176648471,2354067344,0,226633386,service,,False,False,41.462999999999994,,"LINESTRING (116.3199096 39.9983369, 116.319907 39.9982859, 116.3198904 39.9979643)",,,,,
9176648472,2356767826,0,226628307,service,permissive,False,True,19.01,,"LINESTRING (116.320948 39.9983183, 116.320725 39.998325)",,,,,
9176648472,2354067340,0,42364942,service,permissive,False,True,44.982,,"LINESTRING (116.320948 39.9983183, 116.3209447 39.9982623, 116.3208884 39.9979165)",,,,,
9176648472,9176512390,0,226628307,service,permissive,False,False,80.37899999999999,,"LINESTRING (116.320948 39.9983183, 116.3217566 39.9982979, 116.3218911 39.9982945)",,,,,
9177807438,10893634986,0,1172474735,footway,,False,True,48.267,,"LINESTRING (116.322915 39.9998905, 116.3234809 39.9999127)",,,,,
9235057952,7077837523,0,80320173,service,permissive,False,False,6.256,,"LINESTRING (116.3280445 40.0013935, 116.3281179 40.0013955)",,,,,
9235057952,937460783,0,80320173,service,permissive,False,True,83.777,,"LINESTRING (116.3280445 40.0013935, 116.3270616 40.0013663)",,,,,
9235057952,9235057953,0,1000480078,footway,,False,False,23.89,,"LINESTRING (116.3280445 40.0013935, 116.3280549 40.0011788)",,,,,
9235057953,9235057954,0,1000480078,footway,,False,False,9.55,,"LINESTRING (116.3280549 40.0011788, 116.3279846 40.0011119)",,,,,
9235057953,9235057952,0,1000480078,footway,,False,True,23.89,,"LINESTRING (116.3280549 40.0011788, 116.3280445 40.0013935)",,,,,
9235057953,9235057957,0,1000480079,footway,,False,False,6.327,,"LINESTRING (116.3280549 40.0011788, 116.3281285 40.0011865)",,,,,
9235057954,11057875701,0,1000480078,footway,,False,False,83.86,,"LINESTRING (116.3279846 40.0011119, 116.3280318 40.0003586)",,,,,
9235057954,9235057953,0,1000480078,footway,,False,True,9.55,,"LINESTRING (116.3279846 40.0011119, 116.3280549 40.0011788)",,,,,
9235057954,9235057958,0,1000480080,footway,,False,False,77.175,,"LINESTRING (116.3279846 40.0011119, 116.3270791 40.001088)",,,,,
9235057957,10893676221,0,757867533,cycleway,,False,False,124.732,,"LINESTRING (116.3281285 40.0011865, 116.3281852 40.0000656)",,,,,
9235057957,7077837523,0,757867533,cycleway,,False,True,23.257,,"LINESTRING (116.3281285 40.0011865, 116.3281179 40.0013955)",,,,,
9235057957,9235057953,0,1000480079,footway,,False,True,6.327,,"LINESTRING (116.3281285 40.0011865, 116.3280549 40.0011788)",,,,,
9235057958,9235057954,0,1000480080,footway,,False,True,77.175,,"LINESTRING (116.3270791 40.001088, 116.3279846 40.0011119)",,,,,
9235057958,9756804042,0,1060203661,service,permissive,False,False,10.991,,"LINESTRING (116.3270791 40.001088, 116.3270829 40.0009892)",,,,,
9235057958,9756804057,0,1060203661,service,permissive,False,True,6.167,,"LINESTRING (116.3270791 40.001088, 116.3270756 40.0011434)",,,,,
9235057960,10314633596,0,1128217372,footway,,False,False,4.632,,"LINESTRING (116.3272808 39.9999115, 116.3272837 39.9998699)",,,,,
9235057960,10699314657,0,1000480081,footway,,False,False,41.679,,"LINESTRING (116.3272808 39.9999115, 116.3272006 39.9999511, 116.3271864 40.0001995, 116.3271172 40.0001965)",,,,,
9235057960,10893676219,0,"[1000480081, 1000480078]",footway,,False,True,77.19,,"LINESTRING (116.3272808 39.9999115, 116.3280135 39.9999343, 116.3280534 40.0000136, 116.3280504 40.000061)",,,,,
9235057966,529544191,0,817157930,unclassified,permissive,False,False,34.055,光华路,"LINESTRING (116.3290861 39.9997693, 116.3290667 40.0000752)",,,,,
9235057966,10893676217,0,1000480082,cycleway,,False,True,4.361,,"LINESTRING (116.3290861 39.9997693, 116.3290349 39.9997691)",,,,,
9235057966,537971602,0,817157930,unclassified,permissive,False,True,70.406,光华路,"LINESTRING (116.3290861 39.9997693, 116.3290945 39.9995653, 116.3291146 39.9991365)",,,,,
9235057967,4723474912,0,981469696,footway,,False,True,6.135,,"LINESTRING (116.3246127 39.9998408, 116.3245754 39.9997936)",,,,,
9235057967,9235057968,0,993287103,footway,,False,False,3.359,,"LINESTRING (116.3246127 39.9998408, 116.3245733 39.9998396)",,,,,
9235057967,10314633597,0,993287103,footway,,False,True,73.251,,"LINESTRING (116.3246127 39.9998408, 116.3254719 39.9998682)",,,,,
9235057967,9078358428,0,981469696,footway,,False,False,130.748,,"LINESTRING (116.3246127 39.9998408, 116.3246702 39.9999137, 116.3246168 40.0010036)",,,,,
9235057968,937644147,0,79697524,unclassified,permissive,False,False,140.036,新民路,"LINESTRING (116.3245733 39.9998396, 116.3245159 40.0010982)",,,,,
9235057968,4723474912,0,79697524,unclassified,permissive,False,True,5.118,新民路,"LINESTRING (116.3245733 39.9998396, 116.3245754 39.9997936)",,,,,
9235057968,9330994786,0,993287103,footway,,False,False,46.319,,"LINESTRING (116.3245733 39.9998396, 116.32403 39.9998223)",,,,,
9235057968,9235057967,0,993287103,footway,,False,True,3.359,,"LINESTRING (116.3245733 39.9998396, 116.3246127 39.9998408)",,,,,
9235441573,10893676209,0,757867530,service,,False,False,22.533,,"LINESTRING (116.3306736 39.9989407, 116.330668 39.9991433)",,,,,
9235441573,245133814,0,"[42415984, 757867530]",service,permissive,False,True,251.95999999999998,,"LINESTRING (116.3306736 39.9989407, 116.3307075 39.9978398, 116.3291884 39.997792)",,,,,
9235441573,10893676210,0,1062818697,cycleway,,False,False,128.574,,"LINESTRING (116.3306736 39.9989407, 116.3293027 39.9989046, 116.3291651 39.9989007)",,,,,
9235441575,9763592418,0,743595589,cycleway,permissive,False,False,48.622,,"LINESTRING (116.3267695 39.9973874, 116.3267594 39.9978246)",,,,,
9235441575,10893635001,0,743595589,cycleway,permissive,False,True,116.335,,"LINESTRING (116.3267695 39.9973874, 116.3268203 39.9963419)",,,,,
9235441575,10893634996,0,1000520495,cycleway,,False,True,7.177,,"LINESTRING (116.3267695 39.9973874, 116.3266853 39.9973852)",,,,,
9235441575,9235441576,0,1000520495,cycleway,,False,False,118.134,,"LINESTRING (116.3267695 39.9973874, 116.3280863 39.9974304, 116.3281551 39.9974315)",,,,,
9235441576,2354348001,0,42943114,service,,False,False,5.537,,"LINESTRING (116.3281551 39.9974315, 116.3281971 39.9973935)",,,,,
9235441576,9769277594,0,42943114,service,,False,True,47.002,,"LINESTRING (116.3281551 39.9974315, 116.3281284 39.9978537)",,,,,
9235441576,9235441575,0,1000520495,cycleway,,False,True,118.134,,"LINESTRING (116.3281551 39.9974315, 116.3280863 39.9974304, 116.3267695 39.9973874)",,,,,
9235441578,9797846852,0,226667861,service,,False,True,44.829,,"LINESTRING (116.3254499 39.9977898, 116.3251063 39.9977797, 116.324924 39.9977746)",,,,,
9235441578,2354346960,0,1062818699,cycleway,,False,False,60.193,,"LINESTRING (116.3254499 39.9977898, 116.3261336 39.9978105, 116.326156 39.9978106)",,,,,
9235441578,975566065,0,1063588929,cycleway,,False,False,48.611,,"LINESTRING (116.3254499 39.9977898, 116.3254523 39.9977592, 116.3254693 39.9973529)",,,,,
9324713332,9324713333,0,1010697344,footway,,False,False,24.023,,"LINESTRING (116.3271211 40.0078882, 116.3270962 40.007673)",,,,,
9324713332,9324713336,0,1216697513,residential,permissive,False,False,28.127000000000002,紫荆路,"LINESTRING (116.3271211 40.0078882, 116.3273619 40.0078966, 116.3274509 40.0079012)",,,,,
9324713332,10702077800,0,"[1216697513, 1150459874]","['residential', 'footway']",permissive,False,"[False, True]",73.154,紫荆路,"LINESTRING (116.3271211 40.0078882, 116.3265718 40.0078652, 116.326588 40.007629)",,,,,
9324713333,9324713332,0,1010697344,footway,,False,True,24.023,,"LINESTRING (116.3270962 40.007673, 116.3271211 40.0078882)",,,,,
9324713333,10702077800,0,1150459875,footway,,False,False,43.559,,"LINESTRING (116.3270962 40.007673, 116.326588 40.007629)",,,,,
9324713333,9324713337,0,1010697344,footway,,False,False,27.067,,"LINESTRING (116.3270962 40.007673, 116.3271993 40.0075268, 116.3272937 40.007554)",,,,,
9324713335,9324713336,0,1010697344,footway,,False,False,32.342,,"LINESTRING (116.327496 40.0076124, 116.3274509 40.0079012)",,,,,
9324713335,9324713337,0,1010697344,footway,,False,True,18.413,,"LINESTRING (116.327496 40.0076124, 116.3272937 40.007554)",,,,,
9324713335,9324713344,0,1010697346,footway,,False,False,66.011,,"LINESTRING (116.327496 40.0076124, 116.3275374 40.0070196)",,,,,
9324713336,9324713335,0,1010697344,footway,,False,True,32.342,,"LINESTRING (116.3274509 40.0079012, 116.327496 40.0076124)",,,,,
9324713336,9324713369,0,1060946453,footway,,False,True,14.411,,"LINESTRING (116.3274509 40.0079012, 116.327431 40.0080299)",,,,,
9324713336,7077837513,0,1216697513,residential,permissive,False,False,6.57,紫荆路,"LINESTRING (116.3274509 40.0079012, 116.3275279 40.0079048)",,,,,
9324713336,9324713332,0,1216697513,residential,permissive,False,True,28.127000000000002,紫荆路,"LINESTRING (116.3274509 40.0079012, 116.3273619 40.0078966, 116.3271211 40.0078882)",,,,,
9324713337,9324713335,0,1010697344,footway,,False,False,18.413,,"LINESTRING (116.3272937 40.007554, 116.327496 40.0076124)",,,,,
9324713337,9324713333,0,1010697344,footway,,False,True,27.067,,"LINESTRING (116.3272937 40.007554, 116.3271993 40.0075268, 116.3270962 40.007673)",,,,,
9324713337,10702077801,0,1010697345,footway,,False,False,57.947,,"LINESTRING (116.3272937 40.007554, 116.3273748 40.007377, 116.3273365 40.0072652, 116.3271157 40.0072038, 116.3271101 40.007166)",,,,,
9324713344,9324713345,0,1010697345,footway,,False,False,15.606,,"LINESTRING (116.3275374 40.0070196, 116.3276151 40.0068925)",,,,,
9324713344,9324713335,0,1010697346,footway,,False,True,66.011,,"LINESTRING (116.3275374 40.0070196, 116.327496 40.0076124)",,,,,
9324713344,10702077801,0,1010697345,footway,,False,True,60.132999999999996,,"LINESTRING (116.3275374 40.0070196, 116.3274375 40.0069919, 116.3272632 40.0069267, 116.3271346 40.0069642, 116.3270984 40.0070853, 116.3271101 40.007166)",,,,,
9324713345,7077837513,0,757867533,cycleway,,False,True,112.808,,"LINESTRING (116.3276151 40.0068925, 116.3275279 40.0079048)",,,,,
9324713345,9324713344,0,1010697345,footway,,False,True,15.606,,"LINESTRING (116.3276151 40.0068925, 116.3275374 40.0070196)",,,,,
9324713345,10198894151,0,757867533,cycleway,,False,False,10.957999999999998,,"LINESTRING (116.3276151 40.0068925, 116.3276191 40.0068475, 116.3276404 40.0067966)",,,,,
9324713346,7110874281,0,757867533,cycleway,,False,True,10.969,,"LINESTRING (116.327845 40.0062426, 116.327823 40.0063398)",,,,,
9324713346,9324713353,0,757867533,cycleway,,False,False,82.15299999999999,,"LINESTRING (116.327845 40.0062426, 116.3279034 40.0059846, 116.327914 40.0055077)",,,,,
9324713346,9324713349,0,1010697347,footway,,False,False,63.837,,"LINESTRING (116.327845 40.0062426, 116.3277582 40.0059862, 116.3278069 40.0057989, 116.3277166 40.005703)",,,,,
9324713349,9324713353,0,1010697348,footway,,False,False,27.464,,"LINESTRING (116.3277166 40.005703, 116.327914 40.0055077)",,,,,
9324713349,9324713352,0,1010697347,footway,,False,False,63.257999999999996,,"LINESTRING (116.3277166 40.005703, 116.3273935 40.0056168, 116.3272234 40.0056112, 116.3272059 40.0054353)",,,,,
9324713349,9324713346,0,1010697347,footway,,False,True,63.837,,"LINESTRING (116.3277166 40.005703, 116.3278069 40.0057989, 116.3277582 40.0059862, 116.327845 40.0062426)",,,,,
9324713352,1214433586,0,544171509,unclassified,permissive,False,False,5.755,至善路,"LINESTRING (116.3272059 40.0054353, 116.3271384 40.0054329)",,,,,
9324713352,7077837517,0,544171509,unclassified,permissive,False,True,60.464999999999996,至善路,"LINESTRING (116.3272059 40.0054353, 116.3277419 40.0054548, 116.327915 40.0054611)",,,,,
9324713352,9324713349,0,1010697347,footway,,False,True,63.257999999999996,,"LINESTRING (116.3272059 40.0054353, 116.3272234 40.0056112, 116.3273935 40.0056168, 116.3277166 40.005703)",,,,,
9324713353,7077837517,0,757867533,cycleway,,False,False,5.182,,"LINESTRING (116.327914 40.0055077, 116.327915 40.0054611)",,,,,
9324713353,9324713349,0,1010697348,footway,,False,True,27.464,,"LINESTRING (116.327914 40.0055077, 116.3277166 40.005703)",,,,,
9324713353,9324713346,0,757867533,cycleway,,False,True,82.15299999999999,,"LINESTRING (116.327914 40.0055077, 116.3279034 40.0059846, 116.327845 40.0062426)",,,,,
9324713354,9324713368,0,1010697349,footway,,False,False,15.412,,"LINESTRING (116.3250276 40.0078007, 116.3250697 40.0079355)",,,,,
9324713357,9324713360,0,1010697349,footway,,False,False,63.451,,"LINESTRING (116.3253666 40.0082542, 116.3254616 40.0083643, 116.3257842 40.0084765, 116.3259423 40.0085919)",,,,,
9324713357,9324713368,0,1010697349,footway,,False,True,48.290000000000006,,"LINESTRING (116.3253666 40.0082542, 116.3251949 40.0082163, 116.3251177 40.0080744, 116.3250697 40.0079355)",,,,,
9324713357,9324713373,0,1010697353,footway,,False,False,28.583,,"LINESTRING (116.3253666 40.0082542, 116.3255705 40.0081796, 116.3256799 40.008185)",,,,,
9324713360,9324713361,0,1010697349,footway,,False,False,21.306,,"LINESTRING (116.3259423 40.0085919, 116.3258716 40.0087757)",,,,,
9324713360,9324713376,0,1010697350,footway,,False,False,14.436,,"LINESTRING (116.3259423 40.0085919, 116.3261005 40.0085453)",,,,,
9324713360,9324713357,0,1010697349,footway,,False,True,63.45099999999999,,"LINESTRING (116.3259423 40.0085919, 116.3257842 40.0084765, 116.3254616 40.0083643, 116.3253666 40.0082542)",,,,,
9324713361,930118876,0,79699799,service,permissive,False,False,91.942,,"LINESTRING (116.3258716 40.0087757, 116.3269494 40.0088224)",,,,,
9324713361,930118874,0,79699799,service,permissive,False,True,7.055,,"LINESTRING (116.3258716 40.0087757, 116.3257888 40.008774)",,,,,
9324713361,9324713360,0,1010697349,footway,,False,True,21.306,,"LINESTRING (116.3258716 40.0087757, 116.3259423 40.0085919)",,,,,
9324713366,9324713367,0,1010697350,footway,,False,False,44.0,,"LINESTRING (116.3267414 40.0083205, 116.3269865 40.0081616, 116.3269817 40.0080119)",,,,,
9324713366,9324713376,0,1010697350,footway,,False,True,61.230999999999995,,"LINESTRING (116.3267414 40.0083205, 116.3266352 40.008343, 116.3264789 40.0084281, 116.3262517 40.0085323, 116.3261005 40.0085453)",,,,,
9324713366,9324713369,0,1010697354,footway,,False,False,71.255,,"LINESTRING (116.3267414 40.0083205, 116.3270295 40.0082767, 116.3273665 40.0081467, 116.327431 40.0080299)",,,,,
9324713367,9324713369,0,1010697351,footway,,False,False,38.319,,"LINESTRING (116.3269817 40.0080119, 116.327431 40.0080299)",,,,,
9324713367,9324713370,0,1010697351,footway,,False,True,133.243,,"LINESTRING (116.3269817 40.0080119, 116.3254194 40.0079495)",,,,,
9324713367,9324713366,0,1010697350,footway,,False,True,44.0,,"LINESTRING (116.3269817 40.0080119, 116.3269865 40.0081616, 116.3267414 40.0083205)",,,,,
9324713368,9324713354,0,1010697349,footway,,False,True,15.412,,"LINESTRING (116.3250697 40.0079355, 116.3250276 40.0078007)",,,,,
9324713368,9324713370,0,1010697351,footway,,False,False,29.825,,"LINESTRING (116.3250697 40.0079355, 116.3254194 40.0079495)",,,,,
9324713368,9324713357,0,1010697349,footway,,False,False,48.29,,"LINESTRING (116.3250697 40.0079355, 116.3251177 40.0080744, 116.3251949 40.0082163, 116.3253666 40.0082542)",,,,,
9324713369,9324713367,0,1010697351,footway,,False,True,38.319,,"LINESTRING (116.327431 40.0080299, 116.3269817 40.0080119)",,,,,
9324713369,9324713336,0,1060946453,footway,,False,False,14.411,,"LINESTRING (116.327431 40.0080299, 116.3274509 40.0079012)",,,,,
9324713369,9324713366,0,1010697354,footway,,False,True,71.255,,"LINESTRING (116.327431 40.0080299, 116.3273665 40.0081467, 116.3270295 40.0082767, 116.3267414 40.0083205)",,,,,
9324713370,9324713367,0,1010697351,footway,,False,False,133.243,,"LINESTRING (116.3254194 40.0079495, 116.3269817 40.0080119)",,,,,
9324713370,9324713368,0,1010697351,footway,,False,True,29.825,,"LINESTRING (116.3254194 40.0079495, 116.3250697 40.0079355)",,,,,
9324713370,9324713373,0,1010697352,footway,,False,False,34.408,,"LINESTRING (116.3254194 40.0079495, 116.3254884 40.0080268, 116.3255808 40.008107, 116.3256799 40.008185)",,,,,
9324713373,9324713376,0,1010697352,footway,,False,False,54.706,,"LINESTRING (116.3256799 40.008185, 116.3258107 40.0082416, 116.3259413 40.0083587, 116.3261005 40.0085453)",,,,,
9324713373,9324713370,0,1010697352,footway,,False,True,34.408,,"LINESTRING (116.3256799 40.008185, 116.3255808 40.008107, 116.3254884 40.0080268, 116.3254194 40.0079495)",,,,,
