u,v,key,osmid,highway,oneway,reversed,length,geometry
9702184488,9702184489,0,1055881946,footway,False,False,45.311,"LINESTRING (116.3034673 39.9292421, 116.3029361 39.929253)"
9702184489,9702184488,0,1055881946,footway,False,True,45.311,"LINESTRING (116.3029361 39.929253, 116.3034673 39.9292421)"
9702184489,9702184485,0,1055881948,footway,False,True,30.274,"LINESTRING (116.3029361 39.929253, 116.3029207 39.928981)"
9702184489,9702184491,0,1055881946,footway,False,False,66.357,"LINESTRING (116.3029361 39.929253, 116.302858 39.9294312, 116.3023276 39.929472)"
9702184491,9702184487,0,1055881947,service,False,False,85.517,"LINESTRING (116.3023276 39.929472, 116.3023541 39.9287032)"
9702184491,9702184492,0,1055881947,service,False,True,52.44,"LINESTRING (116.3023276 39.929472, 116.3023262 39.9299436)"
9702184491,9702184494,0,1055881949,service,False,False,107.077,"LINESTRING (116.3023276 39.929472, 116.3010719 39.9294621)"
9702184491,9702184489,0,1055881946,footway,False,True,66.357,"LINESTRING (116.3023276 39.929472, 116.302858 39.9294312, 116.3029361 39.929253)"
9702184492,9702184491,0,1055881947,service,False,False,52.44,"LINESTRING (116.3023262 39.9299436, 116.3023276 39.929472)"
9702184492,2875766596,0,394899738,service,False,False,108.598,"LINESTRING (116.3023262 39.9299436, 116.3034477 39.929951, 116.3034588 39.9298347)"
9702184492,3977910601,0,394899738,service,False,True,106.469,"LINESTRING (116.3023262 39.9299436, 116.3021683 39.9299426, 116.3010776 39.9299354)"
9702184493,9702184487,0,1055881947,service,False,True,54.333,"LINESTRING (116.3023477 39.9282146, 116.3023541 39.9287032)"
9702184493,9702164999,0,1055881239,service,False,False,95.58500000000001,"LINESTRING (116.3023477 39.9282146, 116.3025615 39.9282234, 116.3034682 39.9282364)"
9702184493,3977910603,0,1055881239,service,False,True,110.107,"LINESTRING (116.3023477 39.9282146, 116.3021663 39.9282071, 116.3010572 39.9282332)"
9702184494,9702184495,0,394899739,service,False,False,78.985,"LINESTRING (116.3010719 39.9294621, 116.3010634 39.9287518)"
9702184494,3977910601,0,394899739,service,False,True,52.631,"LINESTRING (116.3010719 39.9294621, 116.3010776 39.9299354)"
9702184494,9702184491,0,1055881949,service,False,True,107.077,"LINESTRING (116.3010719 39.9294621, 116.3023276 39.929472)"
9702184495,3977910603,0,394899739,service,False,False,57.668,"LINESTRING (116.3010634 39.9287518, 116.3010572 39.9282332)"
9702184495,9702184494,0,394899739,service,False,True,78.985,"LINESTRING (116.3010634 39.9287518, 116.3010719 39.9294621)"
9702184495,9702184487,0,1055881950,service,False,True,110.19,"LINESTRING (116.3010634 39.9287518, 116.3023541 39.9287032)"
