u,v,key,osmid,name,highway,oneway,reversed,length,maxspeed,geometry,lanes,service,access,bridge
844352215,566601789,0,1192252540,South Michigan Avenue,unclassified,False,True,31.514,15 mph,"LINESTRING (-118.1259431 34.1400994, -118.1259422 34.1401267, -118.1259427 34.1403828)",,,,
844352236,566601537,0,70803737,South Holliston Avenue,residential,False,True,65.066,15 mph,"LINESTRING (-118.1228473 34.1394701, -118.1228564 34.1400552)",,,,
844352236,844352177,0,70803739,,service,False,False,22.033,5 mph,"LINESTRING (-118.1228473 34.1394701, -118.1226079 34.1394691)",,driveway,,
844352236,566601800,0,70803737,South Holliston Avenue,residential,False,False,56.678,15 mph,"LINESTRING (-118.1228473 34.1394701, -118.1228434 34.1390645, -118.1228428 34.1389604)",,,,
844352237,566600953,0,44635036,,footway,False,False,10.226,,"LINESTRING (-118.1269956 34.136556, -118.1271062 34.1365472)",,,,
844352237,10769222490,0,1157991259,,footway,False,False,1.646,,"LINESTRING (-118.1269956 34.136556, -118.1269956 34.1365412)",,,,
844352237,566600949,0,44635036,,footway,False,True,11.091000000000001,,"LINESTRING (-118.1269956 34.136556, -118.1269057 34.1365635, -118.1268833 34.1365802)",,,,
844352252,566601000,0,44635053,,service,False,False,8.106,5 mph,"LINESTRING (-118.1278168 34.1365359, -118.1278976 34.1365649)",,,,
844352252,7871804582,0,44634941,,footway,False,False,23.613,,"LINESTRING (-118.1278168 34.1365359, -118.1277521 34.1366121, -118.127739 34.1366365, -118.127732 34.1366806, -118.1277295 34.1367286)",,,,
844352252,844352147,0,44635053,,service,False,True,46.789,5 mph,"LINESTRING (-118.1278168 34.1365359, -118.1277967 34.1365319, -118.127309 34.1365304)",,,,
1375679878,1375679898,0,123323784,,service,False,False,47.825,,"LINESTRING (-118.1255501 34.1340275, -118.1255479 34.1335974)",,parking_aisle,,
1375679878,1375679898,1,123323784,,service,False,True,77.195,,"LINESTRING (-118.1255501 34.1340275, -118.1254264 34.1340298, -118.125364 34.133856, -118.1253645 34.1335973, -118.1255479 34.1335974)",,parking_aisle,,
1375679878,7871804516,0,123323784,,service,False,True,12.039,,"LINESTRING (-118.1255501 34.1340275, -118.1256809 34.1340284)",,parking_aisle,,
1375679890,566601564,0,144704569,,footway,False,False,40.369,,"LINESTRING (-118.1245738 34.1367533, -118.1241352 34.13675)",,,,
1375679890,566601563,0,144704569,,footway,False,True,35.213,,"LINESTRING (-118.1245738 34.1367533, -118.1249564 34.1367525)",,,,
1375679890,1375679902,0,123323787,,footway,False,True,25.625,,"LINESTRING (-118.1245738 34.1367533, -118.1246299 34.1368849, -118.1246352 34.1369164, -118.1246355 34.1369755)",,,,
1375679897,566600645,0,44634947,,service,False,False,28.794,,"LINESTRING (-118.1257815 34.1343139, -118.1257874 34.134055)",,,,
1375679897,7871804539,0,366446710,,service,False,False,9.546,,"LINESTRING (-118.1257815 34.1343139, -118.1256778 34.1343123)",,parking_aisle,,
1375679897,4630558989,0,44634947,,service,False,True,168.011,,"LINESTRING (-118.1257815 34.1343139, -118.1257706 34.1350998, -118.1257701 34.1351778, -118.1257871 34.1354537, -118.12578 34.1357965, -118.12578 34.1358244)",,,,
1375679898,1375679878,0,123323784,,service,False,True,47.825,,"LINESTRING (-118.1255479 34.1335974, -118.1255501 34.1340275)",,parking_aisle,,
1375679898,1375679878,1,123323784,,service,False,False,77.19500000000001,,"LINESTRING (-118.1255479 34.1335974, -118.1253645 34.1335973, -118.125364 34.133856, -118.1254264 34.1340298, -118.1255501 34.1340275)",,parking_aisle,,
1375679898,7871804540,0,715814571,,service,False,True,12.048,,"LINESTRING (-118.1255479 34.1335974, -118.1256788 34.1335972)",,,private,
1375679902,566601556,0,144704563,,footway,False,False,50.475,,"LINESTRING (-118.1246355 34.1369755, -118.1240874 34.1369599)",,,,
1375679902,566601554,0,144704563,,footway,False,True,29.389,,"LINESTRING (-118.1246355 34.1369755, -118.1249548 34.1369782)",,,,
1375679902,1375679890,0,123323787,,footway,False,False,25.625,,"LINESTRING (-118.1246355 34.1369755, -118.1246352 34.1369164, -118.1246299 34.1368849, -118.1245738 34.1367533)",,,,
2030772626,7874722047,0,192368809,Wilson Avenue,tertiary,True,False,1.57,25 mph,"LINESTRING (-118.128008 34.1368734, -118.1280088 34.1368593)",1,,,
2030772626,571720385,0,192527946,,footway,False,True,15.724,,"LINESTRING (-118.128008 34.1368734, -118.1278372 34.1368768)",,,,
2037651363,566839552,0,44635144,,footway,False,False,1.963,,"LINESTRING (-118.1254059 34.1367734, -118.1254075 34.136791)",,,,
2037651363,10769222465,0,44635144,,footway,False,True,18.861,,"LINESTRING (-118.1254059 34.1367734, -118.1254025 34.1366038)",,,,
2037651363,566839549,0,44635141,,steps,False,True,11.154,,"LINESTRING (-118.1254059 34.1367734, -118.1253714 34.1367806, -118.1252858 34.1367812)",,,,
2037651424,566601549,0,44635172,,cycleway,False,False,15.78,5 mph,"LINESTRING (-118.1249539 34.137024, -118.1249518 34.1371659)",,,,
2037651424,566601554,0,44635172,,cycleway,False,True,5.093,5 mph,"LINESTRING (-118.1249539 34.137024, -118.1249548 34.1369782)",,,,
2037651424,2037651434,0,199845536,,footway,False,True,12.889,,"LINESTRING (-118.1249539 34.137024, -118.1249745 34.1370242, -118.1249864 34.1370299, -118.1250004 34.1370486, -118.1250121 34.1370622, -118.12503 34.1370687, -118.1250469 34.1370706, -118.1250688 34.1370669)",,,,
2037651434,7873893608,0,193245416,,footway,False,False,12.948,,"LINESTRING (-118.1250688 34.1370669, -118.1251206 34.1371186, -118.1251271 34.1371323, -118.1251323 34.1371489, -118.125133 34.1371663)",,,,
2037651434,2037651424,0,199845536,,footway,False,False,12.889,,"LINESTRING (-118.1250688 34.1370669, -118.1250469 34.1370706, -118.12503 34.1370687, -118.1250121 34.1370622, -118.1250004 34.1370486, -118.1249864 34.1370299, -118.1249745 34.1370242, -118.1249539 34.137024)",,,,
2037651434,2098457157,0,199845536,,footway,False,True,29.890000000000004,,"LINESTRING (-118.1250688 34.1370669, -118.1250807 34.1370612, -118.1250927 34.1370469, -118.1251013 34.1370246, -118.1251045 34.1370065, -118.1251053 34.1369848, -118.1251123 34.1369645, -118.1251236 34.1369504, -118.1251423 34.1369359, -118.1251547 34.1369187, -118.1251598 34.1368993, -118.1251598 34.1368838, -118.1251515 34.1368654, -118.1251418 34.1368549, -118.1251161 34.136835)",,,,
2098457150,2098457153,0,199845541,,footway,False,False,7.639,,"LINESTRING (-118.1236242 34.1362915, -118.1237072 34.1362908)",,,,
2098457150,2098457155,0,844416512,Orange Walk,footway,False,True,36.099,,"LINESTRING (-118.1236242 34.1362915, -118.1236306 34.1366161)",,,,
2098457153,2098457150,0,199845541,,footway,False,True,7.639,,"LINESTRING (-118.1237072 34.1362908, -118.1236242 34.1362915)",,,,
2098457153,2098457155,0,"[199845542, 44635175]",,"['cycleway', 'service']",False,True,43.027,5 mph,"LINESTRING (-118.1237072 34.1362908, -118.1237034 34.1364847, -118.1237514 34.1365361, -118.1236306 34.1366161)",,,,
2098457155,2098457150,0,844416512,Orange Walk,footway,False,False,36.099,,"LINESTRING (-118.1236306 34.1366161, -118.1236242 34.1362915)",,,,
2098457155,2098457153,0,"[199845542, 44635175]",,"['cycleway', 'service']",False,False,43.027,5 mph,"LINESTRING (-118.1236306 34.1366161, -118.1237514 34.1365361, -118.1237034 34.1364847, -118.1237072 34.1362908)",,,,
2098457155,571720749,0,44661235,Orange Walk,cycleway,False,True,13.609,,"LINESTRING (-118.1236306 34.1366161, -118.1236258 34.1366584, -118.1236189 34.1367381)",,,,
2098457157,566601561,0,44635138,,footway,False,True,5.917,,"LINESTRING (-118.1251161 34.136835, -118.125126 34.1368202, -118.1251318 34.1368042, -118.1251376 34.1367852)",,,,
2098457157,2037651434,0,199845536,,footway,False,False,29.890000000000004,,"LINESTRING (-118.1251161 34.136835, -118.1251418 34.1368549, -118.1251515 34.1368654, -118.1251598 34.1368838, -118.1251598 34.1368993, -118.1251547 34.1369187, -118.1251423 34.1369359, -118.1251236 34.1369504, -118.1251123 34.1369645, -118.1251053 34.1369848, -118.1251045 34.1370065, -118.1251013 34.1370246, -118.1250927 34.1370469, -118.1250807 34.1370612, -118.1250688 34.1370669)",,,,
2098457157,566601550,0,200864962,,footway,False,True,11.695,,"LINESTRING (-118.1251161 34.136835, -118.1251002 34.1368455, -118.1250866 34.1368462, -118.1250742 34.1368428, -118.1250624 34.136834, -118.125052 34.1368212, -118.1250454 34.1368077, -118.1250361 34.1367859)",,,,
2262779957,2262779959,0,70803741,,service,False,True,19.359,,"LINESTRING (-118.1252804 34.1397098, -118.125279 34.1398839)",,,,
2262779957,10003728668,0,216960416,,service,False,True,22.926,5 mph,"LINESTRING (-118.1252804 34.1397098, -118.1255295 34.1397109)",,parking_aisle,,
2262779957,10769318155,0,843856968,,cycleway,False,False,6.664,5 mph,"LINESTRING (-118.1252804 34.1397098, -118.1252717 34.1396503)",,,,
2262779959,2262779957,0,70803741,,service,False,False,19.359,,"LINESTRING (-118.125279 34.1398839, -118.1252804 34.1397098)",,,,
2262779959,844352125,0,70803741,,service,False,True,17.082,,"LINESTRING (-118.125279 34.1398839, -118.1252823 34.1400375)",,,,
2262779959,2262779961,0,216960414,,service,False,False,46.155,5 mph,"LINESTRING (-118.125279 34.1398839, -118.1257805 34.1398829)",,parking_aisle,,
2262779961,2262779963,0,216960414,,service,False,False,17.358,5 mph,"LINESTRING (-118.1257805 34.1398829, -118.1257806 34.140039)",,parking_aisle,,
2262779961,2262779959,0,216960414,,service,False,True,46.155,5 mph,"LINESTRING (-118.1257805 34.1398829, -118.125279 34.1398839)",,parking_aisle,,
2262779961,10003728668,0,216960416,,service,False,False,41.953,5 mph,"LINESTRING (-118.1257805 34.1398829, -118.1257803 34.1397132, -118.1255295 34.1397109)",,parking_aisle,,
2262779963,2262779961,0,216960414,,service,False,True,17.358,5 mph,"LINESTRING (-118.1257806 34.140039, -118.1257805 34.1398829)",,parking_aisle,,
2262779963,10769318148,0,843856996,,service,False,False,30.389,5 mph,"LINESTRING (-118.1257806 34.140039, -118.1254504 34.140038)",,,,
2262779963,10769441915,0,843856996,,service,False,True,10.16,5 mph,"LINESTRING (-118.1257806 34.140039, -118.1258428 34.1400391, -118.125891 34.1400393)",,,,
3316547364,9721748703,0,70803737,South Holliston Avenue,residential,False,False,56.598,15 mph,"LINESTRING (-118.1228595 34.1408399, -118.122859 34.1403309)",,,,
3316547364,4003035642,0,70803737,South Holliston Avenue,residential,False,True,11.391,15 mph,"LINESTRING (-118.1228595 34.1408399, -118.1228632 34.1409423)",,,,
3316547364,3316547366,0,324978263,,service,False,False,42.961,5 mph,"LINESTRING (-118.1228595 34.1408399, -118.1231786 34.1408395, -118.1232007 34.1408279, -118.1232011 34.1407273)",,,,
3316547366,3316547364,0,324978263,,service,False,True,42.961,5 mph,"LINESTRING (-118.1232011 34.1407273, -118.1232007 34.1408279, -118.1231786 34.1408395, -118.1228595 34.1408399)",,,,
3704238369,7871792665,0,70803738,,cycleway,False,False,48.778000000000006,,"LINESTRING (-118.1248786 34.1394531, -118.1248706 34.139398, -118.1248588 34.1393756, -118.1247446 34.1392655, -118.124736 34.1392485, -118.1247344 34.1390533)",,,,
3704238369,844352086,0,70803738,,cycleway,False,True,11.613,,"LINESTRING (-118.1248786 34.1394531, -118.1248808 34.1395243, -118.124882 34.1395575)",,,,
3704238369,844352138,0,733412031,,footway,False,True,12.369,,"LINESTRING (-118.1248786 34.1394531, -118.1249019 34.1394559, -118.1249162 34.139464, -118.1249839 34.1395174)",,,,
3704238370,566600897,0,366446708,,footway,False,False,17.298,,"LINESTRING (-118.1270783 34.1380626, -118.126891 34.1380497)",,,,
3704238370,566600895,0,44635012,,footway,False,True,43.703,,"LINESTRING (-118.1270783 34.1380626, -118.1272141 34.1379451, -118.1272266 34.1379169, -118.127216 34.1378762, -118.1271893 34.137719)",,,,
3704238370,6884430870,0,"[366446708, 264250030]",,footway,False,"[False, True]",103.879,,"LINESTRING (-118.1270783 34.1380626, -118.1272297 34.1384155, -118.1275224 34.1384333, -118.1276416 34.1383861, -118.1278868 34.1383432)",,,,
3704238393,7871804539,0,366446710,,service,False,True,3.489,,"LINESTRING (-118.1256399 34.1343117, -118.1256778 34.1343123)",,parking_aisle,,
3704238393,3704238393,0,366446711,,service,True,False,81.81,,"LINESTRING (-118.1256399 34.1343117, -118.1256372 34.1341608, -118.1253945 34.1341608, -118.1253945 34.1343362, -118.125593 34.1343328, -118.1256399 34.1343117)",,parking_aisle,,
4003035642,3316547364,0,70803737,South Holliston Avenue,residential,False,False,11.391,15 mph,"LINESTRING (-118.1228632 34.1409423, -118.1228595 34.1408399)",,,,
4630558989,10769222481,0,44634947,,service,False,True,9.087,,"LINESTRING (-118.12578 34.1358244, -118.125782 34.1359061)",,,,
4630558989,7871804519,0,468521572,,footway,False,False,7.088,,"LINESTRING (-118.12578 34.1358244, -118.125703 34.1358233)",,,,
4630558989,1375679897,0,44634947,,service,False,False,168.011,,"LINESTRING (-118.12578 34.1358244, -118.12578 34.1357965, -118.1257871 34.1354537, -118.1257701 34.1351778, -118.1257706 34.1350998, -118.1257815 34.1343139)",,,,
4630558989,7871804560,0,"[843856978, 468521572]",,footway,False,True,16.309,,"LINESTRING (-118.12578 34.1358244, -118.1258812 34.1358207, -118.1259052 34.1357611)",,,,
4630558990,4630558992,0,843856994,,footway,False,False,45.316,,"LINESTRING (-118.1252565 34.1357467, -118.1252546 34.1354126, -118.1251659 34.1354115)",,,,
4630558990,10003815756,0,1092308089,,footway,False,False,24.491,,"LINESTRING (-118.1252565 34.1357467, -118.125156 34.1357469, -118.1251567 34.135672, -118.1250816 34.1356714)",,,,
4630558990,7871804640,0,1092308089,,footway,False,True,38.85,,"LINESTRING (-118.1252565 34.1357467, -118.1253613 34.1357563, -118.1255171 34.135783, -118.1256746 34.1357867)",,,,
4630558992,566600770,0,44634966,,service,False,True,16.456,,"LINESTRING (-118.1251659 34.1354115, -118.1251547 34.1352638)",,,,
4630558992,7871804527,0,44634966,,service,False,False,58.736000000000004,,"LINESTRING (-118.1251659 34.1354115, -118.125165 34.1354829, -118.1251402 34.135516, -118.1250875 34.1355348, -118.1248399 34.1355639, -118.1246459 34.135594)",,,,
4630558992,4630558990,0,843856994,,footway,False,True,45.316,,"LINESTRING (-118.1251659 34.1354115, -118.1252546 34.1354126, -118.1252565 34.1357467)",,,,
4840741430,11068265081,0,491991579,,service,False,False,6.259,,"LINESTRING (-118.128175 34.138313, -118.128107 34.1383139)",,,,
4840741431,566601765,0,192368811,South Wilson Avenue,tertiary,False,True,52.184,,"LINESTRING (-118.1279991 34.1383152, -118.1280009 34.1387845)",,,,
4840741431,11068265081,0,491991579,,service,False,True,9.932,,"LINESTRING (-118.1279991 34.1383152, -118.128107 34.1383139)",,,,
4840741432,11068265084,0,491991580,,service,True,False,5.458,,"LINESTRING (-118.128179 34.1399006, -118.1281197 34.1399001)",,,,
4840741433,11068265074,0,192368811,South Wilson Avenue,tertiary,False,False,45.045,,"LINESTRING (-118.128006 34.1398991, -118.1280046 34.139494)",,,,
4840741433,4840741434,0,192368811,South Wilson Avenue,tertiary,False,True,10.586,,"LINESTRING (-118.128006 34.1398991, -118.1280052 34.1399943)",,,,
4840741434,4840741433,0,192368811,South Wilson Avenue,tertiary,False,False,10.586,,"LINESTRING (-118.1280052 34.1399943, -118.128006 34.1398991)",,,,
4840741434,32639695,0,192368811,South Wilson Avenue,tertiary,False,True,8.441,,"LINESTRING (-118.1280052 34.1399943, -118.1280038 34.1400702)",,,,
4840741434,11068265085,0,491991582,,service,True,False,10.612,,"LINESTRING (-118.1280052 34.1399943, -118.1281205 34.1399937)",,,,
5192774773,566601665,0,44635170,,footway,False,True,11.769,,"LINESTRING (-118.1236206 34.1377694, -118.1235402 34.1378517)",,,,
5192774773,566601716,0,535885627,,footway,False,True,31.158,,"LINESTRING (-118.1236206 34.1377694, -118.1236112 34.1374893)",,,,
5192774773,566601666,0,44635170,,footway,False,False,27.278999999999996,,"LINESTRING (-118.1236206 34.1377694, -118.1237444 34.137658, -118.1237692 34.1375663)",,,,
5270938199,5270938201,0,545357796,,footway,False,False,6.205,,"LINESTRING (-118.1264014 34.1392564, -118.126401 34.1392006)",,,,
5270938199,566601441,0,545357796,,footway,False,True,29.623,,"LINESTRING (-118.1264014 34.1392564, -118.1263992 34.1395228)",,,,
5270938199,5270938200,0,545357797,,footway,False,False,43.663,,"LINESTRING (-118.1264014 34.1392564, -118.125927 34.139252)",,,,
5270938200,5270938199,0,545357797,,footway,False,True,43.663,,"LINESTRING (-118.125927 34.139252, -118.1264014 34.1392564)",,,,
5270938200,844352202,0,844398309,,cycleway,False,False,5.171,,"LINESTRING (-118.125927 34.139252, -118.1259273 34.1392055)",,,,
5270938200,566839546,0,844398309,,cycleway,False,True,24.515,,"LINESTRING (-118.125927 34.139252, -118.1259273 34.1392627, -118.1259336 34.1394724)",,,,
5270938201,566601442,0,545357796,,footway,False,False,6.774,,"LINESTRING (-118.126401 34.1392006, -118.1264028 34.1391397)",,,,
5270938201,5270938199,0,545357796,,footway,False,True,6.205,,"LINESTRING (-118.126401 34.1392006, -118.1264014 34.1392564)",,,,
5270938201,5270938202,0,"[730303094, 545357798, 738130199]",,footway,False,False,25.506,,"LINESTRING (-118.126401 34.1392006, -118.1264375 34.1391997, -118.1265925 34.1392011, -118.1266781 34.1392001)",,,,
5270938202,5270938204,0,545357799,,footway,False,False,11.009,,"LINESTRING (-118.1266781 34.1392001, -118.1266801 34.1392098, -118.1266856 34.1392186, -118.1266942 34.1392255, -118.1267049 34.1392299, -118.1267168 34.1392314, -118.1267286 34.1392297, -118.1267392 34.1392251, -118.1267475 34.1392181, -118.1267529 34.1392092, -118.1267546 34.1391994)",,,,
5270938202,5270938204,1,545357799,,footway,False,True,11.012,,"LINESTRING (-118.1266781 34.1392001, -118.1266803 34.1391892, -118.1266868 34.1391796, -118.1266969 34.1391725, -118.1267093 34.1391686, -118.1267226 34.1391685, -118.1267351 34.1391721, -118.1267454 34.1391791, -118.1267522 34.1391886, -118.1267546 34.1391994)",,,,
5270938202,5270938201,0,"[545357798, 730303094, 738130199]",,footway,False,True,25.506,,"LINESTRING (-118.1266781 34.1392001, -118.1265925 34.1392011, -118.1264375 34.1391997, -118.126401 34.1392006)",,,,
5270938204,5270938202,0,545357799,,footway,False,False,11.012,,"LINESTRING (-118.1267546 34.1391994, -118.1267522 34.1391886, -118.1267454 34.1391791, -118.1267351 34.1391721, -118.1267226 34.1391685, -118.1267093 34.1391686, -118.1266969 34.1391725, -118.1266868 34.1391796, -118.1266803 34.1391892, -118.1266781 34.1392001)",,,,
5270938204,5270938202,1,545357799,,footway,False,True,11.009,,"LINESTRING (-118.1267546 34.1391994, -118.1267529 34.1392092, -118.1267475 34.1392181, -118.1267392 34.1392251, -118.1267286 34.1392297, -118.1267168 34.1392314, -118.1267049 34.1392299, -118.1266942 34.1392255, -118.1266856 34.1392186, -118.1266801 34.1392098, -118.1266781 34.1392001)",,,,
5270938204,5270938205,0,"[730303092, 738130200, 844398308]",,footway,False,False,31.867,,"LINESTRING (-118.1267546 34.1391994, -118.1268493 34.1391982, -118.127007 34.1391986, -118.1271008 34.1392006)",,,,
5270938205,566601499,0,844170603,,cycleway,False,True,39.953,,"LINESTRING (-118.1271008 34.1392006, -118.1270987 34.1395599)",,,,
5270938205,5270938204,0,"[738130200, 730303092, 844398308]",,footway,False,True,31.866999999999997,,"LINESTRING (-118.1271008 34.1392006, -118.127007 34.1391986, -118.1268493 34.1391982, -118.1267546 34.1391994)",,,,
5270938205,566601513,0,"[844170601, 844170603]",,"['cycleway', 'footway']",False,False,44.952,,"LINESTRING (-118.1271008 34.1392006, -118.1271032 34.1388433, -118.1271004 34.1387964)",,,,
5270938215,601850668,0,47245672,,footway,False,False,19.892,,"LINESTRING (-118.1260915 34.1379855, -118.1261048 34.1379489, -118.1261153 34.1378085)",,,,
5270938215,10769439623,0,"[47245672, 44635198]",,"['service', 'footway']",False,"[False, True]",63.150000000000006,5 mph,"LINESTRING (-118.1260915 34.1379855, -118.12612 34.1380846, -118.1261012 34.1381651, -118.1261098 34.1383649, -118.1262303 34.1384552, -118.1262307 34.1385048)",,,,
5270938215,566601429,0,"[547617528, 545357801, 547617527]",,"['steps', 'footway']",False,True,36.191,,"LINESTRING (-118.1260915 34.1379855, -118.1259958 34.1379874, -118.125818 34.1379879, -118.1256983 34.1379882)",,,,
5628158629,5628158631,0,843354163,,footway,False,False,4.347,,"LINESTRING (-118.1223964 34.137453, -118.1223492 34.1374544)",,,,
5628158630,7866894780,0,366446704,,service,False,False,10.464,,"LINESTRING (-118.1223966 34.137667, -118.1224341 34.1376199, -118.1224338 34.1375822)",,driveway,,
5628158630,566601396,0,366446704,,service,False,True,17.303,,"LINESTRING (-118.1223966 34.137667, -118.122389 34.1376815, -118.1223878 34.1378213)",,driveway,,
5628158630,5628158631,0,589385781,,footway,False,False,24.111,,"LINESTRING (-118.1223966 34.137667, -118.1223849 34.137634, -118.1223674 34.137575, -118.1223553 34.13752, -118.1223492 34.1374544)",,,,
5628158631,566601398,0,843354163,,footway,False,False,4.767,,"LINESTRING (-118.1223492 34.1374544, -118.1222974 34.1374545)",,,,
5628158631,5628158629,0,843354163,,footway,False,True,4.347,,"LINESTRING (-118.1223492 34.1374544, -118.1223964 34.137453)",,,,
5628158631,5628158630,0,589385781,,footway,False,True,24.110999999999997,,"LINESTRING (-118.1223492 34.1374544, -118.1223553 34.13752, -118.1223674 34.137575, -118.1223849 34.137634, -118.1223966 34.137667)",,,,
5628158632,566601398,0,589385780,,footway,False,True,19.493,,"LINESTRING (-118.1222964 34.1372792, -118.1222974 34.1374545)",,,,
5628158632,5628158633,0,589385782,,footway,False,False,20.49,,"LINESTRING (-118.1222964 34.1372792, -118.1220738 34.1372759)",,,,
5628158632,566601401,0,589385780,,footway,False,False,55.012,,"LINESTRING (-118.1222964 34.1372792, -118.1223029 34.1370515, -118.1224118 34.1370327, -118.1223994 34.1368581)",,,,
5628158633,5628158632,0,589385782,,footway,False,True,20.49,,"LINESTRING (-118.1220738 34.1372759, -118.1222964 34.1372792)",,,,
5628158633,5628158637,0,"[589385784, 589385785, 589385782, 589385783]",,"['steps', 'footway']",False,False,58.778999999999996,,"LINESTRING (-118.1220738 34.1372759, -118.1218267 34.1372772, -118.1217181 34.1372796, -118.1215 34.1372816, -118.1214352 34.1372815)",,,,
5628158633,566601414,0,589385786,,footway,False,False,46.973,,"LINESTRING (-118.1220738 34.1372759, -118.1220685 34.1370394, -118.1220679 34.1368535)",,,,
5628158637,5628158633,0,"[589385784, 589385785, 589385782, 589385783]",,"['steps', 'footway']",False,True,58.77900000000001,,"LINESTRING (-118.1214352 34.1372815, -118.1215 34.1372816, -118.1217181 34.1372796, -118.1218267 34.1372772, -118.1220738 34.1372759)",,,,
5628158639,566601414,0,589385779,,footway,False,True,22.595,,"LINESTRING (-118.1220677 34.1366503, -118.1220679 34.1368535)",,,,
5628158639,566601416,0,844085218,,footway,False,False,20.095,,"LINESTRING (-118.1220677 34.1366503, -118.1220705 34.1364696)",,,,
5628158639,7867247155,0,589385788,,footway,False,False,27.853,,"LINESTRING (-118.1220677 34.1366503, -118.1220259 34.1366501, -118.1220254 34.1364877, -118.1219615 34.1364797)",,,,
6704751691,566601657,0,44635174,Olive Walk,footway,False,False,31.974,,"LINESTRING (-118.1237397 34.1368672, -118.1240871 34.1368648)",,,,
6704751691,844352204,0,44635174,Olive Walk,footway,False,True,10.706,,"LINESTRING (-118.1237397 34.1368672, -118.1236234 34.1368652)",,,,
6704751691,6806836165,0,730303090,,footway,False,True,21.685,,"LINESTRING (-118.1237397 34.1368672, -118.1237428 34.1370622)",,,,
6704751692,566601716,0,44635187,,footway,False,False,11.349,,"LINESTRING (-118.1237337 34.137501, -118.1236112 34.1374893)",,,,
6704751692,566601666,0,44635187,,footway,False,True,7.962,,"LINESTRING (-118.1237337 34.137501, -118.1237692 34.1375663)",,,,
6704751692,6806836167,0,726013377,,footway,False,False,37.424,,"LINESTRING (-118.1237337 34.137501, -118.1241403 34.137497)",,,,
6704751692,11068265098,0,713236529,,footway,False,False,28.862,,"LINESTRING (-118.1237337 34.137501, -118.1237248 34.1374628, -118.1237274 34.1373453, -118.1237488 34.1372437)",,,,
6704751694,9740570013,0,44635195,,cycleway,False,True,9.656,5 mph,"LINESTRING (-118.124155 34.137351, -118.1241458 34.1374375)",,,,
6704751694,9740570013,1,713236530,,footway,False,False,153.158,,"LINESTRING (-118.124155 34.137351, -118.1244702 34.1373545, -118.1244708 34.1373226, -118.124489 34.1372883, -118.1245111 34.1372686, -118.1247016 34.1372046, -118.1246986 34.1375188, -118.1245319 34.1375177, -118.124532 34.1375054, -118.1244566 34.1375049, -118.1244573 34.1374396, -118.1241458 34.1374375)",,,,
6704751694,11068265095,0,44635195,,cycleway,False,False,12.489,5 mph,"LINESTRING (-118.124155 34.137351, -118.1241643 34.1372726, -118.1241606 34.1372392)",,,,
6793033526,566601446,0,724338498,,service,False,True,122.951,5 mph,"LINESTRING (-118.1272792 34.1389851, -118.1272771 34.1393117, -118.1272935 34.1393464, -118.1273113 34.1393686, -118.1273611 34.1393832, -118.1274128 34.1393845, -118.127458 34.1393725, -118.1274875 34.1393493, -118.1274987 34.1393091, -118.1274978 34.1388687, -118.1275155 34.1387961)",,,,
6806836165,6704751691,0,730303090,,footway,False,False,21.685,,"LINESTRING (-118.1237428 34.1370622, -118.1237397 34.1368672)",,,,
6806836165,566601556,0,726013376,,footway,False,True,35.65,,"LINESTRING (-118.1237428 34.1370622, -118.1238873 34.1370617, -118.1239137 34.1370522, -118.1240302 34.1369665, -118.1240515 34.1369611, -118.1240874 34.1369599)",,,,
6806836165,566601724,0,726013378,,footway,False,True,13.501999999999999,,"LINESTRING (-118.1237428 34.1370622, -118.1236621 34.1370944, -118.1236089 34.1371116)",,,,
6806836165,11068265098,0,"[730303089, 730303090, 713236529]",,footway,False,True,20.191,,"LINESTRING (-118.1237428 34.1370622, -118.1237444 34.1370893, -118.1237481 34.13723, -118.1237488 34.1372437)",,,,
6806836167,9740570013,0,44635195,,cycleway,False,False,6.635,5 mph,"LINESTRING (-118.1241403 34.137497, -118.1241458 34.1374375)",,,,
6806836167,6704751692,0,726013377,,footway,False,True,37.424,,"LINESTRING (-118.1241403 34.137497, -118.1237337 34.137501)",,,,
6806836167,566601655,0,44635195,,cycleway,False,True,30.174,5 mph,"LINESTRING (-118.1241403 34.137497, -118.12414 34.1376434, -118.1241281 34.1376858, -118.1240826 34.137758)",,,,
6841731195,566601736,0,843856993,,cycleway,False,True,11.037,5 mph,"LINESTRING (-118.1266421 34.1378068, -118.1265226 34.1378151)",,,,
6841731195,566600898,0,730303091,,footway,False,True,32.798,,"LINESTRING (-118.1266421 34.1378068, -118.1266707 34.1379588, -118.1266823 34.1380996)",,,,
6841731195,566601451,0,843856993,,cycleway,False,False,14.395,5 mph,"LINESTRING (-118.1266421 34.1378068, -118.1267177 34.1377952, -118.1267944 34.1377778)",,,,
6841731199,7874751623,0,44635130,Moore Walk,cycleway,False,True,35.425,,"LINESTRING (-118.123604 34.140053, -118.1239889 34.1400563)",,,,
6841731199,566601537,0,44635130,Moore Walk,cycleway,False,False,68.804,,"LINESTRING (-118.123604 34.140053, -118.123046 34.1400552, -118.1228564 34.1400552)",,,,
6841731199,6841731201,0,730303095,,footway,False,False,25.285,,"LINESTRING (-118.123604 34.140053, -118.1236038 34.140189, -118.1236278 34.1402782)",,,,
6841731201,6841731199,0,730303095,,footway,False,True,25.285,,"LINESTRING (-118.1236278 34.1402782, -118.1236038 34.140189, -118.123604 34.140053)",,,,
