osmid,y,x,highway,street_count,geometry
9341288697,42.0576488,-87.6770252,,4,POINT (-87.6770252 42.0576488)
9341288703,42.0587797,-87.6770712,crossing,4,POINT (-87.6770712 42.0587797)
9341288731,42.0594544,-87.6769695,,3,POINT (-87.6769695 42.0594544)
9341288732,42.0594554,-87.6770591,,4,POINT (-87.6770591 42.0594554)
9341288733,42.059456,-87.6771124,crossing,4,POINT (-87.6771124 42.059456)
9341288735,42.0605839,-87.6769569,,3,POINT (-87.6769569 42.0605839)
9341288736,42.0605858,-87.6770428,,4,POINT (-87.6770428 42.0605858)
9341288737,42.060587,-87.677093,crossing,4,POINT (-87.677093 42.060587)
9381403416,42.0549511,-87.6773568,,3,POINT (-87.6773568 42.0549511)
9381412617,42.0549564,-87.6778891,crossing,4,POINT (-87.6778891 42.0549564)
9381412620,42.0573925,-87.6780397,crossing,4,POINT (-87.6780397 42.0573925)
9381412622,42.0572258,-87.6773196,,3,POINT (-87.6773196 42.0572258)
9381412624,42.0572357,-87.6780397,crossing,4,POINT (-87.6780397 42.0572357)
9381412627,42.0592972,-87.6772989,,3,POINT (-87.6772989 42.0592972)
9381412628,42.059303,-87.6780046,crossing,4,POINT (-87.6780046 42.059303)
9381412629,42.0593049,-87.6782315,crossing,4,POINT (-87.6782315 42.0593049)
9381412632,42.05947,-87.6780036,crossing,4,POINT (-87.6780036 42.05947)
9418342021,42.0591763,-87.6724377,,1,POINT (-87.6724377 42.0591763)
9418342022,42.0591715,-87.6706923,,1,POINT (-87.6706923 42.0591715)
9432224204,42.0525191,-87.6774109,,3,POINT (-87.6774109 42.0525191)
9432224205,42.0525283,-87.6779491,,3,POINT (-87.6779491 42.0525283)
9464478963,42.052119,-87.6771347,,4,POINT (-87.6771347 42.052119)
9671393172,42.0605976,-87.6779971,crossing,4,POINT (-87.6779971 42.0605976)
9671393177,42.0604289,-87.6772783,,3,POINT (-87.6772783 42.0604289)
9671393178,42.0604374,-87.6779982,crossing,4,POINT (-87.6779982 42.0604374)
9671393183,42.0615665,-87.6779747,crossing,4,POINT (-87.6779747 42.0615665)
9671393184,42.0615736,-87.6786979,crossing,4,POINT (-87.6786979 42.0615736)
9826982553,42.0585676,-87.6769772,crossing,4,POINT (-87.6769772 42.0585676)
9826982555,42.0504675,-87.6756793,crossing,4,POINT (-87.6756793 42.0504675)
9826982556,42.0486842,-87.6746041,,3,POINT (-87.6746041 42.0486842)
9826982566,42.0508299,-87.6770497,,3,POINT (-87.6770497 42.0508299)
9826982601,42.0591723,-87.6709872,crossing,4,POINT (-87.6709872 42.0591723)
9886956238,42.0490703,-87.676352,crossing,4,POINT (-87.676352 42.0490703)
10046716323,42.0609337,-87.6787173,,3,POINT (-87.6787173 42.0609337)
10046716324,42.0609336,-87.6785876,,1,POINT (-87.6785876 42.0609336)
10285728407,42.0541637,-87.6770505,,3,POINT (-87.6770505 42.0541637)
10285728408,42.0541639,-87.6770949,,4,POINT (-87.6770949 42.0541639)
10285735109,42.0539193,-87.6771384,,3,POINT (-87.6771384 42.0539193)
10285735114,42.0573747,-87.6770638,,3,POINT (-87.6770638 42.0573747)
10285735116,42.0576487,-87.6769866,,3,POINT (-87.6769866 42.0576487)
10731732367,42.0522973,-87.677167,,1,POINT (-87.677167 42.0522973)
10731732368,42.0570919,-87.6769939,crossing,4,POINT (-87.6769939 42.0570919)
10731732372,42.0594583,-87.677295,,4,POINT (-87.677295 42.0594583)
10731732374,42.0605902,-87.6772766,,4,POINT (-87.6772766 42.0605902)
10731732398,42.0519797,-87.6799296,,3,POINT (-87.6799296 42.0519797)
10752161551,42.0593847,-87.674697,,3,POINT (-87.674697 42.0593847)
10752161553,42.0591751,-87.6720167,,3,POINT (-87.6720167 42.0591751)
10752161554,42.0590428,-87.6720245,,3,POINT (-87.6720245 42.0590428)
10752161555,42.0590818,-87.6720222,crossing,4,POINT (-87.6720222 42.0590818)
10752161556,42.0591733,-87.6713455,,3,POINT (-87.6713455 42.0591733)
10752161557,42.0590348,-87.6713494,,3,POINT (-87.6713494 42.0590348)
10752161558,42.0590841,-87.671348,crossing,4,POINT (-87.671348 42.0590841)
10775089463,42.0587441,-87.6769881,,3,POINT (-87.6769881 42.0587441)
10775089465,42.0587041,-87.6770703,crossing,4,POINT (-87.6770703 42.0587041)
10775089466,42.0586808,-87.6771242,,3,POINT (-87.6771242 42.0586808)
10775089467,42.0585586,-87.6769606,,3,POINT (-87.6769606 42.0585586)
10775089468,42.0585517,-87.6769787,,4,POINT (-87.6769787 42.0585517)
10775089469,42.0585161,-87.6770728,crossing,4,POINT (-87.6770728 42.0585161)
10775089470,42.0584963,-87.6771282,,3,POINT (-87.6771282 42.0584963)
10789528279,42.0575666,-87.6732955,,3,POINT (-87.6732955 42.0575666)
10789929410,42.0584823,-87.6747682,,1,POINT (-87.6747682 42.0584823)
10789929411,42.0585462,-87.6747691,crossing,4,POINT (-87.6747691 42.0585462)
10789929412,42.0585781,-87.6747693,,3,POINT (-87.6747693 42.0585781)
11132355476,42.05676,-87.672166,,3,POINT (-87.672166 42.05676)
11132355477,42.0568444,-87.6725734,,3,POINT (-87.6725734 42.0568444)
11132355478,42.0567952,-87.6723359,,3,POINT (-87.6723359 42.0567952)
11132355480,42.0567275,-87.6724484,,3,POINT (-87.6724484 42.0567275)
11132355481,42.0572522,-87.6726873,,3,POINT (-87.6726873 42.0572522)
11132355482,42.0572881,-87.6727002,,3,POINT (-87.6727002 42.0572881)
11132355483,42.0579354,-87.6730122,,3,POINT (-87.6730122 42.0579354)
11132355485,42.0580259,-87.6731372,,3,POINT (-87.6731372 42.0580259)
11132355487,42.0579759,-87.6730114,,3,POINT (-87.6730114 42.0579759)
11132355488,42.0588939,-87.6726489,,3,POINT (-87.6726489 42.0588939)
11132355489,42.0581662,-87.6726588,,3,POINT (-87.6726588 42.0581662)
11132355490,42.0580341,-87.6728622,,3,POINT (-87.6728622 42.0580341)
11132355493,42.0578773,-87.6716548,,1,POINT (-87.6716548 42.0578773)
11132397834,42.055381,-87.6734956,,3,POINT (-87.6734956 42.055381)
11132397836,42.0554759,-87.6735761,,4,POINT (-87.6735761 42.0554759)
11132397839,42.0556305,-87.6736713,,3,POINT (-87.6736713 42.0556305)
11132397840,42.0557485,-87.6730203,,1,POINT (-87.6730203 42.0557485)
11132397850,42.0561584,-87.6739805,,3,POINT (-87.6739805 42.0561584)
11132397854,42.0560681,-87.674162,,4,POINT (-87.674162 42.0560681)
11132397855,42.0560682,-87.6742267,,1,POINT (-87.6742267 42.0560682)
11132397856,42.052765,-87.671813,,3,POINT (-87.671813 42.052765)
11132397857,42.0527355,-87.6719678,,1,POINT (-87.6719678 42.0527355)
11132397858,42.0514364,-87.6730096,,3,POINT (-87.6730096 42.0514364)
11132397863,42.0515699,-87.673104,,1,POINT (-87.673104 42.0515699)
11132397864,42.0514858,-87.672826,,3,POINT (-87.672826 42.0514858)
11132397865,42.0513963,-87.6727815,,3,POINT (-87.6727815 42.0513963)
11134945932,42.0561291,-87.6725361,,3,POINT (-87.6725361 42.0561291)
11134945933,42.0559093,-87.6728363,,1,POINT (-87.6728363 42.0559093)
11134945934,42.0560808,-87.6726021,,4,POINT (-87.6726021 42.0560808)
11134945935,42.0564167,-87.6730565,,1,POINT (-87.6730565 42.0564167)
11134945993,42.0540938,-87.6738751,,3,POINT (-87.6738751 42.0540938)
11134945994,42.0542221,-87.6738909,,3,POINT (-87.6738909 42.0542221)
11134946003,42.054699,-87.6763957,,1,POINT (-87.6763957 42.054699)
11134946004,42.0546915,-87.6764215,,4,POINT (-87.6764215 42.0546915)
11134966756,42.0596828,-87.6711265,,3,POINT (-87.6711265 42.0596828)
11134966759,42.0591726,-87.6710927,,3,POINT (-87.6710927 42.0591726)
11134971507,42.0547104,-87.676506,,4,POINT (-87.676506 42.0547104)
11134971508,42.0547413,-87.67652,,3,POINT (-87.67652 42.0547413)
11134971510,42.0547849,-87.6764881,,1,POINT (-87.6764881 42.0547849)
11134971511,42.0547871,-87.6765293,,3,POINT (-87.6765293 42.0547871)
11134971512,42.0553621,-87.6762331,,3,POINT (-87.6762331 42.0553621)
11134971517,42.0546752,-87.6759926,,3,POINT (-87.6759926 42.0546752)
11134971524,42.0549517,-87.6763511,,1,POINT (-87.6763511 42.0549517)
11134971525,42.0556357,-87.6754266,,3,POINT (-87.6754266 42.0556357)
11134971530,42.0554143,-87.6754385,,3,POINT (-87.6754385 42.0554143)
11134971532,42.0558366,-87.6755869,,1,POINT (-87.6755869 42.0558366)
11134971533,42.0557836,-87.6755198,,3,POINT (-87.6755198 42.0557836)
11134971534,42.0557829,-87.6755873,,1,POINT (-87.6755873 42.0557829)
11134971536,42.0557316,-87.675851,,3,POINT (-87.675851 42.0557316)
11134971537,42.055635,-87.6751343,,3,POINT (-87.6751343 42.055635)
11134971538,42.055664,-87.6751395,,1,POINT (-87.6751395 42.055664)
11134971539,42.0556355,-87.6752145,,3,POINT (-87.6752145 42.0556355)
11134971540,42.0556642,-87.6751998,,1,POINT (-87.6751998 42.0556642)
11134971541,42.0561482,-87.6741608,,3,POINT (-87.6741608 42.0561482)
11134971543,42.0560049,-87.6742605,,1,POINT (-87.6742605 42.0560049)
11134971544,42.0569138,-87.6741494,,3,POINT (-87.6741494 42.0569138)
11134971545,42.0569164,-87.674292,,1,POINT (-87.674292 42.0569164)
11134971546,42.0573135,-87.6746403,,3,POINT (-87.6746403 42.0573135)
11134971547,42.0573208,-87.6744229,,1,POINT (-87.6744229 42.0573208)
11134971548,42.0573664,-87.6747072,,3,POINT (-87.6747072 42.0573664)
11134971549,42.0578922,-87.6727676,,3,POINT (-87.6727676 42.0578922)
11134971550,42.0579988,-87.6723821,,3,POINT (-87.6723821 42.0579988)
11134971579,42.0568321,-87.6722791,,1,POINT (-87.6722791 42.0568321)
11134971581,42.0580591,-87.6728622,,3,POINT (-87.6728622 42.0580591)
11134971582,42.0574968,-87.6725248,,1,POINT (-87.6725248 42.0574968)
11134971585,42.0579025,-87.6727981,,3,POINT (-87.6727981 42.0579025)
11134971586,42.0580308,-87.6728191,,4,POINT (-87.6728191 42.0580308)
11134971587,42.0580588,-87.6728163,,4,POINT (-87.6728163 42.0580588)
11134971589,42.0582565,-87.6736434,,1,POINT (-87.6736434 42.0582565)
11134971590,42.0582517,-87.6737039,,1,POINT (-87.6737039 42.0582517)
11134971591,42.0582326,-87.6736785,,4,POINT (-87.6736785 42.0582326)
11134971593,42.0580431,-87.673749,,1,POINT (-87.673749 42.0580431)
11134971595,42.0587641,-87.6743268,,3,POINT (-87.6743268 42.0587641)
11134971596,42.0588813,-87.674104,,3,POINT (-87.674104 42.0588813)
11134971598,42.0590281,-87.6738277,,3,POINT (-87.6738277 42.0590281)
11134971599,42.059025,-87.6735813,,3,POINT (-87.6735813 42.059025)
11134971600,42.058695,-87.6731553,,3,POINT (-87.6731553 42.058695)
11134971601,42.0587562,-87.6732343,,3,POINT (-87.6732343 42.0587562)
11134971602,42.0586343,-87.6732381,,3,POINT (-87.6732381 42.0586343)
11134971603,42.0585495,-87.6733599,,1,POINT (-87.6733599 42.0585495)
11134971604,42.0589536,-87.6734891,,3,POINT (-87.6734891 42.0589536)
11134971606,42.0587422,-87.6736082,,1,POINT (-87.6736082 42.0587422)
11134971608,42.0588523,-87.6701413,,3,POINT (-87.6701413 42.0588523)
11268464582,42.0537618,-87.6726038,,3,POINT (-87.6726038 42.0537618)
11268464583,42.053692,-87.6726028,,1,POINT (-87.6726028 42.053692)
11268464588,42.0570885,-87.6750429,,3,POINT (-87.6750429 42.0570885)
11268464589,42.057123,-87.6750429,,1,POINT (-87.6750429 42.057123)
11268464590,42.0570887,-87.6751213,,4,POINT (-87.6751213 42.0570887)
11268464593,42.0579317,-87.6748553,,1,POINT (-87.6748553 42.0579317)
11268464595,42.0580489,-87.6747189,,3,POINT (-87.6747189 42.0580489)
11268464599,42.0571232,-87.6751214,,1,POINT (-87.6751214 42.0571232)
11268464600,42.057046,-87.6751198,,1,POINT (-87.6751198 42.057046)
11268464601,42.0585483,-87.6743318,,1,POINT (-87.6743318 42.0585483)
11268464602,42.0570887,-87.6751263,,3,POINT (-87.6751263 42.0570887)
11268464603,42.0570462,-87.6751258,,1,POINT (-87.6751258 42.0570462)
