u,v,key,osmid,name,highway,oneway,reversed,length,bridge,geometry,lanes
8983233457,5257095491,0,970635752,,service,False,True,7.309,,"LINESTRING (117.1615316 39.1007577, 117.1616162 39.1007609)",
8983233457,8983233461,0,970635751,,service,False,True,96.056,,"LINESTRING (117.1615316 39.1007577, 117.1615352 39.1006582, 117.160715 39.1006599, 117.1607085 39.1007876)",
8983233457,8983233461,1,970635752,,service,False,False,75.624,,"LINESTRING (117.1615316 39.1007577, 117.1615302 39.1008, 117.1607085 39.1007876)",
8983233460,8983233461,0,970635752,,service,False,True,62.807,,"LINESTRING (117.1599807 39.1007809, 117.1607085 39.1007876)",
8983233461,8983233460,0,970635752,,service,False,False,62.807,,"LINESTRING (117.1607085 39.1007876, 117.1599807 39.1007809)",
8983233461,8983233457,0,970635751,,service,False,False,96.056,,"LINESTRING (117.1607085 39.1007876, 117.160715 39.1006599, 117.1615352 39.1006582, 117.1615316 39.1007577)",
8983233461,8983233457,1,970635752,,service,False,True,75.624,,"LINESTRING (117.1607085 39.1007876, 117.1615302 39.1008, 117.1615316 39.1007577)",
8983233468,5257095489,0,543826759,,service,False,False,47.133,,"LINESTRING (117.1587657 39.1017938, 117.1587555 39.10137)",
8983233468,5257095483,0,543826759,,service,False,True,29.828,,"LINESTRING (117.1587657 39.1017938, 117.1587722 39.102062)",
8983233468,8983233476,0,970635754,,service,False,True,119.51299999999999,,"LINESTRING (117.1587657 39.1017938, 117.158114 39.1018035, 117.1580782 39.1018169, 117.1580523 39.1018326, 117.1580176 39.1018416, 117.1576212 39.1018578, 117.1575902 39.1018589, 117.1575613 39.1018724, 117.1574566 39.1019686)",
8983233476,5257095480,0,543826757,,service,False,True,69.532,,"LINESTRING (117.1574566 39.1019686, 117.1566509 39.1019784)",
8983233476,5257095483,0,543826757,,service,False,False,119.832,,"LINESTRING (117.1574566 39.1019686, 117.1584266 39.1019569, 117.158534 39.1020692, 117.1587722 39.102062)",
8983233476,8983233468,0,970635754,,service,False,False,119.513,,"LINESTRING (117.1574566 39.1019686, 117.1575613 39.1018724, 117.1575902 39.1018589, 117.1576212 39.1018578, 117.1580176 39.1018416, 117.1580523 39.1018326, 117.1580782 39.1018169, 117.158114 39.1018035, 117.1587657 39.1017938)",
8984661581,8984661584,0,543814288,,tertiary,False,True,15.71,,"LINESTRING (117.1567619 39.1044339, 117.1565943 39.1044891)",2
8984661581,8984661584,1,970790173,,service,False,True,144.72199999999998,,"LINESTRING (117.1567619 39.1044339, 117.1567574 39.1050539, 117.1566099 39.105056, 117.1565943 39.1044891)",
8984661581,5257159844,0,543814288,,tertiary,False,False,14.847000000000001,,"LINESTRING (117.1567619 39.1044339, 117.1568873 39.1043926, 117.1569231 39.1043915)",2
8984661584,8984661581,0,543814288,,tertiary,False,False,15.71,,"LINESTRING (117.1565943 39.1044891, 117.1567619 39.1044339)",2
8984661584,8984661581,1,970790173,,service,False,False,144.72199999999998,,"LINESTRING (117.1565943 39.1044891, 117.1566099 39.105056, 117.1567574 39.1050539, 117.1567619 39.1044339)",
8984661585,8984661590,0,970790174,,service,False,True,107.725,,"LINESTRING (117.1595979 39.1047604, 117.1589327 39.1047646, 117.1589112 39.1047563, 117.1588965 39.1047448, 117.1588871 39.1047292, 117.1588632 39.1043291)",
8984661590,5257159842,0,543814288,,tertiary,False,False,89.349,,"LINESTRING (117.1588632 39.1043291, 117.1598978 39.1042959)",2
8984661590,5257159844,0,543814288,,tertiary,False,True,167.55,,"LINESTRING (117.1588632 39.1043291, 117.1569231 39.1043915)",2
8984661590,8984661585,0,970790174,,service,False,False,107.725,,"LINESTRING (117.1588632 39.1043291, 117.1588871 39.1047292, 117.1588965 39.1047448, 117.1589112 39.1047563, 117.1589327 39.1047646, 117.1595979 39.1047604)",
8984661592,8984661600,0,970790175,,service,False,True,119.97400000000002,,"LINESTRING (117.1603113 39.1048114, 117.1609095 39.1047781, 117.160939 39.1047656, 117.1609738 39.1047344, 117.161006 39.1046855, 117.1609966 39.1043213, 117.1609846 39.1042796, 117.160947 39.1042005)",
8984661600,5256992742,0,543814288,,tertiary,False,False,11.906,,"LINESTRING (117.160947 39.1042005, 117.1610471 39.1041268)",2
8984661600,5257159842,0,543814288,,tertiary,False,True,92.511,,"LINESTRING (117.160947 39.1042005, 117.1608008 39.1042651, 117.160653 39.1042717, 117.1598978 39.1042959)",2
8984661600,8984661592,0,970790175,,service,False,False,119.97400000000002,,"LINESTRING (117.160947 39.1042005, 117.1609846 39.1042796, 117.1609966 39.1043213, 117.161006 39.1046855, 117.1609738 39.1047344, 117.160939 39.1047656, 117.1609095 39.1047781, 117.1603113 39.1048114)",
