u,v,key,osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,service,access,junction,width,tunnel,bridge
6332447376,5060846015,0,30775543,False,,Lomita Mall,footway,,False,45.444,"LINESTRING (-122.1717487 37.4293629, -122.1718774 37.4289672)",,,,,,
6332447376,2300357021,0,30775543,False,,Lomita Mall,footway,,True,6.161,"LINESTRING (-122.1717487 37.4293629, -122.1717301 37.4294163)",,,,,,
6332447376,354794376,0,676154811,False,,,footway,,False,31.271,"LINESTRING (-122.1717487 37.4293629, -122.1714068 37.4292896)",,,,,,
6332447376,6332447375,0,676154811,False,,,footway,,True,65.834,"LINESTRING (-122.1717487 37.4293629, -122.1724685 37.4295172)",,,,,,
6332447377,6332447365,0,689431783,False,,,footway,,False,24.16,"LINESTRING (-122.1734779 37.4297261, -122.1732138 37.4296693)",,,,,,
6332447377,6332447364,0,689431783,False,,,footway,,True,57.497,"LINESTRING (-122.1734779 37.4297261, -122.1741064 37.4298613)",,,,,,
6332447377,5060846125,0,689431784,False,,,footway,,True,32.544,"LINESTRING (-122.1734779 37.4297261, -122.1735792 37.4294447)",,,,,,
6332447378,6332447363,0,676180262,False,,,footway,,True,97.402,"LINESTRING (-122.1732797 37.4289239, -122.1743411 37.4291624)",,,,,,
6332447378,65570925,0,696266040,False,,Via Crespi,cycleway,,True,5.216,"LINESTRING (-122.1732797 37.4289239, -122.1732968 37.428879)",,,,,,
6332447378,5060846123,0,696266040,False,,Via Crespi,cycleway,,False,49.144999999999996,"LINESTRING (-122.1732797 37.4289239, -122.1732423 37.4290346, -122.1731356 37.4293508)",,,,,,
6332448341,6332447364,0,676180260,False,,,footway,,False,32.763,"LINESTRING (-122.174202 37.4295766, -122.1741064 37.4298613)",,,,,,
6332448341,6332447363,0,676180260,False,,,footway,,True,47.667,"LINESTRING (-122.174202 37.4295766, -122.1743411 37.4291624)",,,,,,
6332448341,5060846125,0,694407354,False,,,footway,,True,56.916,"LINESTRING (-122.174202 37.4295766, -122.1735792 37.4294447)",,,,,,
6332449639,65461959,0,8933802,False,,Via Palou,service,,False,5.528,"LINESTRING (-122.1741536 37.4298715, -122.1741373 37.4299195)",,private,,,,
6332449639,6332447364,0,689431783,False,,,footway,,False,4.319,"LINESTRING (-122.1741536 37.4298715, -122.1741064 37.4298613)",,,,,,
6332449639,6333452717,0,689431783,False,,,footway,,True,5.654,"LINESTRING (-122.1741536 37.4298715, -122.1742154 37.4298848)",,,,,,
6332449639,6920677280,0,8933802,False,,Via Palou,service,,True,80.38000000000001,"LINESTRING (-122.1741536 37.4298715, -122.1741574 37.4298602, -122.1741611 37.4298494, -122.1743903 37.4291735)",,private,,,,
6332449641,6332449643,0,676180556,False,,,footway,,False,41.864,"LINESTRING (-122.1753918 37.4301378, -122.1755176 37.4297748)",,,,,,
6332449641,5555953352,0,676180556,False,,,footway,,True,7.196,"LINESTRING (-122.1753918 37.4301378, -122.1753702 37.4302002)",,,,,,
6332449641,6333452717,0,689431783,False,,,footway,,False,107.618,"LINESTRING (-122.1753918 37.4301378, -122.1742154 37.4298848)",,,,,,
6332449643,5555953355,0,580360323,False,,,service,,False,15.505,"LINESTRING (-122.1755176 37.4297748, -122.1753455 37.4297471)",parking_aisle,,,,,
6332449643,5555953354,0,580360323,False,,,service,,True,14.837,"LINESTRING (-122.1755176 37.4297748, -122.1756786 37.429813)",parking_aisle,,,,,
6332449643,6332449653,0,676180556,False,,,footway,,False,43.318,"LINESTRING (-122.1755176 37.4297748, -122.1756478 37.4293992)",,,,,,
6332449643,6332449641,0,676180556,False,,,footway,,True,41.864,"LINESTRING (-122.1755176 37.4297748, -122.1753918 37.4301378)",,,,,,
6332449652,6333452717,0,676180557,False,,,footway,,False,85.189,"LINESTRING (-122.1744793 37.4291479, -122.1742154 37.4298848)",,,,,,
6332449652,5555953358,0,689431787,False,,,footway,,True,91.204,"LINESTRING (-122.1744793 37.4291479, -122.1754762 37.4293625)",,,,,,
6332449652,6920677280,0,689431788,False,,,footway,,False,8.358,"LINESTRING (-122.1744793 37.4291479, -122.1743903 37.4291735)",,,,,,
6332449652,6332452073,0,689431789,False,,,footway,,True,3.607,"LINESTRING (-122.1744793 37.4291479, -122.1744813 37.4291155)",,,,,,
6332449653,6332449643,0,676180556,False,,,footway,,True,43.318,"LINESTRING (-122.1756478 37.4293992, -122.1755176 37.4297748)",,,,,,
6332449653,3404824495,0,676180558,False,,,footway,,True,3.957,"LINESTRING (-122.1756478 37.4293992, -122.1756559 37.4293642)",,,,,,
6332449653,5555953358,0,689431787,False,,,footway,,False,15.692,"LINESTRING (-122.1756478 37.4293992, -122.1754762 37.4293625)",,,,,,
6332452070,340332003,0,31011854,False,,Via Pueblo,service,,True,2.31,"LINESTRING (-122.1743902 37.4290962, -122.1744155 37.4291015)",,,,,,
6332452070,6332452074,0,676180691,False,,,footway,,False,6.884,"LINESTRING (-122.1743902 37.4290962, -122.1744329 37.4290444)",,,,,,
6332452070,6332447363,0,676180691,False,,,footway,,True,8.543,"LINESTRING (-122.1743902 37.4290962, -122.1743411 37.4291624)",,,,,,
6332452070,65570925,0,31011854,False,,Via Pueblo,service,,False,99.523,"LINESTRING (-122.1743902 37.4290962, -122.1733789 37.4288954, -122.1732968 37.428879)",,,,,,
6332452073,340332003,0,31011854,False,,Via Pueblo,service,,False,6.015,"LINESTRING (-122.1744813 37.4291155, -122.1744155 37.4291015)",,,,,,
6332452073,5555953356,0,31011854,False,,Via Pueblo,service,,True,91.971,"LINESTRING (-122.1744813 37.4291155, -122.1754877 37.4293286)",,,,,,
6332452073,6332449652,0,689431789,False,,,footway,,False,3.607,"LINESTRING (-122.1744813 37.4291155, -122.1744793 37.4291479)",,,,,,
6332452073,6332452077,0,689431789,False,,,footway,,True,6.565,"LINESTRING (-122.1744813 37.4291155, -122.1744841 37.4290565)",,,,,,
6332452074,6332452070,0,676180691,False,,,footway,,True,6.884,"LINESTRING (-122.1744329 37.4290444, -122.1743902 37.4290962)",,,,,,
6332452074,6332452075,0,676180693,False,,,footway,,False,14.933,"LINESTRING (-122.1744329 37.4290444, -122.1744763 37.4289146)",,,,,,
6332452074,6332452077,0,689431790,False,,,footway,,False,4.717,"LINESTRING (-122.1744329 37.4290444, -122.1744841 37.4290565)",,,,,,
6332452075,6332452076,0,676180693,False,,,footway,,False,4.893,"LINESTRING (-122.1744763 37.4289146, -122.1745295 37.4289269)",,,,,,
6332452075,6332452074,0,676180693,False,,,footway,,True,14.933,"LINESTRING (-122.1744763 37.4289146, -122.1744329 37.4290444)",,,,,,
6332452075,6332452078,0,676180696,False,,,steps,,False,19.226,"LINESTRING (-122.1744763 37.4289146, -122.1745298 37.428747)",,,,,,
6332452076,6332452077,0,676180693,False,,,footway,,False,14.958,"LINESTRING (-122.1745295 37.4289269, -122.1744841 37.4290565)",,,,,,
6332452076,6332452075,0,676180693,False,,,footway,,True,4.893,"LINESTRING (-122.1745295 37.4289269, -122.1744763 37.4289146)",,,,,,
6332452076,6332452079,0,676180697,False,,,steps,,False,19.403,"LINESTRING (-122.1745295 37.4289269, -122.174588 37.4287587)",,,,,,
6332452077,6332452076,0,676180693,False,,,footway,,True,14.958,"LINESTRING (-122.1744841 37.4290565, -122.1745295 37.4289269)",,,,,,
6332452077,6332452073,0,689431789,False,,,footway,,False,6.565,"LINESTRING (-122.1744841 37.4290565, -122.1744813 37.4291155)",,,,,,
6332452077,6332452074,0,689431790,False,,,footway,,True,4.717,"LINESTRING (-122.1744841 37.4290565, -122.1744329 37.4290444)",,,,,,
6332452078,6332452080,0,333370723,False,,,footway,,False,2.641,"LINESTRING (-122.1745298 37.428747, -122.1745588 37.4287528)",,,,,,
6332452078,6332452075,0,676180696,False,,,steps,,True,19.226,"LINESTRING (-122.1745298 37.428747, -122.1744763 37.4289146)",,,,,,
6332452078,952997583,0,333370723,False,,,footway,,True,101.535,"LINESTRING (-122.1745298 37.428747, -122.1737466 37.4285874, -122.1734157 37.428521)",,,,,,
6332452079,6332452080,0,333370723,False,,,footway,,True,2.661,"LINESTRING (-122.174588 37.4287587, -122.1745588 37.4287528)",,,,,,
6332452079,6332452076,0,676180697,False,,,steps,,True,19.403,"LINESTRING (-122.174588 37.4287587, -122.1745295 37.4289269)",,,,,,
6332452079,3404824494,0,333370723,False,,,footway,,False,108.999,"LINESTRING (-122.174588 37.4287587, -122.1752584 37.4288947, -122.175784 37.4290013)",,,,,,
6332452080,6332452079,0,333370723,False,,,footway,,False,2.661,"LINESTRING (-122.1745588 37.4287528, -122.174588 37.4287587)",,,,,,
6332452080,6332452078,0,333370723,False,,,footway,,True,2.641,"LINESTRING (-122.1745588 37.4287528, -122.1745298 37.428747)",,,,,,
6332452080,6502805184,0,676180701,False,,,pedestrian,,False,37.636,"LINESTRING (-122.1745588 37.4287528, -122.1746688 37.4284258)",,,,,,
6332452082,6502805184,0,676180701,False,,,pedestrian,,True,42.199,"LINESTRING (-122.1747919 37.4280591, -122.1746688 37.4284258)",,,,,,
6332452082,6527889869,0,696251167,False,,,footway,,False,45.433,"LINESTRING (-122.1747919 37.4280591, -122.1749249 37.4276644)",,,,,,
6332452082,3404824496,0,220971636,False,,,footway,,True,112.655,"LINESTRING (-122.1747919 37.4280591, -122.1754858 37.4282134, -122.1760204 37.4283324)",,,,,,
6332452082,3404824493,0,"[1167914901, 1167914902, 696251166]",False,,,footway,,False,104.093,"LINESTRING (-122.1747919 37.4280591, -122.1744467 37.4279823, -122.1743359 37.4279569, -122.1741965 37.4279252, -122.1736568 37.4278065)",,,,,,
6333452711,256568547,0,609348639,False,,Jane Stanford Way,unclassified,,False,6.365,"LINESTRING (-122.1731916 37.42973, -122.1731219 37.4297154)",,private,,,,
6333452711,6332447356,0,676297420,False,,,footway,,False,5.721,"LINESTRING (-122.1731916 37.42973, -122.1731735 37.4297794)",,,,,,
6333452711,6332447365,0,676297420,False,,,footway,,True,7.028,"LINESTRING (-122.1731916 37.42973, -122.1732138 37.4296693)",,,,,,
6333452711,6333452715,0,609348639,False,,Jane Stanford Way,unclassified,,True,81.626,"LINESTRING (-122.1731916 37.42973, -122.1734557 37.4297874, -122.174075 37.4299077, -122.1740876 37.4299104)",,private,,,,
6333452712,256568550,0,25292876,False,2,Jane Stanford Way,unclassified,,True,4.516,"LINESTRING (-122.1728728 37.4296601, -122.1729223 37.4296703)",,private,,,,
6333452712,6332447362,0,676297421,False,,,footway,,False,6.165,"LINESTRING (-122.1728728 37.4296601, -122.1728581 37.4297143)",,,,,,
6333452712,6332447374,0,676297421,False,,,footway,,True,6.04,"LINESTRING (-122.1728728 37.4296601, -122.1728872 37.429607)",,,,,,
6333452712,4960624818,0,25292876,False,2,Jane Stanford Way,unclassified,,False,38.518,"LINESTRING (-122.1728728 37.4296601, -122.1725655 37.4295944, -122.1725453 37.42959, -122.1724516 37.42957)",,private,,,,
6333452713,1758054028,0,23693619,False,,North-South Axis,living_street,,False,108.096,"LINESTRING (-122.1729848 37.4298299, -122.1726717 37.4307697)",,private,,,,
6333452713,256568564,0,23693619,False,,North-South Axis,living_street,,True,6.856,"LINESTRING (-122.1729848 37.4298299, -122.1730047 37.4297703)",,private,,,,
6333452713,6332447353,0,676297422,False,,,footway,,False,5.17,"LINESTRING (-122.1729848 37.4298299, -122.1730415 37.4298415)",,,,,,
6333452713,6332447359,0,676297422,False,,,footway,,True,5.162,"LINESTRING (-122.1729848 37.4298299, -122.1729282 37.4298183)",,,,,,
6333452714,6333452715,0,676180260,False,,,footway,,True,6.29,"LINESTRING (-122.1740715 37.4299655, -122.1740876 37.4299104)",,,,,,
6333452714,6502805181,0,676297416,False,,,footway,,False,4.359,"LINESTRING (-122.1740715 37.4299655, -122.1741192 37.4299756)",,,,,,
6333452714,6332447356,0,676297416,False,,,footway,,True,81.949,"LINESTRING (-122.1740715 37.4299655, -122.1731735 37.4297794)",,,,,,
6333452715,65461959,0,609348639,False,,Jane Stanford Way,unclassified,,True,4.504,"LINESTRING (-122.1740876 37.4299104, -122.1741373 37.4299195)",,private,,,,
6333452715,6333452714,0,676180260,False,,,footway,,False,6.29,"LINESTRING (-122.1740876 37.4299104, -122.1740715 37.4299655)",,,,,,
6333452715,6332447364,0,676180260,False,,,footway,,True,5.706,"LINESTRING (-122.1740876 37.4299104, -122.1741064 37.4298613)",,,,,,
6333452715,6333452711,0,609348639,False,,Jane Stanford Way,unclassified,,False,81.626,"LINESTRING (-122.1740876 37.4299104, -122.174075 37.4299077, -122.1734557 37.4297874, -122.1731916 37.42973)",,private,,,,
6333452717,6332449652,0,676180557,False,,,footway,,True,85.189,"LINESTRING (-122.1742154 37.4298848, -122.1744793 37.4291479)",,,,,,
6333452717,6333452718,0,676297425,False,,,footway,,False,5.627,"LINESTRING (-122.1742154 37.4298848, -122.1741921 37.4299319)",,,,,,
6333452717,6332449639,0,689431783,False,,,footway,,False,5.654,"LINESTRING (-122.1742154 37.4298848, -122.1741536 37.4298715)",,,,,,
6333452717,6332449641,0,689431783,False,,,footway,,True,107.618,"LINESTRING (-122.1742154 37.4298848, -122.1753918 37.4301378)",,,,,,
6333452718,65461959,0,8958410,False,,Jane Stanford Way,unclassified,,False,5.031,"LINESTRING (-122.1741921 37.4299319, -122.1741373 37.4299195)",,private,,,,
6333452718,6333452719,0,676297425,False,,,footway,,False,6.748,"LINESTRING (-122.1741921 37.4299319, -122.1741488 37.4299819)",,,,,,
6333452718,6333452717,0,676297425,False,,,footway,,True,5.627,"LINESTRING (-122.1741921 37.4299319, -122.1742154 37.4298848)",,,,,,
6333452718,5555953352,0,8958410,False,,Jane Stanford Way,unclassified,,True,108.221,"LINESTRING (-122.1741921 37.4299319, -122.1750316 37.4301244, -122.1751813 37.4301587, -122.1752437 37.430173, -122.1753702 37.4302002)",,private,,,,
6333452719,6332447357,0,676297416,False,,,footway,,False,110.424,"LINESTRING (-122.1741488 37.4299819, -122.1753572 37.4302376)",,,,,,
6333452719,6502805181,0,676297416,False,,,footway,,True,2.706,"LINESTRING (-122.1741488 37.4299819, -122.1741192 37.4299756)",,,,,,
6333452719,6333452718,0,676297425,False,,,footway,,True,6.748,"LINESTRING (-122.1741488 37.4299819, -122.1741921 37.4299319)",,,,,,
6334292312,1782081124,0,166769920,False,,Via Crespi,footway,,False,13.515,"LINESTRING (-122.1735681 37.4280695, -122.1735285 37.4281869)",,,,,,
6334292312,6334292315,0,166769920,False,,Via Crespi,footway,,True,25.431,"LINESTRING (-122.1735681 37.4280695, -122.1736427 37.4278486)",,,,,,
6334292312,6334292314,0,"[676406070, 676406071]",False,,,"['steps', 'footway']",,False,38.195,"LINESTRING (-122.1735681 37.4280695, -122.1736651 37.4280917, -122.1739837 37.4281647)",,,,,,
6334292314,6334292322,0,676406075,False,,,footway,,False,16.756,"LINESTRING (-122.1739837 37.4281647, -122.1740349 37.4280196)",,,,,,
6334292314,6334292320,0,676406076,False,,,footway,,False,6.4,"LINESTRING (-122.1739837 37.4281647, -122.1740531 37.4281813)",,,,,,
6334292314,6334292312,0,"[676406070, 676406071]",False,,,"['steps', 'footway']",,True,38.195,"LINESTRING (-122.1739837 37.4281647, -122.1736651 37.4280917, -122.1735681 37.4280695)",,,,,,
6334292315,6334292312,0,166769920,False,,Via Crespi,footway,,False,25.431,"LINESTRING (-122.1736427 37.4278486, -122.1735681 37.4280695)",,,,,,
6334292315,3404824493,0,166769920,False,,Via Crespi,footway,,True,4.844,"LINESTRING (-122.1736427 37.4278486, -122.1736568 37.4278065)",,,,,,
6334292315,6334292317,0,"[676406072, 676406073]",False,,,"['steps', 'footway']",,False,38.485,"LINESTRING (-122.1736427 37.4278486, -122.1737799 37.4278766, -122.1740648 37.4279348)",,,,,,
6334292317,6334292318,0,676406074,False,,,footway,,False,5.559,"LINESTRING (-122.1740648 37.4279348, -122.1741261 37.4279462)",,,,,,
6334292317,6334292322,0,676406075,False,,,footway,,True,9.792,"LINESTRING (-122.1740648 37.4279348, -122.1740349 37.4280196)",,,,,,
6334292317,6334292315,0,"[676406072, 676406073]",False,,,"['steps', 'footway']",,True,38.485,"LINESTRING (-122.1740648 37.4279348, -122.1737799 37.4278766, -122.1736427 37.4278486)",,,,,,
6334292318,6334292317,0,676406074,False,,,footway,,True,5.559,"LINESTRING (-122.1741261 37.4279462, -122.1740648 37.4279348)",,,,,,
6334292318,6334292319,0,694955885,False,,,footway,,False,5.349,"LINESTRING (-122.1741261 37.4279462, -122.1741401 37.4278994)",,,,,yes,
6334292318,6334292322,0,"[676406077, 676406078]",False,,,footway,,False,16.022000000000002,"LINESTRING (-122.1741261 37.4279462, -122.1740984 37.4280349, -122.1740349 37.4280196)",,,,,,
6334292319,6334292318,0,694955885,False,,,footway,,True,5.349,"LINESTRING (-122.1741401 37.4278994, -122.1741261 37.4279462)",,,,,yes,
6334292320,6334292314,0,676406076,False,,,footway,,True,6.4,"LINESTRING (-122.1740531 37.4281813, -122.1739837 37.4281647)",,,,,,
6334292322,6334292317,0,676406075,False,,,footway,,False,9.792,"LINESTRING (-122.1740349 37.4280196, -122.1740648 37.4279348)",,,,,,
6334292322,6334292314,0,676406075,False,,,footway,,True,16.756,"LINESTRING (-122.1740349 37.4280196, -122.1739837 37.4281647)",,,,,,
6334292322,6334292318,0,"[676406077, 676406078]",False,,,footway,,True,16.022000000000002,"LINESTRING (-122.1740349 37.4280196, -122.1740984 37.4280349, -122.1741261 37.4279462)",,,,,,
6334292323,6502805184,0,31711949,False,,East-West Axis,pedestrian,,True,47.845,"LINESTRING (-122.1741449 37.428316, -122.1746688 37.4284258)",,,,,,
6334292323,1782081124,0,31711949,False,,East-West Axis,pedestrian,,False,56.291,"LINESTRING (-122.1741449 37.428316, -122.1738582 37.4282561, -122.1735285 37.4281869)",,,,,,
6334292323,6334292324,0,676406079,False,,,footway,,False,8.056999999999999,"LINESTRING (-122.1741449 37.428316, -122.1741577 37.4282699, -122.1741659 37.4282455)",,,,,,
6334292324,6334292323,0,676406079,False,,,footway,,True,8.056999999999999,"LINESTRING (-122.1741659 37.4282455, -122.1741577 37.4282699, -122.1741449 37.428316)",,,,,,
6336551308,1111929182,0,95971233,False,,,service,,False,7.864,"LINESTRING (-122.1722553 37.4374004, -122.1721709 37.4373778)",,,,,,
6336551308,1111929081,0,95971233,False,,,service,,True,11.731000000000002,"LINESTRING (-122.1722553 37.4374004, -122.1722705 37.4374052, -122.1723793 37.4374383)",,,,,,
6336551308,8763079017,0,946420775,False,,,footway,,False,62.096000000000004,"LINESTRING (-122.1722553 37.4374004, -122.1723215 37.43728, -122.172397 37.4371305, -122.1724617 37.4370011, -122.1724977 37.4369329, -122.17252 37.4369034, -122.1725413 37.4368961)",,,,,,
6336551308,9491006816,0,946420775,False,,,footway,,True,46.943,"LINESTRING (-122.1722553 37.4374004, -122.1722059 37.4375108, -122.1720995 37.4377234, -122.1720655 37.4377947)",,,,,,
6340140103,8910620814,0,963300900,False,,,footway,,False,5.774,"LINESTRING (-122.1705102 37.4237391, -122.1705218 37.423688)",,,,,,
6340140103,256566601,0,"[697226061, 690280414]",False,,,service,,False,27.995,"LINESTRING (-122.1705102 37.4237391, -122.1705829 37.423744, -122.1706408 37.4237403, -122.1707078 37.4237283, -122.1707575 37.4237099, -122.170802 37.4236751)",,private,,,,
6340140103,256566598,0,697226061,False,,,service,,True,16.354999999999997,"LINESTRING (-122.1705102 37.4237391, -122.1704762 37.4237296, -122.1704032 37.4236956, -122.1703643 37.4236547)",,private,,,,
6340140103,8910620812,0,"[963300899, 963300900]",False,,,footway,,True,4.916,"LINESTRING (-122.1705102 37.4237391, -122.1705044 37.4237647, -122.1704981 37.4237822)",,,,,,
6340140104,5060846154,0,963300902,True,,,service,,False,3.446,"LINESTRING (-122.1702362 37.42339, -122.1702749 37.423386)",,,,,,
6340140104,6340140106,0,"[963300904, 963300905, 963300901]",False,,,footway,,False,71.424,"LINESTRING (-122.1702362 37.42339, -122.1702281 37.4233643, -122.1700242 37.4227902, -122.170018 37.4227715)",,,,,,
6340140104,8910620809,0,"[963300896, 963300901]",False,,,footway,,True,40.391000000000005,"LINESTRING (-122.1702362 37.42339, -122.1702469 37.4234239, -122.1703206 37.4236944, -122.1703475 37.4237413)",,,,,,
6340140105,1768361416,0,672186876,False,,Lagunita Drive,residential,,False,3.669,"LINESTRING (-122.1716462 37.4236102, -122.1716047 37.4236087)",,,,,,
6340140105,956657986,0,672186876,False,,Lagunita Drive,residential,,True,46.513000000000005,"LINESTRING (-122.1716462 37.4236102, -122.1719162 37.4236181, -122.1720178 37.4236065, -122.1721639 37.4235681)",,,,,,
6340140105,8910620792,0,"[963300894, 963300895]",False,,,footway,,False,6.405,"LINESTRING (-122.1716462 37.4236102, -122.1716456 37.4236454, -122.1716456 37.4236678)",,,,,,
6340140105,8910620787,0,"[963300893, 963300894]",False,,,footway,,True,50.717999999999996,"LINESTRING (-122.1716462 37.4236102, -122.171647 37.4235613, -122.1719031 37.423572, -122.1719943 37.4235645, -122.1721529 37.4235295)",,,,,,
6340140106,7058931002,0,629369923,True,,,service,,False,34.525999999999996,"LINESTRING (-122.170018 37.4227715, -122.1699535 37.4228005, -122.1699346 37.4228616, -122.1699593 37.4230493)",,,,,,
6340140106,8910620820,0,"[963300905, 963300906]",False,,,footway,,False,10.568999999999999,"LINESTRING (-122.170018 37.4227715, -122.1700082 37.4227423, -122.1699907 37.4226997, -122.1699768 37.422683)",,,,,,
6340140106,6340140104,0,"[963300904, 963300905, 963300901]",False,,,footway,,True,71.424,"LINESTRING (-122.170018 37.4227715, -122.1700242 37.4227902, -122.1702281 37.4233643, -122.1702362 37.42339)",,,,,,
6340177051,6340177052,0,677099104,False,,,service,,True,10.64,"LINESTRING (-122.1713995 37.4193353, -122.1714431 37.4194245)",parking_aisle,,,,,
6340177051,847467257,0,539100972,False,2,Campus Drive East,tertiary,25 mph,False,85.717,"LINESTRING (-122.1713995 37.4193353, -122.1712693 37.419368, -122.170977 37.4194575, -122.1707342 37.419548, -122.1705116 37.4196428)",,,,,,
6340177051,7133218464,0,539100972,False,2,Campus Drive East,tertiary,25 mph,True,46.841,"LINESTRING (-122.1713995 37.4193353, -122.1715402 37.4192999, -122.1718246 37.4192424, -122.171912 37.4192277)",,,,,,
6340177052,6340177051,0,677099104,False,,,service,,False,10.64,"LINESTRING (-122.1714431 37.4194245, -122.1713995 37.4193353)",parking_aisle,,,,,
6340177052,6340177059,0,544428156,False,,,cycleway,,False,84.35000000000001,"LINESTRING (-122.1714431 37.4194245, -122.1713125 37.4194653, -122.1709742 37.4195596, -122.1707784 37.4196289, -122.1706043 37.4196914, -122.1705612 37.4197128)",,,,,,
6340177052,6340177059,1,677099104,False,,,service,,True,98.12099999999998,"LINESTRING (-122.1714431 37.4194245, -122.1714426 37.4194778, -122.171429 37.419524, -122.1714033 37.4195553, -122.1707797 37.4197354, -122.1706282 37.4197755, -122.1706027 37.4197748, -122.1705612 37.4197128)",parking_aisle,,,,,
6340177052,5262835103,0,544428156,False,,,cycleway,,True,190.03599999999997,"LINESTRING (-122.1714431 37.4194245, -122.1716428 37.4193747, -122.1723602 37.4192601, -122.1729188 37.4191833, -122.1735613 37.4191499)",,,,,,
6340177059,847467257,0,677099104,False,,,service,,True,8.932,"LINESTRING (-122.1705612 37.4197128, -122.1705116 37.4196428)",parking_aisle,,,,,
6340177059,1257070910,0,544428156,False,,,cycleway,,False,180.72899999999998,"LINESTRING (-122.1705612 37.4197128, -122.1703685 37.4198084, -122.1702075 37.4198953, -122.1699638 37.4200569, -122.1695558 37.4204316, -122.1693046 37.4206254, -122.1690925 37.4208295)",,,,,,
6340177059,6340177052,0,544428156,False,,,cycleway,,True,84.35000000000001,"LINESTRING (-122.1705612 37.4197128, -122.1706043 37.4196914, -122.1707784 37.4196289, -122.1709742 37.4195596, -122.1713125 37.4194653, -122.1714431 37.4194245)",,,,,,
6340177059,6340177052,1,677099104,False,,,service,,False,98.12100000000001,"LINESTRING (-122.1705612 37.4197128, -122.1706027 37.4197748, -122.1706282 37.4197755, -122.1707797 37.4197354, -122.1714033 37.4195553, -122.171429 37.419524, -122.1714426 37.4194778, -122.1714431 37.4194245)",parking_aisle,,,,,
6340256750,6316668225,0,250916615,False,,,service,,False,6.985,"LINESTRING (-122.1592873 37.4281089, -122.1592337 37.4280627)",parking_aisle,,,,,
6340256750,2572535803,0,250916615,False,,,service,,True,6.849,"LINESTRING (-122.1592873 37.4281089, -122.159291 37.4281116, -122.1593405 37.4281537)",parking_aisle,,,,,
6340256750,6316668226,0,1244640209,False,,,footway,,False,54.30800000000001,"LINESTRING (-122.1592873 37.4281089, -122.1589686 37.4283341, -122.158829 37.4284346)",,,,2,,
6340256750,8221843062,0,1244640209,False,,,footway,,True,32.685,"LINESTRING (-122.1592873 37.4281089, -122.1595403 37.4279301, -122.1595693 37.4279204)",,,,2,,
6340581765,2574077077,0,251123036,False,,,service,,False,8.694,"LINESTRING (-122.1805544 37.4325483, -122.1805366 37.4326252)",,,,,,
6340581765,2574077054,0,251123036,False,,,service,,True,9.469,"LINESTRING (-122.1805544 37.4325483, -122.1805561 37.4325427, -122.180576 37.4324649)",,,,,,
6340581765,6340581766,0,"[905706427, 905706428, 905706429]",False,,,footway,,False,17.412,"LINESTRING (-122.1805544 37.4325483, -122.1805108 37.4325423, -122.1804169 37.4325295, -122.1803604 37.4325203)",,,,,,
6340581765,6460198776,0,"[905706425, 905706426, 905706427]",False,,,footway,,True,40.94,"LINESTRING (-122.1805544 37.4325483, -122.18061 37.4325561, -122.180716 37.4325699, -122.1809641 37.4325859, -122.1810149 37.4325838)",,,,,,
6340581766,2574077079,0,251123037,False,,,service,,False,8.34,"LINESTRING (-122.1803604 37.4325203, -122.1803416 37.4325938)",,,,,,
6340581766,2574077078,0,251123037,False,,,service,,True,9.836,"LINESTRING (-122.1803604 37.4325203, -122.1803628 37.4325148, -122.1803834 37.4324338)",,,,,,
6340581766,8410920177,0,"[905706429, 905706430]",False,,,footway,,False,19.465,"LINESTRING (-122.1803604 37.4325203, -122.1802989 37.4325103, -122.1801451 37.4324827)",,,,,,
6340581766,6340581765,0,"[905706427, 905706428, 905706429]",False,,,footway,,True,17.412,"LINESTRING (-122.1803604 37.4325203, -122.1804169 37.4325295, -122.1805108 37.4325423, -122.1805544 37.4325483)",,,,,,
6340600465,65665828,0,274910914,False,2,Welch Road,tertiary,,True,10.506,"LINESTRING (-122.1799872 37.4324467, -122.179971 37.4325403)",,,,,,
6340600465,65683555,0,274910914,False,2,Welch Road,tertiary,,False,91.791,"LINESTRING (-122.1799872 37.4324467, -122.1799887 37.4324333, -122.1800092 37.4321983, -122.1799933 37.4319761, -122.1799502 37.4318043, -122.1798765 37.4316354)",,,,,,
6340600465,6340600466,0,"[905706435, 905706436, 905706437, 905706438, 905706439]",False,,,footway,,"[False, True]",42.26,"LINESTRING (-122.1799872 37.4324467, -122.1799462 37.43244, -122.179863 37.4324251, -122.179855 37.4325092, -122.179852 37.432527, -122.1798402 37.4326125, -122.1798925 37.4326211, -122.1799516 37.4326328)",,,,,,
6340600465,8410920175,0,"[905706436, 905706430]",False,,,footway,,True,9.233,"LINESTRING (-122.1799872 37.4324467, -122.1800508 37.4324571, -122.1800857 37.432472)",,,,,,
6340600466,65665828,0,677108581,False,2,Welch Road,tertiary,25 mph,False,10.427,"LINESTRING (-122.1799516 37.4326328, -122.179971 37.4325403)",,,,,,
6340600466,7941128442,0,677108581,False,2,Welch Road,tertiary,25 mph,True,52.635000000000005,"LINESTRING (-122.1799516 37.4326328, -122.1799444 37.4326547, -122.1798086 37.4330428, -122.1797926 37.433089)",,,,,,
