u,v,key,osmid,highway,oneway,reversed,length,name,geometry,lanes,maxspeed,access,width,service,bridge,tunnel,junction
6154580432,6154580415,0,657097881,footway,False,False,257.734,,"LINESTRING (-122.2417433 37.8723901, -122.2417865 37.8724228, -122.2418556 37.8724763, -122.2419333 37.8725043, -122.2419843 37.872516, -122.2420661 37.8725128, -122.2421372 37.8725075, -122.2422264 37.8725085, -122.2425596 37.8725424, -122.2429492 37.872607, -122.2432061 37.8726515, -122.2434381 37.8726557, -122.24366 37.8726419, -122.2438431 37.8726351, -122.2440369 37.8726705, -122.2441582 37.8727017, -122.2443604 37.8727248, -122.2445579 37.8727187, -122.2445836 37.8727376)",,,,,,,,
6154580432,251225768,0,659095424,service,False,True,13.946000000000002,,"LINESTRING (-122.2417433 37.8723901, -122.2417344 37.8724234, -122.2417797 37.8725075)",,,,,parking_aisle,,,
6154580433,6154580435,0,657097882,service,False,True,16.014,,"LINESTRING (-122.2419414 37.8724821, -122.2418448 37.8724392, -122.2417925 37.8724006)",,,,,parking_aisle,,,
6154580435,6154580436,0,657097882,service,False,True,5.681,,"LINESTRING (-122.2417925 37.8724006, -122.241751 37.8723614)",,,,,parking_aisle,,,
6154580435,6154580433,0,657097882,service,False,False,16.014,,"LINESTRING (-122.2417925 37.8724006, -122.2418448 37.8724392, -122.2419414 37.8724821)",,,,,parking_aisle,,,
6154580435,11002444420,0,1167865066,footway,False,True,321.06500000000005,,"LINESTRING (-122.2417925 37.8724006, -122.2418569 37.8723741, -122.2418712 37.8723107, -122.241901 37.8722254, -122.2419585 37.8721957, -122.242019 37.8722388, -122.2420628 37.8722266, -122.2420825 37.8721037, -122.242151 37.8720721, -122.2423252 37.872037, -122.2426128 37.8720641, -122.2427559 37.8719923, -122.2428499 37.8719985, -122.243203 37.8721445, -122.2437159 37.8722504, -122.2439006 37.8722728, -122.2440818 37.8723206, -122.2441513 37.8722923, -122.2441322 37.8722495, -122.2441504 37.8722115, -122.2442099 37.8722224, -122.2444118 37.8721942, -122.2444941 37.8721525, -122.2446882 37.8721361, -122.2447502 37.8720092)",,,,1,,,,
6154580436,6154580435,0,657097882,service,False,False,5.681,,"LINESTRING (-122.241751 37.8723614, -122.2417925 37.8724006)",,,,,parking_aisle,,,
6154580436,251225770,0,659095425,service,False,False,2.889,,"LINESTRING (-122.241751 37.8723614, -122.2417441 37.872336)",,,,,parking_aisle,,,
6154580436,6154580432,0,659095425,service,False,True,3.262,,"LINESTRING (-122.241751 37.8723614, -122.2417433 37.8723901)",,,,,parking_aisle,,,
6170865595,3177289265,0,659099709,service,False,False,15.005,,"LINESTRING (-122.2498668 37.8700767, -122.2498668 37.8700444, -122.2498641 37.8699745, -122.249865 37.8699418)",,,,,parking_aisle,,,
6170865595,9347384586,0,"[1013176603, 1013176587]",footway,False,False,11.001,,"LINESTRING (-122.2498668 37.8700767, -122.2498705 37.8701435, -122.2498881 37.8701724)",,,customers,,,,,
6269419115,9515373374,0,428833984,pedestrian,False,False,29.451,Sproul Plaza,"LINESTRING (-122.2592618 37.8690757, -122.2592055 37.8688146)",,,,,,,,
6269419115,4279441456,0,428833984,pedestrian,False,True,50.14,Sproul Plaza,"LINESTRING (-122.2592618 37.8690757, -122.2593556 37.8695205)",,,,,,,,
6269419115,3207811097,0,"[1037276016, 109191198, 1037276015]","['steps', 'footway']",False,True,35.693,,"LINESTRING (-122.2592618 37.8690757, -122.2590968 37.8690973, -122.2590515 37.8691026, -122.25886 37.8691249)",,,,,,,,
6269419121,6269419135,0,669491537,footway,False,False,9.633,,"LINESTRING (-122.2595808 37.8694233, -122.2596003 37.8694217, -122.2596247 37.8694902)",,,,,,,,
6269419126,6269419129,0,669491540,footway,False,True,12.139,,"LINESTRING (-122.259792 37.8694482, -122.2597805 37.8694119, -122.2597624 37.869414, -122.259763 37.8694713)",,,,,,,,
6269419129,283057538,0,26379541,steps,False,False,1.774,,"LINESTRING (-122.259763 37.8694713, -122.2597829 37.8694685)",,,,,,,,
6269419129,6269419130,0,26379541,steps,False,True,4.641,,"LINESTRING (-122.259763 37.8694713, -122.2597109 37.8694784)",,,,,,,,
6269419129,6269419142,0,669491540,footway,False,True,12.5,,"LINESTRING (-122.259763 37.8694713, -122.2597652 37.8695837)",,,,,,,,
6269419129,6269419126,0,669491540,footway,False,False,12.139,,"LINESTRING (-122.259763 37.8694713, -122.2597624 37.869414, -122.2597805 37.8694119, -122.259792 37.8694482)",,,,,,,,
6269419130,6269419129,0,26379541,steps,False,False,4.641,,"LINESTRING (-122.2597109 37.8694784, -122.259763 37.8694713)",,,,,,,,
6269419130,6269419131,0,26379541,steps,False,True,2.976,,"LINESTRING (-122.2597109 37.8694784, -122.2596775 37.869483)",,,,,,,,
6269419130,6269419131,1,669491542,footway,False,True,14.071,,"LINESTRING (-122.2597109 37.8694784, -122.2596925 37.8694246, -122.2596749 37.8694262, -122.2596775 37.869483)",,,,,,,,
6269419130,6269419143,0,669491542,footway,False,False,12.454,,"LINESTRING (-122.2597109 37.8694784, -122.2597524 37.8695855)",,,,,,,,
6269419131,6269419130,0,26379541,steps,False,False,2.976,,"LINESTRING (-122.2596775 37.869483, -122.2597109 37.8694784)",,,,,,,,
6269419131,6269419130,1,669491542,footway,False,False,14.071,,"LINESTRING (-122.2596775 37.869483, -122.2596749 37.8694262, -122.2596925 37.8694246, -122.2597109 37.8694784)",,,,,,,,
6269419131,6269419135,0,26379541,steps,False,True,4.703,,"LINESTRING (-122.2596775 37.869483, -122.2596247 37.8694902)",,,,,,,,
6269419131,6269419145,0,669491542,footway,False,True,12.577,,"LINESTRING (-122.2596775 37.869483, -122.2596787 37.8695961)",,,,,,,,
6269419135,6269419131,0,26379541,steps,False,False,4.703,,"LINESTRING (-122.2596247 37.8694902, -122.2596775 37.869483)",,,,,,,,
6269419135,6269419146,0,669491537,footway,False,False,12.479,,"LINESTRING (-122.2596247 37.8694902, -122.2596615 37.8695986)",,,,,,,,
6269419135,4279441456,0,"[428833985, 26379541]","['steps', 'footway']",False,"[False, True]",23.862000000000002,,"LINESTRING (-122.2596247 37.8694902, -122.2595989 37.8694938, -122.2593556 37.8695205)",,,,,,,,
6269419135,6269419121,0,669491537,footway,False,True,9.633,,"LINESTRING (-122.2596247 37.8694902, -122.2596003 37.8694217, -122.2595808 37.8694233)",,,,,,,,
6269419140,6269419142,0,669491522,steps,False,True,3.613,,"LINESTRING (-122.2598057 37.8695779, -122.2597652 37.8695837)",,,,,,,,
6269419141,1990641301,0,"[188435054, 188435055]",footway,False,False,43.55,,"LINESTRING (-122.2598752 37.8695826, -122.2599366 37.8698903, -122.2599538 37.8699693)",,,,,,,yes,
6269419142,6269419143,0,669491519,footway,False,True,1.141,,"LINESTRING (-122.2597652 37.8695837, -122.2597524 37.8695855)",,,,,,,,
6269419142,6269419140,0,669491522,steps,False,False,3.613,,"LINESTRING (-122.2597652 37.8695837, -122.2598057 37.8695779)",,,,,,,,
6269419142,6269419129,0,669491540,footway,False,False,12.5,,"LINESTRING (-122.2597652 37.8695837, -122.259763 37.8694713)",,,,,,,,
6269419143,6269419145,0,669491515,steps,False,True,6.576,,"LINESTRING (-122.2597524 37.8695855, -122.2596787 37.8695961)",,,,,,,,
6269419143,6269419142,0,669491519,footway,False,False,1.141,,"LINESTRING (-122.2597524 37.8695855, -122.2597652 37.8695837)",,,,,,,,
6269419143,6269419130,0,669491542,footway,False,True,12.454,,"LINESTRING (-122.2597524 37.8695855, -122.2597109 37.8694784)",,,,,,,,
6269419145,6269419146,0,669491513,footway,False,True,1.535,,"LINESTRING (-122.2596787 37.8695961, -122.2596615 37.8695986)",,,,,,,,
6269419145,6269419143,0,669491515,steps,False,False,6.576,,"LINESTRING (-122.2596787 37.8695961, -122.2597524 37.8695855)",,,,,,,,
6269419145,6269419131,0,669491542,footway,False,False,12.577,,"LINESTRING (-122.2596787 37.8695961, -122.2596775 37.869483)",,,,,,,,
6269419146,6269419145,0,669491513,footway,False,False,1.535,,"LINESTRING (-122.2596615 37.8695986, -122.2596787 37.8695961)",,,,,,,,
6269419146,6269419147,0,669491531,steps,False,True,3.542,,"LINESTRING (-122.2596615 37.8695986, -122.2596218 37.8696043)",,,,,,,,
6269419146,6269419135,0,669491537,footway,False,True,12.479,,"LINESTRING (-122.2596615 37.8695986, -122.2596247 37.8694902)",,,,,,,,
6269419147,6269419146,0,669491531,steps,False,False,3.542,,"LINESTRING (-122.2596218 37.8696043, -122.2596615 37.8695986)",,,,,,,,
6269419151,4279441456,0,428833984,pedestrian,False,False,49.82,Sproul Plaza,"LINESTRING (-122.25945 37.8699623, -122.2593556 37.8695205)",,,,,,,,
6269419151,6269419153,0,428833984,pedestrian,False,True,18.795,Sproul Plaza,"LINESTRING (-122.25945 37.8699623, -122.2594854 37.870129)",,,,,,,,
6269419151,3205732443,0,"[26379563, 188434147, 669491511]","['steps', 'footway']",False,False,40.226,,"LINESTRING (-122.25945 37.8699623, -122.2592701 37.8699843, -122.259204 37.8699919, -122.2589972 37.870018)",,,,,,,,
6269419153,6269419151,0,428833984,pedestrian,False,False,18.795,Sproul Plaza,"LINESTRING (-122.2594854 37.870129, -122.25945 37.8699623)",,,,,,,,
6269419153,5009937436,0,26379540,footway,False,False,33.086,,"LINESTRING (-122.2594854 37.870129, -122.2593059 37.8701614, -122.2591155 37.8701853)",,,,,,,,
6269419153,282579414,0,"[428833984, 234529366, 188434142]",pedestrian,False,True,45.849000000000004,"['Sather Road', 'Sproul Plaza']","LINESTRING (-122.2594854 37.870129, -122.259509 37.8702403, -122.2595627 37.8704899, -122.2595736 37.8705354)",,,,,,yes,,
6269419153,10726612991,0,512366676,footway,False,True,41.386,,"LINESTRING (-122.2594854 37.870129, -122.2596255 37.8700907, -122.259833 37.8699851, -122.2599083 37.8699752)",,,,,,,,
6269419154,282388074,0,32224956,pedestrian,False,False,11.862,,"LINESTRING (-122.2551051 37.8703084, -122.2552063 37.8703791)",,,,,,,,
6269419154,3207652468,0,32224956,pedestrian,False,True,38.851,,"LINESTRING (-122.2551051 37.8703084, -122.2550397 37.8702305, -122.2549874 37.8699987, -122.2549831 37.8699785)",,,,,,,,
6269419154,8467880851,0,312023653,footway,False,False,9.706,,"LINESTRING (-122.2551051 37.8703084, -122.25507 37.8703217, -122.2549993 37.8703308)",,,,,,,,
6269419162,3180269953,0,1071830605,service,False,False,14.83,,"LINESTRING (-122.25355 37.870766, -122.2535782 37.8706345)",,,,,parking_aisle,,,
6269419162,10722573904,0,1152810884,service,False,False,15.164,,"LINESTRING (-122.25355 37.870766, -122.253396 37.8707042)",,,,,parking_aisle,,,
6269419162,4631431333,0,669491539,footway,False,True,26.765,,"LINESTRING (-122.25355 37.870766, -122.2537485 37.8707745, -122.2538042 37.870794, -122.2538327 37.8708217)",,,,,,,,
6269419162,6269419170,0,"[22016989, 1071830605]",service,False,True,53.415000000000006,,"LINESTRING (-122.25355 37.870766, -122.2535497 37.8707859, -122.253527 37.8708754, -122.2534843 37.8709875, -122.25344 37.8710739, -122.253353 37.8712027, -122.2533497 37.8712154)",,,,,parking_aisle,,,
6269419170,237134358,0,22016989,service,False,True,4.06,,"LINESTRING (-122.2533497 37.8712154, -122.25334 37.8712511)",,,,,,,,
6269419170,6269419162,0,"[1071830605, 22016989]",service,False,False,53.415000000000006,,"LINESTRING (-122.2533497 37.8712154, -122.253353 37.8712027, -122.25344 37.8710739, -122.2534843 37.8709875, -122.253527 37.8708754, -122.2535497 37.8707859, -122.25355 37.870766)",,,,,parking_aisle,,,
6269419170,8436435819,0,1031891223,footway,False,True,65.337,,"LINESTRING (-122.2533497 37.8712154, -122.2534859 37.8712033, -122.2536036 37.8711926, -122.2536891 37.8712, -122.2537906 37.8712271, -122.2539104 37.8712632, -122.2539904 37.8712641, -122.2540745 37.8712453)",,,,,,,,
6269419171,8436435819,0,908588737,footway,False,True,3.997,,"LINESTRING (-122.2540682 37.8712809, -122.2540745 37.8712453)",,,,,,,,
6269419171,52980578,0,24620173,unclassified,False,False,31.687,,"LINESTRING (-122.2540682 37.8712809, -122.2541455 37.8712615, -122.2544156 37.8712036)",,,,,,,,
6269419171,237134358,0,24620173,unclassified,False,True,65.671,,"LINESTRING (-122.2540682 37.8712809, -122.2539936 37.8712958, -122.2539314 37.8712965, -122.2538823 37.8712921, -122.2538363 37.8712797, -122.2537003 37.8712399, -122.2536362 37.871225, -122.2535702 37.8712243, -122.2535032 37.8712273, -122.2534381 37.8712355, -122.25334 37.8712511)",,,,,,,,
6269419171,9509603351,0,"[908588737, 908588738]",footway,False,False,4.694,,"LINESTRING (-122.2540682 37.8712809, -122.2540635 37.8713132, -122.2540617 37.8713228)",,,,,,,,
6269419172,8922083552,0,964557913,footway,False,True,9.344,,"LINESTRING (-122.2545148 37.8717051, -122.2546208 37.8716974)",,,,,,,,
6269419172,8922083560,0,964557915,footway,False,False,6.901,,"LINESTRING (-122.2545148 37.8717051, -122.2544364 37.8717098)",,,,,,,,
6269419172,282388103,0,1234807526,service,True,False,14.886,,"LINESTRING (-122.2545148 37.8717051, -122.254529 37.8718385)",,,,,,,,
6269419173,6269419174,0,669491530,footway,False,False,15.7,,"LINESTRING (-122.2585632 37.8717251, -122.2586108 37.8718612)",,,,,,,,
6269419173,342746796,0,669491535,footway,False,True,8.158,,"LINESTRING (-122.2585632 37.8717251, -122.258474 37.8717045)",,,,,,,,
6269419173,282828717,0,"[1087093783, 669491535]",footway,False,False,27.913,,"LINESTRING (-122.2585632 37.8717251, -122.2587206 37.8717617, -122.2588684 37.8717956)",,,,,,,,
6269419174,6269419173,0,669491530,footway,False,True,15.7,,"LINESTRING (-122.2586108 37.8718612, -122.2585632 37.8717251)",,,,,,,,
6269419174,282828717,0,1087093782,pedestrian,False,True,23.759,Campanile Way,"LINESTRING (-122.2586108 37.8718612, -122.2588684 37.8717956)",,,,,,,,
6269419174,8451378202,0,"[430889530, 430889524, 1087093782]","['pedestrian', 'steps']",False,False,21.125,Campanile Way,"LINESTRING (-122.2586108 37.8718612, -122.2585946 37.8718653, -122.2585657 37.871873, -122.2583824 37.8719211)",,,,,,,,
6269419178,237133406,0,22016926,footway,False,False,26.081,,"LINESTRING (-122.2603813 37.8722914, -122.260416 37.8722684, -122.2606479 37.8721909)",,,,,,,,
6269419178,234653448,0,22016926,footway,False,True,20.941,,"LINESTRING (-122.2603813 37.8722914, -122.2603208 37.8723315, -122.2601719 37.8723768)",,,,,,,,
6269419178,260556506,0,669491538,footway,False,True,33.932,,"LINESTRING (-122.2603813 37.8722914, -122.2603375 37.8722257, -122.2602711 37.8720492, -122.260214 37.8720618)",,,,,,,,
6269419184,2678387236,0,"[669491532, 669491534]","['steps', 'footway']",False,True,13.426,,"LINESTRING (-122.2584502 37.8752196, -122.2584578 37.8752022, -122.2584687 37.8751879, -122.2584904 37.8751683, -122.2585507 37.8751324)",,,,,,,,
6269419184,2678387236,1,914950422,footway,False,False,47.759,,"LINESTRING (-122.2584502 37.8752196, -122.2584248 37.8752187, -122.2582498 37.8752372, -122.2582478 37.8752234, -122.2583048 37.8752012, -122.2583778 37.8751818, -122.2584625 37.8751584, -122.2585068 37.8751439, -122.2585507 37.8751324)",,,,,,,,
6328432650,828422577,0,675763061,tertiary,False,False,10.804,Centennial Drive,"LINESTRING (-122.2495846 37.8714407, -122.2494842 37.8714969)",2,25 mph,,,,,,
6328432650,35719115,0,675763061,tertiary,False,True,7.421,Centennial Drive,"LINESTRING (-122.2495846 37.8714407, -122.2496515 37.8713999)",2,25 mph,,,,,,
6328432650,6154580393,0,675763081,footway,False,True,7.13,,"LINESTRING (-122.2495846 37.8714407, -122.2495347 37.8713901)",,,,,,,,
6328432650,6328432651,0,675763081,footway,False,False,15.125,,"LINESTRING (-122.2495846 37.8714407, -122.249639 37.8714942, -122.2497068 37.8714532)",,,,,,,,
6328432651,35719115,0,675763067,tertiary,False,True,7.661,Stadium Rim Way,"LINESTRING (-122.2497068 37.8714532, -122.2496515 37.8713999)",2,25 mph,,,,,,
6328432651,3166077139,0,675763067,tertiary,False,False,139.261,Stadium Rim Way,"LINESTRING (-122.2497068 37.8714532, -122.2500067 37.8717193, -122.2503507 37.8719623, -122.2505919 37.8720527, -122.250985 37.8721351)",2,25 mph,,,,,,
6328432651,6328432650,0,675763081,footway,False,True,15.125,,"LINESTRING (-122.2497068 37.8714532, -122.249639 37.8714942, -122.2495846 37.8714407)",,,,,,,,
6328432651,9347384582,0,"[1013176584, 1013176583]",footway,False,False,10.989,,"LINESTRING (-122.2497068 37.8714532, -122.2497437 37.8714281, -122.2497396 37.8714081, -122.2497767 37.8713807)",,,customers,,,,,
6328432666,35719120,0,675763079,footway,False,True,8.357,,"LINESTRING (-122.2477172 37.8722466, -122.2477296 37.8722286, -122.2477037 37.8721779)",,,,,,,,
6328432682,6328432794,0,675763071,footway,False,False,8.088,,"LINESTRING (-122.246395 37.8725075, -122.2464209 37.8725773)",,,,,,,,
6328432682,6154580400,0,657097881,footway,False,False,79.001,,"LINESTRING (-122.246395 37.8725075, -122.2464562 37.872489, -122.2466413 37.8724556, -122.2467835 37.8724117, -122.2469927 37.8723381, -122.2471717 37.8722762, -122.2472341 37.8722559)",,,,,,,,
6328432682,6154580415,0,657097881,footway,False,True,165.632,,"LINESTRING (-122.246395 37.8725075, -122.2463516 37.8725207, -122.2462313 37.872576, -122.2461142 37.8726261, -122.2458695 37.8727139, -122.2457689 37.8727372, -122.2456019 37.8727494, -122.2452693 37.8727452, -122.2447969 37.8727478, -122.2446021 37.8727529, -122.2445836 37.8727376)",,,,,,,,
6328432794,6328432682,0,675763071,footway,False,True,8.088,,"LINESTRING (-122.2464209 37.8725773, -122.246395 37.8725075)",,,,,,,,
6328432794,760705967,0,5149909,tertiary,False,False,172.199,Centennial Drive,"LINESTRING (-122.2464209 37.8725773, -122.2463735 37.8725911, -122.2460121 37.8727177, -122.2458593 37.8727619, -122.2456973 37.8727878, -122.24553 37.8727889, -122.24461 37.872791, -122.2445094 37.8727905)",2,25 mph,,,,,,
6328432794,1329086484,0,5149909,tertiary,False,True,80.18100000000001,Centennial Drive,"LINESTRING (-122.2464209 37.8725773, -122.2467852 37.8724755, -122.2469408 37.8724311, -122.2470964 37.8723781, -122.2471758 37.8723508, -122.2472725 37.8723175)",2,25 mph,,,,,,
6328432837,1068525886,0,675763070,footway,False,False,7.07,,"LINESTRING (-122.24604 37.8792022, -122.246115 37.8792254)",,,,,,,,
6328432837,4228817307,0,423200852,service,True,False,46.924,,"LINESTRING (-122.24604 37.8792022, -122.2460578 37.8791559, -122.2459505 37.87905, -122.2456753 37.8791473)",,,,,,,,
6328432846,1068525929,0,91973741,footway,False,True,8.124,,"LINESTRING (-122.2458773 37.879513, -122.2459621 37.8794837)",,,,,,,,
6328432846,4228817303,0,38895992,tertiary,False,True,14.693,Centennial Drive,"LINESTRING (-122.2458773 37.879513, -122.2458556 37.8794712, -122.2458118 37.8793914)",2,,,,,,,
6328432846,35719148,0,618348593,tertiary,False,False,41.352000000000004,Centennial Drive,"LINESTRING (-122.2458773 37.879513, -122.2459537 37.8796616, -122.2460213 37.8797981, -122.2460506 37.8798588)",2,25 mph,,,,,,
6328432849,4228816967,0,675763073,footway,False,False,5.516,,"LINESTRING (-122.2461039 37.8799692, -122.2460494 37.8799939)",,,,,,,,
6328432849,760711539,0,"[618348592, 618348593]",tertiary,False,False,41.803,Centennial Drive,"LINESTRING (-122.2461039 37.8799692, -122.2461589 37.880073, -122.2462024 37.880142, -122.2462505 37.8802048, -122.246289 37.8802409, -122.2463449 37.8802897)",2,25 mph,,,,,,
6328432849,35719148,0,618348593,tertiary,False,True,13.137,Centennial Drive,"LINESTRING (-122.2461039 37.8799692, -122.2460805 37.8799207, -122.2460506 37.8798588)",2,25 mph,,,,,,
6561896545,2427751989,0,234529351,footway,False,True,14.174,,"LINESTRING (-122.2604547 37.8749221, -122.2603985 37.8748026)",,,,,,,,
6561896545,6561896553,0,698793256,footway,False,False,6.235,,"LINESTRING (-122.2604547 37.8749221, -122.2603846 37.8749312)",,,,,,,,
6561896545,6561896550,0,698793256,footway,False,True,19.652,,"LINESTRING (-122.2604547 37.8749221, -122.2606756 37.8748933)",,,,,,,,
6561896550,6561896545,0,698793256,footway,False,False,19.652,,"LINESTRING (-122.2606756 37.8748933, -122.2604547 37.8749221)",,,,,,,,
6561896550,8395357177,0,698793257,footway,False,True,1.042,,"LINESTRING (-122.2606756 37.8748933, -122.2606771 37.8749026)",,,,,,,,
6561896553,6561896545,0,698793256,footway,False,True,6.235,,"LINESTRING (-122.2603846 37.8749312, -122.2604547 37.8749221)",,,,,,,,
6561896553,8395357154,0,698793258,footway,False,False,0.827,,"LINESTRING (-122.2603846 37.8749312, -122.2603864 37.8749385)",,,,,,,,
6562055666,9509585624,0,910274526,footway,False,False,3.67,,"LINESTRING (-122.255309 37.8738081, -122.2552803 37.8738321)",,,,,,,,
6562055666,4301522629,0,910274526,footway,False,True,7.98,,"LINESTRING (-122.255309 37.8738081, -122.2553703 37.8737551)",,,,,,,,
6562055666,6562055668,0,1047075838,tertiary,True,False,5.244,Gayley Road,"LINESTRING (-122.255309 37.8738081, -122.2553424 37.8738472)",2,25 mph,,,,,,
6562055668,5966587501,0,698805188,unclassified,True,False,8.593,University Drive,"LINESTRING (-122.2553424 37.8738472, -122.2554399 37.8738402)",,,,,,,,
6562055668,462762669,0,698805190,tertiary,True,False,36.516,Gayley Road,"LINESTRING (-122.2553424 37.8738472, -122.2555361 37.8740892, -122.2555805 37.8741126)",,25 mph,,,,,,
6562055675,4301522660,0,6377274,tertiary,False,False,2.0,Gayley Road,"LINESTRING (-122.2551054 37.8735289, -122.2550911 37.8735149)",,25 mph,,,,,,
6562055675,6562055666,0,"[1047075838, 698805191]",tertiary,True,False,36.239999999999995,Gayley Road,"LINESTRING (-122.2551054 37.8735289, -122.2551157 37.8735783, -122.2551787 37.873653, -122.2552375 37.8737234, -122.255309 37.8738081)","['1', '2']",25 mph,,,,,,
6609052482,11461741575,0,154967162,footway,False,True,9.185,,"LINESTRING (-122.2652778 37.8721695, -122.2652345 37.8722447)",,,,,,,,
6609052482,282872193,0,698797142,unclassified,False,False,25.244999999999997,The Crescent,"LINESTRING (-122.2652778 37.8721695, -122.2652109 37.872079, -122.2651381 37.8719711)",2,15 mph,,,,,,
6609052482,394225433,0,698797142,unclassified,False,True,41.512,The Crescent,"LINESTRING (-122.2652778 37.8721695, -122.2653729 37.8722527, -122.2654593 37.8723213, -122.2655323 37.872371, -122.2655833 37.872402, -122.2656242 37.8724213)",2,15 mph,,,,,,
6609064731,1250596086,0,1153344633,footway,False,True,7.151,Stow Plaza,"LINESTRING (-122.26448 37.8704489, -122.264472 37.8703849)",,,,,,,,
6609064731,1419647313,0,109187424,footway,False,False,40.984,,"LINESTRING (-122.26448 37.8704489, -122.2644786 37.8705201, -122.2644959 37.870586, -122.2645308 37.8706452, -122.2646005 37.8707003, -122.2646971 37.870742)",,,,,,,,
6609064731,10726613425,0,1153344630,footway,False,False,57.353,,"LINESTRING (-122.26448 37.8704489, -122.2642712 37.870524, -122.2641088 37.8705828, -122.2639787 37.8706175, -122.2638752 37.8706417)",,,,,,,,
6609064731,10726613418,0,1153344634,footway,False,True,45.44,,"LINESTRING (-122.26448 37.8704489, -122.2645538 37.8704199, -122.2646578 37.8703852, -122.2648409 37.8703427, -122.2649674 37.8703144)",,,,,,,,
6854309857,6854309866,0,731995721,service,True,False,6.288,,"LINESTRING (-122.252118 37.8775683, -122.252084 37.8775599, -122.252048 37.8775608)",1,,private,,,,,
6854309863,7855023830,0,731995722,service,True,False,19.129,Alvarez Road,"LINESTRING (-122.251966 37.8776699, -122.2519112 37.8778364)",1,,private,,,,,
6854309863,7855023829,0,731995721,service,True,False,12.445,,"LINESTRING (-122.251966 37.8776699, -122.251983 37.8776952, -122.252009 37.8777149, -122.252041 37.8777266, -122.252075 37.8777296)",1,,private,,,,,
6854309866,52996328,0,731995726,service,True,False,19.917,,"LINESTRING (-122.252048 37.8775608, -122.2518231 37.8775369)",1,,private,,,,,
6854309866,52996330,0,731995721,service,True,False,12.624000000000002,,"LINESTRING (-122.252048 37.8775608, -122.252014 37.877571, -122.251987 37.8775894, -122.251969 37.8776139, -122.251962 37.8776417)",1,,private,,,,,
6854406248,59942775,0,8013484,service,True,False,28.772000000000002,Chamberlain Road,"LINESTRING (-122.254466 37.8794566, -122.254531 37.879349, -122.2545528 37.879293, -122.2545649 37.8792126)",1,,private,,,,,
6854406256,5483071582,0,"[8013484, 713848844, 713848845]",service,True,False,77.717,Chamberlain Road,"LINESTRING (-122.2502622 37.8791113, -122.2503908 37.8791417, -122.2504659 37.8791682, -122.250565 37.8792216, -122.2506395 37.8792918, -122.250685 37.8793384, -122.2509542 37.8795252)",1,,private,,,,yes,
6854406256,6854406257,0,"[570319190, 731996326]","['path', 'service']",False,True,75.00200000000001,,"LINESTRING (-122.2502622 37.8791113, -122.2501979 37.8791687, -122.2496286 37.8791046, -122.2495723 37.8790581, -122.2494719 37.87905)",,,private,,,,,
6854406257,5483071595,0,570319190,service,False,True,27.476,,"LINESTRING (-122.2494719 37.87905, -122.2491622 37.8790139)",,,private,,,,,
6854406257,6854406256,0,"[731996326, 570319190]","['path', 'service']",False,False,75.002,,"LINESTRING (-122.2494719 37.87905, -122.2495723 37.8790581, -122.2496286 37.8791046, -122.2501979 37.8791687, -122.2502622 37.8791113)",,,private,,,,,
6854406257,6854406263,0,731996327,path,False,False,45.196,,"LINESTRING (-122.2494719 37.87905, -122.2495195 37.8789867, -122.2495295 37.8789279, -122.2495121 37.8789258, -122.2494944 37.8789673, -122.2495009 37.8789242, -122.2495099 37.8788707, -122.2495055 37.8788432, -122.2495148 37.8787972, -122.2495621 37.8787736)",,,private,,,,,
6854406263,420458351,0,38895987,service,False,True,32.999,McMIllan Road,"LINESTRING (-122.2495621 37.8787736, -122.2493621 37.8785223)",2,,private,,,,,
6854406263,52996313,0,38895987,service,False,False,17.692999999999998,McMIllan Road,"LINESTRING (-122.2495621 37.8787736, -122.2496065 37.8788294, -122.2496708 37.8789076)",2,,private,,,,,
6854406263,6854406257,0,731996327,path,False,True,45.196000000000005,,"LINESTRING (-122.2495621 37.8787736, -122.2495148 37.8787972, -122.2495055 37.8788432, -122.2495099 37.8788707, -122.2495009 37.8789242, -122.2494944 37.8789673, -122.2495121 37.8789258, -122.2495295 37.8789279, -122.2495195 37.8789867, -122.2494719 37.87905)",,,private,,,,,
7021217787,7021217789,0,750996402,footway,False,True,10.775,,"LINESTRING (-122.2554684 37.8745111, -122.2555452 37.8745403, -122.255571 37.8745618)",,,,,,,,
7021217789,4303713237,0,128463207,footway,False,False,18.98,,"LINESTRING (-122.255571 37.8745618, -122.2557238 37.8745173, -122.25577 37.8744962)",,,,,,,,
7021217789,1419636833,0,128463207,footway,False,True,26.619,,"LINESTRING (-122.255571 37.8745618, -122.2554992 37.8745898, -122.2554413 37.8745943, -122.2553823 37.8745943, -122.2553199 37.8746171, -122.2552967 37.8746401)",,,,,,,,
7021217789,7021217787,0,750996402,footway,False,False,10.775,,"LINESTRING (-122.255571 37.8745618, -122.2555452 37.8745403, -122.2554684 37.8745111)",,,,,,,,
7105414933,9531600058,0,"[760603473, 25927878]",footway,False,True,40.468,,"LINESTRING (-122.2584393 37.8708201, -122.2584289 37.8707644, -122.2583807 37.87064, -122.2583083 37.8704719)",,,,,,yes,,
7105414933,260544567,0,"[760603472, 1034706075, 1034706076]","['steps', 'footway']",False,False,23.303,,"LINESTRING (-122.2584393 37.8708201, -122.2584473 37.870849, -122.2584638 37.8708461, -122.2584882 37.8709045, -122.2585138 37.8709677, -122.2585414 37.8709998)",,,,,,,,
