u,v,key,osmid,oneway,highway,reversed,length,geometry,bridge,name,access,junction,service,width,tunnel
2427761531,2403047888,0,234530352,False,footway,False,22.888,"LINESTRING (113.9289301 22.5376208, 113.9287236 22.5375434)",,,,,,,
2427761531,2427761465,0,234530352,False,footway,True,47.15,"LINESTRING (113.9289301 22.5376208, 113.9289893 22.5376547, 113.9290322 22.5376845, 113.9290456 22.5377365, 113.9290349 22.5378257, 113.9289946 22.5378876, 113.9289351 22.5379647)",,,,,,,
2427761531,2427761471,0,234530360,False,footway,False,33.851,"LINESTRING (113.9289301 22.5376208, 113.9289689 22.5375211, 113.9290508 22.5373376)",,,,,,,
2427761531,2427761538,0,234530360,False,footway,True,33.535,"LINESTRING (113.9289301 22.5376208, 113.9288766 22.537682, 113.9288417 22.5377662, 113.9288203 22.5378975)",,,,,,,
2427761538,2427761465,0,234530356,False,footway,False,13.959,"LINESTRING (113.9288203 22.5378975, 113.9289351 22.5379647)",,,,,,,
2427761538,2403047900,0,234530356,False,footway,True,10.075,"LINESTRING (113.9288203 22.5378975, 113.9287286 22.5378653)",,,,,,,
2427761538,2427761531,0,234530360,False,footway,False,33.535000000000004,"LINESTRING (113.9288203 22.5378975, 113.9288417 22.5377662, 113.9288766 22.537682, 113.9289301 22.5376208)",,,,,,,
2427761538,3255140824,0,234530360,False,footway,True,27.261,"LINESTRING (113.9288203 22.5378975, 113.9288069 22.5379867, 113.9287505 22.5381328)",,,,,,,
2428808205,2409473239,0,232602591,False,footway,True,9.68,"LINESTRING (113.9306297 22.5352808, 113.9307091 22.5352339)",,,,,,,
2428808205,2409473249,0,"[232602592, 232602591]",False,"['steps', 'footway']",False,48.713,"LINESTRING (113.9306297 22.5352808, 113.9303105 22.5354695, 113.9302316 22.5355189)",,,,,,,
2428808205,2409473245,0,232602603,False,footway,False,29.558,"LINESTRING (113.9306297 22.5352808, 113.9306956 22.5353808, 113.9307208 22.5354419, 113.9307776 22.5355067)",,,,,,,
2428808205,2409473242,0,232602603,False,footway,True,12.16,"LINESTRING (113.9306297 22.5352808, 113.9306071 22.5352247, 113.9305928 22.535177)",,,,,,,
2428968566,2398019540,0,231407871,False,unclassified,True,5.443,"LINESTRING (113.9255006 22.5307842, 113.9255529 22.5307921)",,深大东路,,,,,
2428968566,2403068935,0,231407871,False,unclassified,False,38.611000000000004,"LINESTRING (113.9255006 22.5307842, 113.9252967 22.5307533, 113.9251274 22.5307525)",,深大东路,,,,,
2448172899,2448172901,0,236852998,False,service,False,27.559,"LINESTRING (113.9258598 22.5306979, 113.9255915 22.5306948)",,,,,,,
2448172899,2448172909,0,236852998,False,service,True,39.371,"LINESTRING (113.9258598 22.5306979, 113.9262431 22.5307023)",,,,,,,
2448172899,2448172905,0,236853000,False,service,False,15.169,"LINESTRING (113.9258598 22.5306979, 113.9258574 22.5308343)",,,,,,,
2448172901,2448172899,0,236852998,False,service,True,27.559,"LINESTRING (113.9255915 22.5306948, 113.9258598 22.5306979)",,,,,,,
2448172905,2448172899,0,236853000,False,service,True,15.169,"LINESTRING (113.9258574 22.5308343, 113.9258598 22.5306979)",,,,,,,
2448172905,2398019540,0,231407871,False,unclassified,False,31.625,"LINESTRING (113.9258574 22.5308343, 113.9257304 22.5308167, 113.9255529 22.5307921)",,深大东路,,,,,
2448172905,2420560428,0,231407871,False,unclassified,True,39.926,"LINESTRING (113.9258574 22.5308343, 113.9260772 22.5308648, 113.9262421 22.5308858)",,深大东路,,,,,
2448172909,2420560428,0,233712244,False,service,True,20.405,"LINESTRING (113.9262431 22.5307023, 113.9262421 22.5308858)",,,,,,,
2448172909,2448172899,0,236852998,False,service,False,39.371,"LINESTRING (113.9262431 22.5307023, 113.9258598 22.5306979)",,,,,,,
2448172909,2420566343,0,233712244,False,service,False,77.83800000000001,"LINESTRING (113.9262431 22.5307023, 113.9262465 22.5300509, 113.9262473 22.5300023)",,,,,,,
2455136609,2403068942,0,231436808,False,unclassified,False,13.978,"LINESTRING (113.9276467 22.5321171, 113.9277828 22.5321171)",,,,,,,
2455136609,2398019468,0,231436808,False,unclassified,True,10.979,"LINESTRING (113.9276467 22.5321171, 113.9275398 22.5321171)",,,,,,,
2455136609,2455136617,0,237639762,False,footway,True,4.242,"LINESTRING (113.9276467 22.5321171, 113.9276487 22.5321552)",,,,,,,
2455136610,2392840898,0,237639761,False,steps,False,6.472,"LINESTRING (113.9277118 22.5322872, 113.9277515 22.5323324)",,,,,,,
2455136610,2455136615,0,237639763,False,footway,True,3.572,"LINESTRING (113.9277118 22.5322872, 113.9276882 22.5322636)",,,,,,,
2455136610,2409473258,0,231985720,False,service,False,9.002,"LINESTRING (113.9277118 22.5322872, 113.9277378 22.5322617, 113.9277674 22.5322248)",,,,,,,
2455136610,2403068939,0,231985720,False,service,True,11.029,"LINESTRING (113.9277118 22.5322872, 113.9276839 22.5323063, 113.9276167 22.5323318)",,,,,,,
2455136615,2455136610,0,237639763,False,footway,False,3.572,"LINESTRING (113.9276882 22.5322636, 113.9277118 22.5322872)",,,,,,,
2455136617,2455136609,0,237639762,False,footway,False,4.242,"LINESTRING (113.9276487 22.5321552, 113.9276467 22.5321171)",,,,,,,
2457607350,2457607359,0,231530782,False,unclassified,False,9.015,"LINESTRING (113.9298644 22.5333989, 113.9298178 22.5333302)",,,,,,,
2457607350,2457607363,0,237887915,False,footway,True,19.189,"LINESTRING (113.9298644 22.5333989, 113.9296802 22.5334278)",,,,,,,
2457607350,2623164404,0,231530782,False,unclassified,True,33.48,"LINESTRING (113.9298644 22.5333989, 113.9299366 22.5335053, 113.9300562 22.5336417)",,,,,,,
2457607359,2457607350,0,231530782,False,unclassified,True,9.015,"LINESTRING (113.9298178 22.5333302, 113.9298644 22.5333989)",,,,,,,
2457607359,2398268323,0,231530782,False,unclassified,False,99.67099999999999,"LINESTRING (113.9298178 22.5333302, 113.929793 22.5332937, 113.9297414 22.5331869, 113.9297113 22.533042, 113.9297228 22.5328971, 113.9297378 22.5328099, 113.9298266 22.5324643)",,,,,,,
2457607359,2401126333,0,237887916,False,footway,False,62.23,"LINESTRING (113.9298178 22.5333302, 113.9293072 22.5332307, 113.9292258 22.5332501)",,,,,,,
2457607363,2457607350,0,237887915,False,footway,False,19.189,"LINESTRING (113.9296802 22.5334278, 113.9298644 22.5333989)",,,,,,,
2457639878,2457639926,0,237891957,False,steps,True,13.767,"LINESTRING (113.9316553 22.5386013, 113.9316567 22.5384775)",,,,,,,
2457639878,2400176577,0,237892554,False,footway,False,29.648,"LINESTRING (113.9316553 22.5386013, 113.9316511 22.5388679)",,,,,,,
2457639878,2400176626,0,237892556,False,footway,False,53.841,"LINESTRING (113.9316553 22.5386013, 113.9319272 22.5386062, 113.9319234 22.5388392)",,,,,,,
2457639878,2400176579,0,237892556,False,footway,True,52.914,"LINESTRING (113.9316553 22.5386013, 113.9314032 22.5385972, 113.9313961 22.5388401)",,,,,,,
2457639881,2400176676,0,237891960,False,service,True,26.79,"LINESTRING (113.932029 22.5385705, 113.9320282 22.5386985, 113.9320554 22.5387356, 113.9321169 22.5387732)",,,,,,,
2457639892,4712591372,0,237891964,False,service,False,25.326,"LINESTRING (113.9325124 22.5383679, 113.9322658 22.5383682)",,,,,,,
2457639892,2400176676,0,231676391,False,service,False,63.507000000000005,"LINESTRING (113.9325124 22.5383679, 113.9324882 22.5384662, 113.9324428 22.5385326, 113.9323669 22.5386221, 113.9322758 22.5386975, 113.9321169 22.5387732)",,,,,,,
2457639892,2400176576,0,231676391,False,service,True,35.656,"LINESTRING (113.9325124 22.5383679, 113.9325199 22.5382887, 113.9325065 22.5381822, 113.9324582 22.5380559)",,,,,,,
2457639897,2400176625,0,237891958,False,service,True,26.853,"LINESTRING (113.9312892 22.5385589, 113.9312865 22.5386729, 113.9312704 22.5387175, 113.9312217 22.5387842)",,,,,,,
2457639904,2400176631,0,611264726,False,footway,False,16.566,"LINESTRING (113.9328874 22.540858, 113.9330484 22.5408488)",,,,,,,
2457639904,2457643656,0,"[231676389, 288727407]",False,"['service', 'footway']","[False, True]",143.065,"LINESTRING (113.9328874 22.540858, 113.9329555 22.5408862, 113.9330295 22.5409119, 113.9330911 22.540909, 113.9331389 22.5409062, 113.9332128 22.5409062, 113.9332868 22.540946, 113.9333206 22.5409801, 113.9333761 22.5410129, 113.9334409 22.5410388, 113.9340702 22.541051, 113.934096 22.5410563, 113.9341142 22.5410695, 113.9341218 22.5410909, 113.9341236 22.5411204, 113.9341229 22.541165)",,,,,,2,
2457639904,2402284482,0,611264726,False,footway,True,210.26700000000002,"LINESTRING (113.9328874 22.540858, 113.9328135 22.5408293, 113.932743 22.5407662, 113.9326303 22.5407439, 113.9324721 22.5407538, 113.9323272 22.5407117, 113.9322682 22.5406349, 113.9322682 22.5405606, 113.9323487 22.5404739, 113.9324104 22.5404144, 113.9324211 22.5403451, 113.9323963 22.5402787, 113.9323132 22.5402341, 113.9322005 22.5401449, 113.9320772 22.5400111, 113.9320316 22.539969, 113.931943 22.5399343, 113.9318733 22.5399021, 113.9318089 22.5398625, 113.9317338 22.5398055, 113.931689 22.539789)",,,,,,,
2457639909,2402284458,0,237891959,False,footway,True,14.554,"LINESTRING (113.931329 22.539752, 113.9314703 22.539742)",,,,,,,
2457639909,2400176600,0,237891959,False,footway,False,57.18899999999999,"LINESTRING (113.931329 22.539752, 113.9312034 22.5397555, 113.9311015 22.539748, 113.9309781 22.5397233, 113.9308896 22.5397233, 113.9307829 22.5397609)",,,,,,,
2457639909,2457650336,0,1229833470,False,footway,False,63.098,"LINESTRING (113.931329 22.539752, 113.9312943 22.5397851, 113.9312428 22.539818, 113.9311932 22.5398501, 113.9311224 22.5398936, 113.9310616 22.5399292, 113.9309984 22.5399532, 113.9309413 22.5399842, 113.9308817 22.5400094, 113.9308195 22.5400618)",,,,,,,
2457639910,2400176577,0,231676391,False,service,False,14.304,"LINESTRING (113.9317901 22.5388598, 113.9316511 22.5388679)",,,,,,,
2457639910,2400176626,0,231676391,False,service,True,13.88,"LINESTRING (113.9317901 22.5388598, 113.9319234 22.5388392)",,,,,,,
2457639910,2402284466,0,231903095,False,footway,True,68.001,"LINESTRING (113.9317901 22.5388598, 113.9317157 22.5390098, 113.9316302 22.5391697, 113.9315567 22.5392635, 113.9315097 22.5393061, 113.9314356 22.539367)",,,,,,,
2457639912,2400176644,0,231676381,False,service,True,79.766,"LINESTRING (113.9334197 22.5392552, 113.9341635 22.5394617)",,,,,,,
2457639912,5787679242,0,231676381,False,service,False,289.632,"LINESTRING (113.9334197 22.5392552, 113.9332491 22.5392078, 113.9332128 22.5391882, 113.9331951 22.5391624, 113.9331941 22.5391275, 113.9332012 22.5390914, 113.9334462 22.5383014, 113.9334651 22.5382728, 113.9334996 22.5382591, 113.9335403 22.538264, 113.9335798 22.5382743, 113.934399 22.5384987, 113.9344325 22.5385221, 113.9344461 22.5385518, 113.9344388 22.5385955, 113.934427 22.5386356, 113.9343085 22.5390072)",,,,,,,
2457639912,2402284482,0,"[237891962, 237891965]",False,"['steps', 'footway']",True,224.94699999999997,"LINESTRING (113.9334197 22.5392552, 113.933387 22.5393948, 113.9333462 22.5394509, 113.9332875 22.539478, 113.9331775 22.5395053, 113.9330648 22.5395697, 113.9330005 22.5395994, 113.9329039 22.539592, 113.9327349 22.5394904, 113.9326384 22.5394582, 113.9323755 22.5394656, 113.9322307 22.5395053, 113.9321422 22.5395028, 113.9320376 22.5394532, 113.931949 22.5394458, 113.93189 22.5394681, 113.9318203 22.5395449, 113.931764 22.5396613, 113.9317318 22.5397298, 113.931689 22.539789)",,,,,,,
2457639926,2457639878,0,237891957,False,steps,False,13.767,"LINESTRING (113.9316567 22.5384775, 113.9316553 22.5386013)",,,,,,,
2457643628,2400176716,0,231676386,False,service,True,35.293,"LINESTRING (113.9342798 22.5402257, 113.9346234 22.5402312)",,,,,,,
2457643628,2400176631,0,231676386,False,service,False,197.99200000000002,"LINESTRING (113.9342798 22.5402257, 113.9331101 22.5402069, 113.9330734 22.5402138, 113.9330426 22.5402305, 113.9330266 22.5402583, 113.9330215 22.5402929, 113.9330105 22.540786, 113.933025 22.5408223, 113.9330484 22.5408488)",,,,,,,
2457643628,2457643650,0,237892564,False,footway,False,74.783,"LINESTRING (113.9342798 22.5402257, 113.9342745 22.5406374, 113.9342933 22.5407637, 113.9342987 22.5408133, 113.9342638 22.5408903)",,,,,,,
2457643628,2457643638,0,237892564,False,footway,True,82.969,"LINESTRING (113.9342798 22.5402257, 113.9342987 22.5397778, 113.9342584 22.5397134, 113.9342629 22.5394899)",,,,,,,
2457643638,2400176644,0,231676381,False,service,False,10.679,"LINESTRING (113.9342629 22.5394899, 113.9341635 22.5394617)",,,,,,,
2457643638,2400176729,0,231676381,False,service,True,40.636,"LINESTRING (113.9342629 22.5394899, 113.9346411 22.5395973)",,,,,,,
2457643638,2457643628,0,237892564,False,footway,False,82.969,"LINESTRING (113.9342629 22.5394899, 113.9342584 22.5397134, 113.9342987 22.5397778, 113.9342798 22.5402257)",,,,,,,
2457643650,2400176756,0,231676386,False,service,False,35.035,"LINESTRING (113.9342638 22.5408903, 113.9346049 22.5408949)",,,,,,,
2457643650,2400176631,0,231676386,False,service,True,125.365,"LINESTRING (113.9342638 22.5408903, 113.93313 22.5408751, 113.9330877 22.5408652, 113.9330484 22.5408488)",,,,,,,
2457643650,2457643628,0,237892564,False,footway,True,74.78299999999999,"LINESTRING (113.9342638 22.5408903, 113.9342987 22.5408133, 113.9342933 22.5407637, 113.9342745 22.5406374, 113.9342798 22.5402257)",,,,,,,
2457643650,2457643656,0,237892570,False,service,False,34.237,"LINESTRING (113.9342638 22.5408903, 113.9342128 22.5409669, 113.934178 22.5410908, 113.9341229 22.541165)",,,,,,,
2457643656,3837327812,0,231676389,False,service,False,22.297,"LINESTRING (113.9341229 22.541165, 113.9341201 22.5413043, 113.9341195 22.5413655)",,,,,,,
2457643656,2457639904,0,"[231676389, 288727407]",False,"['service', 'footway']","[False, True]",143.065,"LINESTRING (113.9341229 22.541165, 113.9341236 22.5411204, 113.9341218 22.5410909, 113.9341142 22.5410695, 113.934096 22.5410563, 113.9340702 22.541051, 113.9334409 22.5410388, 113.9333761 22.5410129, 113.9333206 22.5409801, 113.9332868 22.540946, 113.9332128 22.5409062, 113.9331389 22.5409062, 113.9330911 22.540909, 113.9330295 22.5409119, 113.9329555 22.5408862, 113.9328874 22.540858)",,,,,,2,
2457643656,2457643650,0,237892570,False,service,True,34.237,"LINESTRING (113.9341229 22.541165, 113.934178 22.5410908, 113.9342128 22.5409669, 113.9342638 22.5408903)",,,,,,,
2457644651,2400176757,0,237892845,False,unclassified,False,15.779,"LINESTRING (113.9313023 22.5406766, 113.9312098 22.5405633)",,,,,,,
2457644651,2457644654,0,237892848,False,service,False,12.726,"LINESTRING (113.9313023 22.5406766, 113.9312032 22.5407453)",,,,,parking_aisle,,
2457644651,9909338207,0,237892845,False,unclassified,True,22.281000000000002,"LINESTRING (113.9313023 22.5406766, 113.9313378 22.5407143, 113.9314323 22.5408368)",,,,,,,
2457644654,2457644651,0,237892848,False,service,True,12.726,"LINESTRING (113.9312032 22.5407453, 113.9313023 22.5406766)",,,,,parking_aisle,,
2457644654,9013476453,0,237892848,False,service,False,89.47800000000001,"LINESTRING (113.9312032 22.5407453, 113.930565 22.5411874, 113.9306091 22.5412417)",,,,,parking_aisle,,
2457644654,9013476453,1,237892848,False,service,True,102.04499999999999,"LINESTRING (113.9312032 22.5407453, 113.9312839 22.540848, 113.9306455 22.5412865, 113.9306091 22.5412417)",,,,,parking_aisle,,
2457650280,2457650323,0,237893517,False,footway,True,12.285,"LINESTRING (113.9299948 22.5412097, 113.9301144 22.5412115)",,,,,,,
2457650293,2398268323,0,231436808,False,unclassified,False,35.166,"LINESTRING (113.9295025 22.5323623, 113.9298266 22.5324643)",,,,,,,
2457650293,2399009559,0,231436808,False,unclassified,True,32.138,"LINESTRING (113.9295025 22.5323623, 113.9292077 22.5322654)",,,,,,,
2457650293,2457650372,0,237893518,False,footway,False,39.797,"LINESTRING (113.9295025 22.5323623, 113.9296423 22.5320285)",,,,,,,
2457650293,2457650324,0,237893515,False,footway,False,40.778000000000006,"LINESTRING (113.9295025 22.5323623, 113.9294519 22.5322936, 113.9292883 22.5321994, 113.9291897 22.532146)",,,,,,,
2457650298,2457650344,0,237893524,False,service,True,30.676,"LINESTRING (113.9298803 22.5365383, 113.9301731 22.5365928)",,,,,,,
2457650298,2402103348,0,"[237893528, 237893514]",False,"['steps', 'footway']",False,32.677,"LINESTRING (113.9298803 22.5365383, 113.9298274 22.5366439, 113.9297006 22.5367773)",,,,,,,
2457650298,2457650314,0,237893524,False,service,False,37.354,"LINESTRING (113.9298803 22.5365383, 113.929822 22.5365275, 113.9298726 22.5362504)",,,,,,,
2457650311,2457650371,0,237893511,False,footway,False,68.515,"LINESTRING (113.9307451 22.5401144, 113.931139 22.5406117)",,,,,,,
2457650311,2400176682,0,237893511,False,footway,True,32.996,"LINESTRING (113.9307451 22.5401144, 113.9305563 22.5398743)",,,,,,,
2457650311,2457650336,0,237893530,False,pedestrian,False,9.623,"LINESTRING (113.9307451 22.5401144, 113.9308195 22.5400618)",,,,,,,
2457650311,2457650323,0,237893530,False,pedestrian,True,153.06799999999998,"LINESTRING (113.9307451 22.5401144, 113.9301312 22.5405503, 113.9301144 22.5412115)",,,,,,,
2457650314,2401131181,0,237893508,False,footway,True,20.297,"LINESTRING (113.9298726 22.5362504, 113.9297377 22.536117)",,,,,,,
2457650314,2291907935,0,237893524,False,service,False,50.846000000000004,"LINESTRING (113.9298726 22.5362504, 113.9299159 22.5360129, 113.9298809 22.5359628, 113.9298144 22.5359508, 113.9297143 22.5359327)",,,,,,,
2457650314,2457650298,0,237893524,False,service,True,37.354,"LINESTRING (113.9298726 22.5362504, 113.929822 22.5365275, 113.9298803 22.5365383)",,,,,,,
2457650317,2401126313,0,237893522,False,service,True,10.82,"LINESTRING (113.9301117 22.5347314, 113.9301958 22.5346728)",,,,,parking_aisle,,
2457650317,2457650317,0,237893522,False,service,False,88.23500000000001,"LINESTRING (113.9301117 22.5347314, 113.9297899 22.5346868, 113.9297738 22.5347834, 113.9300944 22.5348261, 113.9301117 22.5347314)",,,,,parking_aisle,,
2457650317,2457650317,1,237893522,False,service,True,88.23500000000001,"LINESTRING (113.9301117 22.5347314, 113.9300944 22.5348261, 113.9297738 22.5347834, 113.9297899 22.5346868, 113.9301117 22.5347314)",,,,,parking_aisle,,
2457650323,2457650280,0,237893517,False,footway,False,12.285,"LINESTRING (113.9301144 22.5412115, 113.9299948 22.5412097)",,,,,,,
2457650323,2457650339,0,237893517,False,footway,True,32.468,"LINESTRING (113.9301144 22.5412115, 113.9304305 22.5412166)",,,,,,,
2457650323,2457650311,0,237893530,False,pedestrian,False,153.06799999999998,"LINESTRING (113.9301144 22.5412115, 113.9301312 22.5405503, 113.9307451 22.5401144)",,,,,,,
2457650324,2399009559,0,237893507,False,footway,False,13.405,"LINESTRING (113.9291897 22.532146, 113.9292077 22.5322654)",,,,,,,
2457650324,2410575355,0,237893515,False,footway,False,39.081,"LINESTRING (113.9291897 22.532146, 113.9290308 22.5319988, 113.9288958 22.5319276)",,,,,,,
2457650324,2457650293,0,237893515,False,footway,True,40.778000000000006,"LINESTRING (113.9291897 22.532146, 113.9292883 22.5321994, 113.9294519 22.5322936, 113.9295025 22.5323623)",,,,,,,
2457650336,2400176562,0,237892845,False,unclassified,False,24.395,"LINESTRING (113.9308195 22.5400618, 113.9306808 22.5398837)",,,,,,,
2457650336,2400176757,0,237892845,False,unclassified,True,68.676,"LINESTRING (113.9308195 22.5400618, 113.9312098 22.5405633)",,,,,,,
2457650336,2457650311,0,237893530,False,pedestrian,True,9.623,"LINESTRING (113.9308195 22.5400618, 113.9307451 22.5401144)",,,,,,,
2457650336,2457639909,0,1229833470,False,footway,True,63.09799999999999,"LINESTRING (113.9308195 22.5400618, 113.9308817 22.5400094, 113.9309413 22.5399842, 113.9309984 22.5399532, 113.9310616 22.5399292, 113.9311224 22.5398936, 113.9311932 22.5398501, 113.9312428 22.539818, 113.9312943 22.5397851, 113.931329 22.539752)",,,,,,,
2457650339,2400176570,0,231676383,False,service,True,14.921,"LINESTRING (113.9304305 22.5412166, 113.9304358 22.5413507)",,,,,,,
2457650339,2457650323,0,237893517,False,footway,False,32.468,"LINESTRING (113.9304305 22.5412166, 113.9301144 22.5412115)",,,,,,,
2457650339,2457650371,0,231676383,False,service,False,102.781,"LINESTRING (113.9304305 22.5412166, 113.9304278 22.5411501, 113.9304466 22.5411055, 113.9304895 22.5410559, 113.931139 22.5406117)",,,,,,,
2457650344,9013476455,0,231782232,False,service,True,43.212,"LINESTRING (113.9301731 22.5365928, 113.9302462 22.5362101)",,,,,,,
2457650344,2457650298,0,237893524,False,service,False,30.676,"LINESTRING (113.9301731 22.5365928, 113.9298803 22.5365383)",,,,,,,
2457650344,2401128819,0,231782232,False,service,False,11.221,"LINESTRING (113.9301731 22.5365928, 113.9301592 22.5366615, 113.9301669 22.5366917)",,,,,,,
2457650371,2400176757,0,231676383,False,service,False,9.046,"LINESTRING (113.931139 22.5406117, 113.9312098 22.5405633)",,,,,,,
2457650371,2457650311,0,237893511,False,footway,True,68.515,"LINESTRING (113.931139 22.5406117, 113.9307451 22.5401144)",,,,,,,
2457650371,2457650339,0,231676383,False,service,True,102.781,"LINESTRING (113.931139 22.5406117, 113.9304895 22.5410559, 113.9304466 22.5411055, 113.9304278 22.5411501, 113.9304305 22.5412166)",,,,,,,
2457650372,2457650293,0,237893518,False,footway,True,39.797,"LINESTRING (113.9296423 22.5320285, 113.9295025 22.5323623)",,,,,,,
2457650372,2398268323,0,237893531,False,footway,False,52.823,"LINESTRING (113.9296423 22.5320285, 113.9297309 22.5321524, 113.9297899 22.5322738, 113.9298266 22.5324643)",,,,,,,
2457650372,2399009555,0,237893531,False,footway,True,30.969,"LINESTRING (113.9296423 22.5320285, 113.9296638 22.531969, 113.9297148 22.53186, 113.9297569 22.5317711)",,,,,,,
2457650384,2402103349,0,237893510,False,steps,True,9.561,"LINESTRING (113.9293929 22.5356024, 113.9294028 22.5355169)",,,,,,,
2461345270,5569414873,0,238288371,False,service,True,54.222,"LINESTRING (113.9321887 22.5361243, 113.9327049 22.5362266)",,,,,,,
2461345270,2400039343,0,231664133,False,unclassified,False,104.964,"LINESTRING (113.9321887 22.5361243, 113.9323908 22.5355814, 113.9324568 22.5353588, 113.9324907 22.5352233)",,,,,,,
2461345270,2404417655,0,231664133,False,unclassified,True,28.849,"LINESTRING (113.9321887 22.5361243, 113.9321575 22.5362081, 113.9320963 22.5363693)",,,,,,,
2469789324,2403068925,0,231985722,False,service,True,17.634,"LINESTRING (113.9267846 22.5338754, 113.926936 22.5338006)",,,,,,,
2476196072,2476511378,0,239834471,False,service,False,202.161,"LINESTRING (113.9360654 22.5380612, 113.9362264 22.5381157, 113.9363337 22.5381702, 113.9364275 22.5382421, 113.9365214 22.5383312, 113.9365965 22.5384279, 113.9366502 22.538522, 113.936685 22.5386186, 113.9367088 22.5387573, 113.9367906 22.538899, 113.9367955 22.5390659, 113.9367682 22.5395798)",,,,,,,
2476196072,2398019487,0,239834474,False,service,True,71.92699999999999,"LINESTRING (113.9360654 22.5380612, 113.9358643 22.5377193, 113.9357731 22.5376252, 113.9356473 22.5375637)",,,,,,,
2476196072,2476511380,0,239872143,False,service,True,101.09100000000001,"LINESTRING (113.9360654 22.5380612, 113.9359091 22.5380491, 113.9357692 22.538067, 113.9356324 22.5381067, 113.9355235 22.5381513, 113.9354206 22.5382206, 113.9353246 22.5383166, 113.9352298 22.5384297)",,,,,,,
2476511309,2476511338,0,239872137,False,service,True,10.829,"LINESTRING (113.9374468 22.5415245, 113.9374334 22.5416211)",,,,,,,
2476511336,2476511391,0,231676385,False,unclassified,True,237.12,"LINESTRING (113.9368985 22.5415021, 113.9367065 22.5418763, 113.9366823 22.5419432, 113.9366448 22.5419952, 113.9365804 22.5420398, 113.9365026 22.542072, 113.9364222 22.5420918, 113.9363551 22.5420918, 113.9356229 22.5420324, 113.9352205 22.5419902, 113.9351615 22.5419779, 113.9351079 22.5419556, 113.9350677 22.5419159, 113.935003 22.5418689)",,,,,,,
2476511336,2476511338,0,239872132,False,service,False,56.65,"LINESTRING (113.9368985 22.5415021, 113.9370364 22.5415493, 113.9374334 22.5416211)",,,,,,,
2476511338,2476511309,0,239872137,False,service,False,10.829,"LINESTRING (113.9374334 22.5416211, 113.9374468 22.5415245)",,,,,,,
2476511338,2476511342,0,239872137,False,service,True,30.822,"LINESTRING (113.9374334 22.5416211, 113.9373958 22.5418961)",,,,,,,
2476511338,2476511336,0,239872132,False,service,True,56.65,"LINESTRING (113.9374334 22.5416211, 113.9370364 22.5415493, 113.9368985 22.5415021)",,,,,,,
2476511342,2476511338,0,239872137,False,service,False,30.822,"LINESTRING (113.9373958 22.5418961, 113.9374334 22.5416211)",,,,,,,
2476511366,2476511380,0,239872136,False,service,False,6.294,"LINESTRING (113.935176 22.5384026, 113.9352298 22.5384297)",,,,,,,
2476511366,2476511408,0,239872136,False,service,True,33.038,"LINESTRING (113.935176 22.5384026, 113.9348939 22.5382598)",,,,,,,
2476511366,5610925722,0,239872135,False,pedestrian,True,81.009,"LINESTRING (113.935176 22.5384026, 113.9350994 22.5385445, 113.9350703 22.5386459, 113.9350569 22.5387549, 113.9350408 22.5390621, 113.9350397 22.5391099)",,,,,,,
2476511373,2476511385,0,239872138,False,service,False,11.71,"LINESTRING (113.9351844 22.5398329, 113.935286 22.5397851)",,,,,,,
2476511373,2476511397,0,239872138,False,service,True,5.79,"LINESTRING (113.9351844 22.5398329, 113.9351342 22.5398566)",,,,,,,
2476511373,2476511378,0,239872140,False,service,False,215.14100000000002,"LINESTRING (113.9351844 22.5398329, 113.9352742 22.5399564, 113.9353654 22.540048, 113.9354593 22.5401199, 113.9355773 22.5401769, 113.9357302 22.5402264, 113.9358643 22.5402388, 113.9359984 22.5402338, 113.9361352 22.5402115, 113.93628 22.5401521, 113.9364088 22.5400778, 113.9365187 22.5399911, 113.9366153 22.539887, 113.9366877 22.5397978, 113.9367352 22.5396943, 113.9367682 22.5395798)",,,,,,,
2476511378,9949092275,0,239834471,False,service,False,144.058,"LINESTRING (113.9367682 22.5395798, 113.9367525 22.5397855, 113.936653 22.5400577, 113.9366479 22.5401188, 113.936686 22.5401583, 113.9373967 22.5403639)",,,,,,,
2476511378,2476196072,0,239834471,False,service,True,202.161,"LINESTRING (113.9367682 22.5395798, 113.9367955 22.5390659, 113.9367906 22.538899, 113.9367088 22.5387573, 113.936685 22.5386186, 113.9366502 22.538522, 113.9365965 22.5384279, 113.9365214 22.5383312, 113.9364275 22.5382421, 113.9363337 22.5381702, 113.9362264 22.5381157, 113.9360654 22.5380612)",,,,,,,
2476511378,2476511373,0,239872140,False,service,True,215.14099999999993,"LINESTRING (113.9367682 22.5395798, 113.9367352 22.5396943, 113.9366877 22.5397978, 113.9366153 22.539887, 113.9365187 22.5399911, 113.9364088 22.5400778, 113.93628 22.5401521, 113.9361352 22.5402115, 113.9359984 22.5402338, 113.9358643 22.5402388, 113.9357302 22.5402264, 113.9355773 22.5401769, 113.9354593 22.5401199, 113.9353654 22.540048, 113.9352742 22.5399564, 113.9351844 22.5398329)",,,,,,,
2476511380,2476511416,0,239872136,False,service,False,8.753,"LINESTRING (113.9352298 22.5384297, 113.9353045 22.5384676)",,,,,,,
2476511380,2476511366,0,239872136,False,service,True,6.294,"LINESTRING (113.9352298 22.5384297, 113.935176 22.5384026)",,,,,,,
