osmid,y,x,street_count,geometry
3051268409,23.101841,113.2999139,3,POINT (113.2999139 23.101841)
3051268410,23.1018929,113.2999133,3,POINT (113.2999133 23.1018929)
3051268412,23.1019379,113.2933119,3,POINT (113.2933119 23.1019379)
3051268414,23.1019656,113.2981628,1,POINT (113.2981628 23.1019656)
3051268416,23.1019811,113.296066,4,POINT (113.296066 23.1019811)
3051268417,23.1020006,113.2986984,4,POINT (113.2986984 23.1020006)
3051268419,23.1020355,113.299233,1,POINT (113.299233 23.1020355)
3051268420,23.1020462,113.2927713,4,POINT (113.2927713 23.1020462)
3051268421,23.1020617,113.2947339,3,POINT (113.2947339 23.1020617)
3051268423,23.1021222,113.2965891,4,POINT (113.2965891 23.1021222)
3051268424,23.1021538,113.2922372,3,POINT (113.2922372 23.1021538)
3051268425,23.1022186,113.293837,3,POINT (113.293837 23.1022186)
3051268426,23.1022222,113.2959743,3,POINT (113.2959743 23.1022222)
3051268428,23.1022412,113.2980854,3,POINT (113.2980854 23.1022412)
3051268429,23.1022506,113.2933792,3,POINT (113.2933792 23.1022506)
3051268430,23.1022869,113.2986686,3,POINT (113.2986686 23.1022869)
3051268431,23.1023212,113.2953651,3,POINT (113.2953651 23.1023212)
3051268432,23.1023252,113.2938605,3,POINT (113.2938605 23.1023252)
3051268434,23.1023287,113.2992031,1,POINT (113.2992031 23.1023287)
3051268435,23.1023321,113.3004652,1,POINT (113.3004652 23.1023321)
3051268436,23.1023366,113.2952703,3,POINT (113.2952703 23.1023366)
3051268437,23.1023371,113.2999082,3,POINT (113.2999082 23.1023371)
3051268438,23.1023569,113.2928398,4,POINT (113.2928398 23.1023569)
3051268439,23.1023752,113.2950485,3,POINT (113.2950485 23.1023752)
3051268440,23.1023995,113.2934113,3,POINT (113.2934113 23.1023995)
3051268442,23.1024826,113.3007146,1,POINT (113.3007146 23.1024826)
3051268443,23.1024874,113.2999064,3,POINT (113.2999064 23.1024874)
3051268444,23.1025473,113.2934431,3,POINT (113.2934431 23.1025473)
3051268445,23.1025519,113.2939106,3,POINT (113.2939106 23.1025519)
3051268447,23.1026227,113.297698,3,POINT (113.297698 23.1026227)
3051268448,23.1026525,113.298177,3,POINT (113.298177 23.1026525)
3051268449,23.1026481,113.2929075,4,POINT (113.2929075 23.1026481)
3051268451,23.1027501,113.2971382,4,POINT (113.2971382 23.1027501)
3051268453,23.1027892,113.2939631,3,POINT (113.2939631 23.1027892)
3051268454,23.10279,113.2921986,1,POINT (113.2921986 23.10279)
3051268455,23.102862,113.2935109,3,POINT (113.2935109 23.102862)
3051268456,23.1028869,113.3006927,1,POINT (113.3006927 23.1028869)
3051268457,23.1028982,113.2999045,3,POINT (113.2999045 23.1028982)
3051268460,23.1030078,113.2929683,3,POINT (113.2929683 23.1030078)
3051268461,23.1031295,113.2982766,3,POINT (113.2982766 23.1031295)
3051268462,23.1031452,113.2935719,3,POINT (113.2935719 23.1031452)
3051268465,23.1032482,113.2930358,3,POINT (113.2930358 23.1032482)
3051268468,23.1033251,113.2936106,3,POINT (113.2936106 23.1033251)
3051268469,23.1033754,113.2983295,3,POINT (113.2983295 23.1033754)
3051268470,23.1034087,113.2940999,3,POINT (113.2940999 23.1034087)
3051268471,23.1034457,113.293068,3,POINT (113.293068 23.1034457)
3051268473,23.1034809,113.2972174,3,POINT (113.2972174 23.1034809)
3051268475,23.1035078,113.2983579,3,POINT (113.2983579 23.1035078)
3051268477,23.1036088,113.2993351,1,POINT (113.2993351 23.1036088)
3051268480,23.103767,113.2984137,3,POINT (113.2984137 23.103767)
3051268481,23.1038555,113.2993082,1,POINT (113.2993082 23.1038555)
3051268484,23.1040328,113.2932505,1,POINT (113.2932505 23.1040328)
3051268485,23.1040779,113.2972821,3,POINT (113.2972821 23.1040779)
3051268486,23.1042459,113.2951576,3,POINT (113.2951576 23.1042459)
3051268488,23.1041948,113.2962288,3,POINT (113.2962288 23.1041948)
3051268489,23.1043986,113.2943255,3,POINT (113.2943255 23.1043986)
3051268490,23.1051199,113.294475,3,POINT (113.294475 23.1051199)
3051268493,23.1052792,113.2943606,3,POINT (113.2943606 23.1052792)
3053894787,23.103898,113.294208,3,POINT (113.294208 23.103898)
3053894811,23.1039825,113.2937522,3,POINT (113.2937522 23.1039825)
3055328959,23.101649,113.2999162,3,POINT (113.2999162 23.101649)
3055328962,23.1016539,113.3005171,3,POINT (113.3005171 23.1016539)
3061180292,23.0999509,113.2891714,3,POINT (113.2891714 23.0999509)
6021660191,23.0993209,113.2959373,3,POINT (113.2959373 23.0993209)
6021660194,23.0984747,113.2958263,3,POINT (113.2958263 23.0984747)
6021660195,23.0981887,113.2973573,3,POINT (113.2973573 23.0981887)
6021660196,23.0976949,113.2973854,1,POINT (113.2973854 23.0976949)
6021660201,23.0994514,113.2977302,3,POINT (113.2977302 23.0994514)
6946997677,23.1030893,113.2925776,3,POINT (113.2925776 23.1030893)
6946997681,23.1027004,113.2929163,3,POINT (113.2929163 23.1027004)
8694878738,23.0980418,113.291565,3,POINT (113.291565 23.0980418)
8818460953,23.0985704,113.2956344,3,POINT (113.2956344 23.0985704)
9247523129,23.1027793,113.2961008,3,POINT (113.2961008 23.1027793)
9864176967,23.1019779,113.2933205,3,POINT (113.2933205 23.1019779)
9864176968,23.1018948,113.2937638,3,POINT (113.2937638 23.1018948)
9864176969,23.1036297,113.2961797,3,POINT (113.2961797 23.1036297)
9864176972,23.1035651,113.2950283,3,POINT (113.2950283 23.1035651)
