u,v,key,osmid,lanes,highway,service,oneway,reversed,length,geometry,name,maxspeed,junction,bridge,access,tunnel,width,est_width
977370355,5754228589,0,"[645158729, 792825329]",2,residential,,False,True,36.879000000000005,"LINESTRING (103.7768039 1.2917293, 103.776628 1.2916878, 103.776481 1.2916532)",Heng Mui Keng Terrace,40,,,,,,
977370357,977370358,0,792747590,2,residential,,False,False,26.594,"LINESTRING (103.7772535 1.2915008, 103.7773415 1.2912784)",Heng Mui Keng Terrace,40,,,,,,
977370357,3325196913,0,540527322,1,residential,,True,False,19.661,"LINESTRING (103.7772535 1.2915008, 103.7771938 1.2915724, 103.7771298 1.2916262)",Heng Mui Keng Terrace,40,,,,,,
977370358,977370357,0,792747590,2,residential,,False,True,26.594,"LINESTRING (103.7773415 1.2912784, 103.7772535 1.2915008)",Heng Mui Keng Terrace,40,,,,,,
977370358,7413655228,0,"[792847941, 792747589]",2,residential,,False,False,35.7,"LINESTRING (103.7773415 1.2912784, 103.7774322 1.2910899, 103.7774905 1.2909944)",Heng Mui Keng Terrace,40,,,,,,
977370358,10719085851,0,1152422146,,service,driveway,False,False,58.257999999999996,"LINESTRING (103.7773415 1.2912784, 103.7772876 1.2910741, 103.777317 1.290915, 103.7774437 1.2908331)",,,,,,,,
977370360,7413655228,0,792847944,2,residential,,False,True,15.375,"LINESTRING (103.7775856 1.290894, 103.7774905 1.2909944)",Heng Mui Keng Terrace,40,,,,,,
977370360,7413930522,0,792847946,2,residential,,False,False,18.664,"LINESTRING (103.7775856 1.290894, 103.7776493 1.2908585, 103.7777404 1.2908317)",Heng Mui Keng Terrace,40,,,,,,
977370362,977370615,0,96687007,,steps,,False,False,57.994,"LINESTRING (103.7781239 1.2908961, 103.7782993 1.2905331, 103.7784091 1.2904887)",,,,,,,,
977370362,10719085852,0,"[121886000, 1152422147]",2,"['residential', 'service']",driveway,False,False,64.096,"LINESTRING (103.7781239 1.2908961, 103.7781456 1.2909238, 103.7782646 1.2911812, 103.7780624 1.291341)",Heng Mui Keng Terrace,40,,,,,,
977370362,5229146790,0,121886000,2,residential,,False,True,30.133000000000003,"LINESTRING (103.7781239 1.2908961, 103.778028 1.2908471, 103.7779469 1.2908229, 103.7778686 1.2908148)",Heng Mui Keng Terrace,40,,,,,,
977370602,1555008239,0,646234318,2,residential,,False,True,18.912,"LINESTRING (103.7762863 1.2916073, 103.7761169 1.2915916)",Heng Mui Keng Terrace,40,,,,,,
977370602,7937378161,0,792825328,2,residential,,False,False,4.403,"LINESTRING (103.7762863 1.2916073, 103.7762807 1.2915681)",Heng Mui Keng Terrace,,,,,,,
977370602,5754228589,0,634151261,2,residential,,False,False,22.238,"LINESTRING (103.7762863 1.2916073, 103.7763857 1.2916307, 103.776481 1.2916532)",Heng Mui Keng Terrace,40,,,,,,
977370604,10719085845,0,1152422144,,service,driveway,False,False,14.542,"LINESTRING (103.7762178 1.2910779, 103.7760889 1.2911002)",,,,,,,,
977370604,5754228583,0,646955906,2,residential,,False,False,17.21,"LINESTRING (103.7762178 1.2910779, 103.7762277 1.2910054, 103.7762716 1.2909366)",Heng Mui Keng Terrace,,,,,,,
977370604,7937378161,0,"[792825328, 792830425]",2,residential,,False,True,54.959,"LINESTRING (103.7762178 1.2910779, 103.7762529 1.2913748, 103.7762807 1.2915681)",Heng Mui Keng Terrace,,,,,,,
977370615,10555571656,0,"[83999128, 792830422]",2,residential,,False,True,14.826000000000002,"LINESTRING (103.7784091 1.2904887, 103.7783736 1.2904693, 103.7783495 1.2904465, 103.7783381 1.2904116, 103.7783381 1.2903886)",Heng Mui Keng Terrace,,,,,,,
977370615,977370362,0,96687007,,steps,,False,True,57.994,"LINESTRING (103.7784091 1.2904887, 103.7782993 1.2905331, 103.7781239 1.2908961)",,,,,,,,
977377433,7936899673,0,161886032,2,residential,,False,False,17.806,"LINESTRING (103.7742538 1.292212, 103.7744055 1.2921606)",Heng Mui Keng Terrace,40,,,,,,
977377433,11155921872,0,161888194,2,residential,,False,False,22.296999999999997,"LINESTRING (103.7742538 1.292212, 103.7741075 1.2921947, 103.7740631 1.2921653)",Heng Mui Keng Terrace,40,,,,,,
977383417,11155921857,0,644246500,2,service,,False,True,2.387,"LINESTRING (103.7749884 1.2949452, 103.7749801 1.294965)",Research Link,,,,,yes,,
977383417,11518340608,0,"[1203478214, 84531595, 84517487, 84517490, 84517492, 84517493]",,"['steps', 'footway']",,False,False,133.248,"LINESTRING (103.7749884 1.2949452, 103.7747431 1.2947619, 103.7747132 1.2947588, 103.7745095 1.2947391, 103.7743467 1.2946666, 103.7740877 1.2949992, 103.7740503 1.2950433)",,,,yes,,,,
977383417,10853052807,0,1167145244,1,service,,False,False,17.775,"LINESTRING (103.7749884 1.2949452, 103.7750071 1.2949026, 103.7750526 1.2947988)",Research Link,,,,,yes,,
982302128,5936493264,0,84531595,,footway,,False,True,40.288,"LINESTRING (103.7732778 1.2959731, 103.7734656 1.2957391, 103.7735037 1.2956898)",,,,,,,,
982302128,10719085823,0,"[628773904, 628773903]",,"['steps', 'footway']",,False,False,20.045,"LINESTRING (103.7732778 1.2959731, 103.7732544 1.2960315, 103.7732823 1.2961455)",,,,,,,,
982302128,11137518250,0,"[628773905, 1201226901, 1201226902, 1201226903, 1201226904, 1201226905, 1201226906]",,"['steps', 'footway']",,False,False,65.83200000000001,"LINESTRING (103.7732778 1.2959731, 103.7731819 1.2959665, 103.7730846 1.2960002, 103.773074 1.2960052, 103.773057 1.2960081, 103.7730771 1.2960675, 103.7730967 1.2961289, 103.7731097 1.2961693, 103.7731265 1.2962219, 103.7731359 1.2962513, 103.7731401 1.2962646, 103.7731689 1.2963545)",,,,,,,,
982305453,10595350811,0,728061426,2,service,,False,False,7.495,"LINESTRING (103.7760888 1.2938191, 103.7761351 1.2938681)",Research Link,,,,,,,
982305453,496810111,0,728061426,2,service,,False,True,11.785,"LINESTRING (103.7760888 1.2938191, 103.776023 1.293736)",Research Link,,,,,,,
982305453,11252774953,0,1214799978,,footway,,False,True,6.29,"LINESTRING (103.7760888 1.2938191, 103.7760323 1.293816)",,,,,,,,
982305453,687603003,0,850796717,,footway,,False,False,91.47,"LINESTRING (103.7760888 1.2938191, 103.7761353 1.2937796, 103.7761782 1.2937689, 103.7765966 1.2937917, 103.7767991 1.2938011, 103.7768447 1.2937957, 103.7768622 1.2937836, 103.7768723 1.2937568)",,,,,,,,
1249297029,2391320018,0,540531843,2,service,,False,False,6.89,"LINESTRING (103.7823124 1.2952664, 103.7822742 1.2952176)",Medical Drive,,,,,,,
1249297029,1249297127,0,848309544,1,service,,True,False,12.877,"LINESTRING (103.7823124 1.2952664, 103.782295 1.2952895, 103.7822871 1.2953174, 103.7822898 1.2953462, 103.7823028 1.2953721)",,,roundabout,,,,,
1249297039,1249297029,0,109013189,1,service,,True,False,16.519000000000002,"LINESTRING (103.7824375 1.2952928, 103.7824241 1.295272, 103.7824049 1.2952564, 103.7823817 1.2952475, 103.782357 1.2952463, 103.7823331 1.2952528, 103.7823124 1.2952664)",,,roundabout,,,,,
1249297082,1249297039,0,109013189,1,service,,True,False,9.195,"LINESTRING (103.7824285 1.2953716, 103.7824413 1.2953456, 103.7824438 1.2953168, 103.7824375 1.2952928)",,,roundabout,,,,,
1249297082,6456247233,0,"[540531848, 744889481]",2,service,,True,False,102.74600000000001,"LINESTRING (103.7824285 1.2953716, 103.7825313 1.2953855, 103.7831748 1.2953891, 103.7833518 1.2953901)",,,,,,,,
1249297090,8212296575,0,647086934,,service,,False,False,11.521,"LINESTRING (103.7838829 1.2932514, 103.7838815 1.293355)",,,,,,,,
1249297093,2391320029,0,"[858377817, 858377818]",,footway,,False,True,16.808,"LINESTRING (103.7818208 1.2947568, 103.7817385 1.2948443, 103.7817172 1.2948669)",,,,,,,,
1249297127,1249297195,0,109013189,1,service,,True,False,12.877,"LINESTRING (103.7823028 1.2953721, 103.7823242 1.2953915, 103.7823512 1.2954019, 103.7823802 1.2954018, 103.7824072 1.2953912)",,,roundabout,,,,,
1249297127,5229188386,0,540531847,1,service,parking_aisle,True,False,18.18,"LINESTRING (103.7823028 1.2953721, 103.7823179 1.2954356, 103.7823229 1.2955337)",,,,,no,,,
1249297139,7907519690,0,635327761,,service,,True,False,2.684,"LINESTRING (103.7848623 1.2942277, 103.7848399 1.2942187)",,,,,,,,
1249297139,6369783110,0,690616812,3,residential,,True,False,5.087,"LINESTRING (103.7848623 1.2942277, 103.7848437 1.2942695)",Lower Kent Ridge Road,50,,,,,,
1249297162,1249576750,0,109013200,,service,,False,True,16.951,"LINESTRING (103.7838882 1.2937449, 103.7838815 1.2935926)",,,,,,,,
1249297162,5229188401,0,109013200,,service,,False,False,18.866,"LINESTRING (103.7838882 1.2937449, 103.7839338 1.2938187, 103.7839956 1.293874)",,,,,,,,
1249297162,7911557520,0,847835823,,footway,,False,False,45.60499999999999,"LINESTRING (103.7838882 1.2937449, 103.7838701 1.293789, 103.7839526 1.2938922, 103.784021 1.2939526, 103.7840512 1.2939928, 103.784082 1.2940223, 103.7841222 1.2940451)",,,,,,,,
1249297195,1249297082,0,109013189,1,service,,True,False,3.218,"LINESTRING (103.7824072 1.2953912, 103.7824285 1.2953716)",,,roundabout,,,,,
1249567541,1249567616,0,573272651,2,residential,,True,False,10.935,"LINESTRING (103.7842389 1.2954508, 103.7842818 1.2953623)",Lower Kent Ridge Road,50,,,,,,
1249567541,1362160501,0,121762761,2,residential,,True,False,16.414,"LINESTRING (103.7842389 1.2954508, 103.7842244 1.2954169, 103.7842003 1.2953889, 103.7841689 1.2953695, 103.7841331 1.2953605)",Lower Kent Ridge Road,50,roundabout,,,,,
1249567542,1249567541,0,688475488,2,residential,,True,False,22.811,"LINESTRING (103.7841354 1.2956005, 103.7841748 1.2955891, 103.7842081 1.2955651, 103.7842314 1.2955313, 103.7842421 1.2954917, 103.7842389 1.2954508)",Lower Kent Ridge Road,50,roundabout,,,,,
1249567544,1249567542,0,688475489,2,residential,,True,False,17.444,"LINESTRING (103.7840095 1.2955245, 103.7840386 1.2955679, 103.7840834 1.295595, 103.7841354 1.2956005)",Lower Kent Ridge Road,50,roundabout,,,,,
1249567544,6056446431,0,711062910,2,residential,,True,False,71.139,"LINESTRING (103.7840095 1.2955245, 103.7837701 1.2959592, 103.7837101 1.296039, 103.7836838 1.2960739)",Lower Kent Ridge Road,50,,,,,,
1249567591,7915692065,0,540531845,2,service,,False,False,6.448,"LINESTRING (103.7820847 1.2950019, 103.782142 1.2950109)",Medical Drive,,,,,,,
1249567591,1249567595,0,744674769,2,service,,False,True,30.134,"LINESTRING (103.7820847 1.2950019, 103.7820772 1.2952728)",Medical Drive,,,,,,,
1249567591,2391320029,0,647086580,2,service,,False,False,43.69,"LINESTRING (103.7820847 1.2950019, 103.781834 1.2949038, 103.7817399 1.2948818, 103.7817172 1.2948669)",Medical Drive,,,,,,,
1249567595,1249567591,0,744674769,2,service,,False,False,30.134,"LINESTRING (103.7820772 1.2952728, 103.7820847 1.2950019)",Medical Drive,,,,,,,
1249567595,11020038669,0,1186508983,,footway,,False,False,5.65,"LINESTRING (103.7820772 1.2952728, 103.782128 1.2952745)",,,,,,,,
1249567595,1553336089,0,647086220,2,service,,False,True,33.011,"LINESTRING (103.7820772 1.2952728, 103.7820825 1.2953664, 103.7820842 1.2954375, 103.7820944 1.2955186, 103.7820967 1.29553, 103.7821042 1.2955679)",Medical Drive,,,,,,,
1249567595,1553396926,0,"[1186508982, 1186508983]",,"['steps', 'footway']",,False,True,14.272,"LINESTRING (103.7820772 1.2952728, 103.7820409 1.2952716, 103.7820428 1.2953252, 103.7820045 1.2953223)",,,,,,,,
1249567602,11020038670,0,109044020,2,service,,False,True,2.346,"LINESTRING (103.7821212 1.2956778, 103.7821232 1.2956988)",Medical Drive,,,,,,,
1249567602,1553336089,0,647086219,2,service,,False,False,12.366,"LINESTRING (103.7821212 1.2956778, 103.7821042 1.2955679)",Medical Drive,,,,,,,
1249567616,10686208823,0,1208965354,,footway,,False,False,8.368,"LINESTRING (103.7842818 1.2953623, 103.7843503 1.2953935)",,,,yes,,,,
1249567616,4724933895,0,"[479379761, 573272651, 634717899]","['3', '2']",residential,,True,False,130.01600000000002,"LINESTRING (103.7842818 1.2953623, 103.784548 1.2949488, 103.7848376 1.2945667, 103.7848628 1.2945289, 103.7849334 1.2943935)",Lower Kent Ridge Road,50,,,,,,
1249567616,2391320006,0,688475483,,footway,,False,False,30.895000000000003,"LINESTRING (103.7842818 1.2953623, 103.7841731 1.2952944, 103.7840511 1.2952076)",,,,yes,,,,
1249567625,6456247237,0,826039048,2,service,,True,False,4.325,"LINESTRING (103.7836587 1.2953199, 103.7836198 1.2953206)",,,,,,,,
1249570061,595962256,0,635749559,1,residential,,True,False,4.619,"LINESTRING (103.7829424 1.2967495, 103.7829052 1.296768)",Lower Kent Ridge Road,50,roundabout,,,,,
1249576663,1249576750,0,109044468,,service,,False,False,34.709,"LINESTRING (103.7839604 1.2932914, 103.7839347 1.2933789, 103.783917 1.2934874, 103.7838815 1.2935926)",,,,,,,,
1249576663,8212296563,0,"[540775875, 540775876]",,service,,False,True,9.273,"LINESTRING (103.7839604 1.2932914, 103.7839573 1.2932517, 103.7839548 1.2932082)",,,,,,building_passage,,
1249576663,8212296575,0,883108100,,service,,True,False,11.321000000000002,"LINESTRING (103.7839604 1.2932914, 103.7839165 1.2933204, 103.7838815 1.293355)",,,,,,,,
1249576711,1249576764,0,"[728069003, 728069004, 465013270]",2,service,parking_aisle,False,True,140.97899999999998,"LINESTRING (103.7833506 1.2938937, 103.7831133 1.2938983, 103.7830887 1.293896, 103.7830779 1.2938921, 103.783064 1.2938775, 103.7830579 1.2938598, 103.7830547 1.2938321, 103.7830581 1.2931642, 103.7830603 1.2929045)",,,,,,,,
1249576711,1249576711,0,"[109044469, 816846331, 728069005]",1,service,parking_aisle,True,False,73.904,"LINESTRING (103.7833506 1.2938937, 103.7834607 1.2939737, 103.7834992 1.2939814, 103.7835324 1.2939822, 103.7836102 1.2939777, 103.7836207 1.2939748, 103.7836329 1.2939649, 103.7836364 1.2939529, 103.7836387 1.2939237, 103.7836353 1.2939097, 103.7836318 1.2939007, 103.7836218 1.2938908, 103.7836102 1.2938875, 103.7833506 1.2938937)",,,,,,,,
1249576750,1249297162,0,109013200,,service,,False,False,16.951,"LINESTRING (103.7838815 1.2935926, 103.7838882 1.2937449)",,,,,,,,
1249576750,8212296575,0,647086934,,service,,False,True,26.42,"LINESTRING (103.7838815 1.2935926, 103.7838815 1.293355)",,,,,,,,
1249576750,1249576663,0,109044468,,service,,False,True,34.709,"LINESTRING (103.7838815 1.2935926, 103.783917 1.2934874, 103.7839347 1.2933789, 103.7839604 1.2932914)",,,,,,,,
1249576750,1249576663,1,883108099,,service,,True,False,35.876,"LINESTRING (103.7838815 1.2935926, 103.783944 1.293505, 103.7839589 1.2934278, 103.7839604 1.2932914)",,,,,,,,
1249576751,6822693922,0,109044022,,service,,False,False,5.704,"LINESTRING (103.7815048 1.294604, 103.7814813 1.2945584)",Medical Drive,,,,,,,
1249576751,5122575820,0,526855215,1,service,parking_aisle,True,False,12.067,"LINESTRING (103.7815048 1.294604, 103.781609 1.2945736)",,,,,no,,,
1249576751,1553398925,0,647086579,2,service,,False,True,8.751,"LINESTRING (103.7815048 1.294604, 103.7815456 1.2946713)",Medical Drive,,,,,,,
1249576764,2391320050,0,727737031,2,service,,False,True,144.04099999999997,"LINESTRING (103.7830603 1.2929045, 103.7829626 1.2929538, 103.7828596 1.2929842, 103.782736 1.2930159, 103.7826251 1.2930376, 103.782532 1.293026, 103.7823326 1.293053, 103.7822459 1.2930776, 103.782161 1.2930852, 103.782 1.2930772, 103.7819223 1.2930959, 103.7818471 1.2931254, 103.7818189 1.2931617)",Medical Drive,,,,no,,,
1249576764,1249576711,0,"[728069003, 728069004, 465013270]",2,service,parking_aisle,False,False,140.97899999999998,"LINESTRING (103.7830603 1.2929045, 103.7830581 1.2931642, 103.7830547 1.2938321, 103.7830579 1.2938598, 103.783064 1.2938775, 103.7830779 1.2938921, 103.7830887 1.293896, 103.7831133 1.2938983, 103.7833506 1.2938937)",,,,,,,,
1249576764,1249576766,0,883108096,2,service,,False,False,103.59800000000001,"LINESTRING (103.7830603 1.2929045, 103.7830673 1.2928788, 103.7830813 1.2928625, 103.7831099 1.2928531, 103.7835261 1.2928465, 103.7835536 1.2928505, 103.7835717 1.2928599, 103.7835912 1.2928759, 103.7836985 1.2929162, 103.783736 1.2929242, 103.7837836 1.2929282, 103.7839063 1.2929262, 103.7839468 1.2929286)",Medical Drive,,,,,,,
1249576766,3838403339,0,"[380518640, 883109953, 109044470]",2,service,,False,True,60.214,"LINESTRING (103.7839468 1.2929286, 103.7839629 1.2927881, 103.7839792 1.2927425, 103.7839975 1.2927175, 103.7840227 1.2926997, 103.7840577 1.2926902, 103.7840936 1.2926944, 103.7841255 1.2927117, 103.7841487 1.2927395, 103.7841599 1.2927739, 103.7841575 1.2928101, 103.7841418 1.2928428, 103.7841151 1.2928673)",Science Park Drive,50,,yes,,,,
1249576766,8212296563,0,"[540775876, 883108095]",,service,,False,False,31.181,"LINESTRING (103.7839468 1.2929286, 103.783941 1.292968, 103.7839548 1.2932082)",,,,,,building_passage,,
1249576766,1249576764,0,883108096,2,service,,False,True,103.598,"LINESTRING (103.7839468 1.2929286, 103.7839063 1.2929262, 103.7837836 1.2929282, 103.783736 1.2929242, 103.7836985 1.2929162, 103.7835912 1.2928759, 103.7835717 1.2928599, 103.7835536 1.2928505, 103.7835261 1.2928465, 103.7831099 1.2928531, 103.7830813 1.2928625, 103.7830673 1.2928788, 103.7830603 1.2929045)",Medical Drive,,,,,,,
1345103782,1345103802,0,161972823,1,service,,True,False,15.229,"LINESTRING (103.7722109 1.3003722, 103.7722542 1.3003508, 103.7722705 1.3003172, 103.7722585 1.3002673)",,,roundabout,,,,,
1345103782,6869688993,0,"[141913161, 639106547]",2,service,,False,True,46.601,"LINESTRING (103.7722109 1.3003722, 103.7720491 1.3007167, 103.7720337 1.300752)",Engineering Drive 1,,,,,,,
1345103783,1345103793,0,161972823,1,service,,True,False,4.948,"LINESTRING (103.7721169 1.3001998, 103.7720741 1.300212)",,,roundabout,,,,,
1345103783,1533670443,0,"[465236776, 139959761]",1,service,,True,False,85.015,"LINESTRING (103.7721169 1.3001998, 103.7721336 1.3001607, 103.7723708 1.2996629, 103.7723802 1.2996513, 103.7723923 1.2996495, 103.7725214 1.2997122)",,,,,,,,
1345103793,1375490938,0,161972823,1,service,,True,False,1.656,"LINESTRING (103.7720741 1.300212, 103.7720674 1.3002253)",,,roundabout,,,,,
1345103793,1533617292,0,849642621,,footway,,False,True,39.293000000000006,"LINESTRING (103.7720741 1.300212, 103.771831 1.3001006, 103.7718082 1.3000845, 103.7717955 1.3000564, 103.7717704 1.3000671)",,,,,,,,
1345103795,6424744377,0,119805562,,footway,,False,False,5.298,"LINESTRING (103.7701919 1.2979327, 103.7701443 1.2979351)",,,,,,,,
1345103795,1533856798,0,633824619,2,service,,False,True,24.147,"LINESTRING (103.7701919 1.2979327, 103.7701994 1.2978959, 103.7702123 1.2977855, 103.7702095 1.2977171)",Architecture Drive,,,,,,,
1345103795,1534822520,0,639723373,2,service,,False,False,117.02000000000001,"LINESTRING (103.7701919 1.2979327, 103.7701651 1.2980589, 103.7700176 1.2984447, 103.7700295 1.2986649, 103.7700651 1.2989334, 103.7700668 1.2989523)",Architecture Drive,,,,,,,
1345103796,687603324,0,22278632,,service,,False,False,25.266,"LINESTRING (103.7710078 1.2968975, 103.7708363 1.2967484)",,,,,,,,
1345103796,687603472,0,22278632,,service,,False,True,10.163,"LINESTRING (103.7710078 1.2968975, 103.7710393 1.2969833)",,,,,,,,
1345103796,9166611470,0,992133808,,service,parking_aisle,False,False,52.507000000000005,"LINESTRING (103.7710078 1.2968975, 103.7711566 1.2969064, 103.7712447 1.2969537, 103.7713198 1.2971639)",,,,,,,,
1345103801,1534822865,0,635299834,2,service,,False,True,23.222,"LINESTRING (103.7720672 1.3003028, 103.771871 1.3003745)",Engineering Drive 1,,,,,,,
1345103801,1345103782,0,119805563,1,service,,True,False,17.874,"LINESTRING (103.7720672 1.3003028, 103.7721219 1.3003399, 103.7722109 1.3003722)",,,roundabout,,,,,
1345103802,6056408618,0,643894422,2,service,,False,True,14.309,"LINESTRING (103.7722585 1.3002673, 103.7723136 1.300151)",,,,,,,,
1345103802,1345103783,0,161972823,1,service,,True,False,17.522000000000002,"LINESTRING (103.7722585 1.3002673, 103.7722173 1.3002424, 103.7721677 1.3002162, 103.7721169 1.3001998)",,,roundabout,,,,,
1345103804,1555056343,0,142088126,,footway,,False,False,26.692,"LINESTRING (103.7703548 1.3005533, 103.7705805 1.3004714)",,,,,,,,
