osmid,y,x,street_count,highway,ref,geometry
239623420,1.2973343,103.7821912,3,,,POINT (103.7821912 1.2973343)
239624382,1.299354,103.7744188,3,,,POINT (103.7744188 1.299354)
239698353,1.2958579,103.7803351,3,,,POINT (103.7803351 1.2958579)
239699023,1.2973614,103.7784064,3,,,POINT (103.7784064 1.2973614)
239699026,1.296341,103.7784023,3,,,POINT (103.7784023 1.296341)
239712244,1.3015042,103.7705072,4,traffic_signals,,POINT (103.7705072 1.3015042)
239712247,1.3011931,103.7713565,3,,,POINT (103.7713565 1.3011931)
239712262,1.2966245,103.7722844,3,,,POINT (103.7722844 1.2966245)
239712264,1.2964003,103.7709395,4,traffic_signals,,POINT (103.7709395 1.2964003)
239713810,1.2950564,103.7705745,3,,,POINT (103.7705745 1.2950564)
243990702,1.3015602,103.7703826,4,traffic_signals,,POINT (103.7703826 1.3015602)
361030521,1.2965349,103.7738818,3,,,POINT (103.7738818 1.2965349)
361030526,1.2937145,103.7754989,3,,,POINT (103.7754989 1.2937145)
409322778,1.2996874,103.7787587,3,,,POINT (103.7787587 1.2996874)
410462660,1.2954449,103.7844633,3,bus_stop,18071,POINT (103.7844633 1.2954449)
496801413,1.2934273,103.7721131,3,,,POINT (103.7721131 1.2934273)
496801419,1.2945609,103.772847,3,,,POINT (103.772847 1.2945609)
496801435,1.294385,103.7727545,3,,,POINT (103.7727545 1.294385)
496803225,1.297378,103.773597,3,,,POINT (103.773597 1.297378)
496803240,1.295154,103.7774532,3,,,POINT (103.7774532 1.295154)
496803241,1.2950065,103.7777133,4,crossing,,POINT (103.7777133 1.2950065)
496803243,1.294815,103.7780657,3,,,POINT (103.7780657 1.294815)
496803252,1.2936545,103.7809262,3,,,POINT (103.7809262 1.2936545)
496810076,1.2919561,103.7831786,4,,,POINT (103.7831786 1.2919561)
496810106,1.2920039,103.7739086,5,,,POINT (103.7739086 1.2920039)
496810111,1.293736,103.776023,3,,,POINT (103.776023 1.293736)
496810113,1.2935056,103.777251,3,,,POINT (103.777251 1.2935056)
496810228,1.2914599,103.7821095,5,crossing,,POINT (103.7821095 1.2914599)
595962253,1.2968502,103.7813302,3,,,POINT (103.7813302 1.2968502)
595962255,1.2967866,103.7828898,3,,,POINT (103.7828898 1.2967866)
595962256,1.296768,103.7829052,3,,,POINT (103.7829052 1.296768)
595962258,1.2968317,103.7830548,3,,,POINT (103.7830548 1.2968317)
595962261,1.2969238,103.7829297,3,,,POINT (103.7829297 1.2969238)
595963312,1.2972631,103.7823224,3,,,POINT (103.7823224 1.2972631)
595963313,1.2976939,103.7816497,3,,,POINT (103.7816497 1.2976939)
610183473,1.2983279,103.7736808,3,,,POINT (103.7736808 1.2983279)
610183475,1.2981904,103.7734574,3,,,POINT (103.7734574 1.2981904)
687603003,1.2937568,103.7768723,3,,,POINT (103.7768723 1.2937568)
687603022,1.2929578,103.775477,1,,,POINT (103.775477 1.2929578)
687603324,1.2967484,103.7708363,3,,,POINT (103.7708363 1.2967484)
687603472,1.2969833,103.7710393,1,,,POINT (103.7710393 1.2969833)
976478159,1.2940386,103.7757873,3,,,POINT (103.7757873 1.2940386)
976478163,1.2940067,103.7758279,3,,,POINT (103.7758279 1.2940067)
976478167,1.2948291,103.7752105,4,,,POINT (103.7752105 1.2948291)
976478176,1.2950484,103.7756428,1,,,POINT (103.7756428 1.2950484)
976478182,1.2907531,103.7804677,4,,,POINT (103.7804677 1.2907531)
976478207,1.2937326,103.7758199,3,,,POINT (103.7758199 1.2937326)
976478710,1.2906164,103.7809546,4,,,POINT (103.7809546 1.2906164)
976480212,1.2966329,103.7735804,1,,,POINT (103.7735804 1.2966329)
977370338,1.2924045,103.7737574,3,,,POINT (103.7737574 1.2924045)
977370345,1.2921482,103.7744422,3,,,POINT (103.7744422 1.2921482)
977370355,1.2917293,103.7768039,3,,,POINT (103.7768039 1.2917293)
977370357,1.2915008,103.7772535,3,,,POINT (103.7772535 1.2915008)
977370358,1.2912784,103.7773415,3,,,POINT (103.7773415 1.2912784)
977370360,1.290894,103.7775856,3,,,POINT (103.7775856 1.290894)
977370362,1.2908961,103.7781239,3,,,POINT (103.7781239 1.2908961)
977370602,1.2916073,103.7762863,3,,,POINT (103.7762863 1.2916073)
977370604,1.2910779,103.7762178,3,,,POINT (103.7762178 1.2910779)
977370615,1.2904887,103.7784091,3,,,POINT (103.7784091 1.2904887)
977377433,1.292212,103.7742538,3,,,POINT (103.7742538 1.292212)
977383417,1.2949452,103.7749884,3,,,POINT (103.7749884 1.2949452)
982302128,1.2959731,103.7732778,3,,,POINT (103.7732778 1.2959731)
982305453,1.2938191,103.7760888,4,,,POINT (103.7760888 1.2938191)
1249297029,1.2952664,103.7823124,3,,,POINT (103.7823124 1.2952664)
1249297039,1.2952928,103.7824375,3,,,POINT (103.7824375 1.2952928)
1249297082,1.2953716,103.7824285,3,,,POINT (103.7824285 1.2953716)
1249297090,1.2932514,103.7838829,1,,,POINT (103.7838829 1.2932514)
1249297093,1.2947568,103.7818208,1,,,POINT (103.7818208 1.2947568)
1249297127,1.2953721,103.7823028,3,,,POINT (103.7823028 1.2953721)
1249297139,1.2942277,103.7848623,4,,,POINT (103.7848623 1.2942277)
1249297162,1.2937449,103.7838882,4,,,POINT (103.7838882 1.2937449)
1249297195,1.2953912,103.7824072,3,,,POINT (103.7824072 1.2953912)
1249567541,1.2954508,103.7842389,3,,,POINT (103.7842389 1.2954508)
1249567542,1.2956005,103.7841354,3,,,POINT (103.7841354 1.2956005)
1249567544,1.2955245,103.7840095,3,,,POINT (103.7840095 1.2955245)
1249567591,1.2950019,103.7820847,3,,,POINT (103.7820847 1.2950019)
1249567595,1.2952728,103.7820772,4,crossing,,POINT (103.7820772 1.2952728)
1249567602,1.2956778,103.7821212,3,,,POINT (103.7821212 1.2956778)
1249567616,1.2953623,103.7842818,4,,,POINT (103.7842818 1.2953623)
1249567625,1.2953199,103.7836587,3,,,POINT (103.7836587 1.2953199)
1249570061,1.2967495,103.7829424,3,,,POINT (103.7829424 1.2967495)
1249576663,1.2932914,103.7839604,4,,,POINT (103.7839604 1.2932914)
1249576711,1.2938937,103.7833506,3,,,POINT (103.7833506 1.2938937)
1249576750,1.2935926,103.7838815,4,,,POINT (103.7838815 1.2935926)
1249576751,1.294604,103.7815048,3,,,POINT (103.7815048 1.294604)
1249576764,1.2929045,103.7830603,3,,,POINT (103.7830603 1.2929045)
1249576766,1.2929286,103.7839468,4,,,POINT (103.7839468 1.2929286)
1345103782,1.3003722,103.7722109,3,,,POINT (103.7722109 1.3003722)
1345103783,1.3001998,103.7721169,3,,,POINT (103.7721169 1.3001998)
1345103793,1.300212,103.7720741,3,,,POINT (103.7720741 1.300212)
1345103795,1.2979327,103.7701919,3,,,POINT (103.7701919 1.2979327)
1345103796,1.2968975,103.7710078,3,,,POINT (103.7710078 1.2968975)
1345103801,1.3003028,103.7720672,3,,,POINT (103.7720672 1.3003028)
1345103802,1.3002673,103.7722585,3,,,POINT (103.7722585 1.3002673)
1345103804,1.3005533,103.7703548,4,,,POINT (103.7703548 1.3005533)
1345103807,1.2979415,103.7700163,3,,,POINT (103.7700163 1.2979415)
1345103809,1.3010078,103.7719217,4,,,POINT (103.7719217 1.3010078)
1345143345,1.2969746,103.7725699,4,crossing,,POINT (103.7725699 1.2969746)
1345143355,1.2930842,103.7729771,4,crossing,,POINT (103.7729771 1.2930842)
1345143375,1.2942582,103.7726753,3,,,POINT (103.7726753 1.2942582)
1345143402,1.2937175,103.7755519,3,,,POINT (103.7755519 1.2937175)
1345143428,1.2937213,103.776152,3,,,POINT (103.776152 1.2937213)
1358272512,1.2992297,103.7745443,3,,,POINT (103.7745443 1.2992297)
1358272514,1.2992569,103.7746231,3,,,POINT (103.7746231 1.2992569)
1358272531,1.2994078,103.7747053,3,,,POINT (103.7747053 1.2994078)
1358272552,1.2996138,103.7745152,3,,,POINT (103.7745152 1.2996138)
1358272554,1.2995685,103.7746669,3,,,POINT (103.7746669 1.2995685)
1358272627,1.3004045,103.7754512,3,,,POINT (103.7754512 1.3004045)
1358272643,1.3004977,103.7765401,3,,,POINT (103.7765401 1.3004977)
1358272647,1.3005298,103.7764535,1,,,POINT (103.7764535 1.3005298)
1358272660,1.3006043,103.7749334,3,,,POINT (103.7749334 1.3006043)
1358272663,1.3006611,103.7746834,3,,,POINT (103.7746834 1.3006611)
1358272689,1.3008846,103.7743739,3,,,POINT (103.7743739 1.3008846)
1358272692,1.3009333,103.7750094,3,,,POINT (103.7750094 1.3009333)
1358272713,1.3010352,103.7731369,4,,,POINT (103.7731369 1.3010352)
1358272718,1.3010508,103.7756626,3,,,POINT (103.7756626 1.3010508)
1358272720,1.3010947,103.7723394,3,,,POINT (103.7723394 1.3010947)
1358272721,1.301105,103.7716032,4,,,POINT (103.7716032 1.301105)
1358272727,1.3011273,103.7718709,3,,,POINT (103.7718709 1.3011273)
1358272731,1.3011324,103.7734204,4,crossing,,POINT (103.7734204 1.3011324)
1358272734,1.3011336,103.7715223,3,,,POINT (103.7715223 1.3011336)
1358272746,1.3011972,103.7716492,3,,,POINT (103.7716492 1.3011972)
1358272748,1.3012304,103.7715586,3,,,POINT (103.7715586 1.3012304)
1358272750,1.3013089,103.7756937,3,,,POINT (103.7756937 1.3013089)
1358272751,1.301293,103.7713938,4,,,POINT (103.7713938 1.301293)
1358272753,1.3013692,103.7731345,3,,,POINT (103.7731345 1.3013692)
1358272762,1.3014876,103.7708563,3,,,POINT (103.7708563 1.3014876)
1358272770,1.3016163,103.770562,4,traffic_signals,,POINT (103.770562 1.3016163)
1358272772,1.3016685,103.770434,4,traffic_signals,,POINT (103.770434 1.3016685)
1358272782,1.3019164,103.7733352,4,,,POINT (103.7733352 1.3019164)
1358272801,1.3021076,103.7739512,1,,,POINT (103.7739512 1.3021076)
1358272808,1.3021789,103.7716682,1,,,POINT (103.7716682 1.3021789)
1358272826,1.3022326,103.7716503,3,,,POINT (103.7716503 1.3022326)
1358272832,1.302313,103.7716201,1,,,POINT (103.7716201 1.302313)
1358272880,1.3026615,103.7724871,3,,,POINT (103.7724871 1.3026615)
1362160429,1.2934878,103.7850169,3,,,POINT (103.7850169 1.2934878)
1362160501,1.2953605,103.7841331,3,,,POINT (103.7841331 1.2953605)
1362160515,1.2955988,103.7823265,3,,,POINT (103.7823265 1.2955988)
1362160565,1.296502,103.7833088,3,,,POINT (103.7833088 1.296502)
1362160588,1.2969292,103.7824328,4,,,POINT (103.7824328 1.2969292)
1362160590,1.2969585,103.7822073,4,,,POINT (103.7822073 1.2969585)
1362160592,1.2970362,103.7822298,4,,,POINT (103.7822298 1.2970362)
1362160612,1.2975547,103.781594,4,,,POINT (103.781594 1.2975547)
1362160618,1.2976275,103.7811605,3,,,POINT (103.7811605 1.2976275)
1362160620,1.2977907,103.780347,2,,,POINT (103.780347 1.2977907)
1362160624,1.2978887,103.7811487,3,,,POINT (103.7811487 1.2978887)
1362160631,1.2979977,103.7808598,3,,,POINT (103.7808598 1.2979977)
1362160640,1.2980253,103.7803144,1,,,POINT (103.7803144 1.2980253)
1362177328,1.2928286,103.7813521,3,,,POINT (103.7813521 1.2928286)
1362177330,1.2947499,103.7797093,3,,,POINT (103.7797093 1.2947499)
1363363876,1.2918066,103.7771214,3,,,POINT (103.7771214 1.2918066)
1375490933,1.2987684,103.7729672,3,,,POINT (103.7729672 1.2987684)
1375490934,1.2987735,103.7725483,3,,,POINT (103.7725483 1.2987735)
1375490935,1.2988891,103.7733068,1,,,POINT (103.7733068 1.2988891)
1375490936,1.2989365,103.7728877,3,,,POINT (103.7728877 1.2989365)
1375490938,1.3002253,103.7720674,3,,,POINT (103.7720674 1.3002253)
1533617292,1.3000671,103.7717704,3,,,POINT (103.7717704 1.3000671)
1533670443,1.2997122,103.7725214,3,,,POINT (103.7725214 1.2997122)
1533824598,1.2982328,103.7734146,3,,,POINT (103.7734146 1.2982328)
1533856789,1.2975563,103.7701891,3,,,POINT (103.7701891 1.2975563)
1533856798,1.2977171,103.7702095,3,,,POINT (103.7702095 1.2977171)
1534822482,1.299247,103.7705278,3,,,POINT (103.7705278 1.299247)
1534822519,1.2982736,103.7710736,3,,,POINT (103.7710736 1.2982736)
1534822520,1.2989523,103.7700668,3,,,POINT (103.7700668 1.2989523)
1534822534,1.298948,103.7701603,3,,,POINT (103.7701603 1.298948)
1534822864,1.3007648,103.771197,3,,,POINT (103.771197 1.3007648)
1534822865,1.3003745,103.771871,3,,,POINT (103.771871 1.3003745)
1534822869,1.3005128,103.7719168,3,,,POINT (103.7719168 1.3005128)
1534822878,1.3006383,103.7711489,3,,,POINT (103.7711489 1.3006383)
1534825223,1.296186,103.769955,3,,,POINT (103.769955 1.296186)
1534827147,1.297266,103.7724351,3,,,POINT (103.7724351 1.297266)
1534827152,1.2978003,103.7724362,1,,,POINT (103.7724362 1.2978003)
1534827183,1.2971669,103.7726758,3,,,POINT (103.7726758 1.2971669)
1534827396,1.2962954,103.7720037,3,,,POINT (103.7720037 1.2962954)
1534827400,1.2962734,103.7709125,4,traffic_signals,,POINT (103.7709125 1.2962734)
1534827401,1.2973325,103.7729264,3,,,POINT (103.7729264 1.2973325)
1534827427,1.2961237,103.7700143,3,,,POINT (103.7700143 1.2961237)
1534827442,1.2962633,103.7706764,3,,,POINT (103.7706764 1.2962633)
1534827863,1.2988598,103.7754014,3,,,POINT (103.7754014 1.2988598)
1534827868,1.2987941,103.7763713,4,,,POINT (103.7763713 1.2987941)
1534828781,1.2991555,103.7748661,3,,,POINT (103.7748661 1.2991555)
1534828782,1.2990738,103.7749664,4,crossing,,POINT (103.7749664 1.2990738)
1534828784,1.2992006,103.7748207,3,,,POINT (103.7748207 1.2992006)
1534829923,1.2982187,103.7706726,1,,,POINT (103.7706726 1.2982187)
1534830318,1.2990786,103.7702891,3,,,POINT (103.7702891 1.2990786)
1534830322,1.2997337,103.7705197,1,,,POINT (103.7705197 1.2997337)
1534833650,1.2948788,103.7727285,1,,,POINT (103.7727285 1.2948788)
1534833662,1.2944632,103.7722966,1,,,POINT (103.7722966 1.2944632)
1534840149,1.2964936,103.7783336,3,,,POINT (103.7783336 1.2964936)
1534840151,1.2967278,103.7775715,3,,,POINT (103.7775715 1.2967278)
1553228143,1.3007517,103.7741786,3,,,POINT (103.7741786 1.3007517)
1553228149,1.3007552,103.7741954,3,,,POINT (103.7741954 1.3007552)
1553228150,1.3006686,103.77434,4,crossing,,POINT (103.77434 1.3006686)
1553269879,1.3007,103.7743075,3,,,POINT (103.7743075 1.3007)
1553269892,1.3006638,103.7743191,3,,,POINT (103.7743191 1.3006638)
1553269893,1.3006019,103.7741165,3,,,POINT (103.7741165 1.3006019)
1553269896,1.300559,103.7741555,3,,,POINT (103.7741555 1.300559)
1553269899,1.300655,103.7743198,3,,,POINT (103.7743198 1.300655)
1553285307,1.2948425,103.7809165,1,,,POINT (103.7809165 1.2948425)
1553285313,1.295573,103.780008,3,,,POINT (103.780008 1.295573)
1553286446,1.2962235,103.7799804,1,,,POINT (103.7799804 1.2962235)
1553286447,1.2957106,103.7803756,1,,,POINT (103.7803756 1.2957106)
1553286458,1.2961735,103.7802899,3,,,POINT (103.7802899 1.2961735)
1553286461,1.2966346,103.7796586,1,,,POINT (103.7796586 1.2966346)
1553286463,1.2968178,103.7800361,4,,,POINT (103.7800361 1.2968178)
1553323724,1.2971553,103.7807636,1,,,POINT (103.7807636 1.2971553)
1553324746,1.2968477,103.7804264,3,,,POINT (103.7804264 1.2968477)
1553324754,1.29726,103.7806999,3,,,POINT (103.7806999 1.29726)
1553324756,1.2969512,103.7803198,3,,,POINT (103.7803198 1.2969512)
1553324759,1.2970722,103.7805907,3,,,POINT (103.7805907 1.2970722)
1553327020,1.2965332,103.7814221,1,,,POINT (103.7814221 1.2965332)
1553327023,1.2964398,103.782188,3,,,POINT (103.782188 1.2964398)
1553327027,1.2963589,103.7816769,3,,,POINT (103.7816769 1.2963589)
1553335744,1.29584,103.781377,1,,,POINT (103.781377 1.29584)
1553335887,1.2960023,103.7814382,1,,,POINT (103.7814382 1.2960023)
1553336085,1.2956406,103.7819699,3,,,POINT (103.7819699 1.2956406)
1553336089,1.2955679,103.7821042,3,,,POINT (103.7821042 1.2955679)
1553396926,1.2953223,103.7820045,1,,,POINT (103.7820045 1.2953223)
1553398923,1.2946816,103.7806496,1,,,POINT (103.7806496 1.2946816)
1553398925,1.2946713,103.7815456,3,,,POINT (103.7815456 1.2946713)
1553398928,1.2946119,103.7808991,3,,,POINT (103.7808991 1.2946119)
1553398934,1.2944725,103.7812853,1,,,POINT (103.7812853 1.2944725)
1553399839,1.297019,103.7813913,3,,,POINT (103.7813913 1.297019)
1553399854,1.2971793,103.7814389,3,,,POINT (103.7814389 1.2971793)
1553453133,1.301376,103.7705779,3,,,POINT (103.7705779 1.301376)
1553453134,1.3013945,103.7708063,3,,,POINT (103.7708063 1.3013945)
1554925296,1.2976114,103.7810031,1,,,POINT (103.7810031 1.2976114)
1554926664,1.2973481,103.7804832,1,,,POINT (103.7804832 1.2973481)
1554926665,1.2975499,103.7803913,1,,,POINT (103.7803913 1.2975499)
1554928766,1.2966978,103.7789412,3,,,POINT (103.7789412 1.2966978)
1554931158,1.2990559,103.7752615,3,,,POINT (103.7752615 1.2990559)
1554931423,1.3011922,103.7731445,4,,,POINT (103.7731445 1.3011922)
1554935970,1.2953272,103.7705435,3,,,POINT (103.7705435 1.2953272)
1554935974,1.2952608,103.771267,1,,,POINT (103.771267 1.2952608)
1554961024,1.2940119,103.7719825,1,,,POINT (103.7719825 1.2940119)
1554993847,1.2932428,103.7747064,1,,,POINT (103.7747064 1.2932428)
1555008239,1.2915916,103.7761169,3,,,POINT (103.7761169 1.2915916)
1555008264,1.2919494,103.7761719,3,,,POINT (103.7761719 1.2919494)
1555008270,1.2917287,103.7761873,4,,,POINT (103.7761873 1.2917287)
1555039404,1.2933,103.7731433,1,,,POINT (103.7731433 1.2933)
1555047338,1.2930068,103.7714832,3,,,POINT (103.7714832 1.2930068)
1555047339,1.2932235,103.7712219,3,,,POINT (103.7712219 1.2932235)
1555047343,1.2933268,103.7710491,3,,,POINT (103.7710491 1.2933268)
1555047360,1.2930847,103.7717424,3,,,POINT (103.7717424 1.2930847)
1555047387,1.2939137,103.7704191,3,,,POINT (103.7704191 1.2939137)
1555047413,1.2929584,103.771648,3,,,POINT (103.771648 1.2929584)
1555047419,1.2951835,103.7706033,3,,,POINT (103.7706033 1.2951835)
1555047423,1.2940263,103.7703535,3,,,POINT (103.7703535 1.2940263)
1555047453,1.2938395,103.7701337,3,,,POINT (103.7701337 1.2938395)
1555047501,1.2928119,103.7727871,3,,,POINT (103.7727871 1.2928119)
1555047502,1.2951114,103.7703981,3,,,POINT (103.7703981 1.2951114)
1555047526,1.2932044,103.7721498,3,,,POINT (103.7721498 1.2932044)
1555047528,1.2934089,103.7721843,3,,,POINT (103.7721843 1.2934089)
1555053489,1.2951967,103.7736513,3,,,POINT (103.7736513 1.2951967)
1555053497,1.2952142,103.7736707,1,,,POINT (103.7736707 1.2952142)
1555053498,1.2951719,103.7736765,1,,,POINT (103.7736765 1.2951719)
1555056343,1.3004714,103.7705805,1,,,POINT (103.7705805 1.3004714)
1555132674,1.3005897,103.7702543,3,,,POINT (103.7702543 1.3005897)
1555167831,1.2990658,103.7758907,3,,,POINT (103.7758907 1.2990658)
1555167834,1.2990715,103.7758753,1,,,POINT (103.7758753 1.2990715)
1555167835,1.2991113,103.7761347,1,,,POINT (103.7761347 1.2991113)
1555169601,1.2921948,103.7816669,1,,,POINT (103.7816669 1.2921948)
1555169611,1.2924329,103.7818166,3,,,POINT (103.7818166 1.2924329)
1555169612,1.2923327,103.7817518,3,,,POINT (103.7817518 1.2923327)
1555169617,1.2920273,103.783127,3,,,POINT (103.783127 1.2920273)
1555169622,1.2922497,103.7819079,3,,,POINT (103.7819079 1.2922497)
1555169626,1.2920946,103.7821961,3,,,POINT (103.7821961 1.2920946)
1555170336,1.293479,103.7734749,1,,,POINT (103.7734749 1.293479)
1555170337,1.2926764,103.7734791,3,,,POINT (103.7734791 1.2926764)
1556587168,1.2936363,103.7700719,3,,,POINT (103.7700719 1.2936363)
1556587173,1.2933325,103.769867,1,,,POINT (103.769867 1.2933325)
1556587179,1.2937231,103.770239,1,,,POINT (103.770239 1.2937231)
1556587185,1.2934002,103.7698307,3,,,POINT (103.7698307 1.2934002)
1556587200,1.2934586,103.7697991,1,,,POINT (103.7697991 1.2934586)
1556604917,1.2929604,103.7704895,1,,,POINT (103.7704895 1.2929604)
1556604932,1.2930395,103.7704168,3,,,POINT (103.7704168 1.2930395)
1556604963,1.2934881,103.7699591,3,,,POINT (103.7699591 1.2934881)
1556605012,1.2931669,103.7704919,3,,,POINT (103.7704919 1.2931669)
1556605013,1.2932442,103.7700938,3,,,POINT (103.7700938 1.2932442)
1556605016,1.2931195,103.7703117,1,,,POINT (103.7703117 1.2931195)
1556605031,1.2928734,103.7708707,1,,,POINT (103.7708707 1.2928734)
1556605040,1.2932656,103.7701406,1,,,POINT (103.7701406 1.2932656)
1556605053,1.2933993,103.7709602,3,,,POINT (103.7709602 1.2933993)
1556605065,1.2930651,103.7705388,1,,,POINT (103.7705388 1.2930651)
1556605806,1.2965798,103.772246,4,,,POINT (103.772246 1.2965798)
1556605818,1.297948,103.7708221,1,,,POINT (103.7708221 1.297948)
1556606129,1.2977067,103.7728012,3,,,POINT (103.7728012 1.2977067)
1556606131,1.2977632,103.772821,1,,,POINT (103.772821 1.2977632)
1601399474,1.2965767,103.7737532,3,,,POINT (103.7737532 1.2965767)
1601399477,1.2966234,103.7736096,3,,,POINT (103.7736096 1.2966234)
1601399481,1.2967487,103.7736504,3,,,POINT (103.7736504 1.2967487)
1601399487,1.2968,103.7735034,3,,,POINT (103.7735034 1.2968)
1601399489,1.2968112,103.7739787,1,,,POINT (103.7739787 1.2968112)
1601399491,1.2968477,103.7727008,4,crossing,,POINT (103.7727008 1.2968477)
1601399493,1.296821,103.7727374,3,,,POINT (103.7727374 1.296821)
1601399499,1.2970556,103.7728132,3,,,POINT (103.7728132 1.2970556)
1601399501,1.2971131,103.7728826,4,,,POINT (103.7728826 1.2971131)
1601399520,1.297211,103.7730751,1,,,POINT (103.7730751 1.297211)
1601399523,1.29727,103.7730169,3,,,POINT (103.7730169 1.29727)
1601399524,1.29727,103.7731177,3,,,POINT (103.7731177 1.29727)
1601399544,1.2975285,103.7733028,3,,,POINT (103.7733028 1.2975285)
1601405578,1.2960545,103.7708888,3,,,POINT (103.7708888 1.2960545)
1601408309,1.2955102,103.770734,4,,,POINT (103.770734 1.2955102)
1601408313,1.2955257,103.7706906,4,,,POINT (103.7706906 1.2955257)
1601415243,1.2927545,103.771616,1,,,POINT (103.771616 1.2927545)
1601415247,1.2928756,103.7715497,3,,,POINT (103.7715497 1.2928756)
1601419880,1.2949144,103.7734728,3,,,POINT (103.7734728 1.2949144)
1601425539,1.2954029,103.7747783,3,,,POINT (103.7747783 1.2954029)
1601425561,1.2954546,103.7748626,3,,,POINT (103.7748626 1.2954546)
1601425567,1.2954234,103.7753492,3,,,POINT (103.7753492 1.2954234)
1601425572,1.2954633,103.7753771,1,,,POINT (103.7753771 1.2954633)
1601425589,1.2957029,103.7746224,3,,,POINT (103.7746224 1.2957029)
1601425594,1.2957392,103.7747261,3,,,POINT (103.7747261 1.2957392)
1601425598,1.295898,103.7747758,1,,,POINT (103.7747758 1.295898)
1601429856,1.2979441,103.773649,3,,,POINT (103.773649 1.2979441)
1601429859,1.2985774,103.7747235,3,,,POINT (103.7747235 1.2985774)
1601431273,1.2988783,103.7759293,3,,,POINT (103.7759293 1.2988783)
1601431276,1.2990011,103.7759112,3,,,POINT (103.7759112 1.2990011)
1601431286,1.2990565,103.7759346,3,,,POINT (103.7759346 1.2990565)
1601431287,1.2991145,103.7759603,1,,,POINT (103.7759603 1.2991145)
1601438291,1.2972011,103.7807316,4,,,POINT (103.7807316 1.2972011)
1601438293,1.2972198,103.780681,3,,,POINT (103.780681 1.2972198)
1601438296,1.297222,103.7809902,3,,,POINT (103.7809902 1.297222)
1712472549,1.2952575,103.777772,1,,,POINT (103.777772 1.2952575)
1736138021,1.293576,103.7721471,3,,,POINT (103.7721471 1.293576)
1736138034,1.293659,103.7717059,3,,,POINT (103.7717059 1.293659)
1736138075,1.2937912,103.7713612,3,,,POINT (103.7713612 1.2937912)
1736138253,1.2965311,103.7724329,3,,,POINT (103.7724329 1.2965311)
1736138290,1.2967398,103.7726322,4,,,POINT (103.7726322 1.2967398)
1736138338,1.2969011,103.7725025,4,,,POINT (103.7725025 1.2969011)
1736138516,1.3017065,103.77326,3,,,POINT (103.77326 1.3017065)
1736138527,1.3019498,103.7732704,3,,,POINT (103.7732704 1.3019498)
1736138541,1.3021301,103.7732242,3,,,POINT (103.7732242 1.3021301)
1736138545,1.3021415,103.7731983,1,,,POINT (103.7731983 1.3021415)
1736138548,1.3023548,103.7733036,3,,,POINT (103.7733036 1.3023548)
1736138551,1.3023683,103.7732731,1,,,POINT (103.7732731 1.3023683)
1746994015,1.2920054,103.7748667,4,crossing,,POINT (103.7748667 1.2920054)
1746994039,1.2925136,103.7752741,3,,,POINT (103.7752741 1.2925136)
1746994042,1.2927573,103.7752191,3,,,POINT (103.7752191 1.2927573)
1746994043,1.2927166,103.7749168,3,,,POINT (103.7749168 1.2927166)
1746994052,1.2929928,103.7755056,4,,,POINT (103.7755056 1.2929928)
1746994056,1.2933396,103.7754147,1,,,POINT (103.7754147 1.2933396)
1746994064,1.2934083,103.7755382,3,,,POINT (103.7755382 1.2934083)
1746994065,1.2934267,103.775485,3,,,POINT (103.775485 1.2934267)
1746994067,1.293452,103.7754124,1,,,POINT (103.7754124 1.293452)
1747001803,1.2940407,103.7765067,3,,,POINT (103.7765067 1.2940407)
1747001816,1.2945733,103.7773424,3,,,POINT (103.7773424 1.2945733)
1748955703,1.2922228,103.7742295,3,,,POINT (103.7742295 1.2922228)
1748955717,1.2922973,103.7740419,3,,,POINT (103.7740419 1.2922973)
1748955727,1.292311,103.7740757,3,,,POINT (103.7740757 1.292311)
1748955732,1.2923164,103.7741546,3,,,POINT (103.7741546 1.2923164)
1832488252,1.2911812,103.7807504,3,,,POINT (103.7807504 1.2911812)
1832488253,1.2911793,103.7814477,3,,,POINT (103.7814477 1.2911793)
1832488276,1.2920139,103.7802781,3,,,POINT (103.7802781 1.2920139)
1832488281,1.2922854,103.779831,3,,,POINT (103.779831 1.2922854)
1832501003,1.2934599,103.7810766,3,,,POINT (103.7810766 1.2934599)
1832501020,1.2966249,103.7754355,3,,,POINT (103.7754355 1.2966249)
1832508537,1.2982826,103.7768729,3,crossing,,POINT (103.7768729 1.2982826)
1832513978,1.2936218,103.7712753,3,,,POINT (103.7712753 1.2936218)
1832517055,1.2933361,103.7724705,3,,,POINT (103.7724705 1.2933361)
1832517069,1.2945848,103.7729772,1,crossing,,POINT (103.7729772 1.2945848)
1838839670,1.2925532,103.7794512,3,,,POINT (103.7794512 1.2925532)
1838839672,1.2923966,103.7794022,3,,,POINT (103.7794022 1.2923966)
1838839678,1.2923094,103.7792718,3,,,POINT (103.7792718 1.2923094)
1838839691,1.2924901,103.7790494,1,,,POINT (103.7790494 1.2924901)
1838839695,1.2923131,103.7795003,1,,,POINT (103.7795003 1.2923131)
1838839697,1.2924376,103.7793492,3,,,POINT (103.7793492 1.2924376)
1838839711,1.2924247,103.7793781,3,,,POINT (103.7793781 1.2924247)
1838839712,1.2924765,103.7793019,1,,,POINT (103.7793019 1.2924765)
1854376563,1.2948535,103.7726504,1,,,POINT (103.7726504 1.2948535)
1854376567,1.294964,103.7731418,3,,,POINT (103.7731418 1.294964)
