element_type,osmid,amenity,geometry,name,building,nodes,layer,operator,residential,healthcare,healthcare:speciality,operator:type,building:levels,tourism,brand,brand:en,brand:wikidata,brand:wikipedia,brand:zh,name:en,name:zh,operator:en,operator:wikidata,operator:wikipedia,operator:zh,shop,addr:housenumber,addr:place,height,leisure,level,sport,frequency,power,voltage,ways,type,highway
way,1023602752,,"POLYGON ((114.427194 30.5085985, 114.4272693 30.5086215, 114.4272934 30.5085629, 114.4271974 30.5085336, 114.427248 30.5085293, 114.4272404 30.5084624, 114.4271195 30.5084727, 114.4271271 30.5085395, 114.4271758 30.5085354, 114.4270893 30.5085805, 114.4271266 30.5086337, 114.427194 30.5085985))",,residential,"[9439385793, 9439385792, 9439385791, 9439385790, 9439385789, 9439385788, 9439385787, 9439385786, 9439385785, 9439385784, 9439385783, 9439385793]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1023602753,,"POLYGON ((114.4272256 30.5088947, 114.4273009 30.5089178, 114.427325 30.5088592, 114.427229 30.5088298, 114.4272796 30.5088255, 114.427272 30.5087587, 114.4271511 30.5087689, 114.4271587 30.5088358, 114.4272074 30.5088317, 114.4271209 30.5088767, 114.4271581 30.5089299, 114.4272256 30.5088947))",,residential,"[9439385804, 9439385803, 9439385802, 9439385801, 9439385800, 9439385799, 9439385798, 9439385797, 9439385796, 9439385795, 9439385794, 9439385804]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1023602754,,"POLYGON ((114.4272641 30.5091895, 114.4273394 30.5092125, 114.4273635 30.509154, 114.4272675 30.5091246, 114.4273181 30.5091203, 114.4273105 30.5090535, 114.4271896 30.5090637, 114.4271972 30.5091305, 114.4272459 30.5091264, 114.4271594 30.5091715, 114.4271967 30.5092247, 114.4272641 30.5091895))",,residential,"[9439385807, 9439385810, 9439385811, 9439385805, 9439385815, 9439385814, 9439385813, 9439385812, 9439385806, 9439385809, 9439385808, 9439385807]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1023602755,,"POLYGON ((114.4099222 30.5152121, 114.4095309 30.5152462, 114.40952 30.5151526, 114.4099113 30.5151185, 114.4099222 30.5152121))",精密智能车间,yes,"[9439422719, 9439422718, 9439422717, 9439385816, 9439422719]",,华中科技大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1023929905,,"POLYGON ((114.4076421 30.5122711, 114.4079268 30.5122462, 114.4079141 30.512139, 114.4076295 30.5121639, 114.4076421 30.5122711))",南六楼配电房,yes,"[9442093338, 9442093337, 9442093336, 9442093335, 9442093338]",,,,,,,,,,,,,,,,,,,,,,,,,,,,substation,,,,
way,1023929907,,"POLYGON ((114.396581 30.5129816, 114.3966931 30.5129905, 114.3966979 30.5129449, 114.3967765 30.5129511, 114.396771 30.5130031, 114.3969955 30.5130208, 114.397001 30.5129688, 114.3970771 30.5129748, 114.3970716 30.5130273, 114.3972049 30.5130378, 114.3972095 30.5129937, 114.3972844 30.5129368, 114.3972955 30.512833, 114.3972435 30.5128289, 114.397257 30.5127019, 114.3971013 30.5126896, 114.3970968 30.512732, 114.3969964 30.5127241, 114.3969993 30.5126968, 114.3968238 30.5126829, 114.3968209 30.5127103, 114.3967237 30.5127026, 114.3967269 30.5126727, 114.3966148 30.5126639, 114.396581 30.5129816))",紫菘学生活动空间,yes,"[9442093394, 9442093393, 9442093390, 9442093372, 9442093377, 9442093378, 9442093371, 9442093388, 9442093383, 9442093387, 9442093382, 9442093381, 9442093386, 9442093374, 9442093380, 9442093379, 9442093367, 9442093366, 9442093376, 9442093375, 9442093365, 9442093369, 9442093392, 9442093391, 9442093394]",,华中科技大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1029574086,,"POLYGON ((114.4126443 30.5170714, 114.4126529 30.5171419, 114.413033 30.5171076, 114.4130244 30.5170371, 114.4126443 30.5170714))",,apartments,"[9492106443, 9492106442, 9492106441, 9492106440, 9492106443]",,华中科技大学,university,,,,,,,,,,,,,,,,,,"21,22",东二区,,,,,,,,,,
way,1029574087,,"POLYGON ((114.4126877 30.517349, 114.4126963 30.5174195, 114.4130764 30.5173853, 114.4130679 30.5173148, 114.4126877 30.517349))",,apartments,"[9492106447, 9492106446, 9492106445, 9492106444, 9492106447]",,华中科技大学,university,,,,,,,,,,,,,,,,,,"26,27",东二区,,,,,,,,,,
way,1030022058,shelter,"POLYGON ((114.4044249 30.5153954, 114.4044429 30.5153717, 114.4044242 30.5153612, 114.4043635 30.5153271, 114.404331 30.5153701, 114.4043532 30.5153826, 114.404334 30.515408, 114.404422 30.5154575, 114.4044559 30.5154128, 114.4044249 30.5153954))",,yes,"[9495099007, 9495099011, 9495099006, 9495099010, 9495099009, 9495099008, 9495099013, 9495099014, 9495099012, 9495099007]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1030022060,,"POLYGON ((114.4032076 30.5206715, 114.4032168 30.5207535, 114.4038362 30.5207012, 114.403827 30.5206192, 114.4032076 30.5206715))",,apartments,"[9495134521, 9495134520, 9495134519, 9495134518, 9495134521]",,华中科技大学,university,,,,,,,,,,,,,,,,,,"129,130,131",西二区,,,,,,,,,,
way,1030022061,,"POLYGON ((114.4046908 30.5184091, 114.4047 30.5184904, 114.4050559 30.5184604, 114.4050467 30.5183791, 114.4046908 30.5184091))",,apartments,"[9495134525, 9495134524, 9495134523, 9495134522, 9495134525]",,华中科技大学,university,,,,,,,,,,,,,,,,,,"26,27",西二区,,,,,,,,,,
way,1228689191,,"POLYGON ((114.4233748 30.5131114, 114.4239538 30.5131346, 114.4244834 30.5131014, 114.4249059 30.5132459, 114.424988 30.5132679, 114.4251705 30.5127471, 114.4252357 30.5124251, 114.4255915 30.5122048, 114.4256477 30.5118104, 114.4244618 30.5121743, 114.4237469 30.5119773, 114.4233175 30.5119446, 114.4232623 30.5121568, 114.4235043 30.5123983, 114.4234208 30.5127093, 114.4233684 30.5130093, 114.4233748 30.5131114))",人工智能与计算机大楼,construction,"[11394553385, 11394553386, 11394553400, 11394553387, 11394553388, 11394553389, 11394553390, 11394553391, 11394553392, 11394553393, 11394553394, 11394553395, 11394553396, 11394553397, 11394553398, 11394553399, 11394553385]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1228820962,,"POLYGON ((114.42601 30.5134026, 114.4259884 30.5131788, 114.4262811 30.5131412, 114.4263104 30.5133783, 114.42601 30.5134026))",,yes,"[11395851412, 11395851413, 11395851414, 11395851415, 11395851412]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1228820963,,"POLYGON ((114.4257738 30.5131965, 114.4262729 30.5131381, 114.4262647 30.5130452, 114.425764 30.5131009, 114.4257738 30.5131965))",,yes,"[11395851416, 11395851417, 11395851418, 11395851419, 11395851416]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1228820964,,"POLYGON ((114.4260182 30.5130425, 114.4260043 30.5129186, 114.4262626 30.5128837, 114.4262739 30.5130053, 114.4260182 30.5130425))",,yes,"[11395851420, 11395851421, 11395851422, 11395851423, 11395851420]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1228820965,,"POLYGON ((114.4258688 30.5130467, 114.4260029 30.5130344, 114.4259837 30.5128542, 114.4258541 30.5128642, 114.4258688 30.5130467))",,yes,"[11395851424, 11395851425, 11395851426, 11395851427, 11395851424]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1228820967,,"POLYGON ((114.4259121 30.5128515, 114.4260856 30.5128373, 114.4260764 30.5127011, 114.4258972 30.512721, 114.4259121 30.5128515))",,yes,"[11395851437, 11395851438, 11395851439, 11395851440, 11395851437]",,,,,,,,,,,,,,,,,,,,,,,,,,,,substation,,,,
way,1231916735,,"POLYGON ((114.4219202 30.513136, 114.4224469 30.5131068, 114.4224349 30.5129455, 114.4219081 30.5129747, 114.4219202 30.513136))",,yes,"[11425762295, 11425762296, 11425762297, 11425762298, 11425762295]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1231916736,,"POLYGON ((114.4211657 30.5123844, 114.4217666 30.5123539, 114.4217509 30.5121242, 114.42115 30.5121547, 114.4211657 30.5123844))",,yes,"[11425762299, 11425762300, 11425762301, 11425762302, 11425762299]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1231916737,,"POLYGON ((114.4212569 30.5126965, 114.4216806 30.512673, 114.4216696 30.5125259, 114.4212459 30.5125494, 114.4212569 30.5126965))",,yes,"[11425762303, 11425762304, 11425762305, 11425762306, 11425762303]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1231916738,,"POLYGON ((114.4225222 30.51291, 114.4229459 30.5128865, 114.4229349 30.5127394, 114.4225112 30.5127629, 114.4225222 30.51291))",,yes,"[11425762307, 11425762308, 11425762309, 11425762310, 11425762307]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1231916739,,"POLYGON ((114.422882 30.5125759, 114.4233057 30.5125524, 114.4232947 30.5124053, 114.422871 30.5124287, 114.422882 30.5125759))",,yes,"[11425762311, 11425762312, 11425762313, 11425762314, 11425762311]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1231916740,,"POLYGON ((114.4213995 30.5133057, 114.4218231 30.5132822, 114.4218121 30.5131352, 114.4213885 30.5131586, 114.4213995 30.5133057))",,yes,"[11425762315, 11425762316, 11425762317, 11425762318, 11425762315]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1231916741,,"POLYGON ((114.4219063 30.5122647, 114.4222675 30.5122472, 114.4222587 30.5121123, 114.4224576 30.5121027, 114.4224662 30.5122331, 114.422836 30.5122151, 114.4228166 30.5119189, 114.4218867 30.511964, 114.4219063 30.5122647))",,yes,"[11425762319, 11425762320, 11425762321, 11425762322, 11425762323, 11425762324, 11425762325, 11425762326, 11425762319]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1231916798,,"POLYGON ((114.415354 30.5105633, 114.4158881 30.5105562, 114.415885 30.5103817, 114.4153509 30.5103888, 114.415354 30.5105633))",,yes,"[11425762719, 11425762720, 11425762721, 11425762722, 11425762719]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1231916799,,"POLYGON ((114.4159908 30.5105715, 114.4162108 30.5105513, 114.4162073 30.5105229, 114.4163968 30.5105055, 114.4163757 30.5103351, 114.4159662 30.5103726, 114.4159908 30.5105715))",,yes,"[11425762723, 11425762724, 11425762725, 11425762726, 11425762727, 11425762728, 11425762723]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1231916818,,"POLYGON ((114.4174539 30.5171021, 114.4175843 30.5170918, 114.4175742 30.516997, 114.4174438 30.5170072, 114.4174539 30.5171021))",,yes,"[11425762815, 11425762816, 11425762817, 11425762818, 11425762815]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1231916819,,"POLYGON ((114.4174692 30.5169652, 114.4175996 30.516955, 114.4175895 30.5168601, 114.4174591 30.5168704, 114.4174692 30.5169652))",,yes,"[11425762819, 11425762820, 11425762821, 11425762822, 11425762819]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1231916820,,"POLYGON ((114.417627 30.5170816, 114.4177574 30.5170713, 114.4177473 30.5169765, 114.4176169 30.5169867, 114.417627 30.5170816))",,yes,"[11425762823, 11425762824, 11425762825, 11425762826, 11425762823]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1231916821,,"POLYGON ((114.4176437 30.5169443, 114.4177741 30.516934, 114.417764 30.5168392, 114.4176336 30.5168495, 114.4176437 30.5169443))",,yes,"[11425762827, 11425762828, 11425762829, 11425762830, 11425762827]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1231916822,,"POLYGON ((114.4178166 30.5169299, 114.417947 30.5169197, 114.417937 30.5168248, 114.4178066 30.5168351, 114.4178166 30.5169299))",,yes,"[11425762831, 11425762832, 11425762833, 11425762834, 11425762831]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1231916823,,"POLYGON ((114.4177878 30.5170724, 114.4179182 30.5170621, 114.4179081 30.5169673, 114.4177777 30.5169776, 114.4177878 30.5170724))",,yes,"[11425762835, 11425762836, 11425762837, 11425762838, 11425762835]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1231916824,,"POLYGON ((114.4179714 30.5170607, 114.4181018 30.5170504, 114.4180917 30.5169556, 114.4179613 30.5169658, 114.4179714 30.5170607))",,yes,"[11425762839, 11425762840, 11425762841, 11425762842, 11425762839]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1231916825,,"POLYGON ((114.4179805 30.5169156, 114.4181109 30.5169053, 114.4181008 30.5168105, 114.4179704 30.5168207, 114.4179805 30.5169156))",,yes,"[11425762843, 11425762844, 11425762845, 11425762846, 11425762843]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1231916826,,"POLYGON ((114.4181504 30.5170424, 114.4182808 30.5170321, 114.4182708 30.5169373, 114.4181404 30.5169475, 114.4181504 30.5170424))",,yes,"[11425762847, 11425762848, 11425762849, 11425762850, 11425762847]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1231916827,,"POLYGON ((114.4181823 30.5168999, 114.4183127 30.5168896, 114.4183026 30.5167948, 114.4181722 30.5168051, 114.4181823 30.5168999))",,yes,"[11425762851, 11425762852, 11425762853, 11425762854, 11425762851]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1231916828,,"POLYGON ((114.4183204 30.5170162, 114.4184508 30.5170059, 114.4184407 30.5169111, 114.4183103 30.5169214, 114.4183204 30.5170162))",,yes,"[11425762855, 11425762856, 11425762857, 11425762858, 11425762855]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1231916829,,"POLYGON ((114.4184858 30.516994, 114.4186162 30.5169837, 114.4186061 30.5168889, 114.4184757 30.5168992, 114.4184858 30.516994))",,yes,"[11425762859, 11425762860, 11425762861, 11425762862, 11425762859]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1231916830,,"POLYGON ((114.419431 30.5167718, 114.4195614 30.5167615, 114.4195514 30.5166667, 114.419421 30.516677, 114.419431 30.5167718))",,yes,"[11425762863, 11425762864, 11425762865, 11425762866, 11425762863]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1231916831,,"POLYGON ((114.4194659 30.5168973, 114.4195963 30.516887, 114.4195863 30.5167922, 114.4194558 30.5168024, 114.4194659 30.5168973))",,yes,"[11425762867, 11425762868, 11425762869, 11425762870, 11425762867]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1231916832,,"POLYGON ((114.4196116 30.5168894, 114.419742 30.5168791, 114.4197319 30.5167843, 114.4196015 30.5167946, 114.4196116 30.5168894))",,yes,"[11425762871, 11425762872, 11425762873, 11425762874, 11425762871]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1231916833,,"POLYGON ((114.4197618 30.5168737, 114.4198922 30.5168635, 114.4198821 30.5167686, 114.4197517 30.5167789, 114.4197618 30.5168737))",,yes,"[11425762875, 11425762876, 11425762877, 11425762878, 11425762875]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1231916834,,"POLYGON ((114.4195888 30.5167613, 114.4197192 30.516751, 114.4197092 30.5166562, 114.4195787 30.5166665, 114.4195888 30.5167613))",,yes,"[11425762879, 11425762880, 11425762881, 11425762882, 11425762879]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1231916835,,"POLYGON ((114.4197345 30.5167522, 114.4198649 30.5167419, 114.4198548 30.5166471, 114.4197244 30.5166573, 114.4197345 30.5167522))",,yes,"[11425762883, 11425762884, 11425762885, 11425762886, 11425762883]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1231916836,,"POLYGON ((114.4188408 30.51696, 114.4189712 30.5169497, 114.4189611 30.5168549, 114.4188307 30.5168652, 114.4188408 30.51696))",,yes,"[11425762887, 11425762888, 11425762889, 11425762890, 11425762887]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1231916837,,"POLYGON ((114.4189895 30.5169456, 114.4191199 30.5169353, 114.4191098 30.5168405, 114.4189794 30.5168508, 114.4189895 30.5169456))",,yes,"[11425762891, 11425762892, 11425762893, 11425762894, 11425762891]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1231916838,,"POLYGON ((114.4188597 30.5168247, 114.419031 30.5168116, 114.4190211 30.5167155, 114.4188498 30.5167286, 114.4188597 30.5168247))",,yes,"[11425762895, 11425762896, 11425762897, 11425762898, 11425762895]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1231916839,,"POLYGON ((114.4183521 30.516879, 114.41852 30.5168666, 114.4185108 30.5167741, 114.4183429 30.5167864, 114.4183521 30.516879))",,yes,"[11425762899, 11425762900, 11425762901, 11425762902, 11425762899]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1231916840,,"POLYGON ((114.4190644 30.5168057, 114.4192323 30.5167933, 114.4192231 30.5167008, 114.4190552 30.5167131, 114.4190644 30.5168057))",,yes,"[11425762903, 11425762904, 11425762905, 11425762906, 11425762903]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1231916841,,"POLYGON ((114.419204 30.5169181, 114.4193719 30.5169057, 114.4193627 30.5168132, 114.4191948 30.5168255, 114.419204 30.5169181))",,yes,"[11425762907, 11425762908, 11425762909, 11425762910, 11425762907]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1231916865,,"POLYGON ((114.4179382 30.5167481, 114.4180846 30.5167357, 114.4180666 30.5165782, 114.4179202 30.5165906, 114.4179382 30.5167481))",,yes,"[11425763005, 11425763006, 11425763007, 11425763008, 11425763005]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1231916872,,"POLYGON ((114.4194926 30.5166153, 114.4197862 30.516587, 114.4197712 30.5164714, 114.4194776 30.5164996, 114.4194926 30.5166153))",,yes,"[11425763036, 11425763037, 11425763038, 11425763039, 11425763036]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1231928674,,"POLYGON ((114.3944978 30.513549, 114.3947528 30.5135276, 114.3946621 30.5127233, 114.3944068 30.5127447, 114.3944978 30.513549))",,yes,"[11425822542, 11425822543, 11425822544, 11425822545, 11425822542]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relation,13699932,,"POLYGON ((114.4108015 30.5162956, 114.4108806 30.5162884, 114.4108741 30.5162347, 114.4106283 30.5162569, 114.4106344 30.5163076, 114.4106556 30.5164817, 114.4108222 30.5164666, 114.4108015 30.5162956))",会饮咖啡厅,yes,"[[[9435865086, 9435865085, 9435865084, 9435865083, 9435865082, 9435855551, 9435865081, 9435865086]]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1023153328],multipolygon,
relation,13699933,public_building,"POLYGON ((114.4012506 30.5114008, 114.4012426 30.511449, 114.4018046 30.5115192, 114.4018127 30.511471, 114.4024382 30.5115492, 114.402465 30.5113879, 114.4022965 30.5113669, 114.4022902 30.5114049, 114.4022003 30.5113936, 114.4022334 30.5111949, 114.4023249 30.5112063, 114.4023176 30.5112501, 114.4024845 30.5112709, 114.4025183 30.5110681, 114.401897 30.5109904, 114.4019044 30.5109458, 114.4013472 30.5108761, 114.4013398 30.5109208, 114.4007197 30.5108433, 114.4006893 30.5110256, 114.4008565 30.5110465, 114.4008627 30.5110098, 114.4009511 30.5110209, 114.4009175 30.5112222, 114.4008297 30.5112112, 114.4008375 30.5111649, 114.4006696 30.5111439, 114.4006395 30.5113244, 114.4012506 30.5114008), (114.4013781 30.5110367, 114.4018149 30.5110913, 114.4018086 30.5111287, 114.4020074 30.5111535, 114.4019728 30.5113588, 114.4017741 30.511334, 114.4017688 30.5113653, 114.401332 30.5113107, 114.4013373 30.5112794, 114.4011428 30.5112551, 114.4011774 30.5110498, 114.4013718 30.5110741, 114.4013781 30.5110367))",西十二楼,university,"[[[9435865385, 9435865393, 9435865396, 9435865387, 9435865392, 9435865391, 9435865388, 9435865395, 9435865394, 9435865386, 9435865390, 9435865389, 9435865385], [1143790468, 9435865412, 9435865408, 9435865405, 9435865410, 9435865409, 9435865406, 9435865407, 9435865411, 1143790364, 9435865420, 9435865414, 9435865413, 9435865419, 1143790362, 9435865403, 9435865399, 9435865398, 9435865402, 9435865401, 9435865397, 9435865400, 9435865404, 1143790348, 9435865417, 9435865416, 9435865415, 9435865418, 1143790468]]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1023153420, 98869688]",multipolygon,
relation,13705821,,"POLYGON ((114.4291173 30.5083494, 114.4282514 30.5084337, 114.4281982 30.5086953, 114.4282002 30.5086951, 114.4281629 30.5088684, 114.4281285 30.5088578, 114.4281016 30.5090494, 114.428671 30.5092256, 114.4285427 30.5095336, 114.4277725 30.5096012, 114.4277737 30.5096119, 114.4278668 30.5103986, 114.4283334 30.5105454, 114.4282973 30.5106305, 114.4278365 30.5106751, 114.42786 30.5108546, 114.4284595 30.5107965, 114.4286823 30.5102709, 114.4280358 30.5100585, 114.4280392 30.5101052, 114.4279796 30.5100837, 114.427964 30.5099522, 114.428845 30.5098723, 114.4291378 30.5091701, 114.4289282 30.5091052, 114.4288221 30.5090724, 114.4290096 30.5086225, 114.4290114 30.5086184, 114.4291173 30.5083494), (114.4280093 30.5102944, 114.4279905 30.5101357, 114.428044 30.5101518, 114.4280486 30.5102149, 114.4284238 30.5103348, 114.42839 30.5104142, 114.4280093 30.5102944), (114.4284221 30.5086823, 114.4286542 30.5086614, 114.428522 30.5089786, 114.4283685 30.5089311, 114.4284221 30.5086823), (114.4279506 30.5098111, 114.4279395 30.5097175, 114.4287001 30.5096508, 114.4286601 30.5097468, 114.4279506 30.5098111))",新光电信息大楼,yes,"[[[9438953284, 9438953281, 9438953283, 9438953286, 9438953280, 9438953287, 9438953259, 9438953263, 9438953288, 9438953282, 9438953265, 9438953266, 9438953290, 9438953291, 9438953295, 9438953277, 9438953279, 9438953300, 9438953301, 9438953299, 9438953298, 9438953297, 9438953269, 9438953294, 9438953272, 9438953293, 9438953289, 9438953292, 9438953284], [9439325145, 9439325144, 9439325146, 9438953275, 9438953274, 9439325148, 9439325145], [9438953268, 9438953273, 9438953271, 9438953267, 9438953268], [9438953285, 9438953264, 9438953260, 9438953261, 9438953285]]]",,华中科技大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1023544707, 1023544708, 1023544706, 1023591159]",multipolygon,
