u,v,key,osmid,name,highway,oneway,reversed,length,geometry,bridge,junction,tunnel,access
1179078903,1143745266,0,98865277,东二路,unclassified,False,True,98.334,"LINESTRING (114.4124848 30.5120816, 114.4123893 30.5112011)",,,,
1179078903,9337209799,0,98865277,东二路,unclassified,False,False,93.143,"LINESTRING (114.4124848 30.5120816, 114.4125393 30.5125812, 114.4125729 30.5129158)",,,,
1179078903,1179078894,0,1012125584,,unclassified,False,False,116.259,"LINESTRING (114.4124848 30.5120816, 114.4124016 30.5120398, 114.4122568 30.5119798, 114.4120717 30.5119473, 114.4119134 30.5119474, 114.4113076 30.5120043)",,,,
1179078906,3677232289,0,97056532,,unclassified,False,False,27.357,"LINESTRING (114.4097337 30.5121453, 114.4097009 30.5119009)",,,,
1179078906,9353130431,0,97056532,,unclassified,False,True,30.07,"LINESTRING (114.4097337 30.5121453, 114.4097701 30.5124139)",,,,
1179078906,1179078894,0,102160876,,residential,False,True,151.588,"LINESTRING (114.4097337 30.5121453, 114.4113076 30.5120043)",,,,
1179078907,9341257243,0,97057000,紫荆路,unclassified,False,False,56.329,"LINESTRING (114.4147398 30.5128593, 114.4141552 30.5129138)",,,,
1179078907,1124474703,0,97057000,紫荆路,unclassified,False,True,46.683,"LINESTRING (114.4147398 30.5128593, 114.4152243 30.5128142)",,,,
1179078907,9341257237,0,102160877,,path,False,True,325.29699999999997,"LINESTRING (114.4147398 30.5128593, 114.4145022 30.5106631, 114.4136704 30.51073)",,,,
1186768304,9293520977,0,98832171,南一路,unclassified,False,False,50.734,"LINESTRING (114.4075955 30.5164271, 114.4081222 30.5163792)",,,,
1186768304,1124745594,0,98832171,南一路,unclassified,False,True,37.336,"LINESTRING (114.4075955 30.5164271, 114.4072079 30.5164624)",,,,
1186768304,1186768379,0,102751880,,unclassified,False,True,99.993,"LINESTRING (114.4075955 30.5164271, 114.4075002 30.5155316)",,,,
1186768314,9293520976,0,102751882,,cycleway,False,True,10.145,"LINESTRING (114.408021 30.5164195, 114.4081265 30.5164115)",,,,
1186768315,1186768345,0,1017328199,,residential,False,False,38.897,"LINESTRING (114.4084373 30.5193248, 114.4088412 30.5192887)",,,,
1186768315,6137806753,0,1017328199,,residential,False,True,15.196,"LINESTRING (114.4084373 30.5193248, 114.4082795 30.5193388)",,,,
1186768315,1186768372,0,102751883,,unclassified,False,True,42.918,"LINESTRING (114.4084373 30.5193248, 114.4084964 30.5193531, 114.4086117 30.5194155, 114.4087595 30.5194495, 114.4088503 30.5194414)",,,,
1186768317,1186768334,0,103806241,东一路,unclassified,False,False,57.044,"LINESTRING (114.409343 30.5166892, 114.4093982 30.5172)",,,,
1186768317,1124507255,0,103806241,东一路,unclassified,False,True,46.57,"LINESTRING (114.409343 30.5166892, 114.4092978 30.5162722)",,,,
1186768317,9293520976,0,102751882,,cycleway,False,False,134.899,"LINESTRING (114.409343 30.5166892, 114.4089685 30.5167168, 114.4089095 30.5165827, 114.4087995 30.5164718, 114.4086923 30.5164186, 114.4085313 30.5163817, 114.4081265 30.5164115)",,,,
1186768322,1186768347,0,98832170,西一路,residential,False,True,113.232,"LINESTRING (114.4074304 30.5183911, 114.4075499 30.5194042)",,,,
1186768322,1143293143,0,104635069,华中路,unclassified,False,False,112.29,"LINESTRING (114.4074304 30.5183911, 114.4073145 30.5173862)",,,,
1186768322,1124476633,0,655063741,喻园大道,tertiary,False,False,178.478,"LINESTRING (114.4074304 30.5183911, 114.4055772 30.5185572)",,,,
1186768322,1143290821,0,655063741,喻园大道,tertiary,False,True,200.725,"LINESTRING (114.4074304 30.5183911, 114.4095146 30.5182043)",,,,
1186768331,1143790440,0,1017328199,,residential,False,False,39.272,"LINESTRING (114.4092275 30.5192542, 114.4096353 30.5192178)",,,,
1186768331,1186768345,0,1017328199,,residential,False,True,37.202,"LINESTRING (114.4092275 30.5192542, 114.4088412 30.5192887)",,,,
1186768331,1186768372,0,102751883,,unclassified,False,False,43.464,"LINESTRING (114.4092275 30.5192542, 114.4091562 30.5193323, 114.4090838 30.5193785, 114.4089554 30.519432, 114.4088503 30.5194414)",,,,
1186768334,9337270856,0,98831434,北一路,unclassified,False,True,168.95,"LINESTRING (114.4093982 30.5172, 114.4111525 30.5170432)",,,,
1186768334,9337270853,0,103806241,东一路,unclassified,False,False,79.0,"LINESTRING (114.4093982 30.5172, 114.4094772 30.5179072)",,,,
1186768334,1186768317,0,103806241,东一路,unclassified,False,True,57.044,"LINESTRING (114.4093982 30.5172, 114.409343 30.5166892)",,,,
1186768334,1143293143,0,110684017,北一路,pedestrian,False,False,200.672,"LINESTRING (114.4093982 30.5172, 114.4092995 30.5172088, 114.4074566 30.5173736, 114.4073145 30.5173862)",,,,
1186768345,1186768372,0,102751876,,steps,False,True,17.002,"LINESTRING (114.4088412 30.5192887, 114.4088503 30.5194414)",,,,
1186768345,1186768331,0,1017328199,,residential,False,False,37.202,"LINESTRING (114.4088412 30.5192887, 114.4092275 30.5192542)",,,,
1186768345,1186768315,0,1017328199,,residential,False,True,38.897,"LINESTRING (114.4088412 30.5192887, 114.4084373 30.5193248)",,,,
1186768347,1186768322,0,98832170,西一路,residential,False,False,113.232,"LINESTRING (114.4075499 30.5194042, 114.4074304 30.5183911)",,,,
1186768347,1206996876,0,98832170,西一路,residential,False,True,98.668,"LINESTRING (114.4075499 30.5194042, 114.407654 30.520287)",,,,
1186768347,1198416098,0,98869690,,residential,False,True,178.476,"LINESTRING (114.4075499 30.5194042, 114.4056967 30.5195703)",,,,
1186768347,6137806753,0,1017328199,,residential,False,False,70.266,"LINESTRING (114.4075499 30.5194042, 114.4082795 30.5193388)",,,,
1186768372,1186768345,0,102751876,,steps,False,False,17.002,"LINESTRING (114.4088503 30.5194414, 114.4088412 30.5192887)",,,,
1186768372,1186768315,0,102751883,,unclassified,False,False,42.918000000000006,"LINESTRING (114.4088503 30.5194414, 114.4087595 30.5194495, 114.4086117 30.5194155, 114.4084964 30.5193531, 114.4084373 30.5193248)",,,,
1186768372,1186768331,0,102751883,,unclassified,False,True,43.464,"LINESTRING (114.4088503 30.5194414, 114.4089554 30.519432, 114.4090838 30.5193785, 114.4091562 30.5193323, 114.4092275 30.5192542)",,,,
1186768379,9293521008,0,97056368,红棉路,unclassified,False,False,65.037,"LINESTRING (114.4075002 30.5155316, 114.4081755 30.5154712)",,,,
1186768379,1124476777,0,97056368,红棉路,unclassified,False,True,38.099,"LINESTRING (114.4075002 30.5155316, 114.4071046 30.5155669)",,,,
1186768379,1186768304,0,102751880,,unclassified,False,False,99.993,"LINESTRING (114.4075002 30.5155316, 114.4075955 30.5164271)",,,,
1186770505,1205356300,0,102754439,,residential,False,True,29.956,"LINESTRING (114.4170506 30.5179562, 114.4172117 30.5181871)",,,,
1186770505,1143771119,0,102753163,,residential,False,False,108.74000000000001,"LINESTRING (114.4170506 30.5179562, 114.4167092 30.5180523, 114.4163499 30.5181031, 114.4161327 30.5181517, 114.416047 30.5182041, 114.4159798 30.5182452)",,,,
1186770505,1186770519,0,102753163,,residential,False,True,124.28799999999998,"LINESTRING (114.4170506 30.5179562, 114.4173851 30.5178582, 114.4176668 30.5178236, 114.4179591 30.5178074, 114.4183239 30.5178397)",,,,
1186770508,1205377245,0,693124356,,residential,False,True,35.095,"LINESTRING (114.4185029 30.5208216, 114.4184929 30.5205061)",,,,
1186770508,9572546842,0,98867882,,unclassified,False,True,416.75699999999995,"LINESTRING (114.4185029 30.5208216, 114.4181901 30.5208402, 114.4175989 30.5208225, 114.4155265 30.5205946, 114.4153279 30.5205878, 114.4150826 30.5205795, 114.4143604 30.5205865, 114.4142873 30.5205615, 114.4142471 30.5205176, 114.4142424 30.5204778)",,,,
1186770519,1186770528,0,102753163,,residential,False,True,52.892,"LINESTRING (114.4183239 30.5178397, 114.4188737 30.5177958)",,,,
1186770519,1186770505,0,102753163,,residential,False,False,124.28800000000001,"LINESTRING (114.4183239 30.5178397, 114.4179591 30.5178074, 114.4176668 30.5178236, 114.4173851 30.5178582, 114.4170506 30.5179562)",,,,
1186770524,1143771119,0,103797823,,residential,False,True,11.335,"LINESTRING (114.4160543 30.5183244, 114.4159798 30.5182452)",,,,
1186770524,1197953434,0,98867879,,steps,False,True,57.879999999999995,"LINESTRING (114.4160543 30.5183244, 114.4157452 30.5184644, 114.4156823 30.5186773)",,,,
1186770524,1205356280,0,"[104465958, 103797823]",,residential,False,False,49.16,"LINESTRING (114.4160543 30.5183244, 114.4161233 30.5184001, 114.4164146 30.5186381)",,,,
1186770528,1186770519,0,102753163,,residential,False,False,52.892,"LINESTRING (114.4188737 30.5177958, 114.4183239 30.5178397)",,,,
1186770528,1186770554,0,102753163,,residential,False,True,16.889,"LINESTRING (114.4188737 30.5177958, 114.4190489 30.5177788)",,,,
1186770528,1186784654,0,102754431,,residential,True,False,51.448,"LINESTRING (114.4188737 30.5177958, 114.4186216 30.5178906, 114.4184929 30.5179691, 114.4184205 30.5180338)",,,,
1186770543,1205356307,0,102754447,,residential,False,False,29.961,"LINESTRING (114.4197347 30.517909, 114.4197692 30.5181768)",,,,
1186770543,1186770554,0,102753163,,residential,False,False,68.727,"LINESTRING (114.4197347 30.517909, 114.4196087 30.5178536, 114.4193968 30.5177843, 114.4191756 30.5177679, 114.4190489 30.5177788)",,,,
1186770543,1205356309,0,102753163,,residential,False,True,85.114,"LINESTRING (114.4197347 30.517909, 114.4201532 30.5178605, 114.4202846 30.5178651, 114.420357 30.5179114, 114.420389 30.5181203)",,,,
1186770554,1186770528,0,102753163,,residential,False,False,16.889,"LINESTRING (114.4190489 30.5177788, 114.4188737 30.5177958)",,,,
1186770554,1143771044,0,98867885,,steps,False,False,40.262,"LINESTRING (114.4190489 30.5177788, 114.4190295 30.5175944, 114.4190136 30.517418)",,,,
1186770554,1186770543,0,102753163,,residential,False,True,68.727,"LINESTRING (114.4190489 30.5177788, 114.4191756 30.5177679, 114.4193968 30.5177843, 114.4196087 30.5178536, 114.4197347 30.517909)",,,,
1186770558,1186784651,0,102754433,,residential,True,False,48.439,"LINESTRING (114.4209378 30.5185073, 114.4207942 30.5185884, 114.420462 30.518618)",,,,
1186770560,1205330299,0,102753163,,residential,False,True,36.068,"LINESTRING (114.4205528 30.5201433, 114.4201775 30.520117)",,,,
1186770560,1186770571,0,102753163,,residential,False,False,13.575,"LINESTRING (114.4205528 30.5201433, 114.4206225 30.5201156, 114.4206547 30.520067)",,,,
1186770560,1186770571,1,104466219,,residential,False,False,199.874,"LINESTRING (114.4205528 30.5201433, 114.4208048 30.5201713, 114.4214997 30.520312, 114.4215399 30.5202219, 114.4215003 30.5201171, 114.4214075 30.5200778, 114.4207323 30.5201191, 114.4206547 30.520067)",,,,
1186770564,1205330299,0,102753163,,residential,False,False,14.713,"LINESTRING (114.4200244 30.5201063, 114.4201775 30.520117)",,,,
1186770564,1205330291,0,102753163,,residential,False,True,67.854,"LINESTRING (114.4200244 30.5201063, 114.4193176 30.5201469)",,,,
1186770564,1186784633,0,102754447,,residential,False,True,44.792,"LINESTRING (114.4200244 30.5201063, 114.4199618 30.5197071)",,,,
1186770566,1205356309,0,102753163,,residential,False,False,43.023,"LINESTRING (114.4204477 30.5185039, 114.420389 30.5181203)",,,,
1186770566,1186784651,0,102753163,,residential,False,True,12.761,"LINESTRING (114.4204477 30.5185039, 114.420462 30.518618)",,,,
1186770566,1186770558,0,102754433,,residential,True,False,47.588,"LINESTRING (114.4204477 30.5185039, 114.4207792 30.5184734, 114.4209378 30.5185073)",,,,
1186770568,1143771303,0,104467483,,residential,False,False,17.711,"LINESTRING (114.4186407 30.5197955, 114.4184945 30.519893)",,,,
1186770568,1186784633,0,102753164,,residential,False,False,127.129,"LINESTRING (114.4186407 30.5197955, 114.418753 30.5198059, 114.4199618 30.5197071)",,,,
1186770568,1205351248,0,102753164,,residential,False,True,41.644999999999996,"LINESTRING (114.4186407 30.5197955, 114.4186078 30.5197183, 114.4185725 30.5194276)",,,,
1186770571,1186770574,0,102753163,,residential,False,False,46.142,"LINESTRING (114.4206547 30.520067, 114.4205926 30.5196555)",,,,
1186770571,1186770560,0,102753163,,residential,False,True,13.575,"LINESTRING (114.4206547 30.520067, 114.4206225 30.5201156, 114.4205528 30.5201433)",,,,
1186770571,1186770560,1,104466219,,residential,False,True,199.87400000000002,"LINESTRING (114.4206547 30.520067, 114.4207323 30.5201191, 114.4214075 30.5200778, 114.4215003 30.5201171, 114.4215399 30.5202219, 114.4214997 30.520312, 114.4208048 30.5201713, 114.4205528 30.5201433)",,,,
1186770574,1205357467,0,102753163,,residential,False,False,43.911,"LINESTRING (114.4205926 30.5196555, 114.4205432 30.5192629)",,,,
1186770574,1186770571,0,102753163,,residential,False,True,46.142,"LINESTRING (114.4205926 30.5196555, 114.4206547 30.520067)",,,,
1186770574,1186784633,0,102753164,,residential,False,True,60.696,"LINESTRING (114.4205926 30.5196555, 114.4199618 30.5197071)",,,,
1186784599,1186784769,0,97057001,,residential,False,True,4.731,"LINESTRING (114.4288607 30.516856, 114.4288475 30.516897)",,,,
1186784599,1186784761,0,1023972057,,residential,False,False,37.785,"LINESTRING (114.4288607 30.516856, 114.4288261 30.5165175)",,,,
1186784599,1186784731,0,"[102754432, 102754428, 102754453]",,"['residential', 'steps']",False,True,194.524,"LINESTRING (114.4288607 30.516856, 114.4280746 30.5169176, 114.4279113 30.5169305, 114.426848 30.5170799)",,,,
1186784608,1186784613,0,97057001,,residential,False,True,15.012,"LINESTRING (114.4281842 30.5182115, 114.428156 30.5183443)",,,,
1186784608,1186784784,0,102754434,,residential,False,False,72.971,"LINESTRING (114.4281842 30.5182115, 114.4289428 30.5181517)",,,,
1186784608,1143279437,0,97057001,,residential,False,False,38.055,"LINESTRING (114.4281842 30.5182115, 114.4282481 30.518043, 114.4282952 30.5178831)",,,,
1186784613,1186784608,0,97057001,,residential,False,False,15.012,"LINESTRING (114.428156 30.5183443, 114.4281842 30.5182115)",,,,
1186784613,7154150029,0,97057001,,residential,False,True,112.79599999999999,"LINESTRING (114.428156 30.5183443, 114.4281885 30.518621, 114.4281193 30.5186784, 114.4273683 30.5187708)",,,,
1186784613,11394531554,0,102754449,,residential,False,False,72.15299999999999,"LINESTRING (114.428156 30.5183443, 114.4276823 30.5183998, 114.4274086 30.5184243)",,,,
1186784615,1186784774,0,97057001,,residential,False,False,38.868,"LINESTRING (114.4268909 30.5173868, 114.4269398 30.5177338)",,,,
1186784615,1186784731,0,97057001,,residential,False,True,34.372,"LINESTRING (114.4268909 30.5173868, 114.426848 30.5170799)",,,,
1186784615,1186784768,0,102754438,,residential,False,False,57.528,"LINESTRING (114.4268909 30.5173868, 114.4262954 30.5174538)",,,,
1186784615,1186784776,0,102754438,,residential,False,True,72.472,"LINESTRING (114.4268909 30.5173868, 114.4276423 30.5173108)",,,,
1186784620,1186784778,0,102754429,,residential,False,False,91.449,"LINESTRING (114.4311851 30.516317, 114.4302366 30.5164102)",,,,
1186784630,11563319736,0,97080595,,unclassified,False,False,17.955,"LINESTRING (114.4222491 30.5161035, 114.422177 30.5160537, 114.4221062 30.5159991)",,,,
1186784630,11563319739,0,97080595,,unclassified,False,True,35.269,"LINESTRING (114.4222491 30.5161035, 114.4223621 30.5161765, 114.4224968 30.5162211, 114.4225776 30.516236)",,,,
1186784630,1124476780,0,1243964829,,unclassified,False,True,37.506,"LINESTRING (114.4222491 30.5161035, 114.4223485 30.5162639, 114.4224412 30.5163973)",,,,
1186784632,1186770566,0,102754433,,residential,True,False,60.6,"LINESTRING (114.4198204 30.5185745, 114.4204477 30.5185039)",,,,
1186784632,1186784783,0,102754447,,residential,False,False,13.591,"LINESTRING (114.4198204 30.5185745, 114.4198378 30.5186958)",,,,
1186784632,1205356302,0,102754447,,residential,False,True,39.045,"LINESTRING (114.4198204 30.5185745, 114.4197755 30.5182255)",,,,
1186784633,1186770574,0,102753164,,residential,False,False,60.696,"LINESTRING (114.4199618 30.5197071, 114.4205926 30.5196555)",,,,
1186784633,1186770564,0,102754447,,residential,False,False,44.792,"LINESTRING (114.4199618 30.5197071, 114.4200244 30.5201063)",,,,
1186784633,1205357471,0,102754447,,residential,False,True,43.249,"LINESTRING (114.4199618 30.5197071, 114.4199144 30.5193203)",,,,
1186784633,1186770568,0,102753164,,residential,False,True,127.129,"LINESTRING (114.4199618 30.5197071, 114.418753 30.5198059, 114.4186407 30.5197955)",,,,
1186784640,1124505154,0,102754444,,residential,False,False,52.25,"LINESTRING (114.4290848 30.5175529, 114.4285404 30.5175821)",,,,
1186784651,1186770566,0,102753163,,residential,False,False,12.761,"LINESTRING (114.420462 30.518618, 114.4204477 30.5185039)",,,,
1186784651,1205357473,0,102753163,,residential,False,True,30.478,"LINESTRING (114.420462 30.518618, 114.4204963 30.5188905)",,,,
1186784651,1186784783,0,102754433,,residential,True,False,60.415,"LINESTRING (114.420462 30.518618, 114.4198378 30.5186958)",,,,
1186784654,1205356298,0,102753164,,residential,False,False,6.929,"LINESTRING (114.4184205 30.5180338, 114.4184265 30.5180959)",,,,
1186784654,1186770519,0,102754431,,residential,True,False,24.654,"LINESTRING (114.4184205 30.5180338, 114.4184044 30.517916, 114.4183239 30.5178397)",,,,
1186784667,1143279452,0,98831417,,residential,False,False,42.002,"LINESTRING (114.4298549 30.5164437, 114.4298118 30.5160678)",,,,
1186784667,1143279438,0,98831417,,residential,False,True,37.726,"LINESTRING (114.4298549 30.5164437, 114.4298877 30.5167818)",,,,
1186784667,1186784761,0,102754455,,residential,False,False,98.893,"LINESTRING (114.4298549 30.5164437, 114.4288261 30.5165175)",,,,
1186784685,1124505156,0,97057001,,residential,False,True,8.621,"LINESTRING (114.4288346 30.5172326, 114.4288251 30.5173097)",,,,
1186784685,1186784769,0,97057001,,residential,False,False,37.59,"LINESTRING (114.4288346 30.5172326, 114.4288584 30.5171416, 114.4288475 30.516897)",,,,
1186784685,11394531529,0,1228689182,,residential,False,False,98.844,"LINESTRING (114.4288346 30.5172326, 114.4281919 30.5172755, 114.4278059 30.5173021)",,,,
1186784690,1205356280,0,104466397,,residential,False,False,104.153,"LINESTRING (114.4174962 30.5185423, 114.4164146 30.5186381)",,,,
1186784690,1205356300,0,102754439,,residential,False,False,48.019999999999996,"LINESTRING (114.4174962 30.5185423, 114.4173851 30.5184174, 114.4172117 30.5181871)",,,,
1186784690,1186784696,0,102754439,,residential,False,True,99.828,"LINESTRING (114.4174962 30.5185423, 114.4177177 30.5186438, 114.4178729 30.5187019, 114.4180262 30.5187316, 114.4181764 30.5187501, 114.418348 30.5187524, 114.418489 30.5187416)",,,,
1186784696,1205351434,0,102753164,,residential,False,False,33.183,"LINESTRING (114.418489 30.5187416, 114.4185251 30.5190384)",,,,
1186784696,1205356304,0,102753164,,residential,False,True,43.907,"LINESTRING (114.418489 30.5187416, 114.4184509 30.5183481)",,,,
1186784696,1186784690,0,102754439,,residential,False,False,99.828,"LINESTRING (114.418489 30.5187416, 114.418348 30.5187524, 114.4181764 30.5187501, 114.4180262 30.5187316, 114.4178729 30.5187019, 114.4177177 30.5186438, 114.4174962 30.5185423)",,,,
1186784727,1143279438,0,98831427,,residential,False,False,24.159,"LINESTRING (114.4296746 30.516898, 114.4298877 30.5167818)",,,,
1186784727,1124505156,0,98831427,,residential,False,True,93.527,"LINESTRING (114.4296746 30.516898, 114.4289798 30.5172124, 114.4288251 30.5173097)",,,,
1186784727,1186784769,0,"[102754435, 102754454]",,"['steps', 'footway']",False,False,83.615,"LINESTRING (114.4296746 30.516898, 114.4295959 30.5168208, 114.4288475 30.516897)",,,,
1186784731,1186784615,0,97057001,,residential,False,False,34.372,"LINESTRING (114.426848 30.5170799, 114.4268909 30.5173868)",,,,
1186784731,11395860771,0,97057001,,residential,False,True,87.782,"LINESTRING (114.426848 30.5170799, 114.4267576 30.5164782, 114.4268723 30.5163245)",,,,
1186784731,1186784599,0,"[102754432, 102754428, 102754453]",,"['residential', 'steps']",False,False,194.524,"LINESTRING (114.426848 30.5170799, 114.4279113 30.5169305, 114.4280746 30.5169176, 114.4288607 30.516856)",,,,
1186784731,1198426890,0,"[102754432, 1228820958]",,"['residential', 'service']",False,True,138.648,"LINESTRING (114.426848 30.5170799, 114.426192 30.5171599, 114.426114 30.5171565, 114.4260541 30.5171164, 114.4260281 30.5170432, 114.4259738 30.5165786)",,,,
1186784741,1186784761,0,102754455,,residential,False,True,85.66,"LINESTRING (114.4279381 30.5166082, 114.4288261 30.5165175)",,,,
1186784761,1186784741,0,102754455,,residential,False,False,85.66,"LINESTRING (114.4288261 30.5165175, 114.4279381 30.5166082)",,,,
1186784761,1186784667,0,102754455,,residential,False,True,98.893,"LINESTRING (114.4288261 30.5165175, 114.4298549 30.5164437)",,,,
1186784761,1186784599,0,1023972057,,residential,False,True,37.785,"LINESTRING (114.4288261 30.5165175, 114.4288607 30.516856)",,,,
1186784761,1124505158,0,1023972057,,residential,False,False,39.169,"LINESTRING (114.4288261 30.5165175, 114.4288034 30.51628, 114.4287893 30.5161667)",,,,
1186784764,1143279437,0,102754446,,residential,False,True,72.991,"LINESTRING (114.4290527 30.517812, 114.4282952 30.5178831)",,,,
1186784768,1186784615,0,102754438,,residential,False,True,57.528,"LINESTRING (114.4262954 30.5174538, 114.4268909 30.5173868)",,,,
1186784769,1186784599,0,97057001,,residential,False,False,4.731,"LINESTRING (114.4288475 30.516897, 114.4288607 30.516856)",,,,
1186784769,1186784685,0,97057001,,residential,False,True,37.59,"LINESTRING (114.4288475 30.516897, 114.4288584 30.5171416, 114.4288346 30.5172326)",,,,
1186784769,1186784727,0,"[102754435, 102754454]",,"['steps', 'footway']",False,True,83.615,"LINESTRING (114.4288475 30.516897, 114.4295959 30.5168208, 114.4296746 30.516898)",,,,
1186784774,1186784615,0,97057001,,residential,False,True,38.868,"LINESTRING (114.4269398 30.5177338, 114.4268909 30.5173868)",,,,
1186784774,1143279406,0,97057001,,residential,False,False,101.267,"LINESTRING (114.4269398 30.5177338, 114.4269941 30.5180349, 114.4270624 30.5180733, 114.4271736 30.5180691, 114.4272741 30.5180983, 114.427315 30.518445)",,,,
1186784774,1124505154,0,"[102754444, 102754451, 102754436]",,"['residential', 'steps']",False,True,154.27700000000002,"LINESTRING (114.4269398 30.5177338, 114.428071 30.5176179, 114.4282212 30.5176017, 114.4285404 30.5175821)",,,,
1186784776,1186784615,0,102754438,,residential,False,False,72.472,"LINESTRING (114.4276423 30.5173108, 114.4268909 30.5173868)",,,,
1186784778,1143279404,0,98831417,,residential,False,False,38.638,"LINESTRING (114.4302366 30.5164102, 114.4302919 30.5167544)",,,,
1186784778,1143279425,0,98831417,,residential,False,True,42.152,"LINESTRING (114.4302366 30.5164102, 114.4301928 30.516033)",,,,
1186784778,1186784620,0,102754429,,residential,False,True,91.449,"LINESTRING (114.4302366 30.5164102, 114.4311851 30.516317)",,,,
1186784783,1205357469,0,102754447,,residential,False,False,28.512,"LINESTRING (114.4198378 30.5186958, 114.419869 30.5189508)",,,,
1186784783,1186784632,0,102754447,,residential,False,True,13.591,"LINESTRING (114.4198378 30.5186958, 114.4198204 30.5185745)",,,,
1186784784,1186784608,0,102754434,,residential,False,True,72.971,"LINESTRING (114.4289428 30.5181517, 114.4281842 30.5182115)",,,,
1186784787,1197940932,0,103495020,,unclassified,False,True,53.117,"LINESTRING (114.4276661 30.5147111, 114.4276107 30.5142358)",,,,
1186784787,1194867240,0,1228689194,,unclassified,False,False,91.184,"LINESTRING (114.4276661 30.5147111, 114.4286137 30.5146335)",,,,
1186784787,1143279407,0,1228689194,,unclassified,False,True,92.702,"LINESTRING (114.4276661 30.5147111, 114.4267035 30.5147967)",,,,
1194867139,1194867199,0,103488150,,unclassified,False,False,73.566,"LINESTRING (114.4287583 30.5158187, 114.4286773 30.5151608)",,,,
1194867139,1124505158,0,103488150,,unclassified,False,True,38.81,"LINESTRING (114.4287583 30.5158187, 114.4287893 30.5161667)",,,,
1194867139,1194867142,0,103488154,,cycleway,False,True,42.892,"LINESTRING (114.4287583 30.5158187, 114.4292013 30.5157626)",,,,
1194867139,1194867143,0,103488154,,cycleway,False,False,53.441,"LINESTRING (114.4287583 30.5158187, 114.4282745 30.5158569, 114.4282656 30.5157953)",,,,
1194867142,1194867193,0,103488142,,unclassified,False,False,39.928,"LINESTRING (114.4292013 30.5157626, 114.4292521 30.516119)",,,,
1194867142,1194867139,0,103488154,,cycleway,False,False,42.892,"LINESTRING (114.4292013 30.5157626, 114.4287583 30.5158187)",,,,
1194867142,1194867160,0,103488154,,cycleway,False,True,111.67599999999999,"LINESTRING (114.4292013 30.5157626, 114.4295993 30.5157282, 114.429531 30.5150711)",,,,
1194867143,1194867139,0,103488154,,cycleway,False,True,53.441,"LINESTRING (114.4282656 30.5157953, 114.4282745 30.5158569, 114.4287583 30.5158187)",,,,
1194867150,1143279379,0,103488148,,unclassified,False,False,65.085,"LINESTRING (114.4291544 30.5151671, 114.4290866 30.5145847)",yes,,,
1194867160,1194867199,0,103488152,,cycleway,False,False,82.385,"LINESTRING (114.429531 30.5150711, 114.4286773 30.5151608)",,,,
1194867160,1194867219,0,103488154,,cycleway,False,True,12.05,"LINESTRING (114.429531 30.5150711, 114.4295221 30.514963)",,,,
1194867160,1194867142,0,103488154,,cycleway,False,False,111.67599999999999,"LINESTRING (114.429531 30.5150711, 114.4295993 30.5157282, 114.4292013 30.5157626)",,,,
1194867193,1143279452,0,99825367,瑜家路,tertiary,False,True,53.917,"LINESTRING (114.4292521 30.516119, 114.4298118 30.5160678)",,,,
1194867193,1194867142,0,103488142,,unclassified,False,True,39.928,"LINESTRING (114.4292521 30.516119, 114.4292013 30.5157626)",,,,
1194867193,1124505158,0,99825367,瑜家路,tertiary,False,False,44.649,"LINESTRING (114.4292521 30.516119, 114.4288779 30.5161576, 114.4287893 30.5161667)",,,,
1194867199,1194867208,0,103488150,,unclassified,False,False,24.662,"LINESTRING (114.4286773 30.5151608, 114.4286507 30.5149402)",,,,
1194867199,1194867139,0,103488150,,unclassified,False,True,73.566,"LINESTRING (114.4286773 30.5151608, 114.4287583 30.5158187)",,,,
1194867199,1194867160,0,103488152,,cycleway,False,True,82.385,"LINESTRING (114.4286773 30.5151608, 114.429531 30.5150711)",,,,
1194867208,1194980521,0,103488140,,cycleway,False,True,49.674,"LINESTRING (114.4286507 30.5149402, 114.4291641 30.5148774)",,,,
1194867208,1194867240,0,103488150,,unclassified,False,False,34.287,"LINESTRING (114.4286507 30.5149402, 114.4286137 30.5146335)",,,,
1194867208,1194867199,0,103488150,,unclassified,False,True,24.662,"LINESTRING (114.4286507 30.5149402, 114.4286773 30.5151608)",,,,
1194867219,1194867160,0,103488154,,cycleway,False,False,12.05,"LINESTRING (114.4295221 30.514963, 114.429531 30.5150711)",,,,
1194867240,1194867208,0,103488150,,unclassified,False,True,34.287,"LINESTRING (114.4286137 30.5146335, 114.4286507 30.5149402)",,,,
1194867240,1197940945,0,1228689194,,unclassified,False,False,38.202,"LINESTRING (114.4286137 30.5146335, 114.4290095 30.5145915)",,,,
1194867240,1186784787,0,1228689194,,unclassified,False,True,91.184,"LINESTRING (114.4286137 30.5146335, 114.4276661 30.5147111)",,,,
1194873189,7154150017,0,103488198,,unclassified,False,True,171.02800000000002,"LINESTRING (114.4225574 30.5168652, 114.4225771 30.5169765, 114.4228841 30.5178354, 114.4231039 30.5177953, 114.4232953 30.5180849)",,,,
1194873189,9341257277,0,1228820956,瑜家路,tertiary,False,False,89.299,"LINESTRING (114.4225574 30.5168652, 114.4221164 30.5169107, 114.4216304 30.5169494)",,,,
1194873189,1143745344,0,1228820956,瑜家路,tertiary,False,True,89.132,"LINESTRING (114.4225574 30.5168652, 114.423343 30.5167521, 114.4234753 30.5167339)",,,,
