osmid,y,x,street_count,highway,ref,geometry
5950302163,39.9469745,-75.1901265,1,,,POINT (-75.1901265 39.9469745)
5950302168,39.9462197,-75.1912135,1,,,POINT (-75.1912135 39.9462197)
5950302172,39.9462117,-75.1909937,1,,,POINT (-75.1909937 39.9462117)
5950302298,39.9442463,-75.1921208,3,,,POINT (-75.1921208 39.9442463)
5950302299,39.9444558,-75.1922202,1,,,POINT (-75.1922202 39.9444558)
5950302301,39.9453084,-75.191535,3,,,POINT (-75.191535 39.9453084)
5950302302,39.9454574,-75.1913456,1,,,POINT (-75.1913456 39.9454574)
5950302313,39.946238,-75.1898423,3,,,POINT (-75.1898423 39.946238)
5950302314,39.9462148,-75.1898098,1,,,POINT (-75.1898098 39.9462148)
5950302315,39.946309,-75.1897617,3,,,POINT (-75.1897617 39.946309)
5950302316,39.9462865,-75.1897278,1,,,POINT (-75.1897278 39.9462865)
5950302317,39.9463818,-75.189675,3,,,POINT (-75.189675 39.9463818)
5950302318,39.9463575,-75.1896407,1,,,POINT (-75.1896407 39.9463575)
5950302319,39.9463908,-75.1896645,3,,,POINT (-75.1896645 39.9463908)
5950302321,39.9464146,-75.1895753,1,,,POINT (-75.1895753 39.9464146)
5950302322,39.9465239,-75.1895059,3,,,POINT (-75.1895059 39.9465239)
5950302323,39.9464995,-75.1894681,1,,,POINT (-75.1894681 39.9464995)
5950302324,39.9465929,-75.1894235,3,,,POINT (-75.1894235 39.9465929)
5950302325,39.9465686,-75.1893866,1,,,POINT (-75.1893866 39.9465686)
5950302326,39.9466643,-75.1893383,3,,,POINT (-75.1893383 39.9466643)
5950302327,39.9466403,-75.1893015,1,,,POINT (-75.1893015 39.9466403)
5950302328,39.9467342,-75.1892549,3,,,POINT (-75.1892549 39.9467342)
5950302329,39.9467098,-75.189217,1,,,POINT (-75.189217 39.9467098)
5950302330,39.9460414,-75.1900624,3,,,POINT (-75.1900624 39.9460414)
5950302331,39.9459815,-75.1899835,3,,,POINT (-75.1899835 39.9459815)
5950302332,39.9460044,-75.1900108,3,,,POINT (-75.1900108 39.9460044)
5950302340,39.9472711,-75.1883366,3,,,POINT (-75.1883366 39.9472711)
5950302355,39.947358,-75.18859,3,,,POINT (-75.18859 39.947358)
5950302365,39.9476962,-75.1883834,1,,,POINT (-75.1883834 39.9476962)
5950302367,39.9477777,-75.1882801,3,,,POINT (-75.1882801 39.9477777)
5950302369,39.9473706,-75.1885742,3,,,POINT (-75.1885742 39.9473706)
5950302371,39.9474202,-75.1887142,1,,,POINT (-75.1887142 39.9474202)
5950302382,39.9488644,-75.1898591,3,,,POINT (-75.1898591 39.9488644)
5950302383,39.9488056,-75.189775,4,crossing,,POINT (-75.189775 39.9488056)
5950302384,39.9487631,-75.1897139,3,,,POINT (-75.1897139 39.9487631)
5950302385,39.9490259,-75.1896906,4,,,POINT (-75.1896906 39.9490259)
5950302386,39.948749,-75.1896532,3,,,POINT (-75.1896532 39.948749)
5950302387,39.9475283,-75.1879309,3,,,POINT (-75.1879309 39.9475283)
5950302390,39.9475867,-75.1878559,4,crossing,,POINT (-75.1878559 39.9475867)
5950302391,39.9476623,-75.1877594,3,,,POINT (-75.1877594 39.9476623)
5950302396,39.948874,-75.1895125,3,,,POINT (-75.1895125 39.948874)
5950302405,39.9454914,-75.1917314,3,,,POINT (-75.1917314 39.9454914)
5950302412,39.9454604,-75.1920187,1,,,POINT (-75.1920187 39.9454604)
5950302453,39.9440874,-75.1936291,1,,,POINT (-75.1936291 39.9440874)
5950302473,39.944877,-75.1946587,3,,,POINT (-75.1946587 39.944877)
5950302474,39.9446765,-75.1959153,3,,,POINT (-75.1959153 39.9446765)
5950302475,39.9447455,-75.1960723,3,,,POINT (-75.1960723 39.9447455)
5950302483,39.9447851,-75.1974806,3,,,POINT (-75.1974806 39.9447851)
5950302492,39.9447421,-75.1965152,3,,,POINT (-75.1965152 39.9447421)
5950302493,39.9448164,-75.1964986,3,,,POINT (-75.1964986 39.9448164)
5950302502,39.9457695,-75.1952433,4,crossing,,POINT (-75.1952433 39.9457695)
5950309776,39.9478474,-75.1937174,4,crossing,,POINT (-75.1937174 39.9478474)
5950309777,39.9477264,-75.1937402,4,crossing,,POINT (-75.1937402 39.9477264)
5960299325,39.9438103,-75.1963316,4,crossing,,POINT (-75.1963316 39.9438103)
5960376483,39.9480002,-75.1905631,3,,,POINT (-75.1905631 39.9480002)
5960376687,39.9479597,-75.1904996,4,,,POINT (-75.1904996 39.9479597)
5960376692,39.9481921,-75.1903536,3,,,POINT (-75.1903536 39.9481921)
5960376708,39.9478988,-75.1906821,3,,,POINT (-75.1906821 39.9478988)
5960376710,39.9488161,-75.1895777,4,crossing,,POINT (-75.1895777 39.9488161)
5960376719,39.9473417,-75.1914308,4,crossing,,POINT (-75.1914308 39.9473417)
5960376734,39.9477542,-75.1936602,4,,,POINT (-75.1936602 39.9477542)
5960376736,39.9473814,-75.1914952,3,,,POINT (-75.1914952 39.9473814)
5960376738,39.9486096,-75.1927809,3,,,POINT (-75.1927809 39.9486096)
5960376740,39.9485906,-75.1928307,3,,,POINT (-75.1928307 39.9485906)
5960376742,39.947999,-75.1931483,4,,,POINT (-75.1931483 39.947999)
5960376743,39.9479769,-75.1930539,3,,,POINT (-75.1930539 39.9479769)
5960376745,39.9482173,-75.1926132,3,,,POINT (-75.1926132 39.9482173)
5960376749,39.9484589,-75.1928561,4,,,POINT (-75.1928561 39.9484589)
5960376750,39.9484703,-75.1929872,3,,,POINT (-75.1929872 39.9484703)
5960376809,39.9477019,-75.1938071,1,,,POINT (-75.1938071 39.9477019)
5960376819,39.948795,-75.1927812,3,,,POINT (-75.1927812 39.948795)
5960376822,39.9494147,-75.1925836,3,,,POINT (-75.1925836 39.9494147)
5960376825,39.9497311,-75.1922944,4,,,POINT (-75.1922944 39.9497311)
5960640377,39.9481128,-75.1905554,4,crossing,,POINT (-75.1905554 39.9481128)
5960640378,39.9481516,-75.1906638,3,,,POINT (-75.1906638 39.9481516)
5960640379,39.9480832,-75.1904725,3,,,POINT (-75.1904725 39.9480832)
5960640380,39.9502419,-75.1876392,3,,,POINT (-75.1876392 39.9502419)
5960640384,39.9508226,-75.1873919,1,,,POINT (-75.1873919 39.9508226)
5960640985,39.9504636,-75.1874226,3,,,POINT (-75.1874226 39.9504636)
5960640987,39.9504621,-75.1879208,1,,,POINT (-75.1879208 39.9504621)
5960640988,39.9501731,-75.1876717,3,,,POINT (-75.1876717 39.9501731)
5960641003,39.9507548,-75.1872672,3,,,POINT (-75.1872672 39.9507548)
5960641004,39.9507906,-75.1872399,3,,,POINT (-75.1872399 39.9507906)
6168799697,39.9458855,-75.1980468,3,,,POINT (-75.1980468 39.9458855)
6168799711,39.9444748,-75.197643,4,,,POINT (-75.197643 39.9444748)
6169097376,39.9435571,-75.1925896,3,motorway_junction,346B,POINT (-75.1925896 39.9435571)
6381265354,39.9470042,-75.1946394,3,,,POINT (-75.1946394 39.9470042)
6381265357,39.946924,-75.1942733,3,,,POINT (-75.1942733 39.946924)
6381265363,39.9469523,-75.1947755,3,,,POINT (-75.1947755 39.9469523)
6381265364,39.9471895,-75.1948999,4,,,POINT (-75.1948999 39.9471895)
6658064217,39.9536004,-75.1918507,3,,,POINT (-75.1918507 39.9536004)
6658064219,39.9534924,-75.1909908,3,,,POINT (-75.1909908 39.9534924)
6658064220,39.9535281,-75.1918657,3,,,POINT (-75.1918657 39.9535281)
6658064221,39.9534703,-75.1913661,3,,,POINT (-75.1913661 39.9534703)
6658064222,39.9533156,-75.1913904,4,,,POINT (-75.1913904 39.9533156)
6658064223,39.9531858,-75.1917073,3,,,POINT (-75.1917073 39.9531858)
6658064224,39.9533557,-75.1916757,1,,,POINT (-75.1916757 39.9533557)
6658064225,39.9535746,-75.1916217,3,,,POINT (-75.1916217 39.9535746)
6658064226,39.9535014,-75.1916348,3,,,POINT (-75.1916348 39.9535014)
6658064227,39.9535441,-75.1913508,4,,,POINT (-75.1913508 39.9535441)
6658064229,39.9535379,-75.1908508,3,,,POINT (-75.1908508 39.9535379)
6658127545,39.9535779,-75.1912896,3,,,POINT (-75.1912896 39.9535779)
6658127571,39.9540291,-75.1900678,3,,,POINT (-75.1900678 39.9540291)
6824910223,39.9522925,-75.2022411,3,,,POINT (-75.2022411 39.9522925)
6824910224,39.952706,-75.2021513,1,,,POINT (-75.2021513 39.952706)
7002579259,39.9526697,-75.1991865,3,,,POINT (-75.1991865 39.9526697)
7002579265,39.9529826,-75.1989295,3,,,POINT (-75.1989295 39.9529826)
7002710164,39.9519434,-75.1991378,3,,,POINT (-75.1991378 39.9519434)
7002710166,39.952948,-75.1993892,1,,,POINT (-75.1993892 39.952948)
7002710167,39.9525488,-75.1988741,3,,,POINT (-75.1988741 39.9525488)
7002710168,39.9527465,-75.1992827,1,,,POINT (-75.1992827 39.9527465)
7002710171,39.9526585,-75.1994428,3,,,POINT (-75.1994428 39.9526585)
7002789214,39.9529681,-75.2027443,4,,,POINT (-75.2027443 39.9529681)
7002789215,39.9523693,-75.2028696,4,,,POINT (-75.2028696 39.9523693)
7003388882,39.9524474,-75.1839345,3,,,POINT (-75.1839345 39.9524474)
7003388883,39.9523198,-75.18396,3,,,POINT (-75.18396 39.9523198)
7003388884,39.9524363,-75.183829,1,,,POINT (-75.183829 39.9524363)
7003427094,39.9530736,-75.183721,3,,,POINT (-75.183721 39.9530736)
7003427095,39.9522432,-75.183252,3,,,POINT (-75.183252 39.9522432)
7003427097,39.9530178,-75.1834234,1,elevator,,POINT (-75.1834234 39.9530178)
7007073291,39.9483672,-75.192412,1,,,POINT (-75.192412 39.9483672)
7009033803,39.9490793,-75.1967034,3,,,POINT (-75.1967034 39.9490793)
7009033805,39.9487904,-75.1962,3,,,POINT (-75.1962 39.9487904)
7009033807,39.9487102,-75.1963994,3,,,POINT (-75.1963994 39.9487102)
7010176228,39.9522118,-75.1866552,3,,,POINT (-75.1866552 39.9522118)
7010176235,39.9520498,-75.1853633,3,,,POINT (-75.1853633 39.9520498)
7010176237,39.9519298,-75.1841212,3,,,POINT (-75.1841212 39.9519298)
7010176238,39.9519007,-75.184052,3,,,POINT (-75.184052 39.9519007)
7010176239,39.9520891,-75.187414,3,,,POINT (-75.187414 39.9520891)
7010176250,39.952165,-75.1855609,3,,,POINT (-75.1855609 39.952165)
7010176252,39.9521871,-75.1876052,3,,,POINT (-75.1876052 39.9521871)
7010516273,39.9486011,-75.1894441,3,,,POINT (-75.1894441 39.9486011)
7010531373,39.9494904,-75.1994719,3,,,POINT (-75.1994719 39.9494904)
7010531377,39.9495643,-75.1994831,3,,,POINT (-75.1994831 39.9495643)
7010610753,39.95381,-75.1942291,3,,,POINT (-75.1942291 39.95381)
7010610755,39.9535538,-75.1946237,3,,,POINT (-75.1946237 39.9535538)
7111848889,39.955504,-75.1949931,3,,,POINT (-75.1949931 39.955504)
7202429868,39.9548852,-75.2024422,4,,,POINT (-75.2024422 39.9548852)
7202500446,39.9518557,-75.2030842,4,crossing,,POINT (-75.2030842 39.9518557)
7329863744,39.9524387,-75.183854,4,,,POINT (-75.183854 39.9524387)
7329863745,39.9523114,-75.1838818,4,,,POINT (-75.1838818 39.9523114)
7342289438,39.9529067,-75.2028627,4,crossing,,POINT (-75.2028627 39.9529067)
7384846806,39.950404,-75.1916247,4,crossing,,POINT (-75.1916247 39.950404)
7406174143,39.9468055,-75.1951521,1,,,POINT (-75.1951521 39.9468055)
7406174144,39.9469802,-75.1947942,3,,,POINT (-75.1947942 39.9469802)
7406174145,39.9467578,-75.1951052,1,,,POINT (-75.1951052 39.9467578)
7406174146,39.9469314,-75.1947581,3,,,POINT (-75.1947581 39.9469314)
7408566982,39.9481978,-75.1908423,3,,,POINT (-75.1908423 39.9481978)
7408566983,39.948241,-75.1907901,1,,,POINT (-75.1907901 39.948241)
7408566984,39.9483118,-75.1909981,3,,,POINT (-75.1909981 39.9483118)
7408899580,39.9467686,-75.1925762,3,,,POINT (-75.1925762 39.9467686)
7408899581,39.9468504,-75.1926344,1,,,POINT (-75.1926344 39.9468504)
7408899582,39.9468761,-75.1925774,1,,,POINT (-75.1925774 39.9468761)
7408899583,39.946797,-75.1925181,3,,,POINT (-75.1925181 39.946797)
7408899584,39.9468651,-75.1925689,4,,,POINT (-75.1925689 39.9468651)
7408936385,39.9468387,-75.1926256,4,,,POINT (-75.1926256 39.9468387)
7408940022,39.9462114,-75.1957291,1,,,POINT (-75.1957291 39.9462114)
7408940023,39.9462688,-75.1956147,3,,,POINT (-75.1956147 39.9462688)
7408940024,39.9461436,-75.1956767,1,,,POINT (-75.1956767 39.9461436)
7408940025,39.946202,-75.1955641,3,,,POINT (-75.1955641 39.946202)
7409074661,39.9536212,-75.1977309,1,,,POINT (-75.1977309 39.9536212)
7409074662,39.9535273,-75.1977426,4,,,POINT (-75.1977426 39.9535273)
7409074663,39.9539308,-75.198593,3,,,POINT (-75.198593 39.9539308)
7409074664,39.9539056,-75.1983864,1,,,POINT (-75.1983864 39.9539056)
7409074665,39.9539583,-75.1983747,1,,,POINT (-75.1983747 39.9539583)
7409074666,39.9539835,-75.198582,3,,,POINT (-75.198582 39.9539835)
7409096017,39.9469223,-75.1938425,1,,,POINT (-75.1938425 39.9469223)
7409096018,39.9468522,-75.1939998,4,,,POINT (-75.1939998 39.9468522)
7409096021,39.9466513,-75.1936297,1,,,POINT (-75.1936297 39.9466513)
7409096023,39.9467519,-75.1942251,3,,,POINT (-75.1942251 39.9467519)
7409096028,39.9466608,-75.1951672,3,,,POINT (-75.1951672 39.9466608)
7409096035,39.9472433,-75.1948035,4,,,POINT (-75.1948035 39.9472433)
7409096043,39.9466959,-75.1941169,3,,,POINT (-75.1941169 39.9466959)
7409096045,39.9465779,-75.1946161,4,,,POINT (-75.1946161 39.9465779)
7409096051,39.9463876,-75.1934222,3,,,POINT (-75.1934222 39.9463876)
7409096059,39.9465608,-75.1946545,3,,,POINT (-75.1946545 39.9465608)
7409096068,39.9472327,-75.1945747,1,,,POINT (-75.1945747 39.9472327)
7409096072,39.9463718,-75.195079,1,,,POINT (-75.195079 39.9463718)
7409096073,39.9464124,-75.1949878,4,,,POINT (-75.1949878 39.9464124)
7409096074,39.9462632,-75.1948549,1,,,POINT (-75.1948549 39.9462632)
7409103585,39.9465404,-75.1947003,4,,,POINT (-75.1947003 39.9465404)
7409103586,39.9464005,-75.1945376,1,,,POINT (-75.1945376 39.9464005)
7409103605,39.9464745,-75.1948482,4,,,POINT (-75.1948482 39.9464745)
7409112200,39.9489927,-75.1945586,1,,,POINT (-75.1945586 39.9489927)
7412218614,39.9550434,-75.19131,3,,,POINT (-75.19131 39.9550434)
7412218617,39.9550015,-75.1909713,3,,,POINT (-75.1909713 39.9550015)
7412591548,39.9550923,-75.1943791,3,,,POINT (-75.1943791 39.9550923)
7863284860,39.9541351,-75.2034215,4,,,POINT (-75.2034215 39.9541351)
7863284861,39.9541938,-75.2038906,4,crossing,,POINT (-75.2038906 39.9541938)
7863284874,39.9530781,-75.2041276,4,crossing,,POINT (-75.2041276 39.9530781)
7874104961,39.9517711,-75.2031974,4,crossing,,POINT (-75.2031974 39.9517711)
7874104963,39.9518548,-75.2031642,4,,,POINT (-75.2031642 39.9518548)
7874104972,39.9518434,-75.2029917,3,,,POINT (-75.2029917 39.9518434)
7874104974,39.9518278,-75.2029694,3,,,POINT (-75.2029694 39.9518278)
7874108064,39.9507817,-75.1952086,3,,,POINT (-75.1952086 39.9507817)
7874108065,39.9502402,-75.1953233,1,,,POINT (-75.1953233 39.9502402)
7874108066,39.9506962,-75.1952261,4,crossing,,POINT (-75.1952261 39.9506962)
7874108067,39.9507071,-75.1953176,4,,,POINT (-75.1953176 39.9507071)
7874108068,39.9509464,-75.1972592,4,,,POINT (-75.1972592 39.9509464)
7874108069,39.950959,-75.1973609,4,,,POINT (-75.1973609 39.950959)
7874108072,39.9511684,-75.199168,4,crossing,,POINT (-75.199168 39.9511684)
7874108073,39.9511871,-75.1993047,4,crossing,,POINT (-75.1993047 39.9511871)
7874108074,39.9511564,-75.1990688,3,,,POINT (-75.1990688 39.9511564)
7874108075,39.9511959,-75.1993991,3,,,POINT (-75.1993991 39.9511959)
7874108078,39.9511647,-75.1990303,3,,,POINT (-75.1990303 39.9511647)
7874108082,39.9512109,-75.1994198,3,,,POINT (-75.1994198 39.9512109)
7874108083,39.950854,-75.1994975,3,,,POINT (-75.1994975 39.950854)
7874108084,39.9508255,-75.1995949,3,,,POINT (-75.1995949 39.9508255)
7874128485,39.9535908,-75.1989917,4,crossing,,POINT (-75.1989917 39.9535908)
7874128486,39.9537497,-75.2003022,4,,,POINT (-75.2003022 39.9537497)
7874128487,39.9539188,-75.2017472,4,crossing,,POINT (-75.2017472 39.9539188)
7874128488,39.9540191,-75.2025322,3,,,POINT (-75.2025322 39.9540191)
7874128490,39.9540216,-75.2025145,3,,,POINT (-75.2025145 39.9540216)
7874146301,39.949706,-75.1998889,3,,,POINT (-75.1998889 39.949706)
7874146313,39.9478129,-75.1985719,3,,,POINT (-75.1985719 39.9478129)
7874146321,39.9492596,-75.1954389,1,,,POINT (-75.1954389 39.9492596)
7874146324,39.9478248,-75.1985918,3,,,POINT (-75.1985918 39.9478248)
7874146337,39.9486915,-75.196126,3,,,POINT (-75.196126 39.9486915)
7874146339,39.9487026,-75.1961341,3,,,POINT (-75.1961341 39.9487026)
7874146340,39.948804,-75.1959199,4,,,POINT (-75.1959199 39.948804)
7874146342,39.9488413,-75.1959486,4,crossing,,POINT (-75.1959486 39.9488413)
7874146343,39.94889,-75.1959849,3,,,POINT (-75.1959849 39.94889)
7874146344,39.9491384,-75.1954482,3,,,POINT (-75.1954482 39.9491384)
7874146346,39.9490368,-75.1953721,3,,,POINT (-75.1953721 39.9490368)
7874146347,39.9490853,-75.1954087,4,crossing,,POINT (-75.1954087 39.9490853)
7874146348,39.948211,-75.1987448,4,crossing,,POINT (-75.1987448 39.948211)
7875819297,39.9530554,-75.2029218,3,,,POINT (-75.2029218 39.9530554)
7875819301,39.9530393,-75.2027299,3,,,POINT (-75.2027299 39.9530393)
7875819302,39.9531587,-75.2037617,4,,,POINT (-75.2037617 39.9531587)
7875819304,39.9541634,-75.2036473,3,,,POINT (-75.2036473 39.9541634)
7875819305,39.9540428,-75.2036743,1,,,POINT (-75.2036743 39.9540428)
7875819306,39.9529891,-75.2041452,3,,,POINT (-75.2041452 39.9529891)
7875819307,39.9528455,-75.2040055,1,,,POINT (-75.2040055 39.9528455)
7875819314,39.9530713,-75.2040651,3,,,POINT (-75.2040651 39.9530713)
7875819315,39.9529267,-75.2029422,4,,,POINT (-75.2029422 39.9529267)
7875819319,39.9528942,-75.2027598,3,,,POINT (-75.2027598 39.9528942)
7875819330,39.9529367,-75.2040926,4,crossing,,POINT (-75.2040926 39.9529367)
7875819337,39.9525602,-75.2041697,3,,,POINT (-75.2041697 39.9525602)
7875819339,39.9519825,-75.2041806,3,,,POINT (-75.2041806 39.9519825)
7917315363,39.9537607,-75.200381,3,,,POINT (-75.200381 39.9537607)
7917315364,39.9537364,-75.2001825,3,,,POINT (-75.2001825 39.9537364)
7917315367,39.9540432,-75.2027138,3,,,POINT (-75.2027138 39.9540432)
7917315368,39.9540417,-75.2027023,3,,,POINT (-75.2027023 39.9540417)
7917315369,39.9530554,-75.2029042,3,,,POINT (-75.2029042 39.9530554)
7917315381,39.9542232,-75.2026755,3,,,POINT (-75.2026755 39.9542232)
7917315382,39.9539273,-75.2003103,3,,,POINT (-75.2003103 39.9539273)
7917315383,39.9539101,-75.2001737,3,,,POINT (-75.2001737 39.9539101)
7917315384,39.9539317,-75.2003452,3,,,POINT (-75.2003452 39.9539317)
7917327490,39.9537481,-75.1988913,3,,,POINT (-75.1988913 39.9537481)
7917327491,39.9535805,-75.1989223,3,,,POINT (-75.1989223 39.9535805)
7917327492,39.9539066,-75.200147,3,,,POINT (-75.200147 39.9539066)
7917327493,39.9542008,-75.2024753,3,,,POINT (-75.2024753 39.9542008)
7918745659,39.9513895,-75.1993807,3,,,POINT (-75.1993807 39.9513895)
7918745664,39.9513303,-75.1989577,3,,,POINT (-75.1989577 39.9513303)
7918745665,39.951334,-75.1989937,3,,,POINT (-75.1989937 39.951334)
7918745666,39.951347,-75.1990137,3,,,POINT (-75.1990137 39.951347)
7918745669,39.9535349,-75.1985654,3,,,POINT (-75.1985654 39.9535349)
7918745672,39.9535337,-75.1985497,3,,,POINT (-75.1985497 39.9535337)
7918745673,39.9534288,-75.197758,4,,,POINT (-75.197758 39.9534288)
7918745683,39.9531915,-75.1943726,3,,,POINT (-75.1943726 39.9531915)
7918745684,39.9535055,-75.1942997,3,,,POINT (-75.1942997 39.9535055)
7918772085,39.9531329,-75.1953871,4,,,POINT (-75.1953871 39.9531329)
7918772086,39.9532096,-75.1960373,4,,,POINT (-75.1960373 39.9532096)
7918772087,39.9533086,-75.1967805,4,,,POINT (-75.1967805 39.9533086)
7918772092,39.9533199,-75.1968717,3,,,POINT (-75.1968717 39.9533199)
7918772093,39.9532993,-75.1967039,3,,,POINT (-75.1967039 39.9532993)
7918772094,39.9532569,-75.1977241,1,,,POINT (-75.1977241 39.9532569)
7918772095,39.9535185,-75.1976674,3,,,POINT (-75.1976674 39.9535185)
7918772096,39.9534203,-75.1976884,4,crossing,,POINT (-75.1976884 39.9534203)
7918772097,39.9537018,-75.1985181,4,,,POINT (-75.1985181 39.9537018)
7918772098,39.9535011,-75.1968334,3,,,POINT (-75.1968334 39.9535011)
7918772099,39.953587,-75.1975761,4,,,POINT (-75.1975761 39.953587)
7918772100,39.9536032,-75.1977332,4,crossing,,POINT (-75.1977332 39.9536032)
7918772101,39.9541387,-75.1966985,4,,,POINT (-75.1966985 39.9541387)
7918772102,39.9541951,-75.1966875,4,,,POINT (-75.1966875 39.9541951)
7918772103,39.9541695,-75.1966921,4,crossing,,POINT (-75.1966921 39.9541695)
7918772104,39.9541323,-75.196521,4,crossing,,POINT (-75.196521 39.9541323)
7918772108,39.9538621,-75.194731,3,,,POINT (-75.194731 39.9538621)
7918772129,39.9504478,-75.1917141,3,,,POINT (-75.1917141 39.9504478)
7918772135,39.9505493,-75.1914508,3,,,POINT (-75.1914508 39.9505493)
7918772138,39.9500802,-75.1913395,3,,,POINT (-75.1913395 39.9500802)
7918772139,39.9501436,-75.1912689,4,crossing,,POINT (-75.1912689 39.9501436)
7918772140,39.9503402,-75.1915574,3,,,POINT (-75.1915574 39.9503402)
7918772141,39.9505081,-75.1913828,4,crossing,,POINT (-75.1913828 39.9505081)
7918772142,39.9503666,-75.1915531,3,,,POINT (-75.1915531 39.9503666)
7918772143,39.951915,-75.1923769,3,,,POINT (-75.1923769 39.951915)
7918772144,39.9517896,-75.1924029,3,,,POINT (-75.1924029 39.9517896)
7918772147,39.9525317,-75.1920843,3,,,POINT (-75.1920843 39.9525317)
7918772150,39.9526937,-75.1918073,3,,,POINT (-75.1918073 39.9526937)
7918772151,39.9526204,-75.1919572,3,,,POINT (-75.1919572 39.9526204)
7918772152,39.9527129,-75.1920279,3,,,POINT (-75.1920279 39.9527129)
7918772153,39.9519302,-75.191616,3,,,POINT (-75.191616 39.9519302)
7918772156,39.9520212,-75.1921929,3,,,POINT (-75.1921929 39.9520212)
7918772160,39.9503699,-75.1926072,4,crossing,,POINT (-75.1926072 39.9503699)
7918772169,39.9524134,-75.1922707,3,,,POINT (-75.1922707 39.9524134)
7918772170,39.951229,-75.1925272,4,,,POINT (-75.1925272 39.951229)
7918772171,39.9511277,-75.1925496,4,crossing,,POINT (-75.1925496 39.9511277)
7918772172,39.9525375,-75.1987743,4,,,POINT (-75.1987743 39.9525375)
7918772173,39.9514487,-75.1998713,4,crossing,,POINT (-75.1998713 39.9514487)
7918772174,39.9513871,-75.1993608,3,,,POINT (-75.1993608 39.9513871)
7918772175,39.9535778,-75.1989048,3,,,POINT (-75.1989048 39.9535778)
7918772176,39.9531471,-75.1989949,4,crossing,,POINT (-75.1989949 39.9531471)
7918772177,39.952991,-75.199027,4,,,POINT (-75.199027 39.952991)
7918772178,39.9519579,-75.199242,4,,,POINT (-75.199242 39.9519579)
7918772179,39.9516892,-75.1990512,3,,,POINT (-75.1990512 39.9516892)
7918772182,39.9518534,-75.1990192,3,,,POINT (-75.1990192 39.9518534)
7918772183,39.9518395,-75.1989086,4,crossing,,POINT (-75.1989086 39.9518395)
7918772184,39.9516754,-75.1989437,4,crossing,,POINT (-75.1989437 39.9516754)
7918772185,39.9522165,-75.1989414,3,,,POINT (-75.1989414 39.9522165)
7918772186,39.9521908,-75.1987463,1,,,POINT (-75.1987463 39.9521908)
7918772187,39.9522021,-75.1988313,4,crossing,,POINT (-75.1988313 39.9522021)
7918772189,39.9543427,-75.1983886,3,,,POINT (-75.1983886 39.9543427)
7918772191,39.9539692,-75.1984641,4,crossing,,POINT (-75.1984641 39.9539692)
7918772192,39.9539164,-75.1984748,4,crossing,,POINT (-75.1984748 39.9539164)
7998828607,39.9485941,-75.1929618,4,crossing,,POINT (-75.1929618 39.9485941)
8075000579,39.9503068,-75.1998346,3,,,POINT (-75.1998346 39.9503068)
8075000580,39.9502027,-75.1997789,3,,,POINT (-75.1997789 39.9502027)
8075000581,39.9502421,-75.200058,3,,,POINT (-75.200058 39.9502421)
8075000582,39.9499133,-75.1998952,1,,,POINT (-75.1998952 39.9499133)
8075000583,39.9501333,-75.2000041,3,,,POINT (-75.2000041 39.9501333)
8075000585,39.9507119,-75.1995391,3,,,POINT (-75.1995391 39.9507119)
8075000586,39.9509812,-75.1999064,1,,,POINT (-75.1999064 39.9509812)
8110054790,39.9546043,-75.1945771,3,,,POINT (-75.1945771 39.9546043)
8110054797,39.9541645,-75.1965142,4,,,POINT (-75.1965142 39.9541645)
8110054798,39.9541039,-75.196527,4,,,POINT (-75.196527 39.9541039)
8110054801,39.9534869,-75.1968366,3,,,POINT (-75.1968366 39.9534869)
8110054802,39.9534681,-75.196671,4,,,POINT (-75.196671 39.9534681)
8110054811,39.9548451,-75.1965521,4,,,POINT (-75.1965521 39.9548451)
8110054812,39.9546164,-75.1964199,3,,,POINT (-75.1964199 39.9546164)
8110054814,39.9545319,-75.1961028,1,,,POINT (-75.1961028 39.9545319)
8110054815,39.9545065,-75.1964428,3,,,POINT (-75.1964428 39.9545065)
8110054816,39.9546058,-75.1960872,1,,,POINT (-75.1960872 39.9546058)
8110066817,39.9545802,-75.1961791,4,,,POINT (-75.1961791 39.9545802)
8110066818,39.9548225,-75.1963769,4,,,POINT (-75.1963769 39.9548225)
8110066820,39.9549124,-75.1956738,4,,,POINT (-75.1956738 39.9549124)
8110066821,39.9547647,-75.194538,3,,,POINT (-75.194538 39.9547647)
8110066828,39.9553832,-75.1944094,4,,,POINT (-75.1944094 39.9553832)
8110066833,39.9553721,-75.1943222,4,crossing,,POINT (-75.1943222 39.9553721)
8185906372,39.9477143,-75.1883601,3,,,POINT (-75.1883601 39.9477143)
8185906374,39.947696,-75.1881925,3,,,POINT (-75.1881925 39.947696)
8185906378,39.9478729,-75.1882004,3,,,POINT (-75.1882004 39.9478729)
8185906379,39.9477272,-75.1881221,3,,,POINT (-75.1881221 39.9477272)
8185906397,39.9454944,-75.1907823,3,,,POINT (-75.1907823 39.9454944)
8185906400,39.9456739,-75.1905581,3,,,POINT (-75.1905581 39.9456739)
8185907029,39.9506334,-75.1933613,4,,,POINT (-75.1933613 39.9506334)
8185907030,39.9507678,-75.1944596,4,,,POINT (-75.1944596 39.9507678)
8185907031,39.9508685,-75.1952828,4,,,POINT (-75.1952828 39.9508685)
8185907033,39.9494639,-75.1992665,3,,,POINT (-75.1992665 39.9494639)
8185907037,39.9491452,-75.1990384,3,,,POINT (-75.1990384 39.9491452)
